id,question,option_a,option_b,option_c,option_d,correct_option
OIC-049-03-B-,Quelles sont les trois grandes méthodes permettant aux patients de développer des compétences pour limiter les conséquences des déficiences et limitations d’activité induites par son trouble psychique ?,"L'éducation thérapeutique, la remédiation cognitive et l'entraînement aux habilités sociales.","La psychothérapie cognitivo-comportementale, la méditation et le yoga.","Les thérapies familiales, les groupes de soutien et les séances d'éducation en ligne.","L'entraînement physique, l'alimentation équilibrée et le sommeil régulier.",A
OIC-049-04-B,Quel est l'objectif principal de la réhabilitation psychosociale ?,Fournir un soutien financier aux personnes handicapées.,Faciliter l'accès à une vie sociale et citoyenne pour les personnes handicapées.,Proposer des emplois en milieu protégé aux personnes handicapées.,Fournir un logement gratuit aux personnes handicapées.,b
OIC-049-04-B-,Quel est le but d'une mesure de protection juridique pour une personne handicapée ?,Protéger les biens de la personne,Aider la personne à réaliser les actes de sa vie civile,La représenter dans ses actes,L'empêcher d'avoir des responsabilités,b
OIC-049-05-B,Quelle est la définition de la ménopause selon l'OMS ?,Un arrêt permanent des menstruations résultant d'une perte de l'activité folliculaire ovarienne.,Une période d'aménorrhée consécutive de 12 mois sans cause physiologique ou pathologique évidente chez une femme de plus de 45 ans.,Un arrêt temporaire des menstruations résultant d'une perte de l'activité folliculaire ovarienne.,Une période d'aménorrhée consécutive de 6 mois sans cause physiologique ou pathologique évidente chez une femme de plus de 40 ans.,A
OIC-049-05-B-,Quel est l&#39;âge médian de la ménopause naturelle dans la population européenne ?,48-49 ans,50-51 ans et demi,52-53 ans,54-55 ans,b
OIC-049-06-B,Quelle est la définition de l'insuffisance ovarienne prématurée (IOP) ? ,L'aménorrhée primaire ou secondaire avant 40 ans,L'augmentation des gonadotrophines hypophysaires avant 40 ans,La survenue d'une aménorrhée primaire ou secondaire de plus de 4 mois avant l'âge de 40 ans associée à une augmentation des gonadotrophines hypophysaires,L'augmentation des gonadotrophines hypophysaires après 50 ans,c
OIC-049-06-B-,Quels sont les critères pour poser un diagnostic de ménopause dans sa forme typique ?,"Une aménorrhée d'au moins 12 mois, survenant avant l'âge de 40 ans.","Une aménorrhée d'au moins 12 mois, survenant autour de l'âge de 50 ans et associée à des symptômes climatériques.",Un taux d'hormone FSH élevé et un taux d'estradiol bas.,"Une aménorrhée d'au moins 12 mois, survenant avant l'âge de 50 ans.",b
OIC-049-07-B,Quels sont les principaux symptômes du syndrome climatérique ?,Troubles vaso-moteurs et troubles du sommeil,"Humeur triste/douleur morale, arthralgies de type inflammatoire associées à un dérouillage matinal","Sécheresse vulvo-vaginale, prise de poids, perte d'attention, perte de mémoire","Bouffées vasomotrices, sueurs nocturnes, arthralgies, myalgies",A
OIC-049-07-B-,Quelle est la période pendant laquelle le maximum de fréquence des bouffées vaso-motrices se situe ?,Lorsque les femmes sont en âge de procréer,Un à deux ans après la ménopause,Jusqu'à 20 ans après l'installation de la ménopause,Pendant toute la vie des femmes,b
OIC-049-08-B,Quels sont les principaux symptômes fonctionnels du climatère ?,"Troubles du sommeil, sueurs nocturnes, sécheresse vulvo-vaginale et prise de poids.","Arthralgies, myalgies, dépression et perte d'attention.","Bouffées vasomotrices, insomnies, asthénie et troubles du sommeil.","Sécheresse vulvo-vaginale, prise de poids, arthralgies et myalgies.",A
OIC-049-08-B-,Quels sont les symptômes vulvo-vaginaux du Syndrome génito-urinaire de la ménopause (SGUM) ?,Sécheresse et brûlures,Dyspareunie et douleurs à la miction,"Pollakiurie, nycturie et incontinence par urgenturie",Tous les symptômes ci-dessus,d
OIC-049-09-A,Le traitement hormonal de ménopause (THM) permet de corriger la symptomatologie fonctionnelle du climatère et de prévenir les conséquences tissulaires à long terme de la carence estrogénique. Quel est le risque associé à l'administration d'estrogènes seuls chez la femme non hystérectomisée ?,Aucun risque,Cancer du sein,Cancer de l'endomètre,Ostéoporose,c
OIC-049-09-A-,Quels sont les examens complémentaires nécessaires avant la prescription d'un THM pour une femme en ménopause ?,"La mammographie, l'analyse du bilan lipidique et l'échographie utéro-ovarienne.","La mammographie, l'analyse du bilan lipidique et l'ostéodensitométrie.","L'analyse du bilan lipidique, l'ostéodensitométrie et la biopsie utérine.","La mammographie, l'analyse du bilan lipidique et le dépistage de l'ostéoporose par radioactivité.",b
OIC-049-10-A,Quelles sont les situations qui imposent le choix de la voie d’administration non orale du THM ?,"L'hypertriglycéridémie ou l'HTA, chez les femmes avec facteurs de risque thrombo-embolique veineux.",La grossesse ou la lactation.,Les troubles du sommeil ou les douleurs articulaires.,L'anémie ou le diabète.,A
OIC-049-10-A-,La balance bénéfice-risque du THM en cas de ménopause naturelle est-elle toujours considérée comme positive dans les 10 premières années après la ménopause ou avant 60 ans ?,"Non, elle est négative","Oui, elle l'est toujours",Elle dépend de la femme,Elle ne peut pas être évaluée,b
OIC-049-11-A,Quels sont les facteurs de risque cardiovasculaire que la femme ménopausée doit éviter ?,Tabac et alcool,Alimentation riche en sucre et gras,Activité physique régulière,Supplémentation en calcium et vitamine D,A
OIC-049-11-A-,Quelle est la première étape à suivre en cas de saignements utérins anormaux chez une femme ménopausée ?,Réaliser une biopsie endométriale à la pipelle de Cornier,Rechercher les facteurs de risque de cancer de l’endomètre à l’interrogatoire,Eliminer une cause vaginale ou cervicale à l’examen clinique,Réaliser une échographie pelvienne permettant de mesurer l’épaisseur de l'endomètre,B
OIC-049-12-B,Quel terme est préféré pour désigner l'andropause ?,Andropause,Syndrome de déficit en testostérone lié à l’âge (SDT),Déficit androgénique lié à l’âge,Insuffisance ovarienne prématurée,Syndrome de déficit en testostérone lié à l’âge (SDT)
OIC-049-12-B-,Quelle est la cause principale de la diminution de la sécrétion de testostérone par les cellules de Leydig avec l'âge ?,La diminution des récepteurs androgéniques à la surface des cellules des tissus cibles.,La diminution de la stéroïdogénèse dans l'ensemble du corps.,L'augmentation de la sécrétion de GnRH.,La diminution de la fonction testiculaire due à une cause non spécifiée.,option_b1
OIC-049-13-B,Quels sont les symptômes associés à l'andropause selon le Score ADAM ?,"Troubles de la sexualité, troubles vasomoteurs, troubles neuropsychologiques","Troubles de la sexualité, troubles musculaires, troubles osseux","Troubles vasomoteurs, troubles neuropsychologiques, troubles cutanés","Troubles de la libido, troubles du sommeil, troubles de l'humeur",A
OIC-049-13-B-,Quels sont les diagnostics différentiels à éliminer lorsqu'on évoque un SDT ? ,"Pathologie thyroidienne, hypogonadisme iatrogène et vieillissement naturel","Adénome hypophysaire, atteinte centrale hypothalamique et hypogonadisme secondaire à une autre pathologie","Hypothyroïdie, adénome à prolactine et cirrhose","Syndrome métabolique, ostéoporose et obésité pathologique",b
OIC-049-14-B,Quels sont les premiers symptômes du DALA à court terme ?,"Troubles vasomoteurs (hypersudation, bouffées de chaleur)","Des troubles de la sexualité : dysfonction érectile, baisse de la libido voir de la qualité des orgasmes.",Troubles du sommeil,Troubles de l'humeur avec irritabilité,b
OIC-049-14-B-,Quelle est la définition clinique de l'hypertrophie bénigne de prostate (HBP) ?,Hyperplasie stromale (fibro-musculaire) et épithéliale (glandulaire) de la zone de transition et péri-urétrale de la prostate.,Tumeur maligne de la prostate.,Inflammation de la prostate.,Problème d'urgence masculine.,A
OIC-049-15-B,Quel est le diagnostic positif de l'HBP ?,Seule la biopsie peut confirmer le diagnostic.,"Le diagnostic se fait à partir du contexte clinique, de l'interrogatoire, de l'absence d'autre cause et du résultat du toucher rectal.",La radiographie abdominale est la première étape pour confirmer le diagnostic.,Le diagnostic se fait uniquement par des tests sanguins.,b
OIC-049-15-B-,Quelle est la complication aiguë de l'HBP qui nécessite une dérivation des urines en urgence ?,Infection urinaire,Rétention aiguë d'urine,Hématurie macroscopique,Insuffisance rénale aigue,option_b1
OIC-049-16-A,Quelle est la complication chronique de l'HBP qui peut entraîner une miction par regorgement avec fuites urinaires ?,Rétention chronique d'urine,Lithiase de stase,Insuffisance rénale obstructive,Hernie de l'aine,A
OIC-049-16-A-,Quels sont les symptômes du bas appareil urinaire recherchés lors de l’interrogatoire pour diagnostiquer une HBP ?,"Pollakiurie, dysurie et sensation de miction incomplète","Urgenturie, pollakiurie et gouttes retardataires","Dysfonction érectile, trouble de la libido et sténose du méat urétral","Pollakiurie, dysurie et sensation de miction incomplète, urgenturie, pollakiurie et gouttes retardataires",b
OIC-049-17-A,Quel est l'objectif principal de la débitmétroie dans le bilan d'une HBP ?,Diagnostiquer une infection urinaire,Objectiver la dysurie et évaluer les paramètres du débit maximum,Rechercher une hématurie,Évaluer le volume uriné,b
OIC-049-17-A-,Quel est le but principal de la mesure du PSA total dans le contexte d'une hypertrophie bénigne de la prostate (HBP) ?,Diagnostiquer l'HBP,Détecter un cancer de la prostate,Évaluer les symptômes urinaires du patient,Mesurer le volume prostatique,B
OIC-049-18-B,Quel est le traitement recommandé pour les patients présentant une HBP non compliquée et des SBAU modérés à sévères (score IPSS >9) ?,Abstention-surveillance,Phytothérapie,Alpha-bloquants,Inhibiteurs de la 5α-réductase (5-ARI),D
OIC-049-18-B-,Quelles sont les situations justifiant un avis spécialisé selon l'Association Française d'Urologie pour une hypertrophie bénigne de la prostate (HBP) ?,"Patient > 50 ans, urétrites isolées, nycturie isolée, incontinence urinaire, contexte particulier.","Patient < 50 ans, urétrites isolées, nycturie isolée, incontinence urinaire, contexte particulier.","Globe palpable, nodule ou induration au toucher rectal (ou toucher rectal non réalisable), phimosis serré.","ECBU anormal, traitement médical inefficace, augmentation du PSA, obstruction sévère ou survenue d'une complication.",d
OIC-049-19-A,Quels sont les critères pour distinguer les troubles neuro-cognitifs mineurs et majeurs selon le DSM-5 ?,Les déficits cognitifs n’interfèrent pas avec l’autonomie dans la vie quotidienne,Le déclin cognitif retentit sur l’autonomie dans les activités quotidiennes,Les déficits cognitifs ne sont pas mieux expliqués par une autre affection mentale,Les déficits cognitifs ne surviennent pas uniquement dans le contexte d’un délirium,B
OIC-049-19-A-,Quels sont les éléments histopathologiques cérébraux caractéristiques de la maladie d’Alzheimer ?,Plaques amyloïdes et dégénérescences neurofibrillaires,Activation de la neuroinflammation et perte neuronale,Lésions vasculaires ischémiques diffuses ou lacunaires et micro-hémorragies,Tous les éléments ci-dessus,a
OIC-049-20-B,Quel est le deuxième cause de troubles cognitifs après la maladie d’Alzheimer chez le sujet âgé ?,La maladie d'Alzheimer,L'encéphalopathie vasculaire,Le syndrome de Parkinson,La sclérose en plaques,B
OIC-049-20-B-,Quels sont les signes cliniques de la maladie à corps de Lewy (MCL) selon les critères de Mc Keith 2017 ?,"Troubles cognitifs progressifs, syndrome parkinsonien et hallucinations visuelles","Dysautonomie, hypersensibilité aux neuroleptiques et hypsomnie","Troubles du comportement en sommeil paradoxal, fluctuations et anxiété-dépression","Hallucinations auditives, somesthésiques et hyposmie",a
OIC-049-21-B,Quels sont les diagnostics différentiels de la maladie d’Alzheimer et des maladies apparentées ?,La maladie d'Alzheimer est une maladie incurable.,"Les pathologies médicales qui peuvent induire des troubles neuro cognitifs possiblement/partiellement réversibles avec une prise en charge adaptée incluent les carences vitaminiques (B12, B9), l'hématome sous dural et la tumeur intra crânienne.",La maladie d'Alzheimer est causée par un virus.,Les troubles neuro cognitifs sont uniquement liés à l'âge.,b
OIC-049-21-B-,Quels sont les troubles neurocognitifs majeurs ou légers selon le DSM 5 ?,"La maladie d'Alzheimer, la dégénérescence fronto-temporale et la maladie de Parkinson.","La maladie à corps de Lewy, l'encéphalopathie neurovasculaire et le traumatisme cérébral.","La maladie d'Alzheimer, la dégénérescence fronto-temporale et la maladie à prions.",Toutes les options ci-dessus sont correctes.,d
OIC-049-22-B,Quel est l'objectif principal de l'utilisation d'outils de repérage de troubles neurocognitifs ?,Faire un diagnostic définitif,Évaluer la sévérité d'une atteinte cognitive,Mesurer les fonctions exécutives uniquement,Diagnostiquer une maladie spécifique,B
OIC-049-22-B-,Quel est l&#39;objectif principal des examens biologiques dans les troubles cognitifs ?,Rechercher la cause sous-jacente du trouble cognitif,Évaluer le degré de gravité du trouble cognitif,Identifier les facteurs qui pourraient aggraver les troubles cognitifs,Déterminer la meilleure stratégie thérapeutique,c
OIC-049-23-B,Quels sont les éléments inclus dans la prise en charge initiale d'un patient avec trouble neuro-cognitif ?,"Interrogratoire, examen clinique et bilan biologique","Bilan neuropsychologique, imagerie et traitements médicamenteux","Plan de soin, remédiation cognitive et aides après évaluation régulière du retentissement des troubles cognitifs sur l'indépendance fonctionnelle",Prise en charge des autres comorbidités et des facteurs de risque cardiovasculaire,option_a1
OIC-049-23-B-,Quels sont les objectifs de la prise en charge psycho-sociale d'un patient avec trouble neuro-cognitif ?,Adapter les aides en fonction de l'indépendance fonctionnelle du patient.,Protéger le patient et ses aidants.,Fournir uniquement des thérapies non médicamenteuses.,Se concentrer uniquement sur la gestion administrative et financière du patient.,b
OIC-049-24-B,Quels sont les symptômes psychologiques et comportementaux associés aux maladies responsables d'un trouble neuro-cognitif ?,Seulement la dépression/dysphorie,Tous les symptômes listés dans le tableau,La dépression/dysphorie et l'anxiété,L'apathie et l'exaltation/euphorie,B
OIC-049-24-B-,Quels sont les premiers pas à suivre dans le cas d'une agitation ou d'une agressivité chez un patient présentant un trouble neuro-cognitif ? ,Évaluer immédiatement la dangerosité du patient et de l'environnement,Rechercher un facteur déclenchant ou aggravant des troubles du comportement,Privilégier les approches non médicamenteuses dès le départ,Commencer par administrer un traitement médicamenteux,b
OIC-049-25-A,Quels sont les éléments physiopathologiques de la maladie d'Alzheimer ?,La présence de plaques amyloïdes et de dégénérescences neurofibrillaires.,L'activation de la neuroinflammation et une perte neuronale.,"Les lésions vasculaires ischémiques diffuses ou lacunaires, des micro-hémorragies.",La présence d'un virus dans le cerveau.,a
OIC-049-25-A-,Quel est le groupe d'âge fréquemment touché par les DFT (dégénérescences fronto-temporales) ?,Personnes de 60 ans et plus,Personnes de moins de 60 ans,Personnes de 40 à 50 ans,Personnes de 20 à 30 ans,b
OIC-049-26-B,Quel est l'objectif principal de l'imagerie cérébrale dans le diagnostic initial d'un trouble neurocognitif de découverte récente ?,Évaluer les symptômes,Obtenir des éléments morphologiques pouvant orienter vers une étiologie des troubles cognitifs,Fournir un diagnostic définitif,Prévenir les complications potentielles,b. Obtenir des éléments morphologiques pouvant orienter vers une étiologie des troubles cognitifs
OIC-049-26-B-,Quel est l'objectif principal de la tomodensitométrie dans le diagnostic des troubles cognitifs du sujet âgé ?,Identifier les causes sous-jacentes des troubles cognitifs,Évaluer les dommages cérébraux causés par l'âge,Déterminer la gravité de la maladie d'Alzheimer,Mesurer les effets du traitement sur le cerveau,option_b1
OIC-050-01-A,Quel est le concept d'autonomie ?,La capacité à faire ce que l'on veut sans être contrôlé par les autres.,La capacité de se gouverner soi-même et d'établir ses propres lois.,L'impossibilité pour une personne d'effectuer les activités de la vie quotidienne.,Le fait de dépendre des autres pour faire les choses.,b
OIC-050-01-A-,Quels sont les critères utilisés pour calculer le score GIR ?,"Cohérence, Orientation, Toilette et Habillage","Alimentation, Élimination urinaire et fécale, Transfert et Déplacement à l’intérieur","Communication à distance, Déplacement à l’extérieur, Se lever et Se coucher",Toutes les variables discriminantes mentionnées dans le texte,d
OIC-050-02-A,Quelle est la définition de la séquence de Wood ?,La séquence de Wood décrit les causes de perte d’indépendance fonctionnelle.,"La séquence de Wood distingue entre la déficience, l'incapacité et le handicap.",La séquence de Wood est un modèle théorique pour expliquer la dépendance chez les sujets âgés.,La séquence de Wood décrit les conséquences d'une maladie sur l'individu.,b
OIC-050-02-A-,Quelle est l'échelle utilisée pour déterminer la capacité de la personne à réaliser les gestes courants de la vie quotidienne ?,Echelle de Lawton,Echelle de Katz,ADL (Activities of daily living),IADL (Instrumental activities of daily living),c
OIC-050-03-B,Quels sont les principaux facteurs de risque qui contribuent à l'acquisition de la dépendance iatrogène ?,Seulement le syndrome d’immobilisation et la confusion aiguë,"Tous les éléments mentionnés dans le texte (syndrome d’immobilisation, confusion aiguë, dénutrition, chutes, incontinence urinaire ''de novo'', effets indésirables des médicaments)",La dénutrition et les chutes,Seulement la dénutrition et l’incontinence urinaire ''de novo'',B
OIC-050-03-B-,Quelles sont les conséquences physiques de la dépendance pour l'aidant ? ,"Augmentation du risque cardio-vasculaire, perte de poids, asthénie","Diminution des capacités cognitives, locomotion et vitalité","Isolement social, isolement familial",Difficultés financières possibles pour l’aménagement du domicile,option_a1
OIC-050-04-A,Quelles sont les aides financières possibles selon le degré d’autonomie évaluée par la grille GIR ?,"Aides financières possibles versées par les caisses de retraite et/ou les mutuelles au cas par cas, uniquement pour les personnes ayant un niveau d'autonomie élevé (GIR 5 à 6)","Allocation personne âgée (APA) permet le financement des aides à domicile, du portage des repas, de certains aménagements du domicile par exemple ; ou permet le financement d’une partie des coûts relatifs à l’accueil en Établissements d’Hébergements pour personnes âgées dépendantes (EHPAD) ; soumis à conditions de ressources",Aides financières possibles uniquement pour les personnes ayant un niveau d'autonomie élevé (GIR 5 à 6),"Allocation personne âgée (APA) permet le financement des aides à domicile, du portage des repas, de certains aménagements du domicile par exemple ; ou permet le financement d’une partie des coûts relatifs à l’accueil en Établissements d’Hébergements pour personnes âgées dépendantes (EHPAD) ; soumis à conditions de ressources, uniquement pour les personnes ayant un niveau d'autonomie élevé (GIR 5 à 6)",option_b1
OIC-050-04-A-,Quelle mesure permet à un proche de solliciter l'autorisation du juge pour représenter une personne qui ne peut pas manifester sa volonté ?,Sauvegarde de justice,Habilitation familiale,Curatelle,Tutelle,b
OIC-050-05-B,Quels sont les dispositifs d’hébergement collectif pour les SA dépendants d’urgence et chroniques ?,"EHPAD, EHPA, Résidences autonomie, Établissements de soins de longue durée","Accueillant familial, Résidence autonomie, EHPA, EHPAD","Établissements de soins de longue durée, Accueillant familial, EHPAD, EHPA","EHPAD, Établissements de soins de longue durée, Résidences autonomie, EHPA",D
OIC-050-05-B-,"Selon l'Association internationale pour l’Etude de la Douleur, la douleur est définie comme : ",une expérience sensorielle uniquement,une expérience sensorielle et émotionnelle associée à une lésion tissulaire réelle ou potentielle,un phénomène exclusivement biologique,un état de souffrance physique uniquement,b
OIC-050-06-A,"Quels sont les deux types de mécanismes de contrôle qui permettent d’extraire, d’intégrer et de moduler les informations nociceptives générées à la périphérie ? ",Modulation segmentaire,Modulation supra-segmentaire,Modulation centrale,Modulation périphérique,b
OIC-050-06-A-,Quel est l&#39;objectif principal du diagnostic et de l&#39;évaluation de la douleur chez un patient ?,Dépistage et diagnostic de la nature de la douleur du patient,"Evaluer la localisation, le caractère diffus ou focal, l&#39;irradiation éventuelle, les symptômes et signes cliniques associés",Evaluer l&#39;intensité de la douleur en favorisant l&#39;auto-évaluation par le patient à l&#39;aide d&#39;échelles validées,"Evaluer l&#39;efficacité, la tolérance et l&#39;observance au traitement antalgique",option_c1
OIC-050-07-B,Quel est l'objectif principal du diagnostic et de l'évaluation de la douleur chez un patient adulte ?,Dépistage et diagnostic de la nature de la douleur du patient,"Evaluer la localisation de la douleur, son caractère diffus ou focal, son irradiation éventuelle",Evaluer l'intensité de la douleur en favorisant l'auto-évaluation par le patient à l'aide d'échelles validées,"Evaluer l'efficacité, la tolérance et l'observance au traitement antalgique médicamenteux ou non",c
OIC-050-07-B-,Quel est le pourcentage de Français de plus de 18 ans qui déclarent souffrir d'une douleur quotidienne depuis plus de 3 mois ?,10%,20%,31%,45%,c
OIC-050-08-A,Quel est le but principal de l'évaluation de la douleur chronique ?,Dépistage et diagnostic de la nature de la douleur du patient,"Evaluer la localisation de la douleur, son caractère diffus ou focal, son irradiation éventuelle, ses caractéristiques (type de douleur, facteurs diminuant ou augmentant la douleur…), les symptômes et signes cliniques associés",Evaluer l'intensité de la douleur en favorisant l'auto-évaluation par le patient à l'aide d'échelles validées,"Evaluer l'efficacité, la tolérance et l'observance au traitement antalgique médicamenteux ou non",c
OIC-050-08-A-,Quelles sont les principales étiologies de douleurs nociceptives ?,"Les douleurs traumatiques et/ou per et postopératoires, les douleurs inflammatoires, les douleurs mécaniques, les douleurs des maladies cancéreuses.","Les douleurs traumatiques et/ou per et postopératoires, les douleurs mécaniques, les douleurs des maladies cancéreuses, les douleurs induites par les soins.","Les douleurs inflammatoires, les douleurs mécaniques, les douleurs des maladies cancéreuses, les douleurs induites par les soins.",Toutes les options précédentes sont correctes.,A
OIC-050-09-B,Quelle est la cause la plus fréquente de douleur neuropathique en population générale ?,La radiculopathie notamment sciatique,Le syndrome canalaire,La neuropathie diabétique et non diabétique,La zona,A
OIC-050-09-B-,"Selon l'enquête de l'Inca pour le deuxième plan cancer en 2010, quel est le pourcentage de patients qui souffrent de douleur ?",20%,53%,28%,62%,b
OIC-050-10-A,Quels sont les quatre piliers de la prise en charge de la douleur chez le sujet âgé ? ,"Repérage, Evaluation, Traitement et Ré-Évaluation","Prise en compte des co-morbidités, Traitements chroniques, Évaluation de la douleur et Adaptation du traitement","Recherche des signes d’appel, Bilan gériatrique, Autoévaluation et Hétéroévaluation","Traitement médicamenteux, Techniques non-pharmacologiques, Ré-Évaluation et Prise en compte de l’état cognitif",A
OIC-050-10-A-,Quelle est la définition d'une douleur nociplastique ?,Une douleur causée par une lésion tissulaire ou une maladie affectant le système somato-sensoriel.,Une douleur chronique diffuse sans preuve d'altération de la nociception.,Une douleur neuropathique causée par un traumatisme physique.,Une douleur musculaire causée par une activité physique excessive.,b
OIC-050-11-B,Quel est l'objectif à terme pour le nombre d'interventions ambulatoires en France ? ,50%,70%,80%,90%,b
OIC-050-11-B-,Quelle est la mortalité directement imputable à l'anesthésie en France depuis les années 1990 ?,1 décès pour 10 000 anesthésies,1 décès pour 150 000 anesthésies,1 décès pour 200 000 anesthésies,0 décès imputable à l'anesthésie,b
OIC-050-12-B,Quel est l'objectif principal du décret sur l'anesthésie ?,Améliorer les résultats des interventions chirurgicales,Assurer la sécurité du patient pendant et après l'intervention,Optimiser l'utilisation des ressources médicales,Faciliter le processus d'anesthésie pour les patients,b
OIC-050-12-B-,Quels sont les traitements dont l’adaptation posologique est nécessaire en raison des risques en péri-opératoire ?,"Les antiagrégants plaquettaires, les anticoagulants et les diurétiques.","Les insulines, les sulfamides ou glinides et les corticothérapies au long cours.",Tous les traitements mentionnés dans le tableau 1.,Seuls les antiagrégants plaquettaires et les anticoagulants nécessitent une adaptation posologique en péri-opératoire.,C
OIC-050-13-A,"Quel est le type d'anesthésie qui peut être réalisé par tout médecin, quelle que soit sa spécialité ?",Anesthésie générale,Anesthésie locorégionale,Anesthésie locale,Anesthésie peridurale,c
OIC-050-13-A-,Quel est le principal objectif de l'anesthésie générale ?,Réduire les douleurs post-opératoires,Induire un état d'insensibilité à la douleur et à la conscience,Améliorer la circulation sanguine,Augmenter la pression artérielle,b
OIC-050-14-A,"Quels sont les principes, indications et principales complications d’une anesthésie locorégionale ?",L'anesthésie locale est utilisée pour les interventions chirurgicales de courte durée.,L'anesthésie locorégionale est indiquée pour les patients ayant une insensibilité au froid.,"Les principales complications d’une anesthésie locorégionale sont l’hémorragie, la nécrose et la neuropathie.",L'anesthésie locorégionale est utilisée pour les interventions chirurgicales de longue durée.,c
OIC-050-14-A-,Quel est le mécanisme d'action des anesthésiques locaux lors d'une anesthésie locorégionale ?,Ils bloquent les canaux potassiques,Ils agissent sur la conduction nerveuse en bloquant les canaux sodiques voltages dépendants,Ils stimulent le potentiel d'action,Ils augmentent la vitesse de conduction nerveuse,b
OIC-050-15-A,Quels sont les principaux anesthésiques locaux utilisés ?,Lidocaïne et mépivacaîne,Bupivacaïne et ropivacaîne,Méthadone et morphine,Ketamine et fentanyl,bupivacaïne et ropivacaïne
OIC-050-15-A-,Quels sont les deux types de douleurs lors du travail ?,Viscérale et somatique,Somatique et musculaire,Viscérale et musculaire,Somatique et articulaire,A
OIC-050-16-B,Quelle est la technique de choix pour l'analgésie/anesthésie obstétricale ?,Anesthésie générale,Anesthésie péri médullaire,Anesthésie locale,Anesthésie locorégionale,b
OIC-050-16-B-,Quel est le but principal de la réhabilitation précoce après chirurgie (RAC) ?,Réduire les coûts médicaux,Favoriser le rétablissement précoce des capacités du patient après la chirurgie,Améliorer la qualité de vie du patient,Augmenter la durée d'hospitalisation,b
OIC-050-17-A,Quels sont les enfants concernés par les soins palliatifs en pédiatrie ?,"Les enfants atteints d'une maladie grave engageant le pronostic vital, que la vie soit limitée ou menacée.",Les enfants atteints de maladies génétiques et incurables.,Les enfants atteints de malformations incurables et graves.,Tous les enfants en pédiatrie.,a
OIC-050-17-A-,Quel est le caractère du deuil périnatal ?,Le deuil périnatal n'est pas toujours traumatique.,Le deuil périnatal est toujours traumatique.,Le deuil périnatal ne dépend pas des circonstances du décès.,Le deuil périnatal se produit uniquement après une fausse couche.,b
OIC-051-01-A,Quelle est la définition des maladies infectieuses transmissibles ?,Elles sont causées par un agent infectieux et se transmettent entre individus.,Elles sont causées par un agent infectieux mais ne se transmettent pas entre individus.,Elles ne sont pas causées par un agent infectieux mais se transmettent entre individus.,"Elles ne sont ni causées par un agent infectieux, ni se transmettent entre individus.",A
OIC-051-01-A-,Quel est l'objectif principal de la surveillance des maladies infectieuses transmissibles ?,Décrire les symptômes des maladies infectieuses,Étudier les facteurs de risque pour mettre en place et évaluer des mesures de prévention et de contrôle,Identifier les causes des maladies infectieuses,Développer des traitements contre les maladies infectieuses,b
OIC-051-02-B,Quelle est l'agence nationale chargée de la surveillance des maladies infectieuses en France ?,Santé Publique France,Agences Régionales de Santé (ARS),Centres Nationaux de Référence (CNR),Réseaux de surveillance nationaux,A
OIC-051-02-B-,"Quel est le rapport entre le nombre de personnes atteintes d'une maladie dans une population à un moment donné, et l'ensemble de cette population ? ",Incidence,Prévalence,Taux d'attaque,Nombre de reproduction de base (R0),b
OIC-051-03-A,Quelle est la définition de la sensibilité dans le contexte des examens diagnostiques ? ,Proportion de sujets classés malades parmi l’ensemble des sujets réellement atteints de la maladie.,Proportion de sujets classés non malades parmi l’ensemble des sujets non atteints par la maladie.,Proportion de sujets malades parmi les sujets classés malades (dont le résultat du test est positif).,Proportion de sujets non malades parmi les sujets classés non malades (dont le résultat du test est négatif).,a
OIC-051-03-A-,Quelle est la première mission de Santé Publique France en matière de maladies infectieuses ?,La veille et la vigilance sanitaire,La surveillance et l'observation permanente de l'état de santé de la population française,L'alerte sanitaire,La contribution à la gestion des situations de crise sanitaire,b
OIC-051-04-B,Quelle est la définition d'un réservoir dans le contexte de la transmission des maladies infectieuses ? ,Un hôte qui peut transmettre une maladie à un autre individu,Un lieu écologique où vit habituellement et se multiplie l'agent infectieux,Un vecteur qui transporte l'agent infectieux,Une source de multiplication inhabituelle de l'agent infectieux,option_b1
OIC-051-04-B-,Quels sont les modes de transmission des maladies infectieuses ?,Contact direct et gouttelettes,Gouttelettes et air,Contact indirect et environnement,Transmission verticale uniquement,C
OIC-051-05-B,Quelle est la principale caractéristique de la transmission horizontale directe d'une personne à une autre ?,Transmission par les vecteurs vivants,Transmission par contact direct ou indirect avec l'agent pathogène,Transmission verticale de la mère à l'enfant,Transmission horizontale indirecte entre le réservoir et l'hôte par un intermédiaire,b
OIC-051-05-B-,Quels sont les deux principaux acteurs impliqués dans le processus de déclaration obligatoire ?,Les médecins inspecteurs des Agences Régionales de Santé et les patients concernés.,"Les biologistes, les médecins et les épidémiologistes de Santé Publique France.","Les déclarants, les médecins inspecteurs des Agences Régionales de Santé et les épidémiologistes de Santé Publique France.","Les patients concernés, les biologistes et les médecins inspecteurs des Agences Régionales de Santé.",b
OIC-051-06-A,Quels sont les objectifs des Centres nationaux de référence (CNR) en matière de surveillance épidémiologique ?,Seuls responsables de l'alerte immédiate,Animation d'un réseau de laboratoires et réalisation d'examens nécessaires à la surveillance des agents pathogènes,Conseil scientifique ou technique uniquement,Expertise en microbiologie et pathologie uniquement,b
