id,question,option_a,option_b,option_c,option_d,correct_option
OIC-020-25-A-,Quelle est la définition de la prématurité selon le texte ?,Naissance après 37 semaines d'aménorrhée (SA) et un poids au moins égal à 500g.,Naissance avant 37 semaines d'aménorrhée (SA) et un poids au moins égal à 500g.,Naissance après 22 semaines d'aménorrhée (SA) et un poids au moins égal à 500g.,Naissance après 22 semaines d'aménorrhée (SA) et un poids supérieur à 500g.,b
OIC-020-26-A,Quel est le principal objectif de l'examen clinique du nouveau-né à terme ?,Déterminer la race du nouveau-né.,Évaluer l'adaptation à la vie extra-utérine.,Diagnostiquer des maladies congénitales.,Évaluer la croissance staturo-pondérale.,b
OIC-020-26-A-,Quels sont les principaux critères cliniques utilisés pour évaluer la maturation d'un nouveau-né à terme ?,La taille du bébé et le poids.,Le tonus et les réflexes archaïques.,La couleur de la peau et la température corporelle.,La présence de cicatrices et de tatouages.,b
OIC-020-27-B,Quelles sont les actions prioritaires à réaliser immédiatement après la naissance d'un nouveau-né à terme en salle de naissance ?,Administration de vitamine K1 et pose des bracelets d'identification.,"Clampage et section du cordon, prévention de l'hypothermie, peau à peau avec la mère (si possible), mise au sein et évaluation du score Apgar.","Examen clinique avec poids, taille et périmètre crânien.",Réalisation du test à la seringue pour éliminer une atrésie de l’œsophage.,b
OIC-020-27-B-,Quel est le principal objectif du dépistage néonatal sanguin ?,Détecter les maladies génétiques dès la naissance pour un traitement précoce.,Identifier les nourrissons présentant des signes de malformation congénitale.,Évaluer la santé générale du nouveau-né.,Prévenir les maladies infectieuses.,a
OIC-020-28-B,Quel est le principal facteur de risque de luxation congénitale des hanches (LCH) ?,Présentation en siège,Antécédents familiaux de LCH au 1er degré,Limitation de l’abduction uni ou bilatérale de hanche,Bassin asymétrique congénital,option_b1
OIC-020-28-B-,Quel est le moment idéal pour proposer une première mise au sein précoce au nouveau-né ?,Au cours de la deuxième semaine de vie.,Au cours de la première heure de vie.,Au cours de la deuxième semaine de vie.,Au cours de la première semaine de vie.,b
OIC-020-29-A,Un nouveau-né est né prématurément à 32 semaines d'aménorrhée. Quels sont les principaux facteurs de risque associés à cette naissance ?,Un terrain maternel stable avec un suivi médical régulier.,"Un terrain maternel précaire avec tabagisme, consommation d'alcool et stress.",Un antécédent de grossesse normale sans complications.,Un niveau socio-économique élevé et un environnement familial stable.,b1
OIC-020-29-A-,Quelle est la fréquence approximative de la fente labio-palatine parmi les naissances ?,1/1000,1/2000,1/5000,1/10000,1/2000
OIC-020-30-A,Quelle était la principale raison pour laquelle l'avortement était pénalisé avant la loi Veil de 1975 ?,Pour protéger la santé des femmes.,Pour contrôler la démographie du pays.,Pour garantir la conformité avec les normes religieuses.,Pour dissuader les femmes de devenir enceintes.,b
OIC-020-30-A-,Quelle est la principale cause d'une interruption volontaire de grossesse (IVG) mentionnée dans le texte ?,Le changement récent de méthode avec un non respect des règles de changement.,L'absence d'information sur les démarches à suivre en cas d'oubli d'un comprimé ou en cas d'un « accident » de préservatif.,L'absence de contraception.,Une méthode non adaptée / non efficace.,c1
OIC-020-31-B,Quel est le nombre approximatif d'IVG réalisées en France par an ?,100 000,200 000,200 000 - 250 000,300 000,c1
OIC-020-31-B-,"Selon le contenu éducatif, quel est l'âge de la population qui réalise le plus d'IVG en France ?",25-30 ans,30-35 ans,20-24 ans,25-30 ans,c
OIC-020-32-B,"Selon le contenu éducatif, quel est le délai légal maximum pour une interruption volontaire de grossesse (IVG) en France ?",6 semaines,9 semaines,16 semaines,20 semaines,c1
OIC-020-32-B-,"Selon le contenu éducatif, qui peut réaliser une interruption volontaire de grossesse (IVG) en ville ?",Un chirurgien spécialisé dans les IVG.,Un gynécologue.,Un médecin généraliste.,Un pharmacien.,c
OIC-020-33-A,Quelle est la première étape de la prise en charge d'une interruption volontaire de grossesse (IVG) ?,Réalisation de l'IVG,Réalisation d'une consultation de contrôle,Réalisation d'un entretien psycho-social,Réalisation d'une consultation initiale avec un médecin ou une sage-femme.,d
OIC-020-33-A-,Quelle est la principale différence entre la technique médicamenteuse et la technique instrumentale pour l'IVG ?,La technique médicamenteuse est toujours plus efficace que la technique instrumentale.,La technique médicamenteuse est généralement plus rapide et moins invasive que la technique instrumentale.,"La technique médicamenteuse est généralement utilisée uniquement pour les grossesses de moins de 7 semaines, tandis que la technique instrumentale peut être utilisée jusqu'à 16 semaines.","La technique instrumentale est toujours plus efficace que la technique médicamenteuse, même pour les grossesses plus avancées.",c1
OIC-022-01-A,"Selon le texte, quelle est une contre-indication à la technique médicamenteuse pour l'IVG ?",L'insuffisance rénale,"L'asthme sévère, non contrôlé par le traitement",L'anémie profonde (Hb < 9–10 g/dL),L'insuffisance cardiaque,L'anémie profonde (Hb < 9–10 g/dL)
OIC-022-01-A-,"Quelle est la principale complication immédiate associée à l'IVG médicamenteuse, nécessitant une prescription d'ibuprofène en première intention ?",Perforation utérine,Douleur pelvienne,Hémorragie,Perforation utérine,Douleur pelvienne
OIC-022-02-B,Quel est un facteur clé à considérer lors du choix de la contraception après une interruption volontaire de grossesse (IVG) ?,Le coût de la contraception.,L'efficacité de la contraception.,"Les contraintes d'utilisation (mode de vie, contexte familial et culturel).",Les souhaits de la patiente.,c
OIC-022-02-B-,"Selon le contenu éducatif, quel est un facteur de risque de récidive d'IVG ?",Être âgé,Être marié,Avoir des conditions socio-économiques favorables,Avoir une contraception adaptée,"Conditions socio-économiques défavorables (difficulté accès économique à une contraception, défaut d’information)"
OIC-022-03-B,Quelle est la définition de la fertilité selon le contenu éducatif fourni ?,La capacité d'un couple à concevoir.,La capacité à se reproduire.,La probabilité de survenue d'une grossesse au cours d'un mois ou d'un cycle menstruel.,Le taux de fécondité.,A
OIC-022-03-B-,"Selon le contenu éducatif, quelle est la définition de l'infertilité ?",Une impossibilité totale de concevoir spontanément une grossesse.,Une difficulté à procréer.,"Une impossibilité totale de concevoir spontanément une grossesse (obstruction tubaire bilatérale, insuffisance ovarienne prématurée, anéjaculation, azoospermie…).",Une difficulté à procréer qui est défini par l’Organisation Mondiale de la Santé (OMS) comme l’incapacité à obtenir une grossesse clinique après 12 mois ou plus de rapports sexuels non protégés.,d
OIC-022-04-B,"Quel est le principal facteur prédictif de fertilité chez la femme, selon le texte?",Le poids,L'âge,La fréquence des rapports sexuels,La consommation de tabac,L'âge
OIC-022-04-B-,"Lors de la première consultation pour une infertilité, quel est l'élément le plus important à interroger chez le couple ?",L'âge de la femme.,Les antécédents familiaux de cancer gynécologique.,"Les habitudes de vie du couple, notamment en ce qui concerne l'exposition aux perturbateurs endocriniens.",La fréquence des rapports sexuels.,c1
OIC-022-05-A,Quel est l'élément le plus important à rechercher lors de l'examen clinique des testicules?,Une varicocèle en position debout.,Une gynécomastie.,Une dysfonction érectile.,Une hypospadias.,Une varicocèle en position debout.
OIC-022-05-A-,"Une femme présente des cycles menstruels irréguliers, de l'acné et une obésité. Quelle est la première étape diagnostique la plus appropriée ?",Une échographie pelvienne pour évaluer les ovaires.,Un test de grossesse pour exclure une grossesse.,"Un test hormonal (TSH, FSH, LH, prolactine) pour évaluer la fonction ovarienne et la production de prolactine.",Une consultation avec un endocrinologue pour évaluer la fonction thyroïdienne.,c1
OIC-022-06-B,Quel est le principal objectif du bilan de première intention en cas d'infertilité ?,Diagnostiquer la cause de la grossesse extra-utérine.,Identifier la cause de l'infertilité féminine et masculine.,Évaluer la qualité de la sperme.,Déterminer le moment optimal pour la conception.,b
OIC-022-06-B-,Le recueil pour le spermogramme est réalisé :,Dans un laboratoire spécialisé,Par masturbation,Après un délai d'abstinence de 2 à 7 jours,Après une toilette intime avant le recueil,c
OIC-024-01-A,"Selon le contenu éducatif, quel pourcentage des cas d'infertilité est d'origine féminine ?",10%,30%,50%,70%,30%
OIC-024-01-A-,"Quelle est la principale cause d'infertilité masculine, selon le contenu éducatif fourni ?",Causes fonctionnelles des testicules,Causes génétiques,Causes environnementales,Causes excrétoires,Causes excrétoires
OIC-024-02-A,"Selon le texte, quel est le principal objectif de l'Assistance Médicale à la Procréation (AMP) ?",Améliorer la santé générale des individus.,Remédier à l'infertilité et prévenir la transmission de maladies.,Augmenter le nombre de naissances par an.,Faciliter l'accès à la maternité pour les femmes seules.,b
OIC-024-02-A-,"Selon le texte, quel est le but principal de la préservation de la fertilité ?",Obtenir un enfant rapidement.,Prévenir les maladies génétiques.,Permettre aux personnes de bénéficier d'une assistance médicale à la procréation ou de préserver leur fertilité.,Augmenter la durée de vie.,c
OIC-024-03-A,"Parmi les techniques d'AMP, laquelle consiste à déposer dans l'utérus, au moment le plus opportun, des spermatozoïdes sélectionnés ?",La Fécondation In Vitro (FIV),La Fécondation In Vitro avec Microinjection Intra-Cytoplasmique (ICSI),L'Insémination Intra-Utérine (IIU),Le Diagnostic Pré-Implantatoire (DPI),c1
OIC-024-03-A-,Quelle est la principale raison pour laquelle la congélation d'ovocytes ou d'embryons est moins recommandée en cas de traitement gonadotoxique en extrême urgence?,Elle permet de préserver la fertilité à long terme.,"Elle nécessite une stimulation hormonale préalable, ce qui peut être délétère dans certaines pathologies.",Elle est moins coûteuse que la congélation de spermatozoïdes.,Elle garantit systématiquement l'obtention d'une grossesse.,b
OIC-024-04-A,"Quelle est la fréquence approximative du recours à l'AMP en France, selon les données fournies ?",1 couple sur 10,1 couple sur 4 à 6,1 couple sur 2,1 couple sur 8,b
OIC-024-04-A-,Quelle est l'une des principales raisons pour lesquelles une personne pourrait recourir à l'AMP (Assistance Médicale à la Procréation) ?,Pour réaliser un projet parental avec un partenaire de même sexe.,Pour réaliser un projet parental avec un partenaire de même sexe.,Pour réaliser un projet parental avec un partenaire de même sexe.,Pour réaliser un projet parental avec un partenaire de même sexe.,b
OIC-024-05-A,Quelles sont les principales indications pour une insémination artificielle avec des spermatozoïdes congelés (IAD) ?,Infertilité inexpliquée et troubles sexuels.,Spermatozoïdes conservés avant traitement gonadotoxique et pathologie génétique masculine.,Infertilité cervicale et échecs répétés d’ICSI d’indication masculine.,Infertilité inexpliquée et échecs répétés d’ICSI d’indication masculine.,b
OIC-024-05-A-,Quelle est l'indication principale de la fécondation in vitro (FIV) avec ou sans microinjection intracytoplasmique (ICSI) ?,La stérilité masculine,L'infertilité tubaire,La grossesse extra-utérine,La polyubiquité,b
OIC-024-06-B,Quelle est l'une des principales indications du don d'ovocytes ou de spermatozoïdes ?,En cas d'échec d'AMP intraconjugale,"En cas d'échec d'AMP intraconjugale, dans certains cas, un don d'ovocyte ou de spermatozoïdes peut être proposé",Pour les couples de femmes,Pour les couples de femmes et femme non mariée,b
OIC-024-06-B-,Quelle est l'une des principales indications médicales de préservation de la fertilité féminine ?,Le traitement du cancer du sein.,La chimiothérapie pour les pathologies hématologiques non malignes.,La radiothérapie pour les pathologies hématologiques.,La chirurgie des voies excrétrices spermatiques.,b
OIC-024-07-B,Quels sont les examens clinico-biologiques minimaux à réaliser avant le recours à l'AMP ?,Un examen clinique du couple et un test de migration de survie des spermatozoïdes.,"Un examen clinique du couple, une exploration du cycle et du statut ovarien, une exploration utérine et/ou utéro-tubaire, un spermogramme, un test de migration de survie des spermatozoïdes et des tests de sécurité sanitaires.","Un examen clinique du couple, une exploration du cycle et du statut ovarien, un spermogramme, un test de migration de survie des spermatozoïdes et une évaluation psycho-sociale.","Un examen clinique du couple, une exploration du cycle et du statut ovarien, un spermogramme, un test de migration de survie des spermatozoïdes, des tests de sécurité sanitaires et une évaluation psycho-sociale.",b
OIC-024-07-B-,"Selon la loi de bioéthique d'août 2021, quelle est l'âge maximale autorisée pour la réalisation d'une technique d'AMP avec prélèvement de gamètes ?",45 ans,60 ans,43 ans,60 ans,c
OIC-024-08-A,Quelle est la complication la plus fréquente associée à la stimulation ovarienne dans le cadre d'une AMP ?,La torsion d'annexe,L'allergie aux médicaments,Le syndrome d'hyperstimulation ovarienne,La transmission d'une anomalie génétique,C
OIC-024-08-A-,Quel est le principal objectif du conseil génétique ?,Diagnostiquer les maladies génétiques dès la conception.,Fournir des informations et des conseils aux patients et aux familles sur les risques de maladies génétiques.,Effectuer des tests génétiques invasifs pour confirmer un diagnostic.,Interrompre la grossesse en cas de diagnostic de trisomie 21.,b
OIC-024-09-B,Quel est l'un des principaux objectifs du soutien proposé aux parents lors de l'annonce d'une maladie génétique chez leur enfant ?,Fournir une liste exhaustive des complications possibles et des incapacités attendues.,Se concentrer sur les objectifs à long terme et minimiser les difficultés.,Placer l'enfant au centre de l'attention et valoriser ses compétences.,Fournir une liste exhaustive des complications possibles et des incapacités attendues.,c1
OIC-024-09-B-,Quel est l'un des principes éthiques fondamentaux qui guide le médecin dans le conseil génétique ?,La non-malveillance (primum non nocere),La justice : égalité d’accès aux moyens.,Le respect de l’autonomie (consentement éclairé droit de ne pas savoir),La bienveillance : améliorer le bien-être de la personne.,c
OIC-024-10-B,Le caryotype fœtal est réalisé sur un prélèvement de :,Villosités choriales (PVC) entre 12 et 14 semaines d’aménorrhée,Liquide amniotique (PLA) entre 15 semaines d’aménorrhée et la fin de la grossesse,Exceptionnellement sur sang fœtal après 24 semaines d’aménorrhée,Sur les cellules de la peau du fœtus,option_a1
OIC-024-10-B-,Quel est le principal avantage du dépistage prénatal de la trisomie 21 proposé par l'assurance maladie ?,Il est obligatoire pour toutes les femmes enceintes.,Il permet de diagnostiquer définitivement la trisomie 21.,Il est gratuit et accessible à toutes les femmes enceintes.,Il est réalisé uniquement au 1er trimestre de la grossesse.,c1
OIC-024-11-A,Quel est le principal objectif du suivi échographique dans le dépistage de la trisomie 21 ?,Détecter la présence de la trisomie 21 avec une précision absolue.,Identifier les anomalies physiques qui pourraient indiquer une trisomie 21.,Remplacer complètement le dépistage biologique.,Fournir des informations sur la santé du fœtus sans intervention médicale.,b
OIC-024-11-A-,"Dans le contexte d'une nouvelle grossesse, quel est le risque de récurrence de la trisomie 21 si la mère a plus de 40 ans ?",10-15%,2-5%,1%,100%,c1
OIC-024-12-A,Quel est le prélèvement sanguin requis pour réaliser un caryotype constitutionnel afin de confirmer la suspicion de trisomie 21 ?,Plasma sérique,Sang artériel,Sang veineux périphérique,Sang capillaire,c1
OIC-024-12-A-,Quel est le principal signe clinique à rechercher à la naissance chez un nouveau-né suspecté de trisomie 21 ?,Un retard psychomoteur important,Une cardiopathie congénitale,Une cataracte congénitale,Un déficit attentionnel,b
OIC-024-13-B,"Quel est le principal moyen de diagnostic de la trisomie 21 en période néonatale, en dehors de l'échographie prénatale ?",L'analyse chromosomique par cytogénétique,L'analyse de l'ADN fœtal,L'auscultation cardiaque,L'analyse de la glycémie fœtale,c
OIC-024-13-B-,Quelle est la principale complication liée au vieillissement prématuré chez les personnes porteuses de trisomie 21 ?,L'hypoacousie,"La démence, notamment de type Alzheimer",L'obésité,L'hypothyroïdie,b
OIC-024-14-B,Quel est le signe échographique qui peut évoquer un diagnostic de mucoviscidose fœtale ?,Un intestin hypéchogène,Un intestin hyperéchogène,Une vésicule biliaire mal développée,Une absence de vésicule biliaire,b
OIC-024-14-B-,Quel est le marqueur sensible utilisé dans le dépistage néonatal de la mucoviscidose?,L'albumine sérique,La trypsine immuno-réactive (TIR),L'hémoglobine,Le glucose sérique,b
OIC-024-15-B,Quel est le principal moyen de confirmation du diagnostic de mucoviscidose ?,L'analyse de l'ADN génétique.,L'analyse de la glycémie.,Le test de la sueur.,L'analyse de la pression artérielle.,c1
OIC-024-15-B-,Quelle est la proportion estimée de cas de mucoviscidose qui se révèlent chez le nouveau-né ?,80%,10%,20%,10 à 20%,d
OIC-024-16-A,Quel est un des principaux objectifs de la prise en charge clinique de la mucoviscidose ?,La prévention des infections par des antibiotiques à faible dose.,La lutte contre la perte de sel par une supplémentation régulière.,La prise en charge des troubles gastro-intestinaux par un régime pauvre en protéines.,La greffe de foie pour traiter l'infertilité masculine.,b
OIC-024-16-A-,Quelle est l'indication principale d'une radiographie pulmonaire chez un patient atteint de mucoviscidose ?,"Une fois par an, comme surveillance de routine.",En cas de symptômes respiratoires nouveaux ou d'aggravation.,Pour évaluer la fonction pulmonaire.,Pour diagnostiquer la mucoviscidose.,b
OIC-024-17-B,Quel est le principal facteur qui influence la présentation clinique du syndrome du X Fragile chez les filles?,La présence d'une mutation complète du gène FMR1.,La pénétrance incomplète due à la compensation partielle par le chromosome X normal.,La taille du chromosome X.,La présence de mutations dans d'autres gènes.,b
OIC-024-17-B-,Quelle est la principale cause du syndrome du X fragile ?,Une mutation dans le gène FMR1 causant une méthylation anormale de la région promotrice.,Une délétion complète du gène FMR1.,Une expansion de trinucléotides CGG dans la région 5’ non traduite du gène FMR1.,Une mutation dans le gène FMR1 causant une méthylation anormale de la région promotrice.,c1
OIC-024-18-A,Le syndrome de l'X fragile est principalement associé à quoi ?,La première cause de déficience intellectuelle familiale.,La deuxième cause de déficience intellectuelle génétique (après la trisomie 21).,La première cause génétique de trouble du spectre de l’autisme.,Une cause génétique de troubles du cycle menstruel.,b
OIC-024-18-A-,Quel est le principal risque associé à la présence d'une prémutation FMR1 chez les femmes ?,Développement précoce de la maladie d'Alzheimer.,Insuffisance ovarienne prématurée (FXPOI).,Augmentation significative du risque de cancer du sein.,Développement de troubles de l'attention et de l'hyperactivité.,b
OIC-024-19-A,Quelle est la tranche d'âge correspondant à la période de la puberté ?,Nouveau-né,Nourrisson,Enfant,Adolescent,Adolescent
OIC-024-19-A-,Quel est le nombre total d'examens obligatoires à réaliser pendant la période de suivi d'un nourrisson et d'un enfant ?,12,20,10,30,b
OIC-024-20-A,"Quels sont les éléments clés à considérer lors de l'interrogatoire et de l'examen clinique d'un enfant, en tenant compte de son âge et du contexte ?",Se concentrer uniquement sur les antécédents médicaux personnels de l'enfant.,"Évaluer les besoins fondamentaux de l'enfant, le contexte de vie, les antécédents médico-psychologiques, les besoins physiologiques et de santé, la parentalité et les plaintes.",Se limiter à l'examen clinique staturo-pondéral et au développement intellectuel.,Ignorer le contexte de vie de l'enfant et se concentrer uniquement sur les antécédents médicaux.,b1
OIC-024-20-A-,Quel est le moment recommandé pour effectuer un bilan visuel systématique chez un enfant ?,À l'âge de 10 ans.,À la naissance.,Entre 9 et 24 mois.,À l'âge de 18 ans.,c
OIC-024-21-B,"Quels sont les principaux facteurs de risque personnels pour les troubles visuels, selon le contenu éducatif ?",L'exposition à des toxiques pendant la grossesse et la prématurité.,L'âge de l'enfant et son niveau d'activité physique.,La présence de maladies chroniques comme le diabète.,L'utilisation excessive de lunettes de soleil.,a
OIC-024-21-B-,Quel est le test le plus urgent à réaliser chez un nourrisson présentant une leucocorie ?,Un examen de la cornée avec un ophtalmoscope.,Un examen de la pupille avec un otoscope.,Un examen de la rétine avec un ophtalmoscope.,Un examen de la cornée avec un ophtalmoscope.,c1
OIC-024-22-A,"Selon le texte, quand est-il recommandé d'adresser un enfant à un ophtalmologiste ?",Seulement en cas de signes d'appel clairs.,Seulement en cas d'antécédents familiaux de problèmes de vision.,"En cas d'antécédents personnels ou familiaux de facteurs de risque, ou en cas d'anomalie ou de doute à l'inspection ou à un test de dépistage.",Seulement en cas d'impossibilité de mesurer l'acuité visuelle.,c
OIC-024-22-A-,Quelle est la principale caractéristique du développement du système visuel chez un nourrisson ?,Une acuité visuelle maximale dès la naissance.,Une vision stéréoscopique immédiate.,Une vision binoculaire complète dès la naissance.,"Une vision limitée et immature à la naissance, avec une amélioration progressive jusqu'à l'âge de 5-6 ans.",d
OIC-024-23-A,Quels sont les signes fonctionnels et physiques évocateurs de malvoyance chez l'enfant avant 4 mois ?,"Réaction aux stimulations visuelles, fixation à 1 mois, clignement à la menace après 3 mois, poursuite oculaire à 4 mois.","Pas de réaction aux stimulations visuelles, pas de fixation à 1 mois, pas de clignement à la menace après 3 mois, pas de poursuite oculaire à 4 mois.","Réaction aux stimulations visuelles, fixation à 1 mois, clignement à la menace après 3 mois, poursuite oculaire à 4 mois, et un comportement normal.","Réaction aux stimulations visuelles, fixation à 1 mois, clignement à la menace après 3 mois, poursuite oculaire à 4 mois, et un comportement anormal.",b1
OIC-024-23-A-,À quel âge est recommandé de réaliser un premier dépistage auditif systématique ?,À la naissance,À 6 mois,À 9 mois,À 24 mois,c1
OIC-024-24-A,"Selon le texte, quel est un facteur de risque personnel pour les troubles auditifs chez l'enfant, en particulier pendant la période néonatale ?",L'utilisation régulière de prothèses auditives après l'âge de 50 ans.,Une exposition in utero aux toxiques.,Une prématurité et une anoxie périnatale.,Une utilisation de médicaments ototoxiques pendant la grossesse.,c
OIC-024-24-A-,Quel est le test auditif le plus approprié pour un nourrisson de quelques semaines ?,Audiométrie tonale au casque,Oto-émissions acoustiques provoquées (OEAP),Tympanométrie,Test à voix,option_b1
OIC-024-25-A,"Selon le contenu éducatif, quel est un indicateur d'adressage à un ORL ?",Un enfant qui parle couramment et comprend facilement.,Un enfant qui répond aux bruits et aux appels.,Un enfant qui présente des difficultés de compréhension ou d'apprentissage.,Un enfant qui a des antécédents familiaux de surdité.,d
OIC-024-25-A-,"Selon la définition fournie, quelle est la perte auditive considérée comme légère ?",41 à 70 dB,71 à 90 dB,21 à 40 dB,4 000 Hz,c1
OIC-026-01-B,Quels sont les types de tests utilisés pour le dépistage des troubles auditifs chez l'enfant ?,Seuls les tests subjectifs sont nécessaires pour le dépistage.,Seuls les tests objectifs sont nécessaires pour le dépistage.,Les tests subjectifs et objectifs sont utilisés conjointement pour le dépistage.,Les tests subjectifs et objectifs sont utilisés uniquement pour la confirmation diagnostique par un ORL.,c
OIC-026-01-B-,Quelle est la principale raison de la numérotation dentaire internationale ?,Pour identifier les caries dentaires.,Pour identifier les différentes étapes de développement de la dentition.,Pour identifier les types de dents.,Pour identifier les maladies des gencives.,Pour identifier les différentes étapes de développement de la dentition.
OIC-026-02-A,"Selon le texte, quelle est la cause principale de la carie dentaire ?",L'accumulation de salive.,L'alimentation riche en sucre.,Les bactéries présentes naturellement dans la bouche.,L'âge de la personne.,c
OIC-026-02-A-,"Quel est le principal principe de prévention de la carie dentaire, selon le contenu éducatif fourni ?",L'apport de fluor per os,Le scellement des sillons,Une bonne hygiène bucco-dentaire : brossage des dents X2 :jour dès les premières dents avec dentifrice fluoré selon l'âge,L'évitement du grignotage entre les repas ou biberon sucré pour s'endormir (,c1
OIC-026-03-A,Quel est le moment approximatif de l'éruption de la première molaire chez un enfant ?,6 mois,2 ans,6 ans,10-11 ans,c
OIC-026-03-A-,Qu'est-ce qui est considéré comme un trouble de l'articulé dentaire ?,Un alignement parfait des dents.,Un conflit entre les deux arcades dentaires.,Un manque de dents.,Une absence de problèmes dentaires.,b
OIC-026-04-B,Quel est l'objectif principal du dépistage de la luxation congénitale de hanche (LCH) à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche?,Identifier les bébés à risque de développer des problèmes de mobilité.,Diagnostiquer la LCH chez tous les nourrissons.,Faciliter les soins ultérieurs en cas de diagnostic précoce.,Évaluer la croissance et le développement général du nourrisson.,c
OIC-026-04-B-,Quel est l'objectif principal du dépistage de la luxation congénitale de hanche (LCH) chez les nourrissons ?,Identifier les nourrissons présentant des antécédents familiaux de LCH.,Évaluer la mobilité de la hanche et détecter les signes d'instabilité.,Diagnostiquer la présence de fractures de la coiffe des rotateurs.,Mesurer la longueur de la cuisse pour comparer aux deux côtés.,b
OIC-026-05-B,Quelle est la principale caractéristique de la luxation congénitale de la hanche ?,Une instabilité de la hanche due à une mauvaise posture.,Une condition qui se développe après la naissance.,Une condition qui se manifeste par une mobilité anormale entre le bassin et le fémur.,Une condition qui nécessite une intervention chirurgicale immédiate.,c
OIC-026-05-B-,"Quel est le principal objectif du suivi d'un nourrisson, d'un enfant et d'un adolescent normal ?",Diagnostiquer les maladies chroniques.,"Détecter les anomalies orthopédiques, les troubles visuels, auditifs et dentaires.",Évaluer la performance scolaire.,Préparer les enfants à l'université.,b
OIC-027-01-A,Quelles sont les conséquences d'un retard de diagnostic d'une luxation congénitale de hanche ?,Une boiterie légère qui disparaît avec le temps.,"Une boiterie dès le début de la marche, une douleur chronique et une atteinte dégénérative précoce.",Une amélioration significative de la mobilité de la hanche.,Une absence totale de symptômes.,b
OIC-027-01-A-,Quel est le principal facteur de différenciation entre le trouble de torsion et le genu valgum en termes de leur évolution ?,"Le trouble de torsion est toujours permanent, tandis que le genu valgum disparaît à la puberté.","Le trouble de torsion est plus fréquent chez les jeunes enfants, tandis que le genu valgum est plus fréquent chez les adolescents.","Le trouble de torsion est généralement traité chirurgicalement, tandis que le genu valgum est souvent spontanément résolu.","Le trouble de torsion est une anomalie de rotation interne, tandis que le genu valgum est une anomalie de rotation externe.",a1
OIC-027-02-B,La scoliose de l'enfant est généralement idiopathique dans quel pourcentage des cas ?,20%,50%,80%,100%,c
OIC-027-02-B-,"Qu'est-ce qui est mis en évidence lors de l'examen clinique d'une possible scoliose chez un enfant, selon le texte fourni ?",Douleur dorsale,Gibbosité,Raideur musculaire,Sensibilité au toucher,b
OIC-027-03-B,Quelle est l'indication principale pour la réalisation de radiographies du rachis chez un enfant suspecté de scoliose ?,Évaluer la croissance osseuse.,Déterminer la présence de malformations osseuses.,Évaluer la présence de douleurs.,Évaluer la maturation osseuse.,Déterminer la présence de malformations osseuses.
OIC-027-03-B-,"Quel est l'objectif principal du suivi d'un nourrisson, d'un enfant et d'un adolescent normal ?",Détecter et traiter les maladies chroniques.,"Identifier et corriger les anomalies orthopédiques, les troubles visuels, auditifs et dentaires.",Fournir une éducation parentale sur la nutrition.,Assurer la vaccination complète.,b
OIC-027-04-A,Quelle est la cause la plus fréquente de la cyphose thoracique chez l'enfant ?,Arthrite rhumatoïde,Dystrophie rachidienne de croissance (maladie de Scheuermann),Scoliosys,Arthrose,b
OIC-027-04-A-,Quel est le nombre total d'examens médicaux obligatoires à effectuer sur un enfant de 0 à 16 ans ?,8,12,16,20,d
OIC-027-05-A,Quelle est la principale mission de la médecine scolaire ?,Effectuer des opérations de dépistage médical généralisées.,Assurer le suivi médical des élèves et adapter l'accueil à leurs besoins spécifiques.,Se concentrer uniquement sur la prévention des maladies infectieuses.,Organiser des campagnes de sensibilisation à la santé pour les parents.,b
OIC-027-05-A-,Quel est le principal objectif des bilans de santé à l'âge scolaire ?,Diagnostiquer les maladies chroniques.,Détecter les anomalies et les troubles potentiels.,Évaluer les performances scolaires.,Fournir des conseils nutritionnels.,option_b1
OIC-027-06-A,Quel est l'objectif principal du carnet de santé ?,Enregistrer les antécédents familiaux et les allergies.,"Fournir un suivi complet de la santé du nourrisson, de l'enfant et de l'adolescent, incluant des informations sur la croissance, les vaccinations et les consultations médicales.",Se concentrer uniquement sur les données néonatales et les informations relatives aux vaccinations.,Servir de simple document administratif pour les informations médicales.,b1
OIC-027-06-A-,"Selon le contenu éducatif, quel est le principal objectif du suivi systématique obligatoire du nourrisson et de l'enfant ?",Détecter et traiter les maladies infectieuses.,"Identifier et traiter les anomalies orthopédiques, les troubles visuels, auditifs et dentaires.",Fournir une éducation parentale sur la nutrition et le développement.,Assurer la vaccination obligatoire de l'enfant.,b
OIC-027-07-A,"Quels sont les trois certificats médicaux obligatoires à rédiger lors du suivi systématique obligatoire du nourrisson, aux 8ème jour, 9ème et 24ème mois ?","Certificat de naissance, certificat de vaccination, certificat de développement.","Certificat de naissance, certificat de vaccination, certificat de santé.","Certificat de naissance, certificat de vaccination, certificat de santé.","Certificat de naissance, certificat de vaccination, certificat de santé.",option_c1
OIC-027-07-A-,"Quel est le but principal du suivi systématique obligatoire du nourrisson, de l'enfant et de l'adolescent ?",Identifier les maladies infectieuses et les vaccins à administrer.,"Détecter et traiter les anomalies orthopédiques, les troubles visuels, auditifs et dentaires.",Évaluer le développement cognitif et émotionnel de l'enfant.,Assurer la sécurité alimentaire et la nutrition de l'enfant.,b
