Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
798,OIC-082-07-A,"Chez un patient immunodéprimé suite à une transplantation d'organe, quelle infection est la plus probable dans la phase précoce (< 1 mois) ?",CMV,Pneumocystis jirovecii,Streptocoque pneumoniae,Infection urinaire nosocomiale,d,4
799,OIC-082-07-A-,"Quel examen est systématiquement réalisé chez un patient neutropénique fébrile, quel que soit son état clinique ?",Scanner thoraco-abdomino-pelvien,Coproculture,Hémocultures aéro-anaérobies périphériques et centrales,Antigénémie aspergillaire,c,4
800,OIC-082-08-B,Quel antibiotique est recommandé pour débuter le traitement en urgence d'une neutropénie fébrile ?,Amoxicilline/acide clavulanique,Vancomycine,Ciprofloxacine,Piperacilline/tazobactam,d,4
801,OIC-082-08-B-,Quel est le principal risque associé à la fièvre chez un patient asplénique ?,Infection virale,Risque accru d'accident vasculaire cérébral,Survenue d'une crise cardiaque,Infection fulgurante (OPSI),d,4
802,OIC-082-09-B,Quelle est la principale raison pour laquelle les vaccins vivants atténués sont généralement contre-indiqués chez les patients immunodéprimés ?,Ils provoquent une réaction allergique plus fréquente.,Ils peuvent entraîner une infection grave chez un patient immunodéprimé.,Ils ne sont pas efficaces chez les patients immunodéprimés.,Ils augmentent le risque de développer un cancer.,b,4
803,OIC-082-09-B-,Lequel des énoncés suivants décrit le mieux les spondyloarthrites ?,Des maladies infectieuses du système musculo-squelettique.,Un groupe de rhumatismes inflammatoires chroniques partageant des caractéristiques cliniques et génétiques communes.,Des affections dégénératives touchant principalement les articulations des mains.,Des maladies auto-immunes caractérisées par une inflammation du cerveau et des nerfs.,b,4
804,OIC-082-10-B,Quelle est la prévalence estimée des spondyloarthrites en France ?,"1,35 %","0,35 %","3,5 %",15 %,b,4
805,OIC-082-10-B-,Quel est le rôle du gène HLA-B27 dans la spondyloarthrite ankylosante ?,Il protège contre le développement de la maladie.,Il n'a aucun lien avec la spondyloarthrite ankylosante.,Sa prévalence est faible chez les personnes atteintes de la maladie.,Il est fortement associé à la spondyloarthrite ankylosante.,d,4
806,OIC-082-11-A,Quelle est la définition d'une enthèse ?,Une inflammation des articulations,Une zone d'ancrage dans l'os pour les structures fibreuses,Un type de douleur inflammatoire,Une affection affectant la synovie,b,4
807,OIC-082-12-B-,"Selon les critères ASAS 2009, quel est le critère principal pour diagnostiquer une spondyloarthrite axiale ?",Des douleurs articulaires dans les mains et les pieds,Une rachialgie persistante depuis plus de 3 mois avant l'âge de 45 ans,La présence d'une inflammation des articulations sacro-iliaques,Un antécédent familial de spondyloarthrite,b,4
808,OIC-082-13-B,Quelle est la caractéristique principale de la spondylarthrite ankylosante ?,Atteinte des articulations périphériques,Survenue après une infection génitale ou digestive,Présence d'une triade urétrite-conjonctivite-arthrite,Atteinte du squelette axial pouvant conduire à une ankylose,d,4
809,OIC-082-14-B,Qu'est-ce qu'un syndesmophyte ?,Une articulation endommagée entre deux vertèbres,Un cartilage qui s'épaissit avec l'âge,Une construction osseuse fine et verticale entre deux vertèbres,Une inflammation des muscles du dos,c,4
810,OIC-082-14-B-,Quelle caractéristique radiographique est typique d'une coxite (cliché de De Seze) ?,Ostéophytose importante,Pincement global de l'interligne articulaire,Aspect régulier des berges sacro-iliaques,Absence de condensation osseuse,b,4
811,OIC-082-15-A,Quel type de lésion osseuse est spécifique des spondyloarthrites ?,Enthésophyte,Ostéophyte,Syndesmophyte,Arthrose,c,4
812,OIC-082-15-A-,Quel est le principal objectif du traitement pharmacologique et non pharmacologique de la spondyloarthrite ?,Réduire l'inflammation et améliorer la mobilité,Guérir complètement la maladie,Prévenir les complications cardiovasculaires,Éliminer le besoin de kinésithérapie,a,4
813,OIC-082-16-B,Quel facteur n'est PAS considéré comme un indicateur de mauvais pronostic pour la spondyloarthrite?,Le tabagisme actif,Le début précoce avant seize ans,La résistance aux AINS,Un score BASDAI faible,d,4
814,OIC-082-16-B-,Lequel des microcristaux suivants est responsable du rhumatisme à pyrophosphate ?,Cristaux d'urate de sodium,Cristaux de phosphate de calcium,Cristaux de pyrophosphate de calcium,Cristaux d'acide urique,c,4
815,OIC-082-17-B,Quel est le seuil de solubilité des urates dans le sang ?,240 µmol/l,360 µmol/l,480 µmol/l,600 µmol/l,b,4
816,OIC-082-17-B-,Quelle est la principale cause d'hyperuricémie ?,Une production excessive d'acide urique,Un défaut d'élimination rénale et/ou intestinale,Une alimentation riche en protéines animales,Une infection urinaire chronique,b,4
817,OIC-086-01-A,Quelle structure osseuse est généralement affectée par la calcification du ligament triangulaire du carpe ?,Os scaphoïde,Ligament annulaire,Ligament triangulaire du carpe,Épiphyse de l'os lunaire,c,4
818,OIC-086-01-A-,"Sur la radiographie présentée, quelles structures osseuses sont principalement affectées par les calcifications ?
",Tibia et fémur,Articulation du genou,Ménisque et cartilage,Ligaments croisés,c,4
819,OIC-086-02-A,"Sur une radiographie de bassin, quelles structures sont souvent affectées par des calcifications dans le cadre d'arthropathies microcristallines ?",Les os du crâne,Les cartilages fémoraux et la symphyse pubienne,Les côtes et les vertèbres,Les articulations des mains et des pieds,b,4
820,OIC-086-02-A-,Quelle est la prévalence estimée de la goutte chez les adultes en France ?,"0,1%","0,5%","0,9%","2,5%",c,4
821,OIC-086-03-A,Quelle est la caractéristique principale d'un accès aigu microcristallin ?,Douleur légère et progressive,Début brutal et forte intensité de la douleur,Résolution spontanée en plusieurs mois,Absence de rougeur locale,b,4
822,OIC-086-03-A-,Quel facteur déclenchant n'est PAS mentionné dans le texte concernant les crises de goutte ?,Infection à distance,Consommation excessive de caféine,Déshydratation,Traumatisme,b,4
823,OIC-086-04-A,Lequel des éléments suivants n'est PAS un facteur de risque pour une crise de goutte ?,Un régime riche en protéines animales,Une activité physique régulière,La consommation excessive d'alcool,Le traitement par diurétiques au long cours,b,4
824,OIC-086-04-A-,Quel est le principal motif pour effectuer une ponction du liquide articulaire chez un patient présentant des signes inflammatoires?,Pour confirmer un diagnostic de goutte.,Pour mesurer la concentration de cristaux dans le liquide articulaire.,Pour exclure une infection articulaire (arthrite septique).,Pour identifier le type d'inflammation présente (aiguë ou chronique).,c,4
825,OIC-086-05-A,"Chez un patient connu pour avoir de la goutte, quelles manifestations articulaires peuvent se produire après plusieurs années ?",Uniquement les articulations des pieds,Seulement les articulations du rachis et des hanches,"Les membres supérieurs, le rachis, la hanche et l'épaule",Des douleurs musculaires généralisées,c,4
826,OIC-086-05-A-,Quelle caractéristique est la plus indicative d'un liquide synovial inflammatoire ?,Présence de bactéries,Cellularité supérieure à 2000 cellules nucléées/mm³,Absence de microcristaux,Couleur claire et transparente du liquide,b,4
827,OIC-086-06-A,Un tophus est généralement visible à quel endroit du corps ?,Dans le cœur,Dans les poumons,Dans la pulpe des doigts ou des orteils,Dans l'estomac,c,4
828,OIC-086-06-A-,Quels sont les deux examens biologiques indispensables à visée diagnostique dans la goutte ?,Hémogramme et glycémie,Uricémie et créatininémie avec estimation du débit de filtration glomérulaire (DFGe),Vitesse de sédimentation et CRP,Taux d'hémoglobine et cholestérol total,b,4
829,OIC-086-07-A,Quel est le risque associé à la goutte non traitée ?,Une diminution du risque cardiovasculaire,Une augmentation du risque cardiovasculaire,Aucun risque supplémentaire,Une augmentation du risque d'infections,b,4
830,OIC-086-08-A,Quel est le principal objectif du traitement d'une crise aiguë de goutte ?,Guérir définitivement la goutte,Soulager les symptômes à court terme uniquement,Prévenir l'apparition de nouvelles crises,Réduire le taux d'acide urique dans le sang,b,4
831,OIC-086-08-A-,Quel est l'objectif principal du traitement hypouricémiante dans la goutte ?,Réduire temporairement les symptômes de crise,Dissoudre les dépôts chroniques d'urate et prévenir les complications,Augmenter l'apport en purines pour stimuler le métabolisme,Éliminer complètement la consommation d'alcool et de viande,b,4
832,OIC-086-09-B,Quelle est la conséquence principale d'un traitement de goutte insuffisant ?,Des accès plus rares et moins intenses,Une guérison complète de la maladie,Des accès récurrents et croissants en fréquence,L'apparition exclusive d'arthrites dans les membres inférieurs,c,4
833,OIC-086-09-B-,Quelles sont les deux principales affections associées aux dépôts de PPCa ?,Arthrite rhumatoïde et goutte,Hémochromatose et hyperparathyroïdie primaire,Ostéoporose et fibrose kystique,Lupus érythémateux disséminé et sclérodermie,b,4
834,OIC-086-10-B,Quel est le traitement principal recommandé pour un accès aigu à cristaux de pyrophosphate de calcium (PPC) ?,Antibiotiques,Infiltration intra-articulaire d'acide hyaluronique,"Traitement similaire à celui de la goutte, avec adaptation des posologies",Repos complet et application de glace,c,4
835,OIC-086-10-B-,Quel est le traitement initial recommandé pour un accès aigu à des cristaux d'hydroxyapatite ?,Injections cortisoniques locales,Chirurgie,"Repos, glaçage et AINS",Antibiotiques,c,4
836,OIC-086-11-A,Quelle est la catégorie de donneurs d'organe la plus fréquente ?,Donneurs décédés après arrêt circulatoire (DDAC),Donneurs en état de mort encéphalique,Donneurs vivants,Donneurs ayant présenté un arrêt cardiaque extra-hospitalier non contrôlé,b,4
837,OIC-086-11-A-,Lequel des organes suivants **N'EST PAS** généralement transplanté ?,Foie,Poumon,Nerf optique,Rein,c,4
838,OIC-086-12-A,Quel facteur n'est PAS pris en compte pour déterminer la compatibilité lors d'une transplantation d'organe ?,Groupe sanguin ABO,Système tissulaire HLA,Groupe rhésus,Présence d'anticorps anti-HLA chez le receveur,c,4
839,OIC-086-12-A-,Quel est le principal défi lié aux transplantations d'organes ?,Le manque de financement pour les opérations.,La difficulté à trouver des donneurs compatibles.,L'absence de progrès médicaux dans la transplantation.,Le manque d'intérêt du public pour le don d'organes.,b,4
840,OIC-086-13-B,Quel est l'un des trois grands principes éthiques régissant le don d'organe selon la loi de bioéthique ?,Le profit financier pour les hôpitaux,La sélection du receveur en fonction de son statut social,L'anonymat entre le donneur et le receveur,L'obligation de donner son organe en cas de décès,c,4
841,OIC-086-13-B-,La mort encéphalique est caractérisée par :,Un coma léger avec quelques réflexes,Une perte temporaire de conscience,Une destruction définitive du cerveau et l'absence de respiration spontanée,Des convulsions incontrôlables,c,4
842,OIC-094-01-A,Lequel des éléments suivants **n'est pas** un critère clinique pour le diagnostic de mort encéphalique ?,Absence totale de conscience,Abolition de tous les réflexes du tronc cérébral,Présence d'une activité motrice spontanée,Absence totale de ventilation spontanée,c,4
843,OIC-094-01-A-,Quel est l'objectif principal du traitement d'induction en transplantation d'organe ?,Prévenir les infections à long terme,Stimuler la production de lymphocytes T,Instaurer une immunosuppression forte pour minimiser le risque de rejet aigu,Traiter les rejets chroniques du greffon,c,4
844,OIC-094-02-B-,Quel est le principe éthique fondamental qui régit les prélèvements d'organes de donneurs en état de mort encéphalique en France ?,Le consentement explicite du receveur,L’anonymat entre le donneur et le receveur,Le consentement présumé,La gratuité du don,c,4
845,OIC-094-03-A,Quel est l'avantage principal de la transplantation rénale avec donneur vivant par rapport à la transplantation avec donneur décédé ?,Une meilleure compatibilité entre le donneur et le receveur,Un coût moins élevé pour le système de santé,Une disponibilité immédiate de l'organe transplanté,Une réduction du risque d'infection post-transplantation,c,4
846,OIC-094-04-B,Quelle est la principale méthode utilisée pour diagnostiquer une fracture de côte ?,Échographie,IRM,Radiographie thoracique,Analyse sanguine,c,4
847,OIC-094-04-B-,"Quel signe radiographique est caractéristique d'un épanchement pleural liquidien chez l'enfant et l'adulte ?
","Opacité homogène, déclive, rétractile, limitée par une ligne convexe en haut et en dedans.","Effacement du cul de sac costo-diaphragmatique, mieux détecté sur le cliché de profil.",Opacité complète de l'hémithorax avec déplacement médiastinal vers le côté opposé.,Présence d'une ligne claire et nette séparant le poumon du liquide pleural.,b,4
848,OIC-094-05-B-,Lequel des éléments suivants n'est PAS un critère pour diagnostiquer un syndrome alvéolaire en imagerie ?,Une opacité pulmonaire plus dense que le parenchyme normal,La présence d'images aériennes tubulaires au sein de l'opacité (bronchogramme aérique),Un épanchement pleural bilatéral,Une perte de volume du lobe ou du poumon concerné (rétraction),c,4
849,OIC-094-06-A,Lequel des éléments suivants n'est PAS une caractéristique radiologique typique d'un syndrome interstitiel ?,Atteinte bilatérale diffuse,Opacités réticulaires et/ou micronodulaires,Présence de nodules pulmonaires uniques et bien définis,Diminution du volume pulmonaire en cas d'évolution fibrosante,c,4
850,OIC-094-06-A-,"Quelle caractéristique radiographique est typique d'une anomalie médiastinale ?
",Une limite externe concave vers le poumon,Une limite interne visible et bien définie,Une opacité à limite externe nette convexe vers le poumon,Une tonalité aérique comme le reste du thorax,c,4
851,OIC-094-07-A,Quel est le signe direct caractéristique d'une atélectasie d'origine bronchique sur une radiographie de thorax ?,Une hyperinflation compensatrice des territoires adjacents,Un déplacement scissural concave vers le parenchyme sain,Absence de bronchogramme aérique et opacité correspondant au poumon rétracté,Une ascension de la coupole diaphragmatique homolatérale,c,4
852,OIC-094-07-A-,"En urgence, quand une radiographie thoracique est-elle indiquée ?",Pour toute suspicion d'infarctus du myocarde,Lorsqu'il y a un risque vital immédiat et imminent,"En cas de dyspnée aiguë, douleur thoracique ou hémoptysie",Pour diagnostiquer une infection des voies aériennes hautes non compliquée,c,4
853,OIC-094-08-B,Quel est l'aspect radiologique normal du thymus chez un nourrisson sur une radiographie thoracique de face ?,"Une opacité homogène et dense, dépassant les contours cardiaques","Une opacité hydrique et homogène, souvent asymétrique et indissociable de la masse cardiaque","Une opacité en forme de croissant, située au niveau du médiastin postérieur","Une opacité diffuse et irrégulière, s'étendant sur tout le thorax",b,4
854,OIC-094-08-B-,Quel examen est généralement préféré pour diagnostiquer une anomalie médiastinale chez un nourrisson en raison des risques liés à l'irradiation ?,Radiographie thoracique,Échographie,Scanner thoracique,IRM thoracique,d,4
855,OIC-094-09-A,Une anomalie médiastinale antérieure chez un enfant est le plus souvent causée par : ,Un méningocèle,Un adénopathie,Un thymome,Un neuroblastome,c,4
856,OIC-094-09-A-,Quelle est la définition de l'insuffisance respiratoire chronique (IRC) ?,Une difficulté à respirer après un effort physique intense.,Un manque d'oxygène dans le sang mesuré à 70 mmHg ou plus en air ambiant au repos.,Une inflammation chronique des poumons causée par une infection bactérienne.,"Une incapacité de l'appareil respiratoire à assurer l'hématose, avec une PaO2 inférieure à 70 mmHg en air ambiant au repos.",d,4
857,OIC-094-10-B-,Quelle est la définition de l'hypertension pulmonaire (HTP) chez l'adulte ?,Une pression artérielle systolique (PAPS) supérieure à 35 mmHg.,Une pression artérielle pulmonaire moyenne inférieure à 20 mmHg.,Une résistance artérielle pulmonaire supérieure à 3 UW mesurée lors d'un cathétérisme cardiaque droit.,Une augmentation de la fréquence cardiaque et une diminution de la pression artérielle.,c,4
858,OIC-094-11-B-,Quelle exploration fonctionnelle est principalement utilisée pour diagnostiquer une insuffisance respiratoire chronique obstructive (IRCO) ?,Pléthysmographie,Gaz du sang,Spirométrie,Diffusion pulmonaire,c,4
859,OIC-094-12-A,Quel type d'insuffisance respiratoire est caractérisé par une restriction de la capacité pulmonaire ?,Insuffisance respiratoire obstructive,Insuffisance respiratoire restrictive,Pneumonie,Asthme,b,4
860,OIC-094-12-A-,Quelle est la principale cause de décompensation chez un patient souffrant d'insuffisance rénale chronique (IRC) ?,Une augmentation du taux de potassium dans le sang,Un excès de sodium dans l'alimentation,Des complications respiratoires aggravées ou des événements intercurrents,Une infection urinaire sévère,c,4
861,OIC-094-13-B-,Quelle est la principale caractéristique des maladies de l'échangeur pulmonaire ?,Atteinte du système nerveux central,Diminution de la compliance thoracique,Anomalie du rapport ventilation/perfusion,Maladies neuromusculaires,c,4
862,OIC-094-14-A,Quelle est la caractéristique principale de l'hypoxémie avec normo ou hypocapnie ?,Augmentation du taux de dioxyde de carbone dans le sang,Diminution de la quantité d'oxygène dans le sang,Augmentation de la pression artérielle,Déficit en globules rouges,b,4
863,OIC-094-14-A-,Quel est l'objectif principal de l'oxygénothérapie de longue durée (OLD) ?,Soulager la dyspnée,Traiter les infections respiratoires,Améliorer la qualité du sommeil,Corriger l'hypoxémie chronique et diminuer la mortalité,d,4
864,OIC-094-15-B,Quel est le critère principal pour bénéficier d'une exonération du ticket modérateur au titre de l'ALD 14 ?,Un diagnostic d'insuffisance respiratoire chronique (IRC),Une pression partielle d'oxygène (PaO2) inférieure à 60 mmHg,La présence de symptômes respiratoires sévères,Un traitement quotidien par oxygénothérapie,b,4
865,OIC-094-15-B-,Quelle est la cible de saturation en oxygène recommandée pour un patient hypercapnique ?,95% à 98%,80% à 85%,70% à 75%,88% à 92%,d,4
866,OIC-094-16-B,"Lors d'un diagnostic d'insuffisance respiratoire chronique, quel examen est systématiquement prescrit ?",Échographie cardiaque,Radiographie thoracique,Electrocardiogramme,Scan IRM cérébrale,b,4
867,OIC-094-16-B-,Quel est le principal caractéristique qui distingue un purpura d'une éraflure ?,La couleur rouge ou violacée,La taille de la lésion,L'absence de douleur,Le fait qu'il ne disparaisse pas à la pression,d,4
868,OIC-099-01-B,Lequel des énoncés suivants décrit le mieux la différence entre un purpura vasculaire et un purpura thrombopénique ?,"Un purpura vasculaire est caractérisé par une inflammation de la paroi vasculaire, tandis qu'un purpura thrombopénique est causé par une anomalie des plaquettes.","Un purpura vasculaire affecte principalement les muqueuses, tandis qu'un purpura thrombopénique se manifeste sur la peau.","Un purpura vasculaire est toujours nécrotique, tandis qu'un purpura thrombopénique n'est jamais nécrotique.","Un purpura vasculaire est plus fréquent chez les enfants, tandis qu'un purpura thrombopénique est plus fréquent chez les adultes.",a,4
869,OIC-099-01-B-,Lequel des énoncés suivants décrit le mieux le purpura fulminans ?,Une éruption cutanée bénigne causée par une allergie alimentaire.,Un saignement excessif des muqueuses buccales et génitales.,"Une extension rapide d'un purpura vasculaire avec nécrose, souvent associée à une infection bactérienne grave.",Une diminution du nombre de plaquettes sanguines inférieure à 20 000/mm3.,c,4
870,OIC-099-02-B,Lequel des symptômes suivants est **le plus important** pour évoquer le diagnostic de purpura fulminans ?,Fièvre modérée,Ecchymoses superficielles,Hypotension artérielle et marbrures,Douleur musculaire diffuse,c,4
871,OIC-099-02-B-,"Lorsqu'un purpura vasculaire est suspecté, quel signe clinique pourrait indiquer une endocardite ?",Fièvre,Protéinurie,Hémoptysie,Découverte d’anomalies à l’auscultation cardiaque,d,4
872,OIC-099-04-A,Lequel des énoncés suivants est **faux** concernant les causes infectieuses de purpura vasculaire ?,L'endocardite infectieuse peut causer du purpura.,Le purpura fulminans est une cause infectieuse rare de purpura.,Les infections peuvent déclencher des vascularites post-infectieuses.,Les causes infectieuses ne sont pas responsables du purpura thrombopénique.,d,4
873,OIC-099-04-A-,Quelle est la prise en charge principale d'un purpura ?,Une transfusion sanguine immédiate,L'administration d'antibiotiques,La prise en charge de sa cause sous-jacente,Le repos complet et l'évitement des activités physiques,c,4
874,OIC-099-05-A,Lequel des éléments suivants est une caractéristique essentielle du syndrome mononucléosique ?,Présence de moins de 50% d'éléments mononucléés parmi les leucocytes,Augmentation du nombre de neutrophiles dans le sang,Présence d'au moins 10% de lymphocytes activés sur le frottis sanguin,Diminution du nombre total de leucocytes,c,4
875,OIC-099-05-A-,Quelle caractéristique est la plus distinctive des cellules observées sur un frottis sanguin lors d'un syndrome mononucléique ?,Présence de cellules blastiques,Taille réduite et cytoplasme clair,Grande taille et cytoplasme hyperbasophile,Absence de lymphocytes T activés,c,4
876,OIC-099-06-A,Quel type de cellule est mis en évidence dans un frottis sanguin lors d'un syndrome mononucléosïque ?,Erythrocytes,Plaquettes,Lymphocytes activés,Granulocytes,c,4
877,OIC-099-06-A-,Quel est l'âge des patients les plus susceptibles de présenter un syndrome mononucléosique ?,Principalement chez les personnes âgées,Principalement chez les enfants et les jeunes adultes,Principalement chez les adolescents,Principalement chez les femmes enceintes,b,4
878,OIC-099-07-A,Lequel des agents infectieux suivants est responsable de la majorité des syndromes mononucléosiques ?,Virus Cytomégalovirus (CMV),Toxoplasmose,Virus de l'immunodéficience humaine (VIH),Epstein Barr virus (EBV),d,4
879,OIC-099-07-A-,Lequel des éléments suivants n'est PAS un signe clinique typique du syndrome DRESS ?,Éruption cutanée évocatrice,Polyadénopathies,Diarrhée persistante,Hyperthermie / fièvre,c,4
880,OIC-099-08-A,Lequel des énoncés suivants concernant les équations SCORE2 et SCORE2-OP est **faux** ?,"Elles sont basées sur la concentration sérique de cholestérol non-HDL, le tabagisme, la pression artérielle systolique, l'âge et le sexe.",Elles permettent d'évaluer le risque de survenue à 10 ans d'une maladie cardiovasculaire mortelle ou non mortelle.,"Elles sont valides pour tous les individus, quel que soit leur âge.","Elles ne s'utilisent pas en cas de diabète, d'insuffisance rénale chronique, d'hypercholestérolémie familiale ou de pathologie athéromateuse avérée.",c,4
881,OIC-099-08-A-,Combien y a-t-il de grands types de dyslipidémies ?,Un,Deux,Trois,Quatre,c,3
882,OIC-099-09-A,Quel est le rôle principal du cholestérol dans le développement de l'athérosclérose ?,Stimuler la production d'antioxydants,Renforcer les parois des vaisseaux sanguins,Contribuer à la formation de plaques athéromateuses,Augmenter le taux de globules rouges,c,4
883,OIC-099-09-A-,Quand le dépistage des dyslipidémies est-il impératif ?,Uniquement chez les femmes ménopausées,Seulement après 40 ans pour les hommes et 50 ans pour les femmes,En cas d'antécédents familiaux de maladies cardiovasculaires ou de facteurs de risque comme l'hypertension artérielle,Uniquement en cas de prise de médicaments contenant des corticoïdes,c,4
884,OIC-099-10-A,Quel est le principal objectif de l'Exploration d'une Anomalie Lipidique (EAL) ?,Déterminer la cause des maladies cardiaques,Identifier les anomalies lipidiques dans le sérum,Mesurer la masse musculaire et osseuse,Évaluer le niveau de stress hormonal,b,4
885,OIC-099-11-B,Quelles sont les principales causes d'hyperlipidémies secondaires ?,Alimentation riche en graisses,Manque d'exercice physique,Endocrinopathies et maladies rénales,Stress chronique,c,4
886,OIC-099-12-A,"Selon le texte, quel est l'objectif de LDL-cholestérol conseillé pour un sujet âgé de plus de 40 ans sans diabète, hypercholestérolémie familiale, insuffisance rénale ou maladie cardiovasculaire avérée, présentant un risque cardiovasculaire modéré ou faible ?"," < 1,4 mmol/L"," < 1,8 mmol/L"," < 2,6 mmol/L"," < 4,9 mmol/L",c,4
887,OIC-099-12-A-,Quelle est la recommandation diététique principale pour les personnes atteintes d'hypercholestérolémie ?,Augmenter l'apport en graisses saturées,Limiter l'apport en acides gras mono-insaturés,Réduire l'apport total en graisses à moins de 35% des calories quotidiennes,Augmenter la consommation d'alcool,c,4
888,OIC-099-13-A,Quelle est la définition de l'artériopathie oblitérante des membres inférieurs (AOMI) ?,Une inflammation des artères des membres inférieurs.,Un manque de circulation sanguine dans les membres inférieurs dû à un problème cardiaque.,La présence de lésions d'athérosclérose au niveau de l'aorte et des artères perfusant les membres inférieurs.,Une infection bactérienne affectant les vaisseaux sanguins des membres inférieurs.,c,4
889,OIC-099-13-A-,Lequel des facteurs suivants n'est PAS un facteur de risque pour l'AOMI ?,Diabète,Jeune âge,Tabagisme,HTA,b,4
890,OIC-099-15-B,Quel est l'objectif principal du traitement médical de l'AOMI (Artériopathie Oblitérante des Membres Inférieurs) ?,Stimuler la croissance de nouvelles artères.,Guérir les lésions athéromateuses existantes.,Ralentir l'évolution de la maladie et corriger les facteurs de risque.,Augmenter la force musculaire des membres inférieurs.,c,4
891,OIC-099-15-B-,Quelle est la principale complication qui peut survenir suite à une évolution chronique des lésions vasculaires occlusives ?,Une infection bactérienne,Un infarctus cérébral,Une ischémie permanente critique,Une hémorragie interne,c,4
892,OIC-099-16-A-,Quel est le principal facteur différenciant entre une embolie et une thrombose lors d'une ischémie aiguë ?,La gravité des symptômes,Le rythme cardiaque,L'existence d'antécédents d'artériopathie,Le début soudain ou progressif de l'ischémie,d,4
893,OIC-099-17-B,Quelle est l'objectif principal du traitement en urgence pour une ischémie aiguë ?,Réduire la douleur immédiatement.,Prévenir et traiter les conséquences générales de l'ischémie et de la revascularisation.,Effectuer une aponévrotomie jambière pour réduire l'œdème musculaire.,Mettre en place un traitement anticoagulant par héparine dès le diagnostic clinique.,b,4
894,OIC-099-17-B-,Quelle est la localisation la plus fréquente des anévrismes artériels ?,Artères carotides,Aorte thoracique,Aorte abdominale,Artères poplitées,c,4
895,OIC-100-01-A,Quel facteur n'est PAS généralement associé à l'apparition d'un anévrisme de l'aorte abdominale (AAA) ?,Athérosclérose,Infection bactérienne,Antécédents familiaux,Maladie de Marfan,b,4
896,OIC-100-01-A-,Lequel des énoncés suivants décrit le plus souvent le diagnostic d'un anévrisme de l'aorte ?,Une douleur abdominale intense nécessitant une intervention chirurgicale immédiate.,La découverte fortuite lors d'un examen clinique ou d'une imagerie médicale.,Des symptômes neurologiques tels que des troubles de la coordination et des difficultés à parler.,Une infection bactérienne sévère nécessitant un traitement antibiotique agressif.,b,4
897,OIC-100-02-A,Quel examen est recommandé comme premier choix pour le dépistage et le suivi des anévrysmes aortiques abdominaux asymptomatiques ?,Radiographie thoracique,Échographie abdominale,Tomodensitométrie thoraco-abdomino-pelvienne,IRM cérébrale,b,4
898,OIC-100-02-A-,Quel est l'objectif principal du traitement chirurgical d'un anévrisme de l'aorte abdominale (AAA) ?,Régresser le diamètre de l'anévrisme,Limiter la croissance de l'anévrisme,Prévenir la rupture de l'anévrisme,Guérir complètement l'athérosclérose,c,4
899,OIC-100-03-A,"Quelle est la conséquence la plus grave d'un anévrisme de l'aorte abdominale rompu ?
",Une infection sévère nécessitant une antibiothérapie prolongée.,Une insuffisance rénale aiguë nécessitant une dialyse.,Un taux de mortalité global supérieur à 80%.,Une paralysie des membres inférieurs nécessitant une rééducation intensive.,c,4
900,OIC-100-03-A-,Quelle est la principale cause d'ischémie intestinale chronique ?,Une infection bactérienne du tube digestif,Un excès de consommation d'aliments gras,Un obstacle artériel d'origine athéromateuse,Une réaction allergique à certains aliments,c,4
901,OIC-100-04-B,Lequel des symptômes suivants est le plus précoce et le plus constant dans l'ischémie intestinale chronique ?,Diarrhée,Vomissements,Douleur abdominale post-prandiale,Amaigrissement important,c,4
902,OIC-100-04-B-,Quelle est la définition d'une thrombose veineuse profonde (TVP) ?,Un caillot sanguin dans les artères pulmonaires,Une obstruction partielle ou totale d'une veine par un caillot sanguin,Une inflammation des veines profondes,Une infection des vaisseaux sanguins,b,4
903,OIC-100-05-A,Lequel des facteurs suivants est considéré comme un facteur de risque transitoire majeur pour une maladie thromboembolique veineuse (MTEV) ?,Obésité,Maladie inflammatoire chronique,Chirurgie avec anesthésie générale > 30 min dans les 3 derniers mois,Déficit en vitamine K,c,4
904,OIC-100-05-A-,Laquelle des affirmations suivantes décrit correctement la triade de Virchow impliquée dans la formation d'une thrombose veineuse profonde (TVP) ?,"Stase veineuse, lésions vasculaires et infection bactérienne","Lésions vasculaires, hypertension artérielle et diabète","Stase veineuse, lésions vasculaires et hypercoagulabilité","Infection virale, stase veineuse et malnutrition",c,4
905,OIC-100-06-A,Lequel des signes suivants est le plus spécifique à la suspicion d'une embolie pulmonaire (EP) ?,Douleur spontanée du membre inférieur,Œdème unilatéral du membre inférieur,Dyspnée sans autre cause évidente,Dilatation veineuse superficielle en l'absence de varices,c,4
906,OIC-100-06-A-,Quelle caractéristique définit une embolie pulmonaire (EP) à haut risque de mortalité ?,Une pression artérielle systolique (PAS) supérieure à 90 mmHg,Une chute de la PAS inférieure à 40 mmHg pendant moins de 15 minutes,"Une PAS < 90 mmHg ou une chute de la PAS ≥ 40 mmHg pendant plus de 15 minutes, sans autre cause identifiable",La présence d'une infection sévère (sepsis),c,4
907,OIC-100-07-A,Quel est le principal avantage des D-dimères dans le diagnostic de thrombose veineuse profonde (TVP) et d'embolie pulmonaire (EP) ?,Ils indiquent avec certitude la présence d'une TVP ou EP.,Ils sont spécifiques à la TVP et à l'EP.,Ils permettent d'éliminer le diagnostic de TVP ou EP si les résultats sont inférieurs au seuil diagnostique.,Ils indiquent la gravité de la TVP ou EP.,c,4
