Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
187,OIC-027-29-B,Quel est le principal problème physiologique qui cause la cryptorchidie ?,Un arrêt de la production de testostérone.,Un arrêt de la migration embryologique du testicule.,Une infection bactérienne dans la région inguinale.,Un défaut de développement du scrotum.,b,4
188,OIC-027-30-A,Quel est le traitement de référence pour la cryptorchidie ?,Injection intra-musculaire HCG,Observation sans intervention,Abaissement testiculaire,Chirurgie de la prostate,c,4
189,OIC-027-31-A-,Quel est le principal signe clinique de torsion du cordon spermatique ?,Douleur à la palpation du testicule,"Douleur aiguë, brutale, unilatérale, irradiant vers la région inguinale, sans position antalgique",Gonflement du scrotum,Présence d'un écoulement urétral,b,4
190,OIC-027-32-B,"En cas de tableau clinique fortement évocateur de torsion du cordon, quel est le comportement recommandé en matière d'examen complémentaire ?",Effectuer une échographie testiculaire couplée au Doppler immédiatement.,Effectuer une échographie scrotale pour confirmer le diagnostic.,"Ne pas effectuer d'examen complémentaire, car la prise en charge chirurgicale est urgente.","Effectuer une échographie scrotale couplée au Doppler, surtout après 24h d'évolution.",c,4
191,OIC-027-32-B-,Qu'est-ce qui est caractérisé par un phimosis ?,Une difficulté à retirer le prépuce.,Une inflammation du prépuce.,Une infection bactérienne du prépuce.,Une condition où le prépuce est trop long.,a,4
192,OIC-027-33-A,Quelle est la première étape de la démarche diagnostique en cas de trouble mictionnel chez l'enfant ?,Réalisation d'un examen neurologique complet.,Réalisation d'un calendrier mictionnel sur 48 heures.,Réalisation d'un examen des organes génitaux externes.,Réalisation d'un examen de la culotte/du slip à la recherche de stigmates de fuites urinaires.,b,4
193,OIC-027-34-B,"Dans le cadre d'une démarche diagnostique pour un trouble mictionnel chez l'enfant, quelle est la première étape à effectuer ?",Effectuer une analyse de la production urinaire.,Éliminer les causes anatomiques et neurologiques.,Effectuer une consultation psychologique.,Prescrire un traitement médicamenteux.,b,4
194,OIC-027-34-B-,"Dans le contexte des troubles mictionnels chez l'enfant, quel est un trouble associé fréquemment observé ?",Des troubles neurologiques sévères,Des troubles psychiques et émotionnels,Des troubles de la vision,Des troubles de la motricité,b,4
195,OIC-027-35-A,Quel est le principal symptôme associé à l'instabilité vésicale (vessie hyperactive) chez l'enfant ?,Une diminution de la fréquence des mictions.,Une augmentation de la capacité vésicale.,Des contractions anormales du détrusor pendant la phase de remplissage vésicale.,Une augmentation de la pression intra-abdominale lors de la miction.,c,4
196,OIC-027-35-A-,"Selon le contenu éducatif, quel est le critère principal pour diagnostiquer une énurésie primaire ?",La présence d'autres symptômes urinaires diurnes.,La présence d'un antécédent de période de continence durant le sommeil d'au moins six mois.,La présence d'un antécédent de TDAH.,La présence d'un antécédent familial de TDAH.,b,4
197,OIC-027-36-B,"Selon la CIF, quel est le facteur clé qui définit une situation de handicap chez l'enfant ?",La présence d'une maladie spécifique.,"L'interaction entre l'état de santé, les activités, la participation, les facteurs environnementaux et personnels.",La capacité à apprendre à un rythme normal.,La conformité aux normes sociales établies.,b,4
198,OIC-027-37-A,"Selon le contenu éducatif, quel est l'objectif principal des évaluations d'un enfant handicapé ?",Déterminer la cause exacte du handicap.,Identifier les déficiences spécifiques de l'enfant.,"Accompagner l'enfant, ses parents et les professionnels pour identifier ses besoins et soutenir son développement.",Évaluer la capacité de l'enfant à effectuer des tâches spécifiques.,c,4
199,OIC-027-37-A-,Quel est l'objectif principal de la prise en charge d'un enfant handicapé ?,Assurer la sécurité de l'enfant.,"Favoriser le développement des compétences de l'enfant et de sa famille, et permettre sa participation à la vie familiale et sociale.",Minimiser les coûts liés au handicap.,Garantir l'accès à l'éducation spécialisée pour tous les enfants.,b,4
200,OIC-027-38-B,Quel est le but principal de la prise en charge pluridisciplinaire d'un enfant handicapé ?,Diagnostiquer rapidement le handicap et prescrire un traitement médicamenteux.,Démarrer le plus précocement possible pour favoriser le développement de l'enfant et de sa famille.,Se concentrer uniquement sur les interventions médicales pour corriger les déficiences.,Mettre en place des projets scolaires individualisés sans implication de la famille.,b,4
201,OIC-027-38-B-,Quelle est la principale fonction d'une Maison Départementale des Personnes en Situation de Handicap (MDPH) ?,Fournir des soins médicaux aux enfants handicapés.,"Accueillir et informer les personnes handicapées et leurs familles, ainsi que les parents d'enfants en situation de handicap.",Gérer les allocations financières destinées aux personnes handicapées.,Organiser des activités de loisirs pour les enfants handicapés.,b,4
202,OIC-027-39-A-,Quelle est la principale raison pour laquelle il est important de comprendre la démarche étiologique d'un handicap chez un enfant?,Pour déterminer le type de prise en charge la plus efficace.,Pour identifier la cause du handicap et orienter les interventions.,Pour évaluer l'impact du handicap sur le développement cognitif de l'enfant.,Pour établir un diagnostic précis et exclusif.,b,4
203,OIC-027-40-B,"Selon le contenu éducatif, quel est le but principal de la scolarisation d'un enfant handicapé ?",Assurer une scolarisation en milieu spécialisé pour tous les enfants handicapés.,Privilégier le maintien dans le milieu familial et l'intégration en milieu scolaire ordinaire.,Scolariser l'enfant dans un établissement médico-social dès la naissance.,"Scolariser l'enfant en fonction de la déficience principale, en priorité.",b,4
204,OIC-027-40-B-,"Selon la définition de la psychiatrie de la personne âgée, quel est l'objectif principal de cette branche de la psychiatrie ?",Dépister et traiter uniquement les troubles psychiatriques liés à la démence.,"Dépister, traiter, évaluer et prévenir tous les types de troubles psychiatriques du sujet âgé et leurs conséquences.",Se concentrer sur les troubles psychiatriques survenus à un âge plus jeune et qui évoluent avec le vieillissement.,Se limiter aux symptômes psycho-comportementaux des personnes atteintes de démence.,b,4
205,OIC-027-41-A-,Quelle est la prévalence des symptômes psycho-comportementaux (SCPD) chez les patients atteints de maladie d'Alzheimer ou d'autres démences ?,Moins de 50 %,Entre 50 % et 80 %,Plus de 80 %,Moins de 50 %,C,3
206,OIC-027-42-B,Quels sont les facteurs de risque spécifiques pour les troubles de l'humeur chez le sujet âgé ?,Le risque de développer une schizophrénie.,"Les comorbidités non psychiatriques, la perte d'autonomie et les événements psychosociaux stressants.",L'utilisation de psychotropes.,La prise de médicaments pour les troubles anxieux.,b,4
207,OIC-027-44-B,Quel est l'un des principaux objectifs de l'évaluation clinique du sujet âgé présentant des troubles psychiques ?,Identifier uniquement les troubles psychiatriques.,Identifier uniquement les comorbidités non-psychiatriques.,Identifier les comorbidités non-psychiatriques et psychiatriques.,Effectuer des examens complémentaires uniquement pour confirmer les troubles psychiatriques.,c,4
208,OIC-027-45-B,"Selon le contenu éducatif, quelle est la principale raison pour laquelle les antidépresseurs ISRS et IRSNa sont privilégiés chez les sujets âgés ?

  A. Ils sont moins susceptibles de provoquer des effets secondaires cognitifs.
  B. Ils sont plus efficaces que les tricycliques pour traiter la dépression chez les personnes âgées.
  C. Ils présentent une meilleure tolérance et une moindre incidence d'effets secondaires.
  D. Ils sont moins chers que les tricycliques.",Ils sont moins susceptibles de provoquer des effets secondaires cognitifs.,Ils sont plus efficaces que les tricycliques pour traiter la dépression chez les personnes âgées.,Ils présentent une meilleure tolérance et une moindre incidence d'effets secondaires.,Ils sont moins chers que les tricycliques.,C,4
209,OIC-027-45-B-,Quelle est la définition la plus précise de la psychothérapie selon le texte fourni ?,Un traitement médical pour les maladies physiques.,Une utilisation de moyens psychologiques pour traiter un trouble psychiatrique ou tout autre problème entraînant une souffrance psychologique.,Une méthode de relaxation pour réduire le stress.,Un processus de changement personnel basé sur l'introspection.,b,4
210,OIC-027-46-A,"Selon le contenu éducatif, quel est un facteur favorable pour qu'une relation soit considérée comme une psychothérapie ?",La présence d'un coach qualifié.,L'engagement du patient.,Une relation de soutien par les proches.,Une relation de respect et d'empathie sans formation spécifique.,b,4
211,OIC-027-46-A-,"Selon le contenu éducatif, qui peut être psychothérapeute avec un titre réglementé ?","Tout le monde, sans formation spécifique.",Seuls les médecins psychiatres.,Seuls les psychologues cliniciens.,Seuls les psychologues cliniciens avec une formation théorique en psychopathologie et un stage pratique.,d,4
212,OIC-030-01-B,Quelle est la principale caractéristique de la psychothérapie de soutien ?,Elle est basée sur des théories complexes et rigoureuses.,Elle se concentre sur l'exploration des conflits inconscients.,Elle vise à modifier les pensées et comportements dysfonctionnels.,Elle se concentre sur l'adaptation des processus de la relation d'aide à la psychothérapie.,d,4
213,OIC-030-01-B-,Quel est le principe commun le plus important à toutes les psychothérapies ?,L'utilisation de techniques psychiques.,Un modèle théorique du psychisme.,Une relation de qualité entre le thérapeute et le patient.,"L'apprentissage comportemental, cognitif et affectif.",c,4
214,OIC-030-02-B,Quel est l'objectif principal de la psychothérapie de soutien ?,Traiter les troubles mentaux graves.,Fournir des solutions rapides aux problèmes.,Accompagner un patient face à une situation de vie stressante.,Donner des conseils et des directives clairs.,c,4
215,OIC-030-02-B-,Quelle est la principale idée qui sous-tend les thérapies cognitivo-comportementales ?,Concentration sur l'exploration des émotions passées.,Accent sur la modification des schémas de pensée et des comportements.,Priorité à l'acceptation passive des émotions.,Importance de la méditation profonde pour la guérison.,b,4
216,OIC-030-03-B,Quelle est la principale source d'inspiration de la remédiation cognitive ?,La psychologie humaniste,La neurologie et la neuropsychologie,La psychanalyse,La phénoménologie,b,4
217,OIC-030-04-B,Quelle est la définition principale d'un psychotrope selon le contenu éducatif fourni ?,Une substance qui provoque des hallucinations.,Une substance qui modifie l'activité mentale.,Une substance qui est uniquement utilisée pour traiter les troubles mentaux graves.,Une substance qui est uniquement utilisée pour traiter les troubles mentaux légers.,b,4
218,OIC-030-04-B-,"Selon le baromètre santé de 2014, quel pourcentage de personnes âgées de 11 à 75 ans en France avaient déjà pris des médicaments psychotropes ?",16%,25%,69%,10%,a,4
219,OIC-032-01-B,Quelle est la propriété commune des antipsychotiques ?,Agir comme des agonistes des récepteurs dopaminergiques D2.,Agir comme des antagonistes des récepteurs dopaminergiques D2.,Agir comme des agonistes des récepteurs sérotoninergiques.,Agir comme des antagonistes des récepteurs sérotoninergiques.,b,4
220,OIC-032-01-B-,"Selon le contenu éducatif, quel est un critère important à considérer lors de la prescription d'antipsychotiques, en particulier chez les patients âgés ?",L'absence de contre-indications spécifiques.,La présence d'une hypersensibilité connue à la molécule.,La possibilité d'allongement de l'espace QT et la présence de bradycardie.,"La possibilité d'allongement de l'espace QT et la présence de bradycardie, ainsi que la présence de glaucome à angle fermé et risque de rétention aiguë d'urine.",d,4
221,OIC-032-02-B-,"Quel est un effet indésirable fréquent des antipsychotiques, particulièrement chez les patients âgés, qui peut entraîner une confusion ?",Prise de poids,Confusion,Dystonie,Hypotension orthostatique,b,4
222,OIC-032-04-B-,"En ce qui concerne le traitement des troubles obsessionnels compulsifs (TOC) et du trouble de stress post-traumatique (TSPT), quelle est la posologie généralement utilisée par rapport au traitement de l'épisode dépressif ?",La même posologie.,Une posologie plus faible.,Une posologie plus importante (souvent double dose).,"Une posologie similaire, mais avec une surveillance accrue.",c,4
223,OIC-032-05-B-,Quelle est la principale classe de psychotropes aux laquelle appartiennent les benzodiazépines ?,Antihistaminiques,Azapirones,Benzodiazépines,Β-bloqueurs,c,4
224,OIC-032-06-A,Quelle est une indication principale des anxiolytiques ?,Traitement de la douleur chronique.,Traitement préventif du syndrome de sevrage alcoolique.,Traitement de l'hypertension artérielle.,Traitement de la dépression sévère.,b,4
225,OIC-032-08-B,"Quelles sont les principales caractéristiques des hypnotiques ?

  A.  Ils induisent la vigilance et la concentration.
  B.  Ils sont proches des anxiolytiques et ont des propriétés cliniques sédatives.
  C.  Ils sont utilisés pour traiter les troubles de la mémoire.
  D.  Ils sont uniquement utilisés pour traiter les troubles du sommeil.

  Réponse correcte: B",Ils induisent la vigilance et la concentration.,Ils sont proches des anxiolytiques et ont des propriétés cliniques sédatives.,Ils sont utilisés pour traiter les troubles de la mémoire.,Ils sont uniquement utilisés pour traiter les troubles du sommeil.,B,3
226,OIC-037-01-A,"Selon le contenu éducatif, quelle est la durée maximale de prescription recommandée pour les hypnotiques ?",1 semaine,2 semaines,4 semaines,8 semaines,c,4
227,OIC-037-01-A-,"Quels sont les effets indésirables potentiels des hypnotiques comme le zopiclone et le zolpidem, en particulier chez les personnes âgées?",Effets secondaires légers et temporaires.,"Effets indésirables identiques à ceux des benzodiazépines, entraînant tolérance, trouble d’usage et anxiété rebond.",Effets secondaires uniquement liés à la prise de poids.,Effets secondaires uniquement liés à la sécheresse buccale.,b,4
228,OIC-037-02-A,Qu'est-ce que les thymorégulateurs ?,Des médicaments utilisés pour traiter les troubles anxieux.,"Des médicaments qui agissent principalement sur la diminution de la fréquence, de la durée et de l'intensité des épisodes thymiques.",Des médicaments qui augmentent l'énergie et l'humeur.,Des médicaments qui agissent sur le système nerveux central pour réduire les symptômes de la dépression.,b,4
229,OIC-037-02-A-,Quel est le principal usage du lithium en tant que thymorégulateur?,Traitement curatif de l'épisode maniaque.,Traitement curatif de l'épisode dépressif.,Traitement préventif de la récidive maniaque ou dépressive.,Traitement de l'anxiété.,C,4
230,OIC-037-05-A,Quel est le principal risque lié au tabagisme actif selon le contenu éducatif fourni ?,Diminution de la fécondité,Cardiopathies ischémiques,Cancer broncho-pulmonaire,Diminution de la fécondité,c,4
231,OIC-037-05-A-,"Selon le contenu éducatif, quel est le principal agent responsable de la dépendance induite par le tabac ?",L'alcool,La nicotine,La caféine,La morphine,b,4
232,OIC-037-07-A-,Quel est l'âge moyen de consommation de la première cigarette ?,18 ans,20 ans,14 ans,16 ans,c,4
233,OIC-037-08-B,"Quelle est la principale tendance observée en termes de proportion de fumeurs entre 2016 et 2018, selon les données fournies ?",Une augmentation significative de la proportion de fumeurs.,Une diminution de 12% de la proportion de fumeurs.,Une stabilisation de la proportion de fumeurs.,Une stagnation de la proportion de fumeurs.,b,4
234,OIC-037-09-B,"Selon l'épidémiologie du tabagisme chez les jeunes, à quel âge la première cigarette est-elle généralement expérimentée ?",18 ans,14 ans,16 ans,12 ans,b,4
235,OIC-037-10-B-,"Selon le contenu éducatif, quel pourcentage des décès par cancers broncho-pulmonaires sont liés au tabac ?",5%,25%,80%,95%,c,4
236,OIC-037-11-B,"Selon le contenu éducatif, quelle est la principale cause de décès évitable en France ?",Le cancer du sein,L'alcoolisme,Le tabac,Les maladies respiratoires,c,4
237,OIC-037-11-B-,"Quelle est la principale cause de décès évitable en France, selon le contenu fourni ?",Les maladies infectieuses,Le tabagisme actif,Les accidents de la route,Les maladies mentales,b,4
238,OIC-037-12-B-,"Selon les données de 2018, quelle proportion de la population de 18 à 75 ans était composée de fumeurs ?",11%,32%,66%,12%,b,2
239,OIC-038-01-A-,"Selon l'étude, quelle est la tendance observée concernant le tabagisme quotidien chez les personnes aux revenus les plus faibles en France entre 2016 et 2018 ?","Le tabagisme quotidien a augmenté de 38,8% à 49,7%.","Le tabagisme quotidien a diminué de 38,8% à 33,0%.","Le tabagisme quotidien a augmenté de 33,0% à 38,8%.","Le tabagisme quotidien a diminué de 49,7% à 40%.",b,4
240,OIC-038-02-A,Quel est le principal objectif d'une évaluation de la consommation de tabac chez un patient ?,Déterminer le nombre exact de cigarettes fumées par jour.,Évaluer le niveau de dépendance au tabac et identifier les objectifs d'arrêt.,Identifier les causes profondes de la dépendance au tabac.,Déterminer le coût total des cigarettes fumées par le patient.,b,4
241,OIC-038-02-A-,"Selon le contenu éducatif, quel est le principal agent responsable de la dépendance au tabac ?",L'alcool,La nicotine,La caféine,La cocaïne,b,4
242,OIC-038-06-B,Quel est le rôle principal du Tabac Info Service ?,Fournir des informations générales sur le tabagisme.,Offrir un accompagnement personnalisé et des conseils aux fumeurs souhaitant arrêter.,Diagnostiquer les problèmes de tabagisme.,Remplacer les médecins traitants des fumeurs.,b,4
243,OIC-038-06-B-,Quel est le principal objectif de la prise en charge après un évènement aigu comme un infarctus du myocarde?,Se concentrer uniquement sur la prescription de médicaments.,Mettre en place un traitement pharmacologique pour réduire les symptômes de sevrage et les envies de fumer.,Privilégier les thérapies psychothérapeutiques sans intervention pharmacologique.,Se limiter à l'accompagnement psychothérapique sans prise en compte des comorbidités.,b,3
244,OIC-038-07-B,Quelle est la raison principale pour laquelle l'évaluation des comorbidités psychiatriques et des co-addictions est importante avant un sevrage tabagique ?,Pour simplifier le processus de sevrage et réduire le temps nécessaire.,Pour diminuer le coût du traitement et optimiser les ressources.,Pour identifier et traiter les problèmes de santé mentale et de substance qui peuvent compliquer le sevrage et augmenter le risque de rechute.,"Pour déterminer le type de tabac le plus approprié à arrêter, en fonction des comorbidités du patient.",c,4
245,OIC-038-07-B-,"Selon le contenu éducatif, pourquoi est-il important de proposer systématiquement l'arrêt du tabac, même en cas de rechute ?",Pour éviter que la personne ne se sente découragée et ne perde confiance en elle.,Parce que les rechutes sont la règle et que l'arrêt du tabac est un processus continu.,Pour que la personne puisse se concentrer sur d'autres habitudes malsaines.,Pour que la personne puisse se concentrer sur d'autres habitudes malsaines.,b,2
246,OIC-038-08-B,Quel est le mécanisme d'action de la varénicline ?,Agoniste des récepteurs de la sérotonine.,Agoniste partiel des récepteurs nicotiniques à l’acétylcholine.,Antagoniste des récepteurs de la dopamine.,Inhibiteur de la recapture de la sérotonine.,b,4
247,OIC-038-08-B-,"Selon le contenu éducatif, quel est le rôle principal du professionnel de santé lors d'une consultation de tabacologie ?",Diagnostiquer la dépendance au tabac.,Proposer des traitements médicamenteux pour l'arrêt.,Conseiller à chaque fumeur d'arrêter de fumer et d'évoquer les aides disponibles.,Se limiter à informer sur les risques du tabac.,c,4
248,OIC-038-09-B-,,,,,,,1
249,OIC-038-10-B,"Selon le contenu éducatif, quelle est la principale différence entre la dépendance (CIM) et le trouble de l'usage de l'alcool (DSM-5) ?",La CIM est plus sévère que le DSM-5.,"La CIM est définie pour les troubles de l'usage de l'alcool modérés et sévères, tandis que le DSM-5 définit le trouble de l'usage de l'alcool léger, modéré ou sévère.",Le DSM-5 est plus précis dans la définition des critères de diagnostic.,La CIM est uniquement utilisée pour les personnes souffrant de dépendance.,b,4
250,OIC-038-10-B-,"Selon les repères de Santé Publique France en 2017, quelle est la consommation hebdomadaire d'alcool considérée comme à faible risque pour un homme ?",Plus de 14 verres standards,Plus de 21 verres standards,Plus de 10 verres standards,Plus de 2 verres standards par jour,c,4
251,OIC-039-02-A-,"Quel est le principal signe clinique de l'intoxication alcoolique aiguë, en particulier en cas de coma éthylique ?",Une respiration rapide et superficielle.,"Une respiration lente et profonde, avec une odeur d'alcool sur la respiration.",Une hypertension artérielle et une tachycardie.,Une température corporelle élevée.,b,4
252,OIC-039-04-A-,Quelles sont les complications médicales générales principales de la consommation d'alcool ?,Les troubles psychiatriques et les complications obstétricales.,"Les complications cardiovasculaires, les troubles neurologiques et les complications hépatiques.","Les complications dermatologiques, les complications infectieuses et les complications traumatiques.","Les complications rhumatologiques, les complications hématologiques et les complications métaboliques.",b,4
253,OIC-039-05-B-,Qu'est-ce que l'Intervention Brève (IB) dans le contexte de la prise en charge d'un mésusage d'alcool ?,Une thérapie longue et intensive visant à éliminer complètement la consommation d'alcool.,"Une intervention individuelle, courte et empathique, visant à aider le consommateur à réduire sa consommation d'alcool.",Un programme de soutien de groupe pour les personnes souffrant de dépendance à l'alcool.,Une méthode de dépistage rapide pour identifier les personnes à risque de développer une dépendance à l'alcool.,b,4
254,OIC-039-06-A-,Quel est le principal objectif de l'entretien motivationnel en addictologie ?,Forcer l'individu à arrêter de consommer.,Identifier les obstacles à la guérison et les aider à les surmonter.,Diagnostiquer la dépendance à l'alcool.,Fournir une thérapie individuelle sans l'intervention de professionnels.,b,4
255,OIC-039-08-A,Quels sont les principaux objectifs des groupes d'entraide en addictologie ?,Favoriser l'isolement des patients.,Valoriser le soutien mutuel et faciliter le lien social.,Se concentrer uniquement sur la réduction des risques.,Offrir des services de consultation médicale.,b,4
256,OIC-039-09-A,"Selon le contenu éducatif, quel est le principal critère pour déterminer si un trouble visuel est binoculaire ?",La sensation de diplopie (vision double) à l'ouverture des deux yeux.,La disparition du trouble visuel lors de l'occlusion de l'un des deux yeux.,La présence de strabisme (déviation de l'œil).,La perception d'une vision floue à travers un seul œil.,b,4
257,OIC-039-09-A-,Qu'est-ce qui est la cause la plus probable d'une amaurose fugace ?,Une cataracte,Un athérome carotidien ou une cardiopathie emboligène,Une maladie de Horton,Une ophtalmie,b,4
258,OIC-045-01-A,Qu'est-ce qui caractérise le plus souvent une migraine ophtalmique ou aura migraineuse visuelle ?,Une perte de vision permanente.,"Un scotome scintillant bilatéral accompagné de flashs colorés, s'étendant progressivement à un hémichamp visuel.",Une douleur intense au niveau de la tête.,Une vision double permanente.,b,4
259,OIC-045-02-B-,Quel est le principal signe clinique associé à une hémianopsie latérale homonyme ?,Une perte de vision périphérique dans le champ visuel de l'œil affecté.,Une perte de vision centrale dans le champ visuel de l'œil affecté.,Une perte de vision dans le quadrant supérieur du champ visuel de l'œil affecté.,Une perte de vision dans le quadrant inférieur du champ visuel de l'œil affecté.,a,4
260,OIC-045-03-A,Quels sont les signes cliniques évocateurs d'un décollement de rétine (DR) rhegmatogène ?,Les myodésopsies suivis de phosphènes correspondant à la survenue de la déchirure rétinienne,"L'amputation du champ visuel périphérique, correspondant à la constitution du DR","Lorsqu'un DR soulève la macula, il entraîne alors une baisse d'acuité visuelle (oeil blanc et non douloureux).","La présence de vitrite, qui est un signe de décollement de rétine.",a,4
261,OIC-045-03-A-,Quelle est la cause principale du décollement de rétine rhégmatogène ?,Une infection virale de la rétine,Une déchirure rétinienne,Une hypertension artérielle non contrôlée,Une cataracte non traitée,b,4
262,OIC-045-04-B-,Quelle est la principale cause d'un ectropion ?,Une infection bactérienne de la paupière.,"Un relâchement des tissus cutanés, rétraction des tissus ou relâchement musculaire.",Une inflammation chronique de la paupière.,Une blessure traumatique à la paupière.,b,4
263,OIC-045-05-A-,Qu'est-ce qui définit le ptosis ?,Un repli cutané de la paupière supérieure.,Une position trop basse du bord libre de la paupière supérieure.,Une augmentation de la production de larmes.,Une diminution de la mobilité de la paupière supérieure.,b,4
264,OIC-045-06-B-,Qu'est-ce qui caractérise le plus souvent un chalazion ?,Une infection bactérienne sévère.,Une inflammation aiguë de la glande de Meibomius.,Un granulome inflammatoire de la glande de Meibomius engorgée.,Une réaction allergique à des produits cosmétiques.,c,4
265,OIC-045-07-B,Qu'est-ce qui est généralement la cause d'un orgelet ?,Une infection virale,Une infection bactérienne,Une réaction allergique,Une inflammation due à un traumatisme,b,4
266,OIC-045-09-A,Quel est le traitement de première intention pour un chalazion ?,Application d'une pommade corticoïde locale seule.,Application d'une pommade corticoïde locale associée à des soins de paupières.,Injection de corticostéroïdes dans la glande.,Chirurgie immédiate sans traitement précoce.,b,4
267,OIC-045-09-A-,Quel est le traitement initial recommandé pour l'orgelet ?,Un traitement antibiotique oral pendant 8 jours.,Un traitement antibiotique topique (collyre ou pommade) pendant 8 jours.,"Une incision au niveau du bord libre, pratiquée sous anesthésie générale.",Un traitement antibiotique oral pendant 2 semaines.,b,4
268,OIC-045-10-A-,Quelle est la raison principale du larmoiement persistant chez le nourrisson ?,Une infection bactérienne du sac lacrymal.,Une imperforation des voies lacrymales.,Un blocage des canaux lacrymaux.,Une réaction allergique aux larmes.,b,4
269,OIC-045-11-B,Quelle est la définition principale d'une dorsalgie ?,Une douleur ressentie dans la région postérieure du rachis cervical.,Une douleur ressentie en regard du rachis thoracique (T1 à T12).,Une douleur ressentie dans la région lombaire.,Une douleur ressentie dans la région rachidienne.,b,4
270,OIC-045-12-B-,Quel est le facteur d'âge le plus fréquemment associé à une origine discale de la rachialgie ?,Moins de 25 ans,25-50 ans,50-65 ans,Plus de 65 ans,b,4
271,OIC-045-13-A,Quel facteur de risque est le plus souvent associé à la lombalgie commune ?,Tabagisme,Antécédents familiaux,Obésité,Traumatismes ou microtraumatismes répétés,d,4
272,OIC-045-16-B,"Selon le contenu éducatif, quelle est la principale caractéristique de la rachialgie complexe ?",Une cause unique et identifiable de la lombalgie.,"Une combinaison de causes et de conséquences de la lombalgie commune chronique, pouvant rejoindre les drapeaux jaunes.","Un problème uniquement physique, sans composante psychologique.","Une condition rare et spécifique, distincte de la lombalgie courante.",b,4
273,OIC-045-18-A,Quel est le premier élément à rechercher dans la démarche diagnostique d'une sacralgie ?,Une radiographie du bassin de face et un cliché de de Sèze.,Une IRM du bassin.,Une recherche de signes de gravité (drapeaux rouges).,Une consultation avec un spécialiste en ostéopathie.,c,4
274,OIC-045-18-A-,"En cas de coccygodynie, quel est le facteur déclenchant le plus susceptible de provoquer une subluxation et/ou fracture ?",Une forte activité physique intense.,Un traumatisme récent.,Une obésité importante.,Une grossesse.,b,4
275,OIC-045-19-B,"Selon le texte, quelle est la prévalence estimée des céphalées primaires (céphalées de tension et migraines) chez les adultes dans le monde ?",Moins de 10% des adultes,Entre 50% et 75% des adultes,Plus de 90% des adultes,Moins de 50% des adultes,b,4
276,OIC-045-19-B-,"Selon le contenu éducatif, quel est le principal mécanisme physiopathologique de la migraine ?",Une inflammation sévère et généralisée du cerveau.,Une activation excessive des neurones sensoriels et une vasodilatation importante.,Une hyperexcitabilité cérébrale et une dysfonction des centres modulateurs de la nociception céphalique.,Une vasoconstriction sévère et une inhibition des neurones sensoriels.,c,4
277,OIC-045-20-A,"Dans le diagnostic d'une céphalée primaire, quel est le principal critère pour exclure une cause secondaire ?",La présence de marqueurs biologiques spécifiques.,L'absence de symptômes accompagnateurs.,L'interrogatoire et l'examen clinique normal.,La durée de la céphalée.,c,4
278,OIC-047-02-B-,Quelle est la principale caractéristique clinique d'une otalgie (douleur de l'oreille) ?,Elle est toujours causée par une infection de l'oreille externe.,Elle est toujours causée par une pathologie de l'oreille externe ou moyenne.,Elle est toujours causée par un cancer ORL.,Elle est toujours causée par une pathologie de l'oreille moyenne.,b,4
279,OIC-047-06-B-,Quelle est la première étape dans le diagnostic d'une céphalée aiguë ?,Effectuer une imagerie cérébrale sans délai.,Évaluer les signes associés et le contexte de survenue.,Prescrire un traitement analgésique sans délai.,Effectuer un examen neurologique complet.,b,4
280,OIC-047-09-A,Un patient présente une céphalée aiguë brutale. Quelle est la première étape à suivre en urgence ?,Réaliser une ponction lombaire immédiatement.,Effectuer une imagerie cérébrale avant la ponction lombaire.,Administrer de la dexaméthasone et commencer une antibiothérapie.,Réaliser une analyse du liquide céphalospinal (LCS) pour confirmer la méningite.,b,4
281,OIC-047-09-A-,"Dans le contexte d'une suspicion de céphalée secondaire aux urgences, quel est le premier traitement antalgique prescrit ?",Aspirine 500mg,Paracétamol 1g et Néfopam [Acupan®] 20mg,Kétoprofène 100mg,Morphine 5mg,b,4
282,OIC-047-11-B,Quelle est la fonction principale du nerf facial ?,Contrôle des muscles de la langue.,"Innervation de tous les muscles peauciers de la face et du cou, ainsi que le muscle stapédien de l’oreille moyenne.",Contrôle de la respiration.,Contrôle de la digestion.,b,4
283,OIC-047-11-B-,Quel est le principal critère différentiel pour distinguer une paralysie faciale centrale d'une paralysie faciale périphérique ?,La présence d'une faiblesse musculaire importante.,La prédominance de l'atteinte sur le facial inférieur.,L'absence de dissociation automatico-volontaire.,La présence d'une hyperacousie douloureuse.,b,4
284,OIC-047-12-B,Quelle est la principale raison pour laquelle la photographie/vidéo d'une paralysie faciale périphérique (PFP) est-elle utile dans le contexte médical ?,Pour documenter l'évolution de la maladie au fil du temps.,Pour identifier la cause exacte de la paralysie faciale.,Pour évaluer la sévérité de la paralysie faciale.,Pour diagnostiquer la paralysie faciale en utilisant des techniques d'imagerie avancées.,a,4
285,OIC-047-12-B-,Quelle est la principale raison pour laquelle une paralysie faciale centrale est documentée par des photographies ou des vidéos ?,Pour démontrer la présence de muscles faciaux fonctionnels.,Pour illustrer la perte de contrôle musculaire.,Pour analyser la structure osseuse du visage.,Pour évaluer la qualité de la lumière dans le studio.,b,3
