,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
69,OIC-039-12-B,Un couple formé d'un homme et d'une femme souhaitent recourir à l'assistance médicale à la procréation (AMP). Quel âge maximum peut la femme avoir pour que la technique d'AMP soit réalisée selon la loi de bioéthique d'août 2021 ?,La question évalue la compréhension de la limite d'âge pour la femme dans un couple souhaitant recourir à l'AMP selon la loi de bioéthique d'août 2021.,43 ans,Correcte. La femme peut avoir jusqu'à 43 ans pour que la technique d'AMP soit réalisée selon la loi de bioéthique d'août 2021.,45 ans,Incorrecte. La femme peut avoir jusqu'à 43 ans pour que la technique d'AMP soit réalisée selon la loi de bioéthique d'août 2021.,60 ans,Incorrecte. La femme peut avoir jusqu'à 43 ans pour que la technique d'AMP soit réalisée selon la loi de bioéthique d'août 2021.,50 ans,Incorrecte. La femme peut avoir jusqu'à 43 ans pour que la technique d'AMP soit réalisée selon la loi de bioéthique d'août 2021.,a
70,OIC-045-04-B,Quel prélèvement est réalisé pour le caryotype fœtal entre 15 semaines d’aménorrhée et la fin de la grossesse ?,Cette question évalue la compréhension des modalités de réalisation d'un caryotype fœtal.,Villosités choriales (PVC),"Correcte. Le caryotype fœtal peut être réalisé sur des villosités choriales entre 12 et 14 semaines d’aménorrhée, mais la question demande un prélèvement entre 15 semaines d’aménorrhée et la fin de la grossesse.",Liquide amniotique (PLA),Correcte. Le caryotype fœtal peut être réalisé sur un liquide amniotique entre 15 semaines d’aménorrhée et la fin de la grossesse.,Sang fœtal après 24 semaines d’aménorrhée,Correcte. Le caryotype fœtal peut être réalisé exceptionnellement sur sang fœtal après 24 semaines d’aménorrhée.,Sang veineux maternelle,Incorrecte. Le caryotype fœtal ne peut pas être réalisé sur sang veineux maternelle.,b
71,OIC-045-06-B,Un patient de 30 ans est suivi pour une trisomie 21. L'échographie a montré un retard de croissance intra-utérin sans cause placentaire et une cardiopathie. Quel diagnostic anténatal de trisomie 21 est le plus probable?,La question évalue la compréhension des modalités de diagnostic anténatal de trisomie 21.,Dépistage biologique,"Incorrect. Le dépistage biologique est un outil de dépistage précoce, pas de diagnostic.",Caryotype fœtal,Correct. Le caryotype fœtal est prescrit en cas d'anomalie à l'échographie.,Dépistage néonatal généralisé de la mucoviscidose,"Incorrect. Le dépistage néonatal généralisé de la mucoviscidose est un outil de dépistage néonatal, pas de diagnostic.",Dépistage anténatal de la mucoviscidose,"Incorrect. Le dépistage anténatal de la mucoviscidose est un outil de dépistage précoce, pas de diagnostic.",b
72,OIC-045-09-A,Un nouveau-né présente des signes cliniques de trisomie 21. Quel examen doit être réalisé d'urgence pour confirmer le diagnostic?,La question évalue la compréhension de l'évolution de la trisomie 21 et de l'examen du nouveau-né.,Caryotype fœtal,"Le caryotype fœtal est un examen qui permet de confirmer le diagnostic de trisomie 21, mais il est réalisé avant la naissance.",Examen de la numération formule sanguine plaquettes,"L'examen de la numération formule sanguine plaquettes est un examen qui permet de dépister des anomalies fréquentes de l'hémogramme chez les porteurs de trisomie 21, mais il n'est pas un examen d'urgence pour confirmer le diagnostic.",Auscultation cardiaque,"L'auscultation cardiaque est un examen qui permet de rechercher une cardiopathie dans 40 à 50 % des cas de trisomie 21, mais il n'est pas un examen d'urgence pour confirmer le diagnostic.",Examen de la vision,"L'examen de la vision est un examen qui permet de dépister des anomalies de la vision chez les porteurs de trisomie 21, mais il n'est pas un examen d'urgence pour confirmer le diagnostic.",a
73,OIC-045-11-B,Quel est l'espérance de vie d'une personne atteinte de trisomie 21?,La question évalue la compréhension de l'évolution naturelle d'une personne atteinte de trisomie 21.,60 ans,Correcte,70 ans,Incorrecte,80 ans,Incorrecte,90 ans,Incorrecte,a
74,OIC-045-12-B,Un couple souhaite avoir un enfant. Le père est atteint de mucoviscidose. Quel est le risque de transmettre la maladie à la descendance ?,Évaluation de la compréhension de la transmission de la mucoviscidose,1/2,Le père est atteint de mucoviscidose et transmettra obligatoirement une des deux mutations dont il est porteur,1/4,"Le père est atteint de mucoviscidose et transmettra obligatoirement une des deux mutations dont il est porteur, mais le risque est moindre si le statut du conjoint n'est pas connu",1/8,"Le père est atteint de mucoviscidose et transmettra obligatoirement une des deux mutations dont il est porteur, mais le risque est moindre si le statut du conjoint n'est pas connu et si seul le père est connu comme porteur",1/16,"Le père est atteint de mucoviscidose et transmettra obligatoirement une des deux mutations dont il est porteur, mais le risque est moindre si le statut du conjoint n'est pas connu et si seul le père est connu comme porteur et si le conjoint est également connu comme porteur",a
75,OIC-045-14-A,Un nouveau-né présente un dépistage néonatal systématique positif pour la mucoviscidose. Le diagnostic positif est confirmé par le test de la sueur. Quel est le seuil de valeur pour confirmer le diagnostic de mucoviscidose?,Cette question évalue la compréhension du seuil de valeur pour confirmer le diagnostic de mucoviscidose à partir d'un test de la sueur.,60 meq/L,Correcte. La valeur du test est supérieure à 60 meq/L pour confirmer le diagnostic de mucoviscidose.,40 meq/L,"Incorrecte. Entre 40 et 60 meq/L, le résultat est considéré comme intermédiaire et le test doit être répété.",80 meq/L,Incorrecte. La valeur du test est supérieure à 60 meq/L pour confirmer le diagnostic de mucoviscidose.,20 meq/L,"Incorrecte. Entre 40 et 60 meq/L, le résultat est considéré comme intermédiaire et le test doit être répété.",a
76,OIC-045-15-A,"Un nouveau-né présente des signes digestifs (stéatorrhée, douleurs abdominales, malnutrition) et respiratoires (toux, infections respiratoires à répétitions). Quel diagnostic est le plus probable?",Évaluation de la compréhension des manifestations de la mucoviscidose,Trisomie 21,Trisomie 21 ne présente pas de signes digestifs et respiratoires à ce niveau d'âge,Syndrome du X Fragile,Le syndrome du X Fragile ne présente pas de signes digestifs et respiratoires à ce niveau d'âge,Mucoviscidose,"La mucoviscidose présente des signes digestifs (stéatorrhée, douleurs abdominales, malnutrition) et respiratoires (toux, infections respiratoires à répétitions) à ce niveau d'âge",Cystic Fibrosis,"Cystic Fibrosis est une maladie génétique qui peut présenter des signes digestifs (stéatorrhée, douleurs abdominales, malnutrition) et respiratoires (toux, infections respiratoires à répétitions) à ce niveau d'âge",c
77,OIC-045-18-A,"Un garçon de 7 ans présente des difficultés cognitives, une hyperactivité, une intolérance à la frustration, une anxiété et des troubles du spectre de l'autisme. Quel diagnostic doit-il évoquer?",Cette question évalue la compréhension des signes cliniques du syndrome du X Fragile chez les garçons.,Syndrome du X Fragile,"Le syndrome du X Fragile peut être évoqué chez un garçon présentant des difficultés cognitives, une hyperactivité, une intolérance à la frustration, une anxiété et des troubles du spectre de l'autisme.",Troubles du spectre de l'autisme,"Les troubles du spectre de l'autisme peuvent être présents chez un garçon présentant des difficultés cognitives, une hyperactivité, une intolérance à la frustration, une anxiété et des troubles du spectre de l'autisme, mais ce n'est pas le diagnostic principal.",Déficience intellectuelle,"La déficience intellectuelle peut être présente chez un garçon présentant des difficultés cognitives, une hyperactivité, une intolérance à la frustration, une anxiété et des troubles du spectre de l'autisme, mais ce n'est pas le diagnostic principal.",Troubles du langage et/ou phonation,"Les troubles du langage et/ou phonation peuvent être présents chez un garçon présentant des difficultés cognitives, une hyperactivité, une intolérance à la frustration, une anxiété et des troubles du spectre de l'autisme, mais ce n'est pas le diagnostic principal.",a
78,OIC-047-01-A,Quel est l'âge du nourrisson qui a entre 1 et 23 mois ?,Évaluation de la compréhension des tranches d'âge des enfants,Nouveau-né,Incorrecte car un nouveau-né a entre 0 et 1 mois,Enfant,Incorrecte car un enfant a entre 2 ans et puberté,Adolescent,Incorrecte car un adolescent a plus de puberté,Nourrisson,Correcte car un nourrisson a entre 1 et 23 mois,d
79,OIC-047-03-A,"Un nourrisson de 1 an est amené en consultation pour une perte de poids. L'enfant présente un IMC de 15,5. Quel est le diagnostic le plus probable ?",Cette question évalue la compréhension de la croissance staturo-pondérale et des troubles de la croissance staturo-pondérale.,Retard de croissance staturo-pondérale,"L'IMC de 15,5 est inférieur au seuil normal de 18,5 pour un enfant de 1 an, ce qui est caractéristique d'un retard de croissance staturo-pondérale.",Surpoids,"L'IMC de 15,5 est inférieur au seuil normal de 18,5 pour un enfant de 1 an, ce qui est caractéristique d'un retard de croissance staturo-pondérale et non d'un surpoids.",Obésité,"L'IMC de 15,5 est inférieur au seuil normal de 18,5 pour un enfant de 1 an, ce qui est caractéristique d'un retard de croissance staturo-pondérale et non d'une obésité.",Anorexie,"L'IMC de 15,5 est inférieur au seuil normal de 18,5 pour un enfant de 1 an, ce qui est caractéristique d'un retard de croissance staturo-pondérale et non d'une anorexie.",a
80,OIC-047-04-A,Quel examen ophtalmologique doit être effectué systématiquement à 2 mois chez un enfant ?,Cette question évalue la compréhension du dépistage systématique des troubles visuels chez l'enfant.,Examen à 4 mois,Incorrect. L'examen ophtalmologique systématique doit être effectué à 2 mois.,Examen à 9 mois,Incorrect. L'examen ophtalmologique systématique doit être effectué à 2 mois.,Examen à 2 ans,Incorrect. L'examen ophtalmologique systématique doit être effectué à 2 mois.,Examen à 2 mois,Correct. L'examen ophtalmologique systématique doit être effectué à 2 mois.,d
81,OIC-047-05-B,Quel facteur de risque familial est associé à un strabisme ?,Évaluation de la compréhension des facteurs de risque des troubles visuels chez l'enfant.,Troubles neuro-moteurs,Incorrect. Troubles neuro-moteurs sont des facteurs de risque personnels.,Malformation du crâne ou de la face,Incorrect. Malformation du crâne ou de la face sont des facteurs de risque personnels.,Surdité,Incorrect. Surdité n'est pas un facteur de risque familial.,Strabisme,Correct. Strabisme est un facteur de risque familial.,d
82,OIC-047-08-B,Quel est l'âge à partir duquel l'acuité visuelle d'un enfant atteint 10/10ème?,Cette question évalue la compréhension du développement du système visuel chez l'enfant.,1 an,L'acuité visuelle d'un enfant ne dépasse généralement pas 1/30ème à 1 an.,2 ans,L'acuité visuelle d'un enfant ne dépasse généralement pas 1/30ème à 2 ans.,3 ans,L'acuité visuelle d'un enfant ne dépasse généralement pas 1/30ème à 3 ans.,5-6 ans,L'acuité visuelle d'un enfant atteint généralement 10/10ème vers 5-6 ans.,d
83,OIC-047-09-A,Quel signe fonctionnel évocateur de malvoyance chez un enfant de 2 ans est le plus fréquent ?,La question évalue la compréhension des signes fonctionnels évocateurs de malvoyance chez un enfant de 2 ans.,Indifférence à l'entourage,Ce signe est incorrect car il est plus fréquent avant 2 ans.,Retard langage,Ce signe est incorrect car il est plus fréquent après 2 ans.,Fatigabilité,Ce signe est incorrect car il est plus fréquent après 2 ans.,Plissement des paupières,Ce signe est correct car il est le plus fréquent chez un enfant de 2 ans.,d
84,OIC-047-10-A,Quel âge est-il important de dépister les troubles auditifs chez un enfant ?,Cette question évalue la compréhension des modalités du dépistage systématique des troubles auditifs chez un enfant.,6 ans,Cette réponse est incorrecte car le dépistage doit être effectué à des âges clés plus précoces.,9 mois,Cette réponse est correcte car le dépistage doit être effectué à 9 mois.,24 mois,Cette réponse est correcte car le dépistage doit être effectué à 24 mois.,36 mois,Cette réponse est incorrecte car le dépistage doit être effectué à des âges clés plus précoces.,b
85,OIC-047-14-A,Quel est le degré d'audition d'un enfant sourd ?,Évaluer la compréhension de la définition d'un enfant sourd.,Légère,Perte auditive de 21 à 40 décibels (dB).,Moyenne,Perte de 41 à 70 dB.,Sévère,Perte de 71 à 90 dB.,Profonde,Perte supérieure à 90 dB où rien n’est perçu même à voix forte.,d
86,OIC-047-16-A,Quelle numérotation dentaire internationale est utilisée pour identifier les dents d'un enfant?,Question évaluant la connaissance de la numérotation dentaire internationale utilisée pour identifier les dents d'un enfant.,Numérotation dentaire de l'adulte,Incorrecte car la numérotation dentaire de l'adulte est différente de celle utilisée pour les dents d'un enfant.,Numérotation dentaire de l'enfant à partir de la première dent,Incorrecte car la numérotation dentaire de l'enfant est différente de celle utilisée pour les dents d'un enfant.,Numérotation dentaire de l'enfant à partir de la dernière dent,Incorrecte car la numérotation dentaire de l'enfant est différente de celle utilisée pour les dents d'un enfant.,Numérotation dentaire internationale,Correcte car la numérotation dentaire internationale est utilisée pour identifier les dents d'un enfant.,d
87,OIC-047-17-A,Quel est la définition d'une carie dentaire ?,Évaluation de la compréhension de la définition d'une carie dentaire,Une destruction de l'émail et de la dentine des dents avec formation d'une cavité,Correcte,Une destruction de la dentine et de l'émail des dents avec formation d'une cavité,Incorrecte,Une destruction de la dentine et de l'émail des dents sans formation de cavité,Incorrecte,Une destruction de l'émail et de la dentine des dents sans formation de cavité,Incorrecte,a
88,OIC-047-21-A,Quel examen doit être effectué à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche pour dépister une luxation congénitale de hanche?,La question évalue la compréhension de la recommandation de dépistage précoce de la luxation congénitale de hanche.,Examen des hanches à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche,Correcte. L'examen des hanches doit être effectué à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche pour dépister une luxation congénitale de hanche.,Examen des hanches à l'âge de 2 ans,Incorrecte. L'examen des hanches doit être effectué à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche.,Examen des hanches à l'âge de 5 ans,Incorrecte. L'examen des hanches doit être effectué à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche.,Examen des hanches à l'âge de 10 ans,Incorrecte. L'examen des hanches doit être effectué à chaque consultation de suivi de la maternité jusqu'à l'âge de la marche.,a
89,OIC-047-22-A,Un nourrisson de 6 mois montre un raccourcissement de la cuisse et des plis cutanés symétriques. Quel examen clinique doit être effectué pour dépister une luxation congénitale de hanche ?,Évaluer la compréhension de l'examen clinique pour dépister une luxation congénitale de hanche,Examen de la vue,"Incorrecte, l'examen de la vue n'est pas pertinent pour dépister une luxation congénitale de hanche",Examen de l'audition,"Incorrecte, l'examen de l'audition n'est pas pertinent pour dépister une luxation congénitale de hanche",Examen de la dentition,"Incorrecte, l'examen de la dentition n'est pas pertinent pour dépister une luxation congénitale de hanche","Examen de la hanche, y compris la recherche de limitations d'abduction et d'instabilité de hanche","Correcte, l'examen de la hanche, y compris la recherche de limitations d'abduction et d'instabilité de hanche, est pertinent pour dépister une luxation congénitale de hanche",d
90,OIC-047-25-B,Un enfant de 3 ans présente une boiterie et une douleur chronique à la hanche. Quelle complication peut-il développer si le diagnostic et le traitement sont retardés ?,Évaluation de la compréhension des complications d'une luxation congénitale de hanche,Une atteinte dégénérative précoce,Correcte. La boiterie et la douleur chronique sont des signes d'une atteinte dégénérative précoce.,Une infection de la hanche,Incorrecte. Une infection de la hanche n'est pas une complication de la luxation congénitale de hanche.,Une fracture de la hanche,Incorrecte. Une fracture de la hanche n'est pas une complication de la luxation congénitale de hanche.,Une déformation de la hanche,Correcte. La boiterie est un signe d'une déformation de la hanche.,d
91,OIC-047-28-A,"Un enfant de 7 ans présente une déformation de la colonne dans les 3 plans non douleur, avec mise en évidence d'une gibbosité. Quel examen clinique est recommandé pour confirmer le diagnostic?","Cette question évalue la compréhension de l'examen clinique de la scoliose chez un enfant. Elle est basée sur le contenu éducatif concernant le dépistage des anomalies orthopédiques et des troubles visuels, auditifs et dentaires.",Examen de la vision,Incorrect. L'examen de la vision n'est pas pertinent pour dépister une scoliose.,Examen de l'audition,Incorrect. L'examen de l'audition n'est pas pertinent pour dépister une scoliose.,Examen de la dentition,Incorrect. L'examen de la dentition n'est pas pertinent pour dépister une scoliose.,Examen de la colonne vertébrale,Correct. L'examen de la colonne vertébrale est recommandé pour confirmer le diagnostic de scoliose.,d
92,OIC-047-31-B,Quel diagnostic est le plus fréquent pour une cyphose thoracique douloureuse chez un enfant?,Évaluation de la connaissance des modalités du diagnostic de la cyphose thoracique de l'enfant,Maladie de Scheuermann,Cause la plus fréquente de cyphose thoracique douloureuse chez un enfant,Maladie de Marfan,Cause rare de cyphose thoracique douloureuse chez un enfant,Maladie de Bechterew,Cause rare de cyphose thoracique douloureuse chez un enfant,Maladie de Paget,Cause rare de cyphose thoracique douloureuse chez un enfant,a
93,OIC-047-34-A,Quel bilan de santé est effectué à l'âge de 6 ans pour un enfant scolarisé ?,Évaluer la compréhension des bilans de santé systématiques à l'âge scolaire.,"Habitus, repérage troubles langage, mensuration, tension artérielle, dépistage vue et audition, développement, examen somatique, recherche d'obstruction rhinopharyngée, état bucco-dentaire.",Correcte. Cette liste correspond à l'examen clinique systématique effectué à l'âge de 6 ans pour un enfant scolarisé.,"Habitus, repérage troubles langage, mensuration, tension artérielle, dépistage vue et audition, développement, examen somatique, recherche d'obstruction rhinopharyngée, état bucco-dentaire, bandelette urinaire.",Incorrecte. La bandelette urinaire n'est pas incluse dans le bilan de santé effectué à l'âge de 6 ans pour un enfant scolarisé.,"Habitus, repérage troubles langage, mensuration, tension artérielle, dépistage vue et audition, développement, examen somatique, recherche d'obstruction rhinopharyngée, état bucco-dentaire, écran et risque saturnisme.",Incorrecte. L'écran et le risque saturnisme ne sont pas inclus dans le bilan de santé effectué à l'âge de 6 ans pour un enfant scolarisé.,"Habitus, repérage troubles langage, mensuration, tension artérielle, dépistage vue et audition, développement, examen somatique, recherche d'obstruction rhinopharyngée, état bucco-dentaire, bandelette urinaire, écran et risque saturnisme.",Incorrecte. La bandelette urinaire n'est pas incluse dans le bilan de santé effectué à l'âge de 6 ans pour un enfant scolarisé.,a
94,OIC-047-35-A,Quel élément constitutif du carnet de santé est-il important pour les conseils de puériculture et l'alimentation ?,La question évalue la compréhension de l'utilité du carnet de santé pour les conseils de puériculture et l'alimentation.,Antécédents personnels et familiaux,Cet élément ne contient pas de conseils de puériculture et d'alimentation.,Données néonatales,Cet élément ne contient pas de conseils de puériculture et d'alimentation.,Données de suivi avec synthèse de l'examen et conclusions,Cet élément ne contient pas de conseils de puériculture et d'alimentation.,"Tout au long du carnet : conseils de puériculture, alimentation, parentalité",Cet élément contient des conseils de puériculture et d'alimentation.,d
95,OIC-047-36-B,Quel organisme assure la prise en charge à 100% des consultations obligatoires de suivi pour un nourrisson ou un enfant ?,Évaluation de la connaissance des modalités d'organisation et d'indemnisation du suivi systématique obligatoire du nourrisson et de l'enfant.,Assurance maladie,Correcte. La prise en charge à 100% des consultations obligatoires de suivi est assurée par l'Assurance maladie.,PMI,"Partiellement correcte. Les services de PMI peuvent assurer les consultations obligatoires de suivi jusqu'à 6 ans, mais la prise en charge à 100% est assurée par l'Assurance maladie.",Médecin traitant de l'enfant,"Partiellement correcte. Le médecin traitant de l'enfant peut assurer les consultations obligatoires de suivi, mais la prise en charge à 100% est assurée par l'Assurance maladie.",Médecine scolaire,Incorrecte. La médecine scolaire n'est pas responsable de la prise en charge à 100% des consultations obligatoires de suivi du nourrisson ou de l'enfant.,a
96,OIC-047-37-B,"Quel document doit être adressé au médecin responsable du service de PMI du département pour les examens de santé obligatoires du nourrisson, aux 8ème jour, 9ème et 24ème mois?",Cette question évalue la compréhension de la coordination entre les examens de santé obligatoires et la médecine scolaire.,Feuillets mobiles dans le carnet de santé,Cette réponse est incorrecte car les feuillets mobiles dans le carnet de santé ne sont pas adressés au médecin responsable du service de PMI du département.,Collection de données épidémiologiques sur l'état de santé,Cette réponse est incorrecte car la collection de données épidémiologiques sur l'état de santé n'est pas adressée au médecin responsable du service de PMI du département.,Certificat médical de naissance,Cette réponse est incorrecte car le certificat médical de naissance n'est pas adressé au médecin responsable du service de PMI du département.,Feuillets mobiles dans le carnet de santé et collection de données épidémiologiques sur l'état de santé,Cette réponse est incorrecte car les feuillets mobiles dans le carnet de santé et la collection de données épidémiologiques sur l'état de santé ne sont pas adressés au médecin responsable du service de PMI du département.,a
97,OIC-047-41-A,Un nourrisson de 3 mois est victime d'un accident domestique. Quelle prévention est la plus efficace pour réduire le risque d'accidents chez les 0-6 ans?,Cette question évalue la compréhension des moyens de prévention des accidents chez les 0-6 ans.,Réglementations sur les jouets,"Réglementations sur les jouets sont une mesure de prévention des accidents chez les 0-6 ans, mais ne sont pas la seule mesure.",Éducation à la santé,"Éducation à la santé est une mesure de prévention des accidents chez les 0-6 ans, mais ne sont pas la seule mesure.",Adaptation de l'environnement aux enfants,"Adaptation de l'environnement aux enfants est une mesure de prévention des accidents chez les 0-6 ans, mais ne sont pas la seule mesure.",Aucune des précédentes,Aucune des précédentes ne sont les seules mesures de prévention des accidents chez les 0-6 ans.,c
98,OIC-048-01-A,Un nourrisson de 5 mois est hospitalisé pour diarrhée aiguë sévère. Quelle préparation lactée est la plus appropriée pour lui?,Cette question évalue la compréhension de la diversification de l'alimentation et de la sélection de la préparation lactée appropriée en cas de diarrhée aiguë sévère.,Laits hypoallergéniques,Incorrect. Les laits hypoallergéniques ne sont pas indiqués en cas de diarrhée aiguë sévère.,Laits antirégurgitations,Incorrect. Les laits antirégurgitations ne sont pas indiqués en cas de diarrhée aiguë sévère.,Laits sans lactose,Correct. Les laits sans lactose sont indiqués en cas de diarrhée aiguë sévère nécessitant une hospitalisation et récidive ou pérennisation de la diarrhée 5-7 jours après la réintroduction du lait.,Hydrolysats poussés de protéines,"Incorrect. Les hydrolysats poussés de protéines sont indiqués en cas d’allergie aux protéines du lait de vache, pas en cas de diarrhée aiguë sévère.",c
99,OIC-048-02-A,Quel est l'intérêt principal de la diversification de l'alimentation chez les nourrissons de 4 à 6 mois ?,La question évalue la compréhension de l'intérêt principal de la diversification de l'alimentation chez les nourrissons de 4 à 6 mois.,Pour répondre à la quasi-totalité des besoins nutritionnels du nourrisson jusqu’à l’âge de 12 mois,Incorrect. La diversification de l'alimentation ne répond qu'à un intérêt nutritionnel marginal chez les nourrissons de 4 à 6 mois.,Pour favoriser l'acquisition de la tolérance aux nouvelles protéines alimentaires,Correct. La diversification de l'alimentation favorise l'acquisition de la tolérance aux nouvelles protéines alimentaires.,Pour permettre un développement optimal du goût,Correct. La diversification de l'alimentation permet un développement optimal du goût.,Pour favoriser le développement de la mastication,Correct. La diversification de l'alimentation favorise le développement de la mastication.,b
100,OIC-048-04-A,Quel âge est-il recommandé pour commencer à introduire des morceaux de nourriture à un nourrisson de 10 mois?,La question évalue la compréhension de la séquence de diversification de l'alimentation pour les nourrissons.,4 mois,Incorrecte. Les morceaux de nourriture ne doivent pas être introduits avant 10 mois.,8 mois,Incorrecte. Les morceaux de nourriture doivent être introduits à partir de 10 mois.,10 mois,Correcte. Les morceaux de nourriture doivent être introduits à partir de 10 mois.,12 mois,Incorrecte. Les morceaux de nourriture doivent être introduits à partir de 10 mois.,c
101,OIC-049-02-A,Qu'est-ce que la prémature pubarche ou adrénarche ?,Question de définition de terme médical. Évalue la compréhension de la physiopathologie de la prémature pubarche ou adrénarche.,Une augmentation physiologique des androgènes surrénaliens autour de l'âge de 8 ans.,Correcte. La prémature pubarche ou adrénarche est liée à une augmentation physiologique des androgènes surrénaliens autour de l'âge de 8 ans.,"Une production pathologique d'androgènes d'origine surrénalienne ou gonadique : hyperplasie congénitale des surrénales, tumeur surrénalienne, tumeur gonadique.","Partiellement correcte. La prémature pubarche ou adrénarche nécessite d'avoir éliminé une production pathologique d'androgènes d'origine surrénalienne ou gonadique, mais la liste des possibilités n'est pas exhaustive.","Un diagnostic d'élimination, qui nécessite d'avoir éliminé une puberté précoce vraie.","Partiellement correcte. La prémature pubarche ou adrénarche est un diagnostic d'élimination, mais elle nécessite d'avoir éliminé une production pathologique d'androgènes d'origine surrénalienne ou gonadique avant de conclure à une prémature pubarche ou adrénarche.",Une augmentation physiologique des androgènes surrénaliens autour de l'âge de 2 ans.,"Incorrecte. L'âge de survenue de la prémature pubarche ou adrénarche est autour de l'âge de 8 ans, pas autour de l'âge de 2 ans.",a
102,OIC-049-06-B,Quel hormone stimule la production de testostérone chez le garçon lors de la puberté ?,Question évaluant la compréhension des mécanismes physiologiques de la puberté masculine.,FSH,FSH est responsable de la croissance du volume testiculaire et stimule la production de testostérone chez le garçon.,LH,LH stimule la production de testostérone à l'origine du développement des caractères sexuels secondaires chez le garçon.,GH,"GH augmente la fréquence et l'amplitude des pics de sécrétion d'hormone de croissance, mais ne stimule pas la production de testostérone.",Leptine,"La leptine est un facteur neuroendocrinien qui module la pulsatilité de la GnRH, mais n'est pas responsable de la production de testostérone.",b
103,OIC-049-07-B,Quels sont les deux facteurs susceptibles d'influencer la puberté (génétique et environnement) ?,La question évalue la compréhension des deux facteurs qui influencent la puberté : génétique et environnement.,Le facteur génétique et le facteur environnemental,"Correcte. La question demande les deux facteurs, pas un seul.",Le facteur génétique et le facteur hormonal,Incorrecte. Le facteur hormonal n'est pas un facteur qui influence la puberté.,Le facteur génétique et le facteur nutritionnel,Incorrecte. Le facteur nutritionnel n'est pas un facteur qui influence la puberté.,Le facteur génétique et le facteur pathologique,Incorrecte. Le facteur pathologique n'est pas un facteur qui influence la puberté.,a
104,OIC-049-08-B,Quel facteur est responsable de la croissance du volume testiculaire chez le garçon pendant la puberté ?,Question évaluant la compréhension de la physiopathologie de la puberté masculine.,Le facteur stimulant la production de testostérone,"Incorrecte, la LH stimule la production de testostérone, pas la FSH.",Le facteur stimulant la production de œstrogènes,"Incorrecte, la LH et la FSH entraînent l'activation ovarienne et la production d'œstrogènes chez la fille, pas chez le garçon.",Le facteur stimulant la croissance du volume utérin,"Incorrecte, la LH et la FSH entraînent l'activation ovarienne et la production d'œstrogènes à l'origine du développement utérin chez la fille, pas chez le garçon.",La FSH,"Correcte, la FSH est responsable de la croissance du volume testiculaire chez le garçon pendant la puberté.",d
105,OIC-049-09-A,Un garçon de 8 ans présente une augmentation du volume testiculaire. Quel diagnostic est le plus probable ?,Cette question évalue la compréhension de la définition de la puberté précoce.,Puberté précoce,"Augmentation du volume testiculaire avant l'âge de 9 ans chez un garçon, ce qui correspond à la définition de la puberté précoce.",Puberté avancée,"Augmentation du volume testiculaire à un âge non précoce mais qui peut entraver le pronostic de taille adulte, ce qui ne correspond pas à la situation décrite.",Retard pubertaire,"Défaut de développement pubertaire, ce qui ne correspond pas à la situation décrite.",Néoplasie testiculaire,"Cancer du testicule, qui n'est pas lié à la puberté et ne peut être le diagnostic le plus probable dans ce cas.",a
106,OIC-049-14-B,Quel est le diagnostic le plus probable pour une puberté précoce chez une fille de 8 ans présentant une hyperandrogénie sans activation gonadotrope ?,Évaluer la compréhension des étiologies précises des pubertés précoces,Tumoral du chiasma,"Incorrecte car il s'agit d'une puberté périphérique, non centrale",Hydrocéphalie,"Incorrecte car il s'agit d'une puberté périphérique, non centrale",Hyperandrogénie exogène,"Incorrecte car il s'agit d'une puberté périphérique, non exogène",Corticosurrénalôme,"Correcte car il s'agit d'une puberté périphérique, surrénalienne",d
107,OIC-049-21-B,Quel diagnostic est le plus approprié pour un enfant de moins de 2 ans présentant un développement mammaire prématuré?,Évaluer la compréhension de la puberté précoce et de la prémature thélarche.,Prémature thélarche isolée,Correcte. Le développement mammaire prématuré chez un enfant de moins de 2 ans est typiquement une prémature thélarche isolée.,Prémature thélarche avec pubarche,Incorrecte. La prémature thélarche est typiquement isolée chez un enfant de moins de 2 ans. La pubarche est un signe de puberté plus avancée.,Prémature thélarche avec ménarche,Incorrecte. La prémature thélarche est typiquement isolée chez un enfant de moins de 2 ans. La ménarche est un signe de puberté plus avancée.,Prémature thélarche avec retard pubertaire,Incorrecte. La prémature thélarche est typiquement isolée chez un enfant de moins de 2 ans. Le retard pubertaire est un signe de puberté retardée.,a
108,OIC-049-23-B,Quel est le diagnostic le plus probable pour une fille de 7 ans présentant un développement mammaire et une accélération de la vitesse de croissance ?,La question évalue la compréhension de la puberté précoce et de ses signes cliniques.,Puberté normale,Cette option est incorrecte car la vitesse de croissance est accélérée.,Adrénarche,Cette option est incorrecte car il n'y a pas de signes d'adrénaline surproduction.,Puberté précoce,Cette option est correcte car la vitesse de croissance est accélérée et le développement mammaire est précoce.,Retard pubertaire,Cette option est incorrecte car la vitesse de croissance est accélérée et non pas ralentie.,c
