,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
60,OIC-019-13-B,"Parmi les prestations suivantes, laquelle constitue une prestation en espèces versée par l'assurance maladie?",La question évalue la capacité à distinguer les prestations en espèces (revenus de remplacement) des prestations en nature (remboursement de frais de santé).,Le remboursement d'une consultation médicale,Il s'agit d'une prestation en nature car elle correspond à la prise en charge de frais de santé engagés.,Le versement d'indemnités journalières,C'est une prestation en espèces car elle constitue un revenu de remplacement pour l'assuré en arrêt de travail.,La prise en charge d'examens prénataux,Il s'agit d'une prestation en nature liée au risque maternité.,L'exonération du ticket modérateur,"L'exonération est une modalité de prise en charge des frais de santé, relevant donc des prestations en nature.",b
61,OIC-020-01-A,"Dans l'organisation de la recherche en santé en France, quel organisme appartient au niveau de la programmation?","Cette question évalue la capacité à distinguer les trois niveaux d'organisation de la recherche en santé : décision, programmation et opérateurs.",Le ministère de la Santé,Le ministère de la Santé intervient au niveau de la décision pour définir les orientations stratégiques.,L'Agence Nationale de la Recherche,"L'ANR est une agence généraliste chargée de répartir les moyens, ce qui correspond au niveau de la programmation.",L'Institut National de la Santé et de la Recherche Médicale,"L'INSERM est un organisme national de recherche qui gère des laboratoires, il appartient au niveau des opérateurs.",Le Centre Hospitalier Universitaire,"Le CHU est une structure qui organise et réalise les recherches, il appartient au niveau des opérateurs.",b
62,OIC-020-02-A,Quelle est la caractéristique principale du protocole de recherche dans le cadre d'une étude clinique?,"Cette question évalue la connaissance des principes fondamentaux du protocole de recherche, notamment son caractère prédéterminé et la structure de ses objectifs.",Il peut être modifié librement selon les résultats préliminaires,Incorrect. Le protocole ne doit pas être modifié en cours d'étude ; toute modification doit être scientifiquement justifiée et transparente.,Il doit comporter plusieurs objectifs principaux équivalents,Incorrect. L'objectif principal d'une étude est généralement unique pour garantir la fiabilité et la validité du résultat.,Il est rédigé après le recueil des données,Incorrect. Le protocole est un document écrit en amont du démarrage de l'étude.,Il décrit précisément la méthodologie à mettre en œuvre,Correct. Le protocole est le document écrit en amont décrivant précisément les étapes et la méthodologie de la recherche.,d
63,OIC-020-03-A,"Selon la loi Jardé, quelle caractéristique définit une recherche interventionnelle de catégorie 1?","La question évalue la capacité à distinguer les trois catégories de Recherches Impliquant la Personne Humaine (RIPH) définies par la loi Jardé, en particulier la catégorie 1 qui concerne les interventions non justifiées par la prise en charge habituelle et présentant un risque.",L'utilisation exclusive de données rétrospectives déjà collectées,Incorrect. Les recherches sur données rétrospectives sont des recherches non-RIPH et ne relèvent pas de la catégorie 1.,La réalisation d'actes conformes à la pratique courante sans risque supplémentaire,Incorrect. Cette définition correspond aux recherches non interventionnelles (RIPH catégorie 3).,L'ajout d'interventions comportant des risques et des contraintes minimes,Incorrect. Cette définition correspond aux recherches interventionnelles à risques et contraintes minimes (RIPH catégorie 2).,Une intervention non justifiée par la prise en charge habituelle et non dénuée de risque,"Correct. La catégorie 1 regroupe les recherches interventionnelles comportant une intervention non justifiée par le soin habituel et présentant un risque, comme les essais sur les médicaments.",d
64,OIC-020-04-B,"Parmi les éléments suivants, lequel constitue un argument basé sur l'état actuel des connaissances pour justifier une problématique de recherche?",Cette question évalue la capacité à distinguer les arguments épidémiologiques des arguments liés à l'état des connaissances dans la justification d'un projet de recherche.,La fréquence élevée d'une pathologie,Il s'agit d'un argument épidémiologique et non d'un argument basé sur l'état des connaissances.,La présence de résultats contradictoires dans la littérature,C'est un argument correct basé sur l'état actuel des connaissances pour justifier la nécessité d'une nouvelle étude.,Le coût économique important d'une maladie,Il s'agit d'un argument épidémiologique lié à l'impact socio-économique du problème de santé.,La gravité des complications d'un syndrome,Il s'agit d'un argument épidémiologique concernant la gravité du problème de santé étudié.,b
65,OIC-020-05-B,Quelle caractéristique doit impérativement posséder l'objectif principal d'une recherche en santé?,"Cette question évalue la capacité à identifier les propriétés fondamentales d'un objectif principal de recherche, comme défini dans la méthodologie de la recherche en santé.",Être multiple et diversifié,L'objectif principal doit être unique pour garantir la clarté et la puissance statistique de l'étude.,Être unique et précis,"L'objectif principal doit être unique, clair, précis, consensuel et raisonnable.",Être formulé a posteriori,"L'objectif découle d'une hypothèse formulée a priori, avant la réalisation de l'étude.",Être identique aux objectifs secondaires,L'objectif principal doit être hiérarchisé et se distingue des objectifs secondaires.,b
66,OIC-020-06-B,Quelle est la caractéristique principale d'une étude à visée analytique?,Cette question évalue la capacité à distinguer les différents types d'études observationnelles selon leur objectif (descriptif vs analytique).,L'évaluation des performances d'un test diagnostique,"Ceci correspond à l'objectif d'une étude diagnostique, et non d'une étude analytique.",L'identification d'une association entre un facteur de risque et un phénomène de santé,C'est la définition exacte d'une étude à visée explicative ou analytique.,La description de la distribution d'un événement de santé dans une population,Ceci correspond à l'objectif d'une étude à visée descriptive.,L'évaluation de l'effet d'une intervention maîtrisée par l'expérimentateur,"Ceci définit une étude expérimentale, qui se distingue des études observationnelles (dont font partie les études analytiques).",b
67,OIC-020-08-B,Quelle est la définition d'un registre de morbidité dans le cadre de la surveillance épidémiologique?,"Cette question évalue la capacité à distinguer les différents systèmes de surveillance épidémiologique, en particulier la notion d'exhaustivité et de permanence propre aux registres.",Un réseau de médecins volontaires surveillant des indicateurs de santé,"Ceci correspond à la définition du Réseau Sentinelles, qui repose sur le volontariat et non sur l'exhaustivité.",Une base de données recensant de manière exhaustive les nouveaux cas d'une pathologie sur un territoire,C'est la définition exacte d'un registre de morbidité : recueil permanent et exhaustif des nouveaux cas sur un territoire donné.,Un système de signalement obligatoire de maladies infectieuses aux agences régionales de santé,Ceci correspond au mécanisme des maladies à déclaration obligatoire (MDO).,Un recueil national permanent des informations relatives aux causes de décès,"Ceci correspond aux statistiques vitales, gérées notamment par le CépiDC.",b
68,OIC-020-10-B,Quelle est la définition d'une variable aléatoire dans le cadre de la méthodologie de la recherche en santé?,"Cette question évalue la capacité à définir une variable aléatoire, concept fondamental pour la compréhension des lois de probabilités.",Une fonction attribuant un nombre à toutes les issues possibles,C'est la définition exacte d'une variable aléatoire selon le contenu source.,Une mesure de la fréquence d'un événement sur un échantillon,"Ceci correspond à la définition d'une fréquence observée, et non d'une variable aléatoire.",La probabilité associée à un intervalle de valeurs continues,Ceci correspond à la définition d'une loi de probabilité pour une variable continue.,Un phénomène dont les issues possibles sont totalement inconnues,"Les probabilités modélisent des phénomènes dont les issues sont connues, même si leur réalisation est incertaine.",a
69,OIC-020-11-B,Comment définit-on la distance interquartile pour une variable quantitative?,"Cette question évalue la connaissance des paramètres de dispersion, spécifiquement le calcul de la distance interquartile.",La différence entre la valeur maximale et la valeur minimale,Ceci correspond à la définition de l'étendue.,La racine carrée de la variance,Ceci correspond à la définition de l'écart-type.,La différence entre le troisième et le premier quartile,C'est la définition exacte de la distance interquartile.,La moyenne des carrés des écarts à la moyenne,Ceci correspond à la définition de la variance.,c
70,OIC-020-12-B,Lequel des paramètres suivants entraîne une diminution de la puissance d'un test statistique?,"La question évalue la compréhension des facteurs influençant la puissance d'un test statistique, un concept clé pour limiter le risque de deuxième espèce (beta).",L'augmentation de la taille de l'échantillon,"Faux. Si la taille de l'échantillon (N) augmente, la puissance du test augmente.",L'augmentation de la variance des observations,"Vrai. Une variabilité plus importante des données rend la détection d'une différence plus difficile, ce qui diminue la puissance du test.",L'augmentation de la différence à détecter,"Faux. Plus la différence (d) entre les groupes est marquée, plus il est facile de la détecter, et donc la puissance augmente.",L'utilisation d'un test unilatéral,Faux. Le passage d'un test bilatéral à un test unilatéral augmente la puissance du test.,b
71,OIC-020-13-B,"Dans le cadre d'une analyse de survie, comment est définie la durée de survie pour un sujet perdu de vue avant la fin de l'étude?","Cette question évalue la compréhension de la notion de censure dans les données de survie, un concept fondamental pour traiter les données incomplètes.",Le délai entre l'inclusion et la survenue théorique de l'événement,Incorrect. Le délai jusqu'à l'événement ne peut être déterminé car l'événement n'a pas été observé.,Le délai entre l'inclusion et la dernière visite de suivi du sujet,"Correct. Lorsqu'un sujet est perdu de vue, on parle de censure et la durée de survie correspond au temps d'observation effectif.",Le délai entre la dernière visite de suivi et la fin de l'étude,Incorrect. La durée de survie se calcule toujours à partir du point d'entrée dans l'étude (inclusion).,La valeur moyenne des durées de survie des autres sujets de l'échantillon,Incorrect. La durée de survie est une donnée individuelle et non une moyenne imputée du groupe.,b
72,OIC-020-14-B,Quel est l'objectif principal de l'utilisation de l'ajustement lors de l'analyse d'une mesure d'association en santé?,Cette question évalue la compréhension du concept d'ajustement statistique et son rôle dans la neutralisation des facteurs de confusion pour identifier un lien indépendant.,Éliminer systématiquement les erreurs de mesure,"L'ajustement traite les facteurs de confusion, pas les erreurs de mesure ou les biais de recueil de données.",Neutraliser l'effet des facteurs de confusion,L'ajustement permet de tenir compte de tiers facteurs liés à l'exposition et au critère de jugement pour isoler l'effet réel de l'exposition.,Augmenter la puissance statistique de l'étude,L'ajustement vise la validité interne (réduction du biais de confusion) et non l'augmentation de la puissance statistique.,Transformer une étude observationnelle en essai clinique,L'ajustement est une méthode d'analyse statistique et ne change pas le schéma méthodologique de l'étude.,b
73,OIC-020-15-B,Quel texte réglementaire européen assure la protection des données de santé à caractère personnel?,Cette question évalue la connaissance du cadre réglementaire entourant la protection des données sensibles dans le cadre de la recherche en santé.,Le Code de la santé publique,Il s'agit d'un texte législatif national français et non d'un règlement européen.,Le RGPD,Le Règlement Général sur la Protection des Données (RGPD) est le texte européen qui protège les données personnelles et sensibles.,La loi Informatique et Libertés,C'est une loi nationale française et non un règlement d'origine européenne.,La Charte des droits fondamentaux,"Bien qu'elle traite des droits humains, elle ne constitue pas le règlement spécifique à la protection des données de santé.",b
74,OIC-020-16-A,Quelle est la définition d'un facteur étiologique dans le cadre d'une étude en santé?,"Cette question évalue la capacité à distinguer un facteur de risque (association statistique) d'un facteur étiologique (nature causale), conformément aux définitions de l'objectif Rang A.",Un facteur associé statistiquement à une maladie sans lien causal,Ceci correspond à la définition d'un facteur de risque dans une étude analytique.,Un facteur dont la nature causale pour le phénomène étudié est établie,C'est la définition exacte du facteur étiologique : un facteur de risque dont la causalité est supposée ou prouvée.,Un facteur influençant la santé globale sans être une cause directe,Ceci correspond à la définition des déterminants de santé.,Une intervention expérimentale administrée aux participants,Ceci correspond à la définition du facteur d'exposition dans une étude expérimentale.,b
75,OIC-020-17-A,Comment définit-on la population cible dans le cadre d'une étude de recherche en santé?,"Cette question évalue la capacité à distinguer la population cible, la population source et l'échantillon, concepts fondamentaux pour la validité externe d'une étude.",Le sous-ensemble d'individus sélectionnés pour participer à l'étude,Ceci correspond à la définition de l'échantillon.,Le groupe d'individus auquel on souhaite extrapoler les résultats,C'est la définition exacte de la population cible : celle sur laquelle on s'interroge et à laquelle on veut généraliser les conclusions.,L'ensemble des sujets disponibles pour le recrutement concret,Ceci correspond à la définition de la population source.,Le groupe de sujets ayant répondu aux critères d'inclusion,"Ceci décrit l'échantillon final ou la population source filtrée, et non la population cible théorique.",b
76,OIC-020-18-A,Quelle est la caractéristique principale d'une étude cas-témoins concernant le recueil des informations sur l'exposition?,"La question évalue la capacité à identifier la spécificité temporelle du recueil des données dans un schéma d'étude cas-témoins, conformément à l'objectif sur les types d'études observationnelles.",Le recueil est prospectif après l'inclusion,"C'est la caractéristique d'une cohorte prospective, pas d'une étude cas-témoins.",Le recueil est systématiquement rétrospectif,"Correct. Dans une étude cas-témoins, la période sur laquelle porte le recueil de l'information sur l'exposition est toujours antérieure au début de l'enquête.",Le recueil s'effectue uniquement au moment de l'inclusion,C'est la caractéristique principale de l'enquête transversale.,Le recueil est mixte avec un suivi longitudinal,"Le suivi longitudinal est propre aux études de cohorte, alors que l'étude cas-témoins compare des groupes déjà constitués selon le statut de la maladie.",b
77,OIC-020-20-A,Quelle définition correspond au taux d'incidence dans une étude épidémiologique?,"Cette question évalue la capacité à distinguer les différentes mesures de fréquence (prévalence, risque, taux d'incidence) en se focalisant sur la notion de personnes-temps.",La proportion de cas d'une maladie dans une population à un instant donné,Ceci correspond à la définition de la prévalence.,La probabilité qu'un événement survienne dans une population sur une période donnée,Ceci correspond à la définition du risque.,Le nombre de nouveaux cas rapporté à la somme des personnes-temps de suivi,"C'est la définition exacte du taux d'incidence, prenant en compte la durée d'exposition individuelle.",Le nombre total de cas anciens et nouveaux divisé par la population totale,Ceci est une autre manière de décrire la prévalence.,c
78,OIC-020-22-A,Quelle est la définition du Nombre de Sujets à Traiter (NST) dans le cadre d'une étude clinique?,"La question évalue la capacité à définir et reconnaître le NST, une mesure d'association fondamentale pour l'évaluation de l'apport décisionnel en santé.",Le rapport entre la probabilité d'être malade chez les exposés et chez les non-exposés,Ceci correspond à la définition du Risque Relatif (RR).,Le nombre moyen de sujets à traiter pour éviter la survenue d'un événement,"C'est la définition exacte du NST, qui est l'inverse de la différence de risque (1/DR).",La différence entre la probabilité d'être malade chez les exposés et les non-exposés,Ceci correspond à la Réduction Absolue du Risque (RAR) ou Différence de Risque (DR).,Le rapport des cotes d'être malade selon l'existence ou l'absence d'une exposition,Ceci correspond à la définition de l'Odds Ratio (OR).,b
79,OIC-020-23-A,Dans quel schéma d'étude est-il impossible d'estimer le risque relatif (RR)?,"La question évalue la capacité à choisir la mesure d'association appropriée en fonction du schéma d'étude, en distinguant spécifiquement le RR de l'OR.",L'étude de cohorte,Le RR peut être estimé dans une étude de cohorte car on suit des sujets exposés et non exposés pour observer l'incidence.,L'étude cas-témoins,Le RR ne peut pas être estimé dans une étude cas-témoins car on ne dispose pas de la population source pour calculer les probabilités d'incidence.,L'essai contrôlé randomisé,Le RR peut être estimé dans un essai contrôlé randomisé en comparant l'incidence entre le groupe traité et le groupe témoin.,L'étude prospective,"L'étude prospective (comme la cohorte) permet le calcul des probabilités d'être malade, et donc l'estimation du RR.",b
80,OIC-020-24-A,Lequel des paramètres suivants entraîne une diminution de la puissance d'une étude statistique?,"Cette question évalue la compréhension des facteurs influençant la puissance d'un test statistique, notamment la relation inverse entre la variabilité des données et la capacité à rejeter l'hypothèse nulle.",L'augmentation de la taille de l'échantillon,Une augmentation de la taille de l'échantillon (N) augmente la puissance de l'étude.,L'augmentation de la variance des observations,"Une variabilité plus élevée des données rend la détection d'une différence plus difficile, ce qui diminue la puissance.",L'augmentation du risque alpha,"L'augmentation du risque alpha (seuil de signification) augmente la probabilité de rejeter l'hypothèse nulle, et donc la puissance.",L'utilisation d'un test unilatéral,Le passage d'un test bilatéral à un test unilatéral augmente la puissance du test.,b
81,OIC-020-25-A,"Dans le cadre d'une étude analytique ou expérimentale, quel est l'objectif principal du calcul du nombre de sujets nécessaires?",Cette question évalue la compréhension de la finalité du calcul de la taille d'échantillon selon le type d'étude (descriptive vs analytique/expérimentale).,Assurer une précision minimale de l'intervalle de confiance,"C'est l'objectif recherché pour les études descriptives, et non pour les études analytiques ou expérimentales.",Garantir une puissance statistique suffisante,C'est la définition exacte pour les études analytiques et expérimentales afin de détecter un effet si celui-ci existe.,Réduire la variabilité du critère de jugement,"La variabilité est un paramètre utilisé pour le calcul, mais le calcul lui-même ne réduit pas la variabilité intrinsèque du critère.",Éliminer le risque d'erreur de première espèce,"Le risque alpha est fixé a priori et utilisé dans le calcul, mais le calcul du nombre de sujets ne permet pas d'éliminer ce risque.",b
82,OIC-020-26-A,Quelle est la caractéristique principale d'une erreur systématique dans une étude clinique?,La question évalue la distinction fondamentale entre l'erreur aléatoire et l'erreur systématique (biais) selon le contenu source.,Elle dépend de la taille de l'échantillon,"C'est une caractéristique de l'erreur aléatoire, dont la précision s'améliore quand la taille de l'échantillon augmente.",Elle est due à la fluctuation d'échantillonnage,Ceci définit l'erreur aléatoire et non l'erreur systématique.,Elle est indépendante de la taille d'échantillon,L'erreur systématique (biais) ne dépend pas du nombre de sujets inclus et peut invalider les résultats quelle que soit la taille de la cohorte.,Elle diminue la précision des estimations,"C'est la conséquence de l'erreur aléatoire ; le biais, lui, affecte la validité des résultats.",c
83,OIC-020-28-B,Quelle est la définition d'une interaction dans le cadre d'une étude épidémiologique?,La question évalue la capacité à distinguer l'interaction (modification d'effet) du facteur de confusion. Le piège classique est de confondre la variation de l'association selon les strates (interaction) avec la modification de l'association globale après stratification (confusion).,Une association produite par un facteur tiers alors qu'elle n'existe pas,"Ceci correspond à la définition d'un facteur de confusion, et non d'une interaction.",Une variation de l'association entre une exposition et un événement selon un autre facteur,"C'est la définition exacte de l'interaction, également appelée modification d'effet.",Une diminution systématique du risque relatif après une analyse stratifiée,Une diminution du RR lors de la stratification suggère la présence d'un facteur de confusion.,Une erreur systématique affectant la validité interne d'une étude,"Ceci est la définition générale d'un biais, ce qui est différent d'une interaction statistique.",b
84,OIC-020-29-A,Quelle est la définition de la valeur de p (p-value) dans le cadre d'un test statistique cherchant à démontrer une différence?,Cette question évalue la compréhension du degré de signification statistique et sa distinction avec le risque alpha.,La probabilité que l'hypothèse nulle soit vraie,C'est une erreur d'interprétation courante ; la p-value ne mesure pas la probabilité que l'hypothèse nulle soit vraie.,La probabilité d'observer une différence au moins aussi importante si elle n'existe pas en réalité,C'est la définition exacte du degré de signification selon le contenu source.,Le risque fixé a priori de conclure à tort à une différence,"Ceci correspond à la définition du risque de première espèce (alpha), et non de la valeur de p.",La probabilité que le paramètre vrai de la population appartienne à l'intervalle de confiance,Ceci correspond à la définition du niveau de confiance associé à l'intervalle de confiance.,b
85,OIC-020-30-A,"Parmi les critères de causalité de Bradford Hill, lequel est considéré comme un critère externe à l'étude?",La question évalue la capacité à distinguer les critères de causalité internes (propres au design et aux résultats de l'étude) des critères externes (apports de connaissances extérieures ou d'autres études).,La relation dose-effet,C'est un critère interne à l'étude car il s'analyse à partir des données recueillies dans l'échantillon étudié.,La plausibilité biologique,C'est un critère externe car il repose sur des connaissances physiopathologiques préexistantes ou extérieures à l'étude elle-même.,L'absence d'ambiguïté temporelle,C'est un critère interne car il concerne la chronologie entre l'exposition et l'événement au sein de l'étude.,La force de l'association,C'est un critère interne car il est déterminé par le calcul statistique de l'association dans l'étude.,b
86,OIC-020-32-B,Quelle est la caractéristique principale d'une revue scientifique prédatrice?,Cette question évalue la capacité à identifier les spécificités des revues prédatrices par opposition au processus de publication scientifique classique.,L'exigence de frais de publication élevés pour les articles acceptés,De nombreuses revues légitimes en accès libre (Open Access) demandent des frais de publication ; ce n'est pas le critère distinctif d'une revue prédatrice.,L'absence de processus d'évaluation et de validation des manuscrits,"C'est la caractéristique fondamentale : elles publient sans peer-reviewing dans un but lucratif, contrairement aux revues sérieuses.",La spécialisation exclusive dans des domaines médicaux très pointus,Les revues prédatrices peuvent être généralistes ou spécialisées ; leur domaine d'activité ne définit pas leur nature prédatrice.,La soumission obligatoire des articles via un comité de lecture,"Le comité de lecture et la revue par les pairs sont les piliers des revues scientifiques sérieuses, et non des revues prédatrices.",b
87,OIC-020-33-A,"Parmi les paramètres suivants, lequel constitue une propriété extrinsèque d'un test diagnostique?",La question évalue la distinction entre les propriétés intrinsèques (indépendantes de la population) et extrinsèques (dépendantes de la prévalence) d'un test.,La sensibilité,C'est une propriété intrinsèque car elle ne dépend pas de la prévalence de la maladie.,La spécificité,C'est une propriété intrinsèque car elle ne dépend pas de la prévalence de la maladie.,La valeur prédictive positive,C'est une propriété extrinsèque car elle dépend de la prévalence de la maladie dans la population étudiée.,Le rapport de vraisemblance,C'est une propriété intrinsèque car il est calculé à partir de la sensibilité et de la spécificité.,c
88,OIC-022-01-A,Quelle est la définition d'une maladie rare selon le règlement européen?,"Cette question évalue la connaissance du seuil de prévalence définissant une maladie rare, un objectif de rang A.",Une prévalence inférieure à 1 sur 1 000 personnes,Ce seuil est trop élevé par rapport à la définition officielle.,Une prévalence inférieure à 1 sur 2 000 personnes,C'est la définition exacte issue du Règlement européen sur les médicaments orphelins.,Une prévalence inférieure à 1 sur 5 000 personnes,Ce seuil est trop bas et ne correspond pas à la définition réglementaire.,Une prévalence inférieure à 1 sur 10 000 personnes,Ce seuil est trop bas et ne correspond pas à la définition réglementaire.,b
89,OIC-022-02-B,Quelle est la définition d'une impasse diagnostique dans le cadre des maladies rares?,"Cette question évalue la capacité à distinguer l'impasse diagnostique de l'errance diagnostique, en se basant sur les critères temporels et scientifiques du PNMR3.",L'absence de diagnostic un an après la première consultation spécialisée malgré l'état de l'art scientifique,"Ceci correspond à la définition de l'errance diagnostique, et non à l'impasse.","L'impossibilité d'aboutir à un diagnostic précis malgré l'état de l'art scientifique, médical et technique",C'est la définition exacte de l'impasse diagnostique selon le contenu source.,Le délai supérieur à un an entre l'apparition des premiers symptômes et la première consultation spécialisée,"Ce délai ne définit pas l'impasse diagnostique, qui se base sur les limites des connaissances scientifiques.",L'absence de prise en charge dans un centre de compétence malgré un diagnostic formellement établi,"L'impasse diagnostique concerne l'impossibilité de poser le diagnostic, et non l'accès aux soins.",b
90,OIC-022-03-B,Quelle est la définition d'une maladie rare?,"Cette question évalue la connaissance de la définition fondamentale d'une maladie rare, conformément à l'objectif de Rang A. Le piège courant est de confondre la rareté d'une pathologie avec sa gravité ou sa complexité diagnostique.",Une pathologie touchant moins d'une personne sur 2 000,C'est la définition officielle d'une maladie rare en Europe.,Une pathologie touchant moins d'une personne sur 10 000,Ce seuil est incorrect et ne correspond pas à la définition réglementaire.,Une pathologie touchant moins d'une personne sur 50 000,Ce seuil est incorrect et ne correspond pas à la définition réglementaire.,Une pathologie touchant moins d'une personne sur 100 000,Ce seuil est incorrect et ne correspond pas à la définition réglementaire.,a
91,OIC-022-04-B,Quelle est la proportion approximative de maladies rares ayant une origine génétique?,"Cette question évalue la connaissance des données épidémiologiques fondamentales concernant les maladies rares, spécifiquement leur étiologie prédominante.",25 %,Ce chiffre est incorrect et sous-estime largement la part des causes génétiques.,50 %,Ce chiffre est incorrect ; il correspond plutôt à la proportion de patients sans diagnostic précis.,75 %,Ce chiffre est incorrect ; il correspond à la proportion de malades qui sont des enfants.,80 %,C'est la réponse correcte selon les données épidémiologiques fournies.,d
92,OIC-022-05-A,Quelle est la définition de l'errance diagnostique?,"Cette question évalue la capacité du candidat à distinguer l'errance diagnostique de l'impasse diagnostique, conformément aux définitions du PNMR3.",L'échec à définir la cause d'une maladie après toutes les investigations,Ceci correspond à la définition de l'impasse diagnostique et non de l'errance.,Le délai entre les premiers symptômes et la pose d'un diagnostic précis,C'est la définition exacte de l'errance diagnostique selon le contenu source.,L'absence de traitement disponible pour une pathologie identifiée,Cette proposition est hors sujet car elle concerne la thérapeutique et non le diagnostic.,La reconnaissance d'une forme atypique d'une maladie déjà connue,Ceci est une caractéristique des situations d'impasse diagnostique.,b
93,OIC-022-06-B,Quelle est la définition d'une maladie rare?,"Cette question évalue la connaissance de la définition réglementaire d'une maladie rare, un objectif de Rang A. Le piège courant est de confondre la rareté absolue avec un seuil numérique précis par habitant.",Une pathologie touchant moins d'une personne sur 2 000,C'est la définition officielle d'une maladie rare en Europe.,Une pathologie touchant moins d'une personne sur 10 000,Ce seuil est trop bas et ne correspond pas à la définition européenne.,Une pathologie touchant moins d'une personne sur 5 000,Ce seuil est incorrect et ne correspond pas à la définition officielle.,Une pathologie touchant moins d'une personne sur 1 000,Ce seuil est trop élevé pour définir une maladie rare.,a
94,OIC-024-02-A,Quelle est la modalité thérapeutique recommandée pour l'expulsion d'une grossesse arrêtée au premier trimestre en cas d'hémorragies importantes?,La question évalue la connaissance des options de prise en charge d'une fausse couche du premier trimestre selon la gravité clinique.,L'administration de prostaglandines,Le traitement médical par prostaglandines est réservé aux sacs de petite taille et aux hémorragies peu importantes.,Le traitement chirurgical,Le traitement chirurgical est indiqué lorsque le traitement médical est contre-indiqué ou en cas d'hémorragies importantes.,L'attente d'une expulsion spontanée,L'attente n'est pas mentionnée comme modalité de prise en charge active dans le contenu source pour les cas hémorragiques.,Le traitement hormonal substitutif,Le traitement hormonal n'a aucune place dans la prise en charge de l'expulsion d'une grossesse arrêtée.,b
95,OIC-024-03-A,"Parmi les critères suivants, lequel définit une grossesse extra-utérine (GEU) constituant une urgence chirurgicale?",La question évalue la capacité à identifier les signes de gravité d'une GEU imposant une prise en charge chirurgicale immédiate.,Un taux de β-hCG plasmatique supérieur à 5 000 UI/L,"C'est une indication chirurgicale, mais pas un critère d'urgence immédiate définissant la GEU symptomatique grave.",La présence d'un hémopéritoine à l'échographie,L'hémopéritoine est l'un des trois critères de gravité définissant la GEU symptomatique et l'urgence chirurgicale.,La présence de douleurs pelviennes modérées,Des douleurs modérées sans autres signes de gravité peuvent permettre la discussion d'un traitement médicamenteux.,Un taux de β-hCG plasmatique inférieur à 1 000 UI/L,"Ce taux, chez une patiente asymptomatique, peut permettre d'envisager une abstention thérapeutique.",b
96,OIC-024-04-A,Quelle mesure est formellement contre-indiquée lors de la prise en charge initiale d'une hémorragie du deuxième ou troisième trimestre avant d'avoir éliminé un placenta praevia?,L'objectif est d'évaluer la connaissance des précautions diagnostiques immédiates face à une hémorragie tardive de la grossesse pour éviter d'aggraver un placenta praevia.,La réalisation d'un examen au spéculum,Le spéculum est autorisé et recommandé pour éliminer une cause cervicale du saignement.,La pratique d'un toucher vaginal,"Le toucher vaginal est strictement interdit tant que le placenta praevia n'est pas éliminé, car il peut provoquer une hémorragie massive.",L'exécution d'une échographie obstétricale,L'échographie est l'examen clé pour localiser le placenta et confirmer ou infirmer un placenta praevia.,La pose d'un enregistrement cardiotocographique,Le RCF est indispensable pour évaluer le retentissement fœtal lors d'une hémorragie du deuxième ou troisième trimestre.,b
97,OIC-024-05-A,Quelle est la définition d'une hémorragie du post-partum?,Cette question évalue la connaissance du seuil volumétrique et du délai temporel définissant l'hémorragie du post-partum (HPP) selon les recommandations.,Une perte sanguine supérieure à 200 mL dans les 24 heures suivant l'accouchement,Ce seuil est insuffisant pour définir une hémorragie du post-partum.,Une perte sanguine supérieure à 500 mL dans les 24 heures suivant l'accouchement,"C'est la définition exacte de l'hémorragie du post-partum, quel que soit le mode d'accouchement.",Une perte sanguine supérieure à 1000 mL dans les 24 heures suivant l'accouchement,Ce seuil définit spécifiquement l'hémorragie du post-partum dite « sévère ».,Une perte sanguine supérieure à 500 mL dans les 48 heures suivant l'accouchement,Le délai temporel pour la définition de l'HPP est de 24 heures et non 48 heures.,b
98,OIC-024-06-B,"Parmi les mesures initiales de prise en charge d'une hémorragie du post-partum, laquelle est recommandée?",Cette question évalue la connaissance des premiers gestes thérapeutiques à mettre en œuvre lors d'une hémorragie du post-partum (HPP) avant le passage aux traitements de deuxième ligne.,Administration de sulprostone,La sulprostone (prostaglandine) est utilisée en cas d'échec des mesures initiales et de l'oxytocine.,Administration d'oxytocine,"L'administration d'utérotoniques, spécifiquement l'oxytocine (10 UI en perfusion IV lente), fait partie des grands principes de prise en charge initiale.",Pose d'un ballon de Bakri,Le tamponnement intra-utérin par ballon de Bakri est proposé si l'hémorragie persiste malgré les traitements initiaux.,Réalisation d'une hystérectomie,L'hystérectomie d'hémostase est le geste de dernier recours en cas d'échec de toutes les autres mesures ou d'instabilité majeure.,b
99,OIC-024-07-B,Quelle mesure est recommandée pour la prévention systématique de l'hémorragie du post-partum dès la sortie de l'enfant?,"Cette question évalue la connaissance des modalités de prévention de l'hémorragie du post-partum (HPP), spécifiquement la délivrance dirigée.",L'administration prophylactique d'oxytocine,L'administration de 5 à 10 UI d'oxytocine en IV lent dès la sortie de l'enfant constitue la délivrance dirigée systématique pour prévenir l'HPP.,La réalisation d'une délivrance artificielle,La délivrance artificielle n'est pas systématique ; elle est indiquée seulement en cas de non-décollement placentaire après 30 minutes.,La surveillance en salle de travail pendant 4 heures,"La surveillance systématique en salle de travail est recommandée pendant 2 heures, et non 4 heures.",L'utilisation d'un sac de recueil avant l'expulsion,"Le sac de recueil est mis en place juste après l'expulsion pour évaluer le volume des pertes, et non avant l'expulsion.",a
