,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
473,OIC-100-08-A,Quelle est l'approche recommandée en matière d'imagerie cérébrale face à une céphalée aiguë brutale chez l'adulte?,"La question évalue la connaissance de l'indication et de la pertinence de l'imagerie devant une céphalée aiguë, spécifiquement une céphalée aiguë brutale, conformément à l'objectif de Rang A sélectionné.","Un scanner cérébral sans injection est réalisé en urgence, idéalement complété par un angioscanner cérébral.","Cette option décrit la démarche standard pour une céphalée brutale, visant à exclure une hémorragie sous-arachnoïdienne (HSA) et à identifier une source vasculaire (anévrisme). C'est la procédure recommandée en urgence.",Une IRM cérébrale complète est réalisée en priorité pour rechercher des causes telles que les thromboses veineuses cérébrales (TVC).,"Bien que l'IRM soit utile, elle n'est pas l'examen initial de choix pour une céphalée *brutale* en urgence, car elle est moins sensible pour détecter rapidement une HSA et prend plus de temps à réaliser qu'un scanner. La TVC est une cause possible, mais le scanner est la première étape.",Une ponction lombaire (PL) est systématiquement réalisée avant toute imagerie pour rechercher une HSA.,"La PL est indiquée si le scanner initial est négatif pour une HSA, mais elle n'est pas l'examen initial systématique. L'imagerie (scanner) est généralement effectuée en premier.",L'angioscanner des TSA est l'examen initial privilégié pour rechercher une dissection artérielle.,"L'angioscanner des TSA est important pour rechercher une dissection, mais il est généralement réalisé après un scanner cérébral initial négatif pour HSA, ou en parallèle si la suspicion clinique est forte. Le scanner cérébral initial est la première étape pour exclure une HSA.",a
474,OIC-100-09-A,Quelle est la principale modalité de prise en charge des céphalées primaires en dehors d'un contexte d'urgence?,"La question évalue la connaissance des principes de prise en charge des céphalées primaires en dehors de l'urgence, conformément à l'objectif OIC-100-09-A (Rang A).","La prise en charge se fait principalement en consultation, avec des traitements de crise spécifiques et parfois un traitement de fond.","Cette option décrit correctement la prise en charge habituelle des céphalées primaires en dehors de l'urgence, incluant la consultation, les traitements de crise et de fond.",La prise en charge nécessite systématiquement une hospitalisation pour évaluation et traitement.,Cette option est incorrecte. L'hospitalisation n'est pas systématique pour les céphalées primaires en dehors de l'urgence.,"La prise en charge repose uniquement sur des traitements de crise non spécifiques, administrés aux urgences.","Cette option est incorrecte. La prise en charge en dehors de l'urgence implique des traitements spécifiques et de fond, et se déroule principalement en consultation, pas aux urgences.","La prise en charge est assurée par des traitements de fond uniquement, prescrits après une évaluation en urgence.","Cette option est incorrecte. Les traitements de crise sont également importants, et la prise en charge se fait principalement en consultation, pas systématiquement après une évaluation en urgence.",a
475,OIC-101-01-B,"Parmi les éléments suivants, lequel correspond à une fonction du nerf facial?","La question évalue la connaissance des différentes fonctions du nerf facial, conformément à l'objectif OIC-101-01-B (Rang B).",Innervation des muscles masticateurs,"Les muscles masticateurs sont innervés par le nerf trijumeau (V), pas par le nerf facial (VII).",Innervation de la peau de la conque de l'oreille,La sensibilité de la peau de la conque de l'oreille est une fonction sensitive du nerf facial (VII).,Innervation des muscles du pharynx et du voile du palais,"Les muscles du pharynx et du voile du palais sont principalement innervés par les nerfs glossopharyngien (IX) et vague (X), pas par le nerf facial (VII).",Innervation des muscles de la langue,"Les muscles de la langue sont innervés par le nerf hypoglosse (XII), pas par le nerf facial (VII).",b
476,OIC-101-02-A,Laquelle des affirmations suivantes décrit correctement une caractéristique permettant de distinguer une paralysie faciale centrale d'une paralysie faciale périphérique?,"La question évalue la capacité à différencier les signes cliniques d'une paralysie faciale centrale (PFC) d'une paralysie faciale périphérique (PFP), conformément à l'objectif de Rang A spécifié.",L'atteinte du front et de la fermeture de l'œil est présente dans la PFP mais épargnée dans la PFC.,"C'est correct. La PFP affecte à la fois le tiers supérieur (front, paupière) et le tiers inférieur du visage, tandis que la PFC épargne généralement le front car l'innervation du front est bilatérale.",La dissociation automatico-volontaire (sourire volontaire plus asymétrique que sourire automatique) est caractéristique de la PFP.,"C'est incorrect. La dissociation automatico-volontaire est caractéristique de la PFC, où les mouvements involontaires (comme sourire) sont moins affectés que les mouvements volontaires.","La PFP est souvent associée à un déficit moteur de l'hémicorps homolatéral, contrairement à la PFC.","C'est incorrect. Un déficit moteur de l'hémicorps homolatéral (hémiplégie) est une caractéristique de la PFC, indiquant une lésion sus-nucléaire.",L'effacement du pli nasogénien et la chute de la commissure labiale sont des signes spécifiques de la PFP.,"C'est incorrect. L'effacement du pli nasogénien et la chute de la commissure labiale (atteinte du tiers inférieur) sont présents à la fois dans la PFP et la PFC, mais l'atteinte du front est absente dans la PFC.",a
477,OIC-101-03-A,Lequel de ces éléments illustre une paralysie faciale périphérique (PFP)?,"La question évalue la capacité à identifier visuellement une PFP, conformément à l'objectif de Rang A spécifié.",Une vidéo montrant l'incapacité de fermer complètement l'œil et une chute de la commissure labiale du côté affecté.,"Cette description correspond aux signes cliniques typiques d'une PFP, où l'ensemble des muscles du tiers inférieur du visage (y compris la fermeture de l'œil) est affecté.","Une photographie montrant une faiblesse de la moitié inférieure du visage, mais avec une fermeture complète de l'œil.","Cette description correspond à une paralysie faciale centrale, où le front et la fermeture de l'œil sont épargnés car l'innervation du muscle frontal est bilatérale.",Une vidéo montrant une faiblesse de la moitié inférieure du visage et une difficulté à froncer les sourcils du côté affecté.,"Cette description correspond également à une PFP, mais l'option A est plus complète en incluant la fermeture de l'oeil, un signe clé.","Une photographie montrant une faiblesse de la moitié inférieure du visage, une difficulté à froncer les sourcils et une fermeture complète de l'œil.","Cette description est contradictoire. La fermeture complète de l'œil est typique d'une paralysie centrale, tandis que la difficulté à froncer les sourcils est typique d'une paralysie périphérique. La faiblesse de la moitié inférieure du visage est présente dans les deux.",a
478,OIC-101-04-A,Lequel des éléments suivants illustre une paralysie faciale centrale?,"La question évalue la capacité à identifier visuellement une paralysie faciale centrale, conformément à l'objectif de Rang A spécifié.","Affaiblissement de la moitié inférieure du visage, épargnant le front.","Ceci décrit la présentation typique d'une paralysie faciale centrale, où le contrôle du front est préservé car il reçoit une innervation bilatérale du cortex moteur.","Affaiblissement de la moitié inférieure du visage, incluant le front.","Ceci décrit une paralysie faciale périphérique, où l'ensemble de la moitié du visage est affecté, y compris le front.","Affaiblissement de la moitié supérieure du visage, épargnant la bouche.",Cette description est incorrecte et ne correspond à aucune des deux types de paralysie faciale.,"Affaiblissement de la moitié supérieure du visage, incluant le front.",Cette description est incorrecte et ne correspond à aucune des deux types de paralysie faciale.,a
479,OIC-101-05-A,"Parmi les propositions suivantes, laquelle énumère des causes de paralysie faciale périphérique (PFP)?","La question évalue la connaissance des principales causes de paralysie faciale périphérique (PFP), conformément à l'objectif de Rang A spécifié.","Paralysie faciale a frigore, traumatisme, diabète, SEP, infections, maladies systémiques, cancers","Cette option liste plusieurs causes connues de PFP, incluant la cause la plus fréquente (a frigore), des causes traumatiques, métaboliques (diabète), infectieuses, inflammatoires systémiques, et néoplasiques. La SEP est une cause de paralysie faciale centrale, mais elle peut aussi être associée à des PFP dans le cadre de syndromes spécifiques ou de complications.","Accident vasculaire cérébral (AVC) du tronc cérébral, sclérose en plaques (SEP), traumatisme crânien, zona du ganglion géniculé","Cette option inclut des causes de paralysie faciale centrale (AVC du tronc cérébral, SEP) et une cause de PFP (zona du ganglion géniculé). Le traumatisme crânien peut causer une PFP ou une paralysie faciale centrale selon la localisation de la lésion.","Paralysie faciale a frigore, AVC du tronc cérébral, traumatisme crânien, méningo-radiculite de Lyme","Cette option mélange des causes de PFP (a frigore, méningo-radiculite de Lyme) avec une cause de paralysie faciale centrale (AVC du tronc cérébral) et une cause possiblement PFP ou centrale (traumatisme crânien).","AVC du tronc cérébral, sclérose en plaques (SEP), tumeur parotidienne, méningoradiculite de Lyme","Cette option inclut des causes de paralysie faciale centrale (AVC du tronc cérébral, SEP) et une cause de PFP (méningo-radiculite de Lyme). Une tumeur parotidienne peut causer une PFP.",a
480,OIC-101-06-A,Lequel des éléments suivants est un argument clinique favorisant le diagnostic d'une paralysie faciale à frigore?,"La question évalue la capacité à identifier les caractéristiques cliniques spécifiques d'une paralysie faciale à frigore, conformément à l'objectif de Rang A spécifié.","Installation brutale au réveil ou après exposition au froid, atteinte faciale sévère et isolée.",Cette option décrit correctement les caractéristiques clés de la paralysie faciale à frigore : apparition soudaine liée au froid et atteinte faciale isolée et souvent sévère.,"Présence de douleurs rétro-auriculaires précédant le déficit, hyperacousie.","Ces symptômes (douleurs rétro-auriculaires, hyperacousie) sont plus caractéristiques de la paralysie faciale de Bell (idiopathique) ou de la paralysie faciale associée à une infection herpétique (zona). Ils sont généralement absents dans la paralysie faciale à frigore.","Association à des symptômes généraux comme fièvre, maux de tête, asthénie.","Les symptômes généraux sont peu fréquents dans la paralysie faciale à frigore. Leur présence oriente vers d'autres causes, comme une infection systémique ou une maladie inflammatoire.","Atteinte progressive sur plusieurs jours, associée à d'autres déficits neurologiques.","Une atteinte progressive sur plusieurs jours et l'association à d'autres déficits neurologiques sont des arguments contre une paralysie faciale à frigore, qui est généralement d'installation brutale et isolée. Ces éléments suggèrent plutôt une cause centrale ou une autre étiologie périphérique.",a
481,OIC-101-07-A,Quelle est la prise en charge initiale recommandée pour une paralysie faciale à frigore?,"Cette question évalue la connaissance des principes de prise en charge d'une paralysie faciale à frigore, spécifiquement les mesures urgentes et les complications potentielles, conformément à l'objectif de Rang A OIC-101-07-A.",Corticothérapie orale précoce et protection oculaire.,Correct. La prise en charge standard d'une paralysie faciale à frigore comprend une corticothérapie orale débutée rapidement (idéalement < 72h) et des mesures pour prévenir les complications oculaires dues à l'incapacité de fermer l'œil.,Antibiothérapie et surveillance de la tension artérielle.,"Incorrect. L'antibiothérapie n'est pas une partie standard de la prise en charge initiale de la paralysie faciale à frigore, sauf si une cause infectieuse spécifique (comme le zona) est identifiée. La surveillance de la tension artérielle n'est pas spécifiquement indiquée pour cette condition.",Chirurgie de décompression nerveuse et rééducation.,"Incorrect. La chirurgie de décompression nerveuse n'est pas une prise en charge initiale standard. La rééducation peut être envisagée plus tard, mais la priorité est le traitement médical initial.",Traitement antiviral et repos.,"Incorrect. Le traitement antiviral est indiqué pour la paralysie faciale de Bell d'origine virale (HSV, VZV), mais la paralysie faciale à frigore est une condition distincte. Le repos seul n'est pas suffisant.",a
482,OIC-101-09-B,"Lequel des éléments suivants est un objectif de connaissance de Rang A concernant la paralysie faciale, selon le référentiel fourni?","La question demande d'identifier un objectif de connaissance de Rang A parmi les options proposées, en se basant sur la liste fournie dans le contenu source.",Connaître les modalités du diagnostic d'une paralysie faciale et distinguer sa nature périphérique ou centrale,Cet objectif est listé comme étant de Rang A dans le contenu source.,Connaître les principales causes de PFP,Cet objectif est listé comme étant de Rang A dans le contenu source.,Photographie/vidéo d’un hémispasme facial post-paralytique,"Cet objectif est listé comme étant de Rang B dans le contenu source, pas de Rang A.",Connaître les évolutions possibles d'une paralysie faciale a frigore,"Cet objectif est listé comme étant de Rang B dans le contenu source, pas de Rang A.",a
483,OIC-101-10-A,Quelles sont les principales indications d'une imagerie cérébrale devant une paralysie faciale périphérique (PFP)?,"La question évalue la connaissance des indications d'imagerie cérébrale (IRM ou scanner) en cas de PFP, en fonction des causes suspectées.","Suspicion d'AVC du tronc cérébral, de sclérose en plaques, ou d'atteinte d'autres nerfs crâniens.","Correct. L'IRM cérébrale est indiquée en PFP si l'on suspecte une atteinte du tronc cérébral (AVC, SEP) ou une lésion impliquant d'autres nerfs crâniens (tumeur du tronc, angle ponto-cérébelleux).","Suspicion de fracture du rocher, de mastoïdite, ou d'envahissement osseux tumoral de la base du crâne.","Incorrect. Ces indications correspondent à l'utilisation d'un scanner cérébral, pas spécifiquement d'une imagerie cérébrale en général (qui inclut l'IRM).","Présence d'une tuméfaction homolatérale à la PFP (parotidite, tumeur parotidienne).","Incorrect. Cette indication nécessite un scanner/IRM cervicaux, pas une imagerie cérébrale.",Recherche systématique d'une cause chez tout patient présentant une PFP.,Incorrect. L'imagerie cérébrale n'est pas systématique en PFP. Elle est indiquée en fonction de la cause suspectée et du contexte clinique.,a
484,OIC-101-11-A,Lequel des éléments suivants illustre typiquement une paralysie faciale périphérique (PFP) unilatérale?,"La question évalue la capacité à identifier visuellement une PFP unilatérale, conformément à l'objectif de Rang A spécifié.","Une asymétrie faciale à la mimique, avec une absence de mouvement du front, de la fermeture de l'œil et de la commissure labiale du même côté.","Cette description correspond aux signes cliniques typiques d'une PFP unilatérale, affectant les deux branches du nerf facial (supérieure et inférieure).","Une faiblesse de la moitié inférieure du visage (bouche, joue) lors de la mimique, mais avec une conservation de l'expression frontale.","Cette description correspond à une paralysie faciale centrale, où le front est épargné car il reçoit une innervation bilatérale du cortex moteur.",Une paralysie complète de tous les muscles faciaux des deux côtés du visage.,"Cette description correspond à une paralysie faciale bilatérale, qui peut être périphérique (rare) ou centrale, mais ne décrit pas une PFP unilatérale.","Une faiblesse isolée du muscle orbiculaire de l'œil, sans affectation des autres muscles faciaux.","Cette description correspond à une paralysie isolée du nerf facial (ou nerf grand pétreux), une forme particulière de PFP, mais l'option A décrit plus généralement la PFP unilatérale complète.",a
485,OIC-101-12-A,Lequel des éléments iconographiques suivants est le plus suggestif d'une paralysie faciale périphérique (PFP) due au zona (syndrome de Ramsay Hunt)?,La question évalue la capacité à identifier une manifestation clinique spécifique (éruption vésiculaire dans la conque) associée à une cause particulière de PFP (zona). L'objectif est de reconnaître l'iconographie typique du syndrome de Ramsay Hunt.,Présence de vésicules dans la conque auriculaire et/ou sur le pavillon de l'oreille.,"Le syndrome de Ramsay Hunt, une cause de PFP, se caractérise par une éruption vésiculaire douloureuse dans la distribution du nerf facial, souvent impliquant la conque auriculaire, le pavillon de l'oreille, le palais et la langue. C'est l'iconographie la plus spécifique parmi les options pour une PFP zostérienne.","Paralysie complète de tous les muscles d'un côté du visage, incluant le front.","Une paralysie complète impliquant le front est caractéristique d'une PFP, mais elle n'est pas spécifique au zona. De nombreuses autres causes peuvent entraîner une PFP complète.",Absence de plissement du front lors de la tentative de froncer les sourcils.,"L'absence de plissement du front est un signe clé de PFP, mais elle n'est pas spécifique au zona. C'est un signe général de lésion du nerf facial périphérique.",Incapacité de fermer complètement l'œil du côté affecté.,"L'incapacité de fermer complètement l'œil (lagophtalmie) est un signe courant de PFP, mais elle n'est pas spécifique au zona. C'est un signe général de faiblesse du muscle orbiculaire de l'œil.",a
486,OIC-101-13-B,"Lequel des éléments suivants est un objectif de connaissance de Rang A concernant la paralysie faciale, tel que défini dans le référentiel fourni?","La question demande d'identifier un objectif de connaissance de Rang A parmi les options proposées, en se basant sur la liste fournie dans le document source.",Connaître les modalités du diagnostic d'une paralysie faciale et distinguer sa nature périphérique ou centrale,Cet objectif est listé comme étant de Rang A dans le document source.,Connaître les principales causes de PFP,Cet objectif est listé comme étant de Rang A dans le document source.,Connaître les évolutions possibles d'une paralysie faciale a frigore,Cet objectif est listé comme étant de Rang B dans le document source.,Iconographie clinique d’un exemple typique d’une tumeur parotidienne compliquée d’une PFP,Cet objectif est listé comme étant de Rang B dans le document source.,a
487,OIC-101-14-B,Lequel des éléments suivants illustre l'anatomie fonctionnelle du nerf facial?,"La question évalue la capacité à identifier une représentation de l'anatomie fonctionnelle du nerf facial, conformément à l'objectif de connaissance spécifié.","Une représentation schématique montrant les branches motrices, sensitives et secrétoires du nerf facial.","Cette option décrit correctement l'anatomie fonctionnelle du nerf facial, incluant ses différentes composantes (motrice, sensitive, parasympathique/sécrétoire).",Une photographie d'un patient présentant une paralysie faciale périphérique.,"Cette option décrit une manifestation clinique de la paralysie faciale, pas l'anatomie fonctionnelle du nerf lui-même.",Une image d'une lésion cérébrale affectant le cortex moteur facial.,"Cette option décrit une cause possible de paralysie faciale centrale, pas l'anatomie fonctionnelle du nerf facial.",Un schéma du trajet anatomique du nerf facial à travers les os du crâne.,"Cette option décrit l'anatomie *structurelle* du nerf facial, mais pas son *fonctionnelle* (c'est-à-dire ses différentes fonctions et leurs ramifications).",a
488,OIC-102-01-B,Lequel des énoncés suivants décrit correctement le trajet cisternal du nerf trochléaire (IV)?,"La question évalue la connaissance du trajet cisternal des nerfs oculomoteurs, spécifiquement le nerf trochléaire (IV), conformément à l'objectif de connaissance OIC-102-01-B (Rang B).","Il nait à la face dorsale du tronc cérébral, suit l'artère cérébelleuse supérieure et l'incisure tentorielle pour gagner la partie postérieure du toit du sinus caverneux.",Cette description correspond au trajet cisternal du nerf trochléaire (IV) tel qu'il est décrit dans le texte source.,"Il nait de la fosse inter pédonculaire, chemine entre les artères cérébrale postérieure et cérébelleuse supérieure, puis à proximité de l’artère communicante postérieure pour gagner le toit du sinus caverneux.",Cette description correspond au trajet cisternal du nerf oculomoteur (III).,Il nait dans le sulcus ponto-médullaire et se dirige vers la face dorsale du clivus dont il perfore la dure-mère. Il chemine alors dans un dédoublement dural pour gagner la partie postérieure du sinus caverneux.,Cette description correspond au trajet cisternal du nerf abducens (VI).,"Il nait de la fosse inter pédonculaire et chemine dans la paroi latérale du sinus caverneux, accompagné du nerf ophtalmique (V1).","Cette description est partiellement correcte pour le nerf oculomoteur (III) concernant son trajet dans le sinus caverneux, mais incorrecte concernant son origine cisternale.",a
489,OIC-102-02-A,Quelle est la caractéristique principale permettant de distinguer une diplopie binoculaire d'une diplopie monoculaire?,La question évalue la capacité à différencier les deux types principaux de diplopie en fonction de leur comportement à l'occlusion des yeux.,"La diplopie binoculaire disparaît à l'occlusion d'un œil, tandis que la diplopie monoculaire persiste.","Ceci correspond à la définition donnée : la diplopie binoculaire disparaît quand un œil est fermé (occlusion), et la diplopie monoculaire persiste même quand l'œil affecté est fermé.","La diplopie monoculaire disparaît à l'occlusion d'un œil, tandis que la diplopie binoculaire persiste.",Ceci est l'inverse de la définition correcte. La diplopie monoculaire persiste à l'occlusion de l'œil sain.,Les deux types de diplopie disparaissent à l'occlusion d'un œil.,"Ceci est incorrect. La diplopie binoculaire disparaît à l'occlusion, mais la monoculaire persiste.",Les deux types de diplopie persistent à l'occlusion d'un œil.,"Ceci est incorrect. La diplopie binoculaire disparaît à l'occlusion, mais la monoculaire persiste.",a
490,OIC-102-03-B,"Lequel des examens suivants est utilisé pour détecter un mouvement de restitution, signe d'un strabisme paralytique?","La question porte sur la définition et l'utilisation des tests cliniques ophtalmologiques, spécifiquement ceux permettant de détecter une déviation oculaire, comme le mouvement de restitution associé à un strabisme paralytique. L'objectif est de savoir reconnaître la description d'un test clinique spécifique parmi les options proposées.",L'examen sous écran ou cover-test,"Le cover-test est décrit comme un examen où l'on masque un œil puis on le remasque. En cas de strabisme paralytique, on observe un mouvement de restitution lorsque l'œil précédemment masqué est démasqué et reprend sa position alignée.",L'examen au verre rouge,"L'examen au verre rouge permet d'analyser le décalage des images perçues par le patient en cas de déséquilibre oculomoteur, mais ne détecte pas directement le mouvement de restitution.",L'inspection,"L'inspection permet de rechercher une attitude vicieuse de la tête ou un défaut de centration des reflets cornéens, mais pas spécifiquement le mouvement de restitution.",Le test de Hess-Lancaster,"Le test de Hess-Lancaster est un examen graphique plus complexe pour évaluer la motilité oculaire et identifier les muscles paralysés, mais le mouvement de restitution est observé lors du cover-test.",a
491,OIC-102-04-B,"Parmi les définitions suivantes, laquelle correspond aux vergences?","La question évalue la compréhension de la définition des vergences, spécifiquement la convergence et la divergence, en opposition aux ductions (mouvements monoculaires) et versions (mouvements binoculaires conjugués).",Mouvements oculaires de sens opposé des deux yeux.,"Cette définition est correcte. Les vergences, comme la convergence (vers l'intérieur) et la divergence (vers l'extérieur), impliquent des mouvements opposés des deux yeux.",Mouvements monoculaires de l'œil.,Cette définition correspond aux ductions (abduction et adduction).,Mouvements binoculaires conjugués des deux yeux.,Cette définition correspond aux versions.,Mouvements de l'œil vers l'extérieur (abduction).,L'abduction est un type de duction (mouvement monoculaire vers l'extérieur).,a
492,OIC-102-05-B,Quelle est la définition d'une tropie (ou strabisme)?,"La question évalue la connaissance de la définition des tropies, spécifiquement les types d'esotropie, exotropie, hypertropie et hypotropie.",Une déviation des axes visuels.,Ceci correspond à la définition générale d'une tropie (strabisme).,Une difficulté à fusionner les images provenant des deux yeux.,"Ceci décrit plutôt une amblyopie fonctionnelle ou un problème de fusion binoculaire, pas la définition d'une tropie.",Une paralysie d'un ou plusieurs nerfs oculomoteurs.,"Ceci décrit une paralysie des nerfs crâniens III, IV ou VI, qui peut *causer* une tropie, mais ce n'est pas la définition de la tropie elle-même.",Une vision double constante.,"Une vision double constante est une *conséquence* possible d'une tropie non compensée, mais ce n'est pas la définition de la tropie.",a
493,OIC-102-07-A,Lequel de ces exemples illustre une paralysie du nerf VI?,La question évalue la capacité à identifier visuellement une paralysie du nerf VI (nerf abducens) à partir d'une image.,Un œil incapable de s'abducter complètement.,"La paralysie du nerf VI entraîne une faiblesse ou une absence de l'abduction de l'œil affecté. L'image fournie montre un œil droit qui ne peut pas s'abducter, ce qui est caractéristique d'une paralysie du VI droit.",Un œil présentant une ptôse et une limitation de l'élévation.,Une ptôse et une limitation de l'élévation sont caractéristiques d'une paralysie du nerf III (oculomoteur).,Un œil présentant une diplopie verticale et une limitation de l'intorsion.,Une diplopie verticale et une limitation de l'intorsion sont caractéristiques d'une paralysie du nerf IV (trochléaire).,Un œil présentant une diplopie horizontale et une limitation de l'adduction.,Une diplopie horizontale et une limitation de l'adduction sont caractéristiques d'une paralysie du nerf VI (abducens) ou d'une paralysie du nerf III (oculomoteur) selon le côté affecté et la présence d'autres signes.,a
494,OIC-102-08-A,Lequel de ces exemples illustre une paralysie du nerf oculomoteur (III) extrinsèque?,"La question évalue la capacité à identifier visuellement une paralysie du nerf III extrinsèque à partir d'images fournies (bien que les images ne soient pas directement incluses dans le JSON, l'objectif de connaissance fait référence à des photographies/vidéos). Une paralysie extrinsèque du III affecte les muscles extraoculaires (droit supérieur, droit inférieur, droit médial, droit latéral), tandis qu'une paralysie intrinsèque affecte le muscle ciliaire (accommodation) et/ou le sphincter pupillaire (réaction à la lumière).",Une ptosis marquée associée à une divergence de l'œil affecté et une incapacité à adduire l'œil.,"Cette description correspond à une paralysie complète du nerf III, qui est extrinsèque (affectant les muscles extraoculaires) et intrinsèque (affectant la pupille et l'accommodation). La ptosis est due à la paralysie du muscle releveur de la paupière supérieure (innervé par III), la divergence est due à la paralysie des muscles droits médial, supérieur et inférieur, et l'incapacité à adduire est due à la paralysie du muscle droit médial.","Une pupille dilatée et non réactive à la lumière, sans limitation des mouvements oculaires.",Cette description correspond à une paralysie intrinsèque du nerf III (atteinte du sphincter pupillaire) sans atteinte extrinsèque (atteinte des muscles extraoculaires).,Une limitation de l'accommodation et une pupille de taille normale réactive à la lumière.,Cette description correspond à une paralysie intrinsèque du nerf III (atteinte du muscle ciliaire) sans atteinte extrinsèque (atteinte des muscles extraoculaires) ni atteinte du sphincter pupillaire.,"Une limitation de l'abduction de l'œil affecté, sans ptosis ni atteinte pupillaire.","Cette description correspond à une paralysie du nerf abducens (VI), qui contrôle le muscle droit latéral. Ce n'est pas une paralysie du nerf III.",a
495,OIC-102-09-B,Quelle est la particularité de la paralysie du nerf abducens (VI) concernant sa valeur localisatrice en cas d'hypertension intracrânienne?,"La question évalue la compréhension de la faible valeur localisatrice de la paralysie du VI, spécifiquement dans le contexte de l'hypertension intracrânienne, par rapport aux autres nerfs oculomoteurs.",Elle peut être causée directement par l'hypertension intracrânienne sans indiquer une lésion spécifique.,"Correct. Le nerf VI est vulnérable à la compression dans l'angle ponto-cérébelleux lors d'une hypertension intracrânienne, ce qui explique sa faible valeur localisatrice dans ce contexte.",Elle indique toujours une lésion localisée au niveau du pont.,"Incorrect. Bien que le noyau du VI soit dans le pont, sa paralysie peut avoir diverses causes, y compris l'hypertension intracrânienne, qui n'est pas une lésion localisée au pont.",Elle est toujours associée à d'autres déficits neurologiques.,"Incorrect. Une paralysie isolée du VI est fréquente, notamment dans le contexte de l'hypertension intracrânienne ou de causes vasculaires.",Elle est plus fréquente que les paralysies des nerfs III et IV.,"Incorrect. Les paralysies des nerfs III, IV et VI ont des fréquences variables selon les causes, mais la paralysie du VI n'est pas nécessairement la plus fréquente en général.",a
496,OIC-102-10-A,Lequel des éléments suivants est un argument clinique favorisant le diagnostic de myasthénie devant une diplopie?,"La question évalue la capacité à identifier les signes cliniques caractéristiques de la myasthénie, spécifiquement en lien avec une diplopie, conformément à l'objectif de Rang A sélectionné.","Un ptosis unilatéral, variable au cours de la journée et s'aggravant à la fatigue.","Ceci correspond à la description classique du ptosis myasthénique, un signe clé de la maladie, souvent associé à la diplopie.","Une diplopie constante, présente dès le matin et ne variant pas au cours de la journée.","La myasthénie se caractérise par une faiblesse fluctuante, s'aggravant à la fatigue. Une diplopie constante est moins typique.","Une diplopie associée à une nystagmus horizontal, présente uniquement lors des mouvements oculaires rapides.",Le nystagmus n'est pas un signe typique de la myasthénie. La diplopie myasthénique est généralement liée à la faiblesse des muscles extraoculaires.,"Une diplopie associée à une douleur oculaire intense, exacerbée par la lumière.","La douleur oculaire intense n'est pas un symptôme caractéristique de la myasthénie. Elle évoquerait plutôt une inflammation (uvéite, névrite optique) ou un glaucome.",a
497,OIC-102-11-A,Quelle est la principale raison pour laquelle une paralysie aiguë du nerf oculomoteur (III) est considérée comme une urgence vitale?,"La question évalue la compréhension de l'urgence associée à une paralysie aiguë du III, en particulier en lien avec une cause potentiellement mortelle.","Elle peut être le signe révélateur d'un anévrisme intracrânien, notamment de l'artère communicante postérieure.","Correct. Une paralysie du III aiguë, surtout si elle est associée à des signes pupillaires (atteinte du III intrinsèque) et/ou à des douleurs, doit faire suspecter un anévrisme intracrânien comprimant le nerf, ce qui constitue une urgence vitale nécessitant une imagerie immédiate.",Elle est toujours associée à une hypertension intracrânienne nécessitant une craniotomie.,"Incorrect. Bien que l'hypertension intracrânienne puisse causer une paralysie du III (souvent bilatérale et avec conservation de la pupille), ce n'est pas la cause la plus fréquente d'une paralysie aiguë du III considérée comme une urgence vitale, et elle ne nécessite pas systématiquement une craniotomie.",Elle est fréquemment causée par une ischémie mineure sans conséquence grave.,"Incorrect. Bien que l'ischémie puisse causer une paralysie du III, une paralysie aiguë, surtout avec atteinte pupillaire, est plus souvent liée à une compression (anévrisme) et est donc une urgence, pas une ischémie mineure.",Elle est généralement transitoire et se résout spontanément en quelques jours.,"Incorrect. Une paralysie du III aiguë, en particulier si elle est complète ou associée à des signes pupillaires, nécessite une évaluation urgente car elle peut indiquer une cause grave et potentiellement mortelle, et n'est pas forcément transitoire.",a
498,OIC-102-12-B,"Devant une diplopie aiguë récente, quelle est l'indication principale des examens d'imagerie?","Cette question évalue la connaissance de l'indication des examens d'imagerie devant une diplopie aiguë récente, en particulier la distinction entre diplopie monoculaire et binoculaire.","Rechercher une cause neurologique centrale, comme un accident vasculaire cérébral ou un anévrisme.","Correct. L'imagerie cérébrale (TDM, IRM, angioscanner, angio-IRM, artériographie) est indiquée en cas de diplopie binoculaire aiguë récente pour rechercher des causes neurologiques centrales, notamment vasculaires (AVC, anévrisme).","Rechercher une cause optique monoculaire, comme une cataracte ou une anomalie réfractive.","Incorrect. L'imagerie cérébrale n'est pas indiquée devant une diplopie monoculaire, qui est liée à un problème oculaire et non neurologique central.","Rechercher une cause musculaire, comme une myasthénie grave ou une inflammation orbitale.","Incorrect. Bien que des causes musculaires puissent provoquer une diplopie binoculaire, l'imagerie cérébrale n'est pas la première étape diagnostique pour ces conditions. Des tests spécifiques (ex: anticorps anti-AChR pour myasthénie) ou une imagerie orbitale peuvent être plus pertinents.","Rechercher une cause traumatique, comme une fracture de l'orbite ou une contusion cérébrale.","Incorrect. Bien que le traumatisme puisse causer une diplopie, l'indication de l'imagerie dépend du contexte clinique et de la suspicion d'une lésion intracrânienne ou orbitale spécifique. L'énoncé général ne cible pas spécifiquement le traumatisme comme indication principale pour toute diplopie aiguë récente.",a
