,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
391,OIC-076-20-B,Lequel de ces médicaments est spécifiquement indiqué pour aider à la diminution de la consommation d'alcool?,Cette question évalue la capacité à distinguer les traitements visant la réduction de la consommation de ceux visant le maintien de l'abstinence.,Acamprosate,Incorrect. L'acamprosate est utilisé pour le maintien de l'abstinence après un sevrage.,Nalmefène,Correct. Le nalmefène est indiqué pour aider à la diminution de la consommation.,Disulfirame,Incorrect. Le disulfirame est utilisé pour prévenir les rechutes après un sevrage.,Naltrexone,Incorrect. La naltrexone est indiquée pour le maintien de l'abstinence après un sevrage.,b
392,OIC-082-01-A,Comment définit-on un trouble visuel monoculaire lors de l'examen clinique?,Cette question évalue la capacité à distinguer un trouble monoculaire d'un trouble binoculaire via la technique de l'occlusion.,Il disparaît à l'occlusion d'un œil,Incorrect : c'est la définition d'un trouble binoculaire.,Il persiste à l'occlusion de l'œil sain,Correct : le trouble est lié à un seul œil et reste présent quand l'autre est caché.,Il n'est perçu que les deux yeux ouverts,Incorrect : cela caractérise un trouble binoculaire.,Il nécessite une correction optique,"Incorrect : la correction optique est utilisée pour mesurer l'acuité, pas pour définir la binocularité.",b
393,OIC-082-02-A,Qu'est-ce qu'une amaurose fugace selon la définition médicale?,Cette question évalue la capacité de l'apprenant à identifier la définition précise et la nature pathologique de l'amaurose fugace.,Une cécité permanente,Incorrect : l'amaurose fugace est par définition transitoire et spontanément résolutive.,Un accident ischémique rétinien transitoire,Correct : c'est la définition exacte donnée dans le texte pour une perte de vision aiguë et brève.,Une inflammation des artères rétiniennes,"Incorrect : bien que la maladie de Horton soit évoquée, l'amaurose fugace elle-même est un accident ischémique.",Une occlusion artérielle rétinienne constituée,"Incorrect : l'occlusion constituée est une complication redoutée, et non la définition de la forme fugace.",b
394,OIC-082-03-A,"Dans le cas d'une mydriase paralytique (paralysie du nerf III), quel est l'effet de l'éclairement de l'œil atteint?",Cette question évalue la capacité à distinguer une atteinte de la voie afférente (sensorielle) d'une atteinte de la voie efférente (motrice) du réflexe photomoteur.,RPM direct et consensuel abolis,Incorrect. Cela correspondrait à une mydriase d'origine sensorielle (atteinte de la voie afférente).,"RPM direct aboli, consensuel conservé","Correct. La voie afférente fonctionne, donc l'œil opposé se contracte, mais le sphincter de l'iris atteint est paralysé.","RPM direct conservé, consensuel aboli",Incorrect. Le RPM direct ne peut être conservé si le nerf III (voie efférente) de cet œil est paralysé.,RPM direct et consensuel conservés,Incorrect. La paralysie du nerf III empêche nécessairement la constriction pupillaire de l'œil atteint.,b
395,OIC-082-04-A,Que permet d'évaluer l'interprétation d'un réflexe photomoteur direct et consensuel lors d'une altération aiguë de la vision?,Cette question évalue la capacité de l'apprenant à identifier l'objectif clinique de l'examen des réflexes photomoteurs dans un contexte neurologique ou ophtalmologique.,La tension oculaire,"Incorrect. La tension oculaire se mesure par tonométrie, pas par le réflexe photomoteur.",L'intégrité des voies visuelles,Correct. Le réflexe direct et consensuel teste la voie afférente (nerf optique) et efférente (nerf oculomoteur).,L'acuité visuelle,Incorrect. L'acuité visuelle s'évalue via des tests de lecture ou de reconnaissance de formes.,La pression intracrânienne,"Incorrect. Bien qu'un signe indirect puisse exister, ce n'est pas l'objectif premier de l'interprétation du réflexe.",b
396,OIC-082-05-B,Quel examen complémentaire est spécifiquement indiqué pour le dépistage d'un décollement de la rétine en cas de troubles des milieux oculaires?,Cette question évalue la capacité de l'apprenant à associer un examen d'imagerie spécifique à une indication clinique précise lorsque l'examen du fond d'œil est impossible.,L'OCT maculaire,"L'OCT est utilisé pour les coupes de haute précision de la rétine et les affections maculaires, pas pour le dépistage global d'un décollement avec milieux troubles.",L'électrorétinogramme,"L'ERG mesure la réponse globale de la rétine aux stimulations lumineuses, il ne permet pas de visualiser un décollement anatomique.",L'échographie en mode B,L'échographie en mode B est l'examen de choix pour dépister un décollement de la rétine lorsque les milieux oculaires sont troubles.,L'angiographie fluorescéinique,"L'angiographie étudie la vascularisation rétinienne et nécessite une visibilité du fond d'œil, ce qui est impossible si les milieux sont troubles.",c
397,OIC-082-07-A,Quelle est la conduite à tenir immédiate devant un fond d'œil non visible lors d'une baisse de vision brutale avec œil blanc?,Cette question évalue la capacité à identifier l'examen complémentaire indispensable lorsque l'hémorragie intravitréenne masque la rétine.,Injection d'anti-VEGF,"Incorrect. Ce traitement est réservé à la DMLA avec néovaisseaux, et non aux hémorragies intravitréennes massives.",Échographie B,Correct. L'échographie B est indispensable pour éliminer un décollement de la rétine quand le fond d'œil est invisible.,Hospitalisation en UNV,"Incorrect. L'unité neurovasculaire est indiquée pour l'occlusion de l'artère centrale de la rétine, où le fond d'œil est visible.",Bilan de la maladie de Horton,"Incorrect. Ce bilan est nécessaire devant une NOIA, où le fond d'œil est visible et anormal.",b
398,OIC-082-08-B,Quel examen complémentaire est spécifiquement indiqué pour dépister un décollement de la rétine en cas de troubles des milieux oculaires?,Cette question évalue la capacité à identifier l'examen d'imagerie approprié pour visualiser la rétine lorsque le fond d'œil est inaccessible.,L'OCT,"L'OCT est utilisé pour les anomalies maculaires ou le nerf optique, mais ne remplace pas l'échographie pour le décollement en cas de milieux opaques.",L'angiographie à la fluorescéine,L'angiographie sert à étudier la vascularisation rétinienne et non à dépister un décollement de la rétine.,L'échographie oculaire mode B,L'échographie mode B est l'examen de choix pour dépister un décollement de la rétine quand les milieux sont troubles.,L'électrorétinogramme,"L'ERG est utilisé pour le diagnostic des dystrophies rétiniennes, pas pour l'imagerie structurelle du décollement.",c
399,OIC-082-09-B,Quel signe clinique est caractéristique de l'occlusion de l'artère centrale de la rétine (OACR) lors de l'examen du fond d'œil?,Cette question évalue la capacité à distinguer les signes pathognomoniques de l'OACR par rapport à l'OVCR.,Hémorragies rétiniennes disséminées,"Incorrect. Les hémorragies disséminées sont caractéristiques de l'occlusion veineuse (OVCR), pas artérielle.",Tache rouge cerise de la macula,Correct. La tache rouge cerise au centre d'un œdème blanc rétinien ischémique est le signe classique de l'OACR.,Tortuosités et dilatations veineuses,Incorrect. La dilatation veineuse est un signe typique de l'occlusion veineuse (OVCR).,Néovascularisation irienne d'emblée,"Incorrect. La néovascularisation est une complication tardive, principalement redoutée dans les formes ischémiques d'OVCR.",b
400,OIC-082-11-A,Quelle caractéristique clinique est typique d'une aura migraineuse visuelle?,"Cette question évalue la capacité à identifier les traits distinctifs de l'aura migraineuse, notamment sa durée et son évolution.",Une perte visuelle permanente,Incorrect. L'aura migraineuse est transitoire et régresse généralement en 15 à 20 minutes.,Un scotome scintillant,Correct. Le scotome scintillant est l'un des stimuli visuels les plus fréquemment rapportés.,Une céphalée systématique,"Incorrect. Bien que fréquente, la céphalée peut être absente dans certains cas (scotome isolé).",Un examen clinique anormal,Incorrect. La normalité de l'examen clinique est un élément qui aide à confirmer le diagnostic.,b
401,OIC-082-13-B,Quel signe visuel caractérise un œdème papillaire lors de l'examen du fond d'œil?,Cette question évalue la capacité de l'apprenant à identifier les signes cliniques visuels d'un œdème papillaire par opposition à une papille normale.,Des bords nets,Incorrect. Des bords nets indiquent précisément l'absence d'œdème papillaire.,Une papille floue,Correct. L'aspect flou et l'impossibilité de dessiner les bords sont caractéristiques de l'œdème.,Une papille plate,"Incorrect. L'œdème papillaire se manifeste par un relief, et non par un aspect plat.",Une absence de relief,Incorrect. L'œdème entraîne un gonflement qui crée un relief visible à l'examen.,b
402,OIC-082-14-B,Que représente une hémianopsie latérale homonyme sur un champ visuel?,Cette question évalue la capacité à identifier la nature d'un déficit visuel spécifique décrit dans le contenu multimédia.,Une perte visuelle centrale,Incorrect. L'hémianopsie concerne les parties latérales et non le centre du champ visuel.,Une perte des champs temporaux,Correct. L'hémianopsie latérale homonyme (ou bitemporale) affecte les zones externes/latérales de la vision.,Une vision floue globale,Incorrect. Il s'agit d'un déficit topographique précis et non d'une baisse générale de l'acuité.,Une cécité totale,"Incorrect. Seule une partie du champ visuel est altérée, pas l'intégralité de la vision.",b
403,OIC-082-15-A,Quel signe clinique suggère initialement la survenue d'une déchirure rétinienne avant le décollement?,Cette question évalue la capacité à identifier les signes précurseurs (prodromes) du décollement de rétine rhegmatogène.,Une douleur oculaire intense,Incorrect. Le décollement de rétine se manifeste par un œil non douloureux.,Des myodésopsies et phosphènes,Correct. Ces signes correspondent précisément à la survenue de la déchirure rétinienne.,Une rougeur conjonctivale,Incorrect. Le texte précise que l'œil reste blanc.,Une baisse d'acuité visuelle immédiate,"Incorrect. La baisse d'acuité survient plus tard, lorsque le décollement atteint la macula.",b
404,OIC-082-16-B,Quel est le mécanisme physiopathologique principal du décollement de rétine rhégmatogène?,"Cette question évalue la compréhension de la distinction entre les différents types de décollements de rétine, en se concentrant sur l'origine spécifique du type rhégmatogène.",Une accumulation de liquide exsudatif,"Incorrect. Cela correspond aux décollements exsudatifs, comme dans le cas de l'HTA ou de la toxémie gravidique.",Une traction exercée sur la rétine,"Incorrect. Cela correspond aux décollements par traction, observés notamment dans la rétinopathie diabétique.",Le passage de liquide via une déchirure,Correct. Le DR rhégmatogène est causé par une déchirure rétinienne permettant au liquide vitréen de s'infiltrer sous la rétine.,Une inflammation diffuse de l'uvéite,"Incorrect. L'uvéite est un facteur de risque, mais pas le mécanisme direct de décollement rhégmatogène.",c
405,OIC-082-17-B,Quel signe clinique précède souvent la baisse d'acuité visuelle lors d'une hémorragie du vitré?,Cette question évalue la capacité de l'apprenant à identifier le symptôme précurseur spécifique décrit dans le texte.,Une photopsie,Non mentionné dans le texte comme signe précurseur de l'hémorragie.,Une pluie de suie,"Correct, le texte précise que la baisse d'acuité visuelle est souvent précédée de cette impression.",Une scotome central,"C'est une conséquence possible de la baisse de vision, pas un signe précurseur.",Une hyperacuité,"Incorrect, l'hémorragie entraîne une baisse et non une augmentation de l'acuité visuelle.",b
406,OIC-086-01-A,Quelle est la définition correcte de l'ectropion?,Cette question évalue la capacité de l'apprenant à identifier la caractéristique anatomique principale de l'ectropion.,Relâchement vers l'intérieur,"Incorrect. Le relâchement vers l'intérieur correspond à l'entropion, l'opposé de l'ectropion.",Relâchement vers l'extérieur,Correct. L'ectropion se définit par le basculement de la paupière vers l'extérieur.,Occlusion palpébrale totale,Incorrect. L'ectropion provoque au contraire une insuffisance d'occlusion palpébrale.,Rétraction du point lacrymal,"Incorrect. Le point lacrymal bascule, mais ce n'est pas la définition de la pathologie elle-même.",b
407,OIC-086-02-A,Quelle est la complication principale associée à l'entropion?,Cette question évalue la capacité de l'apprenant à identifier la conséquence clinique directe de la bascule de la paupière vers l'intérieur.,Le trachome,"Incorrect. Le trachome est une cause possible d'entropion cicatriciel, et non une complication.",Le trichiasis,"Correct. L'entropion provoque le frottement des cils sur la cornée, ce qui définit le trichiasis.",Le relâchement cutané,"Incorrect. Le relâchement des tissus est une cause de l'entropion sénile, pas une complication.",L'ectropion,Incorrect. L'ectropion est l'inverse de l'entropion (bascule de la paupière vers l'extérieur).,b
408,OIC-086-03-A,Quelle est la caractéristique principale qui permet de distinguer un ptosis d'un dermachalasis?,Cette question évalue la capacité à différencier deux pathologies de la paupière supérieure basées sur la position du bord libre.,L'âge du patient,"Bien que le dermachalasis soit fréquent chez les seniors, l'âge n'est pas le critère diagnostique distinctif.",La position du bord libre,"Correct : dans le ptosis, le bord libre est trop bas, alors qu'il est bien positionné dans le dermachalasis.",Le recouvrement de la cornée,"Incorrect : les deux conditions peuvent entraîner un recouvrement de l'axe visuel, mais par des mécanismes différents.",La mesure du limbe,"Incorrect : la mesure par rapport au limbe sert à quantifier le ptosis, pas à le différencier du dermachalasis.",b
409,OIC-086-04-A,Lequel des éléments suivants caractérise un ptosis d'origine neurogène lié au syndrome de Claude-Bernard-Horner?,Cette question évalue la capacité à identifier les signes cliniques spécifiques d'une étiologie neurogène particulière du ptosis.,Rupture de l'aponévrose,Incorrect : cela correspond à une étiologie traumatique.,Association ptosis-myosis-énophtalmie,Correct : c'est la triade caractéristique du syndrome de Claude-Bernard-Horner.,Atteinte du muscle releveur,Incorrect : cela définit un ptosis d'origine myogène.,Relâchement aponévrotique,Incorrect : cela caractérise le ptosis sénile.,b
410,OIC-086-05-A,Quelle est l'origine anatomique d'un chalazion?,Cette question évalue la capacité de l'apprenant à identifier la structure glandulaire spécifique impliquée dans la formation d'un chalazion.,Une glande de Meibomius,Correct : Le chalazion est un granulome inflammatoire se développant sur une glande de Meibomius occluse.,Le bord libre cutané,"Incorrect : Le bord libre est le lieu de l'occlusion, mais pas la structure où se développe le granulome.",Une infection bactérienne,"Incorrect : Le texte précise que la plupart du temps, il n'y a pas d'infection et que les sécrétions sont sébacées.",Le versant conjonctival,"Incorrect : Le versant conjonctival est un lieu possible de visibilité de la tuméfaction, pas son origine.",a
411,OIC-086-06-A,Quelle est la définition exacte d'un orgelet?,Cette question évalue la capacité de l'apprenant à identifier la nature et la localisation précise de l'orgelet pour le différencier d'autres pathologies palpébrales.,Un kyste sébacé interne,Incorrect. L'orgelet est une infection aiguë et non un kyste chronique.,Un furoncle du bord libre,Correct. L'orgelet est défini comme un furoncle centré sur un follicule pilosébacé du cil au bord libre de la paupière.,Une inflammation allergique,Incorrect. L'origine de l'orgelet est bactérienne (souvent Staphylococcus aureus) et non allergique.,Une tumeur maligne ciliaire,Incorrect. L'orgelet est une infection bénigne et transitoire.,b
412,OIC-086-07-A,"Selon les descriptions fournies, quelle est la différence principale entre un chalazion interne et un chalazion externe?",Cette question évalue la capacité de l'apprenant à distinguer la localisation anatomique des deux types de chalazions mentionnés.,La couleur de la lésion,Incorrect : le texte ne mentionne aucune différence de coloration entre les deux types.,La face de l'extension,Correct : le texte distingue l'extension à la face tarsale (interne) et à la face cutanée (externe).,La taille du nodule,Incorrect : aucune information sur la dimension relative des chalazions n'est fournie.,Le délai d'apparition,Incorrect : le contenu ne traite pas de la chronologie ou de la durée d'apparition.,b
413,OIC-086-09-B,Lequel des signes suivants est caractéristique d'une tumeur maligne de la paupière?,Cette question évalue la capacité de l'apprenant à identifier les signes cliniques d'alerte permettant de suspecter une malignité palpébrale.,Présence de xanthélasmas,Incorrect. Les xanthélasmas sont des dépôts de cholestérol classés comme tumeurs bénignes.,Perte des cils (madarose),Correct. La madarose est explicitement listée comme l'un des signes de malignité d'une tumeur palpébrale.,Présence d'un hidrocystome,"Incorrect. L'hidrocystome est un kyste lacrymal, considéré comme une tumeur bénigne.",Croissance lente et stable,Incorrect. Les tumeurs malignes se caractérisent au contraire par une croissance rapide et continue.,b
414,OIC-086-10-B,Quel est le traitement de première intention recommandé pour un chalazion?,Cette question évalue la capacité de l'apprenant à identifier la stratégie thérapeutique initiale avant d'envisager une intervention chirurgicale.,L'incision et le curage,Incorrect. C'est un traitement de seconde intention réservé aux cas d'enkystement ou d'échec du traitement initial.,Pommade corticoïde et massages,Correct. Le traitement initial combine une pommade corticoïde locale et des massages des paupières après humidification.,Collyre antiseptique seul,"Incorrect. Le collyre antiseptique est prescrit après une intervention chirurgicale, pas en première intention.",Compression simple et repos,"Incorrect. La compression est utilisée pour gérer un saignement post-opératoire, pas pour traiter le chalazion lui-même.",b
415,OIC-086-12-A,"Devant un ptosis aigu associé à une mydriase et des céphalées chez un patient conscient, quelle urgence diagnostique doit être prioritairement évoquée?",Cette question évalue la capacité à identifier une urgence vitale (anévrysme) basée sur la symptomatologie d'une atteinte du nerf oculomoteur (III).,Un syndrome de Claude Bernard-Horner,Incorrect. Ce syndrome se caractérise par un myosis et non une mydriase.,Un anévrysme de l'artère communicante postérieure,"Correct. La compression du III dans son trajet subarachnoïdien par un anévrysme peut causer un ptosis, une mydriase et des céphalées.",Un syndrome de Pancoast-Tobias,Incorrect. Il s'agit d'une cause de syndrome de Claude Bernard-Horner (myosis).,Un engagement temporal,"Incorrect. L'engagement temporal est évoqué devant une mydriase chez un patient comateux, pas chez un patient conscient.",b
416,OIC-086-13-B,Quel signe clinique impose la consultation d'un ophtalmologiste chez un nourrisson présentant un larmoiement?,Cette question évalue la capacité à distinguer un larmoiement physiologique ou simple d'une complication infectieuse (dacryocystite) nécessitant un avis spécialisé.,Un larmoiement isolé,Incorrect. Un larmoiement isolé est géré par un lavage au sérum physiologique et antiseptiques.,Une tuméfaction de l'angle interne,"Correct. La présence d'une tuméfaction, de signes inflammatoires ou d'un écoulement purulent suggère une dacryocystite.",Un larmoiement bilatéral,Incorrect. Le larmoiement peut être uni- ou bilatéral sans que cela n'impose systématiquement un avis spécialisé immédiat.,L'absence de larmes à la naissance,Incorrect. Les voies lacrymales sont physiologiquement non-perméables à la naissance.,b
417,OIC-094-01-A,Comment définit-on une dorsalgie selon la localisation anatomique?,Cette question évalue la capacité de l'apprenant à distinguer les différentes rachialgies en fonction de leur localisation précise.,Douleur du rachis cervical,Incorrect. Il s'agit de la définition d'une cervicalgie.,Douleur du rachis thoracique,Correct. La dorsalgie correspond aux douleurs ressenties en regard du rachis thoracique (T1 à T12).,Douleur du rachis lombaire,Incorrect. Il s'agit de la définition d'une lombalgie.,Douleur du pli fessier,"Incorrect. Le pli fessier inférieur est une borne limite pour la définition de la lombalgie, pas de la dorsalgie.",b
418,OIC-094-02-B,"Parmi les rachialgies suivantes, laquelle est considérée comme l'affection la plus invalidante au monde?",Cette question évalue la capacité de l'apprenant à identifier la pathologie rachidienne ayant l'impact fonctionnel et social le plus important selon les données épidémiologiques.,La cervicalgie,"Incorrect. Bien que fréquente (2/3 de la population), elle n'est pas citée comme l'affection la plus invalidante.",La dorsalgie,"Incorrect. C'est la forme la plus rare des trois, représentant 5 à 10 % des consultations en rhumatologie.",La lombalgie commune,Correct. Le texte précise explicitement qu'il s'agit du trouble musculo-squelettique le plus fréquent et de l'affection la plus invalidante au monde.,La rachialgie globale,"Incorrect. La rachialgie est le terme générique englobant les trois types de douleurs, et non une affection spécifique.",c
419,OIC-094-03-A,"Lors de l'interrogatoire d'un patient présentant une rachialgie, quel élément permet d'orienter vers un horaire inflammatoire de la douleur?",Cette question évalue la capacité du clinicien à distinguer le type de douleur (mécanique vs inflammatoire) lors de l'anamnèse.,L'aggravation lors des mouvements,"Ceci est caractéristique d'une douleur mécanique, et non inflammatoire.",Le dérouillage matinal,Le dérouillage matinal et les réveils nocturnes sont des signes typiques d'un horaire inflammatoire.,L'atténuation par la cyphose,C'est un facteur atténuant qui ne définit pas l'horaire inflammatoire.,L'impulsivité à la toux,"C'est un signe d'hyperpression intra-rachidienne, souvent lié à un conflit disco-radiculaire.",b
420,OIC-094-04-B,Lequel des éléments suivants oriente préférentiellement vers une origine interapophysaire d'une rachialgie commune?,Cette question évalue la capacité à différencier les signes cliniques d'une origine discale par rapport à une origine interapophysaire.,Un âge compris entre 25 et 50 ans,Incorrect. Cette tranche d'âge est caractéristique d'une origine discale.,Une exacerbation à l'hyperextension,Incorrect. L'exacerbation à l'hyperextension fait partie du syndrome discal.,Une douleur exacerbée au piétinement,Correct. Le piétinement et la station prolongée sont des signes typiques de l'origine interapophysaire.,Un antécédent de lumbago rapide,Incorrect. Les antécédents de lumbago d'évolution favorable orientent vers une origine discale.,c
421,OIC-094-05-B,"Lequel des facteurs suivants est spécifiquement associé aux lombalgies communes, mais pas mentionné pour les cervicalgies communes?",Cette question évalue la capacité de l'apprenant à distinguer les facteurs de risque globaux de la rachialgie de ceux spécifiques à la région lombaire.,Le tabagisme,Incorrect. Le tabagisme est un facteur de risque général pour les deux types de rachialgies.,L'obésité,Correct. Le contenu précise explicitement que l'obésité concerne les lombalgies uniquement.,La sédentarité,Incorrect. La sédentarité est un facteur associé aux deux types de rachialgies.,Les antécédents familiaux,Incorrect. Les antécédents familiaux sont cités comme facteur général pour les deux.,b
422,OIC-094-06-A,"Dans le cadre d'une poussée aiguë de lombalgie sans signe d'alerte, quand l'imagerie est-elle indiquée?",Cette question évalue la connaissance du délai d'attente recommandé avant de prescrire une imagerie pour une lombalgie aiguë simple afin d'éviter le surdiagnostic.,Dès le premier jour,Incorrect. L'imagerie n'est pas recommandée initialement en l'absence de drapeaux rouges.,Après 7 semaines,Correct. L'imagerie est indiquée en l'absence d'amélioration après la 7ème semaine.,Après 2 semaines,"Incorrect. Le délai recommandé est de 7 semaines, pas 2.",Jamais,Incorrect. L'imagerie devient nécessaire si les symptômes persistent au-delà de 7 semaines.,b
423,OIC-094-07-A,Lequel des signes suivants est considéré comme un 'drapeau rouge' justifiant la réalisation d'examens complémentaires pour une rachialgie?,Cette question évalue la capacité à identifier les signes d'alarme (drapeaux rouges) qui orientent vers une rachialgie secondaire nécessitant une imagerie ou un bilan biologique.,Douleur calmée par le repos,"C'est une caractéristique de la douleur mécanique, et non un signe d'alarme (douleur non mécanique).",Douleur nocturne,"La douleur présente durant la nuit est un signe de douleur non mécanique, orientant vers une cause secondaire (infection, néoplasie, inflammation).",Apparition entre 25 et 50 ans,L'âge d'apparition est un drapeau rouge s'il est inférieur à 20 ans ou supérieur à 55 ans.,Absence de fièvre,L'absence de fièvre est normale ; c'est la présence d'un syndrome fébrile qui constitue un signe d'alarme.,b
424,OIC-094-08-B,Lequel des éléments suivants est considéré comme un « drapeau jaune » dans le cadre d'une rachialgie?,Cette question évalue la capacité à distinguer les facteurs de risque psychosociaux individuels (drapeaux jaunes) des facteurs systémiques ou organisationnels (drapeaux noirs).,L'insécurité financière,"Incorrect. Il s'agit d'un drapeau noir, lié au système d'assurance et aux conditions socio-économiques.",Le catastrophisme,"Correct. C'est un comportement douloureux inapproprié, classé parmi les drapeaux jaunes.",L'absence de réintégration,Incorrect. C'est un drapeau noir lié à la politique de l'employeur.,Le système de compensation,Incorrect. C'est un drapeau noir lié au système de soins et d'assurance.,b
425,OIC-094-10-B,"Parmi les causes suivantes, laquelle constitue une étiologie neurologique d'une rachialgie secondaire?","Cette question évalue la capacité de l'apprenant à distinguer les différentes catégories d'étiologies (rhumatismales, neurologiques, référées) des rachialgies secondaires.",La chondrocalcinose,Incorrect. Il s'agit d'une étiologie d'origine articulaire/rhumatismale.,Une tumeur intrarachidienne,Correct. Les tumeurs intrarachidiennes sont explicitement listées comme causes neurologiques.,Une douleur d'origine ORL,Incorrect. Il s'agit d'une douleur référée et non d'une cause neurologique primaire.,La polyarthrite rhumatoïde,Incorrect. C'est une pathologie inflammatoire articulaire.,b
426,OIC-094-12-A,Quelle recommandation est fondamentale dans la prise en charge d'une poussée aiguë de lombalgie?,Cette question évalue la compréhension des principes de base (rang A) pour éviter les erreurs classiques de prise en charge comme le repos prolongé.,Le repos strict au lit,Incorrect. Le repos au lit est explicitement à proscrire selon les recommandations.,Le maintien d'une activité physique,Correct. Il est recommandé de rester physiquement actif en adaptant les activités à l'intensité de la douleur.,Une kinésithérapie immédiate,Incorrect. La kinésithérapie n'est pas indiquée pour un épisode aigu isolé.,Un arrêt de travail systématique,Incorrect. L'arrêt de travail n'est pas systématique et doit être le plus court possible.,b
427,OIC-094-13-B,Quelle recommandation est correcte concernant la prise en charge d'une poussée aiguë de lombalgie commune?,"Cette question évalue la connaissance des principes fondamentaux (rang A et B) du traitement de la lombalgie aiguë, en insistant sur la distinction entre les mesures recommandées et celles à proscrire.",Prescrire un repos strict au lit,Incorrect. Le repos au lit est explicitement mentionné comme une mesure à proscrire.,Maintenir l'activité physique,Correct. Il est recommandé de rester physiquement actif en adaptant les activités à l'intensité de la douleur.,Indiquer une kinésithérapie immédiate,Incorrect. La kinésithérapie n'est pas indiquée pour un épisode aigu isolé.,Prescrire des antalgiques de palier 3,Incorrect. Les antalgiques de palier 3 ne sont pas recommandés pour la lombalgie aiguë.,b
428,OIC-094-15-B,Quel examen est prioritairement indiqué pour suspecter une fracture du sacrum chez un sujet âgé avec ostéopathie fragilisante?,Cette question évalue la capacité à choisir l'examen d'imagerie approprié en fonction du profil du patient et de la suspicion clinique de fracture.,L'IRM du bassin,L'IRM est plutôt discutée en cas de suspicion de rhumatisme inflammatoire ou de cause secondaire.,Le scanner du bassin,Le scanner ou la scintigraphie sont recommandés pour confirmer une suspicion de fracture du sacrum.,Le cliché de Sèze,Le cliché de Sèze sert principalement à rechercher une arthrose ou une sacro-iliite.,La palpation du sacrum,"La palpation aide au diagnostic positif de la douleur, mais ne permet pas de confirmer une fracture.",b
429,OIC-099-01-B,"Parmi les affirmations suivantes concernant l'épidémiologie des céphalées, laquelle est exacte?",Cette question évalue la capacité à distinguer les caractéristiques épidémiologiques et l'impact des différentes céphalées primaires.,L'AVF touche plus de femmes que d'hommes.,Incorrect. L'algie vasculaire de la face concerne majoritairement les hommes (4-5 hommes pour 1 femme).,La migraine est la maladie neurologique la plus invalidante.,Correct. Le texte stipule explicitement que la migraine est la maladie neurologique la plus invalidante.,La céphalée de tension est plus invalidante que la migraine.,Incorrect. Le texte précise que la céphalée de tension est moins invalidante que la migraine.,La migraine chronique touche 12% des adultes.,"Incorrect. 12% correspond à la migraine épisodique ; la forme chronique touche 1,7% des adultes en France.",b
430,OIC-099-02-B,Quel mécanisme physiopathologique caractérise spécifiquement la phase d'aura dans la migraine?,Cette question évalue la capacité de l'apprenant à distinguer les mécanismes neurologiques propres à chaque phase de la crise migraineuse.,Activation de l'hypothalamus,Incorrect. L'activation de l'hypothalamus est caractéristique de la phase des prodromes.,Dépression corticale envahissante,Correct. L'aura est définie par une vague de dépression corticale envahissante associée à une vasoconstriction modérée.,Inflammation aseptique périvasculaire,Incorrect. L'inflammation aseptique et la vasodilatation surviennent lors de la phase de céphalée.,Dysfonction des centres de nociception,"Incorrect. Il s'agit d'une caractéristique générale de la susceptibilité héréditaire à la maladie, pas d'un mécanisme spécifique à l'aura.",b
431,OIC-099-03-A,Quelle est la condition indispensable pour poser le diagnostic d'une céphalée primaire?,Cette question évalue la capacité à identifier les critères fondamentaux permettant de distinguer une céphalée primaire d'une céphalée secondaire.,Un premier épisode récent,"Incorrect. Un diagnostic de céphalée primaire ne doit jamais être posé lors d'un premier épisode, car celui-ci doit être considéré comme secondaire.",Un examen clinique normal,Correct. Le diagnostic repose sur l'interrogatoire (critères ICHD) et la normalité de l'examen clinique pour écarter une cause organique.,Un marqueur biologique positif,Incorrect. Le texte précise explicitement que le diagnostic est clinique en l'absence de marqueur biologique ou radiologique.,Une durée de crise < 4 heures,"Incorrect. La durée de la crise aide à préciser le type de céphalée primaire (ex: AVF), mais n'est pas la condition pour poser le diagnostic général.",b
432,OIC-099-04-A,"Selon les critères de l'ICHD-3, quelle caractéristique distingue principalement la migraine sans aura de la céphalée de tension?",Cette question évalue la capacité à différencier les deux types de céphalées primaires en se basant sur les critères cliniques de douleur et les signes associés.,La localisation bilatérale,"Incorrect. La localisation bilatérale est caractéristique de la céphalée de tension, alors que la migraine est souvent unilatérale.",L'aggravation par l'activité physique,"Correct. La migraine est aggravée par les activités physiques de routine, tandis que la céphalée de tension n'est pas aggravée (et peut même être améliorée) par l'activité.",Une intensité faible à modérée,Incorrect. L'intensité faible à modérée est typique de la céphalée de tension ; la migraine est généralement modérée à sévère.,Une durée comprise entre 30 min et 7 jours,"Incorrect. Cette plage de durée correspond aux critères de la céphalée de tension épisodique, alors que la migraine dure typiquement de 4 à 72 heures.",b
433,OIC-099-05-A,Quel élément clinique est caractéristique du diagnostic d'algie vasculaire de la face (AVF)?,"Cette question évalue la capacité à identifier les critères diagnostiques spécifiques de l'AVF, notamment la latéralité et la durée des crises.",Douleur bilatérale diffuse,Incorrect. L'AVF se caractérise par un caractère unilatéral strict de la douleur.,Crises durant plus de 24h,"Incorrect. Les crises d'AVF sont courtes, durant entre 15 et 180 minutes.",Signes dysautonomiques,"Correct. La présence de signes trigémino-autonomiques (larmoiement, congestion nasale, etc.) du même côté que la douleur est un critère clé.",Absence d'agitation motrice,Incorrect. L'agitation motrice ou l'impatience est un signe caractéristique associé aux crises d'AVF.,c
