,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
248,OIC-074-19-A,Quel est le temps maximal de prescription pour les hypnotiques?,La question évalue la compréhension du temps maximal de prescription pour les hypnotiques.,Plusieurs semaines,Cette option est incorrecte car elle est trop générale.,Quelques jours pour les insomnies réactionnelles et quelques semaines pour les insomnies transitoires,Cette option est incorrecte car elle ne prend pas en compte le temps maximal de prescription pour les hypnotiques qui est de 4 semaines.,4 semaines,Cette option est correcte car c'est le temps maximal de prescription pour les hypnotiques.,Plusieurs mois,Cette option est incorrecte car elle est trop longue.,c
249,OIC-074-20-A,"Quels effets indésirables peuvent être observés chez les personnes âgées en prenant le zopiclone ou le zolpidem, qui sont des hypnotiques?",La question évalue la compréhension de l'effet indésirable potentiel des hypnotiques zopiclone et zolpidem chez les personnes âgées.,Une augmentation de l'appétit et une perte de poids,Cette option est incorrecte car elle ne correspond pas aux effets indésirables potentiels observés chez les personnes âgées en prenant le zopiclone ou le zolpidem.,"Une tolérance pharmacologique, un trouble d’usage et une anxiété rebond au moment de l’arrêt",Cette option est correcte car elle correspond aux effets indésirables potentiels observés chez les personnes âgées en prenant le zopiclone ou le zolpidem.,Une augmentation de la vitesse de réaction et une amélioration de la mémoire,Cette option est incorrecte car elle ne correspond pas aux effets indésirables potentiels observés chez les personnes âgées en prenant le zopiclone ou le zolpidem.,Une augmentation de la pression artérielle et une augmentation du rythme cardiaque,Cette option est incorrecte car elle ne correspond pas aux effets indésirables potentiels observés chez les personnes âgées en prenant le zopiclone ou le zolpidem.,b
250,OIC-074-21-A,Quels sont les principaux thymorégulateurs anticonvulsivants?,La question évalue la compréhension des principales classes et molécules de thymorégulateurs.,"Lithium, valpromide, divalproate de sodium, carbamazépine, lamotrigine, acétazolamide",Cette option est incorrecte car l'acétazolamide n'est pas un thymorégulateur anticonvulsivant.,"Lithium, valpromide, divalproate de sodium, carbamazépine, lamotrigine, phenytoine",Cette option est incorrecte car le phenytoine n'est pas un thymorégulateur anticonvulsivant.,"Lithium, valpromide, divalproate de sodium, carbamazépine, lamotrigine, topiramate",Cette option est incorrecte car le topiramate n'est pas un thymorégulateur anticonvulsivant.,"Lithium, valpromide, divalproate de sodium, carbamazépine, lamotrigine",Cette option est correcte car les molécules mentionnées sont les principales thymorégulateurs anticonvulsivants.,d
251,OIC-074-22-B,Quelle contre-indication est la plus spécifique à la prise de valproate chez les femmes en âge de procréer?,La question évalue la compréhension de la spécificité des contre-indications à la prise de valproate chez les femmes en âge de procréer.,Insuffisance rénale modérée,"Incorrecte, cette contre-indication est plus générale et ne concerne pas spécifiquement la prise de valproate.",Allaitement,"Incorrecte, cette contre-indication est plus générale et ne concerne pas spécifiquement la prise de valproate.",Association à la lamotrigine,"Incorrecte, cette contre-indication n'est pas spécifique à la prise de valproate.",Grossesse,"Correcte, cette contre-indication est spécifique à la prise de valproate chez les femmes en âge de procréer.",d
252,OIC-074-24-A,Quels sont les deux principaux psychostimulants non amphétamines utilisés en thérapeutique en France?,La question évalue la compréhension des principaux psychostimulants non amphétamines utilisés en thérapeutique en France.,Ritalin et Adderall,"Ritalin est un médicament contenant du méthylphénidate, mais Adderall est un médicament contenant de l'amphétamine. C'est donc une option incorrecte.",Modafinil et Ritalin,"Modafinil est un psychostimulant non amphétamine, mais Ritalin contient du méthylphénidate. C'est donc une option incorrecte.",Méthylphénidate et Modafinil,"C'est la réponse correcte, car le méthylphénidate et le modafinil sont les deux principaux psychostimulants non amphétamines utilisés en thérapeutique en France.",Modafinil et Adderall,"Adderall est un médicament contenant de l'amphétamine, donc c'est une option incorrecte.",c
253,OIC-074-25-B,Quel type de médecin peut prescrire initialement le médicament Ritaline LP pour traiter la TDAH de l'adulte?,La question évalue la compréhension de la prescription initiale du médicament Ritaline LP pour traiter la TDAH de l'adulte.,Tout médecin,Cette option est incorrecte car la prescription initiale du médicament Ritaline LP pour traiter la TDAH de l'adulte est réservée aux médecins hospitaliers.,"Médecins hospitaliers (pédiatres, pédopsychiatres, psychiatres, neurologues)",Cette option est correcte.,"Médecins hospitaliers (neurologues, pneumologues, médecins des centres du sommeil)","Cette option est incorrecte car la prescription initiale du médicament Ritaline LP pour traiter la TDAH de l'adulte est réservée aux médecins hospitaliers (pédiatres, pédopsychiatres, psychiatres, neurologues).",Tous les médecins hospitaliers,"Cette option est incorrecte car la prescription initiale du médicament Ritaline LP pour traiter la TDAH de l'adulte est réservée aux médecins hospitaliers (pédiatres, pédopsychiatres, psychiatres, neurologues).",b
254,OIC-074-26-B,Quel effet indésirable fréquent ou grave est-il associé à l'utilisation du modafinil et de la ciclosporine?,La question évalue la compréhension de l'interaction médicamenteuse entre le modafinil et la ciclosporine.,Hypertension artérielle,Cette option est incorrecte car l'hypertension artérielle n'est pas une interaction médicamenteuse entre le modafinil et la ciclosporine.,Nausées,Cette option est incorrecte car les nausées ne sont pas une interaction médicamenteuse entre le modafinil et la ciclosporine.,Inactivation de la ciclosporine,Cette option est correcte car le modafinil peut inactiver la ciclosporine.,Eosinophilie,Cette option est incorrecte car l'eosinophilie n'est pas une interaction médicamenteuse entre le modafinil et la ciclosporine.,c
255,OIC-075-01-A,Quel est le cancer broncho-pulmonaire le plus communément lié au tabagisme actif?,La question évalue la compréhension de la relation entre le tabagisme actif et les cancers broncho-pulmonaires.,Cancer de l’œsophage,"Incorrect, le cancer de l’œsophage n’est pas le cancer broncho-pulmonaire le plus communément lié au tabagisme actif.",Cancer de la vessie,"Incorrect, le cancer de la vessie n’est pas le cancer broncho-pulmonaire le plus communément lié au tabagisme actif.",Cancer de la vessie ou du larynx,"Incorrect, le cancer de la vessie ou du larynx ne sont pas les cancers broncho-pulmonaires les plus communément liés au tabagisme actif.",Cancer broncho-pulmonaire,"Correct, le cancer broncho-pulmonaire est le cancer le plus communément lié au tabagisme actif.",d
256,OIC-075-02-A,Quel est le score minimal du Test de Fagerström pour indiquer une dépendance au tabac?,La question évalue la compréhension de la dépendance au tabac et de l'utilisation du test de Fagerström pour évaluer cette dépendance.,0,Cette option est incorrecte car un score de 0 sur le test de Fagerström ne signifie pas nécessairement une dépendance au tabac.,1,Cette option est incorrecte car un score de 1 sur le test de Fagerström ne signifie pas nécessairement une dépendance au tabac.,2,Cette option est incorrecte car un score de 2 sur le test de Fagerström ne signifie pas nécessairement une dépendance au tabac.,3,Cette option est correcte car un score de 3 sur le test de Fagerström peut indiquer une dépendance au tabac.,d
257,OIC-075-03-B,Qu'est-ce qu'une cigarette électronique?,La question évalue la compréhension de la définition de la cigarette électronique.,"Un mélange de propylène-glycol, nicotine, eau, arômes et glycérol propulsé sous forme de vapeur et inhalé.",Correcte.,Un produit indésirable ou ayant causé des cas d'intoxication.,"Incorrecte, car il n'y a pas de cas d'intoxication rapportés à ce jour.",Un produit susceptible de provoquer des réactions allergiques.,"Partiellement correcte, car il peut y avoir des réactions allergiques possibles.",Un produit considéré comme des produits de consommation.,Correcte.,a
258,OIC-075-04-B,Quel composé de la cigarette est considéré comme le principal agent responsable de la dépendance au tabac?,La question évalue la compréhension de la dépendance au tabac et de la substance responsable de cette dépendance.,Les goudrons,"Les goudrons sont des cancérigènes, mais ils ne sont pas considérés comme le principal agent responsable de la dépendance au tabac.",La nicotine,La nicotine est le principal agent responsable de la dépendance au tabac.,Les radicaux libres de la fumée,"Les radicaux libres de la fumée stimulent la dégradation de la paroi alvéolaire et inhibent les enzymes de protection, mais ils ne sont pas considérés comme le principal agent responsable de la dépendance au tabac.",Le monoxyde de carbone,"Le monoxyde de carbone entraine des troubles cardiovasculaires, mais il n'est pas considéré comme le principal agent responsable de la dépendance au tabac.",b
259,OIC-075-05-B,Quel est le principal effet de la fumée de tabac sur les artères?,La question évalue la compréhension du mécanisme d'atteinte artérielle causée par la fumée de tabac.,La fumée de tabac favorise l’agrégation plaquettaire qui augmente le risque de thromboses veineuses.,"Cette option est incorrecte car la fumée de tabac joue un rôle dans la thrombose artérielle, pas veineuse.","La fumée de tabac provoque des phénomènes inflammatoires dans les veines, mais pas dans les artères.",Cette option est incorrecte car la fumée de tabac joue un rôle dans les phénomènes inflammatoires dans les artères.,La fumée de tabac favorise l’agrégation plaquettaire qui augmente le risque de thromboses artérielles et veineuses.,"Cette option est incorrecte car la fumée de tabac joue un rôle dans la thrombose artérielle, pas veineuse.",La fumée de tabac entraîne une dysfonction endothéliale et joue un rôle dans la thrombose artérielle.,Cette option est correcte car la fumée de tabac entraîne une dysfonction endothéliale et joue un rôle dans la thrombose artérielle.,d
260,OIC-075-06-A,Quel est le pourcentage de femmes qui déclarent fumer du tabac en France?,La question évalue la compréhension de la proportion de femmes fumeurs en France.,"34,6%",Cette option est incorrecte car elle correspond au pourcentage de fumeurs chez les hommes.,"26,5%",Cette option est correcte car elle correspond au pourcentage de fumeurs chez les femmes.,50%,Cette option est incorrecte car elle est supérieure au pourcentage de femmes fumeurs en France.,75%,Cette option est incorrecte car elle est supérieure à 100%.,b
261,OIC-075-11-A,Quelle tendance a été observée en matière de tabagisme occasionnel entre 2017 et 2018?,La question évalue la compréhension de la tendance du tabagisme occasionnel entre 2017 et 2018.,"Il y a eu une légère augmentation du tabagisme occasionnel (2017 : 4,9% / 2018 : 6,6%)",Cette option est correcte car elle correspond aux chiffres donnés dans le contenu éducatif.,"Il y a eu une légère diminution du tabagisme occasionnel (2017 : 4,9% / 2018 : 2,2%)",Cette option est incorrecte car elle ne correspond pas aux chiffres donnés dans le contenu éducatif.,"Il y a eu une légère diminution du tabagisme quotidien (2017 : 26,9% / 2018 : 25,4%)","Cette option est incorrecte car elle ne correspond pas à la tendance du tabagisme occasionnel, mais à celle du tabagisme quotidien.","Il y a eu une légère augmentation du tabagisme quotidien (2017 : 26,9% / 2018 : 25,4%)",Cette option est incorrecte car elle ne correspond pas aux chiffres donnés dans le contenu éducatif.,a
262,OIC-075-12-A,Quel pourcentage des cancers est-il lié au tabac?,La question évalue la compréhension de l'ordre de grandeur du nombre de cas de cancer liés au tabac.,25 %,"Correcte, le tabac est responsable de 25 % de l'ensemble des cancers.",50 %,"Incorrecte, le tabac est responsable de 25 % et non de 50 % de l'ensemble des cancers.",75 %,"Incorrecte, le tabac est responsable de 25 % et non de 75 % de l'ensemble des cancers.",100 %,"Incorrecte, le tabac est responsable de 25 % et non de 100 % de l'ensemble des cancers.",a
263,OIC-075-13-A,Quelle est la première cause de décès évitable en France?,La question évalue la compréhension de l'importance du tabac dans la mortalité en France.,Cancers,Incorrect. Les cancers ne sont pas la première cause de décès évitable en France.,Maladies respiratoires,Incorrect. Les maladies respiratoires ne sont pas la première cause de décès évitable en France.,Maladies cardiovasculaires,Incorrect. Les maladies cardiovasculaires ne sont pas la première cause de décès évitable en France.,Tabac,Correct. Le tabac est la première cause de décès évitable en France.,d
264,OIC-075-14-A,Quelle est la première cause de décès évitable en France liée au tabagisme actif?,La question évalue la compréhension de la mortalité liée au tabagisme actif.,Le tabac est la première cause de mortalité cardiovasculaire évitable,"Correcte. Le tabac est la première cause de décès évitable en France liée au tabagisme actif et représente 75 000 décès par an, avec la mortalité cardiovasculaire étant la principale cause.",Le tabac est le premier facteur de risque cardiovasculaire de la femme non ménopausée,"Incorrecte. Bien que le tabac soit un facteur de risque cardiovasculaire important pour les femmes non ménopausées, il n'est pas la première cause de décès évitable en France liée au tabagisme actif.",Le tabac peut être également une cause de mortalité foetale in utero,"Incorrecte. Bien que le tabac puisse avoir des effets néfastes sur la santé de la mère et du fœtus, il n'est pas la première cause de décès évitable en France liée au tabagisme actif.",L’arrêt du tabac réduit mortalité liée maladies cardiovasculaires et cancer broncho-pulmonaire,"Incorrecte. Bien que l'arrêt du tabac réduise le risque de mortalité liée à des maladies cardiovasculaires et cancer broncho-pulmonaire, il n'est pas la première cause de décès évitable en France liée au tabagisme actif.",a
265,OIC-075-15-A,Quel est l'impact principal du tabac sur la mortalité cardiovasculaire?,La question évalue la compréhension de l'impact du tabac sur la mortalité cardiovasculaire.,Il est responsable de l'Insuffisance coronarienne,"Correcte. Le tabac est une des principales causes de l'Insuffisance coronarienne, une maladie cardiovasculaire.",Il est responsable de l'Artérit Oblitérante des Membres Inférieurs,"Incorrecte. Bien que le tabac puisse avoir un effet négatif sur la circulation sanguine, il n'est pas la principale cause d'Artérit Oblitérante des Membres Inférieurs.",Il est responsable de la Hypertension Artérielle,Correcte. Le tabac est un facteur de risque important pour la Hypertension Artérielle.,Il est responsable de l'Accident Vasculaire Cérébral,Correcte. Le tabac est un facteur de risque pour l'Accident Vasculaire Cérébral.,a
266,OIC-075-16-A,Quelle est la proportion de fumeurs quotidiens parmi les fumeurs en 2018?,La question évalue la compréhension de la proportion de fumeurs quotidiens parmi les fumeurs en 2018.,"25,4%",Cette option est correcte car elle correspond à la proportion de fumeurs quotidiens en 2018.,50%,Cette option est incorrecte car elle est supérieure à la proportion de fumeurs quotidiens en 2018.,12%,"Cette option est incorrecte car elle correspond à la diminution de la proportion de fumeurs entre deux années précédentes, pas à la proportion de fumeurs quotidiens.","6,6%",Cette option est incorrecte car elle correspond à la proportion de fumeurs occasionnels en 2018.,a
267,OIC-075-17-A,Quelle complication médicale non psychiatrique est liée à l'intoxication passive et est également une cause courante de mortalité?,La question évalue la compréhension de l'épidémiologie du tabagisme passif et des sur-risques associés.,Cardiopathies ischémiques,Correcte. Les cardiopathies ischémiques sont une complication médicale liée à l'intoxication passive et sont une cause courante de mortalité.,Cancer broncho-pulmonaire,Correcte. Les cancers broncho-pulmonaires sont également une complication médicale liée à l'intoxication passive et sont une cause courante de mortalité.,Otite et Asthme de l’enfant,"Incorrecte. Bien que ces maladies puissent être aggravées par l'intoxication passive, elles ne sont pas une cause courante de mortalité.",Coronaropathie,Correcte. Les coronaropathies sont une complication médicale liée à l'intoxication passive et sont une cause courante de mortalité.,a
268,OIC-075-19-A,Quel est le calcul utilisé pour évaluer la consommation de tabac d'un patient?,La question évalue la compréhension du calcul utilisé pour évaluer la consommation de tabac.,Nombre de cigarettes par jour x nombre d’années d’intoxication,Incorrecte. Le calcul utilisé est le nombre de paquets par jour multiplié par le nombre d’années d’intoxication.,Nombre de cigarettes par jour x nombre de paquets par jour,Incorrecte. Le calcul utilisé est le nombre de paquets par jour multiplié par le nombre d’années d’intoxication.,Nombre de cigarettes par jour x nombre de paquets par jour x nombre d’années d’intoxication,Incorrecte. Le calcul utilisé est le nombre de paquets par jour multiplié par le nombre d’années d’intoxication.,Paquets-Année (PA) = nombre de paquets / jour x nombre d’années d’intoxication,Correcte. Le calcul utilisé est le nombre de paquets par jour multiplié par le nombre d’années d’intoxication.,d
269,OIC-075-20-A,Quels sont les critères de la dépendance au tabac selon les critères CIM-10?,La question évalue la compréhension des critères de dépendance au tabac selon les critères CIM-10.,Mode de consommation préjudiciable à la santé sans les critères de la dépendance,Cette option est incorrecte car elle ne correspond pas aux critères de dépendance au tabac.,Désir puissant ou compulsif de fumer,Cette option est correcte car elle est un critère de dépendance au tabac.,Tolérance (augmentation des doses pour obtenir les mêmes effets),Cette option est correcte car elle est un critère de dépendance au tabac.,Poursuite de la consommation de la substance malgré la survenue de conséquences nocives,Cette option est correcte car elle est un critère de dépendance au tabac.,b
270,OIC-075-21-A,Quels sont les signes de sevrage en tabac?,La question évalue la compréhension des signes de sevrage en tabac.,"Humeur dépressive, Irritabilité, Frustration, Colère, Insomnie, Anxiété, Difficultés de concentration, Augmentation de l’appétit => perte de poids",Cette option est incorrecte car elle indique une perte de poids au lieu d'une augmentation.,"Humeur dépressive, Irritabilité, Frustration, Colère, Insomnie, Anxiété, Difficultés de concentration, Augmentation de l’appétit",Cette option est incorrecte car elle manque de mentionner le fait que les difficultés de concentration peuvent être un signe de sevrage en tabac.,"Humeur dépressive, Irritabilité, Frustration, Colère, Insomnie, Anxiété, Difficultés de concentration, Augmentation de l’appétit => prise de poids",Cette option est incorrecte car elle est exacte mais la réponse correcte doit être une option séparée.,"Humeur dépressive, Irritabilité, Frustration, Colère, Insomnie, Anxiété, Difficultés de concentration, Augmentation de l’appétit",Cette option est incorrecte car elle manque de mentionner que les difficultés de concentration peuvent être un signe de sevrage en tabac.,c
271,OIC-075-23-B,Quel est le pourcentage de patients atteints de schizophrénie qui sont fumeurs?,Cette question évalue la compréhension de la fréquence de la comorbidité entre la schizophrénie et l'addiction au tabac.,28%,Cette option est incorrecte car elle sous-estime le pourcentage de fumeurs parmi les patients atteints de schizophrénie.,50%,Cette option est incorrecte car elle surévalue le pourcentage de fumeurs parmi les patients atteints de schizophrénie.,82%,Cette option est correcte car elle correspond au pourcentage de fumeurs parmi les patients atteints de schizophrénie.,95%,Cette option est incorrecte car elle surévalue le pourcentage de fumeurs parmi les patients atteints de schizophrénie.,c
272,OIC-075-28-B,Quel traitement est prescrit en première intention pour aider à arrêter de fumer?,La question évalue la compréhension de la prise en charge à long terme de l'addiction au tabac.,Cigarettes électroniques,"Incorrecte, car les cigarettes électroniques ne sont pas prescrites en première intention pour arrêter de fumer.",Varénicline,"Incorrecte, car Varénicline est prescrit en seconde intention.",Bupropion,"Incorrecte, car Bupropion est prescrit en dernière intention.",Traitements de substitution nicotinique,"Correcte, car les traitements de substitution nicotinique sont prescrits en première intention pour aider à arrêter de fumer.",d
273,OIC-075-31-B,Quel médicament est un inhibiteur de la recapture de la noradrénaline et de la dopamine?,La question évalue la compréhension de la description des médicaments.,Varénicline,Varénicline est un agoniste partiel des récepteurs nicotiniques à l’acétylcholine.,Bupropion,Correcte. Bupropion est un inhibiteur de la recapture de la noradrénaline et de la dopamine.,Méthadone,"Méthadone est un agoniste partiel des récepteurs opioïdes, pas un inhibiteur de la recapture de la noradrénaline et de la dopamine.",Nicotine,"Nicotine est une substance active de la tabac, pas un inhibiteur de la recapture de la noradrénaline et de la dopamine.",b
274,OIC-075-32-B,Quel est le premier pas à suivre lors d'une consultation médicale pour conseiller un patient à arrêter de fumer?,La question évalue la compréhension de la technique des 5A pour conseiller un patient à arrêter de fumer.,Évaluer le tabagisme du patient,Cette option est incorrecte car elle est le deuxième pas de la technique des 5A.,Conseiller à chaque fumeur d’arrêter de fumer,Cette option est correcte car c'est le troisième pas de la technique des 5A.,Evoquer la palette des aides et accompagnements disponibles pour y arriver,Cette option est le quatrième pas de la technique des 5A.,Demander si la personne fume,Cette option est le premier pas de la technique des 5A.,d
275,OIC-076-01-A,Quel est le rang de la consommation d'alcool en France par rapport aux autres pays?,La question évalue la compréhension de l'importance de la consommation d'alcool en France par rapport aux autres pays.,La France est un des pays où la consommation d'alcool est la moins importante.,Cette option est incorrecte car la France est un des pays où la consommation d'alcool est la plus importante.,La France est un des pays où la consommation d'alcool est la même que dans les autres pays.,Cette option est incorrecte car la consommation d'alcool en France est plus importante que dans la plupart des pays.,"La France est un des pays où la consommation d'alcool est la plus faible, mais pas la plus importante.",Cette option est un piège courant car elle est plausible mais incorrecte. La consommation d'alcool en France est en effet plus importante que dans la plupart des pays.,La France est un des pays où la consommation d'alcool est la plus importante.,Cette option est correcte car la France est un des pays où la consommation d'alcool est la plus importante.,d
276,OIC-076-02-A,Quel terme décrit une situation où l'usage d'une substance psychoactive entraîne un désinvestissement progressif vis-à-vis des autres activités?,La question évalue la compréhension de la définition de la dépendance.,Usage à faible risque,Cette option est incorrecte car elle décrit une consommation sans caractère pathologique.,Usage à risque,"Cette option est incorrecte car elle décrit des niveaux de consommation qui exposent à des risques de complications, mais sans les complications étant présentes.",Usage nocif,"Cette option est incorrecte car elle décrit un mode de consommation préjudiciable à la santé, mais sans les critères de la dépendance.",Dépendance,Cette option est correcte car elle décrit une situation où l'usage d'une substance psychoactive entraîne un désinvestissement progressif vis-à-vis des autres activités.,d
277,OIC-076-04-A,Quels sont les repères de consommation d'alcool définis par Santé Publique France en 2017 pour un usage à faible risque?,La question évalue la compréhension des repères de consommation d'alcool définis par Santé Publique France en 2017 pour un usage à faible risque.,"Ne pas consommer plus de 10 verres standards par semaine, ne pas consommer plus de 2 verres standards par jour, et avoir des jours dans la semaine sans consommation.",Cette option est correcte car elle correspond aux repères de consommation d'alcool définis par Santé Publique France en 2017 pour un usage à faible risque.,Consommer plus de 10 verres standards par semaine et plus de 2 verres standards par jour.,Cette option est incorrecte car elle dépasse les repères de consommation d'alcool définis par Santé Publique France en 2017 pour un usage à faible risque.,Ne pas avoir des jours dans la semaine sans consommation.,Cette option est incorrecte car elle dépasse les repères de consommation d'alcool définis par Santé Publique France en 2017 pour un usage à faible risque.,"Ne pas consommer d'alcool dans les situations suivantes : femmes qui envisagent une grossesse, qui sont enceintes ou qui allaitent ; jeunes et adolescents ; conduite automobile, manipulation d’outils ou de machines (bricolage, etc.) ; pratique de sports à risque ; consommation de certains médicaments ou existence de certaines pathologies.","Cette option est incorrecte car elle ne correspond pas aux repères de consommation d'alcool définis par Santé Publique France en 2017 pour un usage à faible risque, mais plutôt à des situations où il est recommandé de ne pas consommer de l'alcool.",a
278,OIC-076-05-A,Quels diagnostics sont exclus l'un l'autre par convention selon les critères de la CIM 11 pour l'addiction à l'alcool?,La question évalue la compréhension de la relation entre les diagnostics d'usage nocif et dépendance pour l'addiction à l'alcool.,Usage nocif et dépendance sont exclus l'un l'autre par convention lorsque la consommation d'alcool est responsable de dommages physiques ou psychiques.,Cette option est incorrecte car l'exclusion des diagnostics n'est pas basée sur les dommages physiques ou psychiques causés par l'alcool.,Usage nocif et dépendance sont exclus l'un l'autre par convention lorsque le diagnostic de dépendance est atteint.,Cette option est correcte car l'exclusion des diagnostics est basée sur l'atteinte du diagnostic de dépendance.,Usage nocif et dépendance sont exclus l'un l'autre par convention lorsque le diagnostic d'usage nocif est atteint.,Cette option est incorrecte car l'exclusion des diagnostics n'est pas basée sur l'atteinte du diagnostic d'usage nocif.,Usage nocif et dépendance sont exclus l'un l'autre par convention lorsque le diagnostic de dépendance est atteint et que le diagnostic d'usage nocif est éliminé.,Cette option est incorrecte car l'exclusion des diagnostics n'est pas basée sur l'atteinte du diagnostic de dépendance et l'élimination du diagnostic d'usage nocif.,b
279,OIC-076-06-A,Quel score sur le questionnaire AUDIT-C est évocateur d'un mésusage actuel d'alcool chez une femme?,La question évalue la compréhension de la fréquence de consommation d'alcool évocatrice d'un mésusage actuel d'alcool selon le questionnaire AUDIT-C.,3,3 est la réponse correcte car un score supérieur ou égal à 3 chez la femme est évocateur d'un mésusage actuel d'alcool.,4,4 est incorrecte car un score supérieur ou égal à 3 chez la femme est évocateur d'un mésusage actuel d'alcool.,5,5 est incorrecte car un score supérieur ou égal à 3 chez la femme est évocateur d'un mésusage actuel d'alcool.,6,6 est incorrecte car un score supérieur ou égal à 3 chez la femme est évocateur d'un mésusage actuel d'alcool.,a
280,OIC-076-07-A,Quels sont les signes du syndrome de sevrage non compliqué qui apparaissent dans les heures qui suivent l'arrêt de la consommation d'alcool?,La question évalue la compréhension des signes du syndrome de sevrage non compliqué.,"Tremblements, sueurs profuses, anxiété et vomissements.","Correcte. Les tremblements, la sueur, l'anxiété et les vomissements sont des symptômes du syndrome de sevrage non compliqué.","Troubles du sommeil, insomnie ou hypersomnie, cauchemars, irritabilité, agitation.","Incorrecte. Bien que ces symptômes puissent être présents, ils ne sont pas des symptômes du syndrome de sevrage non compliqué qui apparaissent dans les heures qui suivent l'arrêt de la consommation d'alcool.","Tachycardie, hypertension artérielle, nausées, anorexie, diarrhée.","Incorrecte. Bien que ces symptômes puissent être présents, ils ne sont pas des symptômes du syndrome de sevrage non compliqué qui apparaissent dans les heures qui suivent l'arrêt de la consommation d'alcool.",Convulsions ou delirium tremens.,"Incorrecte. Les convulsions et le delirium tremens sont des accidents de sevrage, non des signes du syndrome de sevrage non compliqué.",a
281,OIC-076-09-A,Quels troubles psychiatriques sont les plus fréquemment associés au mésusage d'alcool?,La question évalue la compréhension de l'association fréquente entre le mésusage d'alcool et les troubles psychiatriques.,Troubles anxieux et troubles dépressifs,Cette option est correcte car les troubles anxieux et dépressifs sont les troubles psychiatriques les plus fréquemment associés au mésusage d'alcool.,Troubles bipolaires et schizophrénie,"Cette option est incorrecte car bien que les troubles bipolaires et schizophrénie sont associés au mésusage d'alcool, ils ne sont pas les plus fréquents.",Troubles bipolaires et troubles anxieux,"Cette option est incorrecte car bien que les troubles bipolaires peuvent être associés au mésusage d'alcool, ils ne sont pas les plus fréquents.",Troubles anxieux et schizophrénie,"Cette option est incorrecte car bien que les troubles anxieux peuvent être associés au mésusage d'alcool, ils ne sont pas les plus fréquents.",a
282,OIC-076-11-A,Quel marqueur biologique de consommation d'alcool est le moins sensible?,La question évalue la compréhension de la sensibilité des marqueurs biologiques de consommation d'alcool.,Alcoolémie,"L'alcoolémie est un marqueur de consommation d'alcool qui est utile aux urgences, mais pas le moins sensible.",GGT,"La GGT est un marqueur de consommation et de souffrance hépatique liée à l'alcool, mais sa sensibilité est médiocre.",VGM,Le VGM est le moins sensible des marqueurs biologiques de consommation d'alcool.,CDT,"Le CDT est un peu plus sensible que la GGT, mais pas le moins sensible.",c
283,OIC-076-12-A,Quels sont les facteurs de risque de maladies neurologiques liés à l'alcool?,La question évalue la compréhension des complications neurologiques liées à la consommation d'alcool.,"Des signes cliniques de maladie du foie, des symptômes fonctionnels ORL, une dénutrition","Cette option est correcte car elle mentionne des signes cliniques de maladie du foie et des symptômes fonctionnels ORL, qui sont des complications neurologiques liées à l'alcool.","Des troubles de la peau, des troubles de la vue","Cette option est incorrecte car elle mentionne des troubles de la peau et des troubles de la vue, qui ne sont pas des complications neurologiques liées à l'alcool.",Des facteurs de risque d'hépatites ou de maladies sexuellement transmissibles,"Cette option est incorrecte car elle mentionne des facteurs de risque d'hépatites ou de maladies sexuellement transmissibles, qui ne sont pas des complications neurologiques liées à l'alcool.","Des troubles de la respiration, des troubles du rythme cardiaque","Cette option est incorrecte car elle mentionne des troubles de la respiration et des troubles du rythme cardiaque, qui ne sont pas des complications neurologiques liées à l'alcool.",a
284,OIC-076-13-A,Quel est l'objectif principal de la prévention primaire du mésusage d'alcool?,La question évalue la compréhension de l'objectif principal de la prévention primaire du mésusage d'alcool.,Prévenir la première consommation de substances psychoactives ou la retarder en agissant sur les consommations précoces.,Cette option est correcte car c'est l'objectif principal de la prévention primaire du mésusage d'alcool.,Juger les personnes qui consomment de l'alcool.,Cette option est incorrecte car la prévention primaire du mésusage d'alcool s'affranchit de toute attitude de jugement ou de stigmatisation.,Ignorer la substance et ne pas s'intéresser aux consommations précoces.,"Cette option est incorrecte car les principaux outils de la prévention primaire du mésusage d'alcool sont l'information et l’éducation des futurs usagers, afin de réduire les facteurs de risque et de promouvoir les comportements de santé.",Stigmatiser les personnes qui consomment de l'alcool pour les empêcher de le faire.,Cette option est incorrecte car la prévention primaire du mésusage d'alcool s'affranchit de toute attitude de jugement ou de stigmatisation.,a
