,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
91,OIC-027-21-B,Quel examen complémentaire doit être prescrit en cas de suspicion de listériose chez une femme enceinte?,Cette question évalue la compréhension de l'examen principal à prescrire en cas de suspicion de listériose maternelle. Un piège courant est de confondre cet examen avec ceux réalisés pendant l'accouchement ou chez le nouveau-né.,Hémocultures chez la mère,"Correcte. Les hémocultures sont la première étape diagnostique en cas de fièvre chez une femme enceinte, car elles permettent de détecter la listériose maternelle.",Examen anatomopathologique du placenta,"Incorrecte. Cet examen est réalisé après l'accouchement et ne remplace pas l'hémoculture, qui est le diagnostic initial.",Examen bactériologique des lochies,Incorrecte. Cet examen est effectué pendant l'accouchement et ne suffit pas à diagnostiquer la listériose maternelle en cas de fièvre.,Culture du liquide céphalorachidien du nouveau-né,"Incorrecte. Cette culture est utilisée pour diagnostiquer la listériose chez le nouveau-né, pas chez la mère.",a
92,OIC-027-22-B,Quel est le mécanisme principal de transmission du streptocoque B du fœtus à la mère?,La question évalue la compréhension des voies de transmission materno-fœtale du streptocoque B. Un piège courant est de confondre la transmission ascendante vaginale avec d'autres mécanismes comme la transmission placentaire.,Transmission placentaire,"Incorrect. Le streptocoque B ne se transmet pas principalement par la placentaire, mais par voie vaginale ascendante.",Contamination par ingestion pendant l'accouchement,"Incorrect. L'ingestion n'est pas le mécanisme principal, mais la contamination se fait via la filière génitale maternelle.",Transmission par voie sanguine,Incorrect. La transmission sanguine n'est pas mentionnée dans le contenu éducatif et n'est pas le mécanisme principal.,Transmission ascendante vaginale lors de l'accouchement,Correct. Le contenu éducatif indique clairement que la transmission se fait par voie vaginale ascendante lors de l'accouchement ou de la rupture prolongée des membranes.,d
93,OIC-027-23-B,Quel est le traitement recommandé pour la vaginose bactérienne symptomatique pendant la grossesse?,Cette question évalue la connaissance des protocoles de prise en charge médicamenteuse de la vaginose bactérienne. Le piège réside dans la confusion avec d'autres traitements (ex. clindamycine) ou des médicaments non indiqués.,Métronidazole per os (1 g/j pendant 7 jours),Correcte : C'est le traitement standard recommandé par le HAS pour la vaginose bactérienne symptomatique en cours de grossesse.,Clindamycine en gel vaginal,"Incorrecte : Bien que possible en cas d'insupportabilité du métronidazole, elle n'est pas le traitement de première intention recommandé.",Doxycycline en prise orale,Incorrecte : Ce médicament est contre-indiqué en grossesse et non indiqué pour la vaginose bactérienne.,Fluconazole en prise orale,"Incorrecte : Ce médicament est utilisé pour les infections fongiques, pas pour la vaginose bactérienne.",a
94,OIC-027-25-A,Quelle est la méthode de prévention primaire la plus efficace contre la grippe chez la femme enceinte?,"La question évalue la compréhension de la prévention primaire. Le piège courant est de confondre les mesures d'hygiène (partie de la prévention primaire) avec la vaccination, qui est le moyen principal.",La vaccination antigrippale avec un vaccin inactivé,"Correcte. La vaccination est le moyen principal de prévention primaire, car elle induit une immunité maternelle et protège le nouveau-né.",Le traitement antiviral oseltamivir en cas de grippe,"Incorrecte. Cela correspond à la prévention secondaire, non primaire, et est utilisée après l'infection.","Les mesures d'hygiène (masque, lavage des mains)","Incorrecte. Bien que pertinentes, elles sont des mesures complémentaires et non le moyen principal de prévention primaire.",La limitation des contacts avec les personnes à risque,"Incorrecte. Cela relève des mesures d'hygiène, qui sont une composante de la prévention primaire mais non la méthode la plus efficace.",a
95,OIC-027-26-B,Quels sont les antigènes de groupe sanguin associés aux allo-immunisations les plus fréquentes et les plus graves?,"Cette question évalue la compréhension des antigènes majeurs impliqués dans l'allo-immunisation antiérythrocytaire. Le piège réside dans la confusion entre les antigènes fréquents (anti-D, c, Kell) et les rares (anti-E).","Anti-D, c, Kell",Correcte. Ces antigènes sont mentionnés comme les plus fréquents et les plus graves dans le texte.,Anti-E,Incorrecte. L'anti-E est décrit comme moins fréquent et avec un risque plus faible.,"Anti-A, B",Incorrecte. Les anticorps anti-A et anti-B ne sont pas mentionnés comme causes d'allo-immunisation antiérythrocytaire dans le contexte.,Anti-M,Incorrecte. L'anti-M est un antigène de groupe sanguin moins fréquent et moins lié aux risques fœtaux graves.,a
96,OIC-027-28-A,Quelle est la méthode de prévention de l'allo-immunisation anti-D durant la grossesse?,Cette question évalue la compréhension de la prévention spécifique de l'allo-immunisation anti-D. Un piège courant est de confondre cette prévention avec d'autres mesures comme les vaccins ou les tests de diagnostic.,L'injection d'immunoglobulines spécifiques (anti-D),Correcte. L'immunoglobuline anti-D est la seule méthode médicamenteuse préconisée pour prévenir l'allo-immunisation anti-D.,La vaccination contre la rubéole,"Incorrecte. La vaccination est utilisée pour d'autres infections, pas pour prévenir l'allo-immunisation anti-D.",Une transfusion sanguine du partenaire RhD+,Incorrecte. La transfusion sanguine n'est pas une méthode de prévention de l'allo-immunisation anti-D.,Le test de Kleihauer,"Incorrecte. Le test de Kleihauer mesure l'hémorragie fœto-maternelle, mais ne constitue pas une méthode de prévention.",a
97,OIC-027-30-A,Quelle est la démarche correcte à suivre lorsqu'une patiente prend un traitement et souhaite une grossesse?,Cette question évalue la compréhension des protocoles de gestion des médicaments pendant la grossesse. Le piège courant est de ne pas consulter les spécialistes appropriés avant d'adapter le traitement.,Arrêter immédiatement le traitement sans consultation,"Incorrect. L'arrêt brut du traitement peut entraîner des risques maternels, nécessitant une évaluation du bénéfice-risque.",Se fier uniquement aux recommandations du pharmacien,"Incorrect. Le pharmacien ne remplace pas les spécialistes comme le CRAT, qui évaluent spécifiquement la tératogénicité.",Adapter le traitement en consultation préconceptionnelle avec un spécialiste et consulter le CRAT,Correct. Cette approche intègre l'expertise médicale et la pharmacovigilance pour optimiser la sécurité maternelle et fœtale.,Déclarer directement le médicament à l'ANSM sans consultation,"Incorrect. L'ANSM est une autorité de surveillance, mais la prise en charge clinique doit d'abord impliquer le médecin traitant et le CRAT.",c
98,OIC-027-33-A,Quel type de vaccin est recommandé pendant la grossesse selon le contenu éducatif?,La question évalue la compréhension des vaccins autorisés pendant la grossesse. Un piège courant est de confondre les vaccins vivants atténués (interdits) avec les vaccins inactivés (recommandés).,"Vaccins vivants atténués (ex : rougeole, varicelle)",Incorrect. Les vaccins vivants atténués sont théoriquement contre-indiqués pendant la grossesse.,"Vaccins inactivés (ex : tétanos, hépatite B)",Correct. Les vaccins inactivés sont autorisés à tout stade de la grossesse.,"Vaccins contre-indiqués (ex : BCG, rotavirus)",Incorrect. Ces vaccins sont explicitement mentionnés comme contre-indiqués pendant la grossesse.,"Vaccins non prouvés (ex : choléra, typhoïde)",Incorrect. Ces vaccins ne sont pas recommandés en l'absence de preuves d'innocuité.,b
99,OIC-027-39-A,Quel est le seuil de score considéré comme élevé dans le questionnaire T-ACE pour dépister l'alcoolisation maternelle?,Cette question évalue la compréhension des critères de scoring du T-ACE. Un piège courant est de confondre le seuil de score élevé avec une valeur inférieure à 2.,1 point ou plus,"Incorrect. Le seuil est de 2 points ou plus, pas 1 point.",2 points ou plus,Correct. Le score élevé est défini comme 2 points ou plus selon le contenu.,3 points ou plus,"Incorrect. Le seuil est de 2 points, pas 3 points.",4 points ou plus,"Incorrect. Le score maximum du T-ACE est 4, mais le seuil élevé est à partir de 2 points.",b
100,OIC-027-40-B,"Quel est le principal effet commun associé à la consommation de cannabis, de cocaïne et d'héroïne pendant la grossesse?",Cette question évalue la capacité à identifier les effets fœtaux communs à plusieurs substances. Le piège réside dans la confusion entre effets spécifiques à certaines substances et effets partagés.,Prématurité,Correcte. Toutes les trois substances sont liées à la prématurité selon le contenu.,Syndrome de sevrage néonatal,"Incorrecte. Ce syndrome est mentionné pour la cocaïne et le cannabis, mais pas pour l'héroïne.",Hypertension artérielle maternelle,Incorrecte. Cet effet est spécifique à la cocaïne et non partagé par les autres substances.,Syndrome d'imprégnation néonatal,Incorrecte. Ce syndrome est exclusivement lié à la cocaïne et non aux autres substances.,a
101,OIC-027-41-A,Quelle est la principale démarche pour repérer les conduites addictives pendant la grossesse?,Cette question évalue la compréhension de la démarche proactive de repérage des addictions en périnatalité. Le piège réside dans de penser que les addictions sont toujours évidentes ou liées à des milieux sociaux spécifiques.,Poser des questions régulières sur les consommations et les facteurs de risque lors des entretiens de suivi,Correcte. Le texte souligne l'importance de poser des questions systématiques et de repérer les facteurs de risque à travers les entretiens.,Se concentrer uniquement sur les consommations de substances illicites,"Incorrecte. Le texte mentionne également les médicaments, l'alcool et le tabac comme éléments à évaluer, sans exclusion.",Attendre la déclaration spontanée des patientes,"Incorrecte. Le texte insiste sur la nécessité de repérer les addictions de manière proactive, pas attendre une déclaration.",Se limiter à l'interrogatoire du premier trimestre,"Incorrecte. Le repérage doit s'étendre tout au long de la grossesse, comme indiqué dans le contenu.",a
102,OIC-027-42-B,Quelle affirmation est correcte concernant la sévérité du syndrome de sevrage chez une femme enceinte sous traitement de substitution aux opiacés?,"La question évalue la compréhension du lien entre le syndrome de sevrage et les facteurs de traitement. Un piège courant est de croire que la posologie influence la sévérité, alors que le texte précise qu'il n'y a pas de corrélation.",La sévérité du syndrome de sevrage est directement liée à la posologie du traitement de substitution.,Incorrect. Le texte indique clairement que la sévérité du syndrome de sevrage n'est pas liée à la posologie.,La sévérité du syndrome de sevrage dépend du type de substance utilisée (méthadone vs buprénorphine).,Incorrect. Aucune mention n'est faite dans le contenu du lien entre le type de substance et la sévérité du syndrome.,La sévérité du syndrome de sevrage est influencée par la durée du traitement de substitution.,Incorrect. Le contenu ne souligne pas la durée du traitement comme facteur déterminant la sévérité.,La sévérité du syndrome de sevrage n'est pas liée à la posologie du traitement de substitution.,Correct. Le texte précise explicitement que la sévérité du syndrome de sevrage n'est pas corrélée à la posologie.,d
103,OIC-027-43-B,Quelle affirmation est correcte concernant le syndrome de sevrage néonatal (SSNN) après exposition in utero aux opiacés?,Cette question évalue la compréhension de la relation entre la posologie des opiacés et la sévérité du SSNN. Un piège courant est de confondre les facteurs influençant la sévérité (comme les benzodiazépines) avec la dose des opiacés.,La sévérité du SSNN est corrélée à la posologie du traitement de substitution aux opiacés.,"Incorrect. La sévérité et la durée du SSNN ne sont pas corrélées à la posologie des opiacés, selon le contenu.",Environ 60 % des enfants nés de mères exposées aux opiacés développent un SSNN.,Correct. Le contenu indique que 60 % des enfants exposés aux opiacés ou aux traitements de substitution développent un SSNN.,La prise de benzodiazépines pendant la grossesse n’affecte pas la sévérité du SSNN.,"Incorrect. Les benzodiazépines peuvent prolonger ou atténuer le SSNN, selon le contenu.",Le score de Finnegan est utilisé pour évaluer le SSNN toutes les 24 heures.,"Incorrect. Le score de Finnegan est évalué toutes les 4 heures, non toutes les 24 heures, selon le contenu.",b
104,OIC-027-45-B,Quelle affirmation est correcte concernant les mécanismes d’action de l’irradiation sur le fœtus?,La question évalue la compréhension des seuils et des conséquences des deux mécanismes principaux (mort cellulaire et lésions de l’ADN). Le piège courant est de confondre les seuils associés à chaque mécanisme.,Les lésions de l’ADN n’ont pas de seuil et augmentent le risque de leucémie/cancer dès les petites irradiations.,"Correcte. Les lésions de l’ADN provoquent un risque accru de cancer sans seuil, contrairement aux effets de la mort cellulaire.","La mort cellulaire se produit à partir de 100–200 mGy, avec une relation dose-effet à partir de 500 mGy.","Incorrecte. Cette affirmation décrit correctement la mort cellulaire, mais n’est pas la réponse attendue car elle ne traite pas des lésions de l’ADN.",Les lésions de l’ADN sont plus graves que la mort cellulaire en cas d’irradiation abdominale.,"Incorrecte. Les lésions de l’ADN augmentent le risque de cancer, mais la mort cellulaire est associée à des conséquences neurologiques plus immédiates.","Le seuil de 1000 mGy provoque une arriération mentale profonde, indépendamment de la période de sensibilité.",Incorrecte. L’arriération mentale profonde est liée à la période de sensibilité (10–17 SA) et non à un seuil fixe.,a
105,OIC-030-04-B,Quelle est la définition correcte de la prématurité?,Cette question évalue la compréhension de la définition de la prématurité. Un piège courant est de confondre les critères de gestation (semaines) et de poids.,Naissance avant 37 semaines d'aménorrhée et poids au moins égal à 500 g,Correcte. C'est la définition exacte donnée dans le contenu.,"Naissance avant 37 semaines d'aménorrhée et poids supérieur à 2,5 kg","Incorrecte. Le seuil de poids minimal est de 500 g, pas 2,5 kg.",Naissance induite par une pathologie maternelle ou fœtale,"Incorrecte. Cela décrit la prématurité induite, pas la définition générale.",Naissance après rupture prématurée des membranes,"Incorrecte. La rupture prématurée des membranes est un facteur de risque, pas la définition.",a
106,OIC-032-01-B,À quel(s) moment(s) l’examen clinique du nouveau-né inclut-il le score d’Apgar?,Cette question évalue la compréhension des moments clés de l’évaluation clinique du nouveau-né. Un piège courant est de confondre le score d’Apgar avec d’autres examens (ex. examen du 8e jour).,"À 1, 5 et 10 minutes",Correcte. Le score d’Apgar est standardisé à ces moments pour évaluer l’adaptation à la vie extra-utérine.,"À 3, 5 et 15 minutes","Incorrecte. Le score d’Apgar n’est pas évalué à 3 ou 15 minutes, ces temps sont associés à d’autres observations (ex. surveillance post-natale).","À 1, 3 et 5 minutes","Incorrecte. Le score d’Apgar ne comprend pas le moment à 3 minutes, qui est un point de confusion fréquent avec d’autres protocoles.","À 5, 10 et 15 minutes","Incorrecte. Le score d’Apgar ne se fait pas à 15 minutes, ce moment correspond à une évaluation plus tardive (ex. surveillance continue).",a
107,OIC-032-02-B,Quels sont les critères principaux utilisés pour évaluer la maturation d'un nouveau-né à terme?,Cette question évalue la compréhension des critères cliniques de maturation du nouveau-né. Un piège courant est de confondre les critères de l'âge gestationnel avec ceux de l'évaluation neurologique.,Tonus et réflexes archaïques,Correcte. Le tonus et les réflexes archaïques sont explicitement mentionnés comme critères de maturation dans le contenu.,Poids et taille,"Incorrecte. Bien que pertinents, le poids et la taille ne sont pas spécifiquement évoqués comme critères de maturation dans le texte.",Fréquence cardiaque et Apgar score,"Incorrecte. L'Apgar score évalue l'état global du nouveau-né, mais non spécifiquement la maturation neurologique mentionnée.",Température corporelle et saturation en oxygène,"Incorrecte. Ces paramètres sont des indicateurs de stabilité vitale, pas des critères de maturation neurologique.",a
108,OIC-032-03-B,Quelle est la prise en charge systématique du nouveau-né en salle de naissance?,Cette question évalue la compréhension des soins standard en salle de naissance. Un piège courant est de confondre les soins systématiques avec les soins contextuels.,Mise au sein au cours de la première heure et évaluation du score Apgar,Correcte. Ces actions sont des soins systématiques mentionnés explicitement dans le contenu.,Manœuvres de réanimation en cas de détresse respiratoire,"Incorrecte. Cela correspond à un soin contextuel, non systématique.",Désinfection oculaire par collyre antibiotique,"Incorrecte. Cela est réalisé en cas de risque d'infection, un soin contextuel.",Test à la seringue pour éliminer une atrésie de l’œsophage,"Incorrecte. Cela est effectué en cas de signes spécifiques, un soin contextuel.",a
109,OIC-032-06-A,Quelle est la durée recommandée par l'OMS pour un allaitement maternel exclusif?,Cette question évalue la compréhension des recommandations de l'OMS sur l'allaitement maternel. Un piège courant est de confondre cette durée avec celle de la diversification alimentaire.,6 mois,"Correcte. L'OMS recommande un allaitement maternel exclusif pendant 6 mois, comme indiqué dans le contenu éducatif.",4 mois,"Incorrecte. La diversification alimentaire commence entre 4 et 6 mois, mais l'allaitement exclusif est recommandé pendant 6 mois.",8 mois,"Incorrecte. L'OMS ne recommande pas un allaitement exclusif plus long que 6 mois, bien que l'allaitement complémentaire puisse s'ajouter après.",12 mois,"Incorrecte. La durée recommandée est de 6 mois pour l'allaitement exclusif, avec une continuation possible jusqu'à 2 ans ou plus.",a
110,OIC-037-02-A,Quelle proportion des femmes ayant recours à une IVG utilisait une méthode contraceptive?,La question évalue la compréhension de la statistique clé mentionnée dans le contenu. Elle met en évidence un piège courant : confondre la proportion des IVG avec la proportion générale de la population.,Deux tiers,Correcte. Le contenu indique explicitement que 2/3 des femmes ayant eu une IVG utilisaient une méthode contraceptive.,La majorité ne l'utilisait pas,"Incorrecte. Le contenu précise que 2/3 des IVG avaient une contraception, ce qui implique que 1/3 ne l'utilisaient pas, mais ne prouve pas que la majorité ne l'utilise pas.",Toutes les grossesses non désirées mènent à une IVG,Incorrecte. Le contenu souligne que la grossesse non désirée ne mène pas systématiquement à une IVG.,La majorité des grossesses non désirées sont dues à un échec de la méthode,"Incorrecte. Le contenu liste plusieurs causes (absence de contraception, changement de méthode, etc.), mais ne précise pas que le méthodologie est la principale cause.",a
111,OIC-037-04-A,Quelle tranche d'âge représente le plus grand nombre de femmes recourant à l'interruption volontaire de grossesse (IVG) en France?,Cette question évalue la compréhension de l'âge de la population la plus touchée par l'IVG. Un piège courant est de confondre la tranche 20-24 ans avec 25-29 ans.,20-24 ans,"Correcte. Le contenu indique explicitement que les femmes de 20-24 ans sont les plus concernées avec un taux de 27,9 IVG pour 1000 femmes.",25-29 ans,"Incorrecte. Bien que proche de la réponse correcte, le contenu précise que la tranche 20-24 ans est plus touchée que 25-29 ans.",15-19 ans,"Incorrecte. Le texte mentionne que le nombre d'IVG chez les mineures n'a pas augmenté depuis 2005, ce qui suggère une moindre prévalence.",30-34 ans,"Incorrecte. Aucune donnée n'indique que cette tranche d'âge est la plus touchée, contrairement aux données précises sur 20-24 ans.",a
112,OIC-037-06-A,Quelles sont les structures principales de prise en charge des IVG selon le contenu éducatif?,"Cette question évalue la compréhension des structures de prise en charge des IVG. Un piège courant est de confondre les professionnels impliqués (médecins, sage-femme) avec les lieux de réalisation (établissements de santé).",Établissements de santé et centres de planification familiale,Correcte. Le contenu indique explicitement ces deux structures comme lieux de réalisation des IVG.,Médecins généralistes et gynécologues,"Incorrecte. Les médecins sont des professionnels impliqués dans la consultation, mais non les structures principales de réalisation des IVG.",Sage-femmes et centres de santé,"Incorrecte. Les sage-femmes interviennent dans la consultation, mais les centres de santé ne sont pas mentionnés comme structures de réalisation des IVG.",En ville en libéral pour les IVG médicamenteuses,Incorrecte. Cette option décrit une modalité spécifique (IVG médicamenteuse) et non la structure principale de prise en charge.,a
113,OIC-037-07-A,Quelle est la séquence correcte des étapes de la prise en charge d'une interruption volontaire de grossesse (IVG)?,Cette question évalue la compréhension de l'algorithme du parcours des patientes. Le piège courant est de confondre l'ordre des consultations et des actions (ex. : réalisation de l'IVG avant la confirmation).,Consultation initiale → Consultation de confirmation → Réalisation de l'IVG → Consultation de contrôle,Correcte. Cette séquence respecte l'ordre des étapes décrit dans le contenu éducatif.,Consultation de confirmation → Consultation initiale → Réalisation de l'IVG → Consultation de contrôle,"Incorrecte. La consultation initiale précède la consultation de confirmation, conformément aux étapes décrites.",Consultation initiale → Réalisation de l'IVG → Consultation de confirmation → Consultation de contrôle,Incorrecte. La consultation de confirmation est obligatoire avant la décision de la technique d'IVG.,Consultation initiale → Réalisation de l'IVG → Consultation de contrôle → Consultation de confirmation,Incorrecte. La consultation de confirmation est nécessaire pour valider la demande d'IVG avant sa réalisation.,a
114,OIC-037-12-B,Quelle méthode contraceptive est recommandée pour prévenir la récidive d'interruptions volontaires de grossesse (IVG)?,Cette question évalue la compréhension des méthodes contraceptives efficaces pour prévenir les IVG répétées. Le piège courant est de confondre les méthodes à courte durée d'action avec celles à longue durée d'action.,Capotes,Incorrect. Les capotes sont inefficaces pour prévenir les IVG répétées car elles nécessitent une utilisation constante et ne sont pas adaptées à long terme.,Pilules combinées,Incorrect. Les pilules combinées nécessitent une prise quotidienne et sont moins efficaces que les méthodes à longue durée d'action pour prévenir les récidives.,Contraception d'urgence,"Incorrect. La contraception d'urgence est uniquement utilisée en cas d'échec d'une méthode contraceptive, pas pour une prévention à long terme.",Dispositif intra-utérin (DIU),"Correct. Les DIU sont des méthodes contraceptives réversibles à longue durée d'action, efficaces pour prévenir les IVG répétées, comme indiqué dans le contenu.",d
115,OIC-038-01-A,Quelle notion correspond à la probabilité de survenue d’une grossesse au cours d’un mois chez un couple n’utilisant pas de contraception?,"Cette question évalue la compréhension des distinctions entre fertilité, fécondité et fécondabilité. Le piège réside dans la confusion entre les termes qualitatifs et quantitatifs.",Fertilité,"Incorrect. La fertilité désigne la capacité à concevoir, non la probabilité de grossesse mesurée sur un cycle.",Fécondité,"Incorrect. La fécondité correspond à la réalité de l’accouchement d’un enfant, non à une probabilité mesurée sur un cycle.",Taux de fécondité,"Incorrect. Le taux de fécondité est un paramètre démographique, non une mesure individuelle de probabilité.",Fécondabilité,Correct. La fécondabilité définit précisément la probabilité de grossesse sur un cycle sans contraception.,d
116,OIC-038-03-B,Quel est le principal facteur prédictif de fertilité chez la femme selon le contenu?,La question évalue la compréhension du rôle principal de l'âge dans la fertilité féminine. Un piège courant est de confondre l'âge avec d'autres facteurs secondaires.,L'âge,Correcte. L'âge est explicitement mentionné comme le principal facteur prédictif de fertilité chez la femme.,L'obésité,"Incorrecte. L'obésité est un facteur influençant, mais non le principal prédictif de fertilité.",La consommation de tabac,"Incorrecte. Le tabac affecte la fertilité, mais est un facteur secondaire par rapport à l'âge.",Le mode de vie et l'environnement,"Incorrecte. Ces facteurs influencent la fertilité, mais ne sont pas le principal prédictif chez la femme.",a
117,OIC-038-08-B,Quelle est la condition correcte pour le recueil d'un spermogramme?,Cette question évalue la compréhension des conditions préalables à la réalisation d'un spermogramme. Un piège courant est de confondre les étapes de recueil et d'analyse.,dans un laboratoire spécialisé,"Incorrect. Le recueil est réalisé par le patient, pas dans un laboratoire spécialisé.",par masturbation après un délai d’abstinence de 2 à 7 jours,Correct. L'abstinence prolongée est essentielle pour une numération spermatozoïde fiable.,après une toilette intime avant le recueil,"Incorrect. Bien que nécessaire, la toilette intime est une étape secondaire par rapport à l'abstinence.",après vérification de la perte d’éjaculat,"Incorrect. Cette vérification intervient après le recueil, pas avant.",b
118,OIC-038-09-B,Quelle est la principale cause d'infertilité féminine selon les données présentées?,Cette question évalue la compréhension des pourcentages et des catégories principales des causes d'infertilité féminine. Le piège courant est de confondre les pourcentages des différentes catégories.,Troubles du cycle menstruel (ovulatoires),"Correcte. Les troubles ovulatoires représentent 40% des causes féminines, ce qui en fait la principale cause.",Etiologie tubo-péritonéale,"Incorrecte. Bien que représentant 30% des causes féminines, cela est moins fréquent que les troubles ovulatoires.",Endométriose,"Incorrecte. L'endométriose concerne 15% des cas, ce qui en fait une cause secondaire.",Pathologie utérine ou cervicale,Incorrecte. Ces pathologies représentent seulement 8% des causes féminines.,a
119,OIC-038-10-B,Quelle est la principale cause d'infertilité masculine selon le contenu?,Cette question évalue la compréhension des causes principales d'infertilité masculine. Le piège courant est de confondre les causes mixtes avec les causes principales.,Causes testiculaires (anomalies de production des spermatozoïdes),Correcte. Les causes testiculaires représentent 30% des cas et sont explicitement mentionnées comme principales dans le contenu.,Causes centrales (hypogonadisme hypogonadotrope),"Incorrecte. Bien que présentes, les causes centrales sont secondaires aux causes testiculaires dans la classification du contenu.",Causes excrétoires (obstruction des voies séminales),"Incorrecte. Les causes excrétoires sont décrites comme une catégorie distincte, moins fréquente que les causes testiculaires.",Causes mixtes (combinaison de facteurs),Incorrecte. Les causes mixtes sont mentionnées comme fréquentes mais ne constituent pas la principale catégorie d'origine.,a
120,OIC-039-01-A,Quelles sont les deux principales raisons pour lesquelles l'AMP est pratiquée selon le texte?,Cette question évalue la compréhension des objectifs principaux de l'AMP. Un piège courant est de confondre les aspects légaux (accès à tous les couples) avec les raisons médicales de la pratique.,Traiter l'infertilité d'un couple et éviter la transmission d'une maladie grave,Correcte. Ces deux raisons sont explicitement mentionnées dans le texte comme objectifs de l'AMP.,Traiter l'infertilité d'un couple et sélectionner le sexe de l'enfant,Incorrecte. La sélection du sexe n'est pas évoquée dans le contenu éducatif.,Préserver la fertilité des femmes et permettre l'accès aux single women,"Incorrecte. La préservation de la fertilité est une technique utilisée, mais l'accès aux single women est un aspect légal, pas un objectif principal.",Éviter la transmission d'une maladie grave et permettre l'accès aux couples homosexuels,"Incorrecte. L'accès aux couples homosexuels est une conséquence légale, pas une raison médicale de pratiquer l'AMP.",a
121,OIC-039-02-A,Quelle est l'innovation législative liée à la préservation de la fertilité mentionnée dans le texte?,Cette question évalue la compréhension de l'évolution législative sur la préservation de la fertilité. Le piège courant est de confondre la loi de 2021 avec les indications médicales traditionnelles.,La congélation de gamètes sans indication médicale est autorisée,"Correcte. La loi de 2021 permet la congélation de gamètes sans justification médicale, conformément au texte.",La préservation de la fertilité est réservée aux patients cancéreux,"Incorrecte. Le texte précise que cette pratique s'applique à toute personne dont la fertilité risque d'être altérée, pas uniquement aux patients cancéreux.",La préservation de la fertilité ne concerne que les enfants,"Incorrecte. Le texte inclut des personnes de tous âges (enfant, adolescent, adulte).",La conservation des tissus germinaux est interdite,Incorrecte. Le texte mentionne explicitement la conservation des gamètes et des tissus germinaux comme pratiques validées.,a
122,OIC-039-03-A,Quelle technique d’AMP implique la fécondation des ovocytes en dehors du corps maternel?,Cette question évalue la compréhension des différences entre les techniques d’AMP. Le piège courant est de confondre l’insémination intra-utérine (IIU) et la fécondation in vitro (FIV).,Insémination intra-utérine (IIU),Incorrect. La IIU consiste à déposer des spermatozoïdes dans l’utérus sans fécondation in vitro.,Fécondation in vitro (FIV) ou microinjection (ICSI),"Correct. La FIV/ICSI implique une fécondation des ovocytes en laboratoire, distincte de l’utérus.",Utilisation de spermatozoïdes de donneur,"Incorrect. Le recours à un donneur est possible dans plusieurs techniques, mais ne définit pas la méthode de fécondation.",Congélation des embryons,"Incorrect. La congélation est une étape post-fécondation, non une technique de procréation elle-même.",b
123,OIC-039-07-A,Quelle est une indication des inséminations artificielles avec spermatozoïdes congelés de donneur (IAD)?,Cette question évalue la compréhension des indications spécifiques des IAD. Un piège courant est de confondre les indications des IAC (inséminations artificielles avec conjoint) et des IAD.,Infertilité cervicale avec anomalies du col de l'utérus,"Incorrect. Cette indication correspond aux IAC avec spermatozoïdes frais, non aux IAD.",Azoospermie obstructive ou non obstructive,Correct. C'est une indication clé des IAD avec spermatozoïdes congelés de donneur.,Trouble érectile chronique,Incorrect. Ce trouble sexuel est une indication des IAC avec spermatozoïdes frais.,Conservation préalable de spermatozoïdes après traitement gonadotoxique,"Incorrect. Cette indication correspond aux IAC avec spermatozoïdes congelés, non aux IAD.",b
124,OIC-039-08-A,Quelle est la principale indication de l'ICSI?,Cette question évalue la capacité à distinguer les indications spécifiques de l'ICSI par rapport à la FIV. Un piège courant est de confondre les indications de la FIV avec celles de l'ICSI.,Les anomalies spermatiques sévères,Correcte. L'ICSI est particulièrement indiquée pour les anomalies spermatiques sévères où les spermatozoïdes sont peu nombreux ou de mauvaise qualité.,L'infertilité tubaire,"Incorrecte. L'infertilité tubaire est une indication incontestée de la FIV, pas de l'ICSI.",L'endométriose,"Incorrecte. L'endométriose est une indication de la FIV, pas de l'ICSI.",Un échec de FIV,"Incorrecte. L'échec de FIV peut justifier l'ICSI, mais ce n'est pas une indication principale de l'ICSI.",a
125,OIC-039-09-A,Quelle est l'indication principale du don d'ovocytes ou de spermatozoïdes?,"La question évalue la capacité à identifier les causes principales du don de gamètes. Le piège réside dans la confusion entre les indications primaires (infertilité sévère, risque génétique) et les cas secondaires (échec d'AMP, risque viral).",Infertilité sévère et risque de transmettre une maladie génétique,Correcte. Ces deux éléments figurent en tête des indications principales du don de gamètes.,Risque de transmettre une maladie virale et échec d'AMP intraconjugale,"Incorrecte. Ces cas sont des indications secondaires ou contextuelles, non primaires.",Refus de l'AMP avec don de gamètes et couple de femmes,"Incorrecte. Cela concerne spécifiquement l'accueil d'embryons, non le don de gamètes.",Couple de femmes et échec d'AMP intraconjugale,"Incorrecte. Le couple de femmes est une situation contextuelle, pas une indication principale.",a
