,id,question,option_a,option_b,option_c,option_d,correct_option
751,OIC-162-27-A-,Quelles sont les manifestations d'une crise suicidaire?,"Symptômes non spécifiques du registre dépressif ou anxieux, consommation de substances psychoactives, prises de risque inconsidérées, retrait par rapport aux marques d’affection et au contact physique, un isolement.","Idées et comportements préoccupants plus spécifiques : sentiment de désespoir, souffrance psychique intense, réduction du sens des valeurs, cynisme, goût pour le morbide, recherche soudaine de moyens létaux.","Syndrome présuicidaire de Ringel : calme apparent avec attitude de retrait, diminution de la réactivité émotionnelle et affective, risque de passage à l'acte imminent.",Toutes les manifestations précédentes,d
752,OIC-162-31-B-,Quelle est la fréquence des épisodes dépressifs caractérisés chez le sujet âgé?,Fréquents,Très rares,Frequents,Ne peut pas être déterminé sans plus de précisions,a
753,OIC-162-34-B,Quels sont les signes qui devraient faire suspecter une maltraitance en cas de fracture chez un enfant?,Fracture avant l’âge de la marche,Contexte inexpliqué ou contexte flou,Retard à la présentation de l'enfant,Localisation métaphysaire ou en torsion,a
754,OIC-162-35-A,Quels examens d'imagerie sont indiqués en cas de fracture chez un enfant?,Radiographie simple,Tomodensitometrie,Échographie,IRM,a
755,OIC-162-36-B,Quels sont les signes de gravité d'une fracture supracondylienne?,"Lésions vasculaires, nerveuses et cutanées",Pouls palpables et coloration des extrémités,Testage sommaire des 3 principaux troncs nerveux au membre supérieur,"Ischémie incomplète, temporaire ou complète conduisant à un syndrome compartimental de l'avant-bras",a
756,OIC-162-36-B-,Une fracture du condyle latéral du coude chez l'enfant est le plus souvent une fracture épiphysaire de type III ou IV.,Vrai,Faux,"Non, c'est une fracture apparaissant sur les radiographies mais sans déplacement.","Oui, c'est une fracture avec déplacement notable.",a
757,OIC-162-37-B,Quels sont les 2 types principaux de fracture de cheville chez l'enfant?,Les décollements-épiphysaires type I ou II,Les décollements épiphysaires de type III ou IV,Les fractures complètes,Les fractures incomplètes,a
758,OIC-164-02-A,"Les médecins salariés d'établissements, services ou organismes privés engagent-ils leur responsabilité civile personnelle pour les dommages causés à un patient?","Oui, ils engagent leur responsabilité civile personnelle.","Non, ils ne sont pas responsables.",Seulement si leurs actes dépassent la mission qui leur a été confiée par leur employeur.,Ils engagent leur responsabilité civile professionnelle uniquement.,c
759,OIC-164-02-A-,Quels sont les cas de figure de la faute personnelle ou détachable du service qui engage la responsabilité civile personnelle de son auteur?,La faute personnelle ou détachable du service ne peut être engagée que par une faute commise en dehors du service.,La faute personnelle ou détachable du service est engagée lorsqu'elle a été commise dans le service mais s'en détache en raison de l'intention de nuire de son auteur.,La faute personnelle ou détachable du service ne peut être engagée que par une faute exceptionnellement grave commise dans le service.,La faute personnelle ou détachable du service n'existe pas.,b
760,OIC-164-03-A,Quelles sont les fautes disciplinaires en médecine?,Les fautes disciplinaires en médecine sont toutes les fautes commises dans le cadre de l’exercice professionnel de la médecine.,Les fautes disciplinaires en médecine ne concernent que les actes de la vie privée des médecins.,Les fautes disciplinaires en médecine sont uniquement liées à l’exercice professionnel et ne peuvent pas être liées à leur vie privée.,Les fautes disciplinaires en médecine sont celles qui portent atteinte à l’honneur ou à la moralité de la profession médicale.,d
761,OIC-164-03-A-,Quels sont les systèmes d'indemnisation pour lesquels la responsabilité peut être engagée à partir d'un autre fait générateur que la faute prouvée?,La responsabilité sans faute ne concerne que les dommages liés aux soins qui surviennent sans manquement aux règles professionnelles ou scientifiques.,"La responsabilité sans faute peut être engagée pour des systèmes d'indemnisation spécifiques, comme la survenue d'une infection nosocomiale.",La responsabilité sans faute ne concerne que les dommages liés aux soins qui surviennent sans manquement aux règles professionnelles ou scientifiques et uniquement dans le cadre d'une erreur médicale.,La responsabilité sans faute n'existe pas en droit français pour tous les systèmes d'indemnisation.,b
762,OIC-164-04-A,Quels droits du patient peuvent constituer une faute médicale?,Droit à la protection de la santé,Droit au respect de la dignité,Droit à l'accès aux soins sans discrimination,Droit au secret des informations,d
763,OIC-164-05-A-,Quand une infection est considérée comme nosocomiale?,Si elle apparaît avant 48 heures d'hospitalisation.,Si elle apparaît après 48 heures d'hospitalisation.,Si le patient était déjà infectieux à son admission dans l'établissement.,Si la transmission est due à des agents pathogènes résistant aux antibiotiques.,b
764,OIC-164-06-A,L'aléa thérapeutique est défini comme étant...,Un accident médical causant un dommage ayant un lien de causalité certain avec l'acte médical.,Une infection nosocomiale qui apparaît après une hospitalisation et était absente le jour de l'admission.,Une affection iatrogène causée par des soins délivrés au patient.,Un événement imprévu lié à une action de soins conforme et ne comportant pas d'erreur.,d
765,OIC-164-06-A-,Quels sont les principaux facteurs qui peuvent conduire à l’ouverture d’un contentieux à la suite d’un accident médical?,"Les facteurs peuvent être liés au patient, aux tâches à accomplir, à l'équipe, à l'environnement de travail, à l'organisation et au management, ainsi que au contexte institutionnel.",Le contexte institutionnel est le principal facteur qui peut conduire à l’ouverture d’un contentieux à la suite d’un accident médical.,Les facteurs peuvent être liés aux tâches à accomplir et au contexte institutionnel.,Seul le contexte institutionnel est un facteur qui peut conduire à l’ouverture d’un contentieux à la suite d’un accident médical.,a
766,OIC-164-07-A,Quels sont les facteurs humains collectifs qui peuvent favoriser une erreur médicale?,Mauvaise organisation de l'équipe,Conflits entre soignants,Manque de communication,L'attitude du patient,a
767,OIC-164-09-A,Quels sont les principaux dispositifs du travail en équipe pluridisciplinaire dans le milieu hospitalier?,Un protocole pluriprofessionnel,Les réunions de concertation pluridisciplinaire (RCP),La check-list au bloc opératoire ou pour les activités dites 'interventionnelles',La réunion de morbi-mortalité (RMM),b
768,OIC-164-09-A-,Quel est le rôle du parcours de soins ?,Le parcours de soins sert à évaluer cliniquement le patient.,Le parcours de soins assure un suivi médical des patients.,Le parcours de soins organise et coordonne les compétences professionnelles pour traiter efficacement les patients.,Le parcours de soins est une stratégie thérapeutique pour les patients.,c
769,OIC-164-10-A,Quels sont les éléments d'un protocole pluriprofessionnel en soins ?,Aide-mémoire pour la prise de décisions.,Checklist pour s'assurer de ne rien oublier.,Aide à la prescription pour les différents professionnels de santé.,Tout les trois.,d
770,OIC-164-10-A-,Les réunions de concertation pluridisciplinaire  (RCP) sont des réunions collégiales qui regroupent au moins trois médecins de spécialités différentes pour prendre une décision sur la meilleure prise en charge d'un patient et en fonction de l'état de la science du moment.,Vrai,Faux,"Non, elles ne sont pas uniquement des réunions collégiales, elles peuvent être organisées avec plus ou moins de médecins selon les besoins et l'organisation.",Elles permettent de valider l'obligation de développement professionnel continu (DPC).,a
771,OIC-164-11-A-,Les RMM ont pour but :,Valider l'obligation de développement professionnel continu.,"Mettre en œuvre des actions de prévention, de récupération ou d'atténuation.",Analyser les pratiques professionnelles.,Apprendre collectivement de ses erreurs.,b
772,OIC-176-01-A,"Le Samu-Centre 15 assure une écoute médicale permanente, 24 heures sur 24 et 7 jours sur 7, et détermine la réponse la plus adaptée à l'appel d'urgence dans le délai le plus rapide.",Assure une écoute médicale permanente,Détecte et déclenche la réponse la plus adaptée,Organise le transport du patient,Accueille le patient en établissement de soins,a
773,OIC-176-02-A-,Le fait que certains soignants renoncent à prendre en charge certaines patients jugés plus difficiles à soigner est une forme de discrimination dans le système de santé.,"C'est faux, c'est une stratégie rationnelle pour optimiser l'offre de soin.","C'est vrai, cela montre que les soignants sont discriminatoires envers certains patients.","C'est faux, il s'agit d'une discrimination institutionnelle et non pas individuelle.","C'est vrai, c'est une forme de discrimination directe basée sur l'évaluation subjective des patients.",d
774,OIC-176-03-A,L'éthique en santé s'applique-t-elle uniquement aux professionnels de la santé?,"Non, elle concerne tous les acteurs de la santé.","Oui, elle est réservée aux médecins et infirmiers.",Seulement pour les patients dans certaines situations.,Elle ne s'applique qu'aux soins palliatifs.,a
775,OIC-176-03-A-,Quel est le champ de la bioéthique ?,Les questions soulevées par les progrès médicaux sur la définition et le devenir de notre humanité.,Le domaine médical.,La mondialisation des questions éthiques associées au développement de la biomédecine occidentale.,Les enjeux sociétaux dans les pratiques médicales.,a
776,OIC-176-04-A,Quand le mot 'déontologie' apparaît-il pour la première fois en langue française?,Le mot 'déontologie' apparaît pour la première fois en langue française en 1825 dans la traduction de l'ouvrage du philosophe utilitariste anglais Jeremy Bentham intitulée ''l'Essai sur la nomenclature et la classification des principales branches d'Art et Science''.,Le mot 'déontologie' apparaît pour la première fois en langue française en 1825 dans la traduction de l'ouvrage du philosophe utilitariste anglais Jeremy Bentham intitulée ''l'Essai sur la nomenclature et la classification des principales branches d'Art et Science''.,Le mot 'déontologie' apparaît pour la première fois en langue française en 1825 dans la traduction de l'ouvrage du philosophe utilitariste anglais Jeremy Bentham intitulée ''l'Essai sur la nomenclature et la classification des principales branches d'Art et Science''.,Le mot 'déontologie' apparaît pour la première fois en langue française en 1825 dans la traduction de l'ouvrage du philosophe utilitariste anglais Jeremy Bentham intitulée ''l'Essai sur la nomenclature et la classification des principales branches d'Art et Science''.,a
777,OIC-176-04-A-,Quel est le lien entre le principe de non-malfaisance et le risque de nuire à un patient?,Le principe de non-malfaisance s'oppose au risque de nuire à un patient.,Le principe de non-malfaisance est indépendant du risque de nuire à un patient.,Le principe de non-malfaisance ne prend en compte que le risque de nuire à un patient.,Le principe de non-malfaisance n'est pas lié au risque de nuire à un patient.,a
778,OIC-176-06-B,Un médecin peut-il refuser de pratiquer un acte médical pour des raisons personnelles ou professionnelles?,"Oui, il peut le faire.","Non, il doit effectuer tous les actes médicaux demandés par le patient.",Seulement dans certaines conditions strictement définies par la loi.,Toujours et sans exception.,C
779,OIC-176-06-B-,Quel est le rôle de la personne de confiance dans l'information et le recueil du consentement ?,La personne de confiance aide le patient à prendre des décisions en matière de santé.,La personne de confiance n'a pas de rôle dans les démarches administratives du patient.,La personne de confiance est chargée de garder le secret médical du patient.,"La personne de confiance accompagne le patient dans ses démarches administratives et médicales, mais ne peut pas participer aux décisions médicales.",a
780,OIC-176-07-A,Quelle dimension publique et politique a le care?,Le care ne concerne que les relations intimes entre deux personnes.,Le care est une attitude éthique dans la relation médecin-malade.,Le care s'inscrit dans une tradition de prise en charge d'individus rendus vulnérables par la maladie.,Le care ne concerne que les soins et le souci des enfants et des parents âgés.,c
781,OIC-176-09-A-,Quel est le nombre minimum de médecins nécessaires pour procéder à une interruption médicale de grossesse ?,Deux médecins,Trois médecins,Cinq médecins,Sept médecins,a
782,OIC-176-10-B,Quel est le rôle des centres de diagnostic prénatal dans la prise en charge des femmes enceintes?,Les centres de diagnostic prénatal ne sont pas concernés par la prise en charge des femmes enceintes.,"Les centres de diagnostic prénatal n'ont qu'un rôle technique de dépistage, sans implication dans la décision d'interruption de grossesse.",Les centres de diagnostic prénatal sont chargés de l'accompagnement des femmes enceintes et de leur famille lors du processus de prise de décision concernant le diagnostic prénatal.,"Les centres de diagnostic prénatal assurent la prise en charge globale des femmes enceintes, y compris les aspects éthiques et juridiques de l'interruption volontaire de grossesse.",c
783,OIC-176-10-B-,Le DPI est-il autorisé en France ? ,"Oui, il est autorisé dans toutes les situations","Non, seulement pour éviter la transmission d'une maladie grave à l'enfant",Seulement dans le cas où un couple a déjà eu un enfant atteint d'une maladie génétique,"Oui, il est autorisé mais uniquement pour sélectionner des embryons de sexe masculin",B
784,OIC-176-11-A-,Quelles sont les lois qui régissent la fin de vie en France?,La loi Léonetti du 22 avril 2005 et la loi Claeys- Léonetti du 2 février 2016.,La loi Léonetti du 22 avril 2005 seulement.,La loi Claeys-Léonetti du 2 février 2016 uniquement.,Aucune loi spécifique n'existe sur la fin de vie en France.,A
785,OIC-176-13-A,Quel est le principe éthique qui préconise de ne pas causer de préjudice à la recherche?,Bienfaisance,Non-malfaisance,Autonomie,Justice,b
786,OIC-176-14-A,Quel est le principe de base pour le don d'organes en France ?,Le libre arbitre du donneur,La présomption de consentement du défunt,L'anonymat des donneurs et receveurs,Le secret professionnel,b
787,OIC-176-14-A-,Quelle est la définition légale de la mort avant prélèvement sur un défunt?,La mort avant prélèvement sur un défunt est définie par l'absence de ventilation spontanée en épreuve d’hypercapnie.,La mort avant prélèvement sur un défunt est définie par deux EEG sans activité décelable à 4H00 d’intervalle avec une durée d’enregistrement chacun d’au moins 30 minutes et/ou angiographie cérébrale montrant l’absence de circulation efficace.,La mort avant prélèvement sur un défunt est définie par la présence d’un arrêt cardio circulatoire irréversible au cours de la prise en charge en réanimation.,La mort avant prélèvement sur un défunt est définie par l'absence de conscience et d’activité motrice spontanée avec absence de réaction à la stimulation.,b
788,OIC-176-15-A-,Quel est le statut juridique des éléments et produits du corps humain?,Ils ne peuvent faire l'objet d'un commerce.,Ils ne peuvent être aliénés.,Ils sont considérés comme des sujets de droit.,Les trois options sont correctes,a
789,OIC-176-16-A,Quelles sont les conditions d'identification par empreintes génétiques en France?,"Dans le cadre de mesures d'investigation ou d'instruction diligentées lors d'une procédure judiciaire, à des fins médicales ou de recherche scientifique et aux fins d'établir, lorsqu'elle est inconnue, l'identité de personnes décédées.",Dans le cadre de mesures d'investigation ou d'instruction diligentées lors d'une procédure judiciaire uniquement.,Seulement dans les cas où il s'agit d'identifier des personnes décédées.,Aucune condition d'identification par empreintes génétiques n'existe en France.,a
790,OIC-176-16-A-,Les représentations de ce que serait un corps en bonne santé changent selon les époques.,Vrai,Faux,Incorrection possible,Correction nécessaire,a
791,OIC-176-17-A,Comment la maladie influence-t-elle l'expérience corporelle du patient?,La maladie modifie l'expérience du corps en modifiant le sentiment d'identité et en affectant les relations avec autrui.,"La maladie ne modifie que la perception physique du corps, sans impact sur l'identité ou les relations sociales.",La maladie n'a aucun impact sur l'expérience corporelle du patient.,"La maladie affecte uniquement le corps physique du patient, sans influence sur son identité ou ses relations avec autrui.",a
792,OIC-179-01-B,Quels sont les quatre principes de la protection sociale?,"La logique d'assurance sociale obligatoire, la logique d'assistance sociale, la logique de protection universelle et la logique de prévoyance individuelle ou collective.","Les prestations sociales, l'aide au logement, les minima sociaux et l'assurance maladie.","La solidarité entre les individus, lutter contre la pauvreté et l'exclusion sociale, le RSA et l'AAH.",Les prestations sociales financées par des cotisations sociales prélevées sur les revenus et réservées à ceux qui cotisent ou à leurs ayants droit.,a
793,OIC-179-02-B,Quelle est l'évolution des prestations vieillesse et santé en 2020 par rapport à 2019 ?,"+3,5%","+6,8%",+10%,"+13,5%",b
794,OIC-179-02-B-,Quelle est la part des cotisations sociales dans les ressources de la protection sociale ?,Plus de 80%,Entre 60% et 80%,Moins de 60%,Autre,b
795,OIC-179-04-B,Quel est le rôle du Comité d’alerte sur l’évolution des dépenses d’assurance maladie ?,Il alerte les caisses nationales d’assurance maladie en cas d’augmentation des dépenses.,Il n’a pas de rôle dans la gestion des dépenses d’assurance maladie.,Il évalue l’impact des dépenses sur le budget de l’État.,Il fixe chaque année les objectifs nationaux des dépenses d’assurance maladie.,a
796,OIC-179-05-A-,Le pourcentage du ticket modérateur varie selon : la nature du risque ; l'acte ou le traitement ; le respect ou non du parcours de soins coordonnés.,La nature du risque.,L'acte ou le traitement.,Le respect ou non du parcours de soins coordonnés.,Toutes les réponses précédentes.,d
797,OIC-179-06-A,Quel est le rôle du médecin traitant dans le parcours de soins coordonnés?,Le médecin traitant assure les soins régulièrement et oriente le patient dans le parcours de soins coordonnés.,Le médecin traitant ne peut être qu'un médecin hospitalier.,Le médecin traitant gère uniquement le dossier médical du patient.,Le médecin traitant n'a aucun rôle dans le parcours de soins coordonnés.,a
798,OIC-179-07-A,Quelles sont les prestations en nature de l’assurance maladie?,Indemnités journalières,Prise en charge des frais médicaux,Pension d'invalidité,Capital décès,b
799,OIC-179-07-A-,Quels sont les trois niveaux d'organisation de la recherche en santé en France ?,Les ministères de la santé et de la recherche.,"Les agences généralistes comme l’Agence Nationale de la Recherche ANR, ou spécifiques comme l’Institut National du Cancer INCa, par exemple.","Les organismes nationaux de recherche comme l'INSERM et le CNRS par exemple, les universités, les CHU, etc.","Les ministères de la santé et de la recherche, leurs intitulés exacts pouvant varier selon les gouvernements, pour définir les grandes orientations stratégiques, l’organisation et l’allocation des moyens macroscopiques; les programmation pour répartir les moyens; les opérateurs pour gérer les laboratoires et organiser les recherches.",d
800,OIC-179-10-B,Quelle est la principale méthode utilisée dans les études à visée descriptive ?,La méthode expérimentale.,La méthode observationnelle.,La méthode analytique.,La méthode diagnostique.,b
801,OIC-179-10-B-,Quelles sont les modalités d'échantillonnage possibles sans base de sondage ?,Recrutement consécutif,Méthode des quotas,Échantillon de convenance,Tirage au sort simple,a
802,OIC-183-01-B-,Quelle est la méthode utilisée pour calculer la variance ?,Somme des carrés des écarts à la moyenne,Racine carrée de la variance,Différence entre le troisième et premier quartile,Différence entre la valeur maximale et minimale,A
803,OIC-183-04-A-,De quelle population est constitué l'échantillon ? ,"Tous les habitants du village, à l'exception de ceux âgés de plus de 65 ans.","Les patients atteints d'une maladie rare, à l'exclusion des enfants scolarisés dans une école maternelle.",Seuls les adultes âgés de plus de 65 ans.,Les enfants scolarisés dans une école maternelle.,d
804,OIC-183-05-B,Quelle est la principale différence entre une étude de cohorte et une étude cas-témoins?,La durée du suivi des sujets,Le recrutement des sujets,Les informations recueillies,Autre,b
805,OIC-183-06-A,Quelle est la définition de la prévalence en santé publique?,La proportion du nombre de cas d’une maladie dans une population à un instant donné ou sur une période donnée.,Le pourcentage de personnes atteintes par une maladie au cours d'une année.,La probabilité qu'un événement survienne dans une population pendant une période donnée.,"Le nombre de nouveaux cas d'une maladie au cours d'une période donnée, rapporté à la somme des personnes-temps susceptibles de tomber malades.",a
806,OIC-183-06-A-,Quelle est la méthode utilisée pour standardiser les mesures de fréquence ? ,Pondération simple,Pondération statistique,Méthode des moyennes mobiles,Méthode des tronçons,b
807,OIC-183-07-B-,L'intervalle de confiance est une mesure statistique qui donne un écart-type sur les estimations d'un paramètre. Il s'agit d'une fourchette dans laquelle on a 95% de chances que le vrai paramètre se situe.,L'intervalle de confiance ne sert pas à estimer l'écart-type,L'intervalle de confiance est une estimation de l'écart-type,L'intervalle de confiance est la moyenne des écarts-types,L'intervalle de confiance est le quartile inférieur de l'écart-type,a
808,OIC-183-08-A-,"Pour les études descriptives, le nombre de sujets à inclure est déterminé par...",La précision souhaitée et la valeur estimée du paramètre.,Le niveau de confiance alpha de l'intervalle de confiance.,Les deux options précédentes.,Aucune des réponses précédentes.,c
809,OIC-186-03-B,Une association statistiquement significative entre deux variables signifie-t-elle nécessairement une causalité ?,"Oui, cela prouve que l'une dépend de l'autre.","Non, il faut encore vérifier la plausibilité biologique et les autres critères de Bradford Hill.","Peut-être, mais on ne peut pas en être certain sans preuves expérimentales.","Non, cela n'indique rien sur une relation causale.",b
810,OIC-186-04-B,Qu'est-ce qu'une revue prédatrice?,Une revue qui publie rapidement et gratuitement les articles des chercheurs.,Une revue dont le contenu est disponible en accès libre sur internet.,Une revue qui n'évalue pas la qualité scientifique des articles avant leur publication.,Toutes les réponses précédentes,c
811,OIC-186-05-B,Quel pourcentage des maladies rares sont d'origine génétique ?,50%,80%,90%,100%,b
812,OIC-186-05-B-,Quels sont les éléments structurants de l'organisation nationale des soins pour les maladies rares en France ?,"Centres de référence maladies rares, centres de compétence et filières de santé maladies rares",Centres de référence maladies rares seulement,Filières de santé maladies rares uniquement,Aucun élément structurant spécifique,a
813,OIC-186-07-A,Qu'est-ce que l'impasse diagnostique en médecine?,Le moment où le patient commence à chercher un traitement pour sa maladie.,Une situation où les médecins ne savent pas ce qui est responsable de la maladie du patient.,La période pendant laquelle les médecins essaient de trouver une cause plausible pour la maladie du patient.,Le moment où le diagnostic précis est posé.,b
814,OIC-186-07-A-,Quels sont les principaux dispositifs pour une prise en charge multidisciplinaire du patient?,Centres de référence et de compétence maladies rares,Filières de santé,Orphanet,Maladies rares Info Services,a
815,OIC-186-08-B,"Quels sont les éléments cliniques, biologiques et échographiques orientant vers le diagnostic d'une hémorragie du premier trimestre de grossesse ?","La présence de saignements, une masse latéro-utérine et un hématome décidual sur l'échographie.","La présence de saignements, une vacuité utérine sur l'échographie et un hématome décidual sur la biologie.","La présence de saignements, une grossesse extra-utérine sur l'échographie et un hématome décidual sur la biologie.","La présence de saignements, une grossesse intra-utérine non évolutive sur l'échographie et un hématome décidual sur la biologie.",a
816,OIC-186-10-B-,Conscients-ils que les pertes sont souvent sous-évaluées?,"Non, ils ne sont pas conscients.","Oui, ils le savent.","Peut-être, mais ils n'en ont pas conscience.",Ils ne peuvent en avoir conscience.,b
817,OIC-186-11-A,Quelles sont les modalités de prévention de l'HPP?,"La délivrance dirigée, systématique.",Une surveillance de la délivrance normale pendant 2 heures en salle de travail.,Une délivrance artificielle en cas de non-décollement placentaire 30 minutes après l'accouchement.,Vérification macroscopique du placenta et des membranes après la délivrance.,a
818,OIC-186-11-A-,Quelles sont les caractéristiques de l'HTA chronique?,L'HTA chronique se manifeste avant 20 SA ou persiste plus de 6 semaines après la fin de la grossesse.,L'HTA chronique est caractérisée par une PA systolique (PAS) ≥ à 140 mmHg et/ou une PA diastolique (PAD) ≥ à 90 mmHg à au moins deux reprises.,L'HTA chronique se manifeste pendant la grossesse sans être liée à la protéinurie.,L'HTA chronique est la même chose que l'HTA gravidique.,a
819,OIC-186-13-B-,Quelle est la gravité de la protéinurie dans cette grossesse?,Protéinurie modérée,Protéinurie sévère > 3g/24h,Protéinurie mineure,Protéinurie négligeable,b
820,OIC-186-16-A-,Quelle est la définition de fausse couche tardive ?,Accouchement avant 37 SA,Modification du col utérin avant 25 mm,Accouchement avant 22 SA,Toutes les réponses sont correctes,c
821,OIC-186-18-A-,Quelles mesures peuvent être prises pour prévenir la menace d’accouchement prématuré?,Supprimer les facteurs de risque,Effectuer un bilan morphologique de la cavité utérine et rechercher bactériologiquement et traiter une vaginose bactérienne,Réaliser un cerclage en cas d’antécédent d’accouchement prématuré,"Ne pas réaliser de cerclage préventif uniquement en raison d'antécédents isolés d'accouchement prématuré, conisation, malformation utérine ou grossesse gémellaire",a
822,OIC-186-19-A,Quelles sont les complications possibles d'une infection urinaire chez une femme enceinte ?,Hémothorax,Rupture prématurée des membranes,Infection ORL,Angine des nouveau-nés,B
823,OIC-186-19-A-,Quels sont les examens complémentaires à réaliser en cas de fièvre au cours de la grossesse?,Autres examens selon signes d’orientation,RCF et tocométrie,échographie obstétricale,toutes les options précédentes,d
824,OIC-187-01-A,La prise en charge d'une fièvre au cours de la grossesse comprend le traitement initial en cas de fièvre puis selon l'orientation spécifique. L'antibiothérapie préventive active sur Listeria est un exemple de traitement spécifique.,La prise en charge d'une fièvre au cours de la grossesse ne comprend pas le traitement initial en cas de fièvre puis selon l'orientation spécifique.,"La prise en charge d'une fièvre au cours de la grossesse comprend le traitement initial en cas de fièvre, mais ne prévoit pas de traitement spécifique.","La prise en charge d'une fièvre au cours de la grossesse comprend le traitement initial en cas de fièvre, mais l'antibiothérapie préventive active sur Listeria n'est pas considérée comme un traitement spécifique.","La prise en charge d'une fièvre au cours de la grossesse comprend le traitement initial en cas de fièvre et inclut l'antibiothérapie préventive active sur Listeria, mais uniquement en cas d'allergie à l'érythromycine.",c
825,OIC-187-01-A-,Quels sont les facteurs de risque pour un hématome rétroplacentaire ?,"Âge > 35 ans, HTA, tabac, primipara, pré-éclampsie, cocaïne.",Ancienneté de la grossesse > 40 semaines,Hémorragie génitale abondante et persistante,Anomalies du RCF sévères,a
826,OIC-187-02-B-,Toucher vaginal / speculum : modification cervicale / perte de liquide,Rechercher les etiologies mettant en jeu le pronostic vital (urgence extrême),Urgence extrême eeliminee,Prise de temperature,"Palpation abdominale, fosse lombaire",a
827,OIC-187-03-A,Quels examens paracliniques peuvent être utiles pour diagnostiquer une douleur abdominale aiguë chez une femme enceinte?,Analyse de sang,Radiographie pelvienne,TAC abdominal,Ultrasonographie obstétricale,d
828,OIC-187-04-A-,Quelles sont les principales étiologies microbiennes des infections materno-fœtales?,Bactéries,Parasites,Virus,Autres,a
829,OIC-187-06-A,La conduite à tenir en cas de sérologie positive maternelle est la suivante.,Dater la contamination maternelle.,Ne pas prendre en charge le patient.,Réaliser une PCR sur liquide amniotique.,Référer à un Centre Pluridisciplinaire de Diagnostic Prénatal.,d
830,OIC-187-09-A,"En cas d’éruption compatible avec une rougeole, il est indiqué de:","Mettre en place des mesures de prévention de la transmission: distanciation sociale, port du masque",Rechercher un contage,Confirmer biologiquement le diagnostic: RT-PCR salivaire et/ou recherche d’IgM spécifiques dans la salive/le sérum ,Si présence de signes de sévérité: hospitalisation (éviter maternité),a
831,OIC-187-09-A-,En cas d’infection maternelle la patiente doit être adressée à un centre de diagnostic prénatal pour discussion de la prise en charge (antiviral/ amniocentèse/ écho +/6 IRM).,L’usage du valaciclovir à posologie élevée pourrait permettre de diminuer le risque d’infection congénitale pour les infections du 1er trimestre de la grossesse lorsqu’il est introduit rapidement.,Un dépistage systématique par sérologie maternelle de cette infection pourtant fréquente en cours de grossesse n'est pour l’instant pas recommandé en France.,La réponse à ce sujet est 'b'.,La réponse à ce sujet est 'd'.,b
832,OIC-187-10-A,"La transmission verticale du VIH peut se produire au cours de trois stades: en pre- partum, en intra-partum et en post-partum.",True,False,Both A and B are correct,Neither A nor B is correct,a
833,OIC-187-11-B,Quels sont les facteurs influençant le risque de transmission verticale de l'hépatite B?,La charge virale maternelle et la réplication virale,Le mode d'accouchement et la charge virale maternelle,L'âge maternel et le mode d'accouchement,Les facteurs socio-économiques et le mode d'accouchement,a
834,OIC-187-11-B-,Quelle est la positivité de la recherche de l'Ag HBs ?,Être connue de ceux qui effectueront l'accouchement.,Faire rechercher des infections associées et des conduites addictives.,Faire orienter la patiente vers un hépatologue et/ou infectiologue pour juger de l'évolutivité de l'hépatite.,Faire rechercher l'infection dans l'entourage de la femme enceinte et proposer la vaccination à ceux qui sont négatifs.,d
835,OIC-187-14-A-,Comment se fait l'infection materno-fœtale liée au streptocoque B?,Par voie sanguine.,Par voie aérienne.,"Par voie vaginale, ascendante.",Par voie rectale.,c
836,OIC-187-16-A-,Quels sont les risques pour le fœtus et/ou le nouveau-né en cas de présence de l'antigène correspondant ?,Les risques sont inexistants.,Il n'y a pas de risque pour le fœtus mais un risque néonatal possible.,Le fœtus est exposé à une survenue d'anémie fœtale en cas d'incompatibilité sanguine fœto-maternelle.,Les risques sont inexistants pour le nouveau-né.,c
837,OIC-187-17-B-,Quelle est la prévention médicamenteuse de l'allo-immunisation anti-D?,Rhophylac®,Injection d'immunoglobulines spécifiques (anti-D),Prévention systématique à 28 SA,RAI négative de moins d'une semaine,b
838,OIC-188-01-A,Quels sont les principaux médicaments à risque pour la grossesse?,"Analogue de prostaglandine (PGE1): Misoprostol (Gymiso®, Misoone®)","Immunosuppresseur: Mycophénolate (Cellcept®, Myfortic®)","Anticancéreux: Méthotrexate (Ledertrexate®, Imeth®)","Antithyroïdien de synthèse: Carbimazole (Néo-Mercazole®), PTU (propylthio-uracile: Propylex®)",a
839,OIC-188-02-B,Quels sont les vaccins contre-indiqués théoriquement pendant la grossesse?,"Rougeole, oreillons et rubéole (ROR)",Varicelle,BCG,Rotavirus,a
840,OIC-188-04-A,Le syndrome d'alcoolisation fœtale peut entraîner des malformations faciales typiques.,Vrai,Faux,Peut être,"Non, pas du tout",a
841,OIC-188-05-A-,Quels sont les principaux effets de la cocaïne sur la grossesse?,"Complications maternelles : hypertension artérielle, vasoconstriction intense",Fausses couches spontanées,Prématurité,Retard de croissance intra-utérin,a
842,OIC-188-07-B-,Quelles sont les conséquences à long terme des conduites addictives pendant la grossesse?,Les conséquences à long terme des conduites addictives pendant la grossesse ne sont pas uniquement liées à l'environnement.,Les conséquences à long terme des conduites addictives pendant la grossesse ne sont pas spécifiquement liées à l'environnement.,Les conséquences à long terme des conduites addictives pendant la grossesse ne sont pas liées à l'environnement.,Les conséquences à long terme des conduites addictives pendant la grossesse ne sont pas liées à l'environnement.,a
