,id,question,option_a,option_b,option_c,option_d,correct_option
275,OIC-038-10-B-,Quels sont les repères de consommation d'alcool définis par Santé Publique France en 2017 ?,10 verres standards par semaine et 2 verres standards par jour,5 verres standards par semaine et 3 verres standards par jour,15 verres standards par semaine et 4 verres standards par jour,20 verres standards par semaine et 6 verres standards par jour,A
276,OIC-039-01-A-,Quel est le repère pour déterminer si une consommation d'alcool est considérée comme un mésusage ?,Une consommation de 3 verres standards en une occasion.,Un score supérieur ou égal à 4 chez l’homme et à 3 chez la femme au questionnaire AUDIT-C.,Une consommation de 5 verres standards par jour typique.,Une consommation de 10 verres standards en une semaine.,b
277,OIC-039-02-A-,Quels sont les signes d'une intoxication alcoolique aiguë à faible dose ?,Perte de conscience et hypotension artérielle,"Haleine caractéristique (œnolique), injection des conjonctives, jovialité ou tristesse, logorrhée, désinhibition, agressivité",Fevere et mydriase bilatérale,Hypoglycémie et acidocétose alcoolique,B
278,OIC-039-03-A,Quels sont les troubles psychiatriques associés au mésusage d'alcool ?,"Troubles anxieux, troubles dépressifs, schizophrénie et troubles bipolaires.",Schizophrénie et troubles bipolaires uniquement.,Troubles anxieux et troubles dépressifs uniquement.,Troubles bipolaires et addiction au tabac uniquement.,A
279,OIC-039-03-A-,Quel est le lien entre la précarité et la rechute d'une addiction à l'alcool ?,La précarité provoque la rechute.,La précarité favorise la rechute.,La précarité empêche la rechute.,Il n'y a pas de lien entre la précarité et la rechute.,b
280,OIC-039-04-A-,Quels sont les cancers associés à la consommation d'alcool ?,Cancer du poumon et cancer du colon,"Cancer des voies aérodigestives supérieures, carcinome hépatocellulaire et cancer colorectal",Cancer de la prostate et cancer de l'œsophage,Cancer du sein et cancer du cerveau,b
281,OIC-039-05-B-,Quel est l'objectif principal du repérage précoce et intervention brève (RPIB) dans le contexte de l'alcool ?,Identifier les personnes dépendantes à l'alcool,Repérer les consommateurs d'alcool qui sont dans un mésusage sans dépendance et les amener à réduire leur consommation,Fournir des informations sur les risques liés à la consommation d'alcool,Proposer des méthodes de réduction de la consommation d'alcool sans consentement du patient,b
282,OIC-039-06-A,Quels sont les objectifs généraux de la prise en charge addictologique ?,Seul arrêt complet des consommations,"Arrêt complet, retour à un usage à faible risque ou réduction des consommations",Retour à un usage à faible risque uniquement,Rien de tout cela,b
283,OIC-039-06-A-,Quel est l&#39;objectif principal de l&#39;entretien motivationnel dans le contexte de l&#39;addiction à l&#39;alcool ?,Identifier les causes profondes de la dépendance,Aider le patient à se motiver pour changer ses comportements addictifs,Diagnostiquer une dépendance médicamenteuse,Fournir des conseils sur les traitements disponibles,b
284,OIC-039-07-A,Quel est le type de prise en charge recommandée pour un patient dépendant qui souhaite arrêter sa consommation d’alcool ?,Sevrage hospitalier obligatoire,Sevrage ambulatoire préféré s’il n’y a pas de contre-indication,Gestion du sevrage alcoolique contrainte,Première consultation d'addictologie SD-292,b
285,OIC-039-09-A-,Quelle est la définition d'une amaurose fugace ?,"Une altération aiguë et transitoire de la vision, spontanément résolutive.",Une perte permanente de la vision dans un œil.,Un trouble de la vision d'apparition chronique.,Une cécité totale et permanente des deux yeux.,A
286,OIC-039-10-A-,Quel est le but d'un réflexe photomoteur direct et consensuel ?,Évaluer la vision binoculaire,Mesurer l'acuité visuelle,Diagnostiquer les problèmes de convergence des yeux,Évaluer le réflexe photomoteur direct et consensuel est utilisé pour détecter les anomalies de la vision binoculaire.,d
287,OIC-039-11-B,Quel examen complémentaire permet d'étudier la sensibilité à la lumière à l'intérieur du champ visuel ?,Champ visuel (périmétrie),Vision de couleurs,Angiographie du fond de l'œil,Explorations électrophysiologiques,A
288,OIC-039-11-B-,Quelle est la cause la plus fréquente des NOIA (neuropathie optique ischémique antérieure) par occlusion des artères ciliaires postérieures ou de leurs branches ?,La maladie de Horton,L'artériosclérose,Le diabète,Le tabagisme,B
289,OIC-039-13-B,Quel est le principal objectif du traitement d'une occlusion de la veine centrale de la rétine (OVCR) ?,Rétablir l'acuité visuelle,Prévenir ou traiter les complications telles que l'oedème maculaire et le glaucome néovasculaire,Diagnostiquer la cause de l'occlusion,Éviter une récidive d'emboles dans le territoire cérébral,b
290,OIC-039-13-B-,Quel est le principal facteur de risque pour développer une sclérose en plaques après un épisode isolé de neuropathie optique ?,L'âge du patient,La présence de lésions à l'imagerie par résonance magnétique (IRM) lors du premier examen,Le tabagisme,La synthèse intrathécale d'immunoglobulines,b
291,OIC-045-01-A,Quels sont les principaux symptômes d'une aura migraineuse visuelle ?,Une perte de vision soudaine dans un œil.,Des stimuli visuels tels qu'un scotome scintillant bilatéral et des flashs colorés.,Un mal de tête pulsatile sans aucun symptôme visuel.,Une vision brouillée dans les deux yeux.,b
292,OIC-045-02-B,Quelle est la caractéristique de l'œil présentée dans cette photographie ?,L'œil a une vision claire.,La papille est floue et en relief.,Il n'y a pas d'œdème papillaire.,L'œil est blessé.,b
293,OIC-045-03-A,Quels sont les signes cliniques évocateurs d'un décollement de rétine (DR) rhegmatogène ?,Les myodésopsies suivis de phosphènes correspondant à la survenue de la déchirure rétinienne.,"L'amputation du champ visuel périphérique, correspondant à la constitution du DR.",Une baisse d'acuité visuelle (œil blanc et non douloureux) lorsque le DR soulève la macula.,Tous les signes mentionnés ci-dessus sont des signes cliniques évocateurs d'un décollement de rétine (DR) rhegmatogène.,D
294,OIC-045-05-A,Quel est le type d'entropion causé par une rétraction des tissus conjonctivaux ?,Entropion sénile,Entropion cicatriciel,Entropion traumatique,Entropion congénital,b
295,OIC-045-05-A-,Quel est le signe caractéristique d'un ptosis ?,Le bord libre de la paupière supérieure recouvre complètement la cornée.,La paupière supérieure est positionnée trop basse par rapport au limbe scléro-cornéen supérieur.,L'excès de peau de la paupière recouvre l'axe visuel.,Le ptosis n'a aucun signe caractéristique.,b
296,OIC-045-06-B,Quel est le type de ptosis qui peut être causé par une atteinte du muscle releveur de la paupière supérieure ?,Neurogène,Myogène,Sénile,Traumatique,B
297,OIC-045-06-B-,Quel est le principal caractéristique d'un chalazion ?,Il s'agit d'une infection de la paupière.,"C'est un granulome inflammatoire développé sur une glande de Meibomius engorgée au sein du tarse, par occlusion de l’orifice de la glande au niveau de la partie postérieure du bord libre.",Il est causé par une allergie aux produits cosmétiques.,C'est un type d'abcès qui nécessite une intervention chirurgicale immédiate.,b
298,OIC-045-07-B,Quel est le type d'infection qui cause l'orgelet ?,Viral,Fongique,Bactérienne,Parasitaire,C
299,OIC-045-08-B-,Quels sont les signes de malignité d’une tumeur palpébrale ?,"Croissance rapide, hétérochromie, envahissement des tissus et perte de cils.","Perte de vision, douleur et rougeur.","Froidure, gonflement et démangeaison.",Tous les signes ci-dessus sont corrects.,a
300,OIC-045-09-A,Quel est le traitement de première intention pour un chalazion ?,Incision et curage de la glande de Meibomius sous anesthésie locale.,Application d'une pommade corticoïde locale associée à des soins de paupières.,Traitement chirurgical immédiat.,Injection de médicaments dans la glande de Meibomius.,b
301,OIC-045-09-A-,Quel est le traitement standard de l'orgelet ?,Collyre ou pommade antibiotique pendant 8 jours,Chirurgie immédiate pour enlever l'orgelet,Traitement par laser pour détruire l'orgelet,Injection de médicament pour réduire la taille de l'orgelet,A
302,OIC-045-10-A,Quel est l’effet sur les fibres motrices (III extrinsèque) d’une atteinte du nerf oculomoteur (III) ? ,Myosis,Ptosis et strabisme,Dilatation pupillaire,Troubles de l’accommodation,b
303,OIC-045-10-A-,Quelle est la caractéristique des voies lacrymales du nourrisson ?,Elles sont physiologiquement perforées à la naissance.,Elles se perforent dans les premiers jours de vie avec les premières larmes.,Elles sont toujours infectées.,Elles ne produisent pas de larmes.,b
304,OIC-045-11-B,Quelle est la définition d'une rachialgie ?,Douleurs ressenties dans la région abdominale.,Douleurs ressenties dans la région rachidienne.,Douleurs ressenties dans la région thoracique.,Douleurs ressenties dans la région cervicale.,b
305,OIC-045-11-B-,Quelle est la prévalence des cervicalgies dans la population ?,Entre 2 et 11%,Plus de 50%,Moins de 5%,Inconnue,A
306,OIC-045-13-A,Quels sont les facteurs associés à la lombalgie commune et cervicalgie commune ?,"Traumatismes ou microtraumatismes répétés, sédentarité, tabagisme","Obésité, troubles de la statique rachidienne, antécédents familiaux","Prévention des risques professionnels, identifier les conséquences d'une pathologie/situation sur le maintien d'un emploi, déformation rachidienne",Tous les facteurs mentionnés précèdent,d
307,OIC-045-14-A-,Quels sont les facteurs favorisants d’une évolution vers la chronicité d’une rachialgie ?,"Problèmes émotionnels : anxiété, dépression, isolement",Absence de mesures facilitant le retour ou le maintien à l’emploi,Critères du système de compensation,Incitatifs financiers,A
308,OIC-045-16-B,Quelles sont les causes de la rachialgie complexe ?,"Seulement physiques, uniquement psychologiques","Sociales, psychologiques et physiques globales","Rachidiennes, sociales et psychologiques",Uniquement rachidiennes,b
309,OIC-045-16-B-,Quels sont les grands principes de prise en charge d’un sujet souffrant d’une rachialgie aiguë ou chronique ? ,"Rester au lit, arrêter le travail et prendre des médicaments","Rassurer le patient, l’éduquer thérapeutiquement et le maintenir physiquement actif",Prescrire un traitement médicamenteux et une kinésithérapie,Faire appel à un spécialiste pour une intervention chirurgicale,b
310,OIC-045-17-A,Quel est le traitement recommandé pour une poussée aigüe de lombalgie ?,Repos au lit ordonné et arrêt de travail prolongé,"Rassurer, éduquer thérapeutique, rester physiquement actif et arrêt de travail non systématique",Prescrire des antalgiques de palier 3 et une ceinture lombaire,Kinésithérapie et myorelaxants,b
311,OIC-045-17-A-,Quelles sont les causes extra-rachidiennes des lombalgies ? ,"Pathologie vasculaire, pathologie des voies urinaires, pathologie digestive","Pathologie gynécologique, adénopathies ou fibrose rétropéritonéales","Tumeurs abdomino-pelviennes, lithiase, hydronéphrose","Pancréatite chronique, endométriose, anévrisme de l'aorte abdominale",A
312,OIC-045-18-A-,Quelle est la principale caractéristique de la douleur dans le cas d'une coccygodynie ?,La douleur se localise à l'abdomen.,La douleur est irradiée vers les jambes.,La douleur est localisée à l'aire coccygienne sans irradiation significative.,La douleur est exacerbée par la marche.,c
313,OIC-045-19-B-,Quelle est la principale caractéristique de la migraine ?,Pathologie neurologique,Pathologie neurovasculaire,Pathologie infectieuse,Pathologie musculaire,b
314,OIC-045-20-A,Quels sont les critères diagnostiques utilisés pour le diagnostic des céphalées primaires ?,Les critères de l'ICHD (International Classification of Headache Disorders),Les symptômes migraineux et trigémino-autonomiques,L'examen clinique normal dans les céphalées primaires,La durée des crises sans traitement,A
315,OIC-047-02-B,Quelle est la cause la plus fréquente des douleurs buccales ?,Algie d'origine sinusienne,Algie d'origine buccale non dentaire,Algies d'origine dentaire,Algies de cause salivaire,c
316,OIC-047-03-A,Quels sont les examens complémentaires de première intention devant une douleur de la face ?,Un seul examen ORL complet (otoscopie et fibroscopie),"Tous les examens mentionnés dans le texte : panoramique dentaire, TDM du massif facial et des sinus, biopsie de la muqueuse buccale",Un seul TDM du massif facial et des sinus (sans et avec injection),"L'interrogatoire et l'examen clinique complet de la face, des oreilles et de la cavité buccale",d
317,OIC-047-03-A-,Quels sont les facteurs favorisants éventuels d'une migraine ?,"Changement climatique, modification des repas et de l'hydratation, changement hormonale","Effort physique intense, stress, émotions négatives","Alcool, inhibiteurs de la phosphodiestérase, café",Tous les facteurs ci-dessus sont des déclencheurs potentiels d'une migraine.,d
318,OIC-047-04-A,Quels sont les traitements de crise qui confèrent le plus haut risque de CAM ?,Les triptans et les ergotamine,Les opiacés et les antalgiques combinés,Les AINS et la paracétamol,L'aspirine et l'ibuprofène,b
319,OIC-047-04-A-,Quel est le traitement de crise pour les crises légères de migraine en initiation ? ,Paracétamol,AINS et triptan,Opiacés,Bétabloquants,A
320,OIC-047-05-B,Quels sont les traitements recommandés de la crise de migraine ?,AINS et triptans,Paracétamol et métoclopramide,Aspirine et anti-inflammatoires non stéroïdiens (AINS),"Molécules d’efficacité démontrée : traitements non spécifiques (paracétamol, aspirine, AINS) et traitements spécifiques (triptans)",d
321,OIC-047-07-A-,Quelle est la cause de 10 à 25% des céphalées brutales ?,Hémorragie sous-arachnoïdienne (HSA) ou hémorragie méningée,Syndrome de vasoconstriction cérébrale réversible (SVCR),Hémorragie intracérébrale,Dissection des artères cervicales,A
322,OIC-047-08-B,Quelle est la caractéristique principale d'une céphalée chronique épisodique ?,Elle se produit chaque jour pendant plusieurs mois.,Elle se produit moins de 15 jours par mois.,Elle ne se produit que quelques fois dans la vie.,Elle est toujours accompagnée d'une migraine.,b
323,OIC-047-09-A,Quelle est la bonne indication pour pratiquer une ponction lombaire (PL) devant une suspicion de méningite infectieuse ? ,La PL doit être réalisée après imagerie cérébrale et bilan biologique préalables,"La PL doit être réalisée dans l'heure qui suit l'admission du patient aux urgences, sans imagerie cérébrale ni bilan biologique préalable",La PL n'est pas nécessaire si les signes évoquent un processus expansif ou d'engagement cérébral,La PL doit être réalisée après avoir mis en route la dexaméthasone et l'antibiothérapie,b
324,OIC-047-09-A-,Quel est le traitement recommandé pour une suspicion de céphalée secondaire ?,Paracétamol 1g et néfopam 20 mg par voie orale.,Aspirine 1000mg et sédatifs.,Traitement étiologique dépendant de la cause identifiée.,"Réhydratation IV si nécessaire, puis traitement antalgique par voie orale.",c
325,OIC-047-10-A,Quelle est la bonne réponse pour l'imagerie devant une céphalée aiguë brutale ?,"Toute céphalée brutale doit être explorée par un scanner cérébral sans injection à la recherche d'une HSA, chaque fois que possible avec un angioscanner cérébral d’emblée.",Toute céphalée brutale doit être explorée comme une HSA anévrysmale.,Toute céphalée brutale doit être explorée comme une HTIC.,Toute céphalée brutale doit être explorée comme une méningite.,A
326,OIC-047-10-A-,Quelle est la bonne façon de prendre en charge les céphalées primaires ? ,En consultation uniquement,Par des traitements de crise spécifiques à chaque type de céphalée primaire,Par un traitement de fond pour réduire le nombre de crises,Toutes les options sont correctes,d
327,OIC-047-11-B,Quel est le rôle principal du nerf facial en ce qui concerne les muscles faciaux ?,Il innervait les muscles du pharynx et du voile du palais.,"Il innervait tous les muscles peauciers de la face et du cou, ainsi que le muscle stapédien de l’oreille moyenne.",Il était responsable de la motricité des muscles masticateurs.,Il n'avait pas d'effet sur les muscles faciaux.,b
328,OIC-047-12-B-,Quel est l'objectif principal de la photographie ou de la vidéo d'une paralysie faciale centrale ?,Illustrer les symptômes de la paralysie faciale peripherique.,Montrer les effets d'un traitement inapproprié.,Documenter les manifestations cliniques d'une paralysie faciale centrale.,Présenter des informations sur l'anatomie du nerf facial.,c
329,OIC-047-13-A-,Quels sont les arguments qui facilitent le diagnostic de paralysie faciale a frigore ?,La paralysie est généralement asymétrique et se produit en fin d'après-midi.,"Le mode d'apparition, la sévérité et l'isolement de l'atteinte faciale sont des arguments favorables au diagnostic.",La paralysie est généralement bilatérale et se produit en début de matinée.,Les symptômes associés tels que les douleurs rétro-auriculaires sont absents dans ce cas.,b
330,OIC-047-14-A,Quel est le traitement recommandé pour une paralysie faciale a frigore ?,Corticothérapie orale pendant 7 à 10 jours,Protection oculaire et corticothérapie précoce,Traitement chirurgical immédiat,Attente de récupération spontanée,b
331,OIC-047-14-A-,Quelle est l'évolution la plus fréquente d'une paralysie faciale a frigore ?,Déficit sévère persistant avec déformation invalidante du visage.,"Récupération en moins de 2 mois, généralement.",Hémispasme facial post-paralytique entraînant une brève contracture des paupières et de la joue.,Mouvements syncinétiques résiduels.,b
332,OIC-047-15-B-,Quel est l&#39;examen de choix pour une paralysie faciale centrale ?,Scanner cérébral,IRM cérébrale,Tomodensitométrie,Électromyographie,b
333,OIC-047-16-A,Quel est l'aspect clé de la paralysie faciale unilatérale (PFP) ?,L'immobilité du territoire inférieur,L'assymétrie faciale à la mimique,La perte de sensibilité faciale,La paralysie des muscles faciaux,b
334,OIC-047-17-A,Quel est l'objectif principal de la vidéo sur le site du CEN ?,Illustrer les symptômes d'une paralysie faciale,Montrer comment diagnostiquer une tumeur parotidienne compliquée d'une PFP,Exposer l'importance de la prévention des maladies neurologiques,Présenter les différentes techniques de traitement de la paralysie faciale,b
335,OIC-047-17-A-,Quel est l'objectif principal de la visualisation de l'anatomie fonctionnelle du nerf facial ?,Identifier les causes de la paralysie faciale,"Comprendre l'innervation motrice, sensible et sécretoire du nerf facial",Décrire les symptômes de la paralysie faciale,Expliquer les traitements de la paralysie faciale,b
336,OIC-047-18-A,Quels sont les nerfs oculomoteurs qui naissent du tronc cérébral et cheminent dans les citernes sous-arachnoïdiennes ?,Les nerfs trochléaires (IV) et abducens (VI),"Le nerf oculomoteur (III), le nerf trochléaire (IV) et le nerf abducens (VI)",Le nerf optique (II) et le nerf maxillaire (V2),Les nerfs faciaux (VII) et les nerfs hypoglosses (XII),b
337,OIC-047-18-A-,Quelle est la caractéristique d'une diplopie binoculaire ?,Disparaît à l'occlusion de l'un ou de l'autre œil.,Persiste en revanche à l'occlusion de l'œil sain.,Est présente uniquement avec les lunettes.,Disparaît à l'occlusion de l'œil atteint.,A
338,OIC-047-19-B,Quel est le but principal du test de Hess-Lancaster ou test de Lancaster ?,Diagnostiquer la paralysie oculomotrice et déterminer les muscles paralysés.,Évaluer la vision binoculaire du patient.,Mesurer la pupille réactive à la lumière.,Analyser le mouvement de restitution des yeux.,A
339,OIC-047-19-B-,Quels sont les mouvements monoculaires ? ,Abduction et adduction,Convergence et divergence,Versions,Ductions,d
340,OIC-047-20-B,Quelle est la définition d'une tropie (ou strabisme) ?,Déviation des axes visuels.,Problème de vision lié à l'âge.,Trouble du système nerveux.,Maladie contagieuse.,A
341,OIC-047-20-B-,Quelle est la position compensatrice de la tête dans une paralysie complète du IV ?,"Tournée du côté sain, menton relevé.","Inclinée du côté sain, menton abaissé.","Tête droite, menton en avant.","Tournée du côté atteint, menton en arrière.",b
342,OIC-047-23-B,Quelle est la première étape à suivre dans le cas d'une diplopie récente ?,Une exploration neuroradiologique en urgence par angioscanner ou angio-IRM,Un examen neurologique et une imagerie cérébrale,Une artériographie cérébrale,Une recherche en urgence d'un anévrisme intracrânien,b
343,OIC-047-24-B-,Quels sont les principaux signes associés à rechercher en cas de diplopie récente ?,Seul l'examen neurologique est nécessaire.,"L'interrogatoire, l'inspection et les signes neurologiques associés doivent être pris en compte.",La recherche d'un diabète ou d'une hypertension artérielle suffit.,Seul un examen oculaire est nécessaire.,b
344,OIC-047-26-B-,Quels sont les principaux mouvements anormaux que l'on peut observer dans les cas vidéo typiques ?,"Les tremblements, les tics et les myoclonies.","Les spasmes, les dystonies et les ataxies.","Les convulsions, les épilepsies et les paralysies.","Les contractures, les rigidités et les hypotonia.",A
345,OIC-047-27-A,Quels sont les signes cliniques de la maladie de Huntington ?,"Mouvements anormaux, troubles cognitifs et psychiatriques.","Troubles du sommeil, douleurs musculaires et fatigue.","Problèmes d'audition, troubles de la vision et difficultés de concentration.","Toux chronique, rhume récurrent et maux de tête fréquents.",A
346,OIC-047-28-A,Quel est le terme habituellement réservé aux mouvements anormaux involontaires induits par la L-dopa dans la maladie de Parkinson ?,Dyskinésies de pic de dose (ou de milieu de dose) ou dyskinésies biphasiques (de début ou de fin de dose),"Dyskinésies aigues, tardives et akathisie",Mouvements anormaux involontaires induits par la L-dopa dans la maladie de Parkinson,Tous les mouvements anormaux involontaires,a
347,OIC-047-28-A-,Quels sont les principaux symptômes de la confusion mentale ?,"Troubles du sommeil, douleurs abdominales","Troubles attentionnels, altération de la vigilance","Faim, soif","Fatigue, perte d'appétit",b
348,OIC-047-29-B,Quel est le principal symptôme de la démence ?,Troubles du sommeil et insomnie,Altération durable d'une ou plusieurs fonctions cognitives et/ou comportementales,Perte d'autonomie progressive,Troubles de l'attention sévère,b
349,OIC-047-29-B-,Quelles sont les principales causes neurologiques de confusion mentale ?,"Méningites, tumeurs, traumatismes, AVEC, épilepsie",Infarctus cérébraux et sclérose en plaques,Maladie d'Alzheimer et maladie de Parkinson,Tumeurs et abcès cérébraux,A
350,OIC-047-30-B,Quels sont les principaux causes non neurologiques de confusion mentale ?,"Toxiques, métaboliques, infectieuses","Alcool, drogues, médicaments","Troubles hydro-électrolytiques, hypoglycémie, endocrinopathies","Insuffisances rénale, hépatique et cardiorespiratoire chroniques décompensées ou aigües",A
351,OIC-047-31-B,Quelle est la première étape dans le traitement d'un patient confus ?,Rechercher la cause de la confusion,Évaluer les constantes vitales et traiter immédiatement les troubles vitaux,Prescrire des médicaments psychotropes sans précautions,Hospitaliser le patient sans évaluation préalable,B
352,OIC-047-31-B-,Quelles sont les principales lésions de la maladie d'Alzheimer (MA) ?,"Perte des neurones, accumulation protéine amyloïde, accumulation protéine tau",Accumulation de peptide β-amyloïde et perte cellulaire,Accumulation anormale de protéine TAU et atrophie cérébrale,"Perte des neurones, accumulation de lipides et accumulation de protéines",A
353,OIC-047-32-A,Quelle est la phase de la maladie d'Alzheimer (MA) où l'autonomie est préservée pour la plupart des activités instrumentales de la vie quotidienne ?,Phase prodromale ou prédémentielle,Phase d'état ou de démence légère à modérée,Phase de démence sévère,Toutes les phases,A
354,OIC-047-32-A-,Quel est le symptôme qui conduit le plus fréquemment à évoquer le diagnostic de Maladie d'Alzheimer (MA) ?,Trouble de la consolidation en mémoire épisodique,Oubli à mesure,Problèmes de concentration,Perte de motricité,b
355,OIC-047-34-A,Quels sont les quatre grands ensembles de fonctions cognitives ?,"Attention, fonctions d'intégration perceptive, mémoire et fonctions exécutives","Mémoire épisodique, sémantique, procédurale et langage","Langage, perception, motricité et intelligence","Intelligence, langage, mémoire et perception",A
356,OIC-047-35-A,Quel est le caractéristique d'un hématome sous-dural chronique sur un scanner X cérébral ?,Il apparaît comme une zone hyperdense.,Il apparaît comme une zone hypodense.,Il n'a pas de signification spécifique.,Il est invisible sur le scanner X cérébral.,b
357,OIC-047-36-B,Quelle est l'une des caractéristiques de l'hydrocéphalie chronique de l'adulte ?,Dilatation du cervelet.,"Absence d'effet de masse, dilatation tétraventriculaire et suffusion de liquide dans le parenchyme périventriculaire.",Présence d'un obstacle à l'écoulement du LCR.,Hypodensité au scanner cérébral.,b
358,OIC-047-36-B-,Quelles sont les indications de la scintigraphie de perfusion dans les troubles neurocognitifs ?,Seulement pour les patients avec une maladie d'Alzheimer diagnostiquée,"Pour toutes les formes de diagnostic difficile, notamment les patients vus au stade débutant de TNC mineur, le profil clinique atypique et la démence à début précoce.",Seulement pour les patients avec une maladie d'Alzheimer diagnostiquée ou un profil clinique atypique,"Pour tous les patients avec des troubles neurocognitifs, quel que soit le stade de la maladie",b
359,OIC-047-37-B,Quels sont les éléments à prendre en compte lors d'un interrogatoire pour un trouble de la marche ?,"La date de début des troubles, leur mode d'installation et le type de la plainte principale.","La sévérité du trouble doit être évaluée dans la vie quotidienne : chutes ou « presque-chutes », leurs conséquences en termes de morbidité","La capacité des sujets à monter (force) ou descendre un escalier (équilibre), leur périmètre de marche, leur autonomie pour les activités",La liste complète des médicaments pris et les capacités cognitives du sujet,A
360,OIC-047-39-B,Quels sont les éléments utilisés pour diagnostiquer une boiterie ?,Examen clinique uniquement,Démarche diagnostique uniquement,Examen clinique et démarche diagnostique,Vidéo uniquement,c
361,OIC-047-40-A-,Quelle est l'origine d'une démarche dandinante ?,Un problème au niveau du système nerveux central.,Un déficit moteur des muscles des racines des membres inférieurs et de la ceinture pelvienne.,Une blessure aux jambes.,Un problème d'équilibre.,b
362,OIC-047-41-A,Quel est un symptôme du syndrome post-chute en position debout ?,La marche normale,L'élargissement du polygone de sustentation et la flexion des genoux,La rétropulsion au fauteuil,L'astasie-abasie,b
363,OIC-048-02-A-,Quelle est la définition d'une dermatose bulleuse auto-immune ?,Une maladie définie par la présence d'immunoglobulines déposées à la jonction dermo-épidermique ou à la surface des kératinocytes.,Une maladie causée par un virus qui affecte la peau et les muqueuses.,Une maladie caractérisée par des lésions cutanées le plus souvent bulleuses siégeant sur la peau ou les muqueuses.,Une maladie causée par un bactérie qui affecte la peau et les muqueuses.,A
364,OIC-048-03-A-,Quel est le principal critère de distinction entre les maladies bulleuses auto-immunes ?,Âge du patient,Présence d'un prurit intense,Type de bulle (sous-épidermique ou intra-épidermique),Localisation des lésions,c
365,OIC-048-04-A,Quel est l'intérêt de la biopsie cutanée dans le diagnostic d'une dermatose bulleuse ?,Pour confirmer le diagnostic de maladie bulleuse auto-immune,Pour exclure les causes non auto-immunes de la maladie bulleuse,Pour faire la distinction entre les dermatoses sous-épidermiques et intra-épidermiques,Toutes les options sont correctes,D
366,OIC-048-04-A-,Quelle est une cause possible de maladies bulleuses ?,Infection bactérienne,Exposition à un insecte,Exposition au froid ou à une source de chaleur,Tumeur cancéreuse,c
367,OIC-049-01-A,Quelle est la caractéristique principale d'une lésion bulleuse ?,Une éruption cutanée rouge et gonflée.,Une zone de peau saine avec une cicatrice.,Une vésicule remplie d'un liquide clair sur la surface de la peau.,Un nodule dur et rouge sur le corps.,c
368,OIC-049-01-A-,Quelle est la caractéristique principale de la pemphigoïde bulleuse ?,Elle se manifeste par des lésions cutanées et muqueuses internes.,Elle se caractérise par des bulles tendues à contenu clair ou hémorragique.,Elle est principalement associée aux infections bactériennes.,Elle ne présente pas de croûtes sur la peau.,b
369,OIC-049-02-A-,Quel est le handicap psychique ?,Un trouble psychiatrique entraînant une altération des capacités cognitives ou des biais cognitifs et perturbant les relations sociales ou les activités quotidiennes.,Une déficience intellectuelle présente dès la naissance.,Un trouble psychiatrique chronique nécessitant des soins médicaux.,Un handicap physique lié à une atteinte motrice.,a
370,OIC-049-03-B,Quel est l'objectif principal de la prise en charge du handicap psychique ?,Aider la personne à se rétablir,Fournir des soins médicaux,Proposer des activités thérapeutiques,Offrir un soutien financier,a
371,OIC-049-03-B-,Quelles sont les trois grandes méthodes permettant aux patients de développer des compétences pour limiter les conséquences des déficiences et limitations d’activité induites par son trouble psychique ?,"L'éducation thérapeutique, la remédiation cognitive et l'entraînement aux habilités sociales.","La psychothérapie cognitivo-comportementale, la méditation et le yoga.","Les thérapies familiales, les groupes de soutien et les séances d'éducation en ligne.","L'entraînement physique, l'alimentation équilibrée et le sommeil régulier.",A
372,OIC-049-04-B,Quel est l'objectif principal de la réhabilitation psychosociale ?,Fournir un soutien financier aux personnes handicapées.,Faciliter l'accès à une vie sociale et citoyenne pour les personnes handicapées.,Proposer des emplois en milieu protégé aux personnes handicapées.,Fournir un logement gratuit aux personnes handicapées.,b
373,OIC-049-04-B-,Quel est le but d'une mesure de protection juridique pour une personne handicapée ?,Protéger les biens de la personne,Aider la personne à réaliser les actes de sa vie civile,La représenter dans ses actes,L'empêcher d'avoir des responsabilités,b
374,OIC-049-05-B,Quelle est la définition de la ménopause selon l'OMS ?,Un arrêt permanent des menstruations résultant d'une perte de l'activité folliculaire ovarienne.,Une période d'aménorrhée consécutive de 12 mois sans cause physiologique ou pathologique évidente chez une femme de plus de 45 ans.,Un arrêt temporaire des menstruations résultant d'une perte de l'activité folliculaire ovarienne.,Une période d'aménorrhée consécutive de 6 mois sans cause physiologique ou pathologique évidente chez une femme de plus de 40 ans.,A
375,OIC-049-06-B,Quelle est la définition de l'insuffisance ovarienne prématurée (IOP) ? ,L'aménorrhée primaire ou secondaire avant 40 ans,L'augmentation des gonadotrophines hypophysaires avant 40 ans,La survenue d'une aménorrhée primaire ou secondaire de plus de 4 mois avant l'âge de 40 ans associée à une augmentation des gonadotrophines hypophysaires,L'augmentation des gonadotrophines hypophysaires après 50 ans,c
376,OIC-049-06-B-,Quels sont les critères pour poser un diagnostic de ménopause dans sa forme typique ?,"Une aménorrhée d'au moins 12 mois, survenant avant l'âge de 40 ans.","Une aménorrhée d'au moins 12 mois, survenant autour de l'âge de 50 ans et associée à des symptômes climatériques.",Un taux d'hormone FSH élevé et un taux d'estradiol bas.,"Une aménorrhée d'au moins 12 mois, survenant avant l'âge de 50 ans.",b
