,id,question,option_a,option_b,option_c,option_d,correct_option
420,OIC-045-01-A,Quelle est la caractéristique principale d'une aura migraineuse visuelle selon le texte ?,Une perte de vision permanente.,Des stimuli visuels transitoires précédant souvent une céphalée.,Une douleur oculaire intense et soudaine.,Une vision double persistante.,b
421,OIC-045-01-A-,"Selon le texte, quels sont les principaux types de diagnostics différentiels à considérer pour une aura migraineuse ?",Troubles neurologiques et oculaires,Troubles cardiovasculaires et endocriniens,Troubles psychiatriques et infectieux,Troubles métaboliques et auto-immuns,a
422,OIC-045-02-B,Quelle est la caractéristique principale de l'œdème papillaire visible sur la photographie ?,Bords nets et bien définis de la papille optique.,"Papille optique floue, en relief, avec des bords mal définis.",Présence d'hémorragies intra-rétiniennes.,Absence de vaisseaux sanguins à la surface de la papille.,b
423,OIC-045-02-B-,L'image illustre un champ visuel présentant une hémi-anopsie. Que signifie ce terme ?,Perte de la vision dans la moitié inférieure du champ visuel.,Perte de la vision dans la moitié latérale du champ visuel.,"Perte de la vision dans la moitié du champ visuel, du même côté pour les deux yeux.",Perte de la vision dans le quadrant temporel du champ visuel.,c
424,OIC-045-03-A,"Quels sont les signes cliniques typiques évoquant un décollement de rétine rhegmatogène, selon le texte ?",Douleur oculaire intense et rougeur.,"Myodésopsies suivies de phosphènes, puis amputation du champ visuel périphérique.",Vision floue centrale et diplopie.,Perte soudaine de la vision dans les deux yeux.,b
425,OIC-045-03-A-,Quel est le mécanisme principal du décollement de rétine rhegmatogène décrit dans le texte ?,Passage de liquide depuis la cavité vitréenne dans l'espace sous-rétinien à travers une déchirure rétinienne.,Accumulation de liquide sous la rétine due à une inflammation (uvéite).,"Traction exercée par des membranes sur la rétine, comme dans la rétinopathie diabétique.",Fuite de liquide depuis les vaisseaux choroïdiens à travers une rétine endommagée.,a
426,OIC-045-04-B,"Selon le texte, quelle est la manifestation initiale la plus fréquente d'une hémorragie intravitréenne minime ?",Baisse sévère de l'acuité visuelle,Perception lumineuse uniquement,Myodésopsies (impression de 'pluie de suie'),Hémorragie méningée,c
427,OIC-045-04-B-,Qu'est-ce qu'un ectropion ?,Une inversion de la paupière vers l'intérieur.,Un relâchement de la paupière vers l'extérieur.,Une inflammation de la paupière.,Une fermeture incomplète de la paupière.,b
428,OIC-045-05-A,Qu'est-ce qu'un entropion ?,Une inversion de la paupière vers l'extérieur.,"Une bascule de la paupière vers l'intérieur, vers la conjonctive.",Une inflammation de la conjonctive.,Une rétraction de la paupière.,b
429,OIC-045-05-A-,Qu'est-ce qui caractérise principalement le ptosis ?,Un excès de peau de la paupière supérieure.,Une position trop basse du bord libre de la paupière supérieure.,Une position trop haute du bord libre de la paupière supérieure.,Une inflammation de la paupière.,b
430,OIC-045-06-B,"Selon le texte, quelle est une cause possible d'un ptosis neurogène ?",Paralysie du nerf oculomoteur (III),Relâchement de l'aponévrose du releveur,Myasthénie,Rupture de l'aponévrose du releveur,a
431,OIC-045-06-B-,Qu'est-ce qu'un chalazion selon le texte fourni ?,Une infection bactérienne aiguë de la paupière.,Un granulome inflammatoire d'une glande de Meibomius.,Une inflammation de la conjonctive.,Une tumeur bénigne de la peau de la paupière.,b
432,OIC-045-07-B,"Qu'est-ce qu'un orgelet, selon le texte fourni ?",Une infection virale de la conjonctive.,Une inflammation chronique de la paupière.,Une infection bactérienne d'un follicule pilosébacé du cil.,Une réaction allergique au maquillage.,c
433,OIC-045-08-B,L'image représente un orgelet. Quel est le principal type de lésion représenté ?,Une inflammation de la conjonctive,Une infection des glandes sébacées de la paupière,Une tumeur bénigne de la paupière,Une réaction allergique de la paupière,b
434,OIC-045-08-B-,"Parmi les options suivantes, laquelle est considérée comme une tumeur maligne fréquente de la paupière ?",Papillome,Hidrocystome,Xanthélasma,Carcinome basocellulaire,d
435,OIC-045-10-A-,Quelle est la cause la plus fréquente du larmoiement persistant chez un nourrisson ?,Une imperforation des voies lacrymales.,Une infection oculaire sévère.,Une obstruction des canaux lacrymaux due à un bouchon.,Une allergie aux composants du lait maternel.,a
436,OIC-045-11-B,"Selon le texte, quelle est la définition correcte d'une dorsalgie ?",Douleur de la région lombaire.,Douleur de la région postérieure du rachis cervical.,Douleur ressentie en regard du rachis thoracique (T1 à T12).,Douleur située entre la charnière thoracolombaire et le pli fessier inférieur.,c
437,OIC-045-11-B-,"Selon le texte, quelle est la prévalence approximative des lombalgies communes dans la population générale ?",2 à 11%,5 à 10%,1/4 à 1/3,2/3,c
438,OIC-045-12-B,"Selon le texte, quelle information est essentielle lors de l'interrogatoire d'un patient présentant une rachialgie ?",La taille du patient.,L'efficacité des traitements antérieurs.,La couleur des yeux du patient.,Le nombre de frères et sœurs du patient.,b
439,OIC-045-12-B-,"Selon le texte, quels éléments suggèrent une origine discale de la rachialgie ?","Âge > 50 ans, lombalgie mécanique exacerbée à la station debout, douleurs référées aux fesses.","Âge 25-50 ans, facteur déclenchant (effort/traumatisme), syndrome discal (lombalgie médiane, mécanique, impulsive, exacerbée à l'hyperextension).","Âge > 50 ans, lombalgie mécanique exacerbée au piétinement, syndrome rachidien rare.","Âge < 25 ans, lombalgie unilatérale, absence de syndrome discal.",b
440,OIC-045-13-A-,"Selon le texte, quelle est la conduite à tenir face à une poussée aiguë de lombalgie en l'absence de drapeaux rouges ?",IRM du rachis lombaire immédiatement.,Radiographies du rachis lombaire immédiatement.,"Aucune imagerie avant la 7ème semaine, sauf drapeaux rouges.",IRM du rachis lombaire après 4 semaines si absence d'amélioration.,c
441,OIC-045-14-A,"Selon le texte, quels sont les signes d'alarme (drapeaux rouges) indiquant une possible rachialgie secondaire nécessitant des examens complémentaires ?",Douleur mécanique aggravée par l'activité physique.,Douleur présente au repos et durant la nuit.,Douleur améliorée par le repos.,Douleur uniquement ressentie en position debout.,b
442,OIC-045-14-A-,"Selon le texte, quels sont les 'drapeaux jaunes' indiquant un risque de passage à la chronicité d'une rachialgie ?",Facteurs liés à la politique de l'entreprise et au système de soins.,"Problèmes émotionnels, attitudes inappropriées, comportements douloureux, et problèmes liés au travail.",Durée de l'arrêt de travail supérieure à 2 ans.,Insécurité financière et manque de contact avec le milieu de travail.,b
443,OIC-045-15-A,"Selon le texte, quelles sont les principales catégories d'étiologies pour une rachialgie secondaire ?","Traumatique, infectieuse, tumorale, inflammatoire, ostéoporotique, viscérale.","Traumatique, dégénérative, psychologique, médicamenteuse.","Inflammatoire, dégénérative, tumorale, psychologique.","Traumatique, inflammatoire, dégénérative, viscérale.",a
444,OIC-045-15-A-,"Selon le texte, quelles sont les catégories principales d'étiologies de rachialgies secondaires présentées ?","Traumatismes, infections, inflammations.","Musculaires, nerveuses, vasculaires.","Osseuses/articulaires, neurologiques, référées.","Congénitales, dégénératives, métaboliques.",c
445,OIC-045-16-B-,"Selon le texte, quelle est la recommandation principale concernant l'activité physique lors d'une poussée aiguë de lombalgie ?",Repos au lit strict.,Arrêt de travail prolongé.,Rester physiquement actif en adaptant les activités.,Kinésithérapie intensive.,c
446,OIC-045-17-A,"Selon le texte, quelle est la recommandation principale concernant la prise en charge d'une poussée aiguë de lombalgie ?",Prescrire systématiquement un arrêt de travail prolongé.,Recommander le repos au lit ordonné.,"Rassurer le patient, l'éduquer thérapeutiquement et l'encourager à rester physiquement actif.",Prescrire systématiquement des myorelaxants et des corticoïdes.,c
447,OIC-045-17-A-,"Selon le texte, quelles sont les principales catégories de causes extra-rachidiennes de lombalgie ?",Pathologies musculo-squelettiques du dos,Pathologies d'origine abdomino-pelvienne,Traumatismes directs de la colonne vertébrale,Troubles neurologiques centraux,b
448,OIC-045-18-A,"Selon le texte, quels sont les éléments clés pour établir un diagnostic positif de sacralgie ?","Douleur sacrée reproduite à la palpation, gêne fonctionnelle, et recherche de drapeaux rouges.","Douleur irradiant vers le bas du dos, absence de gêne fonctionnelle, et radiographies systématiques.","Douleur uniquement localisée au coccyx, absence de signes inflammatoires, et IRM systématique.","Douleur irradiant vers les membres inférieurs, présence de fièvre, et scanner systématique.",a
449,OIC-045-18-A-,"Selon le texte, quel est le principal symptôme permettant de suspecter une coccygodynie ?",Douleur irradiant vers le bas du dos.,"Douleur localisée au niveau du coccyx, exacerbée en position assise.",Douleur anale associée à des troubles de la défécation.,Douleur sacro-iliaque aggravée par la marche.,b
450,OIC-045-19-B,"Selon le texte, quelle est la prévalence mondiale des céphalées primaires chez les adultes au cours des douze derniers mois ?",1 à 5%,50 à 75%,12%,1 à 2%,b
451,OIC-045-19-B-,"Selon le texte, quelle est la nature fondamentale de la migraine ?",Une pathologie purement vasculaire.,Une pathologie neurovasculaire liée à une hyperexcitabilité cérébrale.,Une pathologie exclusivement liée à des facteurs environnementaux.,Une pathologie dégénérative du système nerveux central.,b
452,OIC-045-20-A,"Selon le texte, quelle est la première étape cruciale dans le diagnostic d'une céphalée primaire?",Effectuer un examen clinique approfondi pour rechercher des anomalies.,Poser un diagnostic de céphalée primaire dès le premier épisode.,"Écarter la possibilité d'une céphalée secondaire, notamment en recherchant des drapeaux rouges.","Caractériser précisément la céphalée en termes de durée, fréquence, topographie et intensité.",c
453,OIC-045-20-A-,"Selon les critères diagnostiques de la migraine sans aura (MSA) définis dans le texte, quelle est la durée minimale requise pour une crise de céphalée?",4 heures,4-72 heures,30 minutes,15 jours par mois,b
454,OIC-045-21-B,"Selon le texte, quelle caractéristique est essentielle pour diagnostiquer l'Algie Vasculaire de la Face (AVF) ?","Douleur strictement unilatérale, orbitaire, et présence de signes dysautonomiques.","Douleur bilatérale, frontale, associée à des nausées et vomissements.","Douleur continue, quotidienne, associée à une photophobie intense.","Douleur temporale, associée à une congestion nasale et une transpiration faciale, mais sans caractère unilatéral strict.",a
455,OIC-045-21-B-,"Selon le texte, quelle caractéristique clinique est **typiquement** associée à la névralgie du trijumeau essentielle (classique) ?",Douleur continue et brûlante.,"Présence de déficits neurologiques objectifs (hypoesthésie, atteinte motrice).","Douleur fulgurante, très brève, déclenchée par une zone gâchette.",Prédominance de la douleur dans le territoire V1 (ophtalmique).,c
456,OIC-047-01-A,"Selon le texte, comment diagnostiquer une migraine chronique chez un patient présentant à la fois des migraines et des céphalées de tension avec une fréquence de céphalées supérieure à 15 jours par mois ?",Diagnostiquer une migraine chronique si le patient a au moins 8 jours par mois de céphalées de nature migraineuse.,"Diagnostiquer une migraine chronique si le patient a au moins 15 jours par mois de céphalées, indépendamment de leur nature.",Diagnostiquer une céphalée chronique si le patient a au moins 8 jours par mois de céphalées de tension.,"Diagnostiquer une céphalée chronique si le patient a au moins 15 jours par mois de céphalées, en privilégiant le diagnostic de céphalée de tension.",a
457,OIC-047-01-A-,"Selon le texte, quelles sont les principales catégories de causes de douleurs faciales ?","Primaires (migraine, AVF), secondaires (neurologiques, ORL, dentaires, etc.), et idiopathiques.",Uniquement les causes neurologiques comme la dissection carotidienne et l'hypertension intracrânienne.,"Principalement les causes dentaires et ORL, avec quelques causes neurologiques rares.","Uniquement les causes idiopathiques, car les autres sont trop rares pour être considérées comme principales.",a
458,OIC-047-02-B,"Selon le texte, quelle caractéristique clinique est typique des douleurs d'origine dentaire, spécifiquement en cas de pulpite aiguë ?",Douleur brève après stimulus froid.,"Douleur vive, irradiée, homolatérale, provoquée puis spontanée.",Douleur lancinante aggravée par le décubitus.,"Douleur diffuse de toute la cavité buccale, augmentée par l'absence de salive.",b
459,OIC-047-02-B-,"Selon le texte, quelle est la définition d'une céphalée de cause auriculaire ?","Une céphalée associée à une douleur auriculaire, liée à une pathologie de l'oreille.",Une douleur de l'oreille (otalgie) toujours liée à une pathologie de l'oreille externe ou moyenne.,"Une douleur projetée de l'oreille vers la tête, révélatrice d'un cancer ORL.",Une céphalée qui n'est jamais associée à une douleur auriculaire.,a
460,OIC-047-03-A,"Selon le texte, quel est le premier pas essentiel dans l'investigation d'une douleur faciale ?",Scanner du massif facial,Panoramique dentaire,Interrogatoire et examen clinique complet,Biopsie de la muqueuse buccale,c
461,OIC-047-03-A-,"Selon le texte, quels sont les déclencheurs communs d'une crise de migraine ?",Uniquement des facteurs externes comme les changements climatiques.,Uniquement des facteurs internes comme les changements hormonaux.,"Des facteurs intrinsèques ou extrinsèques, souvent liés à un changement (repas, sommeil, climat, hormones, émotions, stress, médicaments).",Uniquement des facteurs liés à l'alimentation et à l'hydratation.,c
462,OIC-047-04-A,"Selon le texte, quelle est la principale cause de la céphalée par abus médicamenteux (CAM) chez les patients migraineux ?",La surconsommation d'antalgiques est toujours la cause unique de la CAM.,La CAM est principalement causée par une mauvaise compréhension de la migraine par le patient.,La surconsommation d'opiacés et d'antalgiques combinés confère le plus haut risque de CAM.,"La CAM est principalement due à des facteurs génétiques et environnementaux, indépendamment de la médication.",c
463,OIC-047-04-A-,"Selon le texte, quel est le principal objectif du traitement de fond pour la migraine épisodique ?",Faire disparaître complètement les crises.,Réduire le nombre de jours de céphalée par mois de 50%.,Permettre une prise de médicaments illimitée.,Accélérer le soulagement des crises.,b
464,OIC-047-05-B,"Selon le texte, quel est le traitement de crise de la migraine recommandé après l'échec du paracétamol, en suivant une stratégie spécifique ?

a.  Prescrire un triptan et un AINS sur la même ordonnance, en fonction de la sévérité de la crise et des préférences du patient.
b.  Prescrire une association de paracétamol et de métoclopramide.
c.  Prescrire un opioidé pour soulager la douleur.
d.  Prescrire un antalgique combiné contenant de la caféine.",a,b,c,d,a
465,OIC-047-05-B-,"Selon le texte, quelle est la principale implication de la migraine avec aura concernant la prescription de contraception orale œstroprogestative ?",Elle est recommandée pour toutes les femmes atteintes de migraine avec aura.,Elle est contre-indiquée en raison du risque accru d'infarctus cérébral.,Elle est possible si la patiente ne présente aucun autre facteur de risque vasculaire.,Elle est autorisée uniquement pour les femmes de moins de 35 ans.,b
466,OIC-047-06-B,Quel est le principal objectif pédagogique de la ressource mentionnée concernant les vidéos d'interrogatoire sur le site du CEN ?,Illustrer les symptômes de la névralgie du trijumeau.,"Fournir des outils de diagnostic pour la migraine, l'algie vasculaire de la face et la névralgie du trijumeau.",Présenter les dernières avancées thérapeutiques pour les céphalées.,Décrire l'anatomie des nerfs impliqués dans les douleurs faciales.,b
467,OIC-047-07-A,"Selon le texte, quels sont les deux syndromes nécessitant une hospitalisation systématique en urgence ?",Syndrome méningé et céphalée brutale.,Syndrome d'hypertension intracrânienne et méningite.,Syndrome méningé et syndrome d'hypertension intracrânienne.,Céphalée brutale et syndrome d'hypertension intracrânienne.,c
468,OIC-047-08-B,"Selon le texte, quelle est la durée minimale pour qu'une céphalée soit classée comme chronique ?",1 mois,3 mois,6 mois,12 mois,b
469,OIC-047-08-B-,"Selon le texte, quelle caractéristique clinique est typique d'une céphalée due à une méningite infectieuse ?","Céphalée posturale orthostatique, soulagée en décubitus.","Céphalée en casque, intense, résistante aux antalgiques, avec raideur de la nuque.","Céphalée matinale, réveillant le patient, aggravée par la toux.","Céphalée progressive sur des semaines/mois, sans fièvre.",b
470,OIC-047-09-A,"Selon le texte, dans quelle situation une ponction lombaire (PL) est-elle impérativement réalisée en priorité, sans imagerie préalable, devant une céphalée aiguë ?",En cas de suspicion d'HTIC après une imagerie cérébrale non diagnostique.,"En cas de suspicion d'HSA, même si la céphalée a disparu et l'imagerie est normale.",En cas de suspicion de méningite infectieuse (céphalée sévère + fièvre).,En cas de céphalée aiguë sans diagnostic étiologique certain après l'imagerie.,c
471,OIC-047-09-A-,"Dans la prise en charge initiale d'une suspicion de céphalée secondaire aux urgences, quelle mesure est recommandée ?",Administration d'AINS pour réduire l'inflammation.,"Mise en position allongée, tête à 30°, obscurité si photophobie.",Administration de sédatifs pour masquer les troubles de la conscience.,Administration d'aspirine pour ses propriétés antalgiques.,b
472,OIC-047-10-A,"Selon le texte, quelle est l'exploration initiale recommandée en urgence pour une céphalée brutale, en plus d'un scanner cérébral sans injection ?",IRM cérébrale complète,Angioscanner cérébral,Ponction lombaire (PL),Artériographie cérébrale par voie fémorale,b
473,OIC-047-10-A-,Quel est le principal objectif des traitements de crise pour les céphalées primaires ?,Prévenir complètement les futures crises.,Soulager la douleur pendant une crise spécifique.,Traiter la cause sous-jacente de la céphalée.,Réduire la fréquence des crises à long terme.,b
474,OIC-047-11-B,Quelle est la fonction principale du nerf facial selon le texte ?,Innervation des muscles masticateurs.,Innervation de tous les muscles peauciers de la face et du cou.,Innervation des muscles de la langue.,Innervation des muscles du pharynx et du voile du palais.,b
475,OIC-047-11-B-,Quelle caractéristique clinique distingue principalement une paralysie faciale centrale d'une paralysie faciale périphérique ?,Atteinte équivalente du facial supérieur et inférieur.,Prédominance de l'atteinte sur le facial inférieur.,Absence de dissociation automatico-volontaire.,Présence de signes d'atteinte du nerf trijumeau.,b
476,OIC-047-12-B,Quel est le sujet principal abordé par le contenu éducatif fourni ?,Les causes de la paralysie faciale.,Les traitements de la paralysie faciale.,Une photographie/vidéo illustrant une paralysie faciale périphérique.,Les statistiques sur la paralysie faciale.,c
477,OIC-047-13-A,Quelle est la cause la plus fréquente de paralysie faciale périphérique (PFP) selon le texte fourni ?,Traumatisme crânien,Diabète,Paralysie faciale a frigore,Zona du ganglion géniculé (Ramsay-Hunt),c
478,OIC-047-13-A-,Quels sont les éléments clés suggérant une paralysie faciale à frigore ?,"Installation progressive sur plusieurs jours, atteinte d'autres nerfs crâniens, douleurs rétro-auriculaires.","Installation rapide après exposition au froid, atteinte faciale sévère et isolée, absence de symptômes associés typiques d'autres causes.","Installation lente, atteinte faciale partielle, présence d'hyperacousie.","Installation nocturne, atteinte faciale légère, douleurs rétro-auriculaires tardives.",b
479,OIC-047-14-A,"Quel est le traitement principal et urgent pour une paralysie faciale a frigore, selon le texte ?",Antibiotiques pour prévenir l'infection.,Corticothérapie orale précoce et protection oculaire.,Chirurgie immédiate pour réparer le nerf.,Repos facial strict et application de compresses chaudes.,b
480,OIC-047-14-A-,Quelle est l'évolution la plus fréquente d'une paralysie faciale a frigore ?,Une évolution défavorable avec séquelles sévères.,Une évolution favorable avec récupération complète.,Une évolution stable sans amélioration ni détérioration.,Une évolution vers un hémispasme facial post-paralytique.,b
481,OIC-047-15-B,Quel est le sujet principal abordé par le contenu éducatif référencé (OIC-101-09-B) ?,Les causes de la paralysie faciale.,Un exemple visuel (photo/vidéo) d'un hémispasme facial post-paralytique.,Les traitements de la paralysie faciale.,L'anatomie des nerfs crâniens impliqués dans les mouvements faciaux.,b
482,OIC-047-15-B-,"Quel est l'examen d'imagerie de choix pour une paralysie faciale centrale, en dehors d'un contexte neurovasculaire aigu ou de contre-indication ?",Scanner cérébral,IRM cérébrale sans et avec injection de gadolinium,Scanner cervical,IRM cervicale,b
483,OIC-047-16-A,Quel est l'aspect clinique principal illustré par l'iconographie d'une paralysie faciale périphérique (PFP) unilatérale ?,Asymétrie faciale à la mimique.,Difficulté à ouvrir l'œil.,Perte de sensibilité faciale.,Vision double.,a
484,OIC-047-16-A-,Quel est l'élément clinique clé illustré dans l'iconographie pour identifier une paralysie faciale périphérique (PFP) d'origine zostérienne (syndrome de Ramsay Hunt) ?,Présence de vésicules dans la conque auriculaire.,Paralysie complète de tous les muscles faciaux.,Douleur intense au niveau du front.,Perte de la sensibilité faciale.,a
485,OIC-047-17-A-,Quel est l'objectif principal de l'illustration de l'anatomie fonctionnelle du nerf facial mentionnée ?,Démontrer les causes de la paralysie faciale.,"Visualiser les différentes fonctions innervées par le nerf facial (motrice, sensitive, sécretoire).",Décrire les traitements médicaux pour la paralysie faciale.,Expliquer l'origine embryologique du nerf facial.,b
486,OIC-047-18-A,Où se trouve le noyau du nerf trochléaire (IV) ?,"Dans le mésencéphale, à hauteur des colliculus supérieurs.",Dans le plancher du 4ème ventricule à hauteur du pont.,"Dans le mésencéphale, à hauteur des colliculus inférieurs.",Dans le bulbe rachidien.,c
487,OIC-047-18-A-,Quelle est la caractéristique principale qui distingue une diplopie binoculaire d'une diplopie monoculaire ?,La diplopie binoculaire persiste à l'occlusion de l'œil atteint.,La diplopie binoculaire disparaît à l'occlusion de l'un ou l'autre œil.,La diplopie monoculaire disparaît à l'occlusion de l'un ou l'autre œil.,La diplopie monoculaire persiste lorsque les deux yeux sont ouverts.,b
488,OIC-047-19-B,Lequel des tests suivants permet de détecter un déséquilibre oculomoteur en demandant au patient de fixer un point lumineux blanc avec un œil tout en plaçant un verre rouge devant l'autre œil ?,Cover test,Reflet cornéen,Examen au verre rouge,Test de Hess-Lancaster,c
489,OIC-047-19-B-,Quels sont les mouvements oculaires monoculaires décrits dans le texte ?,Abduction et convergence,Adduction et divergence,Abduction et adduction,Convergence et divergence,c
490,OIC-047-20-B,Quelle est la définition d'une tropie (strabisme) selon le texte fourni ?,Une condition affectant la netteté de la vision.,Une déviation des axes visuels.,Une difficulté à accommoder l'œil.,Une inflammation de la cornée.,b
491,OIC-047-20-B-,Quelle est la position compensatrice de la tête typiquement observée dans une paralysie complète du nerf oculomoteur (III)?,"Inclinée du côté atteint, menton relevé.",Tournée du côté atteint.,"Inclinée du côté sain, menton abaissé.",Tournée du côté sain.,c
492,OIC-047-21-A,Quelle est la principale manifestation clinique illustrée par la photographie/vidéo d'une paralysie du VI ?,Incapacité à adduire l'œil.,Incapacité à abduire l'œil.,Diplopie verticale.,Nystagmus horizontal.,b
493,OIC-047-22-A,"Selon le texte, quelle est la particularité de la paralysie du nerf VI (abducens) en cas d'hypertonie intracrânienne ?",Elle indique une lésion spécifique des noyaux oculomoteurs.,Elle a une forte valeur localisatrice de la lésion.,Elle est directement causée par la compression du nerf à sa sortie du tronc cérébral.,Elle est toujours associée à d'autres déficits neurologiques.,c
494,OIC-047-22-A-,Quels sont les signes cliniques clés évoquant une myasthénie devant une diplopie ?,"Diplopie stable, amélioration en fin de journée, ptosis bilatéral.","Ptosis progressif, variable au cours de la journée, aggravation à la fatigue.","Diplopie intermittente, apparition soudaine, absence de ptosis.","Ptosis constant, absence de variation diurne, diplopie uniquement en regardant vers le haut.",b
495,OIC-047-23-B,"Quelle est la principale urgence à suspecter en cas de diplopie récente associée à une paralysie du nerf III, des signes pupillaires et des douleurs ?",Un accident vasculaire cérébral (AVC) ischémique.,Un anévrisme intracrânien.,Une névrite optique.,Une myasthénie grave.,b
496,OIC-047-23-B-,Quelle est l'indication principale pour une imagerie cérébrale devant une diplopie aiguë récente ?,Diplopie monoculaire,Suspicion d'AVC,Diplopie chronique,Trouble optique isolé,b
497,OIC-047-24-B,"La diplopie monoculaire, contrairement à la diplopie binoculaire, persiste lorsque...",l'œil affecté est occulté.,les deux yeux sont ouverts.,l'œil sain est occulté.,on utilise un filtre polarisant.,c
498,OIC-047-24-B-,"Selon le texte, quels sont les principaux éléments à rechercher lors de l'interrogatoire d'un patient présentant une diplopie récente ?","Uniquement les circonstances de survenue (traumatisme, effort).","Le terrain du patient (âge, antécédents), les circonstances de survenue, le mode de survenue, les symptômes associés et les caractères de la diplopie.","Seulement les symptômes associés (douleurs, vertiges, céphalées).",Uniquement le mode de survenue (brutal ou progressif) et les caractères de la diplopie.,b
499,OIC-047-25-B,"Selon le texte, quelle caractéristique principale distingue la chorée des autres types de mouvements anormaux décrits ?",Elle est caractérisée par des contractions musculaires involontaires et prolongées.,"Elle est un mouvement soudain, bref, stéréotypé et contrôlable par la volonté.","Elle est un mouvement brusque, aléatoire, non stéréotypé, arythmique, souvent associé à une hypotonie.",Elle est une secousse musculaire brusque d'origine centrale.,c
500,OIC-047-25-B-,"Selon le texte, quel type de tremblement est le plus fréquemment associé au tremblement essentiel ?",Tremblement de repos,Tremblement d'action,Tremblement cérébelleux,Tremblement fonctionnel,b
501,OIC-047-26-B,"Selon le texte, quel type de mouvement anormal est le plus fréquemment associé à l'utilisation de neuroleptiques ?",Chorée,Dystonie,Syndrome parkinsonien,Myoclonie,c
502,OIC-047-26-B-,Quel est l'objectif principal de la ressource éducative référencée ?,Décrire les causes des mouvements anormaux.,Identifier les principaux mouvements anormaux à partir de vidéos.,Expliquer le traitement des mouvements anormaux.,Comparer les différents types de mouvements anormaux.,b
503,OIC-047-27-A,"Selon le texte, quels sont les trois principaux domaines cliniques affectés par la maladie de Huntington ?","Mouvements anormaux, troubles psychiatriques, troubles cognitifs","Troubles moteurs, troubles sensoriels, troubles cognitifs","Troubles moteurs, troubles psychiatriques, troubles digestifs","Troubles moteurs, troubles respiratoires, troubles cognitifs",a
504,OIC-047-27-A-,"Selon le texte, quelle est la principale différence entre les tics bénins et le syndrome de Gilles de la Tourette ?","Les tics bénins sont toujours présents tous les jours, contrairement au syndrome de Gilles de la Tourette.","Le syndrome de Gilles de la Tourette implique la combinaison de tics moteurs et vocaux, et a un impact sur le fonctionnement du patient, contrairement aux tics bénins.","Les tics bénins sont toujours associés à des comorbidités, contrairement au syndrome de Gilles de la Tourette.","Le diagnostic des tics bénins repose sur des examens complémentaires, tandis que celui du syndrome de Gilles de la Tourette est uniquement clinique.",b
505,OIC-047-28-A,"Selon le texte, à quoi le terme 'dyskinésie' est-il habituellement réservé ?",Tous les mouvements anormaux involontaires.,Uniquement les mouvements choréiques.,"Soit les mouvements induits par la L-dopa, soit ceux induits par les antipsychotiques.",Uniquement les mouvements induits par les antipsychotiques.,c
506,OIC-047-28-A-,"Selon le texte, quel est le mécanisme principal qui relie les troubles attentionnels à la confusion mentale ?",Les troubles attentionnels sont une conséquence de la confusion mentale.,"L'attention est la porte d'entrée de la cognition, et son altération désorganise la pensée.",La confusion mentale est directement causée par des facteurs de risque comme l'âge ou les pathologies chroniques.,Les troubles attentionnels sont indépendants de la confusion mentale et de la vigilance.,b
507,OIC-047-29-B,"Quelle est la principale différence entre la confusion (syndrome confusionnel) et la démence, selon le texte ?",La confusion est chronique et la démence est aiguë.,"La confusion implique une altération durable de l'autonomie, tandis que la démence est aiguë et fluctuante.","La confusion est aiguë ou subaiguë et fluctuante, tandis que la démence est durable et acquise.","La confusion est caractérisée par une altération durable des fonctions cognitives, tandis que la démence est caractérisée par une altération de la vigilance.",c
508,OIC-047-29-B-,"Selon le texte, laquelle des conditions suivantes est une cause neurologique de confusion mentale ?",Infection urinaire,Déshydratation sévère,Hématome sous-dural,Effets secondaires médicamenteux,c
509,OIC-047-30-B,"Selon le texte, quelles sont les trois grandes catégories de causes non-neurologiques de confusion mentale ?","Cardiovasculaires, respiratoires, métaboliques","Toxiques, métaboliques, infectieuses","Neurologiques, psychiatriques, métaboliques","Toxiques, neurologiques, cardiovasculaires",b
510,OIC-047-30-B-,"Selon le texte, quelle est la première étape essentielle dans la démarche diagnostique d'une confusion mentale ?",Réaliser immédiatement un scanner cérébral.,Effectuer une ponction lombaire.,Mener un examen clinique général complet.,Demander une IRM encéphalique.,c
511,OIC-047-31-B,"Quelle est la première étape cruciale dans la prise en charge d'un patient confus, selon le texte ?",Identifier et traiter la cause de la confusion.,Évaluer l'impact à court terme et traiter les troubles vitaux.,Retirer tous les médicaments du patient.,Mettre en place une contention physique.,b
512,OIC-047-32-A,"Selon le texte, quelle est la principale caractéristique cognitive de la phase prodromale de la MA ?",Trouble neurocognitif majeur affectant plusieurs domaines.,"Trouble neurocognitif mineur, principalement affectant la mémoire épisodique.",Perte d'autonomie pour les activités de base de la vie quotidienne.,Présence fréquente de symptômes psychologiques et comportementaux majeurs.,b
513,OIC-047-32-A-,"Selon le texte, quel est le trouble de la mémoire le plus caractéristique de la Maladie d'Alzheimer (MA)?",Trouble de la mémoire procédurale,Trouble de la mémoire sémantique,Trouble de la consolidation en mémoire épisodique,Trouble de la récupération de la mémoire,c
514,OIC-047-33-A-,Quel est l'objectif principal de la prise en charge non médicamenteuse de la maladie d'Alzheimer (MA) selon le texte ?,Stabiliser ou compenser le trouble neurocognitif.,Uniquement fournir une aide financière aux familles.,Se concentrer exclusivement sur le traitement des déficiences sensorielles.,Isoler le patient pour éviter le retrait social.,a
