id,question,option_a,option_b,option_c,option_d,correct_option
OIC-050-10-A-,Quelle est la caractéristique principale d'une douleur nociplastique?,Présence d'une lésion tissulaire visible,Altération de la nociception sans lésion tissulaire,Douleur aiguë et transitoire,Douleur localisée à un point précis,b
OIC-050-11-B,Combien d'actes d'anesthésie sont réalisés en France chaque année?,Moins de 5 millions,Entre 5 et 10 millions,Plus de 10 millions,Plus de 20 millions,c
OIC-050-11-B-,Quel était le taux de mortalité imputable à l'anesthésie au début des années 1980 en France?,1 décès pour 100 000 anesthésies,1 décès pour 150 000 anesthésies,1 décès pour 200 000 anesthésies,1 décès pour 10 000 anesthésies,d
OIC-050-12-B,Quel est l'objectif principal du décret anesthésie?,Réguler les tarifs des anesthésistes,Définir les protocoles d'anesthésie pour chaque spécialité,Assurer la sécurité du patient lors des actes nécessitant une anesthésie,Standardiser les équipements utilisés en anesthésie,c
OIC-050-12-B-,Quel est l'objectif principal de la consultation pré-anesthésique?,Déterminer le type d'anesthésie nécessaire,Évaluer la santé générale du patient,Expliquer les risques et les bénéfices de l'intervention,Prescrire les médicaments nécessaires à l'anesthésie,b
OIC-050-13-A,Quel type d'anesthésie induit une perte de conscience réversible?,Anesthésie locale,Anesthésie locorégionale,Anesthésie générale,Anesthésie périphérique,c
OIC-050-13-A-,Quel est l'objectif principal de l'anesthésie générale?,Analgésie locale,Induction d'un état de conscience altéré,Traitement des infections,Réduction de la pression artérielle,b
OIC-050-14-A,Quel est l'objectif principal de l'anesthésie locorégionale?,Analgésie post-opératoire,Induction d'un état de conscience modifié,Anesthésie complète du corps,Blocage des nerfs spécifiques d'une région du corps,d
OIC-050-14-A-,Quel est le mécanisme d'action des anesthésiques locaux lors d'une anesthésie locorégionale?,Stimulation des canaux sodiques voltages dépendants,Blocage des canaux calciques voltages dépendants,Inhibition de la synthèse des neurotransmetteurs,Blocage des canaux sodiques voltages dépendants,d
OIC-050-15-A,Lequel des anesthésiques locaux suivants n'est PAS mentionné dans le texte?,Lidocaïne,Mépivacaïne,Procaïne,Bupivacaïne,c
OIC-050-15-A-,Quel type de fibres nerveuses transmet l'influx douloureux d'origine viscérale pendant la première phase du travail?,Fibres Aδ,Fibres C,Fibres Aβ,Fibres B,b
OIC-050-16-B,Quelle est la technique d'anesthésie préférée pour l'anesthésie obstétricale ?,Anesthésie générale,Anesthésie locale,Anesthésie péri-durale,Anesthésie locorégionale,c
OIC-050-16-B-,La chirurgie ambulatoire est définie comme :,Toute intervention chirurgicale nécessitant une nuit d'hospitalisation.,Une intervention chirurgicale réalisée sous anesthésie générale.,"Une intervention chirurgicale réalisée en ambulatoire, permettant la sortie du patient le jour même.",Une intervention chirurgicale réalisée en urgence.,c
OIC-050-17-A,"Selon le texte, quels sont les groupes d'enfants concernés par les soins palliatifs pédiatriques?",Seuls les enfants atteints de maladies incurables.,Les enfants dont la vie est menacée ou limitée.,Uniquement les nouveau-nés prématurés.,Les enfants en réanimation néonatale.,b
OIC-050-17-A-,Lequel des sentiments suivants n'est PAS mentionné comme étant possible dans le cadre du deuil périnatal?,culpabilité,joie,ambivalence,irréalité,b
OIC-051-01-A,Quelle caractéristique est essentielle à la définition d'une maladie infectieuse transmissible ?,Être causée par un agent infectieux.,Être contagieuse.,Avoir un taux de mortalité élevé.,Se propager par l'eau contaminée.,a
OIC-051-01-A-,Quel est l'objectif principal de la surveillance des maladies infectieuses transmissibles?,Développer de nouveaux traitements médicaux.,Identifier les causes des maladies infectieuses.,Décrire les maladies et étudier leurs facteurs de risque pour mettre en place des mesures de prévention et de contrôle.,Fournir des données statistiques sur la santé publique.,c
OIC-051-02-B,Quelle agence nationale de santé publique est principalement responsable de la surveillance des maladies infectieuses en France?,Les Centres Nationaux de Référence (CNR),Les Agences Régionales de Santé (ARS),Le Réseau National de Santé Publique (RNSP),Santé Publique France,d
OIC-051-02-B-,"Quel est le rapport entre le nombre de personnes atteintes d'une maladie dans une population, à un moment donné, et l'ensemble de cette population?",Incidence,Taux d'attaque,Mortalité,Prévalence,d
OIC-051-03-A,La sensibilité d'un test diagnostique mesure :,La proportion de sujets malades parmi ceux testés positifs.,La proportion de sujets non malades parmi ceux testés négatifs.,La proportion de sujets testés positifs parmi ceux réellement malades.,La proportion de sujets testés négatifs parmi ceux réellement malades.,c
OIC-051-03-A-,Quelle est la principale mission de Santé Publique France en matière de maladies infectieuses?,La recherche de nouveaux traitements contre les maladies infectieuses,La promotion de campagnes de vaccination,La surveillance et l'observation permanente de l’état de santé de la population française,La formation des professionnels de santé sur les maladies infectieuses,c
OIC-051-04-B,Quel élément décrit le lieu écologique où vit habituellement et se multiplie l'agent infectieux?,Vecteur,Réservoir,Source,Hôte,b
OIC-051-04-B-,Quel est le mode de transmission des maladies infectieuses qui implique des particules d'un diamètre inférieur à 5 µm en suspension dans l'air?,Contact direct,Transmission par gouttelettes,Transmission par l'air,Transmission verticale,c
OIC-051-05-B,Quel mode de transmission est associé à la gale?,Par l'air,Par contact direct,Par l'eau contaminée,Par un vecteur vivant,b
OIC-051-05-B-,Quel est l'objectif principal de la déclaration obligatoire des maladies infectieuses?,Protéger les patients contre les maladies infectieuses,Fournir aux autorités sanitaires des informations actualisées sur les problèmes de santé publique,Identifier les médecins qui ne respectent pas les protocoles de santé publique,Développer de nouveaux traitements contre les maladies infectieuses,b
OIC-051-06-A,Quel est le rôle principal des Centres nationaux de référence (CNR) en France?,Fournir des soins aux patients atteints de maladies infectieuses transmissibles.,Développer de nouveaux vaccins contre les maladies infectieuses transmissibles.,Réaliser des recherches sur les causes des maladies infectieuses transmissibles.,Offrir une expertise et un conseil scientifique en matière de maladies infectieuses transmissibles.,d
OIC-051-06-A-,Quelles sont les mesures de prévention des maladies infectieuses interhumaines et environnementales?,Se baser uniquement sur l'utilisation de préservatifs.,Agir uniquement sur la susceptibilité de l'hôte.,Connaître la chaîne de transmission de l'agent infectieux et agir en conséquence.,Se concentrer sur l'éradication des vecteurs inertes.,c
OIC-056-01-A,Quel est l'objectif principal de l'éviction en matière de santé publique?,Isoler les personnes malades dans un hôpital.,Prévenir la propagation des maladies infectieuses transmissibles.,Traiter les maladies infectieuses transmissibles.,Identifier les personnes atteintes de maladies infectieuses transmissibles.,b
OIC-056-01-A-,Quel est l'objectif principal du réseau Sentinelles?,Fournir des soins médicaux aux patients infectés.,Développer de nouveaux médicaments contre les maladies infectieuses.,Constituer des bases de données pour la veille sanitaire et la recherche.,Former des médecins généralistes et des pédiatres à la surveillance des maladies infectieuses.,c
OIC-056-02-A,Quel matériau est principalement utilisé pour la construction des prothèses valvulaires mécaniques?,Titane,Carbone,Dacron<sup>TM</sup>,Teflon<sup>TM</sup>,a
OIC-056-02-A-,Quelle est la complication thrombo-embolique la plus fréquente chez les porteurs de prothèses valvulaires?,Désinsertion de prothèse,Dégénérescence des bioprothèses,Endocardite infectieuse,Embolie systémique,d
OIC-056-03-A,Quel est le rythme de suivi clinique recommandé pour les porteurs de prothèses valvulaires?,Mensuel,Trimestriel,Semestriel,Annuel,b
OIC-056-03-A-,Quel est le risque principal associé à la présence d'une prothèse valvulaire?,Un infarctus du myocarde,Une insuffisance cardiaque,Une endocardite infectieuse,Un arythmie cardiaque,c
OIC-056-04-A,Quel est l'objectif principal de la surveillance de l'INR chez les patients porteurs de prothèses valvulaires mécaniques?,Évaluer l'efficacité de l'anti-agrégation plaquettaire,Déterminer le type de prothèse valvulaire implantée,Prévenir les thromboses de prothèse et leurs conséquences graves,Surveiller l'évolution de la fibrillation atriale,c
OIC-056-04-A-,Quelle est la principale cause de désinsertion de prothèse valvulaire à moyen ou long terme?,Lâchage de suture de la prothèse,Calcifications importantes,Endocardite infectieuse délabrante,Hémolyse,c
OIC-056-05-A,Quelle est la définition générale des infections ostéo-articulaires (IOA)?,Inflammation des articulations causée par un virus.,Multiplication d'un agent infectieux dans le tissu osseux et/ou articulaire.,Blessure des os et des articulations causée par un traumatisme.,Maladie dégénérative des articulations.,b
OIC-056-05-A-,Quelle est la prévalence globale des infections ostéo articulaires (IOA) en France?,22/100 000 habitants / an,40/100 000 habitants / an,70/100 000 habitants / an,80/100 000 habitants / an,c
OIC-056-06-A,Quel est le mécanisme le plus fréquent d'infection ostéo-articulaire chez l'enfant?,Inoculation lors d'une chirurgie,Extension d'une infection de proximité,Contamination directe lors d'une morsure,Bactériémie avec localisation secondaire osseuse ou articulaire,d
OIC-056-06-A-,Quel est l'agent infectieux le plus fréquemment retrouvé dans les infections ostéo-articulaires (IOA) hématogènes chez l'adulte?,Streptocoques,Entérobactéries,Mycobacterium tuberculosis,Staphylococcus aureus,d
OIC-056-07-B,Quel est le signe général le plus souvent associé aux infections ostéo articulaires (IOA) aiguës chez l'enfant?,Douleur articulaire,Boiterie,Fièvre,Fistulisation,c
OIC-056-07-B-,Quelle modalité d'imagerie est la plus appropriée pour le diagnostic initial d'une spondylodiscite?,Radiographie conventionnelle,Echographie,Scanner,IRM,d
OIC-056-08-B,"En urgence, devant une arthrite aiguë, quel examen est essentiel à réaliser avant toute antibiothérapie?",Radiographie de l'articulation,Ponction articulaire,Echographie de l'articulation,Analyse sanguine complète,b
OIC-056-08-B-,Dans quelles situations la chirurgie est-elle quasi systématique pour la prise en charge des infections ostéo articulaires?,Formes non compliquées d’arthrite aiguë de l’adulte,Ostéomyélite (hors abcès périosté),Ostéites chroniques,Spondylodiscite,c
OIC-056-09-B,Quelle est la principale raison pour laquelle l'arthrite septique nécessite une prise en charge urgente en milieu hospitalier?,Pour effectuer des analyses sanguines approfondies,Pour administrer des antibiotiques par voie intraveineuse,Pour surveiller la température corporelle du patient,Pour évaluer la mobilité de la jointure affectée,b
OIC-056-09-B-,La localisation la plus fréquente d'une arthrite septique aiguë est :,Le coude,Le genou,La cheville,Le poignet,b
OIC-070-01-A,Quelle est une complication possible d'une arthrite septique aiguë liée à la bactériémie?,Abcès des parties molles adjacentes,Ostéite de contiguïté,Destruction articulaire avec séquelles fonctionnelles,Endocardite infectieuse,d
OIC-070-01-A-,Quelle est la première étape du traitement des arthrites septiques?,Chirurgie arthroscopique,Antibiothérapie ciblée,Ponction articulaire,Répétition des hémocultures,c
OIC-070-02-B,"En cas de suspicion d'infection disco-vertébrale, quelle est la prise en charge recommandée?",Prise en charge à domicile avec antibiotiques,Prise en charge par un médecin généraliste,Prise en charge urgente hospitalière,Observation pendant 24 heures,c
OIC-070-02-B-,Quel est le site le plus fréquemment touché par une spondylodiscite?,Cervical,Thoracique,Lombaire,Sacré,c
OIC-070-03-B,Quelle est une complication neurologique possible d'une spondylodiscite?,Endocardite infectieuse,Abcès para-vertébral,Syndrome lésionnel,Destruction rachidienne,c
OIC-070-03-B-,Quel examen est considéré comme le diagnostic de référence pour une spondylodiscite?,Scanner,Echographie cardiaque,Hémoculture,IRM,d
OIC-070-04-B,Quelle est la localisation la plus fréquente de l'ostéomyélite aiguë chez l'enfant?,Épiphyses des os longs,Métaphyses des os longs,Tige des os longs,Articulations,b
OIC-070-04-B-,Quel type d'infection est illustrée dans l'image?,Infection respiratoire,Infection cutanée,Infection osseuse,Infection gastro-intestinale,c
OIC-070-05-A,Quel est le délai d'apparition des signes radiographiques d'une ostéite chronique de l'adulte ?,1 à 2 semaines,2 à 3 semaines,3 à 4 semaines,4 à 5 semaines,b
OIC-070-05-A-,Quelle est la définition d'une bactériémie ?,Présence de champignons dans le sang,Infection des os et des articulations,Présence de bactéries dans le sang détectables dans un flacon d'hémocultures,Évolution vers le sepsis,c
OIC-070-06-A,Quelle est l'incidence approximative des bactériémies chez les patients hospitalisés?,10%,1%,100%,0.1%,b
OIC-070-06-A-,"En cas de fièvre et de sepsis, quel élément est primordial pour orienter la prise en charge avant les résultats des hémocultures?",La température du patient,Le type de bactérie suspectée,Les données cliniques,L'âge du patient,c
OIC-070-07-B,Quel est l'agent infectieux le plus fréquemment associé aux bactériémies communautaires chez l'adulte?,Streptococcus pneumoniae,Escherichia coli,Staphylococcus aureus,Candida,c
OIC-070-07-B-,Quelle est la cause la plus fréquente de fongémie?,Aspergillus,Cryptococcus,Candida albicans,Malassezia,c
OIC-070-08-B,Quel type de bactéries est responsable de la majorité des infections liées aux cathéters ?,Bacilles à Gram positif,Bacilles à Gram négatif,Candida,Streptocoques,a
OIC-070-08-B-,Quel pourcentage de la population générale est porteuse saine de Staphylococcus aureus?,10%,30%,50%,80%,b
OIC-070-09-A,En quelle situation est-il acceptable de ne pas prélever d'hémoculture avant l'antibiothérapie?,En cas de purpura fulminans,En cas de fièvre inexpliquée,En cas de suspicion de pneumonie,En cas de diarrhée aiguë,a
OIC-070-09-A-,En quelle situation les hémocultures doivent-elles être réalisées même en l'absence de fièvre?,En cas de suspicion d'endocardite,Chez les patients aspléniques,Lors d'une fièvre survenant en cours d'hospitalisation,En cas de suspicion de fongémie,a
OIC-070-10-B,Quelle est l'indication systématique d'une échocardiographie en cas de bactériémie?,Entérobactéries,Candida,Streptococcus pneumoniae,Staphylococcus aureus,d
OIC-070-10-B-,Les marqueurs bio inflammatoires comme la CRP et la procalcitonine sont:,Spécifiques à la bactériémie/fongémie,Indicateurs précis du type de bactérie/champignon,Utilisés pour le diagnostic systématique de la bactériémie/fongémie,Des valeurs d'orientation non spécifiques,d
OIC-073-01-A,Quel est le principe fondamental de la prise en charge thérapeutique d'une bactériémie/fongémie ?,Prise en charge symptomatique uniquement,Choix de l'antimicrobien en fonction de l'antibiogramme,Utilisation systématique de bithérapie,Choix probabiliste de l'antimicrobien en fonction de la porte d'entrée suspectée,d
OIC-073-01-A-,Quel antibiotique est recommandé pour traiter une infection à  _Staphylococcus aureus_ résistant à la méticilline (SARM)?,Pénicilline M,Céfazoline,Vancomycine,Amoxicilline,c
OIC-073-02-A,Quel est l'objectif principal du traitement de la porte d'entrée?,Réduire le risque d'infection secondaire,Améliorer la fonction immunitaire,Prévenir la propagation de la bactériémie,Réduire le risque de rechute,d
OIC-073-02-A-,Le contrôle chirurgical ou radio-interventionnel de la source infectieuse est indispensable dans les cas d'une:,Pneumonie,Angine,Pyélonéphrite aigue bloquée,Grippe,c
OIC-073-03-B,Quelle est la durée de traitement recommandée pour une bactériémie à Staphylococcus aureus non compliquée?,4 à 6 semaines,7 jours,14 jours,21 jours,c
OIC-073-03-B-,Lequel des éléments suivants est un facteur de risque d'agent infectieux résistant chez un patient présentant une infection liée aux soins?,Age avancé,Durée d'hospitalisation,Antécédents de diabète,Niveau d'éducation,b
OIC-073-04-A,Quelle est la durée typique pour observer une apyrexie sous traitement bien conduit pour une bactériémie/fongémie?,1-2 jours,3-5 jours,7-10 jours,14-21 jours,b
OIC-073-04-A-,Quelle est la définition d'une infection urinaire simple chez l'adulte?,Une infection urinaire chez un patient avec une anomalie anatomique de l'arbre urinaire.,Une infection urinaire chez un patient avec un diabète non contrôlé.,Une infection urinaire chez un patient sans facteur de risque d'infection urinaire grave.,Une infection urinaire fébrile.,c
OIC-073-05-B,Quelle est la bactérie la plus fréquemment isolée lors d'infections urinaires communautaires?,Staphylococcus saprophyticus,Proteus mirabilis,Escherichia coli,Enterococcus faecalis,c
OIC-073-05-B-,Quel examen est recommandé en première intention pour une cystite simple?,ECBU avec antibiogramme,TDM AP non injecté,Urée,BU,d
OIC-073-06-B,Quel examen d'imagerie est recommandé en première intention pour une pyélonéphrite aiguë simple lors d'un premier épisode?,Uro-TDM,Échographie des voies urinaires,Cystoscopie,Aucun examen d'imagerie,d
OIC-073-06-B-,En quelle situation la bandelette urinaire (BU) est-elle la plus utile pour le diagnostic d'une infection urinaire (IU)?,Chez un patient asymptomatique,Chez un patient ayant un matériel endo-urinaire à demeure,Chez un patient symptomatique,Chez un patient diabétique,c
OIC-073-07-B,Quel est le seuil de leucocyturie significative?,≥ 10<sup>2</sup> /mL,≥ 10<sup>3</sup> /mL,≥ 10<sup>4</sup> /mL,≥ 10<sup>5</sup> /mL,c
OIC-073-07-B-,La colonisation urinaire est caractérisée par :,La présence de symptômes urinaires.,La présence de bactéries dans les urines sans symptômes.,Une infection urinaire aiguë.,Une inflammation des voies urinaires.,b
OIC-073-08-B,Quel est le symptôme principal d'une cystite aiguë?,Douleur lombaire,Pollakiurie,Dysurie,Brûlures mictionnelles,d
OIC-073-08-B-,Quelle est la principale caractéristique clinique différenciant une pyélonéphrite aiguë d'une cystite?,Présence de douleur lombaire unilatérale,Symptômes du bas appareil urinaire,Fièvre élevée,Nausées et vomissements,a
OIC-073-09-B,Quel est l'objectif principal de l'antibiothérapie dans le traitement des cystites aiguës simples ?,Guérir spontanément la cystite dans plus de 50% des cas.,Réduire la durée des symptômes et améliorer le confort de la patiente.,Prévenir l'évolution en pneumonie.,Identifier les bactéries résistantes à l'antibiothérapie.,b
OIC-073-09-B-,Quelle est la durée du traitement antibiotique de première intention pour une pyélonéphrite aiguë simple?,3 jours,7 jours,10 jours,14 jours,b
OIC-074-01-A,Quel critère ne fait PAS partie des critères de risque de complication pour une pyélonéphrite aiguë?,Âge supérieur à 65 ans,Immunosuppression,Antécédent de cancer du poumon,Insuffisance rénale,c
OIC-074-01-A-,Quel est l'élément clinique le plus fondamental pour le diagnostic positif d'une infection urinaire masculine (IUM)?,La présence de fièvre,Des symptômes du bas appareil urinaire (SBAU) préexistants,Une symptomatologie aiguë,Une infection urinaire sans fièvre,c
OIC-074-02-B,"Quelle est la durée de traitement recommandée pour les infections urinaires masculines en cas d'utilisation de fluroroquinolones, de C3G IV ou de cotrimoxazole ?",7 jours,14 jours,21 jours,28 jours,b
OIC-074-02-B-,Quel est le traitement probabiliste initial recommandé pour une cystite aiguë gravidique?,Amoxicilline pendant 7 jours,Fosfomycine-Trométamol en 1 prise,Pivmécillinam pendant 10 jours,Antibiogramme avant traitement,b
OIC-074-03-A,"En dehors des cas typiques, comment est posé le diagnostic d'infection urinaire chez le sujet âgé?",Sur la base de symptômes spécifiques et cliniques.,Par un examen physique approfondi.,Par un diagnostic de certitude basé sur des analyses sanguines.,Par un diagnostic de présomption.,d
OIC-074-03-A-,Quel est le signe clinique le plus important pour évoquer une pyélonéphrite aiguë chez un enfant de moins de 3 mois?,Des lombalgies fébriles,Une dysurie,Une fièvre isolée durant 48h ou plus,Une hématurie,c
OIC-074-04-B,À partir de quel âge la bandelette urinaire peut-elle être utilisée pour dépister une infection urinaire chez un enfant?,1 semaine,1 mois,3 mois,6 mois,b
OIC-074-04-B-,Quel est le traitement initial recommandé pour une pyélonéphrite aiguë chez un enfant de plus de 3 mois sans signes de sévérité?,Ceftriaxone puis relais par voie orale,Amoxicilline en association avec de la gentamicine,Cefixime par voie orale,Cotrimoxazole par voie orale,c
OIC-074-05-B,"Quel examen est recommandé pour écarter les ""fausses cystites récidivantes""?",Cystographie,Scanner,Calendrier mictionnel,Débitmétrie,c
OIC-074-05-B-,Quel traitement est considéré comme exceptionnel pour les cystites récidivantes?,Le traitement par cranberry,La prophylaxie immunoactive,La prise d'antibiotiques au long cours,L'oestrogénothérapie locale,c
OIC-074-06-B,Quel facteur contribue à l'augmentation des infections urinaires chez les enfants?,L'alimentation riche en sucre,L'immaturité de la vidange vésicale,Le manque d'hygiène personnelle,Le manque de sommeil,b
OIC-074-06-B-,Quelle bactérie est responsable de la gonococcie ?,Chlamydia trachomatis,Treponema pallidum,Neisseria gonorrhoeae,Trichomonas vaginalis,c
OIC-074-07-A,Quelle IST est la plus fréquente dans les pays industrialisés?,Gonococcie,Syphilis,Chlamydiose,Trichomonose,c
OIC-074-07-A-,Quelle mesure préventive est mentionnée pour se protéger contre les infections sexuellement transmissibles (IST)?,Faire du sport régulièrement,Se laver les mains fréquemment,Utiliser des préservatifs,Éviter les contacts avec les animaux,c
OIC-074-08-A,Quel test est systématiquement proposé aux partenaires d'une personne infectée par une IST?,Sérologie d'hépatite C,Test de grossesse,Sérologie VIH,PCR urinaire à la recherche de streptocoque,c
OIC-074-08-A-,Quelle IST se caractérise par des ulcérations superficielles douloureuses à contours polycycliques?,Syphilis,Chancre mou,Donovanose,Herpès,d
OIC-074-09-A,Quelle infection sexuellement transmissible est illustrée dans l'image?,Gonorrhée,Chlamydia,Syphilis,Herpès génital,d
OIC-074-09-A-,Quel type d'infection sexuellement transmissible est illustrée dans l'image ?,Gonorrhée,Chlamydia,Syphilis,HPV,c
OIC-074-10-B,Lequel des symptômes suivants n'est PAS généralement associé à l'urétrite masculine ?,Ecoulement urétral,Douleurs urétrales,Fièvre élevée,Dysurie,c
OIC-074-10-B-,Quelle infection sexuellement transmissible (IST) est la plus fréquente à l'origine d'une urétrite aiguë avec écoulement urétral purulent chez l'homme ?,Chlamydiose,Trichomonose,Syphilis,Gonococcie,d
OIC-074-11-A,Lequel des symptômes suivants est **le plus typique** d'une cervicite ?,Dyspareunie,Leucorrhée,Prurit,Œdème vulvaire,b
OIC-074-11-A-,Lequel des symptômes suivants est **le plus typique** d'une salpingite ?,Fièvre modérée,Douleur pelvienne intense,Saignements abondants,Écoulement vaginal épais,b
OIC-074-12-A,"Quelle infection génitale basse se caractérise par des leucorrhées verdâtres, spumeuses et malodorantes, ainsi qu'une vulve œdématiée?",Gonocoque,Chlamydiose,Candidose,Trichomonose,d
OIC-074-12-A-,Quelle infection génitale haute peut avoir une origine vénérienne?,Streptocoque,Chlamydiose,Entérocoque,Staphylocoque,b
OIC-074-13-A,Quelle est une manifestation extra-génitale possible de la gonococcie?,Conjonctivite,Diarrhée mucopurulente,Kératoconjonctivite,Polyarthrite aiguë,b
OIC-074-13-A-,Quel examen est systématiquement réalisé pour le gonocoque?,Sérologie,PCR,Culture,Examen du col de l'utérus,c
OIC-074-14-A,Quelle mesure est systématiquement recommandée pour les patients atteints d'une IST ?,Vaccination contre la grippe,Test de dépistage du VIH,Chirurgie pour éliminer l'infection,Recommandation d'une alimentation riche en vitamines,b
OIC-074-14-A-,Quel examen est **obligatoire** en cas d'infection génitale haute chez la femme?,NFS,Radiographie du bassin,Culture standard de liquide cervical,Biopsie,c
OIC-074-15-A,Quel est le traitement probabiliste recommandé pour une urétrite ou une cervicite?,Amoxicilline 500 mg PO 7 jours,Ceftriaxone 1000 mg IM ou IV + doxycycline 200 mg PO 7 jours,Azithromycine 500 mg PO 7 jours,Métronidazole 500 mg PO 7 jours,b
OIC-074-15-A-,Quel examen est recommandé pour diagnostiquer une atteinte urétrale par condylome chez l'homme?,Colposcopie-biopsie,FCV,Examen proctologique complet,Urétroscopie,d
OIC-074-16-A,Quel est le traitement de première intention de la gonococcie?,Azithromycine,Doxycycline,Métronidazole,Ceftriaxone,d
OIC-074-16-A-,Quel est le traitement probabiliste recommandé pour une infection génitale haute non compliquée?,Ceftriaxone 1g IV/IM dose unique + Azithromycine 1g per os,Ceftriaxone 1g IV/IM dose unique + Doxycycline 100mg/12h per os 10 jours + Métronidazole 500mg/12h per os 10 jours,Ceftriaxone 1g IV/IM dose unique + Amoxicilline 500mg/8h per os 10 jours,Ceftriaxone 1g IV/IM dose unique + Erythromycine 500mg/8h per os 10 jours,b
OIC-074-17-A,Quelle est une méthode de prévention des IST mentionnée dans le texte?,Vaccination contre l'HPV,Prise de médicaments antibiotiques,Éviter les contacts physiques,Dormir suffisamment,a
OIC-074-17-A-,Quel est le signe clinique le plus fréquent de la syphilis primaire?,Roséole syphilitique,Chancre,Syphilides papuleuses,ADP satellite,b
OIC-074-18-A,Quelle est la caractéristique principale de la syphilis latente tardive?,Présence de signes cliniques évidents,Sérologie négative,Date présumée du contact inférieure à un an,"Sérologie positive sans signes cliniques, depuis plus d'un an",d
OIC-074-18-A-,Quelle est la caractéristique principale de la roséole syphilitique?,Papules cuivrées sur les paumes et les plantes,Éruption maculaire rosée sur le tronc,Dépilation des sourcils,Paralysie faciale,b
OIC-074-19-A,Quelle infection sexuellement transmissible est illustrée dans l'image?,Gonorrhée,Chlamydia,Syphilis,HPV,c
OIC-074-19-A-,Quel type de test est le TPHA?,Test immuno-enzymatique,Test d'agglutination et de fluorescence,Test non tréponémique,Test de PCR,b
OIC-074-20-A,Quel est le traitement de première ligne pour la syphilis primaire?,Doxycycline 14 jours,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités",Azithromycine 1 g en une seule prise,Amoxicilline 500 mg trois fois par jour pendant 10 jours,b
OIC-074-20-A-,Quel est le traitement de la syphilis secondaire précoce en cas d'allergie à la pénicilline?,Doxycycline pendant 7 jours,Benzathine pénicilline G en dose unique IM,Azithromycine en dose unique,Doxycycline pendant 14 jours,d
OIC-074-21-A,Lequel des éléments suivants n'est PAS une manifestation clinique liée au HPV ?,Condylomes acuminés,Condylomes plans,Néoplasie intra épithéliale (NIE),Tuberculose,d
OIC-074-21-A-,Quel est le type de traitement curatif physique utilisé pour les infections liées au HPV ?,Podophyllotoxine,Imiquimod,Cryothérapie,Vaccin nonavalent,c
OIC-074-22-B,Quel type de micro-organisme est responsable de la trichomonose?,Bactérie,Champignon,Virus,Protozoaire,d
OIC-074-22-B-,Quel type d'examen est recommandé pour le diagnostic d'une infection à Chlamydia trachomatis?,Sérologie,Culture,PCR,Examen direct,c
OIC-074-23-B,Quel est le traitement de première intention pour une infection à gonocoque non compliquée?,Doxycycline 7 jours,Ceftriaxone dose unique IM ou IV 1000 mg,Azithromycine 1g dose unique,Erythromycine 500 mg 2x/j 7 jours,b
OIC-074-23-B-,Quelles sont les principales conséquences à long terme des infections génitales chez la femme ?,Fièvre et fatigue,"Algies pelviennes inflammatoires, stérilité tubaire et grossesse extra-utérine",Diarrhée et vomissements,Perte de cheveux et ongles cassants,b
OIC-074-24-A,"Selon le texte, quels sont les signes cliniques qui varient en fonction de l'âge pour les IST?",Les signes cliniques varient selon l'âge pour tous les patients.,Les signes cliniques varient uniquement pour les nouveaux nés.,Les signes cliniques ne varient pas en fonction de l'âge.,Les signes cliniques varient uniquement pour les femmes ménopausées.,b
OIC-074-24-A-,Quelle infection sexuellement transmissible est représentée dans l'image?,Gonococcie,Chlamydiose,Syphilis,Papillomavirus humain (HPV),d
OIC-074-25-B,Quel est le critère principal pour la classification d'un exanthème ?,La présence de fièvre,La durée de l'éruption,Le type de lésion élémentaire,La localisation de l'éruption,c
OIC-074-25-B-,Quel est l'élément qui caractérise l'urgence vitale immédiate du purpura fulminans?,Une éruption rapidement extensive avec nécrose profonde,Un exanthème érythémateux et une défaillance hémodynamique,"Un érythème localisé, douloureux accompagné de signes généraux",Purpura extensif et/ou nécrotique et/ou 1 élément de plus de 3 mm + défaillance hémodynamique,d
OIC-074-26-B,Quel type d'éruption est caractéristique de la scarlatine et du choc toxique staphylococcique?,Maculo-papuleux,Vésiculo-pustuleux,Maculeux sans intervalle de peau saine,Aspécifique,c
OIC-074-26-B-,Quel est le principal mode de transmission du virus de la rougeole?,Contact direct avec les sécrétions respiratoires,Transmission par voie fécale-orale,Transmission par les piqûres d'insectes,Transmission par contact avec des surfaces contaminées,a
OIC-075-01-A,Quel est le mode de transmission principal du virus de la rubéole?,Par voie sanguine,Par contact avec des surfaces contaminées,Par voie respiratoire,Par ingestion d'aliments contaminés,c
OIC-075-01-A-,Quel est le mode de transmission principal du parvovirus B19?,Par voie sanguine,Par contact avec des surfaces contaminées,Par voie aérienne,Par ingestion d'aliments contaminés,c
OIC-075-02-A,Quel est le virus responsable de l'exanthème subit?,HHV1,VZV,CMV,HHV6,d
OIC-075-02-A-,Quel est l'âge de prédilection de la primo infection par le virus Epstein-Barr (EBV)?,Jeunesse,Enfance,Adolescence,Adulte,c
OIC-075-03-B,Quelle est la principale cause de la scarlatine?,Virus respiratoire,Toxine érythrogène du Streptocoque du groupe A,Champignon,Bactérie Bordetella pertussis,b
OIC-075-03-B-,Quel est le groupe d'âge principalement affecté par la maladie de Kawasaki?,Adolescents,Adultes,Enfants de moins de 5 ans,Personnes âgées,c
