id,question,option_a,option_b,option_c,option_d,correct_option
OIC-191-10-B,Quelles sont les nouvelles thérapies développées pour la mucoviscidose?,"Des traitements antibiotiques à dose importantes pour diminuer l’infection respiratoire chronique, des traitements mucolytiques et kinésithérapie respiratoire.",Des petites molécules appelées modulateurs qui visent à corriger la protéine CFTR défectueuse.,"Des traitements antibiotiques à dose importantes pour diminuer l’infection respiratoire chronique, des traitements mucolytiques et kinésithérapie respiratoire et des petites molécules appelées modulateurs qui visent à corriger la protéine CFTR défectueuse.","Des traitements antibiotiques à dose importantes pour diminuer l’infection respiratoire chronique, des traitements mucolytiques et kinésithérapie respiratoire et des petites molécules appelées modulateurs qui visent à corriger la protéine CFTR défectueuse et la prise en charge de l'infertilité masculine.",c
OIC-197-12-A-,Quelle est la manœuvre de dépistage de la luxation congénitale de hanche qui permet de rechercher l'instabilité de hanche?,"Inspection : raccourcissement de la cuisse, symétrie des plis cutanés",Recherche de limitations d'abduction : (norme > 60°),Recherche d'instabilité de hanche : manœuvre de Barlow (ressaut),"Inspection : raccourcissement de la cuisse, symétrie des plis cutanés et recherche de limitations d'abduction : (norme > 60°)",c
OIC-198-01-A-,Quelle est la caractéristique de la scoliose de l'enfant qui peut être mise en évidence par l'examen clinique?,Une déformation de la colonne dans les 3 plans,Une déformation de la colonne dans les 2 plans,Une déformation de la colonne dans les 4 plans,Une déformation de la colonne dans les 5 plans,a
OIC-198-14-A-,Quelle est la définition de la puberté avancée chez les filles?,Développement mammaire entre 7-8 ans,Développement mammaire entre 8-9 ans,Développement mammaire entre 9-10 ans,Développement mammaire entre 10-11 ans,b
OIC-198-18-A,Quelle est la définition du retard pubertaire chez un garçon?,Absence d'augmentation du volume testiculaire après l'âge de 12 ans,Absence d'augmentation du volume testiculaire après l'âge de 13 ans,Absence d'augmentation du volume testiculaire après l'âge de 14 ans,Absence d'augmentation du volume testiculaire après l'âge de 15 ans,c
OIC-198-18-A-,Quelles sont les données de l'examen clinique qui peuvent aider à diagnostiquer un retard pubertaire?,"Stade pubertaire (Tanner, noter taille du pénis, cryptorchidie), dysmorphie, taches cutanées, vitesse de croissance et IMC (courbe), examen complet","Stade pubertaire (Tanner, noter taille du pénis, cryptorchidie), dysmorphie, taches cutanées, vitesse de croissance et IMC (courbe), examen complet","Stade pubertaire (Tanner, noter taille du pénis, cryptorchidie), dysmorphie, taches cutanées, vitesse de croissance et IMC (courbe), examen complet","Stade pubertaire (Tanner, noter taille du pénis, cryptorchidie), dysmorphie, taches cutanées, vitesse de croissance et IMC (courbe), examen complet",c
OIC-198-21-B-,Quelle est la caractéristique principale de la patiente P2S2R0 présentée dans la photographie?,Développement mammaire et accélération de la vitesse de croissance à l’âge de 7 ans,Développement mammaire et accélération de la vitesse de croissance à l’âge de 12 ans,Développement mammaire et accélération de la vitesse de croissance à l’âge de 15 ans,Développement mammaire et accélération de la vitesse de croissance à l’âge de 18 ans,c
OIC-201-04-B-,La ponction per cutanée est contre indiquée en cas d'hydrocèle pour :,éliminer un diagnostic différentiel de hernie inguino-scrotale étranglée,éliminer un diagnostic différentiel de torsion du cordon spermatique,éliminer un diagnostic différentiel de tumeur du testicule,éliminer un diagnostic différentiel de kyste de l'épididyme (ou du cordon),c
OIC-201-10-A-,"En cas de troubles mictionnels, il faut rechercher des troubles associés comme des :",Troubles psychiques chez l’enfant,Troubles psychiatriques,Troubles du sommeil à type d’apnées du sommeil et parasomnies,Troubles respiratoires nocturnes,c
OIC-207-02-B,Quels sont les facteurs aggravants du handicap de l'enfant?,Le faible niveau scolaire parental et la vulnérabilité psycho-affective et socio-économique.,"Le faible niveau scolaire parental, la vulnérabilité psycho-affective et socio-économique et la stagnation du développement psychomoteur.","Le faible niveau scolaire parental, la vulnérabilité psycho-affective et socio-économique, la stagnation du développement psychomoteur et la dégradation inattendue.","Le faible niveau scolaire parental, la vulnérabilité psycho-affective et socio-économique, la stagnation du développement psychomoteur, la dégradation inattendue et la situation sociale précaire et l'isolement.",c
OIC-207-10-B-,Quelle est la définition du terme psychothérapie?,Toute utilisation de moyens psychologiques pour traiter un trouble psychiatrique ou pour [[Connaître la définition du terme psychothérapie OIC-073-01-A#%20msocom%201|[FB1]]] tout autre problème non psychiatrique entraînant une souffrance ou une détresse psychologique,Toute utilisation de moyens psychologiques pour traiter un trouble psychiatrique ou pour [[Connaître la définition du terme psychothérapie OIC-073-01-A#%20msoanchor%201|[FB1]]] tout autre problème non psychiatrique entraînant une souffrance ou une détresse psychologique,Toute utilisation de moyens psychologiques pour traiter un trouble psychiatrique ou pour [[Connaître la définition du terme psychothérapie OIC-073-01-A#%20msoanchor%201|[FB1]]] tout autre problème non psychiatrique entraînant une souffrance ou une détresse psychologique,Toute utilisation de moyens psychologiques pour traiter un trouble psychiatrique ou pour [[Connaître la définition du terme psychothérapie OIC-073-01-A#%20msoanchor%201|[FB1]]] tout autre problème non psychiatrique entraînant une souffrance ou une détresse psychologique,c
OIC-207-12-B-,Quelle est la définition commune d’une technique psychothérapeutique?,Technique thérapeutique utilisant des procédés physiques,Technique thérapeutique utilisant des procédés psychiques,Technique thérapeutique utilisant des procédés chimiques,Technique thérapeutique utilisant des procédés biologiques,b
OIC-208-02-A,Quelles sont les fonctions cognitives générales concernées par la remédiation cognitive?,Mémoire,Attention,Fonctions exécutives,Métacognition,b
OIC-208-05-A,Quelles sont les contre-indications à la prescription d'un traitement antipsychotique?,"Recherche de contre-indications (ECG), d’une éventuelle grossesse, des traitements associés et dépistage d’un trouble métabolique.",Associer deux médicaments allongeant le QT.,Ne pas surveiller l'efficacité clinique et les effets indésirables.,Réserver la voie intra-musculaire aux états d'agitation intense.,c
OIC-208-06-B-,Quelle est la classe d'antidépresseurs qui comprend la molécule 'Vortioxetine'?,Inhibiteurs sélectifs de la recapture de la sérotonine ['''IRS'''],Inhibiteurs de la recapture de la sérotonine et de la noradrénaline ['''IRSN'''],« Autres antidépresseurs » (de mécanisme pharmacologique différent),Imipraminiques,c
OIC-208-11-B,Quelle classe de molécules est proche des anxiolytiques avec des propriétés cliniques sédatives plus marquées?,Benzodiazépines,Antihistaminiques,Antipsychotiques,Anxiolytiques,c
OIC-217-05-A-,Quels sont les traitements non pharmacologiques recommandés pour l'arrêt du tabac?,"Accompagnement psychothérapique recommandé, entretiens motivationnels, psychothérapie de soutien, thérapie cognitivo-comportementale (TCC), accompagnement téléphonique : ligne Tabac Info Service (3989)","Accompagnement psychothérapique recommandé, entretiens motivationnels, psychothérapie de soutien, thérapie cognitivo-comportementale (TCC), accompagnement téléphonique : ligne Tabac Info Service (3989)","Accompagnement psychothérapique recommandé, entretiens motivationnels, psychothérapie de soutien, thérapie cognitivo-comportementale (TCC), accompagnement téléphonique : ligne Tabac Info Service (3989)","Accompagnement psychothérapique recommandé, entretiens motivationnels, psychothérapie de soutien, thérapie cognitivo-comportementale (TCC), accompagnement téléphonique : ligne Tabac Info Service (3989)",c
OIC-223-04-A,Quelle est la définition de la dépendance (CIM 11)?,La dépendance (CIM 11) correspond aux troubles de l'usage d'alcool léger (DSM5),La dépendance (CIM 11) correspond aux troubles de l'usage d'alcool modéré à sévère (DSM5),La dépendance (CIM 11) correspond aux troubles de l'usage d'alcool léger (DSM5),La dépendance (CIM 11) correspond aux troubles de l'usage d'alcool modéré (DSM5),b
OIC-225-02-B-,Quels sont les médicaments qui aident au maintien de l'abstinence après un sevrage?,Nalmefene et baclofène,Acamprosate et naltrexone,Disulfiram et baclofène,Nalmefene et acamprosate,c
OIC-225-03-A-,Quelle est la démarche étiologique devant une cécité monoculaire transitoire?,Rechercher un athérome carotidien ou une cardiopathie emboligène,Rechercher une maladie de Horton,Rechercher une occlusion artérielle rétinienne constituée,Rechercher un accident ischémique rétinien transitoire,c
OIC-225-12-A-,Quelle est la position normale de la paupière supérieure par rapport au limbe scléro-cornéen supérieur?,La paupière supérieure recouvre la cornée de 1 à 2 mm.,La paupière supérieure recouvre la cornée de 3 à 4 mm.,La paupière supérieure recouvre la cornée de 5 à 6 mm.,La paupière supérieure recouvre la cornée de 7 à 8 mm.,c
OIC-227-09-A-,"Quelle est l'image qui montre des vésicules dans la zone de Ramsay Hunt, orientant vers une PFP virale zoostérienne?",Image 1,Image 2,Image 3,Image 4,c
OIC-229-03-A,Quelle est la définition d'une exotropie?,Déviation de l'œil vers l'intérieur,Déviation de l'œil vers l'extérieur,Déviation de l'œil vers le haut,Déviation de l'œil vers le bas,b
OIC-233-07-B-,Quelle est l'étiologie des bulles d'origine thermique?,exposition au froid,exposition à une source de chaleur,exposition à une substance chimique,exposition à une source de chaleur et à une substance chimique,c
OIC-233-09-B,Quelle est la caractéristique principale des lésions cutanéo-muqueuses du pemphigus vulgaire?,Des bulles non tendues,Des bulles non flasques,Des bulles non déchiquetées,Des bulles non érosives,c
OIC-234-23-B,Quelle est la définition de la séquence de Wood?,"La déficience correspond à̀ une anomalie d'un organe, d'un appareil ou d'un système.",L'incapacité représente une des conséquences de la déficience et en est l'expression en termes de fonction ou de performance.,Le handicap est le désavantage résultant de l'incapacité.,Le handicap est proportionnel aux ressources matérielles et sociales disponibles pour pallier l'incapacité́.,c
OIC-235-14-B,Quelle est la figure qui illustre les principes de l'analgésie/anesthésie obstétricale?,Figure 5,Figure 6,Figure 7,Figure 8,a
OIC-239-06-A,Quelle est la principale indication de la prise en charge urgente hospitalière pour l'arthrite septique?,Pour traiter l'infection bactérienne,Pour traiter l'infection virale,Pour traiter l'infection fongique,Pour traiter l'infection parasitaire,a
OIC-239-07-B,Quelles sont les complications liées à la bactériémie dans le cadre d'une arthrite septique aiguë?,"Sepsis, choc septique",Abcès des parties molles adjacentes,Ostéite de contiguïté,Destruction articulaire avec séquelles fonctionnelles,b
OIC-242-07-B-,Quelle est la valeur de la protéine C-réactive (CRP) qui est non spécifique et d'orientation uniquement?,"< 0,25 ng/ml","< 0,5 ng/ml",< 1 ng/ml,< 2 ng/ml,c
OIC-245-14-B,Quels sont les signes cliniques d'une vulvo-vaginite?,Prurit,Dyspareunie,Leucorrhées,Vulve œdématiée,c
OIC-245-15-A-,Quelles sont les causes d’infections génitales hautes chez la femme d’origine non vénérienne?,Streptocoque,Staphylocoque,Entérobactérie,Entérobactérie,c
OIC-245-23-A-,Quel antibiotique est utilisé en cas d'allergie à la pénicilline pour le traitement de la syphilis secondaire?,Ceftriaxone,Doxycycline,Azithromycine,Erythromycine,b
OIC-254-07-A,Quels sont les signes associés à l'anaphylaxie en cas d'urticaire?,"Signes respiratoires, signes cardio-vasculaires, signes digestifs, signes neurologiques","Signes respiratoires, signes cardio-vasculaires, signes digestifs","Signes respiratoires, signes cardio-vasculaires","Signes respiratoires, signes cardio-vasculaires, signes digestifs, signes neurologiques",c
OIC-257-01-A,Quelle est la sémiologie radiologique d'une distension thoracique?,Aplatissement des champs pulmonaires,Verticalisation des côtes,Horizontalisation des côtes,Aplatissement des coupoles diaphragmatiques,c
OIC-257-08-A-,Quels sont les signes cliniques à rechercher lors de l'examen physique d'un patient présentant une fièvre prolongée?,"Hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie.","Hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie, hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie.","Hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie, hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie.","Hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie, hépatomégalie, adénopathies unique ou multiples, découverte d’anomalies à l’auscultation cardiaque, découverte d’anomalies à l’auscultation pulmonaire, diminution de la diurèse, œdème localisé ou diffus, splénomégalie.",c
OIC-261-02-A-,Quels sont les cristaux responsables de la goutte?,Cristaux d'urate de sodium,Cristaux de pyrophosphate de calcium,Cristaux d'apatite,Cristaux de phosphate de calcium,a
OIC-261-04-A,Quelle est la cause de la calcification du ligament triangulaire du carpe?,Inflammation chronique,Traumatisme aigu,Infection bactérienne,Infection virale,a
OIC-261-13-B-,Quels sont les traitements locaux efficaces pour les accès aigus à cristaux d'hydroxyapatite?,"Repos, glaçage, AINS, voire corticothérapie orale (30 mg par jour) en cure courte de 3 à 5 jours.","Repos, glaçage, AINS, voire corticothérapie orale (30 mg par jour) en cure longue de 3 à 5 jours.","Repos, glaçage, AINS, voire corticothérapie orale (30 mg par jour) en cure longue de 3 à 5 jours.","Repos, glaçage, AINS, voire corticothérapie orale (30 mg par jour) en cure longue de 3 à 5 jours.",c
OIC-261-14-A,Quelle est la catégorie de donneurs qui représente la majorité des donneurs?,Les donneurs en état de mort encéphalique.,Les donneurs décédés après arrêt circulatoire.,Les donneurs décédés après arrêt circulatoire.,Les donneurs décédés après arrêt circulatoire.,a
OIC-267-14-A,Quel est le seuil d'ajustement à l'âge pour le diagnostic d'exclusion d'EP non grave?,< 500 µg/L si patient âgé de moins 50 ans,< 500 µg/L si patient âgé de plus 50 ans,< [âge × 10] µg/L si patient âgé de plus 50 ans,< 500 µg/L si patient âgé de plus 50 ans,c
OIC-267-34-A-,Quelle est la principale cause d'angor fonctionnel devant un angor d'effort?,rétrécissement aortique serré,cardiomyopathie hypertrophique,tachycardies (fibrillation atriale),anémie,c
OIC-267-35-B-,Quelle est la principale cause extra-thoracique de douleur thoracique?,pancréatite,ulcère gastro-duodénal,spasme oesophagien,reflux gastro-oesophagien,b
OIC-284-03-B-,Quelle est la complication la plus fréquente d'une péricardite aiguë virale bénigne?,"Épanchement péricardique abondant, tamponnade, myocardite, péricardite récidivante, péricardite constrictive","Épanchement péricardique abondant, tamponnade, myocardite, péricardite récidivante, péricardite constrictive","Épanchement péricardique abondant, tamponnade, myocardite, péricardite récidivante, péricardite constrictive","Épanchement péricardique abondant, tamponnade, myocardite, péricardite récidivante, péricardite constrictive",c
OIC-284-04-A,"Cependant, une péricardite virale peut évoluer vers la tamponnade (diagnostic d’exclusion)",Vrai,Faux,Vrai,Faux,c
OIC-288-17-B,Quelle est la cause la plus rare d'insuffisance corticotrope?,atteinte auto-immune (hypophysite),granulomatose (sarcoïdose en particulier),traumatisme,chirurgie hypophysaire,d
OIC-302-01-A,Quelle est la définition du diabète gestationnel?,Le diabète gestationnel se définit par la présence d'un diabète antérieur à une grossesse.,Le diabète gestationnel inclut le diabète de type 1 et de type 2 qui sont par définition présents avant la grossesse.,Le diabète gestationnel se définit par une intolérance au glucose mise en évidence et/ou se développant durant la grossesse.,Le diabète gestationnel se diagnostique à l'aide d'une hyperglycémie provoquée orale (HGPO) entre la 24ème et la 28ème semaine de grossesse.,c
OIC-302-01-A-,Quels sont les facteurs de risque de survenue des atteintes micro-angiopathiques?,Hyperglycémie : niveau (HbA1c) et durée d’exposition,Dyslipidémie,Tabagisme ou alcoolisme associé,"FDR spécifiques de certaines atteintes : facteurs génétiques, origines ethniques (ex. pour la néphropathie), pour la neuropathie : grande taille, carences nutritionnelles, vitaminiques, tabagisme et alcool, insuffisance rénale",c
OIC-310-07-B,Quelle est la cause la plus fréquente des œdèmes d'origine lymphatique?,Une augmentation de la pression veineuse,Un obstacle lymphatique,Une pathologie inflammatoire locale modifiant la perméabilité capillaire du fait de médiateurs de l'inflammation,Un médicament augmentant la perméabilité capillaire (Anticalciques de type Dihydropyridines),c
OIC-315-02-A-,Quelle est la principale caractéristique de la néphropathie glomérulaire cortico-sensible?,Elle est caractérisée par une rechute après arrêt de la corticothérapie.,Elle est caractérisée par une non-réponse à la corticothérapie.,Elle est caractérisée par une rechute après corticothérapie.,Elle est caractérisée par une rechute après arrêt de la corticothérapie.,c
OIC-315-08-A-,Quels sont les signes typiques du SHU chez l'enfant?,"Fatigue, anémie, diarrhée sanglante.","Fatigue, anémie, diarrhée sanglante.","Fatigue, anémie, diarrhée sanglante.","Fatigue, anémie, diarrhée sanglante.",c
OIC-325-03-A,Quel type de calcul a un aspect macroscopique crayeux?,Phosphate de calcium,Oxalate de calcium,Cystine,Acide urique,a
OIC-325-08-A,Les principales anomalies métaboliques associées à des lithiases calciques sont :,Hyperparathyroidie,Hypercalciuries,Hyperoxalurie,Nephrocalcinose,c
OIC-328-08-A,Quelle est la complication la plus fréquente chez le garçon après 4 ans?,Encoprésie,Prolapsus rectal,Douleurs abdominales,Sub-occlusions,a
OIC-330-14-A,Quelle est la tumeur maligne développée aux dépens des mélanocytes?,Basocellulaire,Épidermoïde,Mélanome,Tumeurs induites par HPV,c
OIC-332-10-B-,Quels sont les principaux sites de drainage lymphatique du sein?,"Les nœuds lymphatiques du creux axillaire, les nœuds sus et sous-claviculaires, les nœuds de la chaîne mammaire interne.","Les nœuds lymphatiques du creux axillaire, les nœuds sus et sous-claviculaires, les nœuds de la chaîne mammaire interne.","Les nœuds lymphatiques du creux axillaire, les nœuds sus et sous-claviculaires, les nœuds de la chaîne mammaire interne.","Les nœuds lymphatiques du creux axillaire, les nœuds sus et sous-claviculaires, les nœuds de la chaîne mammaire interne.",c
OIC-342-08-A,Quels sont les objectifs du traitement orthétique?,"Immobilisation, repos, stabilisation, correction, suppléance.","Immobilisation, repos, stabilisation, correction, suppléance, mais uniquement pour le grand appareillage.","Immobilisation, repos, stabilisation, correction, suppléance, mais uniquement pour le petit appareillage.","Immobilisation, repos, stabilisation, correction, suppléance, mais uniquement pour le grand appareillage et le petit appareillage.",a
OIC-342-21-A,Quelle est la principale étiologie du choc hypovolémique?,Diminution du volume intravasculaire,"Défaillance circulatoire, inflammatoire et métabolique",Obstacle circulatoire,"Insuffisance cardiaque sur cardiopathie chronique : hypertensive, dilatée",c
OIC-347-01-A-,Quelles sont les éléments d’anamnèse et cliniques pour le diagnostic étiologique selon l’anamnèse et la clinique?,Savoir recueillir les éléments anamnestiques et cliniques nécessaires à l'orientation diagnostique,Savoir recueillir les éléments anamnestiques et cliniques nécessaires à l'orientation diagnostique,Savoir recueillir les éléments anamnestiques et cliniques nécessaires à l'orientation diagnostique,Savoir recueillir les éléments anamnestiques et cliniques nécessaires à l'orientation diagnostique,c
OIC-347-11-A-,Quelle est la caractéristique principale d'un engagement temporal sur une tomodensitométrie?,Déviation de la ligne médiane,Disparition des ventricules,Disparition de l'espace entre le lobe temporal et le tronc cérébral,Engagement sous-falcoriel,c
OIC-351-06-A,Quelle est la cause la plus fréquente des malaises sans perte de connaissance?,Chutes,Catalepsie,Drops attacks,Pseudo syncope psychogène,a
OIC-351-08-A,Quelle est la principale indication de l'électroencéphalogramme en cas de survenue d'un malaise ou d'une perte de connaissance présumés d'origine épileptique?,Pour évaluer la présence d'une épilepsie,Pour évaluer la présence d'une tumeur cérébrale,Pour évaluer la présence d'une infection cérébrale,Pour évaluer la présence d'une hémorragie cérébrale,c
OIC-351-12-A-,Quels sont les principes de la prise en charge de la crise comitiale?,Prendre en charge la crise comitiale uniquement avec un traitement de courte durée d'action,Prendre en charge la crise comitiale avec un traitement de courte durée d'action et de longue durée d'action,Prendre en charge la crise comitiale uniquement avec un traitement de longue durée d'action,Prendre en charge la crise comitiale avec un traitement de courte durée d'action et de longue durée d'action,b
OIC-353-03-A,"Chez les sédatés, la rétention aiguë d'urine peut être non douloureuse du fait de l'anesthésie.",Vrai,Faux,"Chez les sédatés, la rétention aiguë d'urine peut être non douloureuse du fait de l'anesthésie.","Chez les sédatés, la rétention aiguë d'urine peut être non douloureuse du fait de l'anesthésie.",c
OIC-353-07-B,Qu'est-ce que les hallucinations?,"Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel.","Perte de contact avec la réalité, non partagée par le groupe socio-culturel.",Perception sensorielle sans présence d’objet détectable.,"Altérations du contenu de la pensée entraînant une perte de contact avec la réalité, non partagée par le groupe socio-culturel.",c
OIC-353-07-B-,Quels sont les symptômes associés au délire aigu en plus des symptômes psychotiques positifs?,Symptômes de désorganisation psychotique,Symptômes négatifs psychotiques,Symptômes dépressifs ou maniaques,Idées délirantes et hallucinations,c
OIC-364-07-A-,"Chez l'enfant, les fractures les plus fréquentes sont les décollements épiphysaires, les fractures en bois vert, les fractures métaphysaires.",Les fractures en bois vert sont les plus fréquentes chez l'adulte.,Les fractures en bois vert sont les plus fréquentes chez l'adolescent.,Les fractures en bois vert sont les plus fréquentes chez le petit enfant.,Les fractures en bois vert sont les plus fréquentes chez l'adolescent.,c
OIC-364-11-A,Quelle est la première mesure à prendre en cas de syndrome compartimental de l'avant-bras?,Continuer l'immobilisation plâtrée,Ouvrir l'immobilisation plâtrée,Administrer des antalgiques,Effectuer une radiographie,b
OIC-364-12-B-,Connaitre le risque élevé d'épiphysiodèse après fracture décollement épiphysaire de cheville chez l'adolescent. Connaitre le risque de trouble de croissance consécutif.,Connaitre le risque élevé d'épiphysiodèse après fracture décollement épiphysaire de cheville chez l'adolescent.,Connaitre le risque de trouble de croissance consécutif.,Connaitre le risque élevé d'épiphysiodèse après fracture décollement épiphysaire de cheville chez l'adolescent.,Connaitre le risque de trouble de croissance consécutif.,c
