id,question,option_a,option_b,option_c,option_d,correct_option
OIC-047-14-A-,Quelle est l'évolution la plus fréquente d'une paralysie faciale à froid ?,Récupération en moins de 2 mois,Déficit sévère persistant avec déformation invalidante du visage,Hémispasme facial post-paralytique,Syndrome des « larmes de crocodile »,a
OIC-047-15-B,Quel est l'objectif de la photographie/vidéo d'un hémispasme facial post-paralytique?,Diagnostiquer une paralysie faciale,Évaluer les symptômes d'une maladie neurologique,Documenter un hémispasme facial post-paralytique,Prévenir la paralysie faciale,c
OIC-047-15-B-,Quel est l'examens de choix pour une paralysie faciale centrale ?,IRM,Scanner cérébral,Électromyographie,Biopsie du nerf facial,a
OIC-047-16-A,Quel est l'aspect clinique d'une paralysie faciale unilatérale?,L'immobilité du territoire supérieur et inférieur,L'assymétrie faciale à la mimique,La douleur au visage,La perte de l'odorat,b
OIC-047-16-A-,Quel est l'objectif de la vidéo sur le site du CEN ?,Montrer les symptômes d'une paralysie faciale,Expliquer les causes d'une éruption vésiculaire,Visualiser les vésicules de la zone de Ramsay Hunt orientant vers une PFP virale zoostérienne,Présenter les traitements possibles pour la paralysie faciale,c
OIC-047-17-A,Quel est l'objectif de la vidéo sur le site du CEN ?,Montrer les symptômes d'une paralysie faciale,Visualiser l'envahissement parotidien par une tumeur orientant vers une PFP tumorale,Expliquer la cause de la paralysie faciale,Présenter les traitements possibles pour la paralysie faciale,b
OIC-047-17-A-,Quel est l'objectif principal de visualiser l'anatomie fonctionnelle du nerf facial?,Identifier les causes de la paralysie faciale,"Comprendre l'innervation motrice, sensible et sécretoire du nerf facial",Développer des techniques de rééducation pour la paralysie faciale,Étudier les effets secondaires de la chirurgie faciale,b
OIC-047-18-A,Quels sont les noyaux des nerfs oculomoteurs?,Noyau du nerf trochléaire et noyau du nerf abducens,"Noyau du nerf oculomoteur, noyau du nerf trochléaire et noyau du nerf abducens",Noyau du nerf optique et noyau du nerf trochléaire,"Noyau du nerf oculomoteur, noyau du nerf trochléaire et noyau du nerf abducens dans le mésencéphale et le plancher du 4ème ventricule",d
OIC-047-18-A-,Quelle est la caractéristique d'une diplopie binoculaire?,Disparaît à l'occlusion de l'un ou de l'autre œil,Persiste à l'occlusion de l'œil sain et disparaît à l'occlusion de l'œil atteint,Est présente uniquement avec les deux yeux fermés,Ne disparaît pas à l'occlusion de l'un ou de l'autre œil,a
OIC-047-19-B,Quel est le but de l'examen sous écran ou cover-test?,Observer les muscles oculomoteurs,Déterminer si un œil est masqué par un cache,Observer le mouvement de restitution en cas de strabisme paralytique,Évaluer la vision binoculaire,c
OIC-047-19-B-,Quels sont les mouvements monoculaires?,Abduction et adduction,Convergence et divergence,Versions,Ductions,d
OIC-047-20-B,Quelle est la définition d'une tropie (ou strabisme) ?,Déviation des axes visuels.,Problème de vision à longue portée.,Problème de vision à courte portée.,Problème d'audition.,a
OIC-047-20-B-,Quelle est la position vicieuse de la tête dans une paralysie complète du III ?,"Inclinée du côté sain, menton abaissé.",Tournée du côté de la paralysie oculomotrice.,Droite latéral fonctionnel.,Gauche latéral fonctionnel.,c
OIC-047-21-A,Quelle est la cause principale d'une paralysie du VI?,Une blessure au nerf optique,Un problème de rétine,Une inflammation des muscles oculaires,Une atteinte des muscles responsables de la motricité oculaire,d
OIC-047-21-A-,Quelle est la différence entre une paralysie extrinsèque et intrinsèque du III?,"Une paralysie extrinsèque affecte les muscles qui contrôlent le regard, tandis qu'une paralysie intrinsèque affecte les muscles de l'œil lui-même.","Une paralysie extrinsèque est causée par une blessure au cerveau, tandis qu'une paralysie intrinsèque est causée par une maladie auto-immune.","Une paralysie extrinsèque affecte les muscles qui contrôlent la pupille, tandis qu'une paralysie intrinsèque affecte les muscles de l'œil lui-même.","Une paralysie extrinsèque est causée par une infection, tandis qu'une paralysie intrinsèque est causée par un traumatisme cranien.",c
OIC-047-22-A,Quelle est la cause de la paralysie du VI lors d'une hypertonie intra-crânienne ?,Lésion sur le noyau du VI,Compréhension du VI dans l'angle ponto-cérébelleux,Problème de la rétine,Infection oculaire,b
OIC-047-22-A-,Quel est le test utilisé pour diagnostiquer une myasthénie ?,Le test à la prostigmine (Reversol®),La recherche d'anticorps antirécepteur de l'acétylcholine,L'électromyographie à la recherche d'un bloc neuromusculaire,Le test de fatigue musculaire,a
OIC-047-23-B,Quel est le type d'anévrisme intracrânien qui peut causer une paralysie du III associée à des signes pupillaires et des douleurs ?,Aneurysme de la communicante postérieure,Aneurysme carotidien supraclinoïdien,Aneurysme intracrânien général,Aneurysme sous-clinique,b
OIC-047-23-B-,Quels sont les examens à visée étiologique pour une diplopie binoculaire aiguë récente?,"Examens neuroradiologiques (TDM, IRM, artériographie cérébrale)",Examens oculaires uniquement,Examens généraux de santé,Pas d'examen nécessaire,a
OIC-047-24-B,Quelle est la cause ophtalmologique de diplopie monoculaire qui peut être due à une atteinte cornéenne?,Iridodialyse traumatique,"Taie cornéenne séquelle d'une kératite ou d'un traumatisme, kératocône, astigmatisme important.",Cataracte nucléaire,Iridodialyse traumatique,b
OIC-047-24-B-,Quels sont les principaux signes à rechercher dans un cas de diplopie récente ?,Seulement l'interrogatoire,L'interrogatoire et l'inspection,L'inspection et des signes neurologiques associés,Tous les éléments ci-dessus,d
OIC-047-25-B,Quel est le type de mouvement anormal qui se caractérise par des oscillations rythmiques involontaires de tout ou partie du corps autour de sa position d'équilibre?,a,b,c,d,a
OIC-047-25-B-,Quel est le type de tremblement qui est présent au repos et disparaît lors de la contraction musculaire et du sommeil?,tremblement cérébelleux,tremblement essentiel,tremblement parkinsonien,tremblement fonctionnel,c
OIC-047-26-B,Quels sont les principaux médicaments susceptibles d'induire un tremblement ?,Neuroleptiques et autres traitements,"Antidépresseurs, salbutamol et théophylline",L-dopa et agonistes dopaminergiques,Cocaïne et amphétamines,a
OIC-047-26-B-,Quel est le mouvement anormal qui consiste à avoir la tête penchée vers l'avant et les épaules tombantes ?,Ataxie,Hypertonicité,Astasie-abasie,Scissoring,a
OIC-047-27-A,Quels sont les signes cliniques de la maladie de Huntington ?,"Mouvements anormaux, troubles psychiatriques et troubles cognitifs",Seuls des mouvements anormaux,Seuls des troubles psychiatriques,Seuls des troubles cognitifs,a
OIC-047-27-A-,Quels sont les deux types principaux de tics ?,Moteurs et vocaux,Vocaux et auditifs,Moteurs et sensoriels,Vocaux et moteurs,d
OIC-047-28-A,Quel est le terme réservé aux mouvements anormaux involontaires induits par la L-dopa dans la maladie de Parkinson ?,Dyskinésies,Mouvements anormaux,Maladie de Parkinson,L-dopa,a
OIC-047-28-A-,Quels sont les principaux facteurs de risque pour la confusion mentale?,Troubles neurosensoriels,Pathologies psychiatriques chroniques,Consommation d'alcool et de psychotropes,Tous les facteurs mentionnés,d
OIC-047-29-B,Qu'est-ce qu'une confusion mentale/désorientation?,Une altération durable et acquise d'une ou plusieurs fonctions cognitives et/ou comportementales,Un trouble attentionnel sévère lié à une altération modérée de la vigilance,Une désorganisation de la pensée et des troubles du comportement,Un syndrome défini par une altération durable et acquise d'une ou plusieurs fonctions cognitives et/ou comportementales,c
OIC-047-29-B-,Quelles sont les principales causes neurologiques de confusion mentale?,Infections respiratoires,"Hémorragie méningée, méningites et processus expansifs intracrâniens",Infarctus cérébraux et traumatisme crânien,Tous les choix précédents sont corrects,b
OIC-047-30-B,Quelles sont les principales causes non neurologiques de confusion mentale?,"Toxiques, métaboliques, infectieuses","Neurologiques, psychiatriques, traumatiques","Chirurgicales, infectieuses, toxiques","Métaboliques, infectieuses, endocriniennes",a
OIC-047-30-B-,Quels sont les examens paracliniques systématiques à effectuer dans le cas d'une confusion mentale ?,"hémogramme, ionogramme sanguin, urée, protides totaux, créatininémie avec calcul de la clairance de la créatinine, calcémie ++++, CRP","ECBU, biologie hépatique","ECG, bandelette urinaire (leucocytes, nitrites)",Tous les examens mentionnés ci-dessus,d
OIC-047-31-B,Quels sont les principes de la prise en charge thérapeutique d'un patient confus ?,Faire des prescriptions d'urgence et traitement de la cause,Éviter toute forme de traitement,Se concentrer uniquement sur le traitement de l'épisode confusionnel,Ne pas prendre en compte les constantes vitales du patient,a
OIC-047-31-B-,Quelles sont les principales lésions de la maladie d'Alzheimer (MA) ?,"Perte des neurones, accumulation protéine amyloïde","Accumulation protéine tau, perte cellulaire","Accumulation peptide β-amyloïde, dégénérescences neurofibrillaires","Perte des neurones, accumulation protéine amyloïde, accumulation protéine tau",d
OIC-047-32-A,Quelle est la phase de la maladie d'Alzheimer (MA) où l'autonomie est préservée pour la plupart des activités instrumentales de la vie quotidienne ?,Phase prodromale,Phase démentielle,Phase de démence sévère,Phase prédémentielle ou prodromale,d
OIC-047-32-A-,Quel est le type de trouble de la mémoire qui caractérise la maladie d'Alzheimer (MA)?,Trouble de l'encodage,Trouble de la consolidation en mémoire épisodique,Trouble de la récupération,Trouble de l'attention,b
OIC-047-33-A,Quels sont les principaux diagnostics différentiels de la MA ?,La démence frontotemporale et la maladie à corps de Lewy diffus,"La confusion mentale, les causes fonctionnelles de trouble cognitif et les causes organiques",L'encéphalopathie vasculaire et l'encéphalopathie subaigue,Les troubles du sommeil et la dépression,b
OIC-047-33-A-,Quel est l'objectif principal de la prise en soins non médicamenteuse de la MA?,Stabiliser le trouble neurocognitif,Éviter le retrait social et l'absence de stimulation physique et cognitive,Soutenir les familles épuisées,Tous les trois,d
OIC-047-34-A,Quels sont les quatre grands ensembles de fonctions cognitives?,"Attention, fonctions d'intégration perceptive, mémoire et fonctions exécutives","Fonctions d'intégration perceptive, mémoire épisodique, fonctions exécutives et langage","Langage, fonctions d'intégration perceptive, mémoire et fonctions exécutives","Mémoire épisodique, fonctions exécutives, langage et attention",a
OIC-047-34-A-,Quels sont les objectifs de l'imagerie cérébrale dans le diagnostic d'une démence ou d'une confusion ?,Éliminer une cause non dégénérative et rechercher une atrophie cérébrale,Rechercher uniquement des lésions vasculaires ischémiques et hémorragiques,Diagnostiquer la maladie d'Alzheimer sans examen complémentaire,Évaluer uniquement la présence d'une atrophie corticale ou sous-corticale,a
OIC-047-35-A,Quel est le caractéristique d'un hématome sous-dural chronique?,collection intraparenchymateuse,collection extraparenchymateuse à contenu liquidien,aspect en « croissant de lune » et souvent unilatéral,hypodense au scanner X cérébral si l’hématome est récent,b
OIC-047-35-A-,Quelle est la caractéristique principale d'un hématome sous-dural chronique (HSD) sur une tomodensitométrie?,Il apparaît comme un nodule hyperdense,Il présente une collection péri-cérébrale hypo-dense en forme de « croissant de lune »,Il est associé à des zones spontanément hypodenses,Il n'a pas d'effet sur le cerveau,b
OIC-047-36-B,Quelle est la caractéristique principale de l'hydrocéphalie chronique de l'adulte visible à l'imagerie médicale?,Dilatation du cerveau,Absence d'effet de masse,Suffusion de liquide dans le parenchyme périventriculaire,Anomalies visibles uniquement à l'IRM,c
OIC-047-36-B-,Quelles sont les indications de la scintigraphie de perfusion ou de la TEP-FDG dans les troubles neurocognitifs ?,Diagnostic difficile des formes mineures,"Diagnostic difficile de toutes les formes, y compris les formes mineures",Diagnostic difficile uniquement des formes précoce,Diagnostic difficile uniquement des formes sévères,b
OIC-047-37-B,Quels sont les éléments à prendre en compte lors d'un interrogatoire pour un trouble de la marche ?,"La date de début des troubles, leur mode d'installation et le type de la plainte principale",La sévérité du trouble dans la vie quotidienne,La capacité à monter ou descendre un escalier,Tous les éléments mentionnés ci-dessus,d
OIC-047-37-B-,Quels sont les éléments à apprécier lors de l'examen de la marche et de l'équilibre ?,"La locomotion, la posture et l'équilibre",La locomotion et le rythme cardiaque,La posture et les réflexes ostéo-tendineux,L'équilibre et les troubles trophiques cutanés,a
OIC-047-38-B,Quels sont les tests utilisés pour évaluer l'équilibre et la marche ?,Marche lancée pieds nus dans un couloir dégagé,Épreuve de Romberg,Tests posturaux,Get up and go test,a
OIC-047-38-B-,Quelle est l'origine des troubles de la marche douloureuse?,ataxique,centrale,périphérique,douloureuse,d1
OIC-047-39-B,Quels sont les éléments cliniques qui peuvent suggérer une boiterie d'esquive ?,Une démarche ataxique avec tendance à l'abduction du membre inférieur,Un refoulement de la marche en raison d'une douleur au genou,Une difficulté à se tourner sur place,Une atrophie musculaire des jambes,a
OIC-047-39-B-,Qu'est-ce que l'astasie-abasie ?,Une maladie du système nerveux,Une peur panique de marcher,Un trouble du sommeil,Une condition physique qui affecte la mobilité,b
OIC-047-40-A,Quelles sont les causes de l'astasie-abasie ?,Astasie-abasie est causée par une blessure au genou.,"L'astasie-abasie peut être causée par un trouble psychologique, comme le syndrome dépressif ou le syndrome de glissement.",L'astasie-abasie est causée par une maladie du système nerveux central.,L'astasie-abasie est causée par un problème d'équilibre.,b
OIC-047-40-A-,Quelle est l'étiologie de la démarche dandinante?,Hyperlordose avec bascule du bassin en arrière,Déficit moteur des muscles des racines des membres inférieurs et de la ceinture pelvienne,Myopathie métabolique ou inflammatoire,Tous les éléments précités,d
OIC-047-41-A,Quelle est la composante motrice du syndrome post-chute ?,La marche est normale et le patient a une bonne équilibre,Le patient a une tendance à la rétropulsion avec impossibilité de passage en antépulsion,Le patient a une anxiété majeure et peur du vide antérieur,Le patient a une bonne mobilité mais est incapable de marcher debout,b
OIC-047-41-A-,Quel est un indice qui suggère que la marche d'un sujet est d'origine psychogène (conversive) ?,Le début lent et progressif,La disparition du trouble par des manœuvres de distraction,L'inconstance dans le temps,"La modification spontanée du trouble, incompatible avec l'anomalie initialement observée",b
OIC-048-01-A,Quel est le principal trouble de la marche présenté dans cette vidéo ?,Ataxie,Hypotonie,Spasticité,Dystonie,a
OIC-048-01-A-,Quels sont les examens d'imagerie réalisés en urgence pour un AVC ischémique aigu ?,IRM cérébrale avec séquence de diffusion et analyse du polygone de Willis,Scanner et angioscanner du polygone de Willis,Tomodensitométrie cérébrale,Électroencéphalogramme,a
OIC-048-02-A,Quels sont les principaux examens complémentaires hors imagerie devant un trouble de la marche ou de l’équilibre ?,Bilan biologique,ECG,Scanner cérébral sans injection,Tous les options ci-dessus sont corrects,d
OIC-048-02-A-,Quelle est la définition d'une dermatose bulleuse auto-immune?,"Une maladie définie par des lésions cutanées à type de bulle, d'érosion post-bulleuse, de décollement en linge mouillé et de signe de Nikolsky.",Une maladie définie par la présence d'immunoglobulines déposées à la jonction dermo-épidermique ou à la surface des kératinocytes.,Une maladie définie par des lésions cutanées le plus souvent bulleuses siégeant sur les muqueuses uniquement.,"Une maladie définie par des lésions cutanées à type de bulle, d'érosion post-bulleuse et de signe de Nikolsky.",b
OIC-048-03-A,Quelles sont les étapes du diagnostic d'une dermatose bulleuse auto-immune ?,Analyse histologique standard et examen en immunofluorescence indirecte,"Biopsie cutanée, analyse histologique standard et examen en immunofluorescence directe",Examen clinique et biopsie cutanée avec uniquement une analyse histologique standard,Analyse histologique standard et examen en immunofluorescence indirecte,b
OIC-048-03-A-,Quel est le principal argument clinique pour distinguer une pemphigoïde d'un pemphigus ?,Âge du patient,Présence de prurit intense,Localisation des lésions,Hyperéosinophilie sanguine,c
OIC-048-04-A,Quel est l'intérêt de la biopsie cutanée avec examen en immunofluorescence directe dans le diagnostic d'une dermatose bulleuse ?,Diagnostiquer uniquement les causes auto-immunes,Écarter le diagnostic de dermatose bulleuse auto-immune et orienter vers d'autres étiologies,Faire la distinction entre les dermatoses sous-épidermiques et intra-épidermiques,Seulement diagnostiquer les causes non auto-immunes,b
OIC-048-04-A-,Quelles sont les autres étiologies des maladies bulleuses ?,Infection bactérienne uniquement,"Toxidermie, érythème polymorphe bulleux, origine thermique, origine caustique, phytophotodermatose, coup de soleil, piqûre d'insecte, vascularite",Cancer uniquement,Alérgie uniquement,b
OIC-049-01-A,Quelle est la caractéristique principale d'une lésion bulleuse?,Une éruption cutanée rouge et sèche,Une lésion circulaire avec un fond clair et une bordure bien définie,Une lésion bulleuse tendue à contenu clair,Une plaie ouverte avec des croûtes,c
OIC-049-01-A-,Quelle est la caractéristique principale de la pemphigoïde bulleuse?,Une dermatose qui touche uniquement les muqueuses internes,Une maladie auto-immune qui affecte la peau et les muqueuses externes,Une infection bactérienne qui provoque des bulles sur la peau,Un type de cancer cutané,b
OIC-049-02-A,Quel est le type de dermatose représenté dans l'image ?,Pemphigoïde bulleuse,Pemphigus vulgaire,Dermatite herpétiforme,Psoriasis,b
OIC-049-02-A-,Quel est le handicap psychique?,lié à une déficience intellectuelle,lié à un trouble psychiatrique,un état physique chronique,une maladie infectieuse,b
OIC-049-03-B,Quel est l'objectif principal de la prise en charge du handicap psychique?,Aider la personne à se rétablir,Fournir des soins médicaux,Offrir une éducation thérapeutique,Donner un emploi à la personne,a
OIC-049-03-B-,Quelles sont les trois grandes méthodes permettant aux patients de développer des compétences pour limiter les conséquences des déficiences et limitations d’activité induites par son trouble psychique?,"L’éducation thérapeutique, la remédiation cognitive et l’entraînement aux habilités sociales","La psychothérapie cognitivo-comportementale, la méditation et le yoga","Les thérapies familiales, les groupes de soutien et les activités physiques","L’analyse psychodynamique, l’hypnose et la musicothérapie",a
OIC-049-04-B,Quels sont les différents types de logement proposés pour faciliter l'autonomie du patient ?,Appartements thérapeutiques ou associatifs et services d'aides à la vie sociale (SAVS),"Etablissements d'hébergements collectifs, visites à domicile et/ou aides ménagères",Logement autonome dans sa famille sans aide,Tous les types de logement mentionnés précédemment,d
OIC-049-04-B-,Quel est le but d'une mesure de protection juridique ?,Aider la personne à réaliser les actes de sa vie civile.,Réprimer les personnes handicapées psychiques.,Les deux précédentes options sont correctes.,Aucune des options précédentes n'est correcte.,a
OIC-049-05-B,Quelle est la définition de la ménopause selon l'OMS ?,Un arrêt temporaire des menstruations,Un arrêt permanent des menstruations résultant d'une perte de l'activité folliculaire ovarienne,Une période d'aménorrhée consécutive de 12 mois sans cause physiologique ou pathologique évidente chez une femme de moins de 45 ans,Un arrêt des menstruations résultant d'une perte de l'activité folliculaire ovarienne chez une femme de plus de 60 ans,b
OIC-049-05-B-,Quel est l'âge médian de la ménopause naturelle dans la population européenne?,49 ans,50 ans et 51 ans et demi,52 ans,53 ans,b
OIC-049-06-B,Quelle est la définition d'une insuffisance ovarienne prématurée (IOP) ?,Une aménorrhée primaire ou secondaire avant l'âge de 40 ans,Une augmentation des gonadotrophines hypophysaires associée à une aménorrhée primaire ou secondaire,Une survenue d'une aménorrhée primaire ou secondaire de plus de 4 mois avant l'âge de 40 ans associée à une augmentation des gonadotrophines hypophysaires,Une aménorrhée primaire ou secondaire de plus de 6 mois avant l'âge de 45 ans sans augmentation des gonadotrophines hypophysaires,c
OIC-049-06-B-,Quels sont les éléments cliniques positifs qui permettent de poser le diagnostic de ménopause dans sa forme typique ?,aménorrhée d'au moins 12 mois,symptômes climatériques,hystérectomie,contraception oestroprogestative,a
OIC-049-07-B,Quels sont les principaux symptômes du syndrome climatérique?,Troubles vaso-moteurs et troubles du sommeil,Arthralgies de type inflammatoire associées à un dérouillage matinal,"Perte d'attention, Perte de mémoire",Sécheresse vulvo-vaginale et prise de poids,a
OIC-049-07-B-,Quels sont les caractéristiques des bouffées vaso-motrices typiques ?,"Elles apparaissent uniquement le jour, elles ne sont pas favorisées par les émotions et les températures élevées.","Elles surviennent au moment de la ménopause, sont essentiellement nocturnes, sans signe prémonitoire et favorisées par les émotions et les températures élevées.","Elles apparaissent uniquement la nuit, elles ne sont pas favorisées par les émotions et les températures élevées.","Elles apparaissent uniquement le jour, elles sont favorisées par les émotions et les températures élevées.",b
OIC-049-08-B,Quels sont les principaux symptômes fonctionnels du climatère?,"Troubles du sommeil, sueurs nocturnes et sécheresse vulvo-vaginale","Arthralgies, myalgies et prise de poids","Insomnies, asthénie et perte d'attention","Dépression, irritabilité et leucorrhées",a
OIC-049-08-B-,Quels sont les symptômes vulvo-vaginaux du Syndrome génito-urinaire de la ménopause (SGUM) ?,dyspareunie et douleurs à la miction,"sécheresse, brûlures et irritation",pollakiurie et nycturie,incontinence par urgenturie et infections à répétition,b
OIC-049-09-A,Le traitement hormonal de la ménopause (THM) permet de corriger la symptomatologie fonctionnelle du climatère et de prévenir les conséquences tissulaires à long terme de la carence estrogénique. Quel est le type d'estrogène humain utilisé en référence pour le THM ?,17α-estradiol,17ß-estradiol,Estrone,Estriol,b
OIC-049-09-A-,Quels examens complémentaires doivent être effectués avant la prescription d'un THM pour les femmes ménopausées ?,"La mammographie, l'ostéodensitométrie et l'échographie utéro-ovarienne","La mammographie, un bilan biologique minimum comportant un dosage du cholestérol total, des triglycérides et de la glycémie à jeun, et l'ostéodensitométrie","Un bilan biologique minimum comportant un dosage du cholestérol total, des triglycérides et de la glycémie à jeun, et l'échographie utéro-ovarienne","La mammographie, un bilan biologique minimum comportant un dosage du cholestérol total, des triglycérides et de la glycémie à jeun, et l'ostéodensitométrie",d
OIC-049-10-A,Quelles sont les situations qui imposent le choix de la voie d'administration non orale du THM?,L'hypertriglycéridémie,Les femmes avec facteurs de risque thrombo-embolique veineux,L'hypertension artérielle,Toutes les options précédentes,d
OIC-049-10-A-,La balance bénéfices/risques du THM est considérée comme positive dans les 10 premières années de la ménopause ou avant 60 ans.,faux,vrai,neutre,inconnu,b
OIC-049-11-A,Quelles sont les mesures hygiéno-diététiques recommandées chez la femme ménopausée ?,Eviter les dépenses énergétiques et augmenter l'apport glucidique,"Augmenter les dépenses énergétiques : activité physique régulière, modérer l'apport glucidique et lipidique, apports suffisants en calcium et vitamine D",Eviter le tabac et augmenter l'apport énergétique lipidique,"Augmenter les dépenses énergétiques : activité physique régulière, modérer l'apport glucidique et éviter l'alcool",b
OIC-049-11-A-,Quelle est la conduite à tenir en cas de saignements utérins anormaux récidivants chez une femme ménopausée?,Rechercher les facteurs de risque de cancer de l'endomètre,Réaliser une biopsie endométriale à la pipelle de Cornier,Réalisation d'une hystéroscopie diagnostique,Eliminer une cause vaginale ou cervicale à l'examen clinique,c
OIC-049-12-B,Quel terme est préféré pour désigner l'andropause?,Syndrome de déficit en testostérone lié à l’âge,Andropause,Déficit androgénique lié à l’âge,Insuffisance ovarienne prématurée,a
OIC-049-12-B-,Qu'est-ce qui se produit avec la fonction testiculaire lors du vieillissement?,Elle augmente,Elle reste stable,La sécrétion de testostérone diminue en raison d'une diminution de l'ensemble de la stéroïdogénèse et de la sécrétion de GnRH.,Elle disparaît complètement,c
OIC-049-13-B,Quels sont les symptômes cliniques associés à l'andropause?,Troubles de la sexualité,Obésité et syndrome métabolique,Tous les options ci-dessus,Aucun des options ci-dessus,c
OIC-049-13-B-,Quels sont les diagnostics différentiels à éliminer lorsqu'on évoque un SDT ?,Hypogonadisme iatrogène et vieillissement naturel,"Pathologie thyroidienne, hypogonadisme iatrogène et vieillissement naturel","Adénome hypophysaire, hypogonadisme secondaire et vieillissement naturel","Hypothyroïdie, adénome à prolactine et obésité pathologique",b
OIC-049-14-B,Quels sont les premiers symptômes du DALA à court terme ?,troubles vasomoteurs,"troubles de la sexualité, troubles de l'humeur et troubles du sommeil",obésité et gynécomastie,ostéoporose et sarcopénie,b
OIC-049-14-B-,Quelle est la définition clinique de l'hypertrophie bénigne de la prostate (HBP)?,Une atrophie de la prostate,Une hyperplasie stromale et épithéliale de la zone de transition et péri-urétrale de la prostate,Une métastase du cancer de la prostate,Une inflammation de la prostate,b
OIC-049-15-B,Quel est le diagnostic positif de l'HBP?,Analyse biologique,Toucher rectal,Imagerie médicale,Interrogatoire clinique,b
OIC-049-15-B-,Quelle complication aiguë de l'Hypertrophie bénigne de la prostate (HBP) doit être évoquée devant une douleur hypogastrique et une impossibilité de miction à l'interrogatoire et la présence d'un globe vésical à l'examen clinique ?,Rétention aiguë d'urine,Infection urinaire,Hématurie macroscopique,Insuffisance rénale aigue,a
OIC-049-16-A,Quelles sont les complications chroniques de l'Hypertrophie bénigne de la prostate (HBP) ?,"Rétention chronique d'urine, lithiase de stase, insuffisance rénale obstructive, hernie de l'aine","Insuffisance rénale chronique, lithiase urinaire, dysurie, hématurie macroscopique","Rétention d'urine aiguë, insuffisance rénale obstructive, hernie de l'aine, lithiase urinaire","Dysurie, lithiase de stase, hématurie macroscopique, insuffisance rénale chronique",a
OIC-049-16-A-,Quels sont les symptômes du bas appareil urinaire recherchés lors de l'interrogatoire pour diagnostiquer une HBP ?,"Pollakiurie, dysurie et sensation de miction incomplète","Urgenturie, gouttes retardataires et troubles de la libido","Dysfonction érectile, trouble de la libido et sténose du méat urétral","Pollakiurie diurne et nocturne, urgenturie et dysurie",d
OIC-049-17-A,Quel est l'objectif principal de la débitmétie dans le bilan d'une HBP ?,Rechercher une hématurie,Objectiver la dysurie,Évaluer la forme de la courbe urinaire,Mesurer le volume uriné,b
OIC-049-17-A-,Quel est le but principal d'une échographie prostatique suspubienne ?,Détection d'une tumeur prostatique,Évaluation du volume prostatique,Recherche d'un lobe médian,Diagnostic d'insuffisance rénale,c
OIC-049-18-B,Quels sont les traitements recommandés pour les patients présentant une HBP non compliquée et des SBAU modérés à sévères (score IPSS >9)?,Abstention-surveillance,Phytothérapie,Alpha-bloquants,Inhibiteurs de la 5α-réductase (5-ARI),d
OIC-049-18-B-,Quelles sont les situations justifiant un avis spécialisé́ selon l'Association Française d'Urologie ?,"Patient > 50 ans, urgence isolée","Patient < 50 ans, urgence isolée","Globe palpable, nodule ou induration au toucher rectal","ECBU anormal (bactériurie, leucocytaire ou hématurie)",b
OIC-049-19-A,Quels critères distinguent les troubles neuro-cognitifs mineurs du DSM-5 ?,Les déficits cognitifs n’interfèrent pas avec l’autonomie dans la vie quotidienne.,Le déclin cognitif retentit sur l’autonomie dans les activités quotidiennes.,Les déficits cognitifs ne surviennent pas uniquement dans le contexte d’un délirium.,Les déficits cognitifs ne sont pas mieux expliqués par une autre affection mentale.,a
OIC-049-19-A-,Quels sont les éléments histopathologiques principaux de la maladie d'Alzheimer ?,Plaques amyloïdes et dégénérescences neurofibrillaires,Activation de la neuroinflammation et perte neuronale,Lésions vasculaires ischémiques diffuses ou lacunaires et micro-hémorragies,Tous les éléments mentionnés précédemment,d
OIC-049-20-B,Quel est le type de lésion cérébrale qui peut induire un trouble cognitif léger ou majeur ?,Infarctus stratégique uniquement,Lésions ischémiques ou hémorragiques,Angiopathie amyloïde uniquement,Leuco-encéphalopathie diffuse uniquement,b
OIC-049-20-B-,Quels sont les signes cliniques de la maladie à corps de Lewy (MCL) ?,"Troubles cognitifs progressifs, syndrome parkinsonien, troubles du comportement en sommeil paradoxal et hallucinations visuelles.","Dysautonomie, hypersensibilité aux neuroleptiques, hypersomnie et apathie.","Hallucinations auditives, somesthésiques, hyposmie et anxiété-dépression.",Tous les signes cliniques mentionnés précédemment.,d
OIC-049-21-B,Quels sont les diagnostics différentiels de la maladie d’Alzheimer et des maladies apparentées ?,Carences vitaminiques,Tumeur intra crânienne,Hydrocéphalie à pression normale,Pathologies endocriniennes,a
OIC-049-21-B-,Quelles sont les causes principales des troubles neuro-cognitifs selon le DSM 5 ?,"Maladie d’Alzheimer, Dégénérescence fronto-temporal et Maladie à corps de Lewy","Secondaire à un traumatisme cérébral, Secondaire à la prise de substance et Secondaire à une infection VIH","Maladie d’Alzheimer, Dégénérescence fronto-temporal, Maladie à corps de Lewy et Encéphalopathie neurovasculaire",Multiples étiologies,d
OIC-049-22-B,Quel est l'outil de repérage qui permet d'évaluer la mémoire et l'encodage ?,Mini Mental State Evaluation,Test des 5 mots de Dubois,BREF,Horloge,b
OIC-049-22-B-,Quels sont les examens biologiques à pratiquer devant un trouble neuro-cognitif ?,"Numération-Formule sanguine (anémie ?), CRP, TSH, Ionogramme sanguin avec calcémie, glycémie à jeun, Albuminémie","SGOT/SGPT, γGT, Sérologies TPHA-VDRL, HIV, Vitamines B12, B9","Ponction lombaire (biomarqueurs de la maladie d'Alzheimer, anticorps anti-neuronaux, protéine 14 3 3, microbiologie ou virologie)",Tous les examens ci-dessus,d
