id,question,option_a,option_b,option_c,option_d,correct_option
OIC-086-11-A-,Quels sont les organes qui peuvent être transplantés?,"Rein, Foie, Cœur, Pancréas, Poumons, Intestins","Rein, Foie, Cœur, Pancréas, Peau, Cornée","Rein, Foie, Cœur, Pancréas, Os, Tendons","Rein, Foie, Cœur, Pancréas, Membranes amniotiques, Peau",a
OIC-086-12-A,Quels sont les principaux systèmes de compatibilité pris en compte pour une transplantation d’organe ?,Groupe sanguin ABO,Groupe tissulaire HLA,Groupe rhésus,Groupe tissulaire ABO,b
OIC-086-12-A-,Quel est le principal facteur qui explique la pénurie d'organes pour la transplantation?,La demande croissante de transplantations,La diminution de la population donneuse,La complexité des procédures de prélèvement,La durée de conservation limitée des organes,a
OIC-086-13-B,Quels sont les trois grands principes éthiques du don d'organe selon la loi de bioéthique?,"Consentement, gratuité, anonymat","Consentement, anonymat, gratuité","Gratuité, anonymat, consentement","Anonymat, consentement, gratuité",a
OIC-086-13-B-,La mort encéphalique correspond à la destruction définitive et irréversible de l’encéphale. Quelle est la caractéristique principale de cette définition?,La destruction de l’ensemble des réflexes du tronc cérébral.,L’absence de respiration spontanée.,Le coma profond et aréactif.,La disparition de l’ensemble des réflexes du tronc cérébral et l’absence de respiration spontanée.,d
OIC-094-01-A,Quels sont les critères cliniques pour diagnostiquer la mort encéphalique?,Absence de respiration spontanée,Abolition des réflexes du tronc cérébral,Absence de conscience et d’activité motrice spontanée,Présence d’un électro-encéphalogramme nul,c
OIC-094-01-A-,"L’immunosuppression est destinée à prévenir le rejet aigu à la phase initiale (traitement d’induction) ; prévenir les rejets après la phase initiale (traitement d’entretien) ; traiter les rejets aigus (traitement curatif). Parmi les options suivantes, laquelle est correcte ? (a) Prévenir le rejet aigu à la phase initiale ; (b) Prévenir les rejets après la phase initiale ; (c) Traiter les rejets aigus ; (d) Toutes les réponses sont correctes.",Prévenir le rejet aigu à la phase initiale,Prévenir les rejets après la phase initiale,Traiter les rejets aigus,Toutes les réponses sont correctes,d
OIC-094-02-B,Les particularités diagnostiques de la mort encéphalique reposent sur :,des critères cliniques uniquement,des critères paracliniques uniquement,des critères cliniques et paracliniques,"des critères cliniques et paracliniques, mais avec des priorités différentes",c
OIC-094-02-B-,Quel est le principe éthique qui permet de considérer un défunt comme donneur d’organes par défaut depuis le 1er janvier 2017 ?,Le consentement librement et expressément consenti du vivant,Le consentement présumé pour le donneur décédé,La gratuité du don,L’anonymat entre le donneur et le receveur,b
OIC-094-03-A,Quel est le principal avantage de la transplantation rénale avec donneur vivant par rapport à la transplantation rénale avec donneur décédé?,Elle permet une meilleure survie à court terme de l’organe transplanté.,Elle offre une meilleure survie à long terme de l’organe transplanté.,Elle réduit l’attente du receveur.,Elle permet la réalisation de transplantations ABO-incompatibles.,b
OIC-094-03-A-,Quelle est la caractéristique radiographique qui doit faire évoquer un cancer du poumon jusqu’à preuve du contraire?,Une opacité ronde bien circonscrite,Une opacité diffuse,Une opacité en verre dépoli,Une opacité cavitaire,a
OIC-094-04-B,"Une fracture de côte est définie radiologiquement par une solution de continuité osseuse aux berges non corticalisées. Sur la radiographie thoracique, on observe une rupture de continuité de la ligne longeant les bords supérieur et inférieur des côtes. Le segment latéral est le plus souvent touché et les fractures sont multiples dans plus de la moitié des cas. Une fracture de côte est méconnue sur les clichés standards dans un cas sur deux. Le scanner est plus sensible pour mettre en évidence les fractures costales. Toute fracture costale déplacée doit faire rechercher en scanner un pneumothorax, un hémothorax ou une lacération du parenchyme pulmonaire. Quelle est la modalité la plus sensible pour mettre en évidence les fractures costales?",Radiographie thoracique,Scanner,Échographie,Tomographie par émission de positons (TEP),b
OIC-094-04-B-,Quel est le signe radiologique le plus spécifique pour diagnostiquer un épanchement pleural liquidien chez l’enfant et l’adulte?,"Opacité homogène, déclive, non systématisée, non rétractile, limitée par une ligne concave en haut et en dedans (ligne de Damoiseau) effaçant la coupole diaphragmatique et le bord du cœur",Effacement d’un cul de sac costo-diaphragmatique signe un épanchement de faible abondance,"Opacité complète de l’hémithorax, déplacement médiastinal vers le côté opposé",Asymétrie de transparence pulmonaire avec opacité plus marquée du côté de l’épanchement,a
OIC-094-05-B-,Quels sont les deux critères essentiels pour définir un syndrome alvéolaire en imagerie?,Une opacité pulmonaire et un bronchogramme aérien,"Une opacité pulmonaire et un bronchogramme aérien, ainsi qu’une perte de volume du lobe ou du poumon concerné",Une opacité pulmonaire et une perte de volume du lobe ou du poumon concerné,"Une opacité pulmonaire et un bronchogramme aérien, ainsi qu’une silhouette rétractile",a
OIC-094-06-A-,Quelle est la caractéristique principale des contours médiastinaux sur une radiographie de thorax de profil?,Ils sont toujours convexes vers le poumon,Ils sont toujours déformés,Ils sont toujours nets et bien définis,Ils sont toujours à limites externes nettes et convexes vers le poumon,d
OIC-094-07-A-,Dans quelles situations la radiographie thoracique est-elle indiquée en urgence?,"Dyspnée aiguë, douleur thoracique, hémoptysie, toux aiguë, inhalation de corps étranger, bruits respiratoires anormaux, stridor aigu.","Suspicion de dissection aortique, embolie pulmonaire ou de rupture œsophagienne, traumatisme thoracique ou polytraumatisme : scanner avec injection en première intention.","Suspicion d’infarctus du myocarde : ECG, coronarographie.","Infection des voies aériennes hautes, bronchiolite de l’enfant non équivoque et non compliquée : pas d’imagerie.",a
OIC-094-08-B,Quelle est la caractéristique radiologique normale du thymus chez un nourrisson sur une radiographie de face?,"Opacité du médiastin antéro-supérieur, bilatérale et asymétrique, indissociable de la masse cardiaque","Forme variable, souvent asymétrique, à contours nets, non compressive sur les structures adjacentes",Tonalité hydrique et homogène,"Morphologies spécifiques fréquemment retrouvées (signe de la voile, signe de la vague, signe du raccordement, signe du recouvrement hilaire)",a
OIC-094-08-B-,Quels sont les examens de première intention pour identifier une image médiastinale anormale chez le nourrisson et l’enfant?,Scanner et IRM,Radiographie thoracique de face et échographie,Radiographie thoracique de face et scanner,Échographie et scanner,b
OIC-094-09-A,Quelles sont les principales causes de masse médiastinale antérieure chez l'enfant?,Tumeurs de la lignée germinales,Tumeurs d’origine thymique,Adénopathies,Kystes bronchogéniques,b
OIC-094-09-A-,Quelle est la définition d'une insuffisance respiratoire chronique (IRC)?,L'incapacité de l'appareil respiratoire à assurer l'hématose.,L'incapacité de l'appareil respiratoire à assurer l'oxygénation.,L'incapacité de l'appareil respiratoire à assurer la ventilation.,L'incapacité de l'appareil respiratoire à assurer la circulation sanguine.,a
OIC-094-10-B,La présence d’une toux avec expectorations chroniques est en faveur d’une IRC :,"obstructive (BPCO, dilatation des bronches)",restrictive,restrictive avec poumon sain,restrictive avec anomalie de la pompe ventilatoire,a
OIC-094-10-B-,Quelle est la définition de l'hypertension pulmonaire (HTP) de l'adulte?,Une pression artérielle pulmonaire moyenne > 20 mmHg et résistances > 3 UW mesurée lors d'un cathétérisme cardiaque droit.,Une pression artérielle pulmonaire moyenne > 30 mmHg et résistances > 5 UW mesurée lors d'un cathétérisme cardiaque droit.,Une pression artérielle pulmonaire moyenne > 15 mmHg et résistances > 2 UW mesurée lors d'un cathétérisme cardiaque droit.,Une pression artérielle pulmonaire moyenne > 40 mmHg et résistances > 7 UW mesurée lors d'un cathétérisme cardiaque droit.,a
OIC-094-11-B,Quels sont les signes qui peuvent faire évoquer le diagnostic d’HTP?,Sifflement expiratoire,Signe de Carvalho,Éclat de B2 au foyer pulmonaire,Souffle holosystolique d’insuffisance tricuspide se majorant à l’inspiration profonde,d
OIC-094-11-B-,Quelle exploration fonctionnelle permet d'orienter vers une IRC obstructive?,"Spirométrie avec courbe débit-volume (TVO : VEMS/CV < 0,7)",Pléthysmographie (CPT < 80% des valeurs prédites),"Diffusion pulmonaire (TLCO < 0,7)",Gaz du sang (augmentation de la différence alvéolo-artérielle),a
OIC-094-12-A-,Un patient IRC présente une décompensation. Quels sont les signes cliniques qui permettent d'évaluer sa gravité?,Augmentation de la fréquence respiratoire,Diminution de la saturation en oxygène,Augmentation de la pression artérielle pulmonaire,Diminution de la capacité vitale,b
OIC-094-13-B,Quelle est la conséquence de l'hypoxémie dans l'insuffisance respiratoire chronique (IRC)?,Polyglobulie,Hypertension pulmonaire du groupe 1,Rétention hydro-sodée,"Asthénie, somnolence, altération des fonctions supérieures",a
OIC-094-13-B-,Quelle est la principale cause d'IRC liée à l'échangeur pulmonaire?,BPCO,Dilatation des bronches,Pneumopathies infiltrantes diffuses,Atteinte de la diffusion alvéolo-capillaire,a
OIC-094-14-A,Quels sont les principaux mécanismes responsables d’une hypoxémie avec normo ou hypocapnie?,Maladies de l’échangeur pulmonaire,Hypoventilation alvéolaire prédominante,Maladies de la pompe ventilatoire,BPCO,a
OIC-094-14-A-,Quelles sont les indications pour l'oxygénothérapie de longue durée (OLD) dans l'insuffisance respiratoire chronique obstructive (IRC obstructive) en état stable?,"PaO<sub>2</sub> < 55 mmHg (7,3 kPa) avec présence de signes cliniques d'hypoxie tissulaire","PaO<sub>2</sub> comprise entre 55 mmHg (7,3 kPa) et 60 mmHg (8 kPa) avec présence de signes cliniques d'hypoxie tissulaire",PaO<sub>2</sub> < 60 mmHg (8 kPa) avec présence de signes cliniques d'hypoxie tissulaire,PaO<sub>2</sub> < 60 mmHg (8 kPa) sans présence de signes cliniques d'hypoxie tissulaire,a
OIC-094-15-B,Quel est le droit dont bénéficie un patient atteint d’une IRC grave (Pa02<60mmHg)?,Exonération du ticket modérateur pour l’ALD 14,Exonération du ticket modérateur pour l’ALD 15,Exonération du ticket modérateur pour l’ALD 16,Exonération du ticket modérateur pour l’ALD 17,a
OIC-094-15-B-,Quel est le principe fondamental de l’oxygénothérapie chez un malade hypercapnique?,L’oxygénothérapie est contre-indiquée en cas d’hypercapnie sévère.,L’oxygénothérapie doit être évitée pour ne pas augmenter la PaCO2.,"L’oxygénothérapie peut être utilisée, mais avec une surveillance rapprochée.",L’oxygénothérapie est toujours contre-indiquée en cas d’hypercapnie.,c
OIC-094-16-B,Quels examens d’imagerie sont généralement demandés en cas d’insuffisance respiratoire chronique (IRC)?,Radiographie thoracique seule,Radiographie thoracique et TDM thoracique,TDM thoracique seule,Aucun examen d’imagerie n’est nécessaire,b
OIC-094-16-B-,Qu'est-ce qui caractérise un purpura?,Des lésions cutanées jaunes,Des lésions cutanées bleues,"Des lésions cutanées rouges ou violacées, séparées par un intervalle de peau saine, ne s'effaçant pas à la vitro-pression, liées à l'extravasation de sang dans le derme, d'aspect variable : punctiforme, en « tête d’épingle » (purpura pétéchial), sous forme de trainées linéaires (vibices) ou de lésions de plus grande taille (purpura ecchymotique).",Des lésions cutanées blanches,c
OIC-099-01-B,Quel est le mécanisme principal du purpura vasculaire?,Inflammation de la paroi vasculaire,Fragilité de la paroi vasculaire,Thrombopénie,Thrombopathie,a
OIC-099-01-B-,Quel est le signe clinique le plus spécifique pour suspecter un purpura fulminans?,Fièvre,Signes de défaillance hémodynamique,Signes neurologiques,Purpura nécrotique et/ou ecchymotique et/ou extensif,d
OIC-099-02-B,Un purpura fulminans doit être évoqué devant :,Fièvre (hyperthermie/fièvre SD-044),"Signes de défaillance hémodynamique (hypotension, marbrures, polypnée, collapsus, oligoanurie... SD-043)","Signes neurologiques (obnubilation, coma, syndrome méningé) SD-042",Purpura nécrotique et/ou extensif (examen physique à réaliser chez un patient en sous-vêtements),b
OIC-099-02-B-,Quels sont les signes cliniques en faveur d'une vascularite devant un purpura vasculaire?,"Fièvre, signes ORL, neuropathie périphérique, protéinurie","Fièvre, souffle cardiaque, hépatomégalie, splénomégalie","Fièvre, hémoptysie, protéinurie, adénopathies","Fièvre, signes ORL, neuropathie périphérique, hémoptysie",a
OIC-099-03-A,Quels examens biologiques doivent être effectués en urgence en cas de purpura thrombopénique?,"Hémogramme, ionogramme sanguin, créatinine","Hémogramme, ionogramme sanguin, protéine C réactive","Hémogramme, ionogramme sanguin, groupe sanguin","Hémogramme, ionogramme sanguin, frottis sanguin",a
OIC-099-03-A-,"En dehors de l'urgence, on prescrit devant un purpura vasculaire :","Anticorps anti-cytoplasme des polynucléaires neutrophiles (ANCA) (qui peuvent être obtenus en moins de 24 heures) (voir chapitres [[Pathologies auto-immunes : aspects épidémiologiques, diagnostiques et principes de traitement|maladies auto-immunes]] et [[Connaître les principaux types de vascularite systémique, les organes cibles, les outils diagnostiques et les moyens thérapeutiques|vascularites]])",Cryoglobulinémie,Antibiotiques,Analyses sanguines générales,a
OIC-099-04-A-,Quelle est la principale mesure d’urgence devant un purpura?,Transfusion de plaquettes,Anticoagulation,Antihistaminique,Antibiotique,a
OIC-099-05-A,Quelle est la définition du syndrome mononucléosique?,"Présence de plus de 50% d'éléments mononucléés parmi les leucocytes sur la numération formule sanguine, du fait d'une hyperlymphocytose.","Présence de plus de 50% d'éléments mononucléés parmi les leucocytes sur la numération formule sanguine, du fait d'une hypolymphocytose.","Présence de plus de 50% d'éléments mononucléés parmi les leucocytes sur la numération formule sanguine, du fait d'une lymphocytose.","Présence de plus de 50% d'éléments mononucléés parmi les leucocytes sur la numération formule sanguine, du fait d'une neutropénie.",a
OIC-099-06-A,Quelle caractéristique est visible sur le frottis sanguin d'un syndrome mononucléosique?,Présence de polynucléaires neutrophiles,Présence de lymphocytes activés (lymphocytes hyperbasophiles),Présence de plaquettes,Présence de globules rouges,b
OIC-099-06-A-,Quel élément de l’interrogatoire est le plus souvent associé au syndrome mononucléosique?,Âge du patient,Contact avec de jeunes enfants,Notion de rapports sexuels à risque,Contact avec un chat,a
OIC-099-07-A-,Quel est le signe clinique le plus évocateur du syndrome DRESS?,Polyadénopathies,Éruption cutanée,Hyperthermie,Cytolyse hépatique,b
OIC-099-08-A-,"Parmi les trois grands types de dyslipidémies, lequel est caractérisé par une augmentation du taux de cholestérol dans le sang?",Hypercholestérolémie pure,Hypertriglycéridémie pure,Hyperlipidémie mixte,Dyslipidémie associée au diabète de type 2 et syndrome métabolique,a
OIC-099-09-A,Quel est le principal facteur de risque cardiovasculaire impliqué dans le développement de la plaque d’athérome?,HDL-cholestérol,LDL-cholestérol,Triglycérides,Cholestérol total,b
OIC-099-09-A-,À quel âge doit-on dépister une dyslipidémie chez une femme ménopausée?,À partir de 30 ans,À partir de 40 ans,À partir de 50 ans,À partir de 60 ans,c
OIC-099-10-A,Quel est le critère pour distinguer les hyperlipidémies primaires des hyperlipidémies secondaires?,La présence d'une anomalie génétique,L'exposition aux facteurs environnementaux,L'âge du patient,La présence d'une maladie sous-jacente,a
OIC-099-10-A-,"Quel signe clinique est souvent présent dans les formes sévères d'hypercholestérolémie, notamment les hypercholestérolémies familiales?",Xanthomatose éruptive,Arc cornéen,Xanthélasma,Lipémie rétinienne,c
OIC-099-11-B,Quelles sont les principales causes d'hyperlipidémies secondaires?,Hypothyroïdie,Hypercorticisme,Syndrome néphrotique,Cholestase,d
OIC-099-12-A,Quel est l'objectif de LDL-cholestérol recommandé chez un sujet atteint de diabète et présentant un risque cardiovasculaire élevé?,"1,4 mmol/L","1,8 mmol/L","2,6 mmol/L","3,5 mmol/L",b
OIC-099-12-A-,Quelles sont les recommandations diététiques pour les personnes atteintes d'hypercholestérolémie?,Augmenter l'apport en graisses saturées,Réduire l'apport en graisses totales à moins de 35% de l'apport calorique total,Augmenter la consommation de sucres simples,Consommer plus d'acides gras trans,b
OIC-099-13-A,Quelle est la définition de l'artériopathie oblitérante des membres inférieurs (AOMI)?,La présence de lésions d'athérosclérose au niveau de l'aorte et des artères sous-jacentes perfusant les membres supérieurs.,La présence de lésions d'athérosclérose au niveau de l'aorte et des artères sous-jacentes perfusant les membres inférieurs.,La présence de lésions d'athérosclérose au niveau de l'aorte et des artères sous-jacentes perfusant les membres supérieurs et inférieurs.,"La présence de lésions d'athérosclérose au niveau de l'aorte et des artères sous-jacentes perfusant les membres supérieurs et inférieurs, mais sans spécifier les membres inférieurs.",b
OIC-099-14-A,Quels sont les symptômes évocateurs d'une artériopathie oblitérante des membres inférieurs (AOMI)?,Douleur chronique d'un membre,Claudication intermittente,Troubles trophiques,Dysfonction érectile,b
OIC-099-14-A-,Quel examen est l'examen de référence pour déterminer la localisation des lésions artérielles et leur retentissement hémodynamique en cas d'AOMI?,L'angioscanner de l'aorte et des artères des membres inférieurs,L'angio-IRM de l'aorte et des artères des membres inférieurs,L'écho-doppler de l'aorte et des artères des membres inférieurs,L'artériographie des membres inférieurs,c
OIC-099-15-B,"Chez un patient symptomatique, quel traitement médicamenteux est systématiquement institué?",Un antiplaquettaire,Une statine,Un IEC,Tous les traitements mentionnés,a
OIC-099-16-A,L'ischémie aiguë est dite complète lorsqu'il existe une atteinte sensitivo-motrice. Vrai ou faux?,Vrai,Faux,Vrai mais avec des exceptions,Faux mais avec des exceptions,a
OIC-099-17-B,La stratégie thérapeutique de l’ischémie aiguë vise à :,éviter l’extension du thrombus et la récidive embolique,assurer la revascularisation du territoire ischémié,corriger les processus pathologiques aggravant l’ischémie,prévenir et traiter les conséquences générales de l’ischémie et de la revascularisation,a
OIC-099-17-B-,Quel est le facteur de risque principal de l'anévrisme de l'aorte abdominale?,Le tabagisme,L'âge avancé,Le sexe masculin,Les antécédents familiaux d'AAA,a
OIC-100-01-A,Quelles sont les principales étiologies des anévrismes de l’aorte abdominale?,Athérosclérose,Dissection aortique,Maladie de Marfan,Infection,a
OIC-100-01-A-,Quel est le signe clinique le plus fréquent de l'anévrisme de l'aorte abdominale (AAA)?,Douleur abdominale,Douleur lombaire,Choc hémorragique,Découverte fortuite à l'imagerie,a
OIC-100-02-A,Quel examen est utilisé en dépistage et suivi des anévrysmes de l’aorte abdominale asymptomatiques?,Échographie abdominale,TDM thoraco-abdomino-pelvienne,IRM,Artériographie,a
OIC-100-02-A-,Quel est le premier geste à entreprendre après l'identification d'un anévrisme de l'aorte abdominale (AAA)?,Surveillance échographique annuelle,Arrêt du tabac et contrôle des facteurs de risque cardiovasculaire,Bilan cardiovasculaire global et évaluation de la fonction rénale,Cure chirurgicale conventionnelle ou endovasculaire si nécessaire,b
OIC-100-03-A,Quelle situation d’urgence nécessite une prise en charge spécifique immédiate par embolectomie?,Anévrismes rompus,Anévrismes douloureux,Ischémie aiguë de membre inférieur,Fistule aorto-cave ou une fistule aorto-digestive,c
OIC-100-03-A-,L'ischémie intestinale chronique est caractérisée par une insuffisance de perfusion artérielle liée à un obstacle :,aigu,chronique,athéromateuse,embolie,b
OIC-100-04-B,La douleur abdominale post-prandiale est un signe fonctionnel typique de l’ischémie intestinale chronique. Cette douleur est caractérisée par :,Elle débute environ 15 à 30 minutes après l’ingestion et s’estompe lentement en une à deux heures.,Elle est intense à type de crampes et siège péri-ombilical.,Elle est présente uniquement après ingestion d’un repas important.,Elle est absente chez les patients âgés.,a
OIC-100-04-B-,La thrombose veineuse profonde (TVP) proximale est localisée au niveau de la veine poplitée et de la veine sus-poplitée. Vrai ou faux?,Vrai,Faux,La TVP proximale est localisée au niveau de la veine poplitée et de la veine sus-poplitée.,La TVP proximale est localisée au niveau des troncs collecteurs.,a
OIC-100-05-A,Quels sont les facteurs de risque transitoires majeurs qui favorisent la maladie thromboembolique veineuse (MTEV)?,Thrombophilies sévères,Chirurgie avec anesthésie générale > 30 min dans les 3 derniers mois,Voyage prolongé (avion > 6h),Maladies inflammatoires chroniques,b
OIC-100-05-A-,Quels sont les facteurs qui favorisent l'hypercoagulabilité?,Les thrombophilies acquises,Les thrombophilies héréditaires constitutionnelles,Les interventions chirurgicales,L'immobilisation,b
OIC-100-06-A,Quels sont les signes cliniques évocateurs d'une maladie veineuse thrombo-embolique (MVTE)?,"Douleur spontanée du membre inférieur, œdème unilatéral, dilatation veineuse superficielle","Douleur thoracique, dyspnée, expectorations hémoptoïques","Tachycardie, lipothymie, syncope",Défaut hémodynamique avec signes de choc et de cœur droit,a
OIC-100-06-A-,Quelle est la caractéristique principale d'une EP à haut risque de mortalité (EP grave)?,Une pression artérielle systolique (PAS) ≥ 90 mmHg,Une chute de la PAS ≥ 40 mmHg pendant plus de 15 minutes,Une pression artérielle systolique (PAS) < 90 mmHg,Une chute de la PAS < 40 mmHg pendant plus de 15 minutes,c
OIC-100-07-A,Quel est le rôle des D-dimères dans le diagnostic de la thrombose veineuse profonde (TVP) et de l'embolie pulmonaire (EP)?,Ils sont spécifiques et permettent de confirmer le diagnostic.,Ils sont non spécifiques mais ont une forte valeur prédictive positive.,Ils sont non spécifiques mais ont une forte valeur prédictive négative.,Ils sont spécifiques pour l'EP mais non spécifiques pour la TVP.,c
OIC-100-08-A,Quel examen est de référence pour diagnostiquer une embolie pulmonaire (EP)?,Angio-TDM thoracique,Scintigraphie de ventilation-perfusion,Échographie cardiaque trans-thoracique,Radiographie pulmonaire,a
OIC-100-08-A-,Quel est le critère hémodynamique qui définit une embolie pulmonaire (EP) à risque élevé (EP grave)?,PAS < 90 mmHg,PAS > 90 mmHg,Chute de la PAS ≥ 40 mmHg,Chute de la PAS < 40 mmHg,c
OIC-100-09-A,"En cas de probabilité clinique élevée (TVP, EP), le traitement anticoagulant est débuté avant la confirmation diagnostique par imagerie. Quel est le principe de traitement d’une TVP/EP non grave à la phase initiale?",Traitement anticoagulant à dose curative avec relais AVK,Traitement anticoagulant à dose thérapeutique avec relais AVK,Traitement anticoagulant à dose curative sans relais AVK,Traitement anticoagulant à dose thérapeutique sans relais AVK,b
OIC-100-09-A-,"En cas de TVP des membres inférieurs, le port d’une compression élastique de classe 3 est indiqué pour diminuer :",l’œdème et la douleur à la phase aiguë,le risque d’embolie pulmonaire,la pression artérielle,le syndrome post-thrombotique en dehors de la phase aiguë,a
OIC-101-01-B,"En cas d’antécédent de MVTE, quelle contraception est contre-indiquée?",Contraception orale combinée,Contraception orale micro-progestative,Dispositif intra-utérin (DIU),Tous les types de contraception contenant des œstrogènes,d
OIC-101-01-B-,Quelles sont les situations nécessitant une prévention de la MTEV?,Seulement en cas de chirurgie orthopédique,Seulement en cas de chirurgie carcinologique,"En cas de chirurgie orthopédique, carcinologique ou bariatrique, ou en présence de facteurs de risque multiples de MVTE",En cas de facteurs de risque de MVTE propres au patient et à la situation clinique,d
OIC-101-02-A-,"Quels examens complémentaires sont légitimes d’ajouter au bilan initial en cas de MTEV (TVP, EP) chez l’homme?",Dosage du PSA,Bilan gynécologique,Scanner pulmonaire,Échographie des veines profondes,a
OIC-101-03-A,Quelle est la complication à long terme la plus fréquente de la thrombose veineuse profonde (TVP)?,Syndrome post-thrombotique (SPT),Hypertension pulmonaire (HTP),Insuffisance cardiaque droite,Embolie pulmonaire récidivante,a
OIC-101-03-A-,"Avant d’arrêter le traitement anticoagulant prescrit pour une EP, il faut s’assurer de l’absence de quoi?",dyspnée,hémorragie,thrombose,embolie pulmonaire,a
OIC-101-04-A,Quel est le but principal de l'écho-Doppler veineux des membres inférieurs dans le diagnostic d'une thrombose veineuse superficielle?,Confirmer le diagnostic uniquement,Estimer l'extension de la TVS de membre inférieur uniquement,Exclure une thrombose veineuse profonde fréquemment associée uniquement,"Confirmer le diagnostic, estimer l'extension de la TVS de membre inférieur et exclure une thrombose veineuse profonde fréquemment associée",d
OIC-101-04-A-,Qu'est-ce qui caractérise une varice?,Une dilatation permanente d'une ou de plusieurs veines superficielles des membres inférieurs de plus de 3 mm de diamètre en orthostatisme associée le plus souvent à un reflux par incontinence valvulaire.,Une insuffisance veineuse chronique résultant d'une incontinence valvulaire.,Une dilatation permanente d'une ou de plusieurs veines profondes des membres inférieurs.,Une stase du sang veineux dans les pieds sans dilatation permanente des veines.,a
OIC-101-05-A,Quel est le principal mécanisme physiopathologique responsable de l’insuffisance veineuse chronique (IVC)?,Reflux veineux,Obstruction veineuse,Dysfonctionnement de la pompe veino-musculaire,Dysfonctionnement des valvules veineuses,a
OIC-101-05-A-,Quel est le mécanisme essentiel du syndrome post-thrombotique (SPT)?,Destruction valvulaire,Obstruction veineuse résiduelle,Reflux veineux,Destruction valvulaire et obstruction veineuse résiduelle,d
OIC-101-06-A-,Quels sont les facteurs favorisant l’insuffisance veineuse chronique et les varices?,L’hérédité et le mode de vie sédentaire,L’âge et le sexe féminin,L’hérédité et l’exposition à la chaleur,Le mode de vie sédentaire et l’orthostatisme prolongé,a
OIC-101-07-A,Quel est l'estimation de la prévalence de l'insuffisance veineuse chronique (IVC) dans les pays industrialisés?,30 %,40 %,50 %,60 %,d
OIC-101-07-A-,"Les symptômes de l’insuffisance veineuse chronique (IVC) sont fréquents, variés et peu spécifiques. Ils augmentent lorsque les circonstances aggravent la stase veineuse et diminuent quand celle-ci s’améliore. Les signes fonctionnels de l’IVC incluent :",crampes,pesanteurs ou lourdeurs des membres inférieurs,trajet veineux douloureux ou phlébalgie,la claudication intermittente veineuse,b
OIC-101-08-B,Quelle est la principale caractéristique d'un ulcère variqueux?,Il est profond et creusant.,Il est situé au niveau des malléoles.,Il est indolore.,Il est de petite taille.,b
OIC-101-08-B-,Quels sont les signes cliniques recherchés chez un malade en position debout pour le diagnostic d’IVC?,"Douleur, induration évocatrice d’une thrombose veineuse superficielle",Réduction de la pression d’orteil,Réduction de la pression intra-saphène,Réduction de la pression intra-veineuse,a
OIC-101-09-B,Quel est le but de la compression élastique dans le traitement de l'insuffisance veineuse chronique (IVC)?,Améliorer la circulation sanguine,Réduire l'hyperpression veineuse,Stimuler la production de collagène,Réduire la taille des varices,b
OIC-101-11-A-,Quelle est la principale raison de compresser le point d’insertion lors du retrait d’une voie veineuse?,Pour éviter la formation d’un hématome,Pour faciliter le retrait de la voie veineuse,Pour prévenir l’embolie gazeuse,Pour assurer une bonne circulation sanguine,a
OIC-101-12-A,Quelles sont les conditions d'insertion d'une voie veineuse centrale?,La voie veineuse centrale doit être insérée dans une veine de gros calibre.,La voie veineuse centrale doit être insérée dans une veine de petit calibre.,La voie veineuse centrale doit être insérée dans une veine de calibre moyen.,La voie veineuse centrale doit être insérée dans une veine de calibre variable.,a
OIC-101-12-A-,"En cas de signes généraux d’une infection du matériel veineux, quelles sont les étapes à suivre?",Retirer le cathéter et mettre en culture.,Ne pas retirer le cathéter et attendre les résultats des hémocultures.,Retirer le cathéter et réaliser des hémocultures.,Ne pas retirer le cathéter et prescrire une antibiothérapie.,a
OIC-101-13-B,Quelle est la définition d'une douleur thoracique aiguë?,Douleur ou gêne dans la région de la cage thoracique survenant de manière brutale.,Douleur ou gêne dans la région de la cage thoracique survenant de manière progressive.,Douleur ou gêne dans la région de la cage thoracique survenant de manière chronique.,Douleur ou gêne dans la région de la cage thoracique survenant de manière intermittente.,a
OIC-101-13-B-,Quels sont les signes de détresse vitale devant une douleur thoracique aiguë?,détresse respiratoire aiguë,signes de choc,coma et troubles de conscience,douleur intense,a
OIC-101-14-B,Quels sont les signes respiratoires de gravité imposant des décisions thérapeutiques immédiates?,"Polypnée (>30/min) ou bradypnée (<10/min ou pauses respiratoires), cyanose, sueurs, désaturation <90%, tirage respiratoire","Polypnée (>30/min) ou bradypnée (<10/min ou pauses respiratoires), cyanose, sueurs, désaturation <95%, tirage respiratoire","Polypnée (>30/min) ou bradypnée (<10/min ou pauses respiratoires), cyanose, sueurs, désaturation <90%, tirage respiratoire","Polypnée (>30/min) ou bradypnée (<10/min ou pauses respiratoires), cyanose, sueurs, désaturation <95%, tirage respiratoire",a
OIC-101-14-B-,Quelles sont les quatre urgences cardio-vasculaires pouvant entraîner une douleur thoracique?,"Dissection aortique, syndrome coronarien aigu, embolie pulmonaire, péricardite","Syndrome coronarien aigu, dissection aortique, embolie pulmonaire, péricardite","Syndrome coronarien aigu, dissection aortique, embolie pulmonaire, péricardite","Dissection aortique, syndrome coronarien aigu, embolie pulmonaire, péricardite",a
OIC-102-01-B,La douleur thoracique dans la dissection aortique est typiquement caractérisée par :,une douleur sourde et progressive,une douleur intense et brutale,une douleur localisée et constante,une douleur intermittente et modérée,b
