id,question,option_a,option_b,option_c,option_d,correct_option
OIC-050-02-A,Quelles sont les principales causes de perte d’indépendance fonctionnelle?,"La maladie, les soins, un évènement de vie, des difficultés d’ordre socio-économiques","La maladie, les soins, un évènement de vie, des difficultés d’ordre psychologiques","La maladie, les soins, un évènement de vie, des difficultés d’ordre économiques","La maladie, les soins, un évènement de vie, des difficultés d’ordre politiques",a
OIC-050-02-A-,Quelle échelle d'évaluation permet de déterminer la capacité d'une personne évaluée à réaliser les gestes courants de la vie quotidienne intéressant le corps?,ADL,IADL,Echelle de Katz,Echelle de Lawton,c
OIC-050-03-B,Quels sont les principaux facteurs de risque et précipitants de la dépendance iatrogène liée à l'hospitalisation?,"le syndrome d’immobilisation, la confusion aiguë, la dénutrition, les chutes, l’incontinence urinaire 'de novo'","le syndrome d’immobilisation, la confusion aiguë, la dénutrition, les chutes, les effets indésirables des médicaments","la dénutrition, les chutes, les effets indésirables des médicaments, l’incontinence urinaire 'de novo'","la dénutrition, les chutes, la confusion aiguë, l’incontinence urinaire 'de novo'",b
OIC-050-03-B-,Quelle est la conséquence physique principale pour l'aidant d'une personne dépendante?,Diminution des capacités cognitives,Diminution de la vitalité,Augmentation du risque cardio-vasculaire,Retard diagnostique,c
OIC-050-04-A,Quelle allocation personne âgée peut-elle être accordée aux personnes ayant un degré d'autonomie évalué entre GIR 1 et 4?,"Allocation personne âgée (APA), sous la régie des Conseils régionaux","Allocation personne âgée (APA), sous la régie des Conseils départementaux","Allocation personne âgée (APA), sous la régie des Conseils municipaux","Allocation personne âgée (APA), sous la régie des Conseils européens",b
OIC-050-04-A-,Quel type de mesure de protection juridique permet à un proche de solliciter l'autorisation du juge pour représenter une personne qui ne peut pas manifester sa volonté?,Mandat de protection future,Sauvegarde de justice,Habilitation familiale,Curatelle,c
OIC-050-05-B,Quels sont les établissements d'hébergement collectif pour les personnes âgées dépendantes d'urgence et chroniques?,Établissements d’hébergement pour personnes âgées (EHPA),Résidences autonomie,Établissements d’hébergement pour personnes âgées dépendantes (EHPAD),Accueillant familiaux,c
OIC-050-05-B-,"Selon la définition de l'Association internationale pour l'Etude de la Douleur, la douleur est :",une expérience sensorielle et émotionnelle associée à une lésion tissulaire réelle ou potentielle,une expérience sensorielle et émotionnelle associée à une lésion tissulaire potentielle seulement,une expérience sensorielle et émotionnelle associée à une lésion tissulaire réelle seulement,une expérience sensorielle et émotionnelle associée à une lésion tissulaire imaginaire,a
OIC-050-06-A,Quel système nerveux est impliqué dans la transmission des messages nociceptifs vers le cerveau?,Système nerveux central,Système nerveux périphérique,Système nerveux sympathique,Système nerveux parasympathique,b
OIC-050-06-A-,Quel est l'objet obligatoire à la mise en route d'un traitement réalisable faite par tout professionnel de santé pour diagnostiquer et évaluer la douleur aigue et chronique?,L'auto-évaluation par le patient à l'aide d'échelles validées,L'attente de la plainte du patient,Le diagnostic et l'évaluation concernent uniquement la douleur aigue,Le diagnostic et l'évaluation sont réalisés uniquement par les étudiants en médecine,a
OIC-050-07-B,"Quel est l'objet obligatoire de l'évaluation de la douleur chez un patient douloureux, quel que soit le motif de l'hospitalisation?",L'évaluation de la douleur est facultative,L'évaluation de la douleur est obligatoire mais seulement si le patient plaindrait,L'évaluation de la douleur est obligatoire et doit être tracée dans le dossier du patient,L'évaluation de la douleur est obligatoire mais seulement si le patient est en situation critique,c
OIC-050-07-B-,Quel pourcentage des Français de plus de 18 ans déclarent souffrir de douleur quotidienne depuis plus de 3 mois?,10%,20%,31%,40%,c
OIC-050-08-A,Quel est l'objet de l'évaluation de la douleur chez un patient douloureux?,Évaluer la localisation de la douleur,Évaluer l'intensité de la douleur,Évaluer les symptômes et signes cliniques associés à la douleur,"Évaluer l'efficacité, la tolérance et l'observance au traitement antalgique",b
OIC-050-08-A-,Quelle est la principale étiologie des douleurs nociceptives dans un contexte de poussée d'arthrose?,Douleurs traumatiques et/ou per et postopératoires,Douleurs inflammatoires,Douleurs mécaniques,Douleurs des maladies cancéreuses,c
OIC-050-09-B,Quelle est la principale étiologie de douleur neuropathique en population générale?,Lésion médullaire,Radiculopathie notamment sciatique,Sclérose en plaques,Accident vasculaire cérébral,b
OIC-050-09-B-,Quel type de douleur est souvent associée aux traitements du cancer?,Nociceptive,Neuropathique,Mixtes (neuropathiques et nociceptives),Nociplastiques,b
OIC-050-10-A,Quelle est la prévalence de la douleur chronique chez la personne âgée vivant à domicile ou en institution?,Moins de 10%,Entre 10 et 40%,Entre 40 et 80%,Plus de 80%,c
OIC-050-10-A-,Qu'est-ce que la fibromyalgie?,Une douleur liée à une lésion tissulaire,Une douleur nociplastique,Une douleur liée à une maladie ou lésion affectant le système somato-sensoriel,Une douleur liée à une altération de la nociception malgré l’absence de preuve d’une lésion tissulaire ou d’une maladie ou lésion affectant le système somato-sensoriel,d
OIC-050-11-B,Quel est le nombre d'actes d'anesthésie réalisés en France chaque année?,Moins de 5 millions,Entre 5 et 10 millions,Plus de 10 millions,Plus de 20 millions,c
OIC-050-11-B-,Quelle est la mortalité directement imputable à l'anesthésie en France au début des années 1980?,1 décès pour 10000 anesthésies,1 décès pour 5000 anesthésies,1 décès pour 20000 anesthésies,1 décès pour 1000 anesthésies,a
OIC-050-12-B,Quel est l'objectif principal de la consultation pré-anesthésique?,"Pour valider la durée de la consultation (au moins 2 jours avant une intervention programmée, valable pour une durée de 1 mois)",Pour valider les moyens nécessaires à la réalisation de la procédure d’anesthésie,Pour valider la surveillance continue après l’intervention,Pour valider l'organisation permettant de faire face à tout moment à une complication liée à l'intervention ou à l'anesthésie effectuée,a
OIC-050-12-B-,Quel traitement doit être arrêté en raison du risque d'hémorragie en période péri-opératoire?,Acide acétylsalicylique,Anticoagulant,Diurétique,Antagoniste du SRAA,b
OIC-050-13-A,Quel type d'anesthésie est associé à l'administration d'un hypnotique et peut entraîner une perte de conscience réversible?,Anesthésie générale,Anesthésie locorégionale,Anesthésie locale,Aucune des options,a
OIC-050-13-A-,Quel est l'objet principal de l'explication pré-opératoire et du recueil de consentement d'un geste invasif diagnostique ou thérapeutique?,Principes d'une anesthésie générale,Indications de l'anesthésie générale,Principales complications de l'anesthésie générale,Mécanisme d'action des curares,b
OIC-050-14-A,Quel est l'objet de connaissance principal de la figure 5?,Les principes d'une anesthésie générale,Les indications d'une anesthésie locorégionale,Les principales complications d'une anesthésie locorégionale,Les principes d'une anesthésie locale,b
OIC-050-14-A-,Quel type d'anesthésiques agit au niveau de la conduction nerveuse lors d'une anesthésie locorégionale?,Les anesthésiques qui bloquent les canaux sodiques non-voltages dépendants,Les anesthésiques qui bloquent les canaux sodiques indépendants,Les anesthésiques qui bloquent les canaux potassium,Les anesthésiques qui bloquent les canaux calcium,a
OIC-050-15-A,Quels sont les principaux anesthésiques locaux utilisés?,"la lidocaïne, la mépivacaîne, la bupivacaïne, la ropivacaïne","la lidocaïne, la bupivacaïne, la ropivacaïne, la procaina","la lidocaïne, la procaina, la ropivacaïne, la tetracaine","la lidocaïne, la procaina, la bupivacaïne, la tetracaine",a
OIC-050-15-A-,Quelle fibre nerveuse est responsable de la transmission de la douleur d'origine viscérale pendant la première phase du travail?,Aβ,Aδ,C,Aα,c
OIC-050-16-B,Quelle technique est utilisée pour l'analgésie/anesthésie obstétricale?,Anesthésie épidurale,Anesthésie générale,Anesthésie péri-médullaire,Anesthésie locorégionale,c
OIC-050-16-B-,Qu'est-ce que la chirurgie ambulatoire?,"Un ensemble d'actes chirurgicaux ou médicaux réalisés dans les conditions techniques de sécurité d'un bloc opératoire, sous anesthésie de mode variable et sans risque majoré pour le patient permettant la sortie du patient le jour même de son admission, sans nuit d’hébergement.","Un ensemble d'actes chirurgicaux ou médicaux réalisés dans les conditions techniques de sécurité d'un bloc opératoire, sous anesthésie de mode fixe et avec un risque majoré pour le patient permettant la sortie du patient le jour même de son admission, sans nuit d’hébergement.","Un ensemble d'actes chirurgicaux ou médicaux réalisés dans les conditions techniques de sécurité d'un bloc opératoire, sous anesthésie de mode variable et avec un risque majoré pour le patient permettant la sortie du patient le jour même de son admission, avec une nuit d’hébergement.","Un ensemble d'actes chirurgicaux ou médicaux réalisés dans les conditions techniques de sécurité d'un bloc opératoire, sous anesthésie de mode fixe et sans risque majoré pour le patient permettant la sortie du patient le jour même de son admission, avec une nuit d’hébergement.",a
OIC-050-17-A,Quels enfants sont concernés par les soins palliatifs en pédiatrie?,Tous les enfants atteints d'une maladie grave engageant le pronostic vital,Seuls les enfants atteints d'une maladie incurable et de grande gravité,Les enfants atteints d'une maladie grave engageant le pronostic vital ou menacée,Les enfants atteints d'une maladie grave engageant le pronostic vital ou non menacée,c
OIC-050-17-A-,Quel sentiment peut être ressenti lors d'un deuil périnatal?,Sentiment de compétence parentale,Sentiment de culpabilité,Sentiment d'irréalité,Sentiment d'abandon,b
OIC-051-01-A,Qu'est-ce qu'une maladie infectieuse transmissible?,Une maladie causée par un agent infectieux qui peut se transmettre entre individus,Une maladie qui ne peut pas être transmise entre individus,Une maladie qui ne peut être causée par aucun agent infectieux,Une maladie qui ne peut être transmise qu'à plusieurs individus à partir d'une source commune,a
OIC-051-01-A-,Quel type de surveillance des maladies infectieuses transmissibles recueille des données par un personnel dédié qui recueille des informations souvent plus exhaustives et plus élaborées que dans le cas de la surveillance passive?,Passive,Active,Semi-active,Territorial,b
OIC-051-02-B,Quelle organisation est placée sous la tutelle du ministère chargé de la santé et est un centre de référence et d'expertise en santé publique qui s’appuie sur le Réseau National de Santé Publique (RNSP) et les Cellules InterRégionales d’Epidémiologie (CIRE)?,Les Agences Régionales de Santé (ARS),Les Centres Nationaux de Référence (CNR),Le réseau Sentinelles,Santé Publique France,d
OIC-051-02-B-,Quel est l'indicateur épidémiologique qui rapporte le nombre de nouveaux cas d'une maladie dans une population pendant une période donnée et l'ensemble de la population suivie pendant la période?,Prévalence,Incidence,Taux d’attaque,Nombre de reproduction de base,b
OIC-051-03-A,Quelle est la définition de la sensibilité d'un examen diagnostique?,Proportion de sujets classés non malades (dont le résultat du test est positif) parmi l’ensemble des sujets réellement atteints de la maladie.,Proportion de sujets classés malades (dont le résultat du test est négatif) parmi l’ensemble des sujets réellement atteints de la maladie.,Proportion de sujets malades parmi les sujets classés malades (dont le résultat du test est positif).,Proportion de sujets non malades parmi les sujets classés non malades (dont le résultat du test est négatif).,a
OIC-051-03-A-,Quelle est la première mission de Santé Publique France en matière de maladies infectieuses?,Recueillir et traiter des données sur l’état de santé à des fins épidémiologiques,Analyser et actualiser les connaissances sur les risques sanitaires,Informer le ministre chargé de la Santé en cas de menace pour la santé des populations,Disposer d’un réseau régional constitué par les Cellules InterRégionales d'Epidémiologie,a
OIC-051-04-B,Quel est le réservoir des agents infectieux dans une infection exogène?,Le réservoir des agents infectieux est l'hôte.,Le réservoir des agents infectieux est l'environnement.,Le réservoir des agents infectieux est le vecteur.,Le réservoir des agents infectieux est la source.,b
OIC-051-04-B-,Quelle est la transmission horizontale directe d'un micro-organisme entre deux individus qui se produit par contact direct?,Par contact indirect via les mains des professionnels de santé,"Par des gouttelettes émises en parlant, toussant, crachant, mouchant, éternuant",Par l'air à travers des particules fines,Par la consommation d'aliments d'origine animale,a
OIC-051-05-B,Quelle maladie est transmise par contact direct avec des urines contaminées?,Tuberculose,Rougeole,Leptospirose,Grippe,c
OIC-051-05-B-,Quel est le principe de la déclaration obligatoire des maladies infectieuses transmissibles?,Elle permet aux autorités sanitaires d'intervenir rapidement pour protéger la santé des populations et de disposer d'informations actualisées sur un problème de santé jugé important.,Elle est une modalité mineure de surveillance épidémiologique des maladies infectieuses qui s’impose uniquement aux patients concernés.,Elle est une modalité de surveillance épidémiologique des maladies infectieuses qui s’impose uniquement aux médecins et biologistes.,Elle est une modalité de surveillance épidémiologique des maladies infectieuses qui s’impose uniquement aux épidémiologistes.,a
OIC-051-06-A,Quels sont les principaux objectifs des centres nationaux de référence (CNR) en France pour la lutte contre les maladies transmissibles?,"L’expertise concernant la microbiologie et la pathologie des agents infectieux ; le développement, l’optimisation, la validation et la diffusion d’examens de biologie médicale ; l’identification des agents pathogènes (de première intention ou confirmation d'identification à la demande d'un autre laboratoire)",La contribution à la surveillance épidémiologique : Par l’animation d’un réseau de laboratoires auxquels peuvent être confiés la réalisation d’examens et qui en transmettent ensuite les résultats au CNR concerné,La réalisation des analyses nécessaires à la surveillance des agents pathogènes,"L’alerte immédiate de Santé Publique France, du ministère chargé de la santé et, le cas échéant, de l’Agence Régionale de Santé de toute constatation de nature à présenter un risque ou une menace sur l’état de santé de la population",a
OIC-051-06-A-,Quel est un exemple de mesure de prévention des maladies infectieuses transmissibles interhumaines et à transmission d’origine environnementale en collectivité?,Utilisation d’un préservatif,Hygiène des mains et hygiène respiratoire en collectivité,"Assainissement de l’environnement, traitement des eaux, éradication des larves d’insectes ou de mollusques",Contrôle vétérinaire,c
OIC-056-01-A,Qu'est-ce que l'éviction dans le contexte de la santé publique?,Exclusion permanente d'une personne atteinte d'une maladie infectieuse transmissible,Exclusion temporaire d'une personne atteinte d'une maladie infectieuse transmissible,Exclusion d'une personne atteinte d'une maladie infectieuse non transmissible,Exclusion d'une personne atteinte d'une maladie non infectieuse,b
OIC-056-01-A-,Qu'est-ce que le réseau Sentinelles en France?,Un réseau de recherche et de veille en soins de second recours,Un réseau de recherche et de veille en soins de troisième recours,Un réseau de recherche et de veille en soins de premiers recours (médecine générale et pédiatrie),Un réseau de recherche et de veille en soins de quatrième recours,c
OIC-056-02-A,Quelle prothèse valvulaire est construite à partir de titane et de carbone?,Prothèse mécanique,Prothèse biologique,Prothèse percutanée,Prothèse sans armature métallique,a
OIC-056-02-A-,Quelles sont les trois grands facteurs de risques pour les complications thrombo-emboliques des prothèses valvulaires?,"Prothèse en position mitrale/tricuspide versus aortique (régime de pression plus faible), Présence d’une fibrillation atriale ou dysfonction ventriculaire gauche, Prothèse mécanique d’ancienne génération","Prothèse en position mitrale/tricuspide versus aortique (régime de pression plus élevé), Présence d’une fibrillation atriale ou dysfonction ventriculaire gauche, Prothèse mécanique d’ancienne génération","Prothèse en position mitrale/tricuspide versus aortique (régime de pression plus élevé), Présence d’une fibrillation atriale ou dysfonction ventriculaire gauche, Prothèse mécanique de nouvelle génération","Prothèse en position mitrale/tricuspide versus aortique (régime de pression plus faible), Présence d’une fibrillation atriale ou dysfonction ventriculaire gauche, Prothèse mécanique de nouvelle génération",a
OIC-056-03-A,Quel est le rythme du suivi clinique chez le médecin traitant des porteurs de prothèses valvulaires?,Hebdomadaire,Mensuel,Trimestriel,Annuel,c
OIC-056-03-A-,Quel est le risque d'endocardite infectieuse pour les porteurs de prothèses valvulaires?,Moins de 1% à 1 an,Entre 1% et 5% à 5 ans,Plus de 5% à 10 ans,Plus de 10% à 15 ans,b
OIC-056-04-A,Quelle est la cible d'INR pour une prothèse à risque faible en position aortique?,"2,5","3,0","3,5","4,0",a
OIC-056-04-A-,Quelle est la principale origine d'une désinsertion de prothèse valvulaire à moyen ou long terme?,Lâchage de suture de la prothèse,Fuite paravalvulaire du fait de calcifications importantes,Endocardite infectieuse délabrante,Hémolyse,c
OIC-056-05-A,Quelle est la définition générale des IOA?,multiplication d’un agent infectieux au sein du tissu osseux et/ou articulaire.,multiplication d’un agent infectieux au sein du tissu articulaire seul.,multiplication d’un agent infectieux au sein du tissu osseux seul.,multiplication d’un agent infectieux au sein du tissu musculaire.,a
OIC-056-05-A-,Quelle est la prévalence annuelle des IOA chez les enfants en France?,70 / 100 000 habitants / an,80 / 100 000 habitants / an,22 / 100 000 habitants / an,50 / 100 000 habitants / an,c
OIC-056-06-A,Quel est le mécanisme le plus fréquent de survenue des IOA chez l'enfant?,Hémoculture positive SD-190 (hématogène),Inoculation,Contiguïté,Contamination directe lors d'une morsure,a
OIC-056-06-A-,Quel germe est responsable de la majorité des IOA chez un enfant de plus de 4 ans?,Streptocoque de groupe A,Kingella kingae,Staphylococcus aureus,Escherichia coli,c
OIC-056-07-B,Quels signes cliniques sont les plus fréquents pour une IOA aiguë chez l'enfant?,"Fièvre/hyperthermie inconstante, douleur articulaire, impotence fonctionnelle partielle ou totale, boiterie","Fièvre/hyperthermie inconstante, rougeur, chaleur, œdème, épanchement articulaire","Fièvre/hyperthermie inconstante, douleur articulaire, impotence fonctionnelle partielle ou totale, boiterie, rougeur, chaleur, œdème, épanchement articulaire","Fièvre/hyperthermie inconstante, douleur de membre, douleur du rachis, impotence fonctionnelle partielle ou totale, boiterie, rougeur, chaleur, œdème, épanchement articulaire",a
OIC-056-07-B-,Quel examen d'imagerie est le meilleur pour le diagnostic d'une atteinte inflammatoire ostéo-articulaire?,Radiographie conventionnelle de la zone atteinte,Echographie,Scanner sans et avec injection de produit de contraste,IRM,d
OIC-056-08-B,Pourquoi la ponction articulaire est-elle recommandée en urgence devant toute arthrite aiguë avant toute antibiothérapie?,Pour éliminer les cristaux,Pour évaluer la gravité de l'arthrite,Pour obtenir un échantillon pour le diagnostic microbiologique,Pour éliminer les lésions cutanées au site de ponction,c
OIC-056-08-B-,Quelle mesure thérapeutique est généralement nécessaire dans les arthrites septiques de l'enfant?,Immobilisation antalgique initiale,Prévention de la maladie thrombo-embolique veineuse,Lavage et drainage,Rééducation dès amélioration des douleurs,c
OIC-056-09-B,Quelle est l'urgence thérapeutique identifiée dans l'objetif de connaissance?,Arthrite rhumatoïde,Arthrite réactive,Arthrite septique,Arthrite psoriasique,c
OIC-056-09-B-,Quel est le pourcentage de localisation mono-articulaire des arthrites septiques aiguës?,20%,50%,80%,90%,c
OIC-070-01-A,Quelle complication est liée à la bactériémie dans le cas d'une arthrite septique aiguë?,"Sepsis, choc septique",Abcès des parties molles adjacentes,Destruction articulaire avec séquelles fonctionnelles,"Liées à la bactériémie : endocardite infectieuse, autres localisations secondaires",d
OIC-070-01-A-,Quel est le traitement de première intention pour une arthrite septique chez un adulte avec un streptocoque sensible à la méticilline?,"C1G (céfazoline) IV pendant 2 semaines, puis relais par bithérapie per os (clindamycine, fluoroquinolones, rifampicine, acide fusidique)","Amoxicilline IV pendant 2 semaines, puis relais par amoxicilline per os","Amoxicilline-acide clavulanique IV pendant 2 semaines, puis relais par amoxicilline-acide clavulanique per os","Clindamycine IV pendant 2 semaines, puis relais par clindamycine per os",b
OIC-070-02-B,Quelle action est à éviter dans le cas d'une suspicion d'infection disco-vertébrale?,Ignorer la suspicion,Prélèvement de prélèvement microbiologique,Antibiothérapie probabiliste,Prise en charge thérapeutique immédiate,c
OIC-070-02-B-,Quel est le signe clinique le plus commun dans une spondylodiscite?,Fièvre,Douleur thoracique,Impossibilité de marcher ou de s’assoir,Recherche systématique de signes de gravité,c
OIC-070-03-B,Quelles sont les complications neurologiques possibles d'une spondylodiscite?,"Sepsis, choc septique","Complications neurologiques : syndrome lésionnel (compression radiculaire avec sciatalgie ou cruralgie) ou sous-lésionnel (compression médullaire avec déficit moteur et/ou sensitif des membres inférieurs, troubles sphinctériens)",Abcès para-vertébraux,"Epidurite, abcès épidural",b
OIC-070-03-B-,Quel examen est demandé systématiquement à la recherche d’une atteinte discale inflammatoire avec érosion en miroir des plateaux vertébraux adjacents?,Scanner,Scintigraphie osseuse,IRM,Echographie cardiaque,c
OIC-070-04-B,Quelle est la localisation la plus courante de l'ostéomyélite aiguë de l'enfant?,Os longs près du coude,Os longs près du genou,Os longs loin du genou et du coude,Os courts,b
OIC-070-04-B-,Quel type d'infection est représenté sur la photographie?,Infection de la main,Infection de la jambe,Infection de l'orteil,Infection de la tête,c
OIC-070-05-A,Quelle est la durée totale de l'antibiothérapie pour l'ostéite chronique de l'adulte?,3 semaines,6 semaines,12 semaines,15 semaines,c
OIC-070-05-A-,Qu'est-ce qu'une bactériémie?,Présence de champignons dans le sang,Présence de bactéries dans le sang détectables dans un flacon d'hémocultures,Terme imprécis utilisé pour désigner la présence de bactéries dans le sang,Présence de bactéries dans le sang détectables dans un flacon d'urines,b
OIC-070-06-A,Quelle est la fréquence des bactériémies chez les patients hospitalisés?,10%,2%,1%,5%,c
OIC-070-06-A-,"Quel type d'examen doit être systématiquement effectué dans le cas d'une fongémie, même si la fièvre a disparu et les hémocultures sont négatives?",Examen de la peau,Examen de la peau et de la peau des pieds,"Examen de la peau, de la peau des pieds et de la peau des mains","Examen de la peau, de la peau des pieds, de la peau des mains et de la peau des doigts",c
OIC-070-07-B,Quels agents infectieux sont responsables de 30% des bactériémies communautaires?,Staphylococcus spp. (surtout aureus+++),Escherichia coli,Autres bacilles à Gram négatif,Streptococcus pneumoniae,a
OIC-070-07-B-,Quel est le principal agent infectieux responsable de la candidémie?,C. albicans,C. glabrata,C. parapsilosis,C. tropicalis,a
OIC-070-08-B,Quelle proportion des infections liées aux cathéters sont causées par des staphylocoques?,50%,60%,70%,80%,a
OIC-070-08-B-,Quel pourcentage de la population générale est porteuse saine de Staphylococcus aureus?,50%,60%,70%,80%,c
OIC-070-09-A,Quels sont les cas où la prescription d'une hémoculture avant antibiothérapie d'urgence peut être exceptionnellement évitée?,Patient présentant une hémorragie digestive massive,Patient présentant une hémorragie intracrânienne,Patient présentant un état de choc septique ou une méningite bactérienne et dont les prélèvements à visée microbiologique retarderaient le début de l'antibiothérapie de plus d'une heure,Patient présentant une hémorragie rétinienne,c
OIC-070-09-A-,Quels sont les critères qui justifient la réalisation d'hémocultures en cas de suspicion de bactériémie/fongémie?,"Fièvre (+/- frissons) associée à l’un des critères suivants : Purpura fébrile, Nécessité d’une hospitalisation OU fièvre survenant en cours d’hospitalisation, Terrain particulier (asplénie, neutropénie, présence d’un cathéter vasculaire), Hypothermie +/- signes de défaillance d’organe, Hypotension, tachycardie associée à des signes de mauvaise perfusion périphérique","Suspicion d’endocardite = réaliser trois paires d'hémocultures, même en l’absence de fièvre","En cas de suspicion de fongémie (cathéter, immunodéprimé fébrile sous antibiotiques, chirurgie digestive...), des hémocultures sur flacons fongiques sont indiquées, car ces milieux inhibent la croissance bactérienne qui empêche les levures de pousser",Les hémocultures n’ont pas besoin d’être prélevées au moment d’un pic de fièvre ou lors de frissons.,a
OIC-070-10-B,Quelle examen complémentaire est recommandé pour la bactérie Staphylococcus aureus?,ECBU +/- imagerie abdominale,échocardiographie systématique,imagerie abdominale,radiographie de thorax +/- ponction lombaire,b
OIC-070-10-B-,Quel est la description générale des marqueurs bio inflammatoires dans le contexte d'une bactériémie/fongémie?,Ils sont spécifiques et permettent de confirmer la présence d'une infection.,Ils sont non spécifiques et ne permettent que d'orienter vers une infection.,Ils sont obligatoires à doser systématiquement.,Ils permettent de prédire la gravité de l'infection.,b
OIC-073-01-A,Quel est le principe général de la prise en charge thérapeutique probabiliste d'une bactériémie/fongémie?,Le choix de l'antimicrobien est basé sur l'examen direct de l'hémoculture (coloration de Gram),"Les associations (bithérapie) ont des indications limitées, principalement pour réduire le spectre",Le choix de l'antimicrobien est probabiliste en fonction de la porte d'entrée suspectée cliniquement,Le traitement antimicrobien est adapté à l'antibiogramme / antifongigramme avant la prise en charge probabiliste,c
OIC-073-01-A-,Quel antibiotique est prescrit pour traiter une infection causée par un Staphylococcus aureus sensible à la méticilline?,Pénicilline M,Céfazoline,Vancomycine,Amoxicilline,a
OIC-073-02-A,Quel est l'un des principaux objectifs du traitement de la porte d'entrée d'une bactériémie?,Reduire le risque de rechute,Traiter les localisations secondaires,Utiliser uniquement un traitement médical,Ne pas nécessiter de drainage,a
OIC-073-02-A-,Quelle est la situation dans laquelle il est nécessaire de discuter d'une éventuelle évacuation d'une source infectieuse par lavage péritonéal?,Urgence respiratoire,Pyélonéphrite aigue non bloquée,Urgence abdominale,Endocardite compliquée d'un abcès péri-valvulaire,c
OIC-073-03-B,Quel est le temps de traitement recommandé pour une bactériémie non compliquée à Staphylococcus aureus?,2 semaines,1 semaine,14 jours,3 semaines,c
OIC-073-03-B-,Quel élément est un facteur de risque d'agent infectieux résistant chez un patient présentant une infection liée aux soins?,Durée d’hospitalisation,Présence de matériel implanté,Antécédent récent de chirurgie ou d’endoscopie,Hémodialyse chronique ou vie en institution,d
OIC-073-04-A,Quel est le critère de gravité de la bactériémie/fongémie sous traitement qui peut indiquer l'apparition secondaire d'une infection?,Apyrexie sous traitement bien conduit obtenue en 3-5 jours,Surveillance de la tolérance du traitement,Recherche quotidienne d’autres lésions secondaires,"En cas de persistance de la fièvre, la conduite à tenir est la suivante",d
OIC-073-04-A-,Quel type d'infection urinaire est par définition apyrétique?,Cystite,Pyélonéphrite,Infections urinaires simples,Infections urinaires à risque de complications,a
OIC-073-05-B,Quelle bactérie est le plus fréquemment isolée lors d'infections urinaires communautaires?,Escherichia coli,Proteus mirabilis,Enterococcus faecalis,Klebsiella,a
OIC-073-05-B-,Quelle est l'examen complémentaire recommandé pour une cystite simple?,BU,ECBU,Echographie,Aucun des précédents,a
OIC-073-06-B,Quel examen d'imagerie est recommandé en cas de pyélonéphrite aiguë grave?,IRM,Cystographie rétrograde,uro-TDM,Cystoscopie,c
OIC-073-06-B-,Quelle est la principale raison pour laquelle une bandelette urinaire (BU) ne doit pas être réalisée chez un patient ayant une infection urinaire associée aux soins ou au port de matériel endo-urinaire à demeure?,La BU a une valeur diagnostique définitive,La BU ne peut être utilisée pour confirmer ou écarter formellement une infection urinaire,La BU est destinée à être réalisée chez des patients ayant une suspicion d’IU communautaire,La BU ne nécessite pas de vérification de la date de péremption,b
OIC-073-07-B,Quel est le seuil de leucocyturie significative en dehors des cas spécifiques mentionnés dans le texte?,10<sup>3</sup> /mL,10<sup>4</sup> /mL,10<sup>5</sup> /mL,10<sup>6</sup> /mL,b
OIC-073-07-B-,Qu'est-ce que la colonisation urinaire?,La présence d'une bactérie dans les urines en l'absence de toute symptomatologie.,La présence d'une bactérie dans les urines en l'absence de tout matériel endo-urinaire.,La présence d'une bactérie dans les urines en l'absence de toute infection urinaire.,La présence d'une bactérie dans les urines en l'absence de tout traitement.,a
OIC-073-08-B,Quels sont les symptômes les plus fréquents de la phase de remplissage dans un cas de cystite aiguë?,pollakiurie et urgenturies,pollakiurie et incontinence,pollakiurie et dysurie,pollakiurie et brûlures mictionnelles,d
OIC-073-08-B-,Quelle est la présentation clinique d'une pyélonéphrite aiguë chez l'enfant et l'adulte?,Fièvre aiguë avec douleur lombaire bilatérale et symptômes du bas appareil urinaire,Fièvre aiguë avec douleur abdominale et symptômes du bas appareil urinaire,Fièvre aiguë avec douleur lombaire unilatérale et aucun symptôme du bas appareil urinaire,Fièvre aiguë avec douleur abdominale unilatérale et aucun symptôme du bas appareil urinaire,c
OIC-073-09-B,Quelle molécule est à bannir dans tous les cas pour traiter une cystite simple?,Fosfomycine-Trométamol,Pivmécillinam,ECBU,Fluoroquinolones,d
OIC-073-09-B-,Quel est le lieu de traitement habituel pour une pyélonéphrite aiguë simple?,Hôpital,Ambulatoire,Centre de soins intensifs,Domicile,b
OIC-074-01-A,Quel traitement est recommandé en cas de PNA grave?,C3G parentérale (si hospitalisation) ou ciprofloxacine ou levofloxacine (sauf si FQ < 3 mois),si contre-indication: aminosides ou aztréonam,mesures de réanimation et bi-antibiothérapie qui doit être mise en place immédiatement,Le relai par une antibiothérapie idéalement orale avec un spectre plus étroit doit être fait dès que possible pour une durée totale de traitement de 10 jours,c
OIC-074-01-A-,Quels sont les éléments cliniques fondamentaux pour le diagnostic positif de l'infection urinaire masculine (IUM)?,Fièvre et symptomatologie chronique,Fièvre et symptomatologie aiguë,Fièvre et symptomatologie chronique avec rétention aiguë d'urine,Fièvre et symptomatologie aiguë avec rétention aiguë d'urine,b
OIC-074-02-B,"Quel est le traitement actuellement recommandé pour une infection urinaire masculine en cas d'utilisation de fluroroquinolones, de C3G IV ou de cotrimoxazole?",10 jours,7 jours,14 jours,21 jours,c
