id,question,option_a,option_b,option_c,option_d,correct_option
OIC-027-28-A,Quelle est la caractéristique principale de la présentation clinique d'une hydrocèle chez l'adulte?,Douleur aiguë au scrotum,Augmentation progressive du volume sans douleur,Symptômes inflammatoires marqués,Tuméfaction liée à une infection virale,b
OIC-027-28-A-,Quel examen est indiqué en cas de doute diagnostique sur un kyste de l’épididyme ou d’hydrocèle aigue?,Radiographie abdominale,Échographie scrotale,Mammographie,Tomodensitométrie,b
OIC-027-29-B,Quelle est la cause principale de la cryptorchidie?,Une infection du testicule chez l’enfant,Un arrêt de migration embryologique du testicule,Une malformation du scrotum,Une carence en hormones pendant la grossesse,b
OIC-027-29-B-,Quel est le rôle de l'imagerie dans le diagnostic d'un testicule non descendu chez l'enfant?,L'imagerie est essentielle pour confirmer le diagnostic chez l'enfant,L'imagerie est utilisée comme première étape de diagnostic,Aucune imagerie n'est recommandée chez l'enfant,L'IRM est la méthode d'imagerie la plus performante chez l'enfant,c
OIC-027-30-A,Quel est le traitement de référence pour la cryptorchidie?,Injection d'HCG,Traitement médical par hormone,Abaissement du testicule,Observation sans intervention,c
OIC-027-30-A-,Quelle est la cause principale de la balanoposthite?,Infection urinaire,Accumulation de smegma due à un défaut de décalottage,Inflammation du pénis causée par un diabète mal contrôlé,Striction du prépuce chez l’enfant,b
OIC-027-31-A,Quel est le traitement recommandé pour le phimosis chez l'enfant avant 3-4 ans?,Traitement chirurgical immédiat,Application d'antiseptiques locaux,Aucun traitement,Utilisation de dermocorticoïdes,c
OIC-027-31-A-,Quel est le signe clinique principal de la torsion du cordon spermatique?,"Douleur aiguë, brutale, intense, continue, unilatérale irradiant vers la région inguinale",Fièvre élevée et vomissements persistants,Absence de douleur au toucher du testicule,Écoulement urétral visible,a
OIC-027-32-B,Quel examen est recommandé en cas de forte suspicion clinique de torsion du cordon spermatique?,Radiographie scrotale,Échographie testiculaire couplée au Doppler,IRM scrotale,Électrocardiogramme,b
OIC-027-32-B-,Quelle est la différence principale entre un phimosis et un paraphimosis?,"Le phimosis est une inflammation du prépuce, le paraphimosis est une obstruction du prépuce.","Le phimosis est une rétraction du prépuce, le paraphimosis est une infection du prépuce.","Le phimosis est l'incapacité à rétrécir le prépuce, le paraphimosis est l'obstruction du prépuce par le prépuce lui-même.","Le phimosis est une douleur au niveau du scrotum, le paraphimosis est une rougeur du prépuce.",c
OIC-027-33-A,Quelle est la première étape de la démarche diagnostique en cas de trouble mictionnel?,Examen des organes génitaux externes,Interrogatoire des parents et de l’enfant,Palpation abdominale à la recherche d’un globe vésical,Réalisation d’un calendrier mictionnel,b
OIC-027-33-A-,Quel examen est nécessaire pour exclure une infection urinaire et suspecter une hyperconcentration des urines?,Échographie de l'appareil urinaire,Bandelette urinaire (complétée par ECBU si besoin),Bilan urodynamique,Analyse de sang complet,b
OIC-027-34-B,Quelle est la première étape de la démarche diagnostique en cas de trouble mictionnel?,Rechercher des troubles mictionnels secondaires,Éliminer les troubles non mictionnels,Diagnostiquer les troubles mictionnels primitifs,Évaluer l'hydratation du patient,b
OIC-027-34-B-,Quel trouble psychique est fréquemment associé aux troubles de la miction chez l'enfant?,Trouble de l'agressivité,Trouble déficitaire de l'attention avec hyperactivité (TDAH),Trouble de l'anxiété sociale,Trouble de l'hyperactivité isolée,b
OIC-027-35-A,Quel est le symptôme principal de l'instabilité vésicale chez l'enfant?,Dysurie,Pollakiurie,Incontinence urinaire permanente,Urgenturie,b
OIC-027-35-A-,Quelle est la définition de l'énurésie primaire selon l'interrogatoire?,Apparition de l'énurésie après 6 mois de contrôle mictionnel,L'énurésie apparait après une période de continence nocturne de six mois,L'enfant n'a jamais eu de période de continence durant le sommeil d'au moins six mois,L'énurésie est associée à des symptômes diurnes comme l'urgenturie,c
OIC-027-36-B,Quelle est la définition du handicap chez l'enfant selon le contenu éducatif?,Une maladie chronique sans traitement possible,"Une situation résultant de l'interaction entre l'état de santé, les activités, la participation et les facteurs environnementaux et personnels",Une incapacité à apprendre quel que soit l'âge,Une absence de soutien familial,b
OIC-027-36-B-,Quel est le terme utilisé pour désigner la coexistence de plusieurs déficiences chez un enfant?,Handicap unique,Multi-handicap,Surhandicap,Polyhandicap,b
OIC-027-37-A,Quel est le principe fondamental de l'évaluation d'un enfant handicapé selon la classification internationale du fonctionnement?,Évaluation uniquement par des tests médicaux rigoureux,Évaluation basée sur les performances scolaires uniquement,Évaluation multidisciplinaire et coordonnée prenant en compte les facteurs environnementaux et personnels,Évaluation réalisée sans implication de l'environnement familial,c
OIC-027-37-A-,Quel est l'un des principes fondamentaux de la prise en charge de l'enfant handicapé?,La suppression de tous les contacts avec la famille,"La mise en place d'un projet triple comprenant des axes thérapeutiques, éducatifs et sociaux",L'obligation de transférer l'enfant dans un établissement spécialisé,L'interdiction de l'accompagnement familial,b
OIC-027-38-B,Quel est l'objectif principal d'une prise en charge pluridisciplinaire pour un enfant handicapé?,Favoriser le diagnostic médical rapide sans implication de la famille,Permettre à l'enfant de participer pleinement à la vie familiale et sociale,Réduire le nombre de professionnels impliqués dans la prise en charge,Ignorer les besoins psychologiques de l'enfant et de sa famille,b
OIC-027-38-B-,Quel est le rôle principal de la MDPH pour les familles d'enfants en situation de handicap?,Fournir des cours de rééducation gratuite à l'école,Accueillir les enfants et leur fournir un logement,Informers les parents et aider à compléter un dossier de projet de vie et médical,Gérer les finances des familles en situation de précarité,c
OIC-027-39-A,Quelle est la première cause de retard mental héréditaire chez l'enfant?,Syndrome d'alcoolisation fœtale,Trisomie 21,Paralysie cérébrale,Dyslexie-dysorthographie,b
OIC-027-39-A-,Quels facteurs sont pris en compte lors de la démarche étiologique d'un handicap?,L'âge d'apparition des troubles et leur évolution,Le niveau d'education de l'enfant et son environnement familial,Le type de prise en charge et le budget de l'établissement,La taille de l'enfant et son poids au naissance,a
OIC-027-40-B,Quelle est la priorité principale pour l'orientation d'un enfant handicapé en matière de scolarité?,Privilégier l'inscription dans un établissement spécialisé,Privilégier le maintien dans le milieu familial et l'intégration en milieu scolaire ordinaire,Favoriser la scolarisation à distance sans conditions,Scolariser l'enfant dans une classe adaptée sans accompagnement,b
OIC-027-40-B-,Quelle est la définition principale de la psychiatrie de la personne âgée selon l'OMS?,Branche de la psychiatrie qui traite uniquement les troubles neurologiques des personnes âgées,"Branche de la psychiatrie qui vise à dépister, traiter, évaluer et prévenir tous les troubles psychiatriques du sujet âgé et leurs conséquences",Science qui étudie les comportements des personnes âgées en milieu familial,Approche médicale centrée sur les maladies cardiovasculaires des personnes âgées,b
OIC-027-41-A,Quelle est la prévalence des troubles de l'humeur chez les sujets âgés de plus de 65 ans?,5%,1 à 4%,10%,20%,b
OIC-027-41-A-,Quelle est la prévalence des symptômes psychologiques et comportementaux chez les patients atteints de maladie d'Alzheimer?,Moins de 30 %,Entre 30 % et 50 %,Plus de 80 %,Entre 50 % et 70 %,c
OIC-027-42-B,Quel facteur de risque est particulièrement marqué chez le sujet âgé pour les troubles de l'humeur?,L'isolement social,La perte d'autonomie,La dépression chez les enfants,L'hypertension artérielle,b
OIC-027-42-B-,Quelle est une spécificité des épisodes dépressifs chez le sujet âgé?,Présence fréquente d'idées délirantes de persécution,Symptômes généraux non psychiatriques comme douleurs ou troubles gastro-intestinaux,Prédominance des hallucinations auditives,Absence de troubles du sommeil ou de l'appétit,b
OIC-027-43-B,Quels symptômes sont classiques chez le sujet âgé dément selon la sémiologie des symptômes psycho-comportementaux?,"Agitation, agressivité, inversion du rythme nycthéméral","Idées délirantes, hallucinations visuelles, symptômes dépressifs","Perte de mémoire, troubles de la parole, troubles de l’orientation","Insomnie, hypertension, douleurs articulaires",b
OIC-027-43-B-,Quel facteur doit être éliminé lors du diagnostic différentiel des troubles de l'humeur chez le sujet âgé?,Les troubles psychotiques avec caractéristiques psychotiques,Les troubles de l'humeur avec symptômes psychotiques,Les pathologies médicales non-psychiatriques,Les troubles anxieux liés à l'usage d'alcool,c
OIC-027-44-B,Quel type d'examen est essentiel pour évaluer les comorbidités non-psychiatriques chez le sujet âgé?,Échographie cérébrale,Électroencéphalogramme,Ionogramme sanguin,Test de dépistage de la dépression,c
OIC-027-44-B-,Quelle est la principale préoccupation lors de la prescription d'anxiolytiques et d'hypnotiques chez le sujet âgé?,L'augmentation de l'efficacité des médicaments,Le risque iatrogène élevé en raison des modifications de la pharmacocinétique et de la pharmacodynamie,L'absence de tolérance aux médicaments chez les personnes âgées,La nécessité d'augmenter la posologie pour améliorer l'effet,b
OIC-027-45-B,Quelle est la règle principale pour débuter la prescription d'un psychotrope chez le sujet âgé?,Commencer par une dose complète comme chez l'adulte jeune,Commencer par une demi-dose de celle de l'adulte jeune,Augmenter rapidement la dose pour atteindre l'efficacité,Utiliser plusieurs psychotropes par classe dès le début,b
OIC-027-45-B-,Quelle est la définition principale de la psychothérapie?,Utilisation de médicaments pour traiter des troubles psychiatriques,Application de techniques psychologiques pour traiter des troubles psychiatriques ou des problèmes causant de la détresse psychologique,Pratique de la méditation pour réduire le stress,Utilisation de la psychothérapie pour améliorer les performances scolaires,b
OIC-027-46-A,Quel élément est essentiel pour qu'une intervention relève de la psychothérapie?,Une relation basée sur le respect et l'empathie sans formation spécifique,L'usage d'outils psychothérapeutiques spécifiques et validés,Un accompagnement donné par des proches dans un cadre non réglementé,Une conversation sans objectif thérapeutique défini,b
OIC-027-46-A-,Qui peut obtenir automatiquement le titre de psychothérapeute selon les réglementations françaises?,Psychologue non-clinicien avec formation en psychopathologie,Médecin non-psychiatre après un stage de plus de 5 mois,Médecin psychiatre ou psychologue clinicien,Psychanalyste avec formation théorique de plus de 400h,c
OIC-030-01-B,Quel courant psychothérapeutique postule que les symptômes proviennent de comportements appris inappropriés et de cognitions dysfonctionnelles?,Psychothérapie psychodynamique,Thérapies familiales/systémiques,Thérapies cognitivo-comportementales,Éducation thérapeutique,c
OIC-030-01-B-,Quel élément est essentiel dans toutes les psychothérapies selon le contenu éducatif?,L'utilisation de médicaments,La présence d'un modèle théorique du psychisme,L'application de techniques magiques,La nécessité d'une intervention rapide,b
OIC-030-02-B,Quel est l'objectif principal de la psychothérapie de soutien?,Modifier les comportements de manière radicale,Accompagner un patient face à une situation de vie stressante,Réduire les symptômes psychotiques par des médicaments,Favoriser l'analyse des origines inconscientes des troubles,b
OIC-030-02-B-,Quel est le principe théorique central des thérapies cognitivo-comportementales dans la deuxième vague?,Le conditionnement classique et opérant des comportements,L'impact des schémas cognitifs dysfonctionnels sur les comportements,La suppression des émotions anxiogènes par la méditation,L'importance de l'auto-évaluation des valeurs personnelles,b
OIC-030-03-B,Quel est le principe fondamental de la remédiation cognitive?,Améliorer les fonctions émotionnelles par la thérapie comportementale,Renforcer les processus cognitifs altérés et compenser les déficits,Éliminer les troubles psychiatriques par médication,Stimuler la croissance neuronale par des exercices physiques,b
OIC-030-03-B-,Quelle psychothérapie est recommandée en première ligne pour tous les troubles psychiatriques selon l’HAS?,Psychothérapie de soutien,Psychothérapie psychodynamique,Thérapie cognitivo-comportementale,Éducation thérapeutique,c
OIC-030-04-B,Quelle est la définition des psychotropes?,Substances qui modifient les fonctions physiologiques du corps,Substances qui modifient l’activité mentale,Substances utilisées pour réduire la douleur,Substances qui augmentent la pression artérielle,b
OIC-030-04-B-,Quelle est la prévalence des anxiolytiques chez les personnes âgées de 80 ans et plus en France en 2015?,5%,10%,17%,25%,d
OIC-032-01-B,Quelle est la propriété commune des antipsychotiques?,Action agoniste des récepteurs dopaminergiques D2,Action stimulante des récepteurs sérotoninergiques 5-HT2A,Action antagoniste des récepteurs dopaminergiques D2,Action inhibitrice des récepteurs noradrénergiques,c
OIC-032-01-B-,Quelles sont les indications principales des antipsychotiques chez les patients âgés?,Trouble schizo-affectif et trouble délirant persistant,Épisode maniaque sévère avec ou sans symptômes psychotiques et épisode dépressif bipolaire,"Trouble psychotique bref, trouble schizophrénique et trouble délirant persistant",Insomnies rebelles et traitement de l’anxiété en cas d’échec des thérapeutiques habituelles,c
OIC-032-02-B,Quel élément est inclus dans le bilan pré-thérapeutique avant un traitement antipsychotique?,Évaluation de l'historique familial de dépression,Recherche de contre-indications comme une grossesse ou un ECG anormal,Évaluation de l'activité physique du patient,Test de la mémoire de travail,b
OIC-032-02-B-,Quel est un effet indésirable neurologique fréquent des antipsychotiques chez les patients âgés?,Prise de poids,Syndrome parkinsonien,Diabète,Hypotension orthostatique,b
OIC-032-03-B,Quelle voie d'administration est privilégiée pour les antipsychotiques en situation d'urgence?,Voie intraveineuse,Voie intramusculaire,Voie parodente,Voie orale,d
OIC-032-03-B-,Quelle est la principale caractéristique de la classification des antidépresseurs?,Elle est basée sur leur efficacité chez les patients âgés,Elle est basée sur leur coût de production,Elle est imparfaite et repose sur leur mécanisme d’action supposé,Elle est strictement basée sur leur couleur de formulation,c
OIC-032-04-B,Quels troubles de l'humeur sont indiqués pour la prescription d'antidépresseurs?,Trouble de l'adaptation et trouble bipolaire,Épisode dépressif et trouble dépressif récurrent,Trouble anxieux et céphalées rebelles,Insomnie et narcolepsie uniquement,b
OIC-032-04-B-,Quel type d’antidépresseur est recommandé en première intention en ambulatoire?,Un imipraminique,Un antidépresseur à effet sédatant,Un IRS ou un IRSN,Un antidépresseur de la classe des tricycliques,c
OIC-032-05-B,Quels sont les caractéristiques des effets indésirables les plus fréquents des antidépresseurs?,"Ils sont rares, apparus tardivement et non dose-dépendants","Ils sont souvent graves, persistants et liés à des troubles sexuels immédiats","Ils sont de survenue précoce, dose-dépendants et transitoires",Ils apparaissent uniquement chez les personnes âgées et sont neurologiques,c
OIC-032-05-B-,Quelle est la classe chimique principale des anxiolytiques?,Antihistaminiques,Azapirones,Benzodiazépines,Β-bloqueurs,c
OIC-032-06-A,Quelles sont les principales indications des anxiolytiques?,Traitement de la douleur chronique et prévention des crises convulsives,"Traitement symptomatique des manifestations anxieuses, prévention du syndrome de sevrage de l’alcool, traitement des crises convulsives et douleur neuropathique","Traitement de l’insomnie, réduction de la pression artérielle et gestion des épilepsies","Traitement des troubles du sommeil, prévention des apnées obstructives et gestion des troubles de l’humeur",b
OIC-032-06-A-,Quelle est la règle concernant l'association de deux anxiolytiques ou deux hypnotiques?,Il est autorisé d'associer deux benzodiazépines pour renforcer l'effet anxiolytique,Il est possible d'associer deux hypnotiques pour améliorer le sommeil,Il n'y a pas lieu d'associer deux anxiolytiques ou deux hypnotiques,L'association de deux médicaments est toujours recommandée pour une meilleure efficacité,c
OIC-032-07-B,Quel effet indésirable fréquent des benzodiazépines est particulièrement préoccupant chez les patients âgés?,Nausées et céphalées,Sédation et altération de la vigilance,Agitation et agressivité,Allongement du QT,b
OIC-032-07-B-,Quelle voie d'administration est habituelle pour les anxiolytiques?,IV,IM,Par voie nasale,Per os,d
OIC-032-08-B,Quelle est la principale action des hypnotiques?,Induire l'excitation cérébrale,Réduire l'anxiété sans effet sédatif,Induire le sommeil ou un état proche du sommeil physiologique,Augmenter la vigilance,c
OIC-032-08-B-,Quels troubles du sommeil sont indiqués par les hypnotiques?,Troubles de l'attention et de la mémoire,Troubles de l'humeur comme la dépression,Insomnies aiguës transitoires,Troubles de l'apnée du sommeil non traités,c
OIC-037-01-A,Quelle est la durée maximale de prescription pour les hypnotiques selon les règles de bon usage?,1 mois,3 semaines,4 semaines,28 jours,c
OIC-037-01-A-,"Quel effet indésirable commun entre le zopiclone, le zolpidem et les benzodiazépines est particulièrement préoccupant chez les personnes âgées?",Hyperactivité,Tolérance pharmacologique,Augmentation de la pression artérielle,Diminution de la mémoire de travail,b
OIC-037-02-A,Quelle est l'action clinique principale des thymorégulateurs?,Augmenter la fréquence des épisodes thymiques,Diminuer la durée des épisodes thymiques,Augmenter l'intensité des épisodes thymiques,Éliminer les épisodes thymiques sans effet sur la fréquence,b
OIC-037-02-A-,Quelle est la contre-indication absolue du valproate chez la femme en âge de procréer?,Insuffisance rénale modérée,Hypothyroïdie,Grossesse,HTA,c
OIC-037-03-B,Quel effet indésirable fréquent est associé au lithium?,Hypertension artérielle,Prise de poids,Augmentation de la fréquence cardiaque,Diarhée chronique,b
OIC-037-03-B-,Quelle est la classe principale des psychostimulants utilisés en thérapeutique en France?,Amphétamines,Psychostimulants non amphétamines,Opiatoïdes,Antidépresseurs,b
OIC-037-04-A,Quelles sont les indications principales du méthylphénidate chez l'enfant et l'adulte?,Trouble de l'attention avec ou sans hyperactivité (TDAH) chez l'enfant après 6 ans et TDAH de l'adulte avec RITALINE LP,Narcolepsie et hypersomnie idiopathique chez l'adulte,Traitement de l'insuffisance cardiaque et des troubles cardiovasculaires,Grossesse et allaitement chez la femme enceinte,a
OIC-037-04-A-,Quel est un effet indésirable fréquent du méthylphénidate?,Hypotension artérielle,Eosinophilie,Céphalées,Urticaire,c
OIC-037-05-A,Quel est le pourcentage de cancers attribués au tabac selon le contenu éducatif?,10%,20%,25%,30%,c
OIC-037-05-A-,Quel est le principal agent responsable de la dépendance liée au tabac?,L'acétaldehyde,L'acide nicotinique,La nicotine,L'oxygène,c
OIC-037-06-A,Quel est le principe de fonctionnement de la cigarette électronique?,Elle brûle du tabac pour produire de la fumée,"Elle utilise un mélange de propylène-glycol, nicotine, eau, arômes et glycérol propulsé sous forme de vapeur",Elle libère de la nicotine par une réaction chimique directe dans l'air,Elle produit de la fumée par une combustion contrôlée,b
OIC-037-06-A-,Quel composé du tabac est principalement responsable de la dépendance?,Le monoxyde de carbone,Les radicaux libres,La nicotine,Les goudrons,c
OIC-037-07-A,Quel effet la fumée de tabac a-t-elle sur les artères?,Elle provoque une inflammation des veines seulement,Elle cause une thrombose veineuse et une dysfonction endothéliale,Elle favorise l'agrégation plaquettaire et augmente le risque de thromboses artérielles,Elle diminue la vasomotricité des artères sans inflammation,c
OIC-037-07-A-,Quel est l'âge moyen de consommation de la première cigarette selon le contenu éducatif?,12 ans,13 ans,14 ans,15 ans,c
OIC-037-08-B,Quelle est la tendance principale observée dans la proportion de fumeurs entre 2016 et 2018?,Augmentation de 12 %,Stabilité constante,Diminution de 12 %,Augmentation de 5 %,c
OIC-037-08-B-,Quel est le pourcentage de personnes fumant du tabac parmi les individus de 18 à 75 ans en 2019?,25%,30%,"30,4%",35%,c
OIC-037-09-B,À quel âge les jeunes expérimentent-ils généralement le tabac?,12 ans,14 ans,16 ans,18 ans,b
OIC-037-09-B-,Quelle est la proportion de femmes enceintes qui continuent de fumer pendant la grossesse?,10 %,25 %,50 %,75 %,c
OIC-037-10-B,Quel est l'effet observé sur le tabagisme quotidien entre 2017 et 2018?,"Augmentation de 1,5 %","Diminution de 1,5 %","Augmentation de 2,5 %","Diminution de 2,5 %",b
OIC-037-10-B-,Quel est l'ordre de grandeur du pourcentage de cancers attribués au tabac?,10 %,20 %,25 %,30 %,c
OIC-037-11-B,Quelle est la cause principale de décès évitable en France?,Alcool,Tabac,Obésité,Diabète,b
OIC-037-11-B-,Quelle est la cause de décès évitable numéro un en France?,Le tabac,L'alcool,L'obésité,La maladie cardiovasculaire,a
OIC-037-12-B,Quel composé du tabac est responsable des troubles cardiovasculaires?,L'oxygène,Le monoxyde de carbone,L'azote,Le dioxyde de carbone,b
OIC-037-12-B-,Quelle est la tendance observée dans la proportion de fumeurs en France entre 2017 et 2018?,Elle a augmenté de 12 %,Elle a diminué de 12 %,Elle a resté stable,Elle a doublé,b
OIC-038-01-A,Quelle est une complication médicale liée à l'intoxication passive?,Dysfonction mentale,Cardiopathies ischémiques,Maladie de la peau,Insomnie,b
OIC-038-01-A-,Quelle est la tendance observée entre 2016 et 2018 concernant le tabagisme quotidien parmi les fumeurs aux revenus les plus faibles?,"Il a augmenté de 38,8 % à 40 %","Il a diminué de 38,8 % à 33,0 %","Il a augmenté de 49,7 % à 40 %","Il a diminué de 49,7 % à 40 %",b
OIC-038-02-A,Quelle est la méthode de dépistage simple recommandée pour évaluer la consommation de tabac?,Poser la question « Fumez-vous? »,Évaluer le nombre de cigarettes par jour et le nombre d’années de consommation,Utiliser l’indice Paquets-Année sans questionnement initial,Demander si le patient a des symptômes de dépendance,a
OIC-038-02-A-,Quel est le principal agent responsable de la dépendance au tabac?,L'alcool,La nicotine,L'acide ascorbique,Le caféine,b
OIC-038-03-B,Quel symptôme apparaît rapidement après l'arrêt du tabac?,Augmentation de la pression artérielle,Humeur dépressive,Perte de mémoire à long terme,Diminution de la fréquence cardiaque,b
OIC-038-03-B-,Quel est le pourcentage de cancers attribués au tabac selon le contenu éducatif?,10%,20%,25%,30%,c
OIC-038-04-B,Quel est un lien fréquent entre le tabac et les troubles psychiatriques?,Le tabac réduit la fréquence des épisodes dépressifs,Le tabac est associé à une baisse des troubles anxieux,Le tabac favorise le trouble panique et est fréquent chez les patients psychiatriques,Le tabac améliore la schizophrénie chez les patients,c
OIC-038-04-B-,Quel est le premier pas du conseil d’arrêt proposé par un professionnel de santé?,Évaluer son tabagisme,Demander si la personne fume,Conseiller à chaque fumeur d’arrêter de fumer,Évoquer les aides disponibles,b
OIC-038-05-B,Quelle mesure est incluse dans le Programme national de réduction du tabagisme 2014-2019 pour prévenir l'entrée dans le tabagisme?,Instauration du paquet neutre,Remboursement des substituts nicotiniques par l'Assurance Maladie,Mise en place du « Mois sans tabac » chaque mois de novembre,Interdiction de toute publicité du tabac,a
OIC-038-05-B-,Quel est l'effet principal des traitements de substitution nicotinique?,Réduction de la dépendance à la nicotine sans risque de toxicité,Élimination totale de la nicotine du corps en 24 heures,Apport quotidien de nicotine en évitant la toxicité des cigarettes,Stimulation directe des récepteurs dopaminergiques,c
OIC-038-06-B,Quel est le numéro de la ligne téléphonique du Tabac Info Service?,0987654321,3989,1989,0123456789,b
OIC-038-06-B-,Quel traitement est considéré comme un traitement de substitution nicotinique efficace si prescrit longtemps avec un dosage adapté?,Varénicline,Bupropion,Nicotine transdermique,Thérapie cognitivo-comportementale,c
OIC-038-07-B,Quel est l'impact des troubles psychiatriques sur le sevrage tabagique?,Ils n'ont aucun effet sur le sevrage tabagique,Ils augmentent la probabilité de rechutes et nécessitent un traitement psychiatrique spécifique,Ils améliorent naturellement les symptômes de sevrage sans intervention,Ils sont ignorés dans l'évaluation des comorbidités,b
OIC-038-07-B-,Pourquoi les rechutes sont-elles considérées comme la règle dans la prise en charge de l'addiction au tabac?,Parce qu'elles sont rares et évitables avec un bon suivi,Parce qu'elles sont une étape nécessaire pour apprendre à vivre sans tabac,Parce qu'elles sont causées uniquement par le stress,Parce qu'elles sont liées à la consommation d'alcool mais pas au cannabis,b
OIC-038-08-B,Quel médicament est indiqué en cas d'échec du sevrage tabagique par substitution nicotinique et de dépendance forte à la nicotine?,Bupropion,Varenicline,Nicotine patch,Amitriptyline,b
OIC-038-08-B-,Quelle est la première étape de la méthode des 5A dans une consultation de tabacologie?,Évaluer le tabagisme,Demander si la personne fume,Conseiller l'arrêt de fumer,Proposer un support écrit,b
OIC-038-09-B,Quelle est la prévalence de la consommation d'alcool à risque en France selon les données BEH 2019?,Plus d'un français sur 3,Plus d'un français sur 5,Plus d'un français sur 4,Plus d'un français sur 2,b
OIC-038-09-B-,Quelle est la définition la plus précise de l'addiction selon le contenu éducatif?,Consommation répétée d'une substance sans contrôle ni conséquences négatives,Processus où un comportement est utilisé malgré l'impossibilité de le contrôler et les conséquences négatives connues,Absence totale de consommation de substances psychoactives,Utilisation d'une substance pour éviter le malaise sans risque pour la santé,b
OIC-038-10-B,Quel est la relation entre la dépendance (CIM 11) et le trouble de l’usage d’alcool (DSM-5)?,La dépendance (CIM) correspond au trouble modéré et sévère du DSM-5.,La dépendance (CIM) correspond au trouble léger du DSM-5.,La dépendance (CIM) est identique au trouble de l’usage d’alcool du DSM-5.,La dépendance (CIM) correspond au trouble léger et modéré du DSM-5.,a
OIC-038-10-B-,Quel est un repère de consommation d’alcool définissant un usage à faible risque selon Santé Publique France?,Consommer plus de 10 verres standards par semaine,Consommer plus de 2 verres standards par jour,Ne pas consommer plus de 2 verres standards par jour,Avoir des jours sans consommation est obligatoire,c
OIC-039-01-A,Quel est la différence principale entre usage nocif et dépendance selon la CIM 11?,"L'usage nocif implique une tolérance, tandis que la dépendance ne l'implique pas","La dépendance nécessite au moins trois critères, tandis que l'usage nocif n'a pas de critères spécifiques","Usage nocif implique des dommages physiques ou psychiques, mais pas les critères de dépendance",Les deux diagnostics peuvent coexister sans s'exclure mutuellement,c
OIC-039-01-A-,Quel est le nombre de verres standards équivalent à une bouteille de 75 cL de vin à 12°?,5 verres,6 verres,7 verres,8 verres,c
OIC-039-02-A,Quels sont les symptômes typiques du syndrome de sevrage non compliqué à l’alcool?,"Tremblements, sueurs profuses, anxiété et vomissements","Fièvre, confusion mentale, hallucinations visuelles",Convulsions généralisées et tachycardie,"Insomnie, agitation, delirium tremens et fièvre modérée",a
OIC-039-02-A-,Quel symptôme est caractéristique d'une intoxication alcoolique aiguë à faible dose?,Hypertension artérielle,Haleine œnolique,Mydriase asymétrique,Augmentation de la température corporelle,b
OIC-039-03-A,Quels troubles psychiatriques sont les plus fréquemment associés au mésusage d'alcool?,Troubles de l'humeur et troubles du sommeil,Troubles anxieux et troubles dépressifs,Troubles de la mémoire et troubles de l'attention,Troubles de l'identité et troubles de la personnalité,b
OIC-039-03-A-,Quelle est une complication familiale liée au mésusage d’alcool?,Perte d’emploi,Violences intrafamiliales,Dettes financières,Conduite en état d’ivresse,b
OIC-039-04-A,Quel marqueur de consommation d’alcool est le moins sensible mais assez spécifique?,Alcoolémie,GGT,VGM,Transferrine désialylée,c
OIC-039-04-A-,Quel est un des cancers liés à la consommation d’alcool avec un risque fort?,Cancer du sein,Cancer colorectal,Carcinome hépatocellulaire,Cancer du poumon,c
OIC-039-05-B,Quel est le principe principal de la prévention primaire du mésusage d’alcool?,Éviter la première consommation d’alcool chez les adolescents,S’affranchir de toute attitude de jugement envers les usagers,Prévenir les consommations précoces en agissant sur les facteurs de risque,Promouvoir l’usage d’alcool dans les milieux scolaires,c
OIC-039-05-B-,Quel est le but principal du RPIB dans le contexte de l'addiction à l'alcool?,Évaluer la dépendance à l'alcool chez tous les patients,Dépister le mésusage d'alcool et proposer une intervention brève sans dépendance,Faire suivre les patients en cas de dépendance totale,Proposer des traitements de substitution immédiats,b
OIC-039-06-A,Quel est l'objectif principal de la prise en charge de l'addiction à l'alcool?,Réduire les coûts de santé pour l'État,Arrêt complet des consommations ou retour à un usage à faible risque,Améliorer les performances scolaires du patient,Prévenir les autres membres de la famille de la dépendance,b
OIC-039-06-A-,Quel est l'objectif principal de l'entretien motivationnel en addictologie?,Évaluer les niveaux de toxicomanie chez le patient,Favoriser l'adhésion au traitement par la mise en évidence des motivations personnelles,Prescrire des médicaments pour réduire la consommation d'alcool,Effectuer un diagnostic médical complet du patient,b
OIC-039-07-A,Dans quelle situation le sevrage d’alcool est-il indiqué en hospitalisation?,Lorsque le patient souhaite un sevrage en ambulatoire,Lorsque le patient a un antécédent d’accident de sevrage,Lorsque le patient consomme peu d’alcool,Lorsque le patient est en bonne santé et stable,b
OIC-039-07-A-,Quel traitement est essentiel avant toute perfusion de sérum glucosé chez un patient souffrant d'accident de sevrage à risque d'encéphalopathie de Gayet Wernicke?,Perfusion de glucosé immédiate,Supplémentation en vitamine B1 parentérale,Administration d'anticonvulsivants à long terme,Hydratation par voie orale uniquement,b
OIC-039-08-A,Quel est le principe fondamental des groupes d’entraide en addictologie?,Fournir des soins médicaux spécialisés,Valoriser le soutien mutuel entre patients,Proposer des formations aux professionnels de santé,Accueillir les personnes en situation de détresse sociale,b
OIC-039-08-A-,Quels médicaments aident à réduire la consommation d’alcool?,Acamprosate et naltrexone,Nalmefène et baclofène,Disulfiram et naltrexone,Baclofène et acamprosate,b
