id,question,option_a,option_b,option_c,option_d,correct_option
OIC-030-04-B-,Quelle est la prévalence des antidépresseurs en France selon le 2013?,a,b,c,d,c
OIC-032-01-B,Quelle est la propriété commune des antipsychotiques?,action antagoniste des récepteurs dopaminergiques D2,action antagoniste des récepteurs dopaminergiques D1,action antagoniste des récepteurs dopaminergiques D3,action antagoniste des récepteurs dopaminergiques D4,a
OIC-032-01-B-,Quelle indication est commun à tous les antipsychotiques?,Épisode psychotique bref,Trouble schizo-affectif,Trouble schizophrénique,Trouble délirant persistant,c
OIC-032-02-B,Quel est le composant principal du bilan pré-thérapeutique avant un traitement antipsychotique?,Recherche de contre-indications,Désignation des traitements associés,Dépistage d’un trouble métabolique,Surveillance de l’efficacité clinique,a
OIC-032-02-B-,Quelle option correspond à un effet indésirable grave lié au syndrome malin des neuroleptiques?,Dystonies,"Syndrome hyperkinétique, akathisie",Risque d’accident vasculaire cérébral,Prise de poids,c
OIC-032-03-B,Quelle est la voie d'administration des antipsychotiques en cas d'urgence agitatoire?,per os,intramusculaire,per os,intramusculaire,c
OIC-032-03-B-,Citalopram,a,b,c,d,a
OIC-032-04-B,Quelle indication mention dans le contenu éducatif est liée à la phase de consolidation des troubles de l’humeur?,Douleurs neuropathiques,"Certains troubles du sommeil (insomnie, énurésie, narcolepsie)",Trouble de l’adaptation,Trouble dépressif récurrent,c
OIC-032-04-B-,Quelle est la prudence à respecter lors de la prise d'un antidépresseur chez un patient âgé?,La dose initiale doit être la moitié de celle utilisée chez l'adulte,La dose doit être augmentée progressivement,La dose doit être démarrée à demi-dose pendant quelques jours,La dose doit être prise en troisième intention,c
OIC-032-05-B,Quelle est la plus fréquente des effets indésirables des antidépresseurs?,a,b,c,d,a
OIC-032-05-B-,Quelle est la classe chimique principale des anxiolytiques?,a,b,c,d,a
OIC-032-06-A,Quelle est une indication principale des anxiolytiques?,Traitement symptomatique des manifestations anxieuses intenses et/ou invalidantes,Traitement préventif dans le cadre du sevrage de l’alcool : prévention du syndrome de sevrage (delirium tremens),Traitement des crises convulsives et des épilepsies (partielles ou généralisées),Douleur neuropathique,a
OIC-032-06-A-,Quelle est la réglementation sur la prescrisation des anxiolytiques et hypnotiques?,Il n'y a pas lieu d'associer deux anxiolytiques (benzodiazépines ou autres),Il n'y a pas lieu d'associer deux hypnotiques,Il n'y a pas lieu d'initier une prescription d'anxiolytique ou d'hypnotique sans respecter les posologies officielles,Il n'y a pas lieu de prescrire des benzodiazépines sans tenir compte des durées de prescription maximales réglementaires,c
OIC-032-07-B,Quelle est une effet indésirable des benzodiazépines qui est mentionné dans la description?,"Somnolence diurne, asthénie, sensation vertigineuse, altération de la vigilance",Ne pas associer à l’alcool,Réaction paradoxale favorisée par l’alcool,Dépendance pharmacologique et syndrome de sevrage à l’arrêt du traitement,a
OIC-032-07-B-,Quelle est la voie d’administration principale pour les benzodiazépines?,habituelle,IM,IV,autre,a
OIC-032-08-B,Les hypnotiques sont des psychotropes qui possèdent une capacité à induire le sommeil. Quelle est la classe principale des hypnotiques selon la description donnée?,a,b,c,d,a
OIC-032-08-B-,Quelle des suivantes est une indication pour les hypnotiques?,Insomnies aiguës transitoires,Autres troubles du sommeil,Non un traitement de fond,Autres troubles du sommeil,a
OIC-037-01-A,Quelle est une des règles principales pour la prescription des hypnotiques?,Doit respecter les règles de prescription décrites pour les anxiolytiques,Doit être faite à la dose minimale efficace,Doit être limitée à 4 semaines pour les hypnotiques,Doit être limitée à 28 jours maximum pour zolpidem,a
OIC-037-01-A-,Quels sont les effets indésirables potentiels des hypnotiques comme zopiclone et zolpidem?,effets indésirables,tolerance pharmacologique,trouble d'usage,anxiété rebond,c
OIC-037-02-A,Quelle molécule est une thymorégulateur anticonvulsif?,Lithium,Valproate de sodium,Lamotrigine,Carbamazépine,c
OIC-037-02-A-,Quelle des siguientes est une indication clé pour les thymorégulateurs en troubles bipolaires?,Lithium,Carbamazépine,Valproate,Lamotrigine,c
OIC-037-03-B,Quelle option correspond à un effet indésirable fréquent ou grave des thymorégulateurs?,a,b,c,d,a
OIC-037-03-B-,Quels sont les deux principaux psychostimulants en France utilisés en thérapeutique?,Méthylphénidate,Modafinil,Écstasy,Méthocarbamol,c
OIC-037-04-A,Quelle est une indication des psychostimulants mentionnée dans le contenu?,Trouble de l’attention avec ou sans hyperactivité (TDAH) de l’enfant après 6 ans,TDAH de l’adulte pour une des spécialités (RITALINE LP),Hypersensibilité,Traitement alternatif de la narcolepsie en cas d’échec du modafinil,c
OIC-037-04-A-,Quelle est une effet principale des psychostimulants mentionnés?,Antidépresseurs tricycliques,Anxiété et nervosité,Tics et troubles visuels,Réaction anaphylactique,a
OIC-037-05-A,Quelle est la principale cause des cancers liés au tabac?,Tabac,Cancer broncho-pulmonaire,Tabac 1ère cause de mortalité cardiovasculaire évitable,Cancer du larynx,a
OIC-037-05-A-,"Le matin, combien de temps après être réveillé(e) fumez-vous votre première cigarette?",Dans les 5 minutes,6 à 30 minutes,31 à 60 minutes,Plus de 60 minutes,d
OIC-037-06-A,Quelle est la définition principale de la cigarette électronique selon le contenu?,a,b,c,d,a
OIC-037-06-A-,Quelle est la principale caractéristique de la nicotine selon le contenu?,La nicotine n'est pas considérée comme cancérigène,La nicotine est le principal agent responsable de la dépendance,Les goudrons entrainent des modifications cellules épithéliales,Les radicaux libres de la fumée stimulent dégradation paroi alvéolaire,b
OIC-037-07-A,Quelle est la description correcte de la fumée de tabac?,La fumée de tabac pénètre tout l’arbre respiratoire et les alvéoles pulmonaires,La fumée de tabac passe dans le sang et provoque des phénomènes inflammatoires,La fumée de tabac joue un rôle dans la thrombose artérielle (mais pas veineuse),La fumée de tabac favorise l’agrégation plaquettaire qui augmente le risque de thromboses artérielles,b
OIC-037-07-A-,Quelle est la moyenne d'âge de consommation de la première cigarette?,a,b,c,d,a
OIC-037-08-B,Quelle est la tendance principale sur le tabagisme au cours du temps?,Diminution de 12% des fumeurs entre 2016 et 2018,Augmentation du tabagisme quotidien,Diminution parmi les hommes dans toutes les classes d’âges,Diminution parmi les femmes de moins de 55 ans,a
OIC-037-08-B-,Quelle est la proportion des personnes (18 à 75 ans) déclarent fumer du tabac en 2019?,a,b,c,d,a
OIC-037-09-B,Quelle est la date de la première cigarette consommée par les jeunes?,a,b,c,d,a
OIC-037-09-B-,Quelle est la description correcte de la moitié des femmes enceintes continuent le tabagisme au cours de la grossesse?,a,b,c,d,a
OIC-037-10-B,Quelle est la mode principale de consommation du tabac mentionnée dans le contenu éducatif?,a),b),c),d),c
OIC-037-10-B-,Quelle est la durée de l’intoxication liée au tabac qui est le facteur de risque le plus important?,a,b,c,d,c
OIC-037-11-B,Quelle est la première cause de mortalité cardiovasculaire évitable en France?,a,b,c,d,a
OIC-037-11-B-,Quelle est la cause de mortalité liée au tabagisme actif en France?,Le tabac est la première cause de mortalité cardiovasculaire évitable,Le tabac est le premier facteur de risque cardiovasculaire de la femme non ménopausée,Le tabac peut être également une cause de mortalité foetale in utero,L’arrêt du tabac réduit mortalité liée maladies cardiovasculaires et cancer broncho-pulmonaire,c
OIC-037-12-B,Quel est le monoxyde de carbone (CO) qui est reconnu responsable des troubles cardiovasculaires?,a,b,c,d,c
OIC-037-12-B-,,,,,,
OIC-038-01-A,Quelle complication est associée à l'intoxication passive?,Cancer broncho-pulmonaire,Coronaropathie,Otite et Asthme de l'enfant,Bronchite,b
OIC-038-01-A-,Quelle est la relation entre le tabac et les inégalités sociales selon le contenu?,a,b,c,d,a
OIC-038-02-A,Quelle méthode permet de déterminer la consommation de tabac en premier lieu?,a,b,c,d,a
OIC-038-02-A-,Quel est le principal agent responsable de la dépendance selon le contenu éducatif?,La nicotine,Le tabac,Le tabac nocif,Le tabac,a
OIC-038-03-B,Les signes de sevrage apparaissent rapidement après l'arrêt :,Humeur dépressive,Irritabilité,Colère,Insomnie,c
OIC-038-03-B-,Quelle est la majorité des décès liés aux cancers broncho-pulmonaires causés par le tabac?,80 % des décès par cancers broncho-pulmonaires,10 % des décès par cancers broncho-pulmonaires,25 % des décès par cancers broncho-pulmonaires,15 % des décès par cancers broncho-pulmonaires,c
OIC-038-04-B,Quelle est la relation entre le tabac et le trouble panique?,Le tabac favorise le trouble panique,Le tabac favorise la dépression,Le tabac favorise la schizophrénie,Le tabac favorise la bipolarité,a
OIC-038-04-B-,Quel est le rôle du conseil d’arrêt dans le processus de prise en charge?,Proposer l’arrêt (5A),Évaluer son tabagisme,Conseiller à chaque fumeur d’arrêter de fumer,Évoquer la palette des aides et accompagnements disponibles pour y arriver,a
OIC-038-05-B,Quelle est la mesure principale recommandée pour la prévention primaire de l’addiction au tabac en France?,"Interdiction de toute publicité, directe ou indirecte.",Augmentation dissuasive et répétée des prix de tous les produits du tabac.,Protection contre l’exposition au tabagisme passif (lieux publics et de travail).,Éducation et information : les avertissements sanitaires sous forme d’images sur les paquets.,a
OIC-038-05-B-,Quel traitement pharmacologique est mentionné comme une substitution nicotinique?,a,b,c,d,a
OIC-038-06-B,Quelle est la source principale de l'accompagnement téléphonique mentionné dans le contenu?,L'administration publique,Le service de santé publique,Ligne téléphone 3989,Le service de santé publique,c
OIC-038-06-B-,Quelle est une modalité de prise en charge pour les patients souffrant d'une décompensation respiratoire après un évènement aigu?,"Maintien de l'arrêt, adaptation de la substitution et surveillance régulière","En cas de dépendance => traitement pharmacologique (diminue symptômes de sevrage, craving et rechute)",Evaluation des comorbidités psychiatriques et des co-addictions,"Traitements pharmacologiques (diminue symptômes de sevrage, craving et rechute)",a
OIC-038-07-B,Quelle est la meilleure approche pour évaluer les comorbidités psychiatriques en fonction du terrain?,Rechercher des troubles anxieux et épisode dépressifs,Il existe des liens entre difficulté à arrêter et symptômes dépressifs,Il existe des manifestations anxieuses et dépressives induites par le sevrage,Il existe des liens entre la durée du sevrage et le traitement pharmacologique,c
OIC-038-07-B-,Quelle est la proposition systématique de l'arrêt du tabac en lien avec les rechutes?,a,b,c,d,c
OIC-038-08-B,Quelle est la principale fonction de Varénicline?,Agoniste partiel des récepteurs nicotiniques à l’acétylcholine,Indiqué en cas d’échec du sevrage tabagique par substitution nicotinique,Remboursement par l’assurance maladie,Inhibiteur de la recapture de la noradrénaline et de la dopamine,a
OIC-038-08-B-,Quelle option correspond à la première étape de la méthode des 5A pour un patient en consultation de tabacologie?,a,b,c,d,a
OIC-038-09-B,Quelle est la concentration de consommation d'alcool en France selon la source BEH 2019?,Plus de 50 000 personnes,Plus de 10 000 personnes,Plus de 500 000 personnes,Plus de 20 000 personnes,a
OIC-038-09-B-,Quelle est la définition de la dépendance selon le contenu éducatif?,non usage,usage à faible risque,dépendance,usage nocif,c
OIC-038-10-B,La dépendance (CIM 11) correspond à un trouble de l’usage d'alcool modéré et sévère.,a,b,c,d,a
OIC-038-10-B-,Quelle est la quantité d'alcool autorisée par semaine selon les repères de Santé Publique France en 2017?,10 verres standards,2 verres standards,0 verres standards,1 verre standard,c
OIC-039-01-A,Quel critère est exclu du diagnostic de dépendance selon la CIM 11?,1. désir puissant ou compulsif d’utiliser une substance psychoactive (craving),2. difficultés à contrôler l’usage de la substance,3. syndrome de sevrage physiologique quand le sujet diminue ou arrête la consommation d’une substance psychoactive,4. tolérance: le sujet a besoin d’une quantité plus importante de la substance pour obtenir l’effet désiré,a
OIC-039-01-A-,Quelle est la fréquence de votre consommation d’alcool?,jamais,une fois par mois ou moins,2 à 4 fois par mois,2 à 3 fois par semaine,a
OIC-039-02-A,Quel des signes suivants est un symptôme systématique chez les patients en phase de sevrage non compliqué?,Tremblements SD-128,Hypersudation SD-025,Anxiété SD-116,Vomissements SD-013,a
OIC-039-02-A-,Quel symptom est caractéristique de l’intoxication à l’alcool à faible dose?,Haleine caractéristique (œnolique),Injection des conjonctives,"Jovialité ou tristesse, logorrhée, désinhibition, agressivité","Allongement du temps de réaction allongé, dysarthrie, syndrome cérébelleux aigu.",a
OIC-039-03-A,Quelle est l'association principale entre le mésusage d'alcool et ses comorbidités?,a,b,c,d,a
OIC-039-03-A-,Quelle est la complication sociale la plus liée à la précarité?,familiales,professionnelles,financières,judiciaires,c
OIC-039-04-A,Quelle des options suivantes est un marqueur biologique de consommation d'alcool?,alcoolémie,GGT,CDT,transferrine désialysée,c
OIC-039-04-A-,Quelle des options ci-dessous correspond à un signe clinique associé à une maladie du foie et à des symptômes fonctionnels ORL?,Hypertension artérielle,Troubles cognitifs sévères,Hépatite alcoolique,Polyneuropathies sensitivomotrices,c
OIC-039-05-B,Quelle est la principale idée principale sur la prévention de l'alcoolisme selon le contenu?,"Eviter la première consommation de substances psychoactives ou la retarder, en agissant notamment sur les consommations précoces.",S’affranchir de toute attitude de jugement ou de stigmatisation.,Préserver la personne plutôt que la substance.,Utiliser des outils et des informations pour réduire les risques.,c
OIC-039-05-B-,Quel est le but principal de la prise en charge RPIB?,Vise à repérer,Réduire la consommation,Évaluer les risques,Écouter le patient,a
OIC-039-06-A,"Quel est le principal objectif de la prise en charge globale, bio-psycho-sociale et pluridisciplinaire?",arrêt complet des consommations (abstinence),retour à un usage à faible risque,réduction des consommations dans un objectif de réduction des risques,arrêt de l’usage = objectif le plus réaliste,c
OIC-039-06-A-,Quel est l'objectif principal de l'entretien motivationnel en addictologie?,détecter les signes d'addiction,évaluer les comportements d'abstention,améliorer la qualité de vie,mettre en place des programmes de réhabilitation,c
OIC-039-07-A,Quelle est la meilleure option pour le sevrage d’alcool en ambulatoire?,Aucune indication,Le médecin généraliste,Le médecin spécialisé,Le patient,c
OIC-039-07-A-,Quelle action est nécessaire pour un patient en crise convulsive?,Hospitalisation en soins intensifs ou continus,"Chambre calme, éclairée, passage régulier des soignants pour réassurance et surveillance",Traitement par vitamine B1 parentérale à forte dose avant toute perfusion de sérum glucosé et polyvitamines,Benzodiazépines à durée de vie longue (diazépam) à hautes doses par voie intraveineuse jusqu’à sédation,c
OIC-039-08-A,Quelle est la fonction principale des groupes d’entraide en addictologie?,Réduire la solitude,Soutenir mutuellement les patients,Faciliter le lien social,Améliorer la santé mentale,b
OIC-039-08-A-,Quels médicaments sont utilisés pour aider à la diminution de la consommation d'alcool?,nalmefene et baclofène,"acamprosate, la naltrexone et le disulfiram",baclofene et disulfiram,nalmefene et acamprosate,a
OIC-039-09-A,Quelle est la caractéristique d'un trouble visuel monoculaire?,Il persiste à l'occlusion de l'oeil sain.,Il disparait à l'occlusion de l'un ou l'autre des deux yeux.,Il est perçu que l'oeil sain est visible.,Il est perçu que l'oeil sain est invisible.,c
OIC-039-09-A-,Quelle est la cause principale de l'amaurose fugace?,a,b,c,d,c
OIC-039-10-A,Quelle voie du réflexe photomoteur est associée à la lumière et à la suppression du RPM direct?,a,b,c,d,a
OIC-039-10-A-,Quelle est la nature du réflexe photomoteur direct et consensuel décrit dans le contenu?,a,b,c,d,a
OIC-039-11-B,Quelle méthode d'examen permet d'observer le fond d'oeil avec une image inversée et un champ d'observation étendu?,A,B,C,D,c
OIC-039-11-B-,Quelle est la cause principale de la névrite optique ischémique antérieure (NOIA) selon le contenu?,a,b,c,d,a
OIC-039-12-B,Quelle est la cause principale de la baisse de vision brutale avec œil blanc et identification des urgences?,Hémorragie intravitréenne,Occlusion de l'artère centrale de la rétine,Décollement de la rétine,Syndrome de Terson,c
OIC-039-12-B-,Quelle des options suivantes est le principal examen pour identifier une pathologie neuro-ophtalmologique?,Les champs visuels,La tomographie en cohérence optique,L'angiographie à la fluorescéine,L'échographie oculaire,c
OIC-039-13-B,Quelle est la cause la plus fréquente de l'occlusion de l'artère centrale de la rétine (OACR)?,"Les embolies : athérome carotidien, cause la plus fréquente, cardiopathies emboligènes",Les thromboses : maladie de Horton et les maladies de système,Les troubles de la coagulation,Les embolies : cardiaques,a
OIC-039-13-B-,Quelle est la cause la plus fréquente d'une NOIA?,"baisse d'acuité visuelle unilatérale brutale, indolore, le plus souvent massive","baisse d'acuité visuelle unilatérale brutale, indolore, le plus souvent massive",patient plutôt âgé,patient jeune (20-40 ans),a
OIC-045-01-A,Quelle est la caractéristique principale des migraines ophtalmiques ou aura migraineuses?,A. Un scotome scintillant bilatéral,B. Une céphalée pulsatile,C. Un hémichamp visuel,D. Une céphalée associée,a
OIC-045-01-A-,Quelle est la distinction entre une aura migraineuse et une cécité monoculaire transitoire?,a,b,c,d,a
OIC-045-02-B,Quelle est la description principale de l'œdème papillaire?,L'œdème papillaire est présent dans les zones de l'œil,L'œdème papillaire est absent dans les zones de l'œil,L'œdème papillaire est présent dans les zones de l'œil,L'œdème papillaire est absent dans les zones de l'œil,b
OIC-045-02-B-,Quelle est la cause principale de l'altération aiguë de la vision en utilisant une quadranopsie latérale homonyme?,Déficit pupillaire afférent relatif,Déficit pupillaire non afférent,Déficit pupillaire afférent,Déficit pupillaire non afférent,a
OIC-045-03-A,Quelle des options suivantes est une signe clinique d'un décollement de rétine (DR) rhegmatogène?,Les myodésopsies suivis de phosphènes correspondant à la survenue de la déchirure rétinienne,"L'amputation du champ visuel périphérique, correspondant à la constitution du DR","Quand le DR soulève la macula, il entraîne alors une baisse d'acuité visuelle (oeil blanc et non douloureux)","L'examen du fond d'œil permet de faire le diagnostic de la rétine apparaît en relief, mobile, formant de volumineux plis",c
OIC-045-03-A-,Quelle est une cause principale de la survenue d'un décollement de rétine rhegmatogène?,L'âge,La myopie forte,La chirurgie de la cataracte,Un traumatisme,c
OIC-045-04-B,Quelle est la baisse d'acuité visuelle associée à une hémorragie intravitréenne massive?,Aucune baisse d'acuité visuelle,Baisse d'acuité visuelle minime,Baisse d'acuité visuelle sévère,Baisse d'acuité visuelle variable,c
OIC-045-04-B-,Quelle est la définition de l'ectropion?,Relâchement des tissus cutanés,Relâchement des tissus musculaires,Relâchement des tissus cutanés et musculaire,Relâchement des tissus cutanés et musculaire,a
OIC-045-05-A,Quelle est la définition de l'entropion?,b,a,c,d,a
OIC-045-05-A-,Quelle est la position correcte d'un ptosis?,a,b,c,d,a
OIC-045-06-B,Quelle est l'une des principales causes neurogènes d'un ptosis?,a,b,c,d,a
OIC-045-06-B-,Quelle caractéristique de la chalazion est correcte?,Il présente une infection,Il présente des sécrétions pures,Il est visible sur le versant conjonctival,Il évolue sur une durée courte,c
OIC-045-07-B,Quelle est la description principale de l'orgelet?,Un point blanc au niveau du bord libre,Une douleur vive,Un follicule pilosébacé,Aucune sécrétions,c
OIC-045-07-B-,Quelle est la nature du chalazion décrit dans la vignette?,a,b,c,d,c
OIC-045-08-B,Quelle est la structure principale représentée dans la photographie d’un orgelet?,a,b,c,d,a
OIC-045-08-B-,Quelle des options ci-dessus est une tumeur bénigne des paupières?,le papillome,l'hydrocystome,les xanthélesmas,aucune des options,c
OIC-045-09-A,Quel est le traitement principal pour le chalazion selon le contenu?,Humidification à l'eau chaude,Massage des paupières avec le doigt,Incision et curage de la glande de Meibomius,Prescription d'un collyre antiseptique pendant 8 jours,c
OIC-045-09-A-,Le traitement de l’orgelet consiste à utiliser une pommade antibiotique pendant 8 jours. Les options suivantes sont correctes :,pommade antibiotique pendant 8 jours,pommade antibiotique pendant 14 jours,pommade antibiotique pendant 21 jours,pommade antibiotique pendant 7 jours,a
OIC-045-10-A,Quelle est une symptom secondaire à une lésion des deux contingents de fibres du nerf oculomoteur (III)?,diplopie binoculaire,strabisme,mydriase,problèmes d'accommodation,a
OIC-045-10-A-,Quelle action est correcte lors d'un larmoiement persistant pendant plusieurs semaines?,Prise en charge par un ophtalmologiste à la recherche d'une dacryocystite,Prise en charge par un lavage par sérum physiologique,Prise en charge par un sondage sans anesthésie à partir de l'âge de 4 mois,Prise en charge par un lavage par sérum non antiseptique,c
OIC-045-11-B,Quelle est la définition de la cervicalgie?,a,b,c,d,a
OIC-045-11-B-,Quelle est la prévalence des rachialgies dans la population générale?,2 à 11%,5 à 10%,1/4 à 1/3,60 à 90%,c
OIC-045-12-B,Identifiez la réponse correcte concernant la douleur dans l'interrogatoire :,siège : rachis cervical/dorsal/lombaire,irradiations : [[Douleur cervico-faciale SDD-144|douleur cervico-faciale]],"facteurs aggravants : mouvements, activité physique/repos","mode évolutif : permanent, par crises",a
OIC-045-12-B-,Quelle est l'origine principale mentionnée dans les éléments orientants vers une rachialgie commune?,a,b,c,d,a
OIC-045-13-A,Quel des suivants sont des facteurs de risque associés à la lombalgie commune et cervicalgie commune?,traumatismes ou microtraumatismes répétés,sédentarité,obésité,tabagisme,a
OIC-045-13-A-,Quelle est la méthode d'imagerie recommandée pour les lombalgies chroniques?,aucune imagerie avant la 7ème semaine SAUF :,"drapeaux rouges : IRM du rachis lombaire (+ NFS, CRP, VS)",IRM du rachis lombaire (TDM si contre-indication),± radiographies du rachis lombaire F + P,c
OIC-045-14-A,Quelle est la réponse correcte à la douleur de type non mécanique?,a,b,c,d,b
OIC-045-14-A-,Quel des facteurs suivants est un drapeau jaune associé à la chronicité d'une rachialgie?,"Problèmes émotionnels : anxiété, dépression",Attitudes et représentations inappropriées par rapport au mal de dos,"Comportements douloureux inappropriés, tendance passive","Problèmes liés au travail : conflit, insatisfaction, arrêt de travail",a
OIC-045-15-A,Quelle est l'une des principales causes d'une rachialgie secondaire (rang A)?,tumorales : métastases (rarement cancer primitif),"infectieuses : spondylodiscite, mal de Pott (si spondylodiscite tuberculeuse)",inflammatoires : spondylarthrite ankylosante,traumatique : fracture vertébrale et luxation traumatique,c
OIC-045-15-A-,Quelle est l'une des étiologies principales des rachialgies secondaires en rang B?,a,b,c,d,c
OIC-045-16-B,Quelle est la définition de la rachialgie compliquée selon le contenu éducatif?,Une cause de lombalgie chronique,Une cause secondaire de lombalgie,Une cause complexe des lombalgies chroniques,Une cause de la lombalgie secondaire,c
OIC-045-16-B-,Quelle action est recommandée pour les patients souffrant d'une rachialgie aiguë ou chronique en 12 semaines?,RASSURER,ÉDUCATION THÉRAPEUTIQUE,RESTER PHYSIQUEMENT ACTIF,"À PROSCRIRE : repos au lit ordonné, arrêt de travail prolongé",a
OIC-045-17-A,Quel est le traitement recommandé pour un épisode aigu isolé en l'absence de contre-indication?,Antalgiques de palier 1 ou 2,Antalgiques de palier 3,AINS : en l’absence de contre-indication,Repos au lit ordonné,c
OIC-045-17-A-,Quelle est une cause extrarachidienne des lombalgies liée à des pathologies vasculaires?,aorte abdominale,voies urinaires,digestive,gynécologique,c
OIC-045-18-A,Quelle est une caractéristique principale de la sacralgie?,douleur localisée en regard du sacrum,reproduite à la palpation/mobilisation du sacrum ou des sacro-iliaques,"gêne fonctionnelle : marche, station assise",rechercher des signes de gravité (drapeaux rouges),a
OIC-045-18-A-,Quelle est une description correcte des douleurs associées à une coccygodynie?,"Douleur localisée à l’aire coccygienne, sans irradiation significative",Reproduite à la palpation/mobilisation du coccyx ou sacro-coccygienne,Exacerbée à la station assise et/ou au relever de la station assise,"Gêne fonctionnelle : station assise (en voiture, au travail…)",a
OIC-045-19-B,Quelle est la majorité des personnes atteintes d'une céphalée de tension selon les pays?,50-70%,1-2%,3 femmes pour 2 hommes,1 personne sur 1000,a
OIC-045-19-B-,Quelle est la nature principale de la migraine selon le contenu éducatif?,Neurovasculaire,Neurologique,Neurologique,Neurologique,a
OIC-045-20-A,Quelle option correspond au diagnostic d'une céphalée primaire?,a,b,c,d,c
OIC-045-20-A-,Quelle est la définition de la migraine sans aura (MSA)?,Migraine sans aura (MSA),Crises de céphalée de tension avec hypersensibilité à la lumière et/ou nausées,"Chez l'enfant, la crise s’accompagne de pâleur, dure souvent < 4 heures et se calme par le sommeil","Chez les patients avec aura, la crise s’accompagne de pâleur et de nausées",a
OIC-045-21-B,...,...,...,...,...,a
OIC-045-21-B-,Quelle caractéristique de la douleur neuropathique du trijumeau secondaire est mentionnée dans le texte?,Une douleur à type de décharge électrique,Une douleur à type de brûlure continue,Une douleur à type de charge électrique,Une douleur à type de décharge électrique,a
OIC-047-01-A,Quelle est la condition principale diagnostiquée dans les cas de céphalées de tension et de migraines?,Migraine sans aura,Céphalée de tension épisodique,Migraine prime,Céphalée de tension chronique,c
OIC-047-01-A-,Quelle est une cause de douleur faciale chronique et associée à des crises?,Migraine sans aura,Algie vasculaire de la face,Autres céphalées trigémino-autonomiques,Dissection carotidienne,c
OIC-047-02-B,Quelle est la cause les plus fréquentes des douleurs buccales?,Carie de la dentine,Pulpite aiguë,Parodontite,Abcès d’origine dentaire,a
OIC-047-02-B-,Quelle est la description correcte de la douleur d’origine auriculaire?,Peut être liée directement à une pathologie de l’oreille externe ou moyenne (otite notamment),Ou être une douleur projetée « otalgie réflexe » souvent révélatrice d’un cancer ORL,Voir item 150,Ne pas être liée à une pathologie de l’oreille externe ou moyenne,a
OIC-047-03-A,Quel est l'examens principal qui guide les examens de première intention pour une douleur de la face?,Panoramique dentaire,Examen ORL complet,TDM du massif facial et des sinus,Biopsie,a
OIC-047-03-A-,Identifier les éventuels facteurs favorisants d'une migraine,Modification des repas et de l'hydratation,"Modification du sommeil (qualité, durée, horaires de lever et de coucher)","Changements climatiques (pression atmosphérique, température, hygrométrie)",Effort physique intense et inhabituel,a
OIC-047-04-A,Quelle affirmation est correcte concernant la surconsommation d'antalgiques et la céphalée par abus médicamenteux (CAM)?,Les opiacés et les antalgiques combinés confèrent le plus haut risque de CAM,"La surconsommation d'antalgiques peut être une conséquence ou une cause de l'augmentation de la fréquence des céphalées, ou les deux",Le rôle de la surconsommation des antalgiques dans l'apparition d'une migraine chronique ne doit pas être surestimé,La mise en place d'une prophylaxie de la céphalée primaire est recommandée lors de la surconsommation,b
OIC-047-04-A-,Quel est le traitement de crise pour les crises légère et modérées à sévères?,AINS,Triptan,Sumatriptan,Paracétamol,c
OIC-047-05-B,Quelle molécule est autorisée à être prise en cas de crise légère?,Paracétamol,AINS,Triptans,Métoclopramide,c
OIC-047-05-B-,Quel est un facteur de risque artériel indépendant de l'infarctus cérébral?,Age > 35 ans,Tabagisme,Hypertension artérielle SD-042,Obésité,c
OIC-047-06-B,Quelle est la description principale de la névralgie du trijumeau?,Une douleur pulsante à la face,Une douleur à la tête,Une douleur à la main,Une douleur à la tête et à la main,c
OIC-047-06-B-,Identifier une [[Céphalée SD-118|céphalée]]=,Adulte et enfant en âge de parler,Nourrisson et petit enfant,Profil temporel,Autres caractéristiques,a
OIC-047-07-A,Quelle est la nature de la céphalée associée à un syndrome méningé?,Brutale et progressive,Brutale et progressive,Brutale et progressive,Brutale et progressive,c
OIC-047-07-A-,Quelle est la proportion des céphalées brutales liées à une hémorragie sous-arachnoïdienne (HSA) ou hémorragie méningée?,a,b,c,d,a
OIC-047-08-B,Quelle est la durée typique de la céphalée chronique post-traumatique?,1-2 jours,3 mois,plus de 3 mois,mois,c
OIC-047-08-B-,Quelle est la principale cause des céphalées récentes d’aggravation progressive?,Méningites infectieuses,Céphalée isolée,Syndrome infectieux,Méningite carcinomateuse,a
OIC-047-09-A,Quelle est l'indication principale de la ponction lombaire devant une céphalée aiguë suspectée d'HSA?,Devant une suspicion d'HSA,Devant une suspicion de méningite infectieuse,Devant une suspicion de méningite infectieuse,Devant une suspicion d'HTIC,b
OIC-047-09-A-,Quelle option correspond à un traitement secondaire de céphalée suspecte?,"Position allongée, tête à 30°, patient au calme, obscurité si photophobie",A jeun,Éviter l’[[Prescrire des anti-inflammatoires non-stéroïdiens (ains) SD-249|aspirine et les AINS]],Éviter les sédatifs susceptibles de masquer l’émergence de troubles de la conscience,a
OIC-047-10-A,Quelle est l'indication principale de l'imagerie cérébrale pour une céphalée brutale?,Imagerie en urgence,Imagerie en routine,Imagerie avec angioscanner,Imagerie sans angioscanner,c
OIC-047-10-A-,Quelle est la prise en charge des céphalées primaires en consultation?,a,b,c,d,a
OIC-047-11-B,Les différentes fonctions du nerf facial incluent :,a,b,c,d,a
