Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,content_raw,distractor_quality
1442,OIC-247-20-A,Quels agents peuvent causer des symptômes neurologiques dans les TIAC?,Toxines thermostables diffusées par ''Staphylococcus aureus'' et ''Bacillus cereus'',Toxines de dinoflagellés (coquillages) et histamine (scombrotoxine),Clostridium botulinum et neurotoxines des dinoflagellés,Toxines de champignons et produits chimiques,c,"{{objectif de connaissance
|Identifiant=OIC-247-20-A
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=A
|Intitulé=Connaître les principes généraux et les objectifs thérapeutiques du DT1
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger,Gaetan Prevost
|Ordre=20}}

Le traitement de référence du diabète de type 1 est l’insulinothérapie intensifiée : l’injection d’insuline lente et plusieurs injections d'insuline rapide chaque jour ou l'utilisation de la pompe pompe à insuline. [[Prescription d'une insulinothérapie, consultation de suivi, éducation d'un patient diabétique de type 1 SD-280]]

Une insulinothérapie intensifiée réduit l'hémoglobine glyquée, retarde et réduit la gravité des complications micro- et macroangiopathiques. Elle augmente cependant le risque d'hypoglycémie sévère.

Les objectifs du traitement sont un compromis entre le fait d'assurer la vie la plus libre possible et la prévention des complications aiguës ou chroniques de la maladie.

'''L'éducation thérapeutique''' est nécessaire afin d’autonomiser le patient dans l’autogestion de sa maladie et doit prendre en compte le vécu du patient et de son entourage.

Objectifs glycémiques recommandés chez les sujets diabétiques de type 1 non âgés :

''Le matin à jeun                       0,9–1,20 g/L''

''Avant les repas                       0,8–1,2 g/L''

''2 heures après les repas       1,2–1,8 g/L''

''Au coucher                             1,2 g/L''

''À 3 h du matin                       > 0,8 g/L''

''HbA1c                                     < 7 %''

Ces objectifs généraux doivent être personnalisés à la situation de chaque patient en respectant un compromis entre l'équilibre glycémique, la survenue des hypoglycémies et la qualité de vie. [[Hypoglycémie SD-209]]; [[Hypoglycémie chez l'adulte et l'enfant]]

<ref>Polycopié du collège des Enseignants d'Endocrinologie, Diabète et Maladies Métaboliques (4ème édition, 2019)</ref>
<references />",False
1443,OIC-247-21-A,Le signalement de la TIAC se fait par quel moyen?,Par un rapport écrit,Par un formulaire spécifique,Par un médecin,Par un journaliste,b,"{{objectif de connaissance
|Identifiant=OIC-247-21-A
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=A
|Intitulé=Connaître les principes et les moyens de l’autosurveillance dans le DT1
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger,Gaetan Prevost
|Ordre=21}}

Pour le patient, les buts de l'autosurveillance glycémique sont :

- de suivre son diabète ;

- d'adapter ses doses d'insuline ;

- d'avoir une idée de l'équilibre glycémique moyen ;

- de gérer les situations d'urgence. [[Hypoglycémie SD-209]]; [[Hyperglycémie SD-208]]

Le patient doit savoir que l’HbA1c permet d'estimer l'équilibre glycémique des 2 à 3 mois précédant le prélèvement, et doit connaître son objectif d'HbA1c.

L’autosurveillance glycémique doit être réalisée par le patient : ''4–6 fois par jour.'' Elle a longtemps reposé sur des mesures de glycémie sur sang capillaire, obtenu par piqûre au doigt. La mise à disposition, avec remboursement, des capteurs de glucose qui mesurent le taux de glucose en continu a révolutionné la surveillance du diabète insulino-traité. 

En présence d'une hyperglycémie inexpliquée et prolongée, ± associée à des symptômes digestifs, les patients sont éduqués à rechercher la présence de corps cétoniques, dans les urines ou dans le sang sur prélèvement capillaire, afin de dépister précocement une décompensation cétosique. [[Prescription d'une insulinothérapie, consultation de suivi, éducation d'un patient diabétique de type 1 SD-280]]

<ref>Polycopié du collège des Enseignants d'Endocrinologie, Diabète et Maladies Métaboliques  (4ème édition, 2019)</ref>
<references />",False
1444,OIC-247-21-A,Quelle étape de l'investigation est dirigée par les médecins inspecteurs de l’ARS?,Une enquête épidémiologique,Une enquête microbiologique,Une enquête sanitaire,Une enquête de cohorte,c,"{{objectif de connaissance
|Identifiant=OIC-247-21-A
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=A
|Intitulé=Connaître les principes et les moyens de l’autosurveillance dans le DT1
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger,Gaetan Prevost
|Ordre=21}}

Pour le patient, les buts de l'autosurveillance glycémique sont :

- de suivre son diabète ;

- d'adapter ses doses d'insuline ;

- d'avoir une idée de l'équilibre glycémique moyen ;

- de gérer les situations d'urgence. [[Hypoglycémie SD-209]]; [[Hyperglycémie SD-208]]

Le patient doit savoir que l’HbA1c permet d'estimer l'équilibre glycémique des 2 à 3 mois précédant le prélèvement, et doit connaître son objectif d'HbA1c.

L’autosurveillance glycémique doit être réalisée par le patient : ''4–6 fois par jour.'' Elle a longtemps reposé sur des mesures de glycémie sur sang capillaire, obtenu par piqûre au doigt. La mise à disposition, avec remboursement, des capteurs de glucose qui mesurent le taux de glucose en continu a révolutionné la surveillance du diabète insulino-traité. 

En présence d'une hyperglycémie inexpliquée et prolongée, ± associée à des symptômes digestifs, les patients sont éduqués à rechercher la présence de corps cétoniques, dans les urines ou dans le sang sur prélèvement capillaire, afin de dépister précocement une décompensation cétosique. [[Prescription d'une insulinothérapie, consultation de suivi, éducation d'un patient diabétique de type 1 SD-280]]

<ref>Polycopié du collège des Enseignants d'Endocrinologie, Diabète et Maladies Métaboliques  (4ème édition, 2019)</ref>
<references />",False
1445,OIC-247-22-B,Quelle action est prise en présence d’une TIAC?,Consignations des denrées suspectes,Éviction de la source dès qu’elle est identifiée,Suspension des activités de restauration,Prélèvements microbiologiques de routine,b,"{{objectif de connaissance
|Identifiant=OIC-247-22-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes hygiéno-diététiques et l’accompagnement thérapeutique pour le DT1 (voir item 330)
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger,Gaetan Prevost
|Ordre=22}}

Les conseils nutritionnels doivent être adaptés aux traditions culturelles, ethniques, familiales et aux contraintes professionnelles, et agissent de manière indissociable de l'action de l'insulinothérapie.[[Prescription d'une insulinothérapie, consultation de suivi, éducation d'un patient diabétique de type 1 SD-280]] 

Les apports glucidiques sont définis, pour chaque patient, en fonction de son poids, de ses habitudes alimentaires, de son profil glycémique et de son schéma insulinique.

L'alimentation doit être variée et répartie en 3 principaux repas, complétés si besoin de 1 à 2 collations. Les collations sont indispensables en cas d'activité physique intense.

L'objectif principal de la diététique du diabète de type 1 est d'éviter les trop grandes fluctuations glycémiques, que ce soit par la consommation de produits à fort index glycémique ou par un apport insuffisant de glucides, aux repas ou lors des efforts physiques, susceptible d'entraîner des hypoglycémies.[[Hypoglycémie SD-209]]; [[Hyperglycémie SD-208]]

Les patients doivent apprendre à se resucrer en cas d'hypoglycémie.

La pratique régulière d'une activité physique favorise un meilleur équilibre métabolique. Elle nécessite une éducation pour éviter hypo et hyperglycémie au moment du sport et/ou en différé. Un bilan clinique est nécessaire quand il s'agit d'une reprise d'activité après une longue période d'arrêt.

Le diabète peut provoquer une détresse personnelle et familiale. Un soutien psychologique peut améliorer le contrôle métabolique.

<ref>Polycopié du Collège des Enseignants d'Endocrinologie, Diabète et Maladies Métaboliques</ref>
<references />",False
1446,OIC-247-22-B,Quels membres composent une équipe pluridisciplinaire d'un SPST?,"Infirmiers, ergonomes, psychologues","Infirmiers, médecins, ingénieurs","Infirmiers, ergonomes, médecins","Infirmiers, ergonomes, administrateurs",c,"{{objectif de connaissance
|Identifiant=OIC-247-22-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes hygiéno-diététiques et l’accompagnement thérapeutique pour le DT1 (voir item 330)
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger,Gaetan Prevost
|Ordre=22}}

Les conseils nutritionnels doivent être adaptés aux traditions culturelles, ethniques, familiales et aux contraintes professionnelles, et agissent de manière indissociable de l'action de l'insulinothérapie.[[Prescription d'une insulinothérapie, consultation de suivi, éducation d'un patient diabétique de type 1 SD-280]] 

Les apports glucidiques sont définis, pour chaque patient, en fonction de son poids, de ses habitudes alimentaires, de son profil glycémique et de son schéma insulinique.

L'alimentation doit être variée et répartie en 3 principaux repas, complétés si besoin de 1 à 2 collations. Les collations sont indispensables en cas d'activité physique intense.

L'objectif principal de la diététique du diabète de type 1 est d'éviter les trop grandes fluctuations glycémiques, que ce soit par la consommation de produits à fort index glycémique ou par un apport insuffisant de glucides, aux repas ou lors des efforts physiques, susceptible d'entraîner des hypoglycémies.[[Hypoglycémie SD-209]]; [[Hyperglycémie SD-208]]

Les patients doivent apprendre à se resucrer en cas d'hypoglycémie.

La pratique régulière d'une activité physique favorise un meilleur équilibre métabolique. Elle nécessite une éducation pour éviter hypo et hyperglycémie au moment du sport et/ou en différé. Un bilan clinique est nécessaire quand il s'agit d'une reprise d'activité après une longue période d'arrêt.

Le diabète peut provoquer une détresse personnelle et familiale. Un soutien psychologique peut améliorer le contrôle métabolique.

<ref>Polycopié du Collège des Enseignants d'Endocrinologie, Diabète et Maladies Métaboliques</ref>
<references />",False
1447,OIC-247-23-A,Quelle action est considérée comme une des principales actions des services de santé au travail?,Évaluer les risques professionnels,Conseiller sur l'organisation des secours et des services d'urgence,Promouvoir la santé au travail,Analyser les substances chimiques dans les prélèvements atmosphériques,c,"{{objectif de connaissance
|Identifiant=OIC-247-23-A
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=A
|Intitulé=Connaître les principes généraux de prise en charge multifactorielle du DT2 et de l’approche centrée sur le patient
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Gaetan Prévost,Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger
|Ordre=23}}

La prise en charge multifactorielle du DT2 correspond à la prise en compte de l’ensemble des facteurs de risque CV présents chez le patient. 

Outre l’équilibre  glycémique, les objectifs thérapeutiques comporteront l’arrêt du tabagisme, le contrôle du bilan lipidique, de la tension artérielle, en s’appuyant sur l’observance de règles diététiques, de l’activité physique et des prises médicamenteuses. 

Les objectifs thérapeutiques (glycémiques, tensionnels, lipidiques) sont individualisés au profil clinique et biologique du patient.


Les facteurs à prendre en compte pour déterminer la cible glycémique (HbA1c) sont la durée du diabète, l’espérance de vie, l’existence de co-morbidités, le risque d’hypoglycémies [[Hypoglycémie SD-209]] ou d’autres effets indésirables médicamenteux [[Suspicion d'un effet indésirable des médicaments ou d'un soin SD-348]]  et la motivation du patient.


Les objectifs du contrôle lipidique sont principalement adaptés au risque cardiovasculaire (prévention primaire, présence de FDR, prévention secondaire),  les objectifs tensionnels au risque cardiovasculaire et rénal (DFG, protéinurie).",False
1448,OIC-247-23-A,L’équipe pluridisciplinaire du médecin du travail inclut :,seule l’équipe médicale,seule l’équipe de santé au travail,"la médecine du travail, les infirmières de santé au travail et les professionnels de santé",seule l’équipe de gestion des risques professionnels,c,"{{objectif de connaissance
|Identifiant=OIC-247-23-A
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=A
|Intitulé=Connaître les principes généraux de prise en charge multifactorielle du DT2 et de l’approche centrée sur le patient
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Gaetan Prévost,Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger
|Ordre=23}}

La prise en charge multifactorielle du DT2 correspond à la prise en compte de l’ensemble des facteurs de risque CV présents chez le patient. 

Outre l’équilibre  glycémique, les objectifs thérapeutiques comporteront l’arrêt du tabagisme, le contrôle du bilan lipidique, de la tension artérielle, en s’appuyant sur l’observance de règles diététiques, de l’activité physique et des prises médicamenteuses. 

Les objectifs thérapeutiques (glycémiques, tensionnels, lipidiques) sont individualisés au profil clinique et biologique du patient.


Les facteurs à prendre en compte pour déterminer la cible glycémique (HbA1c) sont la durée du diabète, l’espérance de vie, l’existence de co-morbidités, le risque d’hypoglycémies [[Hypoglycémie SD-209]] ou d’autres effets indésirables médicamenteux [[Suspicion d'un effet indésirable des médicaments ou d'un soin SD-348]]  et la motivation du patient.


Les objectifs du contrôle lipidique sont principalement adaptés au risque cardiovasculaire (prévention primaire, présence de FDR, prévention secondaire),  les objectifs tensionnels au risque cardiovasculaire et rénal (DFG, protéinurie).",False
1449,OIC-247-24-A,Quelle est la différence entre la fiche d’entreprise et la fiche d’aptitude / inaptitude?,Inclut l’avis du médecin du travail,Transmise à l’employeur,Contient les préconisations pour réduire l’exposition,Ne mentionne pas la pathologie du salarié,c,"{{objectif de connaissance
|Identifiant=OIC-247-24-A
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=A
|Intitulé=Connaître les principales classes des traitements antidiabétiques oraux
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Larger Etienne
|Ordre=24}}
'''La stratégie thérapeutique des diabètes non insulinodépendant (majoritairement diabète de type 2) est en  évolution rapide, les propositions de la HAS sont en attente à la date de rédaction de cette fiche (décembre 2021)'''.

Les classes de traitements antidiabétiques actuellement en vente en France sont les suivantes.

* '''Les Biguanides''' : seul représentant, la <u>metformine</u>. Actif sur le foie, réduit la production hépatique de glucose, en particulier la néoglucogenèse hépatique (effet incertain sur l'intestin). Effets indésirables fréquents, digestifs. Demi-vie courte, élimination rénale sans modification, s'accumule donc en insuffisance rénale: nécessité de réduire les doses, et <u>contre-indication formelle pour un DFG <30 ml/min</u>. Contre-indiqué dans les situations à risque spontané d'acidose lactique.

* '''Les Sulfamides hypoglycémiants (sulfonylurées)''': Plusieurs représentants (gliclazide, glimépiride, etc). On y associe '''les glinides'''  (<u>répaglinide</u>) qui ont le même mécanisme d'action. Déclenche une sécrétion d'insuline, donc inactifs en l'absence de cellules Bêta du pancréas. Risques majeurs: <u>hypoglycémie</u> et prise de poids [[Hypoglycémie SDD-209]]. Métabolisme et pharmacocinétique variable selon la molécule et <u>donc ajustement variable de la posologie à la fonction rénale pour les sulfamides hypoglycémiants</u>. <u>Pas de contre-indication des glinides même pour insuffisance rénale terminale.</u>

* '''Les Inhibiteurs de la dipeptidyl-peptidase 4 (familièrement DPP4, famille: ""gliptines"").''' Plusieurs représentants (sitagliptine, vildagliptine, etc.). Par l'inhibition de la DPP4, augmentent modestement les concentrations circulantes des incrétines (GLP1 et GIP) et donc amplifient la sécrétion d'insuline et réduisent celle de glucagon. Pas d'effet sur le poids, pas d'effet sur la vidange gastrique. Effets indésirables rares (pemphigoïde bulleuse). <u>Posologie à ajuster à la fonction rénale.</u> Effet thérapeutique modeste. Pas d'hypoglycémie.

* '''Les Agonistes des récepteurs du GLP1 (familièrement agonistes GLP1).''' Plusieurs représentants (liraglutide, semaglutide, dulglutide). Injection. Ont les mêmes actions que l'hormone naturelle GLP1: amplifient la sécrétion d'insuline, freinent celle de glucagon. Satiété précoce, ralentissement de la vidange gastrique. Effets indésirables digestifs, débuter avec posologie croissante. <u>Perte de poids, pas d'hypoglycémie.</u> Pharmacologie variable, tous injectables, quotidien ou hebdomadaire. Effet bénéfique sur le pronostic cardiovasculaire.

* '''L'Inhibiteur des alphaglucosidases intestinales,''' seul représentant: <u>acarbose</u>. Il ralentit la fin de la digestion des glucides complexes, retarde leur absorption intestinale. Effets indésirables digestifs fréquents. Pas d'action sur le poids. Effet thérapeutique modeste.

* '''Inhibiteurs de SGLT2.''' Plusieurs représentants (dapagliflozine, empagliflozine, etc.). Inhibent la réabsorption de glucose par le tubule contourné proximal, induisent donc une glucosurie et une natriurèse. <u>Effet bénéfique sur l'insuffisance cardiaque et les maladies rénales chroniques, y compris chez les sujets non diabétiques [[Insuffisance cardiaque de l'adulte]] [[Insuffisance rénale chronique chez l'adulte et l'enfant]]</u>. Perte de poids, réduction de la pression artérielle. Effets indésirables: risque d'infection génitale, de déshydratation, de cétoacidose, incertitude sur un risque augmenté d'amputation. Prescription possible jusqu'à un DFG de 25 ml/min.",True
1450,OIC-247-26-B,Quelle phase est symptomatique dans la physiopathologie des hypersensibilités allergiques?,La phase de sensibilisation centrale dans les ganglions,La phase de révélation périphérique dans les tissus,La phase de sensibilisation dans les ganglions et de révélation dans les tissus,La phase de révélation périphérique sans symptômes,b,"{{objectif de connaissance
|Identifiant=OIC-247-26-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes du traitement néphroprotecteur chez le diabétique
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Eva Feigerlova,Hélène Bihan,Claire Briet,Etienne Larger,Gaetan Prevost
|Ordre=26}}

'''Prévention primaire'''

- l'équilibre glycémique et la maîtrise des facteurs de risque associés (HTA, tabagisme) [[Hypertension artérielle de l'adulte et de l'enfant]]; [[Tabagisme hommes/femmes 2C-075-PE-A02]]


'''Prévention dès le stade de microalbuminurie'''

- le contrôle de la glycémie : HbA1c < 7 % 

- le contrôle de la pression artérielle : < 140/85 mm Hg;

- l'utilisation d'inhibiteurs de l'enzyme de conversion (IEC) ou d'antagonistes des récepteurs de type 1 de l'angiotensine II (sartans) 

- la prise en charge de tous les facteurs de risque associés (tabac, dyslipidémie)

- le régime hypoprotidique : 0,8 g/kg par jour et des apports en sel modérés (6 g par jour)


'''Au stade de macroalbuminurie'''

- le contrôle tensionnel : < 140/85 mm Hg. 

- ramener le débit de protéinurie en dessous de 0,5 g/24 h.

- vérifier à 6 mois que la microalbuminurie ou la protéinurie régresse ou se stabilise


'''Au stade d'insuffisance rénale  [[Insuffisance rénale chronique chez l'adulte et l'enfant]]'''

- l'objectif d'HbA1c est < 8 % si la filtration estimée est < 30 ml/min/1,73 m2 ;

- pour un DFG entre 30 et 60 ml/min/1,73 m2, adapter les posologies, en particulier de la metformine

- à partir du stade 4 (DFG < 30 ml/min/1,73 m2), les seules classes antidiabétiques autorisées (AMM) sont l'insuline, le répaglinide, les inhibiteurs des α-glucosidases, les inhibiteurs de la DPP-4 à posologie adaptée et certains agonistes du GLP-1R. 

- surveillance de l'équilibre glycémique 

- le contrôle de la pression artérielle < 130 mm Hg 

- référer au néphrologue


'''À tous les stades''', éviter les situations à risque d'accélération de la progression de la néphropathie :

- éviter les AINS [[Principe du bon usage du médicament et des thérapeutiques non médicamenteuses]] 

- limiter les injections de produits de contraste iodés",False
1451,OIC-247-27-B,Quels allergènes sont les plus fréquents chez l'enfant?,"L'œuf, l'arachide et le lait de vache",Les fruits et les légumineuses,Les poissons et les crustacés,Les groupes céréales et les légumineuses,a,"{{objectif de connaissance
|Identifiant=OIC-247-27-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes du traitement de la rétinopathie diabétique
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=27}}
'''Soins généraux :'''

-       Equilibre glycémique : objectif d’HbA1c < 7 %, équilibre prudent dès le stade de rétinopathie préproliférante sous risque d’aggraver le pronostic visuel

-       Equilibre tensionnel et traitement de la dyslipidémie

'''Soins ophtalomologiques spécialisés'''

-       Panphotocoagulation rétinienne (fixation de la rétine, régression des néovaisseaux) dès le stade de RDNP sévère 

-       Injections intraoculaires de corticoides (diminution des indications) et d’inhibiteurs du VEGF (forme sévère, proliférante et œdème maculaire)",False
1452,OIC-247-28-B,Quel est le type de urticaire le plus fréquent dans les cas d'hypersensibilité médicamenteuse?,Urticaire allergique,Urticaire non allergique,Urticaire médicamenteuse allergique,Urticaire médicamenteuse non allergique,d,"{{objectif de connaissance
|Identifiant=OIC-247-28-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes de prise en charge du pied du diabétique
|Description=None
|Rubrique=Prise en charge
|Contributeurs=H BIHAN,C BRIET,E FERGEILOVA,E LARGER,G PREVOST
|Ordre=28}}
[[Osteite|1]].    Décharge

2.    Examen minutieux de la plaie, recherche de contact osseux (ostéite)

3.     Soins locaux par IDE : enlever l’hyperkératose, la fibrine et pansements spéciaux adaptés au stade (nécrose, fibrine, bourgeon)

4.     Prise en charge chirurgicale pour des plaies graves ou suspicion d’ostéite par un chirurgien vasculaire et/ou orthopédiste selon l' existence ou non AOMI et étendue des lésions (TDM, IRM du pied) : geste de parage, drainage, exérèse des tissus nécrosés, biopsie osseuse, amputation 

5.     Soins généraux : antibiothérapie probabiliste si signes généraux, sinon attendre une preuve bactériologique, anticoagulation préventive, équilibration du diabète, prise en charge des autres FDR cardiovasculaires, traitement antalgique, vaccination antitétanique 

6.     Education pour la prévention d’autres lésions, soins de pédicurie",False
1453,OIC-247-29-B,Quels allergènes sont principalement associés aux pneumallergènes d'intérieur?,Les pollens d'arbres,Les acariens et les blattes,Les moisissures d'extérieur,Les allergènes d'extérieur,b,"{{objectif de connaissance
|Identifiant=OIC-247-29-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes de prévention et de traitement de la céto-acidose
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Claire Briet
|Ordre=29}}
'''''<u>TRAITEMENT</u>'''''

====Premiers gestes====
-Voie veineuse périphérique 

- Réhydratation sérum sale 0.9%

- Biologie : pH veineux, bicarbonates, ionogramme, créatinine, protidémie, hématocrite, CRP

- Recherche d’un foyer infectieux

- ECG systématique

====Traitement curatif====
En diabétologie ou en soins intensifs en cas de signes de gravité.

Après avoir récupérer la kaliémie et la créatinine:

- Perfusion continue d'insuline rapide ou ultrarapide: 0,1 U/kg/h, sans dépasser 7 à 8 U par heure, ''TANT QUE DURE LA CETOSE:'' 

*Si la glycémie< 2,5 g/l et  cétonémie positive: maintenir le débit d'insuline+ ajouter du glucosé 10% ( 2l/24 heures)
*''Relais de l'insuline IV à l'insuline sous-cutanée quand cétonémie a disparu+++''

- réhydratation par sérum salé isotonique

- ajout de potassium dès que la kaliémie est < 5 mmol/l 

- traitement du facteur déclenchant éventuel. la fièvre peut n'apparaître que secondairement lors de la résolution de la cétose.

====''<u>PREVENTION</u>''====
Education du patient :

*Recherche acétone systématiques si glycémie élevée + pathologies intercurrentes ou nausées
*Si glycémie élevée et cétonémie positive : le patient doit savoir faire des rajouts d’insuline rapide",False
1454,OIC-247-29-B,"Chez l’adulte, les allergènes les plus fréquents sont les fruits, en particulier les rosacées (pommes, pêches, poires, abricots,..) et les fruits associés au latex (kiwi, banane, avocat)",fruits,dairy,eggs,peanuts,a,"{{objectif de connaissance
|Identifiant=OIC-247-29-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes de prévention et de traitement de la céto-acidose
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Claire Briet
|Ordre=29}}
'''''<u>TRAITEMENT</u>'''''

====Premiers gestes====
-Voie veineuse périphérique 

- Réhydratation sérum sale 0.9%

- Biologie : pH veineux, bicarbonates, ionogramme, créatinine, protidémie, hématocrite, CRP

- Recherche d’un foyer infectieux

- ECG systématique

====Traitement curatif====
En diabétologie ou en soins intensifs en cas de signes de gravité.

Après avoir récupérer la kaliémie et la créatinine:

- Perfusion continue d'insuline rapide ou ultrarapide: 0,1 U/kg/h, sans dépasser 7 à 8 U par heure, ''TANT QUE DURE LA CETOSE:'' 

*Si la glycémie< 2,5 g/l et  cétonémie positive: maintenir le débit d'insuline+ ajouter du glucosé 10% ( 2l/24 heures)
*''Relais de l'insuline IV à l'insuline sous-cutanée quand cétonémie a disparu+++''

- réhydratation par sérum salé isotonique

- ajout de potassium dès que la kaliémie est < 5 mmol/l 

- traitement du facteur déclenchant éventuel. la fièvre peut n'apparaître que secondairement lors de la résolution de la cétose.

====''<u>PREVENTION</u>''====
Education du patient :

*Recherche acétone systématiques si glycémie élevée + pathologies intercurrentes ou nausées
*Si glycémie élevée et cétonémie positive : le patient doit savoir faire des rajouts d’insuline rapide",False
1455,OIC-247-30-B,Quel est le test considéré comme le gold standard pour le diagnostic de l’allergie à l’arachide?,Les tests cutanés,L’enquête catégorielle alimentaire,Le test de provocation,Les IgE spécifiques,c,"{{objectif de connaissance
|Identifiant=OIC-247-30-B
|Item_parent=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Item_parent_short=Diabète sucré de type 1 et 2 de l’enfant et de l’adulte. Complications
|Rang=B
|Intitulé=Connaître les principes de prévention et de traitement du coma hyperosmolaire
|Description=redondant avec question coma ?
|Rubrique=Prise en charge
|Contributeurs=Claire Briet
|Ordre=30}}
'''<u>TRAITEMENT</u>'''

* Réhydratation Sérum salé NaCl 0.9% (10% du poids du corps), lente et prudente pour éviter myélinose centropontique et insuffisance cardiaque,  puis réhydratation orale.

* Insulinothérapie 0.5 à 1 UI/kg/h sans dépasser 7 UI/h pour obtenir une glycémie >2.5 g/l

* Apports potassiques dès que la kaliémie est < 5 mmol/l :

* Surveillance clinique pouls, TA, température, diurèse, conscience

* Prévention des complications de décubitus, (attention insuffisance rénale: HBPM contre-indiqué)

'''<u>PREVENTION</u>'''

Reprise du hypoglycémiant oral ou insulinothérapie simplifiée chez la personne âgée (une insuline basale) pour permettre un passage infirmier à domicile avec contrôle glycémique et éviter la récidive",False
