Unnamed: 0,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option,content_raw,distractor_quality
615,OIC-191-06-A,Quel est le caractère de la prise en charge thérapeutique d'un patient immunodéprimé fébrile?,Cette question évalue la capacité à identifier l'urgence de la prise en charge thérapeutique d'un patient immunodéprimé fébrile.,Non urgence,Cette option est incorrecte car la fièvre chez un patient immunodéprimé est toujours une urgence.,Urgence thérapeutique,Cette option est correcte car la neutropénie fébrile est toujours une urgence thérapeutique et la fièvre chez un patient immunodéprimé doit faire rechercher un agent infectieux.,Pas d'urgence si le patient n'a pas de déficit immunitaire,"Cette option est incorrecte car la fièvre chez un patient immunodéprimé est toujours une urgence, quel que soit le déficit immunitaire présent.",Urgence uniquement si le patient a un déficit humoral,"Cette option est incorrecte car la fièvre chez un patient immunodéprimé est toujours une urgence, quel que soit le type de déficit immunitaire.",b,"{{objectif de connaissance
|Identifiant=OIC-191-06-A
|Item_parent=Fièvre chez un patient immunodéprimé
|Item_parent_short=Fièvre chez un patient immunodéprimé
|Rang=A
|Intitulé=Reconnaître le caractère urgent de la prise en charge thérapeutique d’une neutropénie fébrile et d’un patient immunodéprimé fébrile
|Description=None
|Rubrique=Identification de l’urgence
|Contributeurs=Amélie Servettaz
|Ordre=6}}

La neutropénie fébrile est '''toujours une urgence thérapeutique'''. Une antibiothérapie adaptée doit être débutée '''le plus précocement possible''' après '''prélèvements microbiologiques appropriés'''. L’antibiothérapie doit être '''large''' et '''adaptée''' à la profondeur de la neutropénie, sa durée et les facteurs de risque du patient, les éventuels points d’appel cliniques et la '''documentation microbiologique antérieure''' (ex : portage d’une bactérie multirésistante, antécédent d’infection à Pseudomonas…).

Chez un patient immunodéprimé la fièvre est toujours une urgence et doit faire rechercher un agent infectieux qui sera fonction du déficit présenté par le patient (ex: infection par pneumocoque chez un patient ayant un déficit humoral, pneumocystose pulmonaire chez une patient présentant un déficit cellulaire,...)",False
616,OIC-191-07-B,Quels sont les principaux agents infectieux responsables d'infection en cas de déficit de l'immunité cellulaire?,"Cette question évalue la capacité à identifier les agents infectieux associés à des déficits de l'immunité cellulaire, un aspect clé de la compréhension des étiologies des infections.","CMV, Pneumocystis jirovecii, Toxoplasme, Aspergillus, Candida, Nocardia, BK","Ces agents sont couramment associés à des déficits de l'immunité cellulaire, notamment en cas de traitement immunosuppresseur ou d'infection à VIH.","Bactéries extra-cellulaires, particulièrement Streptocoque pneumoniae et Hemophilus Influenzae","Ces bactéries sont plus souvent associées à des déficits de l'immunité humorale, notamment en cas de DICV ou de traitement par anti CD20.","Bacilles Gram négatifs, Staphylocoques, champignons (Aspergillus ou Candida)","Ces agents sont plus souvent associés à des neutropénies, notamment en cas de chimiothérapie.","Neisseiria, Pneumocystis jirovecii, Toxoplasme, Aspergillus",Ces agents sont plus souvent associés à des déficits en complément ou à des transplantés d'organe.,a,"{{objectif de connaissance
|Identifiant=OIC-191-07-B
|Item_parent=Fièvre chez un patient immunodéprimé
|Item_parent_short=Fièvre chez un patient immunodéprimé
|Rang=B
|Intitulé=Citer les principaux agents infectieux responsables d’infection en fonction des situations d’immunodépression
|Description=TUE7-187-1 : neutropénie, asplénie, déficit de l'immunité cellulaire
|Rubrique=Étiologies
|Contributeurs=Amélie Servettaz,Jean-Daniel Lelièvre
|Ordre=7}}

'''Déficits de l’immunité cellulaire'''  (Traitement immunosuppresseur pour maladie auto-immune ou transplantation d’organe, corticoïdes, même à petites doses , Infection à VIH ....)

*CMV
*Pneumocystis jirovecii
*Plus rarement Toxoplasme, Aspergillus, Candida, Nocardia, BK (anti-TNF)

'''Déficits de l’immunité humorale''' (DICV, Traitement par anti CD20, LLC,...)

*bactéries extra-cellulaires, particulièrement Streptocoque pneumoniae et Hemophilus Influenzae.

'''Neutropénies''' (Chimiothérapie,...)

*Bacilles Gram négatifs (enterobactéries, Pseudomonas aeruginosa),
*Staphylocoques en présence de cathéter
*champignons (Aspergillus ou Candida) en cas de neutropénies profondes et prolongées.

'''Les déficits en complément''' (utilisation d’anticorps thérapeutiques anti-C5 , déficit héréditaires)

*Neisseiria (meningitidis +++)

'''Transplantés d'organe'''

*Phase précoce (< 1 mois) infections sont le plus souvent nosocomiales (pneumopathies, infections urinaires, toxoplasmose acquise via le greffon...)
*Phase intermédiaire (1 à 6 mois) : déficit cellulaire majeur : CMV, Pneumocystis jirovecii +++, toxoplasmose (réactivation)
*Phase tardive (>6 mois) : déficit cellulaire persistant mais moins profond",False
617,OIC-191-10-B,Quels sont les grands principes de la prévention du risque infecieux chez l’asplénique?,"Cette question évalue la connaissance des principes de prévention du risque infecieux chez l’asplénique, en particulier les vaccins et l’antibioprophylaxie.","Vaccinations, antibioprophylaxie et éducation thérapeutique",Cette option est correcte car elle inclut les trois principes de prévention du risque infecieux chez l’asplénique.,Vaccinations et antibioprophylaxie,Cette option est incorrecte car elle ne prend pas en compte l’éducation thérapeutique.,Antibioprophylaxie et éducation thérapeutique,Cette option est incorrecte car elle ne prend pas en compte les vaccins.,Vaccinations et éducation thérapeutique,Cette option est incorrecte car elle ne prend pas en compte l’antibioprophylaxie.,a,"{{objectif de connaissance
|Identifiant=OIC-191-10-B
|Item_parent=Fièvre chez un patient immunodéprimé
|Item_parent_short=Fièvre chez un patient immunodéprimé
|Rang=B
|Intitulé=Connaître les grands principes de la prévention du risque infecieux chez l’asplénique et le traitement d’urgence de l’asplénique fébrile
|Description=antibioprophylaxie, vaccins, éducation thérapeutique
|Rubrique=Prise en charge
|Contributeurs=Amélie Servettaz
|Ordre=10}}

'''Origine''': l'asplénie peut-être post-splénectomie ou asplénie fonctionnelle (par exemple patient drépanocytaire).

'''Fièvre chez asplénique'''

* La fièvre chez un patient asplénique est une urgence thérapeutique du fait du risque d’OPSI (Overwhelming Post-Splenectomy Infection) : tableau d’infection fulgurante, le plus souvent à pneumocoque.
* En cas de fièvre inexpliquée chez un patient asplénique, une antibiothérapie active sur les bactéries encapsulées doit être débutée en urgence après les prélèvements microbiologiques adaptées : céphalosporines de 3<sup>e</sup> génération parentérale (céfotaxime, ceftriaxone)

'''Prévention du risque infectieux :'''

* Vaccinations : si splénectomie : au moins 2 semaines avant la splénectomie ou au moins 2 semaines après si splénectomie en urgence
** ''Anti-pneumococcique'' : vaccin conjugué 13-valents puis vaccin polysaccharidique 23-valents au moins deux mois après le vaccin conjugué puis 5 ans après
** ''Anti-méningococcique'' : tétravalent ACYW135 et B
** ''Anti-Haemophilus B'' : 1 seule injection 
** Ne pas oublier ''calendrier vaccinal usuel (''Rq : ''pas de contre-indication vaccinale chez l'asplénique)''
* Antibioprophylaxie par pénicilline V (oracilline) pendant 2 ans après une splénectomie chez l’adulte 
* Education du patient : consultation en cas de fièvre, vaccination, carte de splénectomisé",False
618,OIC-191-11-B,Quel est le calendrier vaccinal recommandé pour un patient immunodéprimé?,Cette question évalue la compréhension des recommandations vaccinales pour les patients immunodéprimés.,Le calendrier vaccinal est le même que pour les personnes saines.,Cette option est incorrecte car les patients immunodéprimés ont des besoins vaccinaux spécifiques.,Il convient de s'assurer que le calendrier vaccinal est à jour.,Cette option est correcte car il est important de maintenir à jour les vaccinations pour les patients immunodéprimés.,Les vaccinations doivent être réalisées uniquement en cas de nécessité absolue.,"Cette option est incorrecte car les vaccinations sont importantes pour les patients immunodéprimés, même en l'absence de nécessité absolue.",Il n'est pas nécessaire de vacciner les patients immunodéprimés.,Cette option est incorrecte car les vaccinations sont essentielles pour les patients immunodéprimés pour prévenir les maladies.,b,"{{objectif de connaissance
|Identifiant=OIC-191-11-B
|Item_parent=Fièvre chez un patient immunodéprimé
|Item_parent_short=Fièvre chez un patient immunodéprimé
|Rang=B
|Intitulé=Connaître les indications et contre-indications vaccinales chez l’immunodéprimé
|Description=None
|Rubrique=Prise en charge
|Contributeurs=Amélie Servettaz,Jean-Daniel Lelièvre
|Ordre=11}}

La vaccination en cas d’immunodépression présente certaines particularités qui justifient des '''recommandations spécifiques :'''

* le risque de survenue de maladie vaccinale après administration d’un vaccin vivant contre-indique de principe l’utilisation de ces vaccins chez l’immunodéprimé ;
* la diminution de l’immunogénicité des vaccins peut justifier dans certains cas des schémas vaccinaux particuliers ;
* un risque accru de complications associées à certaines infections justifie la recommandation de vaccinations spécifiques.
* Lorsque la mise en place d'un traitement immunosuppresseur peut être planifiée, il convient de vacciner le patient au moins 2 semaines avant le début de celui-ci.
* Dans certaines situations le dosage des anticorps sériques protecteurs peut être proposé quatre à six semaines après la vaccination (ou à distance de celle-ci) afin de vérifier l’immunogénicité de la vaccination et proposer des injections vaccinales supplémentaires en cas de réponse insuffisante. 

'''''Contre indications''''' 

*L'existence d'un déficit immunitaire est une contre-indication à la vaccination avec un vaccin vivant atténué (ROR, BCG, antipoliomyélitique oral, Fièvre jaune, VZV)

'''''Indications'''''

*Chez un patient immunodéprimé on doit s'assurer que le calendrier vaccinal est à jour
*Les patients immunodéprimés doivent recevoir une vaccination anti grippale chaque année
*Certains vaccins spécifiques seront utilisés en fonction du déficit immunitaire concerné


Exemples :

''Patients vivant avec le VIH :'' 

* Vaccins du calendrier
* Vaccination anti-pneumococcique : Vaccin conjugué puis vaccin polysaccharidique 2 mois et 5 ans après
* Vaccination anti-grippale annuelle
* Vaccination anti-VHB
* ''Vaccins vivants atténués contre-indiqués si CD4<0.2G/L''

<br />",True
619,OIC-197-01-A,Quels sont les types de spondyloarthrites selon les critères de classification ASAS 2009?,"Cette question évalue la compréhension des différents types de spondyloarthrites, un concept clé dans le domaine de la rhumatologie.","Spondyloarthrites axiales, spondyloarthrites périphériques articulaires et spondyloarthrites périphériques enthésitiques",Cette option est correcte car elle inclut les trois types de spondyloarthrites selon les critères de classification ASAS 2009.,Spondyloarthrites ankylosantes et rhumatisme psoriasique,Cette option est incorrecte car elle ne prend en compte que deux types de spondyloarthrites et ignore les autres.,Spondyloarthrites périphériques non érosives et spondyloarthrites périphériques enthésitiques,Cette option est incorrecte car elle ne prend en compte que deux types de spondyloarthrites et ignore les autres.,Spondyloarthrites axiales et spondyloarthrites périphériques érosives,Cette option est incorrecte car elle ne prend en compte que deux types de spondyloarthrites et ignore les autres.,a,"{{objectif de connaissance
|Identifiant=OIC-197-01-A
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=A
|Intitulé=Connaître la définition et la description des spondyloarthrites
|Description=None
|Rubrique=Définition
|Contributeurs=
|Ordre=1}}
- Le concept des spondyloarthrites regroupe des rhumatismes inflammatoires chroniques partageant des manifestations cliniques et un terrain génétique commun :

-         La spondylarthrite ankylosante,

-         le rhumatisme psoriasique,

-         les arthrites réactionnelles,

-         les arthrites associées aux entérocolopathies inflammatoires,

-         les formes juvéniles,

-         les spondylarthrites indifférenciées,

-         et le syndrome SAPHO.

- Terminologie issue des critères de classification ASAS 2009

•        '''Spondyloarthrites axiales''' 

–       Radiographiques = avec sacro-iliite radiographique = spondylarthrite ankylosante.

–       Non radiographiques = sans sacro-iliite radiographique.

•        '''Spondyloarthrites périphériques articulaires''' 

–       Érosives.

–       Non érosives.

•        '''Spondyloarthrites périphériques enthésitiques'''",False
620,OIC-197-02-B,Quelle est la définition de l'athérome?,"La question évalue la connaissance de la définition de l'athérome, un objectif de Rang A.",La formation de plaques graisseuses dans les artères,Cette option est correcte car elle décrit la définition de l'athérome.,La prévalence de l'ensemble des spondyloarthrites en France,"Cette option est incorrecte car elle décrit une statistique liée aux spondyloarthrites, pas à l'athérome.",Les symptômes débutent généralement avant l'âge de 45 ans,"Cette option est incorrecte car elle décrit une caractéristique des spondyloarthrites, pas à l'athérome.",La formation de plaques graisseuses dans les veines,"Cette option est incorrecte car elle décrit la formation de plaques graisseuses dans les veines, pas dans les artères.",a,"{{objectif de connaissance
|Identifiant=OIC-197-02-B
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=B
|Intitulé=Connaître l’épidémiologie
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=2}}
La prévalence globale de l'ensemble des spondyloarthrites est de 0,35 % en France. 

Les symptômes débutent généralement avant l’âge de 45 ans.",False
621,OIC-197-03-B,Quelle est la prévalence du HLA-B27 parmi les malades atteints de spondylarthrite ankylosante?,Cette question évalue la compréhension du lien entre le HLA-B27 et la spondylarthrite ankylosante.,6 à 8 %,Cette option est incorrecte car elle correspond à la prévalence du HLA-B27 dans les populations caucasiennes.,90 %,Cette option est correcte car elle correspond à la prévalence du HLA-B27 parmi les malades atteints de spondylarthrite ankylosante.,50 %,Cette option est incorrecte car elle n'est pas précisément mentionnée dans le contenu éducatif.,1 %,Cette option est incorrecte car elle est très faible et ne correspond pas à la prévalence mentionnée dans le contenu éducatif.,b,"{{objectif de connaissance
|Identifiant=OIC-197-03-B
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=B
|Intitulé=Connaître le rôle du terrain génétique : le gène HLA-B27
|Description=Connaitre l’existence du lien fort avec le HLA B27 et sa prévalence
|Rubrique=Physiopathologie
|Contributeurs=
|Ordre=3}}
La prévalence du HLA-B27 parmi les malades atteints de spondylarthrite ankylosante est supérieure à 90 %, elle est de 6 à 8 % dans les populations caucasiennes.",False
622,OIC-197-04-B,Quelle est la lésion élémentaire des spondyloarthrites?,"Cette question évalue la compréhension de la physiopathologie des spondyloarthrites, en particulier la définition de l'enthésite.",La synovite,"Cette option est incorrecte car la synovite est une lésion caractéristique de la polyarthrite rhumatoïde, non des spondyloarthrites.",L'enthésite,"Cette option est correcte car l'enthésite est la lésion élémentaire des spondyloarthrites, caractérisée par une atteinte inflammatoire des enthèses.",La nécrose des cartilages,"Cette option est incorrecte car la nécrose des cartilages est une complication possible des spondyloarthrites, mais pas la lésion élémentaire.",La fibrose des ligaments,"Cette option est incorrecte car la fibrose des ligaments est une complication possible des spondyloarthrites, mais pas la lésion élémentaire.",b,"{{objectif de connaissance
|Identifiant=OIC-197-04-B
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=B
|Intitulé=Connaître l’enthèse et l’enthésopathie inflammatoire (enthésite)
|Description=None
|Rubrique=Physiopathologie
|Contributeurs=
|Ordre=4}}
L'enthèse est la zone d'ancrage dans l'os de différentes structures fibreuses.

L'atteinte inflammatoire des enthèses (ou enthésites), axiales ou périphériques, est la lésion élémentaire des spondyloarthrites, par opposition à la polyarthrite rhumatoïde ou l'atteinte principale est la synovite.

L'enthésite se traduit par une douleur locale de type inflammatoire, parfois visible (enthésite achilléenne).",False
623,OIC-197-05-A,Quels sont les signes articulaires et périarticulaires de la spondyloarthrite?,"Cette question évalue la capacité à reconnaître les manifestations cliniques de la spondyloarthrite, un aspect crucial du diagnostic positif.","Syndrome pelvirachidien, syndrome articulaire périphérique, atteinte enthésopathique périphérique",C'est la bonne réponse car elle inclut les trois manifestations cliniques principales de la spondyloarthrite.,"Syndrome pelvirachidien, syndrome articulaire périphérique, atteinte coxofémorale",C'est une option incorrecte car l'atteinte coxofémorale n'est pas une manifestation clinique principale de la spondyloarthrite.,"Syndrome pelvirachidien, syndrome articulaire périphérique, douleurs thoraciques",C'est une option incorrecte car les douleurs thoraciques ne sont pas une manifestation clinique principale de la spondyloarthrite.,"Syndrome pelvirachidien, syndrome articulaire périphérique, atteinte de la paroi thoracique antérieure",C'est une option incorrecte car l'atteinte de la paroi thoracique antérieure n'est pas une manifestation clinique principale de la spondyloarthrite.,a,"{{objectif de connaissance
|Identifiant=OIC-197-05-A
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=A
|Intitulé=Connaître les signes articulaires et périarticulaires
|Description=Savoir reconnaitre les manifestations cliniques: syndrome articulaire périphérique, syndrome pelvi-rachidien, atteinte enthésopathique périphérique
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=5}}
'''. Syndrome pelvirachidien ([[Douleur du rachis (cervical, dorsal ou lombaire) SDD-072|72. Douleur du rachis]] (cervical, dorsal ou lombaire)'''

-         Dorsolombalgies inflammatoires

-         Pygalgies (=fessalgies) inflammatoires : La sacro-iliite se traduit par l'apparition de douleurs de la fesse d'horaire inflammatoire. La douleur fessière est soit unilatérale, soit bilatérale, soit à bascule.

'''. Syndrome articulaire périphérique ([[Œdème localisé ou diffus SDD-054|54. Œdème localisé ou diffus]]) ([[56. Raideur articulaire]]) ([[67. Douleurs articulaires]]) ([[68. Boiterie]])'''

Oligoarthrite des membres inférieurs touchant volontiers les grosses articulations.

L'atteinte coxofémorale appelée coxite est rencontrée dans les formes sévères.

'''. Atteinte enthésopathique périphérique'''

-         Enthésite : la plus fréquente et la plus caractéristique est la talalgie qui est d'horaire inflammatoire,

-         Orteil ou doigt « en saucisse » (dactylite),

-         Atteinte de la paroi thoracique antérieure. '''([[161. Douleur thoracique]])'''",False
624,OIC-197-06-B,Quel est l'objectif de Rang A le plus pertinent au regard du contenu fourni?,La question évalue la capacité à identifier l'objectif de Rang A le plus pertinent dans le contexte des spondyloarthrites.,Connaître la définition et la description des spondyloarthrites,Cette option est correcte car la définition et la description des spondyloarthrites sont des informations essentielles pour comprendre la maladie.,Connaître les signes extra-articulaires,"Cette option est incorrecte car les signes extra-articulaires sont des manifestations cliniques qui peuvent être associées aux spondyloarthrites, mais elles ne constituent pas l'objectif de Rang A le plus pertinent.",Connaître l'utilisation rationnelle des examens biologiques et d'imagerie,Cette option est correcte car l'utilisation rationnelle des examens biologiques et d'imagerie est essentielle pour diagnostiquer et suivre les spondyloarthrites.,Connaître les principes de la prise en charge pharmacologique et non pharmacologique,"Cette option est incorrecte car les principes de la prise en charge pharmacologique et non pharmacologique sont importants, mais ils ne constituent pas l'objectif de Rang A le plus pertinent dans le contexte des spondyloarthrites.",c,"{{objectif de connaissance
|Identifiant=OIC-197-06-B
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=B
|Intitulé=Connaître les signes extra-articulaires
|Description=Savoir reconnaitre les manifestations cliniques
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=6}}
'''. Uvéite aiguë antérieure ([[152. Œil rouge et/ou douloureux]])'''

'''. Entérocolopathie inflammatoire :''' maladie de Crohn ou une rectocolite hémorragique, '''([[2. Diarrhée]])'''

'''. Psoriasis :''' Les atteintes du scalp, le psoriasis inversé et le psoriasis unguéal sont particulièrement associées au rhumatisme psoriasique, ('''81. Anomalie des ongles) ([[85. Erythème]])'''

'''. Atteintes cardiaques très rares :''' valvulopathies aortique ou mitrale, troubles de conduction. '''([[18. Découverte d'anomalies à l'auscultation cardiaque]])'''",False
625,OIC-197-07-B,Quels sont les critères de classification ASAS 2009 pour les spondyloarthrites?,Cette question évalue la compréhension des critères de classification ASAS 2009 pour les spondyloarthrites. Attention à ne pas confondre les critères d'Amor ou de l'ESSG avec ceux de l'ASAS.,Critères d'Amor,Les critères d'Amor sont trop anciens et ne sont plus utilisés pour la classification des spondyloarthrites.,Critères de l'ESSG,Les critères de l'ESSG sont trop généraux et ne permettent pas une classification précise des spondyloarthrites.,Critères de l'ASAS (axiales et périphériques),Les critères de l'ASAS 2009 sont les plus récents et les plus utilisés pour la classification des spondyloarthrites en axiales et périphériques.,Critères d'Amor et de l'ESSG,Les critères d'Amor et de l'ESSG sont trop anciens et trop généraux pour la classification des spondyloarthrites.,c,"{{objectif de connaissance
|Identifiant=OIC-197-07-B
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=B
|Intitulé=Connaître les critères cliniques biologiques et radiologiques
|Description=Connaitre les critères de classification ASAS 2009
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=7}}
Plusieurs critères de classification ont été proposés :

-         Critères d’Amor

-         Critères de l’ESSG

-         Critères de l’ASAS (les plus récents et les plus utilisés) classant les spondyloarthrites en axiales (devant une rachialgie depuis plus de 3 mois ayant débuté avant l’âge de 45 ans ; Figure 1) ou en périphériques (Figure 2).

[https://videotheque.uness.fr/w/uCda8AuNGkkBKJVzCiPjkB Voir le ppt enregistré sur l'imagerie de l'item 197 par le collège des radiologues (CERF)]
[[Fichier:Figure 1 ASAS 2009.png|vignette|'''Figure 1. Critères de classification ASAS 2009 de spondyloarthrite axiale chez les patients ayant des rachialgies depuis plus de 3 mois et un âge de début inférieur à 45 ans.''']]
[[Fichier:Figure 2 ASAS 2009.png|vignette|'''Figure 2. Critères de classification ASAS de spondylarthrite périphérique.''']]
<br />",False
626,OIC-197-11-B,Quel est l'objectif de Rang A le plus pertinent au regard du contenu fourni?,La question évalue la capacité à sélectionner l'objectif de Rang A le plus pertinent en fonction du contenu fourni.,Connaître la définition et la description des spondyloarthrites,"Cette option est incorrecte car la définition et la description des spondyloarthrites sont des objectifs de Rang A, mais elles ne sont pas les plus pertinents en fonction du contenu fourni.",Connaître les signes articulaires et périarticulaires,"Cette option est incorrecte car les signes articulaires et périarticulaires sont des objectifs de Rang A, mais ils ne sont pas les plus pertinents en fonction du contenu fourni.",Radiographie du rachis,"Cette option est incorrecte car la radiographie du rachis est un objectif de Rang A, mais elle ne concerne pas spécifiquement le contenu fourni.",Connaître l'utilisation rationnelle des examens biologiques et d'imagerie,"Cette option est correcte car elle est directement liée au contenu fourni, qui mentionne la radiographie du bassin et la sacroiliite.",d,"{{objectif de connaissance
|Identifiant=OIC-197-11-B
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=B
|Intitulé=Radiographie du bassin
|Description=Savoir reconnaitre une coxite (cliché de De Seze)
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=11}}La coxite correspond à une atteinte inflammatoire de l'articulation coxo fémorale avec un pincement global de l'interligne articulaire et sans ostéophytose. Sur la radiographie du bassin  la sacroiliite doit être recherchée : pincement du pied d'une sacroiliaque, aspect irrégulier des berges. [[Fichier:Radiographie du bassin de face.jpg|vignette|'''Radiographie de bassin de face, condensation et irrégularités des berges sacro-iliaques, signant une sacro-iliite radiographique''']]",False
627,OIC-197-12-A,"Quel examen d'imagerie est utile dans les doutes diagnostiques de spondyloarthrite, en particulier pour les sacro-iliites?",Cette question évalue la capacité à connaître l'utilisation rationnelle des examens biologiques et d'imagerie dans le diagnostic de la spondyloarthrite.,La radiographie conventionnelle,"Cette option est incorrecte car la radiographie conventionnelle est déjà mentionnée comme nécessaire pour les sacro-iliites, mais elle n'est pas utile dans les doutes diagnostiques.",L'échographie,Cette option est incorrecte car l'échographie est rarement utilisée à visée diagnostique dans les spondyloarthrites.,L'IRM des articulations sacro-iliaques,Cette option est correcte car l'IRM des articulations sacro-iliaques peut être utile dans les doutes diagnostiques de spondyloarthrite.,La scintigraphie,Cette option est incorrecte car la scintigraphie est rarement utilisée à visée diagnostique dans les spondyloarthrites.,c,"{{objectif de connaissance
|Identifiant=OIC-197-12-A
|Item_parent=Spondyloarthrite
|Item_parent_short=Spondyloarthrite
|Rang=A
|Intitulé=Connaître l’utilisation rationnelle des examens biologiques et d’imagerie
|Description=CRP HLA B27
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=12}}
'''. Radiographie conventionnelle'''

Les clichés du rachis cervical, thoracique et lombaire de face et de profil, et du bassin de face ainsi que des radiographies des zones douloureuses sont nécessaires

-         Enthésophyte = ossification cicatricielle le long d’une enthèse périphérique (l’épine calcanéenne est la plus connue). Cette lésion n’est pas spécifique des spondyloarthrites et peut être vu dans les sur-sollicitations mécaniques.

-         Syndesmophyte = Ossification d’une enthèse vertébrale. Spécifique d’une spondyloarthrite. Se différencie d’un ostéophyte par son aspect fin et non grossier, et par sa direction verticale. Sa formation est lente et peut aboutir à la fusion entre deux vertèbres.

'''. Autres techniques d'imagerie'''

En cas de sacro-iliite sur la radiographie standard, l’IRM des sacro-iliaque et du rachis n’a aucun intérêt diagnostic. '''([[178. Demande/prescription raisonnée et choix d'un examen diagnostique]]) ([[227. Découverte d'une anomalie médullaire ou vertébrale à l'examen d'imagerie médicale]]) ([[Découverte d'une anomalie osseuse et articulaire à l'examen d'imagerie médicale SDD-228|228. Découverte d'une anomalie osseuse et articulaire à l'examen d'imagerie médicale]])'''

L’IRM des articulations sacro-iliaques (voire du rachis) peut être utile dans les doutes diagnostiques

L’échographie et la scintigraphie sont rarement utilisées à visée diagnostique.

'''. Autres examens complémentaires'''

-         CRP voire VS : 60 % des patients souffrant de spondyloarthrites non traitées n’ont pas d’élévation de la CRP et de la VS. Cependant une élévation importante de la CRP doit faire rechercher une affection associée, tumorale ou infectieuse. '''([[203. Elévation de la protéine C-réactive (CRP]]))'''

-         La recherche du HLA B27 : utile au diagnostic dans les cas douteux.

-         Explorations fonctionnelles respiratoires dans les maladies évoluées (évaluation des atteintes restrictives et des fibroses).

-         Électrocardiogramme : détecte les troubles de la conduction (BAV). '''([[Réalisation et interprétation d'un éléctrocardiogramme (ecg) SDD-185|185. Réalisation et interprétation d'un électrocardiogramme (ECG)]])'''",False
