Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
276,OIC-027-36-B,Quelle est la définition du handicap chez l'enfant selon la CIF?,Une situation due uniquement à l'état de santé de l'enfant,"Une situation issue de l'interaction entre l'état de santé, les activités, la participation, les facteurs environnementaux et personnels",Une situation liée uniquement aux facteurs environnementaux,Une situation due uniquement aux activités de l'enfant,b,3
277,OIC-027-37-A,Quel est le principal objectif de l'évaluation fonctionnelle multidisciplinaire pour un enfant handicapé?,Identifier les besoins de l'enfant et de sa famille,Évaluer les performances et les capacités de l'enfant,Déterminer le niveau scolaire parental,Évaluer l'environnement immédiat de l'enfant,a,3
278,OIC-027-37-A-,Quel est le principe fondamental de la prise en charge de l'enfant handicapé?,La scolarisation obligatoire,Le triple projet,L'adaptation de l'environnement,La rééducation médicale,b,4
279,OIC-027-38-B,Quel est l'objectif principal d'une prise en charge pluridisciplinaire pour un enfant handicapé?,Améliorer les compétences de l'enfant et de sa famille,Réduire les coûts de la prise en charge,Augmenter le nombre de médecins impliqués,Diminuer le temps de consultation,a,3
280,OIC-027-38-B-,Quelle est la principale fonction de la MDPH pour les parents d'enfants handicapés?,Accompagner les parents dans la gestion de leur budget,"Accueillir, informer et aider les personnes handicapées et leurs familles",Proposer des activités sportives pour les enfants,Gérer les dossiers administratifs des écoles,b,3
281,OIC-027-39-A,Quelle est la première cause de handicap moteur chez l'enfant en France?,Trisomie 21,Syndrome d’alcoolisation fœtale,Paralysie cérébrale,Dyslexie- dysorthographie,c,3
282,OIC-027-40-B,Quelle est la priorité pour la scolarité d'un enfant handicapé?,Scolarisation en milieu spécialisé,Scolarisation à distance,Maintien dans le milieu familial et intégration en milieu scolaire ordinaire,Inscription dans un établissement scolaire de référence,c,4
283,OIC-027-40-B-,Quel est l'âge seuil pour les troubles psychiatriques du sujet âgé selon l'OMS?,60 ans,65 ans,70 ans,75 ans,b,4
284,OIC-027-41-A,Quelle est la prévalence des épisodes dépressifs chez les sujets âgés de plus de 65 ans?,1 à 4%,10%,1%,39 à 55%,a,4
285,OIC-027-41-A-,Quel est le pourcentage de patients avec maladie d’Alzheimer présentant des symptômes psycho-comportementaux?,50%,70%,80%,90%,c,4
286,OIC-027-42-B,Quel est le principal facteur de risque pour les troubles de l’humeur chez le sujet âgé?,La polymédication,Les comorbidités non psychiatriques,L’usage d’alcool,Les troubles anxieux,b,4
287,OIC-027-42-B-,Quelle est la spécificité des troubles dépressifs chez les personnes âgées?,Présence de symptômes généraux d’allure non-psychiatrique,Absence de plaintes douloureuses,Présence de symptômes psychotiques rares,Présence de symptômes psychotiques fréquents,a,3
288,OIC-027-43-B-,Quel est le principal facteur à éliminer lors du diagnostic différentiel des troubles psychotiques chez le sujet âgé?,Troubles de l’humeur,Troubles neurodégénératifs,Pathologies médicales non-psychiatriques,Troubles anxieux,c,4
289,OIC-027-44-B,Quel est l'objectif principal de l'examen clinique chez le sujet âgé?,Rechercher des comorbidités non-psychiatriques,"Rechercher une douleur, un fécalome, un globe vésical, une infection, etc.",Évaluer les troubles de l'humeur,Identifier les troubles anxieux,b,4
290,OIC-027-44-B-,Quel est le risque principal associé à la prescription prolongée d'anxiolytiques chez les personnes âgées?,Amélioration des symptômes anxieux,Risque de chute et de fracture,Réduction de la durée de sommeil,Augmentation de l'énergie,b,2
291,OIC-027-45-B,Quelle est la règle de prescription générale pour les psychotropes chez le sujet âgé?,Débuter à la dose maximale de l’adulte jeune,Augmenter rapidement la dose lorsque nécessaire,Débuter à demi dose de celle de l’adulte jeune,Associer plusieurs psychotropes par classe,c,4
292,OIC-027-46-A,Quel est un facteur favorisant la psychothérapie?,La demande du patient,La pharmacothérapie,La durée de la thérapie,L'engagement du thérapeute,a,4
293,OIC-030-01-B,Quelle approche psychothérapeutique vise à aider les patients à acquérir ou maintenir les compétences nécessaires pour gérer leur vie avec une maladie chronique?,Psychothérapie de soutien,Thérapies cognitivo-comportementales,Éducation thérapeutique,Psychothérapie psychanalytique,c,4
294,OIC-030-01-B-,Quel est le principe commun à toutes les psychothérapies?,Utilisation de médicaments,Modèle théorique du psychisme,Techniques de relaxation,Thérapie par l'art,b,3
295,OIC-030-02-B-,Quelle est la première vague des thérapies cognitivo-comportementales?,Thérapie cognitive,Thérapie comportementale,Thérapie émotionnelle,Thérapie dialectique,b,3
296,OIC-030-03-B-,Quelle est la principale indication de la thérapie cognitivo-comportementale (TCC) selon l'HAS?,Troubles du sommeil,Troubles liés à l'usage de substances,Tous les troubles psychiatriques,Troubles psychotiques sévères,c,3
297,OIC-030-04-B,Quelle est la définition des psychotropes?,Substances qui modifient l'activité physique,Substances qui modifient l'activité mentale,Substances qui modifient l'activité digestive,Substances qui modifient l'activité respiratoire,b,3
298,OIC-032-01-B,Quelle est la principale propriété commune des antipsychotiques?,Action agoniste des récepteurs dopaminergiques D2,Action antagoniste des récepteurs dopaminergiques D2,Action agoniste des récepteurs sérotoninergiques 5-HT2A,Action antagoniste des récepteurs sérotoninergiques 5-HT2A,b,4
299,OIC-032-01-B-,Quelle est l'indication la plus classique pour les antipsychotiques?,Épisode psychotique bref,Trouble schizo-affectif,Trouble schizophrénique,Trouble délirant persistant,c,4
300,OIC-032-02-B,Quel est le premier élément à rechercher dans un bilan pré-thérapeutique avant un traitement antipsychotique?,Recherche de contre-indications (ECG),Dépistage d’un trouble métabolique,Recherche d’une éventuelle grossesse,Choix de la molécule en fonction des préférences du patient,a,4
301,OIC-032-03-B,Quelles voies d'administration sont recommandées pour les antipsychotiques en cas d'urgence?,Oral uniquement,Intramusculaire uniquement,Oral ou intramusculaire,Intraveineuse uniquement,c,4
302,OIC-032-03-B-,Quelle est la classe d'antidépresseurs qui inclut la fluoxétine et le citalopram?,Inhibiteurs de la recapture de la sérotonine et de la noradrénaline,Imipraminiques,Inhibiteurs sélectifs de la recapture de la sérotonine,« Autres antidépresseurs »,c,4
303,OIC-032-04-B,Quelles sont les principales indications des antidépresseurs selon le contenu éducatif?,Épisode dépressif caractérisé et troubles anxieux,Trouble dépressif récurrent et céphalées rebelles,Épisode dépressif caractérisé et trouble dépressif récurrent,Troubles anxieux et céphalées rebelles,c,4
304,OIC-032-04-B-,Quelle est la posologie initiale recommandée chez le sujet âgé pour un antidépresseur?,La même que chez l'adulte,La moitié de celle utilisée chez l'adulte,Le double de celle utilisée chez l'adulte,Aucune posologie spécifique,b,4
305,OIC-032-05-B,Quels sont les effets indésirables les plus fréquents des antidépresseurs?,Troubles sexuels,Effets digestifs et tremblements,Virage maniaque de l'humeur,Syndrome sérotoninergique,b,4
306,OIC-032-05-B-,Quelle est la classe chimique principale des anxiolytiques?,Antihistaminiques,Azapirones,Benzodiazépines,Propranolol,c,4
307,OIC-032-06-A-,Quelle est la durée maximale de prescription réglementaire pour les anxiolytiques?,6 semaines,12 semaines,4 semaines,8 semaines,b,3
308,OIC-032-07-B,Quel effet indésirable est potentiellement aggravé par l’alcool chez les patients prenant des benzodiazépines?,Troubles mnésiques,Sédation,Dépendance pharmacologique,Rebond de l’anxiété,b,4
309,OIC-032-07-B-,Quelle est la voie d'administration habituelle pour les benzodiazépines?,Intraveineuse,Intramusculaire,Orale,Sublinguale,c,4
310,OIC-032-08-B,Quelle est la principale différence entre les hypnotiques et les anxiolytiques?,"Les hypnotiques induisent le sommeil, tandis que les anxiolytiques réduisent l'anxiété.",Les hypnotiques sont plus puissants que les anxiolytiques.,Les hypnotiques sont utilisés uniquement pour le traitement de l'insomnie.,Les hypnotiques ont des effets secondaires moins graves que les anxiolytiques.,a,4
311,OIC-032-08-B-,Quel est l'âge minimum pour utiliser les hypnotiques selon le contenu éducatif?,10 ans,15 ans,20 ans,25 ans,b,3
312,OIC-037-01-A,Quelle est la durée maximale de prescription pour les hypnotiques selon les règles de bon usage?,1 semaine,4 semaines,1 mois,3 mois,b,4
313,OIC-037-01-A-,Quels sont les effets indésirables potentiels communs entre le zopiclone et le zolpidem?,Effets indésirables identiques à ceux des benzodiazépines,Effets indésirables spécifiques aux personnes âgées,Effets indésirables uniquement chez les jeunes adultes,Aucun effet indésirable connu,a,3
314,OIC-037-02-A,Quelle est la principale action clinique des thymorégulateurs?,Augmentation de la fréquence des épisodes thymiques,Diminution de la durée des épisodes thymiques,Augmentation de l'intensité des épisodes thymiques,"Diminution de la fréquence, de la durée et de l'intensité des épisodes thymiques",d,4
315,OIC-037-02-A-,Quelle est l'indication principale des thymorégulateurs?,Traitement de l'épilepsie,Traitement de l'hypertension artérielle,Traitement curatif de l'épisode maniaque ou dépressif caractérisé,Traitement de la dépression saisonnière,c,3
316,OIC-037-03-B-,Quel est le principal psychostimulant non amphétamine utilisé en thérapeutique en France?,Amphétamine,Méthylphénidate,Modafinil,Cocaine,b,4
317,OIC-037-04-A,Quelles sont les principales indications du méthylphénidate chez l'enfant?,Narcolepsie,Trouble de l'attention avec ou sans hyperactivité (TDAH),Hypersomnie idiopathique,Traitement alternatif de la narcolepsie,b,3
318,OIC-037-05-A,Quel est le principal risque lié au tabagisme actif?,Cancer du rein,BPCO,Cancer broncho-pulmonaire,HTA,c,4
319,OIC-037-05-A-,Quel est le principal agent responsable de la dépendance au tabac?,La nicotine,Le monoxyde de carbone,Le sulfate de nicotine,Le sulfate de monoxyde de carbone,a,2
320,OIC-037-06-A,Quel est le principe de fonctionnement de la cigarette électronique?,"Utilisation d'un mélange de propylène-glycol, nicotine, eau, arômes et glycérol propulsé sous forme de vapeur et inhalé","Utilisation d'un mélange de propylène-glycol, nicotine, eau, arômes et glycérol propulsé sous forme de vapeur et inhalé","Utilisation d'un mélange de propylène-glycol, nicotine, eau, arômes et glycérol propulsé sous forme de vapeur et inhalé","Utilisation d'un mélange de propylène-glycol, nicotine, eau, arômes et glycérol propulsé sous forme de vapeur et inhalé",a,1
321,OIC-037-06-A-,Quel composé est le principal agent responsable de la dépendance au tabac?,Nicotine,Goudrons,Radicaux libres,Monoxyde de carbone,a,4
322,OIC-037-07-A,Quel est le principal effet de la fumée de tabac sur le système vasculaire?,Augmentation de la vasodilatation,Diminution de la thrombogénicité,Dysfonction endothéliale,Amélioration de la circulation sanguine,c,4
323,OIC-037-07-A-,Quel est l'âge moyen de consommation de la première cigarette?,12 ans,14 ans,16 ans,18 ans,b,4
324,OIC-037-08-B,Quelle est la principale raison de la diminution du tabagisme entre 2016 et 2018?,Augmentation de la consommation de tabac,Forte augmentation du prix du paquet de tabac,Diminution de la population active,Augmentation des campagnes publicitaires,b,3
325,OIC-037-08-B-,Quel est le pourcentage de personnes (18 à 75 ans) qui déclarent fumer du tabac en 2019?,20%,"30,4%",40%,50%,b,4
326,OIC-037-09-B,Quel est l'âge moyen à partir duquel les jeunes commencent à expérimenter le tabac?,12 ans,14 ans,16 ans,18 ans,b,4
327,OIC-037-10-B,Quelle est la tendance observée dans la consommation de tabac en 2018 par rapport à 2017?,Augmentation du tabagisme quotidien,Légère diminution du tabagisme global,Stabilisation du taux de tabagisme,Diminution du tabagisme occasionnel,b,4
328,OIC-037-11-B,Quelle est la première cause de décès évitable en France?,Tabac,Alcool,Obésité,Diabète,a,4
329,OIC-037-11-B-,Quel est le nombre annuel de décès liés au tabagisme actif en France?,50 000,75 000,100 000,125 000,b,4
330,OIC-037-12-B,Quel gaz est principalement responsable des troubles cardiovasculaires liés au tabac?,Monoxyde de Carbone (CO),Dioxyde de Carbone (CO2),Oxygène (O2),Azote (N2),a,4
331,OIC-037-12-B-,Quelle est la proportion de fumeurs quotidiens parmi les fumeurs en 2018?,"25,4%","6,6%",32%,11%,a,2
332,OIC-038-01-A,Quelles sont les principales complications médicales liées à l'intoxication passive au tabac?,"Cardiopathies ischémiques, Cancer broncho-pulmonaire, Coronaropathie","Otite, Asthme de l'enfant, Bronchite","Cardiopathies ischémiques, Cancer broncho-pulmonaire, Otite, Asthme de l'enfant, Bronchite","Coronaropathie, Otite, Asthme de l'enfant, Bronchite",c,4
333,OIC-038-02-A,Quelle est la formule pour calculer les Paquets-Année (PA)?,Nombre de paquets / jour x nombre d’années d’intoxication,Nombre de cigarettes / jour x nombre d’années d’intoxication,Nombre de paquets / jour x nombre de jours d’intoxication,Nombre de cigarettes / jour x nombre de jours d’intoxication,a,4
334,OIC-038-02-A-,Quel est le principal agent responsable de la dépendance au tabac?,Le nicotine,Le tabac,Le monoxyde de carbone,Le sulfate de nicotine,a,3
335,OIC-038-03-B,Quel est un des signes de sevrage en tabac?,Augmentation de l'appétit,Amélioration de la concentration,Diminution de l'anxiété,Meilleure qualité de sommeil,a,4
336,OIC-038-03-B-,Quel est le principal cancer lié au tabac?,Cancer de la peau,Cancer du sein,Cancer broncho-pulmonaire,Cancer du foie,c,4
337,OIC-038-04-B,Quel est le pourcentage de fumeurs parmi les patients atteints de schizophrénie?,50%,60%,82%,90%,c,4
338,OIC-038-04-B-,Quel est le premier pas recommandé lors d'un conseil d'arrêt de fumer?,Évaluer le tabagisme,Proposer un support écrit d'information,Demander si la personne fume,Conseiller à chaque fumeur d'arrêter de fumer,c,3
339,OIC-038-05-B,Quelle mesure n'est PAS incluse dans le Programme National de Réduction du Tabagisme 2014-2019 (PNRT)?,Instauration du paquet neutre,Remboursement des substituts nicotiniques,Mise en place du « Mois sans tabac »,Interdiction de la publicité sur les réseaux sociaux,d,4
340,OIC-038-05-B-,Quel est le principal effet indésirable des patchs de nicotine?,Érythème et prurit au point d’application,Céphalées et palpitations,Hypersécrétion salivaire,Dysgueusie et hoquets,a,4
341,OIC-038-06-B-,Quel est le principal objectif des traitements pharmacologiques pour l'arrêt du tabac?,Diminuer les symptômes de sevrage,Augmenter la consommation de tabac,Améliorer la performance sportive,Réduire le stress,a,2
342,OIC-038-07-B,Quel est l'effet du traitement pharmacologique sur les symptômes de sevrage tabagique?,Il augmente les symptômes de sevrage,Il n'a aucun effet,Il diminue les symptômes de sevrage,Il provoque des rechutes,c,4
343,OIC-038-07-B-,Quelle est la fréquence recommandée pour le suivi après un sevrage tabagique réussi?,1 mois,6 à 12 mois,2 ans,3 ans,b,3
344,OIC-038-08-B,Quel est le principal effet secondaire de la Varénicline?,Insomnie,Dépression,Nausées,Risque cardio-vasculaire,c,4
345,OIC-038-08-B-,Quelle est la première étape recommandée lors de la consultation d'un patient fumeur selon la méthode des 5A?,Évaluer le tabagisme,Conseiller à arrêter de fumer,Demander si la personne fume,Proposer un support écrit d'information,c,4
346,OIC-038-09-B-,Quelle est la définition de l'addiction selon le texte?,Processus par lequel un comportement est employé avec l'impossibilité répétée de le contrôler,Absence de consommation de substances psychoactives,Consommation d'une substance psychoactive sans risque,Niveaux de consommation qui exposent à des risques de complications,a,4
347,OIC-038-10-B,Quelle est la relation entre la dépendance (CIM 11) et le trouble de l’usage de l’alcool (DSM5)?,La dépendance est un sous-ensemble du trouble de l’usage de l’alcool,Le trouble de l’usage de l’alcool est un sous-ensemble de la dépendance,La dépendance et le trouble de l’usage de l’alcool sont des termes interchangeables,La dépendance et le trouble de l’usage de l’alcool sont des termes sans rapport,a,4
348,OIC-038-10-B-,Quelle est la consommation maximale d'alcool recommandée par semaine selon Santé Publique France en 2017?,5 verres standards,10 verres standards,15 verres standards,20 verres standards,b,4
349,OIC-039-01-A,Quelle est la différence entre l'usage nocif et la dépendance selon la CIM 11?,"L'usage nocif implique des dommages physiques ou psychiques, mais pas de critères de dépendance.","La dépendance implique des dommages physiques ou psychiques, mais pas de critères d'usage nocif.",L'usage nocif et la dépendance sont deux diagnostics qui s'excluent mutuellement.,L'usage nocif et la dépendance sont identiques et ne peuvent pas être distingués.,a,4
350,OIC-039-02-A,Quels sont les symptômes typiques du syndrome de sevrage à l'alcool qui apparaissent généralement dans les heures suivant l'arrêt de la consommation?,"Tremblements, sueurs profuses, anxiété et vomissements","Insomnie, irritabilité, agitation","Tachycardie, hypertension artérielle","Nausées, anorexie, diarrhée",a,4
351,OIC-039-02-A-,Quel est le principal symptôme d'une intoxication alcoolique aiguë à faible dose?,Hypertension artérielle,Haleine caractéristique (œnolique),Hypothermie,Mydriase bilatérale,b,3
352,OIC-039-03-A,Quelle est la comorbidité psychiatrique la plus fréquente associée au mésusage d'alcool?,Troubles bipolaires,Troubles dépressifs,Schizophrénie,Troubles anxieux,b,4
353,OIC-039-03-A-,Quelle est une complication sociale liée au mésusage d’alcool?,Amélioration des relations familiales,Augmentation des revenus professionnels,Violences intrafamiliales,Réduction des dettes financières,c,1
354,OIC-039-04-A-,Quel cancer est considéré comme un facteur de risque fort de la consommation d'alcool?,Cancer du sein,Cancer colorectal,Cancer des voies aérodigestives supérieures,Cancer du pancréas,c,4
355,OIC-039-05-B,Quel est le principal objectif de la prévention primaire du mésusage d’alcool?,Réduire les consommations précoces,Promouvoir les comportements de santé,Éviter la première consommation de substances psychoactives,S’affranchir de toute attitude de jugement,c,4
356,OIC-039-05-B-,Quel est le but principal de l'intervention brève dans le cadre du RPIB?,Amener le patient à arrêter complètement la consommation d'alcool,Réduire la consommation d'alcool en dessous des repères de l'usage à faible risque,Diagnostiquer une dépendance à l'alcool,Prescrire des médicaments pour réduire la consommation,b,4
357,OIC-039-06-A-,Quel est le principal objectif de l'entretien motivationnel en addictologie?,Évaluer les symptômes physiques,Renforcer la motivation du patient à changer,Prescrire des médicaments,Établir un diagnostic médical,b,3
358,OIC-039-07-A,Quel est le meilleur moyen de sevrage de l'alcool pour un patient sans contre-indication?,Sevrage hospitalier,Sevrage ambulatoire,Sevrage en urgence,Sevrage en ambulatoire avec benzodiazépine,b,4
359,OIC-039-07-A-,Quel est le traitement principal pour un accident de sevrage à l'alcool nécessitant une hospitalisation?,Benzodiazépines à courte durée de vie,Vitamine B1 parentérale et hydratation adaptée,Glucosé à forte dose,Antidépresseurs,b,4
360,OIC-039-08-A,Quel est le principal objectif des groupes d’entraide en addictologie?,Améliorer les compétences professionnelles,Lutter contre l’isolement,Augmenter les ventes de produits,Promouvoir des événements sociaux,b,2
361,OIC-039-09-A,Quel est le critère principal pour déterminer si un trouble visuel est binoculaire?,La sensation subjective de la personne,L'acuité visuelle mesurée avec correction optique,La disparition du trouble à l'occlusion d'un œil,La latéralité du trouble,c,4
362,OIC-039-09-A-,Quelle est la définition d'une amaurose fugace?,Une perte de vision permanente,"Une perte de vision d'apparition aiguë, d'une durée de quelques minutes, spontanément résolutive",Une perte de vision due à une infection oculaire,Une perte de vision due à une tumeur oculaire,b,3
363,OIC-039-10-A,Quel est le réflexe observé lorsque l'œil est éclairé chez un sujet normal?,RPM direct seulement,RPM consensuel seulement,RPM direct et consensuel,Aucun RPM,c,4
364,OIC-039-11-B,Quel examen permet d'apprécier les différents éléments de l'angle iridocornéen?,Gonioscopie,Mesure de la tension oculaire,Examen du segment antérieur par biomicroscopie,Examen de l'oculomotricité,a,4
365,OIC-039-12-B,Quelle est la première étape à entreprendre devant une baisse d'acuité visuelle avec œil blanc et indolore?,Effectuer une échographie B,Hospitaliser le patient en urgence dans une unité neurovasculaire,Initier un traitement par injections intra-vitréennes d'anti-VEGF,Intervenir chirurgicalement pour un décollement de la rétine,a,4
366,OIC-039-13-B,Quelle est la cause la plus fréquente d'occlusion de l'artère centrale de la rétine (OACR)?,Maladie de Horton,Athérome carotidien,Maladie de Wegener,Syndrome de Churg-Strauss,b,3
367,OIC-045-01-A,Quelle est la caractéristique principale d'une migraine ophtalmique ou aura migraineuse visuelle?,Apparition de stimuli visuels qui régressent en 15 à 20 minutes,Céphalée pulsatile hémicrânienne et controlatérale,"AIT, crise épileptique partielle",Examen clinique anormal,a,4
368,OIC-045-02-B,Quelle est la caractéristique principale de l'œdème papillaire observée sur la photographie?,La papille est à bords nets,La papille est floue et en relief,La papille est de couleur rouge,La papille est de taille réduite,b,4
369,OIC-045-02-B-,Quelle est la description correcte de l'hémianopsie latérale homonyme?,Déficit visuel dans la moitié supérieure du champ visuel des deux yeux,Déficit visuel dans la moitié inférieure du champ visuel des deux yeux,Déficit visuel dans la moitié latérale du champ visuel des deux yeux,Déficit visuel dans la moitié centrale du champ visuel des deux yeux,c,3
370,OIC-045-03-A,Quel est le signe clinique évocateur d'un décollement de rétine rhegmatogène?,La douleur oculaire intense,Les myodésopsies suivis de phosphènes,L'œil rouge et enflé,La vision floue sans cause apparente,b,4
371,OIC-045-03-A-,Quel est le principal facteur de risque pour un décollement de rétine rhegmatogène?,L'âge,La chirurgie de la cataracte,La myopie,L'uvéite,c,4
372,OIC-045-04-B,Quel est le signe clinique principal d'une hémorragie intravitréenne?,Acuité visuelle normale,Baisse d'acuité visuelle,Champ visuel normal,PEV normal,b,4
373,OIC-045-04-B-,Quelle est la définition d'un ectropion?,Relâchement de la paupière vers l'intérieur,Relâchement de la paupière vers l'extérieur,Relâchement de la paupière vers le haut,Relâchement de la paupière vers le bas,b,3
374,OIC-045-05-A,Quelle est la cause principale de l'entropion sénile?,Relâchement des tissus cutanés,Rétraction des tissus conjonctivaux,Infection virale,Allergie cutanée,a,3
375,OIC-045-05-A-,Quelle est la définition du ptosis?,Excès de peau de la paupière,Position trop basse du bord libre de la paupière supérieure,Inflammation de la paupière,Dilatation des vaisseaux sanguins de la paupière,b,3
376,OIC-045-06-B-,Quel est le type de granulome inflammatoire qui se développe sur une glande de Meibomius engorgée?,Chalazion,Orgelet,Xanthome,Papule,a,4
377,OIC-045-07-B,Quel est le type de paupière affecté par un orgelet?,La paupière supérieure,La paupière inférieure,Le bord libre de la paupière,Le coin interne de la paupière,c,3
378,OIC-045-07-B-,Quelle est la principale caractéristique d'un chalazion?,Inflammation aiguë,Tumeur bénigne,Infection bactérienne,Réaction allergique,b,4
379,OIC-045-08-B-,Quelle est la tumeur maligne palpébrale la plus fréquente?,Carcinome basocellulaire,Carcinome épidermoïde,Mélanome malin,Lymphome de MALT,a,4
380,OIC-045-09-A,Quel est le traitement de première intention pour un chalazion?,Incision et curage de la glande de Meibomius,Application d'une pommade corticoïde locale et massages des paupières,Suture de la glande de Meibomius,Utilisation d'un collyre antiseptique,b,4
381,OIC-045-09-A-,Quel est le traitement principal de l'orgelet?,Collyre ou pommade antihistaminique,Collyre ou pommade antibiotique,Collyre ou pommade anti-inflammatoire,Collyre ou pommade antifongique,b,4
382,OIC-045-10-A,Quel est le principal symptôme qui doit faire évoquer un anévrysme intracrânien rétrocarotidien chez un patient avec un ptosis aigu?,Diplopie,Strabisme,Mydriase,Troubles de l’accommodation,c,4
383,OIC-045-11-B,Quelle est la définition d'une cervicalgie?,Douleur ressentie dans la région postérieure du rachis cervical,Douleur ressentie en regard du rachis thoracique,Douleur située entre la charnière thoracolombaire et le pli fessier inférieur,Douleur ressentie dans la région rachidienne,a,3
384,OIC-045-11-B-,Quelle est la prévalence des cervicalgies dans la population générale?,10%,20%,2 à 11%,50%,c,4
385,OIC-045-12-B,Quel est le premier élément à évaluer lors de l'interrogatoire d'un patient souffrant de rachialgie?,L'intensité de la douleur,Le mode d'apparition de la douleur,Les signes associés,Les traitements antérieurs,b,3
386,OIC-045-13-A,Quel est le facteur de risque de rachialgie le plus souvent associé à la sédentarité?,Obésité,Tabagisme,Traumatismes répétés,Antécédents familiaux,a,4
387,OIC-045-14-A,Quel est le signe qui oriente vers une rachialgie secondaire et nécessite des examens complémentaires?,Douleur de type mécanique,Douleur d’aggravation progressive,Douleur localisée à un seul segment,Douleur qui s’améliore avec le repos,b,4
388,OIC-045-14-A-,Quel est un facteur de risque de passage à la chronicité d'une rachialgie?,Exercice régulier,Anxiété,Changement de poste,Retour au travail,b,4
389,OIC-045-15-A,Quelle est la principale étiologie d'une rachialgie secondaire tumorale?,Métastases,Spondylodiscite,Spondylarthrite ankylosante,Fracture vertébrale,a,4
390,OIC-045-16-B,Quelle est une étiologie sociale de la rachialgie complexe?,Anxiété,Dépression,Arrêts de travail prolongés,Troubles du sommeil,c,4
391,OIC-045-16-B-,Quelle est la recommandation principale pour la prise en charge d'une rachialgie aiguë?,Arrêt de travail prolongé,Repos au lit ordonné,Reste physiquement actif,Utilisation de myorelaxants,c,4
392,OIC-045-17-A,Quel est le traitement principal recommandé pour une poussée aiguë de lombalgie selon les grands principes (rang A)?,Arrêt de travail prolongé,Kinésithérapie,Éducation thérapeutique,Myorelaxants,c,4
393,OIC-045-17-A-,Quelle est la cause la plus fréquente de douleurs lombaires référées d'origine abdomino-pelvienne?,Anévrisme de l'aorte abdominale,Lithiase urinaire,Pancréatite chronique,Endométriose,b,4
394,OIC-045-18-A,Quel est le premier signe clinique à rechercher dans le diagnostic d'une sacralgie?,Douleur irradiant vers les jambes,Douleur localisée en regard du sacrum,Gêne fonctionnelle à la marche,Syndrome inflammatoire,b,4
395,OIC-045-18-A-,Quelle est la localisation principale de la douleur dans une coccygodynie?,Douleur irradiée dans le bas du dos,Douleur localisée à l'aire coccygienne,Douleur diffuse dans tout le corps,Douleur uniquement dans les jambes,b,2
396,OIC-045-19-B,Quel pourcentage de la population mondiale a eu au moins une céphalée au cours des douze mois précédents?,20-30%,50-75%,80-90%,100%,b,4
397,OIC-045-19-B-,Quelle est la principale caractéristique de la migraine selon le contenu éducatif?,Une pathologie neurovasculaire liée à des altérations subtiles neuronales et vasculaires,Une maladie héréditaire polygénique,Une pathologie de l’adaptation aux changements,Une maladie rare après 65 ans,a,4
398,OIC-045-20-A,Quelle est la première étape dans le diagnostic d'une céphalée primaire selon l'ICHD?,Écarter une céphalée secondaire,Préciser le type de la céphalée primaire,Identifier les signes accompagnateurs,Revoir l'historique des traitements,a,5
399,OIC-045-20-A-,Quelle est la durée minimale d'une crise de migraine sans aura selon les critères diagnostiques de l'ICHD-3?,Moins de 30 minutes,4 à 72 heures,1 à 2 jours,Plus de 72 heures,b,3
400,OIC-045-21-B,Quel est le principal signe clinique permettant de poser le diagnostic d'algie vasculaire de la face (AVF)?,Douleur bilatérale,Douleur unilatérale périorbitaire,Douleur généralisée,Douleur thoracique,b,3
401,OIC-045-21-B-,Quelle est la durée typique des douleurs dans la névralgie du trijumeau essentielle?,Quelques minutes,Quelques secondes,Plusieurs heures,Plusieurs jours,b,4
402,OIC-047-01-A-,Quelle est la principale cause de douleur faciale idiopathique?,Tumeur ORL,Artérite temporale,Algie faciale idiopathique,Dissection carotidienne,c,3
403,OIC-047-02-B-,Quelle est la principale caractéristique clinique de l'otalgie réflexe?,Douleur directement liée à une otite,Douleur projetée souvent révélatrice d'un cancer ORL,Douleur associée à une céphalée,Douleur liée à une pathologie de l'oreille interne,b,4
404,OIC-047-03-A,Quel examen est recommandé en premier lieu pour une douleur dentaire?,Panoramique dentaire,TDM du massif facial,Biopsie,Fibroscopie,a,3
405,OIC-047-04-A,Quel est le principal facteur de risque de céphalée par abus médicamenteux (CAM) chez les migraineux?,L'utilisation excessive de triptans,La surconsommation d'opiacés et d'antalgiques combinés,L'augmentation de la fréquence des céphalées,Le diagnostic adéquat de la migraine,b,4
406,OIC-047-04-A-,Quel est le traitement de fond recommandé pour réduire la fréquence et la sévérité des crises de migraine chez les patients éligibles?,Paracétamol,Triptan,Bétabloquants,Aspirine,c,4
407,OIC-047-05-B-,Quel est le facteur de risque indépendant d’infarctus cérébral associé à la migraine avec aura?,Hypertension artérielle,Tabagisme,Migraine avec aura,Obésité,c,4
408,OIC-047-06-B,"Quel est le diagnostic le plus probable dans une vidéo d'interrogatoire montrant des épisodes de douleur intense et pulsatile à un côté du visage, accompagnés de nausées et de vomissements?",Névralgie du trijumeau,Migraine,Algie vasculaire de la face,Céphalée tensionnelle,b,4
409,OIC-047-06-B-,Quelle est la première étape à effectuer lors de l'interrogatoire d'un patient présentant une céphalée?,Évaluer la pression artérielle,Identifier le profil temporel de la céphalée,Examiner les signes neurologiques,Demander des antécédents familiaux,b,4
