Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
552,OIC-074-19-A-,Quel est le test immuno-enzymatique automatique pour la syphilis?,TPHA,ELISA,VDRL,RPR,b,4
553,OIC-074-20-A,Quelle est la dose de Benzathine pénicilline G pour traiter la syphilis primaire chez un patient sans allergie à la pénicilline?,1 million d’unités IM,"2,4 millions d’unités IM",4 millions d’unités IM,6 millions d’unités IM,b,4
554,OIC-074-21-A-,Quel est l'âge minimum pour recevoir le vaccin nonavalent contre le papillomavirus humain (HPV)?,11 ans,16 ans,26 ans,30 ans,a,4
555,OIC-074-22-B,Quel parasite est responsable de la trichomonose?,Trichomonas vaginalis,Sarcoptes scabiei hominis,Phtirius inguinalis,Un parasite inconnu,a,4
556,OIC-074-22-B-,Quel est le type d'examen utilisé pour diagnostiquer une trichomonose chez une femme?,Examen direct sur auto-écouvillonnage vaginal,Prélèvement bactériologique,PCR sur premier jet d'urine,Sérologie,a,4
557,OIC-074-24-A,Quelle affirmation est fausse concernant les IST en fonction de l'âge?,Il n'y a pas d'IST selon l'âge,Les cancers HPV induits mettent cependant plusieurs années à se développer après les premiers rapports sexuels,"On constate actuellement une majoration de l'incidence des salpingites entre 35 et 45 ans en lien, probablement, avec la recomposition des couples et ainsi la reprise d'une nouvelle activité sexuelle",Une IST chez un enfant peut faire suspecter un sévice sexuel. L’interrogatoire et l’examen clinique doivent être minutieux et prudents pour ne pas accuser à tort un parent,a,4
558,OIC-074-24-A-,Quelle maladie est représentée par les condylomes acuminés sur les grandes lèvres dans la photographie?,Gonococcie,Chlamydiose,Papillomavirus humain (HPV),Trichomonose,c,4
559,OIC-074-25-B,Quel type d'exanthème est caractérisé par des macules sans intervalle de peau saine?,Morbilliforme,Scarlatiniforme,Vésiculo-pustuleux,Érythémateux,b,4
560,OIC-074-26-B,Quel est le diagnostic qui peut être associé à des ulcérations muqueuses et décollements épidermiques?,Scarlatine,Dermo-hypodermite bactérienne,Syndrome de Stevens Johnson,Mégalérythème épidémique,c,4
561,OIC-074-26-B-,Quel est le genre auquel appartient le virus de la rougeole?,Paramyxoviridae,Herpesviridae,Picornaviridae,Retroviridae,a,4
562,OIC-075-01-A,Quel est le virus responsable de la rubéole?,Virus de l'herpès simple,Virus de la rougeole,Virus de la grippe,Virus de la varicelle,b,1
563,OIC-075-01-A-,Quel virus à ADN est responsable du mégalérythème épidémique?,Parvovirus B19,Virus de l'herpès simple,Virus de la rougeole,Virus de la varicelle,a,4
564,OIC-075-02-A,Quel est le virus responsable de la roséole?,HHV6,HHV7,HHV8,HHV9,a,4
565,OIC-075-03-B,Quelle est la bactérie responsable de la scarlatine?,Streptococcus pneumoniae,Streptococcus pyogenes,Staphylococcus aureus,Escherichia coli,b,4
566,OIC-075-03-B-,Quelle est la principale épidémiologie de la maladie de Kawasaki?,Concerne les jeunes enfants (< 5 ans),Plus grande fréquence dans certaines populations (Asie),Formes sévères 'Kawasaki Shock' plus fréquentes chez Afro-Caribéen,Vascularite des moyens vaisseaux dont la physiopathologie précise est encore inconnue,a,4
567,OIC-075-04-B,Quel est le virus responsable de la varicelle?,Herpesviridae,Influenza Virus,Rhinovirus,Coronavirus,a,3
568,OIC-075-04-B-,Quelle est la définition de la diarrhée chez l'enfant?,L'émission trop fréquente et trop abondante de selles molles ou liquides.,Une durée d'évolution inférieure ou égale à 1 semaine.,Une fréquence de selles non moulées > 3 fois par 24h et/ou une quantité de selles > 250g/24H.,Une durée d'évolution supérieure à 3 semaines.,a,4
569,OIC-075-05-B,Quelle est la principale cause des diarrhées chez l'adulte?,diarrhées d'origine virale,diarrhées d'origine bactérienne,diarrhées d'origine parasitaire,diarrhées fonctionnelles,d,4
570,OIC-075-05-B-,"Quel syndrome clinique est associé à une pâleur, un purpura, une hématurie, une insuffisance rénale organique, des oedèmes et une HTA?",Déshydratation aigue,Sepsis,Syndrome hémolytique et urémique (SHU),Tableau pseudo-occlusif post-diarrhée,c,4
571,OIC-075-06-A,Quel agent pathogène est le plus souvent responsable d'une diarrhée liquidienne chez l'enfant?,Vibrio cholera,Salmonella Typhi,rotavirus,Staphylococcus aureus,c,4
572,OIC-075-07-B,Quel parasite est le plus fréquemment retrouvé chez l'enfant?,Giardia intestinalis,Cryptosporidium spp,Microsporidies,Amoebose intestinale,a,4
573,OIC-075-07-B-,"Quel examen complémentaire est recommandé en cas de diarrhée aigue fébrile chez l'immunodéprimé, avant toute antibiothérapie?",Examen parasitologique des selles,Examen virologique,Coproculture,Hémocultures,c,4
574,OIC-075-08-A-,Quels examens complémentaires peuvent être utilisés pour évaluer le retentissement d'une diarrhée infectieuse chez un adulte ou un enfant?,"Ionogramme urinaire, créatininémie, NFS","Gaz du sang avec lactates, évaluation des dysfonction d'organe (cf item 286), ionogramme sanguin","Ionogramme urinaire, créatininémie, évaluation des dysfonction d'organe (cf item 286)","Gaz du sang avec lactates, ionogramme sanguin, NFS",b,4
575,OIC-075-09-A,Quelle est l'une des indications de la rectosigmoïdoscopie/colonoscopie?,Diarrhée persistante avec cause identifiée,Diarrhée persistante sans cause identifiée,Diarrhée persistante avec étiologie identifiée à la diarrhée,Diarrhée persistante sans étiologie identifiée,b,4
576,OIC-075-09-A-,Quel régime alimentaire est recommandé pour un adulte atteint de diarrhée aiguë?,"Produits laitiers, fruits cru et légumes riche en fibres","Pates, riz, pain blanc et pommes de terre, et bananes",Fruits secs et légumes crus,Viande rouge et poisson frais,b,4
577,OIC-075-10-A,Quelle mesure est prioritaire pour corriger ou prévenir la déshydratation chez l'adulte?,Réduire l’intensité de la diarrhée,Privilégier la voie intraveineuse,Ignorer la déshydratation,Privilégier la voie orale,d,4
578,OIC-075-10-A-,Quel est l'indication de traitement antibiotique chez l'adulte pour une diarrhée infectieuse sévère?,Absence d'indication,Indication systématique,Indication pour syndrome dysentérique fébrile et gastroentéritiques sévères,Indication pour toute diarrhée infectieuse,c,4
579,OIC-075-11-A,Quelle est la principale mesure de prévention de la diarrhée infectieuse?,Manger des aliments mal conservés,Ne pas respecter la hygiène des mains avant les repas et après passage aux toilettes,Ne pas consommer d’eau traitée ou minérale,Ne pas consommer des aliments cuits et chauds,b,4
580,OIC-075-11-A-,Qu'est-ce qu'une toxi-infection alimentaire collective?,Une infection causée par un poison chimique,Une infection transmise par un insecte,Une infection causée par la consommation de nourriture contaminée,Une infection transmise par un animal,c,4
581,OIC-075-12-A,Quelle des situations de diarrhée infectieuse de l'adulte et de l'enfant est considérée comme une urgence?,Une diarrhée légère qui ne nécessite pas de soins médicaux,Une diarrhée qui se caractérise par une déshydratation modérée,Une diarrhée qui se caractérise par une déshydratation sévère,Une diarrhée qui se caractérise par une déshydratation légère et une SHU,c,4
582,OIC-075-13-A-,Quelle est la maladie transmise par la consommation d'œufs de vers plats?,Toxoplasmose,Taeniasis,Trichinellose,Anisakidose,b,4
583,OIC-075-14-A,Quels sont les principaux risques liés à la consommation d'eau polluée?,"Troubles gastro-intestinaux, Atteinte neurologique, Hépatite, Insuffisance rénale, Purpura thrombotique thrombocytopénique, Choc, Perturbation endocrinienne, Cancers, Méthémoglobinémie, Fluorose dentaire, Saturnisme, Maladie de Minamata","Troubles gastro-intestinaux, Atteinte neurologique, Hépatite, Insuffisance rénale, Purpura thrombotique thrombocytopénique, Choc, Perturbation endocrinienne, Cancers, Méthémoglobinémie, Fluorose dentaire, Saturnisme, Maladie de Minamata (avec les deux derniers éléments inversés)","Troubles gastro-intestinaux, Atteinte neurologique, Hépatite, Insuffisance rénale, Purpura thrombotique thrombocytopénique, Choc, Perturbation endocrinienne, Cancers, Méthémoglobinémie, Fluorose dentaire, Saturnisme, Maladie de Minamata (avec les deux premiers éléments inversés)","Troubles gastro-intestinaux, Atteinte neurologique, Hépatite, Insuffisance rénale, Purpura thrombotique thrombocytopénique, Choc, Perturbation endocrinienne, Cancers, Méthémoglobinémie, Fluorose dentaire, Saturnisme, Maladie de Minamata (avec les deux premiers éléments et le dernier élément inversés)",a,1
584,OIC-075-14-A-,Quelle forme de pollution de l'eau est probablement la plus fréquente?,Pollution thermique,Pollution radioactive,Pollution chimique,Pollution organique,c,4
585,OIC-075-15-A-,Quels sont les principaux risques liés à l'alimentation?,"Troubles gastro-intestinaux, éruption cutanée, atteinte neurologique, atteinte hépatique","Insuffisance rénale, syndrome hémolytique et urémique, purpura thrombotique thrombocytopénique, dyspnée","Choc, rhabdomyolyse, perturbation endocrinienne, cancer","Atteinte neurologique, atteinte hépatique, insuffisance rénale, syndrome hémolytique et urémique",a,4
586,OIC-075-16-A,Qu'est-ce qu'une TIAC?,"Apparition d'au moins 2 cas d'une symptomatologie en général digestive, dont on peut rapporter la cause à une même origine alimentaire.","Apparition d'au moins 2 cas de symptomatologie neurologique, dont on peut rapporter la cause à une même origine alimentaire.","Apparition d'au moins 2 cas de symptomatologie respiratoire, dont on peut rapporter la cause à une même origine alimentaire.","Apparition d'au moins 2 cas de symptomatologie cardiaque, dont on peut rapporter la cause à une même origine alimentaire.",a,4
587,OIC-075-16-A-,Quel agent pathogène est responsable d'une diarrhée aiguë fébrile et est transmis par des aliments peu ou pas cuits?,Salmonella enterica Typhi,Staphylococcus aureus,Clostridium perfringens,Norovirus,a,4
588,OIC-075-17-A,Quel organisme doit être contacté pour signaler une suspicion de TIAC?,L'hôpital,L'ARS,Le ministère de la Santé,Le laboratoire de diagnostic,b,4
589,OIC-075-17-A-,Quels sont les premiers pas à prendre pour préparer une enquête sur une TIAC?,Préparer une liste des menus des repas des trois derniers jours,Effectuer des prélèvements de selles et éventuellement de vomissements chez les malades,Identifier les malades ayant (eu) des signes cliniques,Conserver les restes des matières premières et des denrées servies à la collectivité au cours des 3 derniers jours,c,4
590,OIC-075-18-B-,Quel est le nombre minimal d'entreprises nécessaires pour que l'on puisse organiser un SPST interentreprises?,1,2,5,Plus de 10,b,3
591,OIC-075-19-A,Quels sont les modes d'action des services de santé au travail?,"Évaluer les risques professionnels, conseiller sur l'organisation des secours et des services d'urgence, mener des actions de promotion de santé, et mener des recherches scientifiques.","Évaluer les risques professionnels, conseiller sur l'organisation des secours et des services d'urgence, mener des actions de promotion de santé, et mener des actions directement sur le milieu de travail.","Évaluer les risques professionnels, conseiller sur l'organisation des secours et des services d'urgence, mener des actions de promotion de santé, et mener des actions de formation continue.","Évaluer les risques professionnels, conseiller sur l'organisation des secours et des services d'urgence, mener des actions de promotion de santé, et mener des actions de gestion des ressources humaines.",b,4
592,OIC-075-20-A,Quel type de consultation est obligatoire après un arrêt de travail de plus de 60 jours?,Visite de reprise,Visite de préreprise,Visite d'information de prévention,Entretien infirmier,a,4
593,OIC-075-20-A-,"Quel document contient les risques professionnels, l'avis du médecin du travail sur les dangers existants dans l'entreprise et les préconisations pour réduire l'exposition à ces risques professionnels?",Fiche d’aptitude / inaptitude,Dossier médical en santé au travail,Fiche d’entreprise,Aucun des documents ci-dessus,c,4
594,OIC-075-21-A,Quelle est la description de la prévention primaire?,Elle vise à maintenir dans l'emploi les personnes présentant des pathologies liées à leur travail.,Elle vise à dépister plutôt possible des pathologies liées au risque professionnel concerné.,Elle vise à éviter l'apparition d'effets délétères chez les salariés exposés à des risques professionnels.,Elle concerne uniquement les risques liés au bruit.,c,4
595,OIC-075-21-A-,Quelle est l'obligation de l'employeur dans la hiérarchisation des risques professionnels?,Il est facultatif,Il est sous la responsabilité de l'équipe pluridisciplinaire de santé au travail et du médecin du travail,Il est obligatoire,"Il est sous la responsabilité de l'équipe pluridisciplinaire de santé au travail, du médecin du travail et du personnel travaillant sur le poste",c,3
596,OIC-075-22-A,Quelle étape de gestion des risques est proposée pour supprimer les dangers lorsqu'ils sont possibles à supprimer?,Limiter les émissions à la source,Limiter l'exposition des salariés,Supprimer les dangers,Evaluer l'efficacité des mesures de prévention,c,4
597,OIC-075-22-A-,Quelle est la définition d'une hypersensibilité allergique?,"Symptômes objectifs, réproductibles, initiés par une exposition à un stimulus défini, à des doses tolérées par des individus sains.",Prédisposition héréditaire à produire des IgE en réponse à des faibles doses d’allergènes.,Réaction d’hypersensibilité provoquée par des mécanismes de l’immunité adaptative : médiée par des anticorps (le plus souvent IgE) ou par des cellules (le plus souvent des lymphocytes T).,"Terme utilisé classiquement chez l’atopique, définit par la présence d’un test cutané immédiat positif à un allergène, sans préjuger d’une réaction clinique quelconque de type allergique.",c,4
598,OIC-075-23-B,Quelle est la principale allergène du venin d'abeille?,phospholipase A1,hyaluronidase l’antigène 5,phospholipase A2,IgE spécifiques d’allergènes des venins,c,4
599,OIC-075-24-A-,Quels types d'hypersensibilités sont impliqués dans les allergies aux venins d'hyménoptères?,Type 2 médiées par des IgG spécifiques des venins,Type 3 médiées par des IgM spécifiques des venins,Type 1 médiées par des IgE spécifiques des venins,Type 4 médiées par des IgA spécifiques des venins,c,4
600,OIC-075-25-A,Quels sont les allergènes d'intérieur responsables de symptômes per-annuels?,Pollens d'arbres,Moisissures d'extérieur,"Acariens et blattes, phanères d'animaux : chien, chat, rongeurs",Pollens de graminées,c,4
601,OIC-075-25-A-,Quels sont les allergènes les plus fréquents responsables de l'allergie alimentaire IgE-dépendante chez l'enfant?,Le lait avant l’âge de 6 mois,L’arachide surtout après 3 ans,"L’œuf (plus fréquent), lait de vache, moutarde, morue : de 5 mois à 15 ans","Fruits à coque, certains fruits (pomme, poire, prune, pêche, abricot, kiwi), crustacés, soja",c,4
602,OIC-075-26-A-,Quel est le mécanisme expliquant les allergies croisées entre allergènes respiratoires et alimentaires?,Les IgE spécifiques d’un patient reconnaissent des allergènes similaires présents dans des sources allergéniques différentes (respiratoires et alimentaires),Les IgE spécifiques d’un patient reconnaissent des allergènes différents présents dans des sources allergéniques différentes (respiratoires et alimentaires),Les IgE spécifiques d’un patient reconnaissent des allergènes similaires présents dans des sources allergéniques identiques (respiratoires et alimentaires),Les IgE spécifiques d’un patient reconnaissent des allergènes différents présents dans des sources allergéniques identiques (respiratoires et alimentaires),a,4
603,OIC-075-27-A-,Quel facteur environnemental est associé à la diversification tardive des habitudes alimentaires et à la présence de nouveaux allergènes alimentaires?,La pollution atmosphérique,La baisse de la biodiversité microbienne,Le tabagisme passif,L'environnement allergénique intérieur,b,4
604,OIC-075-28-B-,Quel type de réaction allergique exploré par les pricks est associé à une lésion d’urticaire?,Réaction retardée,Réaction anaphylactique,Réaction immédiate,Réaction locale étendue,c,4
605,OIC-075-29-B,Quel est l'objectif principal de l'éducation thérapeutique dans l'allergie alimentaire?,Autonomiser le patient allergique et sa famille,Lire les étiquettes des aliments transformés,Utiliser la trousse d'urgence,Évaluer les symptômes conduisant à l'utilisation de la trousse d'urgence,a,4
606,OIC-075-29-B-,Quels signes cliniques sont présents dans une conjonctivite allergique?,"Larmoiement, rougeur, démangeaisons et douleur","Larmoiement, rougeur, démangeaisons et inflammation","Larmoiement, rougeur, démangeaisons et indolore","Larmoiement, rougeur, démangeaisons et douleur et inflammation",c,4
607,OIC-075-31-B,Quelle est la prévalence de l'asthme chez les enfants en France?,5%,20%,10%,30%,c,4
608,OIC-075-32-B,Qu'est-ce que l'urticaire?,Une maladie infectieuse,Une dermatose inflammatoire fréquente,Une maladie auto-immune,Une maladie génétique,b,4
609,OIC-075-32-B-,Quel est le principal médiateur libéré par les mastocytes lors de l'urticaire?,Histamine,Serotonine,Dopamine,Adrénaline,a,4
610,OIC-076-01-A-,Qu'est-ce que l'image ci-dessus représente?,Papules oedémateuses d'eczéma,Plaques oedémateuses d'acné,Papules oedémateuses d'urticaire,Plaques oedémateuses de psoriasis,c,4
611,OIC-076-02-A,Quel type d'urticaire peut être secondaire à une allergie ou hypersensibilité immédiate appelée anaphylaxie?,Urticaire aigue,Urticaire chronique,Urticaire isolée,Aucune des options,a,4
612,OIC-076-03-A,Quel est le traitement symptomatique initial pour une urticaire aiguë?,Eviction de facteurs favorisants/déclenchants,Antihistaminiques anti H1 de 1<sup>ère</sup> génération 1 à 2 cpés/jour,Antihistaminiques anti H1 de 2<sup>ème</sup> génération 1 à 2 cpés/jour,Antihistaminiques anti H1 de 2<sup>ème</sup> génération 4 cpés/jour,c,4
613,OIC-076-03-A-,Qu'est-ce que l'atopie?,Une maladie polygénique complexe impliquant des gènes de la barrière épidermique,Une réactivité immunologique anormale IgE médiée vis-à-vis de certains antigènes environnementaux,Un terrain prédisposant à une réactivité immunologique anormale IgE médiée,Un système immunitaire adaptatif et inné,c,4
614,OIC-076-04-A,Quel est le diagnostic de la dermatite atopique?,Laboratoire,Imagerie médicale,Exclusif,Clinique,d,3
615,OIC-076-05-A-,Quel est l'objectif de l'éducation thérapeutique dans le traitement de la dermatite atopique?,Apprendre au patient à vivre de manière optimale avec une maladie chronique.,Réduire le nombre de poussées de dermatite atopique.,Améliorer les signes fonctionnels dus à la sécheresse cutanée.,Éviter le savon mais utiliser un gel sans savon doux non parfumé.,a,4
616,OIC-076-06-A,Quelle est la phase physiopathologique de l'eczéma de contact allergique qui est asymptomatique?,Phase de révélation symptomatique,Phase de sensibilisation asymptomatique,Phase de production des lymphocytes T spécifiques de l'allergène lors du premier contact,Phase de déclenchement de la réaction inflammatoire,b,4
617,OIC-076-06-A-,Quel est le nombre de phases classiques dans un eczéma aigu?,Deux,Trois,Quatre,Cinq,c,4
618,OIC-076-07-A-,Quels sont les quatre sources à rechercher à l'interrogatoire pour identifier les allergènes responsables d'un eczéma de contact?,"Produits de nettoyage, nourriture, médicaments oraux, animaux de compagnie","Produits vestimentaires, cosmétiques, médicaments à application cutanée, allergènes professionnels","Produits de nettoyage, cosmétiques, médicaments oraux, animaux de compagnie","Produits vestimentaires, médicaments à application cutanée, allergènes professionnels, lumière du soleil",b,4
619,OIC-076-08-A-,Quel est le principe le plus important du traitement d'un eczéma de contact?,Eviction du contact avec l’allergène,Dermocorticoïde,Crème ou pommade,Crème hydratante,a,4
620,OIC-076-09-A-,Quelle est la prévalence de l'asthme dans la population générale?,6%,10%,24%,50%,a,3
621,OIC-076-10-A-,Quels sont les symptômes regroupés sous l'acronyme PAREO dans le diagnostic clinique d'une rhinite allergique?,"Prurit, éternuements, obstruction nasale, conjonctivite, rhinorrhée","Prurit, éternuements, obstruction nasale, conjonctivite, toux","Prurit, anosmie, obstruction nasale, conjonctivite, rhinorrhée","Prurit, anosmie, obstruction nasale, conjonctivite, toux",a,4
622,OIC-076-11-A,Quels sont les symptômes caractéristiques de l'asthme chez l'enfant et l'adulte?,"Gêne respiratoire, dyspnée, sifflements, toux, oppression thoracique survenant volontiers en même temps, d’intensité variable dans le temps (paroxystiques), déclenchés par des infections, l’exercice ou l’exposition à des allergènes et pouvant s’aggraver la nuit (nuit profonde).","Gêne respiratoire, dyspnée, sifflements, toux, oppression thoracique survenant volontiers en même temps, d’intensité variable dans le temps (paroxystiques), déclenchés par des infections, l’exercice ou l’exposition à des allergènes et pouvant s’aggraver la nuit (nuit profonde), mais uniquement la nuit.","Gêne respiratoire, dyspnée, sifflements, toux, oppression thoracique survenant volontiers en même temps, d’intensité variable dans le temps (paroxystiques), déclenchés par des infections, l’exercice ou l’exposition à des allergènes et pouvant s’aggraver la nuit (nuit profonde), mais uniquement la journée.","Gêne respiratoire, dyspnée, sifflements, toux, oppression thoracique survenant volontiers en même temps, d’intensité variable dans le temps (paroxystiques), déclenchés par des infections, l’exercice ou l’exposition à des allergènes, mais uniquement la nuit.",a,4
623,OIC-076-12-A-,Quels sont les critères pour évaluer le contrôle de l'asthme?,Les symptômes d’asthme sont contrôlés (évaluation par l’interrogatoire sur les 4 dernières semaines par le questionnaire ACT (asthma control test),Les exacerbations sont rares : < 2 cures de corticothérapie systémique l’année précédente,Il y a pas d’obstruction bronchique: VEMS/CVF > 0.7 et VEMS ≥ 80%,Aucun des critères ci-dessus,a,4
624,OIC-076-13-A,Quels sont les critères cliniques pour le diagnostic d'exacerbation d'asthme chez l'enfant et l'adulte?,augmentation progressive des symptômes durant au moins deux jours et nécessitant une modification du traitement,calmée par les bronchodilatateurs d’action rapide utilisés de façon fréquente et en quantité importante,retour à l’état habituel,aucun des critères ci-dessus,a,4
625,OIC-076-14-B,Quelle est la description de la sémiologie RP d'une distension thoracique?,Hyperclarté des champs pulmonaires avec aplatissement des coupoles diaphragmatiques et horizontalisation des côtes,Hyperclarté des champs pulmonaires avec élévation des coupoles diaphragmatiques et verticalisation des côtes,Hyperclarté des champs pulmonaires avec élévation des coupoles diaphragmatiques et horizontalisation des côtes,Hyperclarté des champs pulmonaires avec aplatissement des coupoles diaphragmatiques et verticalisation des côtes,a,4
626,OIC-076-14-B-,Quel est la définition du trouble ventilatoire obstructif selon les explorations fonctionnelles respiratoires (EFR)?,"VEMS/CV<0,7","VEMS/CV≥0,7",VEMS >80% post bronchodilatateur,augmentation du VEMS post bronchodilatateur de moins de 200mL ET ≥12% de la valeur avant bronchodilatateur,a,4
627,OIC-076-15-A,Quel diagnostic peut justifier l'utilisation d'un prick-test ou d'un dosage des IgE spécifiques?,Diagnostic de rhinite chronique dont l'origine infectieuse est suspectée.,Diagnostic de rhinite chronique dont l'origine immunitaire est suspectée.,Diagnostic de rhinite chronique dont l'origine mécanique est suspectée.,Diagnostic de rhinite chronique dont l'origine génétique est suspectée.,b,4
628,OIC-076-16-A-,Quels médicaments sont utilisés pour traiter la rhinite allergique?,Éviction de l’allergène,Lavage nasal au sérum physiologique,Anti-histaminiques par voie orale et/ou locale,Rhino-corticoïdes,c,4
629,OIC-076-17-B,Quel est le traitement de fond le plus efficace prescrit devant tout asthme persistant?,BDCA,CSI,BDLA,ALT,b,4
630,OIC-076-18-B,Quel est l'objectif principal du traitement de fond de l'asthme?,Réduire les symptômes de l'asthme,Éliminer l'asthme,Obtenir un contrôle de l'asthme selon les modalités décrites,Augmenter la durée de vie,c,4
631,OIC-076-18-B-,Quel traitement est utilisé pour l'exacerbation d'une crise d'asthme chez l'enfant et l'adulte?,"L’utilisation de BDCA par voie inhalée (aérosol doseur en ambulatoire, nébulisations en cas d’hospitalisation)","Une corticothérapie systémique (0,5 à 1mg/kg/j pendant 5 jours, PO ou IV)",L’utilisation d’un anticholinergique en nébulisation (ipratropium) en cas d’exacerbation sévère,Oxygénothérapie et/ou assistance ventilatoire devront être discutées en cas d’exacerbation sévère (en soins intensifs),a,4
632,OIC-076-19-B,Quel est l'objectif principal de l'éducation thérapeutique pour le patient souffrant d'asthme?,Améliorer la compréhension de la maladie et du traitement,Diminuer la survenue d'exacerbations sévères,Mettre en place le plan d'action,Contrôler l'environnement en évitant les facteurs favorisants,a,4
633,OIC-076-19-B-,Quelle mesure est la plus efficace pour réduire l'infestation d'acariens dans une chambre à coucher?,Nettoyage à l'eau de javel,Privilégier un sommier à lattes,Réduction de l'humidité relative intérieure (<50%),Ne pas sécher le linge en extérieur,c,4
634,OIC-076-20-B,Quelle complication de l'asthme peut entraîner de l'absentéisme scolaire ou professionnel?,Sédentarité,Rhinite,Asthme mal contrôlé,Allergie à la poussière,c,4
635,OIC-076-20-B-,Quel est la définition d'une fièvre prolongée 'classique' selon la description donnée?,Fièvre prolongée 'classique' est une fièvre qui survient chez un sujet immunodéprimé et hospitalisé.,"Fièvre prolongée 'classique' est une fièvre qui survient chez un sujet non hospitalisé avec une température inférieure à 38,3°C.","Fièvre prolongée 'classique' est une fièvre qui survient chez un sujet non hospitalisé avec une température ≥ 38,3°C à plusieurs reprises, depuis ≥ 3 semaines, sans cause identifiée après investigations appropriées menées durant trois jours d’hospitalisation ou après trois consultations.","Fièvre prolongée 'classique' est une fièvre qui survient chez un sujet hospitalisé avec une température ≥ 38,3°C à plusieurs reprises, depuis ≥ 3 semaines, avec une cause identifiée après investigations appropriées menées durant trois jours d’hospitalisation ou après trois consultations.",c,4
636,OIC-082-03-A,Quels examens d'imagerie sont indiqués en première intention pour une fièvre prolongée?,"radiographie de thorax, échographie abdominale et échographie cardiaque",tomodensitométrie (TDM) thoraco-abdomino-pelvienne avec injection,IRM cérébrale,panoramique dentaire,a,4
637,OIC-082-03-A-,Quel examen biologique est utilisé pour détecter un syndrome inflammatoire aigu ou chronique?,"NFS, avec analyse du frottis sanguin",Protéine C-réactive,Électrophorèse des protéines sériques,"Ionogramme sanguin, créatinine, calcémie",b,4
638,OIC-082-04-A-,Quels facteurs de risque sont associés à la candidémie?,"Neutropénie (PNN <0,5G/L) > 7 jours",Cathéter vasculaire central (nutrition parentérale),Colonisation préalable,Gravité de la maladie,a,4
639,OIC-082-05-B,Quels éléments font partie de l'examen clinique initial en cas de neutropénie fébrile?,"Examen des téguments, examen minutieux du périnée","Examen des points d’insertion de cathéter intraveineux, palpation abdominale","Examen des points d’insertion de cathéter intraveineux, examen de la sonde urinaire","Examen des téguments, palpation abdominale",a,4
640,OIC-082-06-A,Quelles sont les trois principales portes d'entrée de fièvre du neutropénique?,"Respiratoire, Tube Digestif, Peau","Peau, Tube Digestif, Système nerveux","Respiratoire, Système nerveux, Peau","Peau, Système nerveux, Oreille",a,4
641,OIC-082-06-A-,Quelle est la caractéristique principale de la neutropénie fébrile?,Elle est toujours une urgence thérapeutique.,Elle est toujours bénigne.,Elle ne nécessite pas de prélèvements microbiologiques.,Elle peut être traitée à domicile.,a,4
642,OIC-082-07-A,Quels agents infectieux sont les plus responsables d'infections chez les patients ayant un déficit de l'immunité cellulaire?,"CMV, Pneumocystis jirovecii, Toxoplasme","Aspergillus, Candida, Nocardia, BK",Streptocoque pneumoniae et Hemophilus Influenzae,"Bacilles Gram négatifs (enterobactéries, Pseudomonas aeruginosa)",a,4
643,OIC-082-07-A-,Quels examens microbiologiques sont systématiques chez un neutropénique fébrile avant toute antibiothérapie?,Hémocultures aéro-anaérobies périphériques et centrales,Examen cytobactériologique des urines (ECBU),"Examens complémentaires biologiques : NFS, TP TCA fibrinogène, Ionogramme, fonction rénale et hépatique, CRP",Examens complémentaires d’imagerie : Radio de thorax de face ou scanner thoracique sans injection,a,4
644,OIC-082-08-B,Quel traitement antibiotique doit être débuté en urgence pour un patient immunodéprimé avec neutropénie fébrile?,Amoxicilline/acide clavulanique + ciprofloxacine,Pipéracilline/tazobactam,Vancomycine,Céfépime,b,4
645,OIC-082-08-B-,Quel est le risque d'urgence associé à la fièvre chez un patient asplénique?,Risque de diabète,Risque de cancer,Risque d'OPSI (Overwhelming Post-Splenectomy Infection),Risque de maladie cardiaque,c,4
646,OIC-082-09-B,Quelle est une contre-indication à la vaccination avec un vaccin vivant atténué chez un patient immunodéprimé?,Un patient immunodéprimé doit recevoir une vaccination anti grippale chaque année,"Chez un patient immunodéprimé, on doit s'assurer que le calendrier vaccinal est à jour",L'existence d'un déficit immunitaire est une contre-indication à la vaccination avec un vaccin vivant atténué,Les patients immunodéprimés doivent recevoir une vaccination anti-VHB,c,4
647,OIC-082-10-B,Quelle est la prévalence globale de l'ensemble des spondyloarthrites en France?,"0,1 %","0,2 %","0,3 %","0,4 %",c,3
648,OIC-082-10-B-,Quelle est la prévalence du gène HLA-B27 chez les malades atteints de spondylarthrite ankylosante?,Moins de 6 %,Entre 6 et 8 %,Entre 8 et 9 %,Plus de 90 %,d,4
649,OIC-082-11-A,Qu'est-ce que l'enthèse?,La zone d'ancrage dans l'os de différentes structures fibreuses.,La zone d'ancrage dans l'os de différentes structures musculaires.,La zone d'ancrage dans l'os de différentes structures nerveuses.,La zone d'ancrage dans l'os de différentes structures vasculaires.,a,4
650,OIC-082-11-A-,Quelle manifestation clinique est associée à la sacro-iliite?,Œdème localisé ou diffus,Douleur thoracique,Pygalgies (=fessalgies) inflammatoires,Oligoarthrite des membres inférieurs touchant volontiers les grosses articulations,c,4
651,OIC-082-12-B,Quelle maladie peut être associée à des anomalies des ongles?,Uvéite aiguë antérieure,Entérocolopathie inflammatoire,Psoriasis,Atteintes cardiaques très rares,c,4
