Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
522,OIC-056-07-B,Quels sont les signes généraux d'une IOA aiguë chez l'enfant?,Fièvre constante,Douleur articulaire,Hyperthermie inconstante,Absence de fièvre,c,4
523,OIC-056-07-B-,Quel est l'examen d'imagerie le plus précis pour diagnostiquer une spondylodiscite ?,Radiographie conventionnelle,Echographie,IRM,Imagerie fonctionnelle,c,4
524,OIC-056-08-B,Quelles sont les indications de la ponction articulaire?,"Chez l'enfant, elle est pratiquée par un chirurgien au bloc opératoire et sous anesthésie générale.","La ponction articulaire est un examen clé à faire en urgence devant toute arthrite aiguë, avant toute antibiothérapie.","Chez l'adulte, elle peut être écho- ou radio-guidée pour les articulations profondes.",La ponction articulaire n'est pas nécessaire en cas de douleur articulaire.,b,4
525,OIC-056-08-B-,Quelles sont les indications chirurgicales dans les infections ostéo-articulaires (IOA) de l'enfant ?,Toutes les formes d'arthrite aiguë,"Les arthrites septiques, les ostéites chroniques et les formes compliquées",Seulement les ostéomyélites avec abcès périosté,Aucune indication chirurgicale n'est nécessaire,b,4
526,OIC-056-09-B,Quel est l'objectif principal de la prise en charge urgente hospitalière dans les cas d'arthrite septique?,Diagnostiquer la cause sous-jacente,Limiter le risque de complications,Administrer des traitements conservateurs,Effectuer une chirurgie immédiate,b,4
527,OIC-056-09-B-,Quel est le plus souvent touché par l'arthrite septique aiguë ?,Genou et hanche,Cheville et épaule,Épaule et poignet,Membre supérieur et membre inférieur,a,4
528,OIC-070-01-A,Quels sont les complications possibles d'une arthrite septique aiguë ?,"Sepsis, choc septique",Abcès des parties molles adjacentes,Ostéite de contiguïté,Destruction articulaire avec séquelles fonctionnelles,a,4
529,OIC-070-01-A-,Quel est le rôle de la ponction articulaire dans le traitement des arthrites septiques ?,Elle est utilisée pour diagnostiquer l'infection,Elle est utilisée pour éliminer les débris et les bactéries de l'articulation,Elle n'est pas nécessaire dans le traitement des arthrites septiques,Elle est utilisée pour administrer les antibiotiques,b,4
530,OIC-070-02-B,Quelle est l'action à prendre en cas de suspicion d'infection disco-vertébrale ?,Antibiothérapie probabiliste,Prise en charge urgente hospitalière,Attente pour confirmation diagnostique,Traitement chirurgical immédiat,b,4
531,OIC-070-03-B-,Quel examen complémentaire est demandé systématiquement à la recherche d’une atteinte discale inflammatoire avec érosion en miroir des plateaux vertébraux adjacents ?,IRM,Scanner,Scintigraphie osseuse,Echographie cardiaque,a,4
532,OIC-070-04-B,Quelle est la localisation la plus courante des ostéomyélites aiguës chez l'enfant?,Membres supérieurs,Membres inférieurs dans plus de 50% des cas,Bassin et pied,"Os longs, pied et bassin",b,4
533,OIC-070-04-B-,Quelle est la cause principale des infections ostéo-articulaires (IOA) ?,Une blessure ou une opération chirurgicale,Un virus ou une bactérie,Un changement climatique,Une mauvaise alimentation,b,4
534,OIC-070-05-A-,Quelle est la définition d'une bactériémie ?,Présence de champignons dans le sang,Présence de bactéries dans le sang détectables dans un flacon d'hémocultures,Présence de virus dans le sang,Présence de parasites dans le sang,b,4
535,OIC-070-06-A,Quelle est la fréquence des bactériémies chez les patients hospitalisés ?,5%,10%,1%,20%,c,4
536,OIC-070-06-A-,Quels sont les éléments d'orientation pour déterminer le site infectieux et les localisations septiques secondaires en cas de sepsis ou de choc septique ?,Les résultats des hémocultures,"Les données cliniques, notamment l'examen physique et l'interrogatoire complet",L'imagerie médicale uniquement,La recherche de localisations métastatiques cutanées uniquement,b,4
537,OIC-070-07-B-,Quel est l'agent infectieux le plus fréquent à l'origine des fongémies ?,Candida albicans,Cryptococcus sp.,Aspergillus,Malassezia,a,4
538,OIC-070-08-B-,Quel pourcentage de la population générale porte naturellement Staphylococcus aureus?,20%,30%,50%,80%,b,4
539,OIC-070-09-A,Quelles sont les exceptions à la règle de prélever des examens à visée microbiologiques avant antibiothérapie ?,Purpura fulminans et patient présentant un état de choc septique ou une méningite bactérienne,Patient présentant un état de choc septique ou une méningite bactérienne uniquement,Purpura fulminans uniquement,Aucune exception à la règle,a,4
540,OIC-070-10-B,Quel est l'examen complémentaire recommandé pour une bactériémie due à Staphylococcus aureus ?,Échocardiographie systématique,ECBU +/- imagerie abdominale,Imagerie abdominale,Radiographie de thorax +/- ponction lombaire,a,4
541,OIC-070-10-B-,Quelle est la valeur de procalcitonine qui rend peu probable l'existence d'une bactériémie/fongémie?,"0,25 ng/ml","0,5 ng/ml",1 ng/ml,2 ng/ml,a,4
542,OIC-073-01-A,Quel est le principe général de la prise en charge thérapeutique probabiliste d'une bactériémie/fongémie ?,Hospitalisation indispensable,Antimicrobien = urgence thérapeutique,Choix de l’antimicrobien : '''probabiliste en fonction de la porte d’entrée suspectée cliniquement''',"Les associations (bithérapie) ont des indications limitées, principalement pour élargir le spectre",c,4
543,OIC-073-01-A-,Quel est le traitement recommandé pour une bactériémie due à Staphylococcus aureus sensible à la méticilline (SASM) ?,Vancomycine,Pénicilline M ou céfazoline,Céphalosporine de 3ème génération,Fluconazole,b,4
544,OIC-073-02-A-,Quels sont les cas où le contrôle chirurgical ou radio-interventionnel de la source infectieuse est indispensable ?,Tous les cas mentionnés,Seuls les cas d'urgence abdominale et de pyélonéphrite aigue bloquée,"Les cas d'endocardite compliquée, d'arthrite avec sepsis/choc septique ou bactériémie persistante et de fasciite nécrosante",Aucun des cas mentionnés,c,4
545,OIC-073-03-B,Quelle est la recommandation pour le suivi d'une bactériémie à Staphylococcus aureus?,Hémocultures à 24h d'antibiothérapie,Hémocultures à 48h d'antibiothérapie,Hémocultures à 72h d'antibiothérapie,Hémocultures à 96h d'antibiothérapie,b,4
546,OIC-073-03-B-,Quels sont les éléments à intégrer pour évaluer le risque d’agent infectieux résistant chez un patient présentant une infection liée aux soins ?,Durée d’hospitalisation,"Pression de sélection par antibiothérapie préalable (durée, spectre)",Présence de matériel implanté,Toutes les options sont correctes,d,4
547,OIC-073-04-A,Quels sont les critères à surveiller pour évaluer l'évolution d'une bactériémie/fongémie sous traitement ?,Apyrexie en 3-5 jours,Surveillance de la tolérance du traitement,Suivi des hémocultures sous traitement systématique si bactériémie à ''Staphylococcus aureus'',Tous les critères mentionnés sont corrects,d,4
548,OIC-073-04-A-,"Quel est le type d'infection urinaire qui se caractérise par une infection du réservoir et de la muqueuse vésicale, sans fièvre ?",cystite,pyélonéphrite,infection urinaire simple,infection urinaire à risque de complication,a,4
549,OIC-073-05-B,Quel est le principal agent pathogène à l'origine des infections urinaires communautaires ?,E. coli,Staphylococcus saprophyticus,Proteus mirabilis,Klebsiella,a,4
550,OIC-073-06-B,Quels sont les examens d'imagerie recommandés pour une pyélonéphrite aiguë simple en première intention ?,Uro-TDM ou échographie des voies urinaires,IRM et cystoscopie,Cystographie rétrograde et scintigraphie,Bilan urodynamique et débitmétrie urinaire,a,4
551,OIC-073-06-B-,Quel est l'intérêt principal de la bandelette urinaire (BU) dans le diagnostic des infections urinaires (IU) ?,Confirmer ou écarter formellement une IU,Orienté vers une IU en fonction du contexte clinique,Déterminer la cause sous-jacente de l'IU,Évaluer la gravité de l'IU,b,4
552,OIC-073-07-B-,Qu'est-ce que la colonisation urinaire ?,Une infection urinaire symptomatique,La présence d'une bactérie dans les urines en l'absence de tout symptôme,Un traitement médical pour les infections urinaires,Un examen de contrôle pour les patients diabétiques,b,4
553,OIC-073-08-B,Quels sont les symptômes fréquents d'une cystite aiguë ?,"pollakiurie, urgenturies et incontinence","dysurie, hématurie et pyurie","brûlures mictionnelles, discrète hématurie et ténesme vésical",douleur lombaire fébrile et symptômes du bas appareil urinaire,c,4
554,OIC-073-08-B-,Quels sont les critères de gravité d'une pyélonéphrite aiguë?,Douleur lombaire unilatérale fébrile,Irradiation de la douleur et obstacle des voies urinaires,"Sepsis, choc septique, qSOFA 2 ou 3, nécessité d'un drainage des urines rénales",Nausées ou vomissements liés à un iléus réflexe,c,4
555,OIC-073-09-B,Quel est le taux de guérison clinique atteint grâce à l'antibiothérapie pour les cystites simples à 1 mois ?,58%,90%,50%,100%,b,4
556,OIC-073-09-B-,Quelle est la durée du traitement antibiotique de première intention pour une pyélonéphrite aiguë simple ?,5 jours,7 jours,10 jours,14 jours,b,4
557,OIC-074-01-A,Quels sont les critères de risque de complication d'une pyélonéphrite aigüe chez l'adulte ?,âge (+65 ans avec au moins 2 critères de Fried; + 75 ans),"homme, grossesse, anomalie de l'appareil urinaire, âge (+65 ans avec au moins 2 critères de Fried; + 75 ans), immunossuppression, insuffisance rénale (DFG < 30 ml/mn)","obstacle, nécessité de drainage des urines, sepsis, choc septique, qSOFA 2 ou 3","colonisation à BLSE < 3 mois, amoxicilline-acide clavulanique ou C2-3G < 3 mois, fluoroquinolone < 3 mois, hospitalisation < 3 mois, vie en institution de long séjour, voyage en zone d'endémie de BLSE (sud de l'Europe, bassin méditerranéen, Moyen-Orient, Inde, Asie du sud est)",b,4
558,OIC-074-01-A-,Quels sont les éléments cliniques fondamentaux pour le diagnostic positif de l’infection urinaire masculine (IUM) ?,La présence de fièvre et la survenue d’une symptomatologie chronique,La présence de fièvre +/- associée à des frissons et la survenue d’une symptomatologie aiguë,La présence de symptômes du bas appareil urinaire (SBAU) préexistant et la survenue d’une symptomatologie chronique,"La présence de fièvre +/- associée à des frissons, la survenue d’une symptomatologie aiguë et les SBAU de la phase de remplissage",b,4
559,OIC-074-02-B,"Quelle est la durée de traitement recommandée pour les infections urinaires masculines en cas d'utilisation de fluroroquinolones, de C3G IV ou de cotrimoxazole?",14 jours,21 jours,7 jours,28 jours,a,4
560,OIC-074-02-B-,Quel est le diagnostic de la cystite aiguë gravidique ?,Leucocyturie < 10^4/mL et bactériurie < 10^3 UFC/mL pour E. coli ou Staphylococcus saprophyticus,Leucocyturie ≥ 10^4/mL et bactériurie ≥ 10^3 UFC/mL pour E. coli ou Staphylococcus saprophyticus,"Leucocyturie < 10^4/mL et bactériurie < 10^3 UFC/mL pour les autres entérobactéries, entérocoques, Corynebacterium urealyticum, P. aeruginosa et S. aureus","Leucocyturie ≥ 10^4/mL et bactériurie < 10^3 UFC/mL pour les autres entérobactéries, entérocoques, Corynebacterium urealyticum, P. aeruginosa et S. aureus",b,4
561,OIC-074-06-B,Quels sont les facteurs favorisant l'infection urinaire chez l'enfant?,Immaturité avec anomalie de la vidange vésicale,Prédisposition génétique,Fait d'être une fille,Fait d'avoir un système immunitaire faible,a,4
562,OIC-074-06-B-,Quels sont les principaux sites d'infection pour la gonococcie ?,Seul l'urètre,"Le col et le vagin, ainsi que l'urètre",L'oropharynx et l'anorectite,Les deux options b et c sont correctes,d,4
563,OIC-074-08-A,Quels sont les tests proposés systématiquement pour les partenaires d'une personne infectée par une IST ?,"Sérologie VIH, test tréponémique et PCR urinaire","PCR pharyngée et anale, sérologie d'hépatite B et PCR génitale","Sérologie VIH, test tréponémique, PCR urinaire et PCR génitale","Sérologie d'hépatite B, PCR pharyngée et anale, sérologie VIH",c,4
564,OIC-074-08-A-,Quelle est la cause de l'ulcération génitale décrite comme « ulcérations superficielles douloureuses à contours polycycliques » ?,Herpès,Chance syphilitique,Chancre mou,Donovanose,a,4
565,OIC-074-09-A,Quel est le type de lésion décrit dans la photographie ?,Lésions millimétriques douloureuses post vésiculeuses à bordure inflammatoire du gland,Lésions géantes et non douloureuses sans bordure inflammatoire,Lésions petites et non douloureuses avec bordure inflammatoire,Lésions vésiculeuses douloureuses sans bordure inflammatoire,a,4
566,OIC-074-09-A-,Quel est le caractère principal d'un chancre syphilitique?,Il est douloureux,Il est indolore et induré,Il est fibrineux,Il est ulcéré,b,4
567,OIC-074-10-B,Quels sont les signes cliniques de l'urétrite masculine?,Prostatite,Orchiépididymite,"Ecoulement urétral, dysurie, douleurs urétrales et prurit urétral","Méatite, voire balanite",c,4
568,OIC-074-11-A,Quels sont les signes cliniques d'une infection génitale basse chez la femme ?,Leucorrhée et pesanteur pelvienne,Signe d'urétrite associée et col +/- inflammatoire et écoulement à l'orifice cervical,"Prurit, dyspareunie et vulve œdématiée",Tous les signes mentionnés précédemment,d,4
569,OIC-074-11-A-,Quels sont les signes cliniques d'une salpingite chez la femme?,Douleurs abdominales et fièvre,"Douleurs pelviennes, métrorragies et leucorrhées",Inflammation de l'endometre avec douleur au toucher vaginal,Tous les signes mentionnés précédemment,d,4
570,OIC-074-12-A,"Quelle est la cause de l'infection génitale basse chez la femme caractérisée par des leucorrhées blanches, caillebottées et grumeleuses ?",Gonocoque,Chlamydiose,Candidose,Vaginose bactérienne,c,4
571,OIC-074-13-A,Quels sont les symptômes de la chlamydiose chez le nouveau-né ?,kératoconjonctivite et pneumopathie,anorectites asymptomatiques,polyarthrite aiguë ou subaiguë réactionnelle,péri-hépatite,a,4
572,OIC-074-13-A-,Quels sont les examens complémentaires à réaliser en cas d'IST ?,"Sérologies : VIH, VHB, test tréponémique +/- test non tréponémique","PCR : Gonocoque et chlamydia (sur 1er jet urinaire, écoulement urétral, auto-prélévement vaginal, pharyngé et anal selon les pratiques sexuelles)","Culture : systématique pour le gonocoque, écoulement urétral, auto-prélévement vaginal, selon la symptomatologie",Examen du col de l'utérus si condylome chez la patiente ou son conjoint,a,4
573,OIC-074-14-A,Quels sont les tests qui doivent être effectués systématiquement pour toute IST ?,"Sérologie VIH, Test tréponémique et PCR urinaire ou génitale","PCR pharyngée et anale, Sérologie d'hépatite B et Vaccination préventive",Doxycycline 200mg/J pendant 7 jours + Ceftriaxone 1g en dose unique,"Benzathine pénicilline G DU IM 2,4 millions d’unités et PrEP contre le VIH",a,4
574,OIC-074-14-A-,Quels sont les explorations à réaliser en cas d'infection génitale haute chez la femme ?,"CRP, NFS et prélèvement avec pose de speculum pour examen direct + culture standard + PCR 'Neisseria gonorrhoeae' et 'Chlamydia trachomatis'",Prélèvement chirurgicaux ou radioguidés si infection compliquée,Examens de sang complets,Imagerie par résonance magnétique (IRM),a,4
575,OIC-074-15-A,Quel est le traitement recommandé pour une infection probabiliste à gonocoque et à chlamydia ?,"Ceftriaxone dose unique IM ou IV 1000 mg, Doxycycline 200 mg PO 7 jours",Doxycycline 200 mg PO 7 jours uniquement,Ceftriaxone dose unique IM ou IV 1000 mg uniquement,Azithromycine 1g dose unique uniquement,a,4
576,OIC-074-15-A-,Quel est le diagnostic de condylome ?,Diagnostic biologique uniquement,Diagnostic clinique et biologique,Diagnostic clinique uniquement,Pas de diagnostic spécifique,c,4
577,OIC-074-16-A,Quel est le traitement recommandé pour la gonococcie ?,Ceftriaxone dose unique IM ou IV 1000 mg,Doxycycline per os 200mg pendant 7 jours,"Benzathine pénicilline G DU IM 2,4 millions d’unités",Métronidazole per os 2g dose unique ou 500 mg 2x/j 7 jours,a,4
578,OIC-074-17-A,Quelles sont les modalités de prévention des IST ?,Seuls les préservatifs protègent contre les IST.,"La vaccination préventive est nécessaire pour l'HPV, l'hépatite B et l'hépatite A chez les hommes ayant des rapports sexuels avec des hommes.","Seuls les préservatifs protègent contre les IST, et la vaccination préventive n'est pas nécessaire.","La vaccination préventive est nécessaire pour l'HPV, l'hépatite B et l'hépatite A chez tous les individus.",b,4
579,OIC-074-17-A-,Quels sont les signes cliniques d'une syphilis précoce ?,Fever et céphalée,"Chancre unique, ADP satellite non inflammatoire",Syphilides papuleuses et roséole syphilitique,Poly-ADP et fébricule,b,4
580,OIC-074-18-A,Quelles sont les formes cliniques de syphilis tertiaire ?,Syphilis gommeuse et cardiovasculaire,Syphilis osseuse et neurosyphilis tertiaire,Tabés et syphilis cardiovasculaire,Toutes les options précédentes sont correctes,d,4
581,OIC-074-18-A-,Quelles sont les caractéristiques des syphilides papuleuses ?,Sont toujours présentes sur le tronc,"Sont monomorphes et cuivrées, avec un nombre et une localisation variable",Ne sont pas contagieuses,Apparaissent uniquement chez les femmes,b,4
582,OIC-074-19-A,Quelle est la caractéristique principale de l'éruption cutanée au stade de syphilis secondaire ?,Elle se présente sous forme de pustules,Elle se manifeste par des plaques rouges et des ulcères,Elle est caractérisée par des lésions cutanées en forme d'anneau,Elle se présente sous forme de papules blanches,b,4
583,OIC-074-20-A,Quel est le traitement recommandé pour la syphilis primaire chez un patient non allergique à la pénicilline ?,Doxycycline pendant 14 jours,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités",Azithromycine pendant 5 jours,Ciprofloxacine pendant 7 jours,b,4
584,OIC-074-20-A-,Quel est le traitement de la syphilis secondaire précoce si l'on est allergique à la pénicilline ?,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités",Doxycycline 14 jours,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités et doxycycline 28 jours","Rien, car la syphilis secondaire précoce est une maladie bénigne",b,4
585,OIC-074-21-A,Quelles sont les manifestations cliniques liées au HPV?,Condylomes acuminés,Condylomes plans,Néoplasie intra épithéliale (NIE),Toutes les options ci-dessus sont correctes,d,4
586,OIC-074-22-B,Quel est l'agent responsable de la trichomonose ?,Trichomonas vaginalis,Sarcoptes scabiei hominis,Phtirius inguinalis,Une bactérie,a,4
587,OIC-074-22-B-,Quel est le type d'examen complémentaire à réaliser pour le diagnostic de la trichomonose ?,PCR,Prélèvement bactériologique,Sérologie,Examen direct ou PCR,d,4
588,OIC-074-23-B,Quel est le traitement recommandé pour une infection non compliquée à Chlamydia trachomatis ?,Doxycycline per os 200mg pendant 7 jours,Azithromycine 1g dose unique,Ceftriaxone dose unique IM ou IV 1000 mg,Gentamycine dose unique,b,4
589,OIC-074-23-B-,Quelles sont les principales conséquences à long terme des IST chez la femme?,Cancer du col de l'utérus,Grossesse extra-utérine,Stérilité tubaire,Tous les choix ci-dessus,d,5
590,OIC-074-24-A-,Quel est le type de condylome représenté dans la photographie ?,Condylome acuminé,Condylome non-acuminé,Condylome à cellules basales,Condylome à cellules squameuses,a,4
591,OIC-074-25-B,Quels sont les deux types cliniques d’exanthèmes érythémateux?,maculeux et papuleux,maculo-papuleux et vésiculo-pustuleux,érythémateux et maculaires,scarlatiniformes et morbilliformes,d,4
592,OIC-074-25-B-,Quel est l'exanthème fébrile qui nécessite une urgence vitale immédiate ?,purpura fulminans,fasciite nécrosante,syndrome toxinique,dermo-hypodermite,a,4
593,OIC-074-26-B,Quel est le premier pas à suivre lorsqu'on suspecte un exanthème fébrile chez un enfant ?,Rechercher une urgence,Caractériser l'éruption,Rechercher les éléments anamnestiques associés,Rechercher les éléments cliniques associés,a,4
594,OIC-074-26-B-,Quel est le type de virus qui cause la rougeole?,virus à ADN,virus à ARN,bactérie,champignon,b,4
595,OIC-075-01-A,Quel est le type de virus responsable de la rubéole?,virus à ADN,virus à ARN,bactérie,champignon,b,4
596,OIC-075-01-A-,Quel est le type de transmission du parvovirus B19?,transplacentaire,"voie respiratoire (salive, gouttelettes)",contact direct avec les larmes,morsure d'insecte,b,4
597,OIC-075-02-A,Quel virus est responsable de la roséole?,HHV6,Rubivirus,Parvovirus B19,Cytomegalovirus,a,4
598,OIC-075-02-A-,Quel est l'âge de prédilection de la primo-infection à EBV?,Enfance,Adolescence,Adulte,Tout âge,b,4
599,OIC-075-03-B,Quel est le type de toxine érythrogène responsable de la scarlatine?,a,b,c,d,a,1
600,OIC-075-03-B-,Quel est le diagnostic repoussant sur un faisceau d'arguments ?,a,b,c,d,a,1
601,OIC-075-04-B,Quel est le type de virus responsable de la varicelle?,Coronavirus,Varicella Zoster Virus (VZV),Adénovirus,Rhinovirus,b,4
602,OIC-075-05-B,Quelles sont les principales causes de diarrhées chez l'adulte ?,"infectieuses, fonctionnelles et médicamenteuses","fonctionnelles, médicamenteuses et inflammatoires","infectieuses, médicamenteuses et autres","fonctionnelles, inflammatoires et tumorales",c,4
603,OIC-075-05-B-,Quels sont les critères d'hospitalisation pour une diarrhée infectieuse?,âge < 3 mois,perte de poids ≥10% chez l'enfant ou 8% chez l'adulte,vomissements incoercibles,tous les critères ci-dessus,d,5
604,OIC-075-06-A,Quel est l'agent pathogène le plus susceptible d'être responsable d'une diarrhée aiguë infectieuse dans un contexte humanitaire ?,Vibrio cholera,Salmonella enterica non Typhi,Campylobacter spp,E. coli EHEC,a,4
605,OIC-075-07-B,Quels sont les parasites les plus fréquemment retrouvés dans les cas de diarrhées parasitaires ?,Giardia intestinalis et Cryptosporidium spp.,Amoeba et Cyclospora,Ascaris et Trichuris,Ténia et Ankylostoma,a,4
606,OIC-075-07-B-,"Quel examen complémentaire est indiqué en cas de diarrhée aigüe fébrile, notamment si TIAC, signes de gravité, retour des tropiques et chez l'immunodéprimé ?",Coproculture,Examen parasitologique des selles,Recherche de toxines de C. difficile,Hémocultures,a,4
607,OIC-075-08-A-,Quels sont les principaux examens complémentaires évaluant le retentissement dans un cas de diarrhée infectieuse ?,"Ionogramme sanguin, créatininémie, NFS","Gaz du sang avec lactates, évaluation des dysfonction d'organe","Biopsie digestive, IRM cérébrale","Analyse de la flore intestinale, dosage de l'albumine",a,4
608,OIC-075-09-A,Quelles sont les indications de l'examen endoscopique (rectosigmoïdoscopie/colonoscopie) ?,Diarrhées aiguës chez tous les patients,Diarrhées persistantes sans cause identifiée malgré le bilan précédent ou en cas d'immunodépression,Examens de routine pour tous les adultes,Seuls les patients âgés peuvent bénéficier de cet examen,b,4
609,OIC-075-09-A-,Quel est le principal risque de la diarrhée aiguë chez l'enfant?,La déshydratation,La dénutrition,Les vomissements,L'hyperthermie,a,4
610,OIC-075-10-A,Quel est le premier objectif de la prise en charge symptomatique de la diarrhée chez l'adulte?,Réduire l'intensité de la diarrhée,Corriger ou prévenir la déshydratation,Utiliser des médicaments anti-inflammatoires,Faire une transfusion sanguine,b,4
611,OIC-075-11-A,Quels sont les éléments de prévention d'une diarrhée infectieuse ?,"Se laver les mains avant et après les repas, consommer de l'eau traitée ou minérale.","Consommer des aliments crus et non cuits, ne pas se laver les mains.","Ne pas se laver les mains, mais consommer de l'eau traitée ou minérale.","Se laver les mains avant les repas, mais consommer des aliments crus et non cuits.",a,4
612,OIC-075-11-A-,Qu'est-ce qu'une toxi-infection alimentaire collective?,Une maladie infectieuse transmise par les insectes,Une intoxication alimentaire causée par un aliments contaminé,Une maladie infectieuse transmise par l'eau,Une maladie infectieuse transmise par les animaux,b,4
613,OIC-075-12-A-,Quel est le but principal de la réhydratation orale dans le traitement des diarrhées infectieuses ?,Éliminer les bactéries responsables de la diarrhée,Remplacer les liquides et électrolytes perdus à cause de la diarrhée,Appliquer un traitement symptomatique pour soulager les symptômes,Prévenir les complications à long terme,b,4
614,OIC-075-13-A,Quelle protozoonose a un réservoir strictement humain et se transmet par ingestion d'eau ou d'aliments contaminés?,Cryptosporidiose,Giardiose,Amoebose,Toxoplasmose,c,4
615,OIC-075-13-A-,Quelle est la principale façon dont les humains se contaminent avec la taeniasis?,Par ingestion d'œufs de Taenia saginata,Par ingestion de larves contenues dans la viande peu ou non cuite d'hôtes intermédiaires,Par transmission féco-orale,Par contact direct avec les vers plats,b,4
616,OIC-075-14-A,Quels sont les principaux risques liés à la consommation d'eau polluée ?,Troubles gastro-intestinaux,Atteinte neurologique,Hépatite,Tous les éléments ci-dessus sont corrects,d,4
617,OIC-075-15-A,Quels sont les éléments clés pour prévenir les risques sanitaires liés à l'eau?,Seuls la filtration et le traitement,"La protection des points de captage, la filtration et le traitement, ainsi que le contrôle de qualité",L'entretien du réseau de distribution et le contrôle des activités génératrices de pollution,Seuls l'entretien du réseau de distribution et le contrôle de qualité,b,4
618,OIC-075-15-A-,Quels sont les principaux risques liés à l'alimentation ?,"Troubles gastro-intestinaux (agents infectieux, champignons (macromycètes), syndrome histaminique)","Éruption cutanée (allergie, macromycètes) et atteinte neurologique (microbienne, toxique)","Atteinte hépatique (virus, parasites, macromycètes) et insuffisance rénale (''E.coli'' entérohémorragique, ''Shigella'', toxiques)","Syndrome hémolytique et urémique (SHU) (''E.coli'' entérohémorragique, ''Shigella'', macromycètes) et purpura thrombotique thrombocytopénique",a,4
619,OIC-075-16-A,Quelle est la définition d'une toxi-infection alimentaire collective (TIAC)?,"Apparition de 2 cas d'une symptomatologie en général digestive, sans rapport à une même origine alimentaire.","Apparition d'au moins 2 cas d'une symptomatologie en général digestive, dont on peut rapporter la cause à une même origine alimentaire.","Apparition de 2 cas d'une symptomatologie neurologique, sans rapport à une même origine alimentaire.","Apparition d'au moins 2 cas d'une symptomatologie en général digestive, dont on peut rapporter la cause à différentes origines alimentaires.",b,4
620,OIC-075-16-A-,"Quel est l'agent pathogène responsable de la toxi-infection alimentaire (TIAC) due à une durée d'incubation de 12-24 heures, avec des signes cliniques de diarrhée aiguë fébrile et des facteurs de contamination liés aux aliments peu ou pas cuits ?","Salmonella enterica sérotypes non Typhi (Enteritidis, Typhimurium)",Staphylococcus aureus,Clostridium perfringens,Norovirus,a,4
621,OIC-075-17-A,Quels sont les cas groupés qui peuvent faire suspecter une TIAC ?,Troubles cardio-vasculaires uniquement,Troubles gastro-intestinaux ou neurologiques,Troubles respiratoires uniquement,Troubles musculo-squelettiques uniquement,b,4
622,OIC-075-18-B,Quelles sont les mesures préventives en présence d'une TIAC ?,"Consignations des denrées suspectes, éviction de la source dès qu'elle est identifiée, suspension des activités de restauration d'un établissement en attendant les résultats de l'enquête.",Éducation du personnel et principe de la marche en avant en cuisine collective.,"Surveillance médicale du personnel et éviction de certains agents en fonction du risque, prélèvements microbiologiques de routine dans la restauration collective.",Application de règles d'hygiène scrupuleuses durant toute la chaîne de préparation alimentaire.,a,4
623,OIC-075-18-B-,Quels sont les deux modes d'organisation pour les services prévention et de santé au travail (SPST) ?,Un seul mode : SPST interentreprises,Deux modes : SPST interentreprises ou SPST autonome,"Tout employeur doit adhérer à un SPST, pas d'organisation possible",Les SPST sont uniquement internes à l'entreprise,b,4
624,OIC-075-19-A,Quels sont les modes d'action des services de santé au travail ?,Seulement la consultation médicale,"Évaluation des risques professionnels, conseil sur l'organisation des secours et actions de promotion de santé",Seulement les analyses ou mesures pour évaluer les risques professionnels,Aucune action directe sur le milieu de travail,b,4
625,OIC-075-19-A-,Quels sont les outils du médecin du travail?,Le suivi de santé des salariés,Les actions sur le terrain,L'adaptation des postes de travail,Toutes les options précédentes,d,4
626,OIC-075-20-A,Quel est le but d'une visite intermédiaire dans le suivi de santé en santé au travail?,Évaluer les risques professionnels,Faire un examen médical d'aptitude,Entretien infirmier pour adapter les conditions de travail,Anticiper des difficultés lors de la reprise du travail,c,4
627,OIC-075-20-A-,Quel est le document qui retrace l'état de santé du salarié et ses expositions professionnelles ?,Fiche d'entreprise,Dossier médical en santé au travail,Fiche d'aptitude / inaptitude,Certificat de travail,b,4
628,OIC-075-22-A,Quelle est la première étape de gestion des risques professionnels ?,Supprimer les dangers,Limiter les émissions à la source,Limiter l'exposition des salariés,Evaluer l'efficacité des mesures de prévention,a,4
629,OIC-075-22-A-,Quel est le mécanisme de l'hypersensibilité immédiate?,Réaction médiée par des IgG,Réaction médiée par les IgE spécifiques d'un allergène,Réaction médiée par des lymphocytes T,Réaction médiée par le système du complément,b,4
630,OIC-075-23-B,Quels sont les principaux composants du venin des hyménoptères responsables de manifestations immuno-allergiques ?,des substances vaso-actives,des enzymes et d’autres protéines,des toxines et des médicaments,des bactéries et des virus,b,4
631,OIC-075-23-B-,Quels sont les allergènes responsables d'allergie alimentaire les plus fréquents chez l'enfant ?,l'arachide et le lait de vache,le poisson et le fruit à coque,"l'œuf, l'arachide et le lait de vache",les légumineuses et les fruits à coques,c,4
632,OIC-075-24-A,Quelle est la prévalence de l'hypersensibilité médicamenteuse dans la population générale?,7%,10%,5%,3%,a,4
633,OIC-075-24-A-,Quel est le type d'hypersensibilité associé aux allergies aux venins d'hyménoptères ?,IgG,IgM,IgE,IgA,c,4
