Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,distractor_quality
149,OIC-024-15-B-,Quelles sont les manifestations de la mucoviscidose chez le nourrisson?,Retard à l’émission du méconium ou un iléus méconial,Constipation,Dyspnée,Toux chronique,a,4
150,OIC-024-17-B-,Quel mécanisme génétique est associé à la répression de la transcription du gène FMR1 chez les personnes porteuses de mutations complètes?,Répétition de trinucléotides CGG,Hyperméthylation de la région promotrice,Expansion de la région 5’ non traduite,Mutation faux-sens,b,4
151,OIC-024-18-A,Le syndrome de l’X fragile est la première cause de déficience intellectuelle familiale. Vrai ou Faux?,Vrai,Faux,Vrai mais avec des nuances,Faux mais avec des nuances,a,3
152,OIC-024-18-A-,Quel est le mécanisme pathologique des prémutations impliquées en pathologie?,Une toxicité (gain de fonction) au niveau des tissus nerveux et ovarien.,Une expansion de triplets.,Une mutation ponctuelle.,Une délétion.,a,4
153,OIC-024-19-A-,À quel âge l’enfant doit-il subir son premier examen de santé?,8ème jour,14 jours,1 mois,2 mois,a,4
154,OIC-024-20-A,Quel est le contexte de vie à prendre en compte lors de la consultation de suivi d'un nourrisson en bonne santé?,Seulement la famille,Seulement le cadre de vie,Seulement la vulnérabilité éventuelle,"La famille, le cadre de vie, la vulnérabilité éventuelle et la vie sociale",d,4
155,OIC-024-20-A-,À quel âge le dépistage systématique des troubles visuels est-il recommandé chez l'enfant?,À la naissance,À 2 mois,À 4 mois,Entre 9 et 24 mois,d,4
156,OIC-024-21-B,Quels sont les facteurs de risque personnels pour les troubles visuels?,Exposition in utero aux toxiques,Prématurité,Troubles neuro-moteurs,Anomalies chromosomiques,a,4
157,OIC-024-23-A,Quels sont les signes fonctionnels et physiques évocateurs de malvoyance chez l'enfant avant 4 mois?,"Fixation à 1 mois, clignement à la menace après 3 mois, poursuite oculaire à 4 mois","Pas de réaction aux stimulations visuelles, pas de fixation à 1 mois, pas de clignement à la menace après 3 mois, retard d'acquisition dans la préhension des objets","Torticolis, anomalie du comportement, indifférence à l'entourage","Strabisme, nystagmus, leucocorie",b,4
158,OIC-024-24-A,Quels sont les facteurs de risque familiaux des troubles auditifs chez l'enfant?,Prothèse auditive avant l’âge de 50 ans,Anomalies chromosomiques,Troubles neuro-moteurs,Infection sévère et/ou traitement ototoxique,a,3
159,OIC-024-24-A-,Quel est le test clinique le plus approprié pour dépister une surdité chez un nouveau-né?,Oto-émissions acoustiques provoquées (OEAP),Potentiels évoqués auditifs automatisés,Réaction comportementale à la stimulation sonore,Réflexe acoutrope,a,4
160,OIC-026-01-B,Quels sont les tests objectifs de dépistage de l'audition chez l'enfant?,Audiogramme,Potentiels évoqués auditifs,OEA,PEAA,b,4
161,OIC-026-01-B-,Quel est le système de numérotation dentaire international le plus couramment utilisé?,Système de numérotation FDI,Système de numérotation ISO,Système de numérotation ADA,Système de numérotation national,a,4
162,OIC-026-02-A,Qu'est-ce qui cause la carie dentaire?,La salive,Les bactéries,La nourriture,La génétique,b,4
163,OIC-026-03-A,À quel âge l'incisive centrale émerge-t-elle généralement chez un enfant?,3 mois,6 mois,9 mois,12 mois,b,4
164,OIC-026-04-B,À quel âge doit-on effectuer le premier examen de hanche chez un nouveau-né?,À la naissance,À 1 mois,À 6 mois,À 1 an,a,4
165,OIC-026-05-B,La luxation congénitale de la hanche se manifeste par une instabilité de la hanche due à une mobilité anormale entre bassin et fémur. Quelle est la cause principale de cette instabilité?,Développement in utero,Anomalie génétique,Traumatisme à la naissance,Malformation congénitale,a,4
166,OIC-027-01-A,Quelles sont les conséquences d'un retard diagnostique dans le cas d'une luxation congénitale de hanche?,Une amélioration de la mobilité,Une réduction de la douleur,Une prise en charge plus compliquée,Une guérison spontanée,c,4
167,OIC-027-02-B-,Quels sont les signes cliniques de la scoliose de l'enfant?,Douleur dans la colonne vertébrale,Déformation de la colonne dans les 3 plans,Gibbositie,Troubles visuels,b,4
168,OIC-027-03-B,Quels examens sont indiqués pour le bilan initial et le bilan préopératoire d'une scoliose chez un enfant?,Radiographies du rachis par système EOS,IRM du rachis,Scanner du rachis,Échographie du rachis,a,4
169,OIC-027-03-B-,Quelle est la principale raison pour laquelle une radiographie du rachis lombaire est réalisée chez un enfant scoliotique?,Pour évaluer la croissance de la colonne vertébrale,Pour détecter une anomalie orthopédique,Pour évaluer la santé dentaire,Pour dépister une anomalie visuelle,b,1
170,OIC-027-08-A,"Quelle est la période de transformation physique, psychique et sociale mais aussi de plus grande vulnérabilité chez l'adolescent?",Enfance,Jeunesse,Adolescence,Maturité,c,4
171,OIC-027-09-A,Quelle est la principale cause d'accidents chez les enfants de moins d'un an?,Asphyxie,Accidents domestiques,Troubles visuels,Troubles auditifs,a,4
172,OIC-027-10-A,Pourquoi la diversification de l’alimentation est-elle recommandée chez les nourrissons entre 4 et 6 mois?,Pour apporter des nutriments essentiels que le lait maternel ou les préparations infantiles ne peuvent pas fournir.,Pour favoriser l’acquisition de la tolérance aux protéines alimentaires.,Pour permettre un développement optimal du goût.,Pour favoriser le développement de la mastication.,b,4
173,OIC-027-10-A-,Quelle affirmation concernant l’allaitement est correcte?,L’allaitement doit être exclusif jusqu’à l’âge de 1 an.,L’allaitement doit être exclusif jusqu’à l’âge de 4-6 mois.,"L’allaitement doit être exclusif jusqu’à l’âge de 1 an, mais peut être complété par des préparations lactées.","L’allaitement doit être exclusif jusqu’à l’âge de 4-6 mois, mais peut être complété par des préparations lactées.",b,4
174,OIC-027-11-A,À quel âge doit-on commencer la diversification de l'alimentation?,4 mois,6 mois,8 mois,10 mois,b,4
175,OIC-027-11-A-,Quel est le premier signe de la puberté chez les filles?,Développement des seins (stade de Tanner S2),Développement des testicules (VT>4 ml ou  longueur>25 mm),Ménarche,Développement de la pilosité pubienne (P2) ou axillaire (A2),a,4
176,OIC-027-12-A,Qu'est-ce qui est lié à l'augmentation physiologique des androgènes surrénaliens autour de l'âge de 8 ans?,Puberche,Thélarche,Ménarche,Adrénarche,d,4
177,OIC-027-13-B,Quel est le stade Tanner correspondant à un développement mammaire où le bourgeon est visible mais n'a pas encore dépassé la surface de l'aréole?,S1,S2,S3,S4,b,4
178,OIC-027-14-B,Quel est le rôle de la FSH chez le garçon pendant la puberté?,Stimuler la production de testostérone,Stimuler la croissance du volume testiculaire,Stimuler la production d'œstrogènes,Stimuler la production de LH,b,4
179,OIC-027-15-A,Quel est le rôle de la leptine dans le déclenchement pubertaire?,Elle stimule directement la sécrétion de la GnRH.,Elle inhibe la sécrétion de la GnRH.,Elle régule l'état nutritionnel et influence indirectement la puberté.,Elle est responsable de la croissance du volume testiculaire chez le garçon.,c,4
180,OIC-027-15-A-,La puberté précoce est définie par un développement mammaire avant l'âge de :,8 ans chez une fille,9 ans chez un garçon,10 ans chez une fille,12 ans chez un garçon,a,4
181,OIC-027-16-A-,"Pour calculer la vitesse de croissance annuelle, il faut soustraire la taille actuelle de la taille à l'âge de la puberté et diviser le résultat par le nombre d'années écoulées depuis la puberté. Quelle est la formule correcte?",Taille actuelle - Taille à l'âge de la puberté / Nombre d'années écoulées depuis la puberté,Taille à l'âge de la puberté - Taille actuelle / Nombre d'années écoulées depuis la puberté,Taille actuelle - Taille à l'âge de la puberté / Nombre d'années écoulées depuis la puberté,Taille à l'âge de la puberté - Taille actuelle / Nombre d'années écoulées depuis la puberté,a,1
182,OIC-027-18-A,Quelles sont les étiologies précises des pubertés précoces centrales?,Processus intracrânien,Séquellaire,Idiopathique,Ovarienne/testiculaire,a,4
183,OIC-027-18-A-,Quels sont les stéroïdes sexuels qui augmentent au cours de la puberté chez le garçon?,Testostérone,Oestradiol,Progestérone,Inhibine B,a,4
184,OIC-027-20-A-,Quels sont les deux grands cadres étiologiques des retards pubertaires?,Hypothalamo-hypophysaire ou gonadique,Hypothalamo-hypophysaire ou génétique,Génétique ou gonadique,Génétique ou fonctionnel,a,4
185,OIC-027-23-B,Quels examens d’imagerie sont indiqués en cas de puberté pathologique périphérique chez une fille?,Échographie pelvienne,IRM cérébrale,Scanner thoracique,Tomodensitométrie abdominale,a,4
186,OIC-027-23-B-,Quel est l'objectif principal de l'échographie pelvienne chez une fille présentant une puberté pathologique?,Évaluer la taille de l'utérus et la présence de tumeurs ou kystes ovariens.,Déterminer l'âge osseux et le stade de développement pubertaire.,Rechercher des anomalies congénitales ou des malformations utérines.,Évaluer la densité osseuse et la présence de fractures.,a,4
187,OIC-027-24-B,Quel est l'âge osseux typique pour le début de la puberté chez les filles?,11 ans,13 ans,15 ans,17 ans,a,4
188,OIC-027-25-A,La torsion du cordon spermatique est une urgence chirurgicale qui doit être traitée dans les premières heures pour préserver les fonctions du testicule. Quelle est la principale raison pour laquelle il est important de traiter cette urgence rapidement?,La torsion du cordon spermatique peut entraîner une ischémie artérielle irréversible après 6 heures.,La torsion du cordon spermatique est rare après 40 ans.,La torsion du cordon spermatique est une urgence chirurgicale quel que soit la durée de l’ischémie.,La torsion du cordon spermatique est une urgence thérapeutique qui doit être traitée rapidement pour éviter la nécrose testiculaire.,a,4
189,OIC-027-25-A-,Quelle est la caractéristique principale d'une bourse transilluminable?,Elle est opaque et ne laisse pas passer la lumière.,Elle est translucide et laisse passer la lumière.,Elle est opaque et ne laisse pas passer la lumière.,Elle est translucide et laisse passer la lumière.,b,1
190,OIC-027-26-B-,Quel examen complémentaire est recommandé pour rechercher une infection à Chlamydia trachomatis ou à Neisseria gonorrhoeae chez un homme jeune présentant une orchi-épidydimite?,ECBU avec antibiogramme,PCR Chlamydia trachomatis et gonocoque sur le 1er jet urinaire,Hémocultures,Prélèvement d’un éventuel écoulement urétral,b,4
191,OIC-027-27-A,Quel est le traitement antibiotique de première intention pour une orchi-épididymite chez un enfant?,Ceftriaxone 500 mg IM puis Doxycycline 200 mg/j pendant 10 jours,Ofloxacine 200 mg 2 fois par jour pendant 10 jours,Cotrimoxazole,Ciprofloxacine ou lévofloxacine,c,2
192,OIC-027-27-A-,Quel est le principe fondamental de la prise en charge d’une torsion du cordon spermatique?,L’exploration scrotale chirurgicale doit être réalisée sans délai.,L’orchidopexie doit être réalisée dans les 6 heures suivant la torsion.,L’orchidopexie controlatérale peut être réalisée dans même temps ou ultérieurement.,L’orchidectomie est nécessaire si le testicule n’est pas viable.,a,4
193,OIC-027-29-B,Quel est le diagnostic topographique possible lorsque le testicule est palpable dans la bourse mais ne descend pas spontanément?,Testicule non descendu mais palpable sur le trajet normal de migration,Testicule non descendu mais palpable en dehors de son trajet normal de migration,Testicule non descendu et non palpable,Testicule oscillant,d,4
194,OIC-027-30-A,Quel est le traitement de référence de la cryptorchidie?,Injection intra-musculaire HCG,Abaissement testiculaire par voie scrotale,Surveillance par autopalpation à vie,Traitement médical par voie orale,b,4
195,OIC-027-30-A-,Quelle est la cause principale de la balanoposthite chez l'adulte?,Diabète sucré non équilibré,Accumulation de smegma,Infection bactérienne,Striction de l'anneau préputiale,a,4
196,OIC-027-31-A,Quel est le traitement recommandé pour le phimosis physiologique chez l'enfant avant l'âge de 3-4 ans?,Traitement chirurgical,Application de dermocorticoïdes,Aucun traitement,Soins locaux à base d'antiseptiques,c,4
197,OIC-027-31-A-,Quel est le facteur de risque principal de torsion du cordon spermatique?,Traumatisme testiculaire,Antécédent de torsion du cordon spermatique controlatéral,Pics d’activité hormonal,Âge avancé,b,4
198,OIC-027-32-B,"En cas de tableau clinique fortement évocateur de torsion du cordon, il n’y a pas d’indication d’examen complémentaire.",Vrai,Faux,Vrai,Faux,a,1
199,OIC-027-32-B-,Quelle est la différence entre un phimosis et un paraphimosis?,"Le phimosis est une condition où le prépuce ne peut pas être rétracté, tandis que le paraphimosis est une condition où le prépuce est coincé derrière le gland.","Le phimosis est une condition où le prépuce est coincé derrière le gland, tandis que le paraphimosis est une condition où le prépuce ne peut pas être rétracté.",Le phimosis et le paraphimosis sont des conditions similaires où le prépuce est coincé derrière le gland.,"Le phimosis est une condition où le prépuce est trop serré, tandis que le paraphimosis est une condition où le prépuce est coincé derrière le gland.",a,4
200,OIC-027-34-B-,Les troubles psychiques chez l’enfant sont associés aux troubles mictionnels. Les enfants avec troubles mictionnels peuvent également souffrir de :,troubles du développement et des apprentissages,troubles du comportement tels que le TDAH,troubles du sommeil à type d’apnées du sommeil,troubles respiratoires nocturnes,a,4
201,OIC-027-35-A-,"Lors de l’interrogatoire, pour distinguer si l’énurésie est primaire, il faut savoir que :",l’enfant n’a jamais eu de période de continence durant le sommeil d’au moins six mois,l’enfant a eu une période de continence durant le sommeil d’au moins six mois,l’énurésie est apparue après 6 mois de contrôle mictionnel,l’énurésie est apparue avant 6 mois de contrôle mictionnel,a,4
202,OIC-027-36-B,Qu'est-ce qui définit le handicap chez l'enfant selon la CIF?,Une déficience physique,Une limitation fonctionnelle,Une situation d'interaction entre l'état de santé et l'environnement,Une maladie chronique,c,4
203,OIC-027-36-B-,Quel est le moment d'apparition du handicap congénital chez l'enfant?,Avant la naissance,Dès la naissance,Après la naissance,À tout moment de la vie,a,4
204,OIC-027-37-A,Quels sont les principes clés de l'évaluation fonctionnelle d'un enfant handicapé?,Évaluation individuelle et isolée,Évaluation basée uniquement sur les performances scolaires,Évaluation multidisciplinaire et coordonnée,Évaluation uniquement par des professionnels de santé,c,4
205,OIC-027-37-A-,Quel est le but principal de l'accompagnement de l'enfant en situation de handicap et de sa famille?,Favoriser la dépendance de l'enfant et de sa famille,Permettre à l'enfant de participer à la vie familiale et sociale,Réduire les compétences de l'enfant et de sa famille,Favoriser la maltraitance et les abus,b,1
206,OIC-027-38-B,Pourquoi la prise en charge pluridisciplinaire est-elle proposée pour un enfant handicapé?,Pour favoriser le développement des compétences de l’enfant et de sa famille,Pour permettre à l’enfant de participer à la vie familiale et sociale,Pour évaluer les troubles du développement psychomoteur,Pour réaliser un diagnostic formel de l’enfant handicapé,a,4
207,OIC-027-38-B-,La MDPH est une structure qui :,accompagne les personnes handicapées dans leur vie quotidienne,est responsable de l'éducation des enfants handicapés,est une commission qui évalue le handicap,est une structure qui fournit des prestations financières,a,4
208,OIC-027-40-B,Quelle est la priorité pour la scolarité d'un enfant handicapé?,L'inscription dans un établissement scolaire de référence est obligatoire.,La scolarisation en milieu ordinaire est privilégiée.,La scolarisation à distance est la plus adaptée.,L'accueil en établissement médico-social est la première option.,b,4
209,OIC-027-41-A,Quel est le pourcentage approximatif de troubles anxieux chez les sujets âgés avec trouble anxieux généralisé (le plus fréquent chez PA) et troubles phobiques?,5%,10%,15%,20%,b,4
210,OIC-027-41-A-,Quel pourcentage de patients atteints de la maladie d'Alzheimer ou d'autres démences présentent des symptômes psychologiques et comportementaux des démences (SCPD)?,20 %,50 %,80 %,90 %,c,4
211,OIC-027-43-B-,Quel est le diagnostic différentiel des troubles psychotiques chez le sujet âgé?,Troubles de l’humeur avec caractéristiques psychotiques,SCPD Symptômes psychocomportementaux de la démence,Troubles neurodégénératifs avec les SCPD,Troubles psychiatriques délirants,a,4
212,OIC-027-44-B-,Quelles sont les règles de prescription spécifiques pour les anxiolytiques et hypnotiques chez le sujet âgé?,Prescrire à forte posologie ; durée de prescription illimitée ; molécules à demi-vie longue ; privilégier les prescriptions continues.,Prescrire à faible posologie ; durée de prescription limitée (4 semaines) ; molécules à demi-vie courte ou intermédiaire ; privilégier les prescriptions discontinues.,Prescrire à forte posologie ; durée de prescription illimitée ; molécules à demi-vie longue ; privilégier les prescriptions continues.,Prescrire à forte posologie ; durée de prescription illimitée ; molécules à demi-vie courte ou intermédiaire ; privilégier les prescriptions discontinues.,b,4
213,OIC-027-45-B,Quels sont les antidépresseurs à privilégier chez le sujet âgé en raison de leur bonne tolérance?,Antidépresseurs tricycliques,"Antidépresseurs ISRS, IRSNa, mirtazapine et miansérine",Antidépresseurs de nouvelle génération,Antidépresseurs de première génération,b,4
214,OIC-027-45-B-,La psychothérapie est définie comme :,une méthode de traitement des troubles psychiatriques,une technique de gestion des problèmes non psychiatriques,une approche psychologique pour améliorer le bien-être,une combinaison de méthodes pour traiter les troubles mentaux,d,4
215,OIC-027-46-A,Quels sont les facteurs favorables à la réussite d'une psychothérapie?,La présence d'un trouble psychiatrique,L'engagement du patient,La technique utilisée,La durée de la thérapie,b,4
216,OIC-030-01-B,Laquelle des approches suivantes est considérée comme peu théorisée et repose sur l'adaptation des processus de la relation d'aide à la psychothérapie?,Psychothérapie psychanalytique,Thérapies familiales/systémiques,Psychothérapie de soutien,Éducation thérapeutique,c,4
217,OIC-030-01-B-,Quels sont les principes communs à toutes les psychothérapies?,La relation thérapeute-patient,L'utilisation de médicaments,La modification du comportement,La thérapie cognitivo-comportementale,a,4
218,OIC-030-02-B-,Quelle est la première vague des thérapies cognitivo-comportementales?,Comportementale,Cognitive,Émotionnelle,Analyse fonctionnelle,a,4
219,OIC-030-04-B,"Parmi les classes suivantes de psychotropes, laquelle n'est pas un anxiolytique?",Antipsychotiques,Antidépresseurs,Hypnotiques,Thymorégulateurs,a,4
220,OIC-032-01-B,Les antipsychotiques de première génération sont également appelés :,neuroleptiques,antipsychotiques atypiques,antipsychotiques typiques,antipsychotiques de seconde génération,a,4
221,OIC-032-01-B-,"Les antipsychotiques sont indiqués pour traiter les troubles psychotiques, notamment la schizophrénie. Parmi les options suivantes, laquelle est correcte?",Ils sont indiqués pour les troubles de l’humeur.,Ils sont contre-indiqués en cas d’allongement de l’espace QT.,Ils sont indiqués pour les troubles du comportement chez les patients âgés.,"Ils sont indiqués pour les troubles psychotiques, notamment la schizophrénie.",d,4
222,OIC-032-02-B,Le bilan pré-thérapeutique avant un traitement antipsychotique comprend :,"recherche de contre-indications (ECG), d’une éventuelle grossesse, des traitements associés et dépistage d’un trouble métabolique.","recherche de contre-indications (ECG), d’une éventuelle grossesse, des traitements associés et dépistage d’un trouble métabolique.","recherche de contre-indications (ECG), d’une éventuelle grossesse, des traitements associés et dépistage d’un trouble métabolique.","recherche de contre-indications (ECG), d’une éventuelle grossesse, des traitements associés et dépistage d’un trouble métabolique.",a,1
223,OIC-032-03-B-,"Les IRSN sont des antidépresseurs qui agissent en inhibant la recapture de la sérotonine et de la noradrénaline. Parmi les molécules suivantes, lesquelles appartiennent à cette classe?",Citalopram,Venlafaxine,Fluoxétine,Duloxétine,b,4
224,OIC-032-05-B-,Les benzodiazépines sont principalement utilisées pour traiter :,l'anxiété,la dépression,les troubles du sommeil,les troubles de l'humeur,a,4
225,OIC-032-06-A,Quelles sont les principales indications des anxiolytiques chez les patients âgés?,Traitement symptomatique des manifestations anxieuses intenses et/ou invalidantes,Prévention du syndrome de sevrage de l’alcool,Traitement des crises convulsives et des épilepsies,Douleur neuropathique,a,4
226,OIC-032-08-B,"Les hypnotiques sont des psychotropes qui peuvent induire le sommeil. Parmi les classes chimiques suivantes, laquelle n'est pas une classe d'hypnotiques?",Benzodiazépines,Antihistaminiques,Antipsychotiques,Z-drugs,c,4
227,OIC-032-08-B-,"Les hypnotiques sont indiqués dans les troubles du sommeil suivants, sauf :",Insomnies chroniques,Insomnies aiguës transitoires,Troubles du sommeil liés à l'anxiété,Troubles du sommeil liés à la dépression,a,4
228,OIC-037-02-A,"Les thymorégulateurs sont principalement utilisés pour traiter les épisodes maniaques et dépressifs. Parmi les options suivantes, laquelle est correcte?",Ils sont utilisés pour traiter les troubles anxieux.,Ils sont utilisés pour traiter les troubles du sommeil.,Ils sont utilisés pour traiter les épisodes maniaques et dépressifs.,Ils sont utilisés pour traiter les troubles de l'humeur.,c,4
229,OIC-037-02-A-,Quel est le traitement curatif de l’épisode maniaque ou dépressif caractérisé?,Lithium,Carbamazépine,Valpromide,Lamotrigine,a,4
230,OIC-037-03-B,Les effets indésirables neuropsychiques fréquents chez les patients sous thymorégulateurs incluent :,"Confusion, somnolence, vertige, ataxie","Agressivité, irritabilité, céphalées, somnolence","Confusion, somnolence, vertige, ataxie","Agressivité, irritabilité, céphalées, somnolence",a,4
231,OIC-037-05-A,Quel pourcentage des décès par cancers broncho-pulmonaires est lié au tabac?,10%,25%,50%,80%,d,4
232,OIC-037-05-A-,Lequel des éléments suivants est le principal agent responsable de la dépendance au tabac?,La nicotine,Le goudron,Le monoxyde de carbone,Les additifs chimiques,a,4
233,OIC-037-06-A,La cigarette électronique est considérée comme un produit de consommation :,"À ce jour, aucun effet indésirable ou cas d’intoxication rapporté.",Possible réactions allergiques.,Considérées comme des produits de consommation.,Mélange (propylène-glycol + nicotine + eau + arômes + glycérol) propulsé sous forme de vapeur et inhalé.,c,4
234,OIC-037-06-A-,La nicotine est considérée comme un agent cancérigène :,Oui,Non,Seulement en cas de surdosage,Seulement en cas de combustion,b,4
235,OIC-037-07-A,Quel est le mécanisme par lequel la fumée de tabac augmente le risque de thromboses artérielles?,En provoquant une inflammation locale,En favorisant l'oxydation des lipides,En augmentant la viscosité sanguine,En provoquant une dysfonction endothéliale,d,4
236,OIC-037-07-A-,Quel est l'âge moyen de consommation de la première cigarette?,12 ans,14 ans,16 ans,18 ans,b,4
237,OIC-037-08-B-,Quel pourcentage de personnes (18 à 75 ans) fument du tabac en 2019?,"20,1%","30,4%","40,2%","50,3%",b,4
238,OIC-037-09-B-,Quelle affirmation concernant le tabagisme chez les femmes enceintes est correcte?,La majorité des femmes enceintes arrêtent de fumer au cours de la grossesse.,Le tabagisme est plus fréquent chez les femmes enceintes les plus jeunes et les moins diplômées.,Le tabagisme n'a pas d'impact sur la santé de l'enfant à naître.,Le tabagisme est interdit par la loi pendant la grossesse.,b,4
239,OIC-037-10-B,Quelle affirmation est correcte concernant la consommation de tabac en 2018 par rapport à 2017?,Il y a eu une légère augmentation du tabagisme quotidien.,Il y a eu une légère diminution du tabagisme quotidien.,Il y a eu une légère augmentation du tabagisme occasionnel.,Il y a eu une légère diminution du tabagisme occasionnel.,b,4
240,OIC-037-10-B-,Quel pourcentage des décès par cancers broncho-pulmonaires est lié au tabac?,20%,40%,80%,100%,c,4
241,OIC-037-11-B,Quelle est la première cause de décès évitable en France?,Alcool,Tabac,Pollution de l'air,Malnutrition,b,4
242,OIC-037-11-B-,Quel est le nombre de décès par an en France liés au tabagisme actif?,50 000,75 000,100 000,125 000,b,4
243,OIC-037-12-B-,"En 2018, la proportion de fumeurs a diminué de 12% après plusieurs années de stabilité. Quel facteur a pu contribuer à cette diminution?",L'augmentation du prix du tabac,L'introduction du paquet neutre,L'opération « Mois Sans Tabac »,La baisse de la publicité pour le tabac,a,4
244,OIC-038-02-A,Quelle question doit être posée pour dépister la consommation de tabac chez un patient?,Avez-vous déjà fumé dans votre vie?,Fumez-vous actuellement?,Avez-vous déjà essayé de fumer?,Avez-vous déjà été exposé à la fumée secondaire?,b,4
245,OIC-038-02-A-,Quels sont les critères pour diagnostiquer une dépendance au tabac selon le CIM-10?,Usage de tabac nocif pour la santé sans les critères de la dépendance,Désir puissant ou compulsif de fumer,Difficultés à contrôler l’usage de tabac,Syndrome de sevrage à la diminution ou à l’arrêt,b,4
246,OIC-038-03-B,Quels sont les signes de sevrage qui apparaissent rapidement après l'arrêt du tabac?,Fatigue,Humeur dépressive,Insomnie,Augmentation de l'appétit,b,4
247,OIC-038-03-B-,Quel pourcentage des décès par cancers broncho-pulmonaires est lié au tabac?,10%,25%,50%,80%,d,4
248,OIC-038-04-B,Quel est le pourcentage de fumeurs parmi les patients atteints de schizophrénie?,25%,35%,45%,55%,d,3
249,OIC-038-04-B-,Quel est le but principal de l'entretien motivationnel?,Évaluer le niveau de dépendance au tabac,Donner des conseils sur l'arrêt du tabac,Fournir des informations sur les aides disponibles,Évoquer les risques pour la santé liés au tabagisme,b,4
250,OIC-038-05-B,Quelle loi a interdit toute publicité directe ou indirecte pour les produits du tabac en France?,Loi Veil de 1976,Loi Evin de 1991,Décret Bertrand de 2006,Loi sur la santé publique de 2020,b,4
251,OIC-038-05-B-,Quel est le principe de la thérapie cognitivo-comportementale (TCC) dans le traitement de la dépendance au tabac?,Réduire l'apport de nicotine,Changer les comportements liés au tabagisme,Utiliser des médicaments pour réduire les symptômes de sevrage,Augmenter la motivation pour arrêter de fumer,b,4
252,OIC-038-06-B,Quel est le numéro de téléphone de la ligne d'accompagnement pour les personnes souhaitant arrêter de fumer?,3989,3988,3987,3986,a,2
253,OIC-038-06-B-,Quel est le traitement pharmacologique de première intention pour aider à arrêter de fumer?,Substituts nicotiniques,Varénicline,Bupropion,Cigarettes électroniques,a,4
254,OIC-038-07-B,Quel est le lien entre les troubles anxieux et la difficulté à arrêter de fumer?,Ils sont indépendants l'un de l'autre.,Ils sont liés par une co-addiction.,Ils sont liés par une comorbidité psychiatrique.,Ils sont liés par une dépendance commune.,c,4
255,OIC-038-07-B-,Quels sont les facteurs de rechute dans le sevrage tabagique?,Le craving et le syndrome de sevrage,La consommation d'alcool et de cannabis,La qualité et la fréquence du suivi,La périodicité du suivi,a,4
256,OIC-038-08-B,Quel est le mécanisme d’action de la varénicline?,Agoniste des récepteurs nicotiniques à l’acétylcholine,Inhibiteur de la recapture de la noradrénaline et de la dopamine,Agoniste partiel des récepteurs nicotiniques à l’acétylcholine,Inhibiteur de la recapture de la dopamine,c,4
257,OIC-038-08-B-,"À quelle étape du processus de prise en charge du tabagisme, le professionnel de santé doit-il conseiller à chaque fumeur d’arrêter de fumer?",Demander si la personne fume,Évaluer son tabagisme,Conseiller à chaque fumeur d’arrêter de fumer,Évoquer la palette des aides et accompagnements disponibles,c,4
258,OIC-038-09-B-,"Quel est le processus par lequel un comportement, pouvant permettre une production de plaisir et/ou d’écarter ou d’atténuer une sensation de malaise interne, est employé avec ""l’impossibilité répétée de contrôler ce comportement et sa poursuite en dépit de la connaissance de ses conséquences négatives""?",Addiction,Usage à faible risque,Usage à risque,Usage nocif,a,4
259,OIC-038-10-B,Quel est le critère principal qui distingue la dépendance (CIM 11) du trouble de l’usage de l’alcool (DSM-5)?,La présence de symptômes physiques de sevrage,La durée de consommation excessive d’alcool,La gravité des conséquences sociales et professionnelles,La présence de critères diagnostiques spécifiques,d,4
260,OIC-038-10-B-,Quels sont les repères de consommation d’alcool définissant l’usage à faible risque selon Santé Publique France en 2017?,Ne pas consommer plus de 5 verres standards par semaine.,Ne pas consommer plus de 10 verres standards par semaine.,Ne pas consommer plus de 2 verres standards par jour.,Ne pas consommer plus de 3 verres standards par jour.,b,4
261,OIC-039-01-A-,Quelle est la fréquence de votre consommation d’alcool?,Jamais,Une fois par mois ou moins,2 à 4 fois par mois,2 à 3 fois par semaine,a,1
262,OIC-039-02-A,Les tremblements sont un signe caractéristique du syndrome de sevrage à l'alcool. Vrai ou Faux?,Vrai,Faux,Vrai mais seulement chez certains patients,Faux mais seulement chez certains patients,a,4
263,OIC-039-02-A-,Quels sont les signes cliniques d'une intoxication alcoolique aiguë à faible dose?,"Haleine caractéristique, injection des conjonctives, jovialité ou tristesse, logorrhée, désinhibition, agressivité","Hypotension artérielle, hypotonie, hypothermie, mydriase bilatérale, symétrique, peu réactive","Allongement du temps de réaction, dysarthrie, syndrome cérébelleux aigu","Perturbations de la perception, du jugement, de l’affect, des facultés cognitives et du comportement",a,4
264,OIC-039-04-A-,"Devant tout mésusage d'alcool, rechercher des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition. Parmi les options suivantes, laquelle est la plus appropriée?","Des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition","Des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition","Des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition","Des signes cliniques de maladie du foie, neurologique y compris cognitifs, des symptômes fonctionnels ORL et une dénutrition",a,1
