id,chosen,rejected,chosen_source,rejected_source
OIC-187-03-A,"Question: Quels sont les examens paracliniques qui peuvent être proposés pour évaluer une douleur abdominale aiguë chez une femme enceinte ?
a) Tomographie abdominale
b) Échographie obstétricale
c) Biopsie du foie
d) Scintigraphie osseuse","Question: Quel type de contenu multimédia est associé à cet objectif de connaissance?
a) Vidéo explicative.
b) Tableau comparatif.
c) Image illustrant les douleurs abdominales chez la femme enceinte.
d) Liste de médicaments.",openbiollm_8b,gemma2_9b
OIC-038-06-B-,"Question: Quels sont les moyens de prise en charge après un évènement aigu lié à l'addiction au tabac?
a) Psychothérapies et substituts nicotiniques
b) Varénicline et bupropion
c) Cigarettes électroniques et entretiens motivationnels
d) Aucun traitement spécifique","Question: Quels sont les principaux types de traitements pharmacologiques mentionnés pour l'arrêt du tabac?
a) Antibiotiques, antidépresseurs, anti-inflammatoires
b) Substituts nicotiniques, varénicline, bupropion
c) Antihypertenseurs, anticoagulants, diurétiques
d) Antiviraux, antifongiques, antiparasitaires",openbiollm_8b,medGemma_27b
OIC-038-06-B-,"Question: Quel est l'objectif principal de la prise en charge à long terme de l'addiction au tabac?
a) Susciter la motivation au changement
b) Diminuer les symptômes de sevrage
c) Maintenir l'arrêt du tabac et adapter la substitution
d) Traiter les comorbidités psychiatriques","Question: Quels sont les principaux types de traitements pharmacologiques mentionnés pour l'arrêt du tabac?
a) Antibiotiques, antidépresseurs, anti-inflammatoires
b) Substituts nicotiniques, varénicline, bupropion
c) Antihypertenseurs, anticoagulants, diurétiques
d) Antiviraux, antifongiques, antiparasitaires",gemma2_9b,medGemma_27b
OIC-229-05-A-,"Question: Quels sont les éléments du diagnostic de la myasthénie ?
a) Le test à la prostigmine (Reversol®) et l'électromyographie.
b) La recherche d'anticorps antirécepteur de l'acétylcholine et le thymome associé.
c) L'examen clinique et la biopsie musculaire.
d) Les électroencéphalogrammes et les échographies cérébrales.","Question: Quel examen est utilisé pour aider au diagnostic de la myasthénie?
a) Radiographie pulmonaire.
b) IRM cérébrale.
c) Test à la prostigmine (Reversol®).
d) Échographie cardiaque.",openbiollm_8b,medGemma_27b
OIC-229-05-A-,"Question: Quel test est utilisé pour confirmer le diagnostic de myasthénie?
a) Test de force musculaire
b) Radiographie thoracique
c) Test à la prostigmine
d) Électrocardiogramme","Question: Quel examen est utilisé pour aider au diagnostic de la myasthénie?
a) Radiographie pulmonaire.
b) IRM cérébrale.
c) Test à la prostigmine (Reversol®).
d) Échographie cardiaque.",gemma2_9b,medGemma_27b
OIC-009-15-B,"Question: Quel est le rôle principal des tests statistiques en recherche en santé, selon le texte?
a) Définir l'hypothèse nulle.
b) Quantifier le risque de se tromper en concluant qu'un résultat n'est pas lié au hasard.
c) Déterminer la taille de l'échantillon nécessaire.
d) Choisir entre un test unilatéral ou bilatéral.","Question: Quel est le risque de première espèce dans les tests statistiques ?
a) 5%
b) 10%
c) 20%
d) 50%",medGemma_27b,openbiollm_8b
OIC-009-15-B,"Question: Quel est le risque de première espèce (alpha) dans un test d'hypothèse?
a) La probabilité de ne pas rejeter l'hypothèse nulle alors que l'hypothèse alternative est vraie
b) La probabilité de rejeter l'hypothèse nulle alors que celle-ci est vraie
c) La probabilité de rejeter l'hypothèse alternative alors que l'hypothèse nulle est vraie
d) La probabilité de ne pas rejeter l'hypothèse alternative alors que l'hypothèse nulle est vraie","Question: Quel est le risque de première espèce dans les tests statistiques ?
a) 5%
b) 10%
c) 20%
d) 50%",gemma2_9b,openbiollm_8b
OIC-235-01-A-,"Question: Quelles sont les conséquences pour l'aidant en cas de dépendance ?
a) Souffrance psychologique
b) Epuisement physique
c) Difficultés financières
d) Retentissement sur la vie personnelle","Question: Quelles conséquences physiques peuvent survenir pour l'aidant à cause de la dépendance du patient?
a) Diminution globale des capacités du patient
b) Modification du statut social du patient
c) Augmentation du risque cardio-vasculaire, négligence de sa propre santé
d) Isolement social et familial du patient",openbiollm_8b,medGemma_27b
OIC-235-01-A-,"Question: Parmi les conséquences physiques de la dépendance pour le patient, laquelle n'est PAS mentionnée?
a) Diminution des capacités de locomotion
b) Augmentation du risque cardio-vasculaire
c) Perte de cheveux
d) Négligence de sa propre santé","Question: Quelles conséquences physiques peuvent survenir pour l'aidant à cause de la dépendance du patient?
a) Diminution globale des capacités du patient
b) Modification du statut social du patient
c) Augmentation du risque cardio-vasculaire, négligence de sa propre santé
d) Isolement social et familial du patient",gemma2_9b,medGemma_27b
OIC-353-01-A,"Question: Quelle est l'une des principales causes d'obstruction mécanique de la rétention aiguë d'urine chez les hommes?
a) Hypertrophie bénigne de la prostate
b) Prostatite
c) Cancer du col utérin
d) Lithiase","Question: Lequel des éléments suivants est une cause d'obstruction mécanique de la rétention aiguë d'urine chez l'homme?
a) Neuropathie périphérique.
b) Vessie claquée.
c) Hypertrophie bénigne de la prostate.
d) Analgésie péridurale.",openbiollm_8b,medGemma_27b
OIC-353-01-A,"Question: Parmi les causes suivantes, laquelle n'est PAS une anomalie de contraction détrusorienne ou sphinctérienne ?
a) Vessie claquée
b) Polyneuropathie diabétique
c) Lithiase
d) Analgésie péridurale","Question: Lequel des éléments suivants est une cause d'obstruction mécanique de la rétention aiguë d'urine chez l'homme?
a) Neuropathie périphérique.
b) Vessie claquée.
c) Hypertrophie bénigne de la prostate.
d) Analgésie péridurale.",gemma2_9b,medGemma_27b
OIC-009-01-A-,"Question: Selon le texte, comment les représentations du corps en bonne santé évoluent-elles?
a) Elles sont immuables et universelles.
b) Elles sont principalement déterminées par la biologie individuelle.
c) Elles varient selon les époques et sont influencées par des facteurs sociaux et culturels.
d) Elles sont fixées par les traditions religieuses et ne changent jamais.","Question: Quelle est une fonction que le corps exerce selon Pierre Bourdieu ?
a) Celle d'expression artistique
b) Celle de mémoire
c) Celle de production économique
d) Celle de reproduction biologique",medGemma_27b,openbiollm_8b
OIC-009-01-A-,"Question: Selon le texte, quel facteur n'est PAS mentionné comme influençant les représentations du corps?
a) L'alimentation
b) La religion
c) La météo
d) Les normes esthétiques","Question: Quelle est une fonction que le corps exerce selon Pierre Bourdieu ?
a) Celle d'expression artistique
b) Celle de mémoire
c) Celle de production économique
d) Celle de reproduction biologique",gemma2_9b,openbiollm_8b
OIC-047-20-B,"Question: Quelle est la définition d'une tropie?
a) Déviation des axes visuels.
b) Déviation de l'œil vers le haut.
c) Déviation de l'œil vers le bas.
d) Déviation de l'œil vers l'intérieur.","Question: Quelle est la définition générale d'une tropie (strabisme)?
a) Une déviation des axes visuels.
b) Une difficulté à voir de loin.
c) Une inflammation de l'œil.
d) Une maladie de la rétine.",openbiollm_8b,medGemma_27b
OIC-047-20-B,"Question: Quel type de tropie implique une déviation de l'œil vers l'intérieur?
a) Exotropie
b) Hypertropie
c) Hypotropie
d) Esotropie","Question: Quelle est la définition générale d'une tropie (strabisme)?
a) Une déviation des axes visuels.
b) Une difficulté à voir de loin.
c) Une inflammation de l'œil.
d) Une maladie de la rétine.",gemma2_9b,medGemma_27b
OIC-047-06-B-,"Question: Selon le texte, quelle est la démarche prioritaire devant toute céphalée?
a) Identifier si la céphalée est primaire ou secondaire.
b) Déterminer si la céphalée est aiguë ou chronique.
c) Trancher entre une céphalée primaire, une secondaire bénigne et une secondaire grave.
d) Interroger le patient sur le profil temporel de la céphalée.","Question: Identifier une [[Céphalée SD-118|céphalée]]
a) a
b) b
c) c
d) d",medGemma_27b,openbiollm_8b
OIC-047-06-B-,"Question: Quel est le principal objectif devant toute céphalée ?
a) Identifier la cause exacte de la céphalée.
b) Trancher entre une céphalée primaire, une céphalée secondaire bénigne et une céphalée secondaire à une affection grave.
c) Déterminer la durée de la céphalée.
d) Évaluer l'intensité de la douleur.","Question: Identifier une [[Céphalée SD-118|céphalée]]
a) a
b) b
c) c
d) d",gemma2_9b,openbiollm_8b
OIC-156-12-B-,"Question: Quels sont les signes cliniques mammaires qui peuvent être observés lors de l'examen clinique des tumeurs du sein?
a) Douleur mammaire
b) Écoulement mamelonnaire
c) Inflammation
d) Lésions cutanées","Question: Selon le texte, quels sont les signes cliniques mammaires mentionnés comme indicateurs potentiels de tumeurs du sein?
a) Douleur, fièvre, toux, essoufflement
b) Nodule, écoulement, inflammation, lésions cutanées
c) Perte de cheveux, jaunisse, maux de tête, vertiges
d) Vision floue, perte d'appétit, insomnie, fatigue",openbiollm_8b,medGemma_27b
OIC-156-12-B-,"Question: Quel signe clinique mammaire n'est PAS mentionné dans le texte?
a) Douleur mammaire
b) Écoulement mamelonnaire
c) Diminution du volume du sein
d) Peau d'orange","Question: Selon le texte, quels sont les signes cliniques mammaires mentionnés comme indicateurs potentiels de tumeurs du sein?
a) Douleur, fièvre, toux, essoufflement
b) Nodule, écoulement, inflammation, lésions cutanées
c) Perte de cheveux, jaunisse, maux de tête, vertiges
d) Vision floue, perte d'appétit, insomnie, fatigue",gemma2_9b,medGemma_27b
OIC-183-07-B,"Question: Quelle est la mesure qui permet de calculer le nombre moyen de sujets qu'il est nécessaire de traiter pour éviter 1 événement ?
a) Risque relatif (RR)
b) Odds Ratio (OR)
c) Réduction absolue de risque (RAR)
d) Nombre de sujets à traiter (NST)","Question: nan
a) nan
b) nan
c) nan
d) nan",openbiollm_8b,medGemma_27b
OIC-183-07-B,"Question: Lequel des éléments suivants est une mesure d'association brute pour une variable à deux classes?
a) Coefficient de corrélation linéaire
b) Coefficient de détermination
c) Odds Ratio
d) Réduction absolue de risque","Question: nan
a) nan
b) nan
c) nan
d) nan",gemma2_9b,medGemma_27b
OIC-234-15-A,"Question: Quels sont les types de lésions cérébrales responsables de troubles cognitifs?
a) Infarctus multiples et leuco-encéphalopathie diffuse
b) Infarctus stratégique et hypoperfusion
c) Angiopathie amyloïdes et infarctus multi-lacunaires
d) Tous les types de lésions mentionnés","Question: Lequel des éléments suivants est un type de lésion pouvant causer des troubles cognitifs dans l'encéphalopathie vasculaire?
a) Dépression
b) Trouble de l'humeur
c) Infarctus multi-lacunaires
d) Anxiété",openbiollm_8b,medGemma_27b
OIC-234-15-A,"Question: Quel type de lésion cérébrale peut induire un trouble cognitif léger (TNC mineur) ou un syndrome démentiel (TNC majeur)?
a) L'hémianopsie latérale homonyme
b) Le syndrome pyramidal
c) Les lésions cérébrales ischémiques ou hémorragiques
d) La rigidité extra pyramidale","Question: Lequel des éléments suivants est un type de lésion pouvant causer des troubles cognitifs dans l'encéphalopathie vasculaire?
a) Dépression
b) Trouble de l'humeur
c) Infarctus multi-lacunaires
d) Anxiété",gemma2_9b,medGemma_27b
OIC-176-14-A-,"Question: Qu'est-ce qui est considéré comme un 'obstacle médico-légal' au don d'organes selon le texte?
a) Le manque d'accord des proches.
b) La nécessité d'obtenir l'accord du procureur de la République.
c) La nécessité de préserver des zones ou organes pour une expertise médico-légale (autopsie).
d) La complexité de la définition de la mort encéphalique pour le grand public.","Question: Quel est le rôle du procureur de la République dans un cas d'obstacle médico-légal au moment du décès ?
a) Il s'oppose au prélèvement d'organes
b) Il doit être informé des intentions de don
c) Il est responsable de la démarche médico-légale
d) Il ne peut pas intervenir dans le processus du don",medGemma_27b,openbiollm_8b
OIC-176-14-A-,"Question: Selon le décret n°96-1041, combien de temps doivent durer les enregistrements EEG pour confirmer la mort encéphalique?
a) 15 minutes
b) 30 minutes
c) 4 heures
d) 24 heures","Question: Quel est le rôle du procureur de la République dans un cas d'obstacle médico-légal au moment du décès ?
a) Il s'oppose au prélèvement d'organes
b) Il doit être informé des intentions de don
c) Il est responsable de la démarche médico-légale
d) Il ne peut pas intervenir dans le processus du don",gemma2_9b,openbiollm_8b
OIC-074-21-A-,"Question: Quel est le vaccin préventif recommandé contre les infections liées au HPV?
a) Vaccin trivalent
b) Vaccin nonavalent
c) Vaccin quadrivalent
d) Vaccin octavalent","Question: Quel est le principal objectif du vaccin nonavalent contre le HPV?
a) Traiter les verrues génitales existantes.
b) Prévenir les infections par les types de HPV couverts par le vaccin.
c) Guérir la syphilis.
d) Traiter les infections gonococciques.",openbiollm_8b,medGemma_27b
OIC-074-21-A-,"Question: Quel est le type de traitement curatif physique utilisé pour les infections liées au HPV ?
a) Podophyllotoxine
b) Imiquimod
c) Cryothérapie
d) Vaccin nonavalent","Question: Quel est le principal objectif du vaccin nonavalent contre le HPV?
a) Traiter les verrues génitales existantes.
b) Prévenir les infections par les types de HPV couverts par le vaccin.
c) Guérir la syphilis.
d) Traiter les infections gonococciques.",gemma2_9b,medGemma_27b
OIC-187-06-A-,"Question: Quelle est la prévention secondaire de la toxoplasmose ?
a) Depistage sérologique mensuel, administration d'antiparasitaire en cas de séroconversion avérée et surveillance en CPDPN.
b) Administration d'antiparasitaire sans dépistage préalable, surveillance en CPDPN uniquement.
c) Depistage sérologique mensuel uniquement, administration d'antiparasitaire en cas de séroconversion avérée.
d) Surveillance en CPDPN uniquement, administration d'antiparasitaire sans dépistage préalable.","Question: Laquelle des actions suivantes est un conseil de prévention primaire contre la toxoplasmose?
a) Nettoyer la litière du chat sans gants
b) Consommer de la viande crue
c) Laver soigneusement les crudités
d) Éviter de se laver les mains avant de manger",openbiollm_8b,medGemma_27b
OIC-187-06-A-,"Question: Laquelle de ces mesures appartient à la prévention secondaire de la toxoplasmose?
a) Consommer des aliments congelés
b) Lavez soigneusement les crudités
c) Dépistage sérologique mensuel
d) Préférer la viande bien cuite","Question: Laquelle des actions suivantes est un conseil de prévention primaire contre la toxoplasmose?
a) Nettoyer la litière du chat sans gants
b) Consommer de la viande crue
c) Laver soigneusement les crudités
d) Éviter de se laver les mains avant de manger",gemma2_9b,medGemma_27b
OIC-223-09-A-,"Question: Quel est le contenu de l'intervention brève dans le RPIB ?
a) Évaluation psychologique et orientation vers des structures spécialisées
b) Restitution des résultats d'évaluation, définition de repères de consommation à faible risque et information sur les risques liés à la consommation
c) Choix d'un objectif de consommation et présentation des méthodes de réduction
d) Remise de documentation écrite et donner la possibilité d'une réévaluation","Question: Quelle est la durée typique d'une intervention brève dans le cadre du RPIB?
a) Plusieurs heures.
b) Un jour entier.
c) Entre 5 et 20 minutes.
d) Une semaine.",openbiollm_8b,medGemma_27b
OIC-223-09-A-,"Question: Combien de temps dure généralement une intervention brève dans le cadre du RPIB?
a) 1 à 2 heures
b) 30 à 60 minutes
c) 5 à 20 minutes
d) 1 semaine","Question: Quelle est la durée typique d'une intervention brève dans le cadre du RPIB?
a) Plusieurs heures.
b) Un jour entier.
c) Entre 5 et 20 minutes.
d) Une semaine.",gemma2_9b,medGemma_27b
OIC-050-15-A,"Question: Lequel des éléments suivants est un anesthésique local principal mentionné?
a) Morphine
b) Lidocaïne
c) Propofol
d) Ketamine","Question: Quels sont les principaux anesthésiques locaux utilisés?
a) La lidocaïne
b) La mépivacaîne
c) Le bupivacaïne
d) Toutes les options précédentes",medGemma_27b,openbiollm_8b
OIC-050-15-A,"Question: Lequel des anesthésiques locaux suivants n'est PAS mentionné dans le texte?
a) Lidocaïne
b) Mépivacaïne
c) Procaïne
d) Bupivacaïne","Question: Quels sont les principaux anesthésiques locaux utilisés?
a) La lidocaïne
b) La mépivacaîne
c) Le bupivacaïne
d) Toutes les options précédentes",gemma2_9b,openbiollm_8b
OIC-009-13-A,"Question: Selon le texte, quelle est la principale caractéristique des registres de morbidité?
a) Ils sont basés sur des déclarations obligatoires de maladies infectieuses.
b) Ils recensent de manière exhaustive les nouveaux cas d'une pathologie donnée dans un territoire.
c) Ils sont des réseaux de recherche en soins de premiers recours.
d) Ils collectent des informations sur les décès à partir des certificats de décès.","Question: Quelle est la nature et les modalités de recueil des données pour l’ensemble des données recueillies ?
a) Définir la nature et les modalités de mesure et de recueil doivent toujours être précisées.
b) La nature et les modalités de recueil sont définies uniquement par les sources de données d’enregistrement continu.
c) Les données peuvent être recueillies à partir d’une étude ad hoc ou de sources de données d’enregistrement continu.
d) La nature et les modalités de recueil ne sont pas importantes pour la qualité des données recueillies.",medGemma_27b,openbiollm_8b
OIC-009-13-A,"Question: Quelle est la principale caractéristique des données issues des registres de morbidité?
a) Elles sont collectées à partir d'études ad hoc.
b) Elles sont déclarées obligatoirement par les professionnels de santé.
c) Elles recensent de manière exhaustive les nouveaux cas d'une pathologie donnée.
d) Elles sont recueillies par un réseau de médecins volontaires.","Question: Quelle est la nature et les modalités de recueil des données pour l’ensemble des données recueillies ?
a) Définir la nature et les modalités de mesure et de recueil doivent toujours être précisées.
b) La nature et les modalités de recueil sont définies uniquement par les sources de données d’enregistrement continu.
c) Les données peuvent être recueillies à partir d’une étude ad hoc ou de sources de données d’enregistrement continu.
d) La nature et les modalités de recueil ne sont pas importantes pour la qualité des données recueillies.",gemma2_9b,openbiollm_8b
OIC-227-05-A,"Question: Où peut-on trouver des ressources supplémentaires (vidéos) concernant le sujet mentionné dans l'objectif OIC-101-03-A?
a) Sur le site de l'OMS
b) Dans un livre de médecine générale
c) Sur le site du CEN (www.cen-neurologie.fr)
d) Sur un site de divertissement","Question: Où peut-on trouver des vidéos sur la paralysie faciale mentionnées dans l'élément de contenu éducatif?
a) Sur le site du CEN : www.cen-neurologie.fr
b) Sur le site de l'OMS.
c) Sur YouTube.
d) Dans un manuel de neurologie.",medGemma_27b,gemma2_9b
OIC-227-05-A,"Question: Quelle est l'incidence de la paralysie faciale périphérique (PFP) ?
a) Moins de 10 % des cas sont liés à une cause médicamenteuse
b) Entre 10 et 20 % des cas sont liés à une cause médicamenteuse
c) Plus de 50 % des cas sont liés à une cause médicamenteuse
d) Tous les cas sont liés à une cause médicamenteuse","Question: Où peut-on trouver des vidéos sur la paralysie faciale mentionnées dans l'élément de contenu éducatif?
a) Sur le site du CEN : www.cen-neurologie.fr
b) Sur le site de l'OMS.
c) Sur YouTube.
d) Dans un manuel de neurologie.",openbiollm_8b,gemma2_9b
OIC-342-16-A,"Question: À quelle classe thérapeutique appartiennent les benzodiazépines?
a) Anti-infectieux
b) Anti-inflammatoires
c) Anxiolytiques
d) Antidépresseurs","Question: Dans quelle rubrique principale s'inscrit l'étude des benzodiazépines selon le document?
a) Anti-infectieux
b) Classes de médicaments rares
c) Prise en charge
d) Nouvelles thérapies",gemma2_9b,medGemma_27b
OIC-342-16-A,"Question: À quelle classe thérapeutique appartiennent les benzodiazépines?
a) Anti-infectieux
b) Anti-inflammatoires
c) Anxiolytiques
d) Antidépresseurs","Question: Quel est le mécanisme d'action des benzodiazépines ?
a) Augmentation de la libération de neurotransmetteurs excitateurs
b) Inhibition de la libération de neurotransmetteurs inhibiteurs
c) Stimulation de la libération de neurotransmetteurs modulateurs
d) Inhibition de la libération de neurotransmetteurs excitateurs",gemma2_9b,openbiollm_8b
OIC-267-19-A,"Question: Quel est le risque de développer un syndrome post-thrombotique après une thrombose veineuse profonde ?
a) 10%
b) 20-50%
c) 5-10%
d) 80-90%","Question: Quel score est utilisé pour évaluer la sévérité du Syndrome Post-Thrombotique (SPT)?
a) Score de Glasgow
b) Score de CHA2DS2-VASc
c) Score de Villalta
d) Score d'APGAR",openbiollm_8b,medGemma_27b
OIC-267-19-A,"Question: Quelle complication peut survenir après une embolie pulmonaire (EP) grave ou des EP itératives?
a) Syndrome post-thrombotique (SPT)
b) Insuffisance cardiaque gauche
c) Hypertension pulmonaire (HTP)
d) Insuffisance rénale","Question: Quel score est utilisé pour évaluer la sévérité du Syndrome Post-Thrombotique (SPT)?
a) Score de Glasgow
b) Score de CHA2DS2-VASc
c) Score de Villalta
d) Score d'APGAR",gemma2_9b,medGemma_27b
OIC-207-04-A,"Question: Quelle est la première cause de retard mental non héréditaire mentionnée dans le texte?
a) Trisomie 21
b) Paralysie cérébrale
c) Syndrome d'alcoolisation fœtale
d) Dyslexie- dysorthographie","Question: Quel pourcentage d'enfants en France présente une malformation congénitale?
a) 1/1500
b) 2-3%
c) 9000
d) 20%",medGemma_27b,gemma2_9b
OIC-207-04-A,"Question: Quelle est la première cause de retard mental non héréditaire chez l'enfant?
a) Malformations congénitales
b) Paralysie cérébrale
c) Trisomie 21
d) Syndrome d'alcoolisation fœtale","Question: Quel pourcentage d'enfants en France présente une malformation congénitale?
a) 1/1500
b) 2-3%
c) 9000
d) 20%",openbiollm_8b,gemma2_9b
OIC-223-02-A-,"Question: Quel est l'un des objectifs principaux du conseil minimal en tabacologie?
a) Fournir uniquement des informations sur les risques du tabagisme.
b) Diagnostiquer la dépendance au tabac.
c) Augmenter le taux de sevrage tabagique.
d) Prescrire systématiquement des substituts nicotiniques.","Question: Quels sont les sites web et le numéro téléphonique que vous pouvez orienter vers pour des accompagnements personnalisés (coaching) ?
a) http://www.google.fr, 1234
b) http://www.tabac-info-service.fr, 3989
c) http://www.who.int, 5555
d) http://www.cancer.net, 6666",medGemma_27b,openbiollm_8b
OIC-223-02-A-,"Question: Laquelle des options suivantes N'EST PAS une étape de la méthode des 5A pour conseiller l'arrêt du tabac?
a) Ask (demander si la personne fume)
b) Assess (évaluer son tabagisme)
c) Analyze (analyser les facteurs de risque)
d) Arrange (proposer un support écrit d'information)","Question: Quels sont les sites web et le numéro téléphonique que vous pouvez orienter vers pour des accompagnements personnalisés (coaching) ?
a) http://www.google.fr, 1234
b) http://www.tabac-info-service.fr, 3989
c) http://www.who.int, 5555
d) http://www.cancer.net, 6666",gemma2_9b,openbiollm_8b
OIC-047-25-B,"Question: Lequel des mouvements anormaux suivants est caractérisé par des contractions musculaires prolongées responsables d'une posture anormale et/ou de mouvements répétitifs?
a) Tremblement
b) Chorée
c) Myoclonies
d) Dystonie","Question: nan
a) nan
b) nan
c) nan
d) nan",gemma2_9b,medGemma_27b
OIC-047-25-B,"Question: Lequel des mouvements anormaux suivants est caractérisé par des contractions musculaires prolongées responsables d'une posture anormale et/ou de mouvements répétitifs?
a) Tremblement
b) Chorée
c) Myoclonies
d) Dystonie","Question: Quels sont les principaux mouvements anormaux ?
a) Tremblement
b) Chorée
c) Dystonie
d) Myoclonies",gemma2_9b,openbiollm_8b
OIC-027-16-A,"Question: Quel élément de l'interrogatoire est crucial pour évaluer le potentiel de croissance d'un enfant lors de l'évaluation de la puberté?
a) L'âge de la ménarche de la mère.
b) Les antécédents neurologiques personnels.
c) Les tailles parentales.
d) Les signes visuels ou d'HTIC.","Question: Quel élément de l'interrogatoire peut aider à orienter vers une puberté précoce?
a) L'âge de la mère
b) La taille de la fratrie
c) Les antécédents neurologiques
d) La couleur des yeux",medGemma_27b,gemma2_9b
OIC-027-16-A,"Question: Quels sont les éléments à prendre en compte pour orienter vers une puberté précoce ?
a) âges pubertaires des parents et de la fratrie
b) taille parentale avec calcul de la taille cible génétique
c) antécédent familial ou personnel de RCIU
d) signes visuels ou signes d'HTIC","Question: Quel élément de l'interrogatoire peut aider à orienter vers une puberté précoce?
a) L'âge de la mère
b) La taille de la fratrie
c) Les antécédents neurologiques
d) La couleur des yeux",openbiollm_8b,gemma2_9b
OIC-207-10-B-,"Question: What is psychotherapy used for?
a) To cure physical illnesses
b) To treat psychiatric disorders or other problems causing psychological suffering or distress
c) To improve academic performance
d) To increase athletic ability","Question: Quel est le principal objectif de l'utilisation de moyens psychologiques en psychothérapie, selon la définition?
a) Guérir tous les types de maladies.
b) Améliorer les performances sportives.
c) Traiter les troubles psychiatriques et/ou les problèmes non psychiatriques causant souffrance ou détresse psychologique.
d) Augmenter la richesse financière.",openbiollm_8b,medGemma_27b
OIC-207-10-B-,"Question: Selon la définition, la psychothérapie utilise des moyens :
a) Physiques
b) Chimiques
c) Psychologiques
d) Biologiques","Question: Quel est le principal objectif de l'utilisation de moyens psychologiques en psychothérapie, selon la définition?
a) Guérir tous les types de maladies.
b) Améliorer les performances sportives.
c) Traiter les troubles psychiatriques et/ou les problèmes non psychiatriques causant souffrance ou détresse psychologique.
d) Augmenter la richesse financière.",gemma2_9b,medGemma_27b
OIC-198-21-B-,"Question: Quels sont les signes de puberté précoce observés chez la patiente P2S2R0 dans l'image?
a) Retard de croissance et absence de développement mammaire
b) Développement mammaire et ralentissement de la vitesse de croissance
c) Développement mammaire et accélération de la vitesse de croissance
d) Absence de développement mammaire et accélération de la vitesse de croissance","Question: Quel est le sujet principal de la photographie ?
a) Croissance osseuse
b) Développement pubique
c) Puberté précoce chez la fille
d) Développement dentaire",medGemma_27b,gemma2_9b
OIC-198-21-B-,"Question: Quel est le signe clinique qui peut indiquer une puberté précoce chez une fille?
a) Développement mammaire
b) Accélération de la vitesse de croissance
c) Apparition des poils pubiens
d) Augmentation du volume des seins","Question: Quel est le sujet principal de la photographie ?
a) Croissance osseuse
b) Développement pubique
c) Puberté précoce chez la fille
d) Développement dentaire",openbiollm_8b,gemma2_9b
OIC-049-10-A-,"Question: Selon le texte, quel est le principal bénéfice du THM dans la ménopause naturelle concernant le risque cardiovasculaire?
a) Augmentation du risque d'IDM si initié plus de 10 ans après la ménopause.
b) Diminution du risque d'AVC et de MTEV avec la voie cutanée.
c) Diminution du risque d'IDM si initié dans les 10 ans après la ménopause.
d) Augmentation du risque d'IDM si initié dans les 10 ans après la ménopause.","Question: La balance bénéfices/risques du THM est-elle toujours considérée comme positive chez une femme symptomatique et/ou à risque d’ostéoporose dans les 10 premières années de la ménopause ou avant 60 ans ?
a) Oui
b) Non
c) Peut-être
d) Je ne sais pas",medGemma_27b,openbiollm_8b
OIC-049-10-A-,"Question: Quel est l'effet du THM sur le risque d'infarctus du myocarde (IDM) si il est mis en place dans les 10 ans après la ménopause?
a) Augmente le risque d'IDM
b) Diminue le risque d'IDM
c) N'a aucun effet sur le risque d'IDM
d) Augmente le risque d'AVC","Question: La balance bénéfices/risques du THM est-elle toujours considérée comme positive chez une femme symptomatique et/ou à risque d’ostéoporose dans les 10 premières années de la ménopause ou avant 60 ans ?
a) Oui
b) Non
c) Peut-être
d) Je ne sais pas",gemma2_9b,openbiollm_8b
OIC-094-16-B-,"Question: Quelle est la caractéristique commune des purpuras ?
a) Elles sont toujours associées à une hémorragie interne.
b) Elles ne s'effacent pas à la vitro-pression.
c) Elles sont toujours causées par un déficit en facteur de coagulation.
d) Elles sont toujours associées à une infection.","Question: Quelle est la caractéristique principale d'un purpura selon la description?
a) Lésions bleues qui disparaissent à la pression.
b) Lésions rouges ou violacées liées à une extravasation sanguine dans le derme.
c) Lésions blanches entourées de peau rouge.
d) Lésions vertes liées à une inflammation profonde.",openbiollm_8b,medGemma_27b
OIC-094-16-B-,"Question: Quel est le principal caractéristique d'un purpura?
a) Des lésions cutanées qui disparaissent à la pression.
b) Des lésions cutanées rouges ou violacées groupées.
c) Des lésions cutanées qui ne s'effacent pas à la pression.
d) Des lésions cutanées qui ressemblent à des piqûres d'insectes.","Question: Quelle est la caractéristique principale d'un purpura selon la description?
a) Lésions bleues qui disparaissent à la pression.
b) Lésions rouges ou violacées liées à une extravasation sanguine dans le derme.
c) Lésions blanches entourées de peau rouge.
d) Lésions vertes liées à une inflammation profonde.",gemma2_9b,medGemma_27b
OIC-157-02-B,"Question: Quel est le terme utilisé pour décrire une réaction nocive et non voulue suspectée d'être due à un médicament?
a) Effet secondaire
b) Effet indésirable médicamenteux
c) Risque iatrogène
d) Erreur médicamenteuse","Question: Selon la définition donnée, un effet indésirable médicamenteux (EIM) est caractérisé par quoi?
a) Une réaction bénéfique attendue.
b) Une réaction nocive et non voulue liée à un médicament.
c) Une réaction bénéfique voulue liée à un médicament.
d) Une réaction neutre liée à un médicament.",openbiollm_8b,medGemma_27b
